table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nsf,field_ssa,field_usda
7327,r147,All institutions -> Stony Brook U.,All institutions,Stony Brook U.,2,146,2566.6,0.0,0.0,0.0,0.0,0.0,228.8,0.0,1026.6,1311.2,0.0,0.0
7327,r148,All institutions -> U. Delaware,All institutions,U. Delaware,2,147,2519.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.3,1378.4,0.0,150.0
7327,r149,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,148,2509.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.2,0.0,1750.7
7327,r150,"All institutions -> U. Texas Medical Branch at Galveston, The",All institutions,"U. Texas Medical Branch at Galveston, The",2,149,2446.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446.3,0.0,0.0,0.0
7327,r151,All institutions -> U. Louisville,All institutions,U. Louisville,2,150,2434.7,0.0,0.0,0.0,0.0,0.0,14.2,0.0,1580.0,827.2,0.0,13.3
7327,r152,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,151,2427.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356.9,71.0,0.0,0.0
7327,r153,"All institutions -> George Washington U., The",All institutions,"George Washington U., The",2,152,2387.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.6,224.0,0.0,0.0
7327,r154,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,153,2386.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335.8,50.4,0.0,0.0
7327,r155,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,154,2369.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,392.5,0.0,0.0
7327,r156,All institutions -> U. South Carolina,All institutions,U. South Carolina,2,155,2347.5,0.0,0.0,1194.0,0.0,0.0,0.0,0.0,241.2,912.3,0.0,0.0
7327,r157,All institutions -> Augsburg U.,All institutions,Augsburg U.,2,156,2306.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2306.3,0.0,0.0
7327,r158,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,157,2209.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.9,0.0,0.0,0.0
7327,r159,"All institutions -> U. Texas M. D. Anderson Cancer Center, The",All institutions,"U. Texas M. D. Anderson Cancer Center, The",2,158,2183.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2183.4,0.0,0.0,0.0
7327,r160,All institutions -> Boston C.,All institutions,Boston C.,2,159,2174.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9,1750.1,325.8,0.0
7327,r161,All institutions -> Navajo Technical U.,All institutions,Navajo Technical U.,2,160,2154.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.3,0.0,0.0
7327,r162,"All institutions -> U. Puerto Rico, System Office",All institutions,"U. Puerto Rico, System Office",2,161,2140.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140.7,0.0,0.0
7327,r163,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,162,2129.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.9,0.0,0.0
7327,r164,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,163,2108.6,0.0,0.0,0.0,0.0,0.0,269.9,0.0,121.1,1717.6,0.0,0.0
7327,r165,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,164,2088.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.6,1743.7,0.0,75.0
7327,r166,All institutions -> U. Incarnate Word,All institutions,U. Incarnate Word,2,165,2048.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.3,0.0,0.0,0.0
7327,r167,"All institutions -> U. Illinois, U. administration",All institutions,"U. Illinois, U. administration",2,166,2011.7,0.0,0.0,2011.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7327,r168,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,167,1982.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4,1917.7,0.0,0.0
7327,r169,"All institutions -> U. Alabama, The, Huntsville",All institutions,"U. Alabama, The, Huntsville",2,168,1947.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.9,0.0,0.0
7327,r170,All institutions -> Drexel U.,All institutions,Drexel U.,2,169,1933.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.8,1139.5,0.0,0.0
7327,r171,All institutions -> Washington State U.,All institutions,Washington State U.,2,170,1928.9,0.0,0.0,605.6,0.0,413.6,0.0,0.0,244.3,463.1,0.0,202.4
7327,r172,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,171,1842.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.9,0.0,0.0,0.0
7327,r173,All institutions -> Utah State U.,All institutions,Utah State U.,2,172,1837.0,0.0,0.0,328.5,0.0,0.0,218.8,13.0,0.0,530.3,0.0,746.4
7327,r174,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,173,1824.4,0.0,0.0,225.4,0.0,0.0,0.0,0.0,84.6,1265.2,0.0,249.2
7327,r175,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,174,1797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1766.0,0.0,0.0
7327,r176,All institutions -> Ana G. Mendez U. System,All institutions,Ana G. Mendez U. System,2,175,1785.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.8,0.0,0.0,0.0
7327,r177,All institutions -> Fisk U.,All institutions,Fisk U.,2,176,1784.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.5,1609.8,0.0,0.0
7327,r178,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,177,1782.7,0.0,0.0,120.3,0.0,0.0,0.0,0.0,815.9,462.2,0.0,384.3
7327,r179,"All institutions -> U. New Hampshire, Durham",All institutions,"U. New Hampshire, Durham",2,178,1775.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.7,0.0,0.0
7327,r180,All institutions -> Nevada System of Higher Education,All institutions,Nevada System of Higher Education,2,179,1709.4,0.0,0.0,979.8,0.0,0.0,0.0,0.0,0.0,130.6,0.0,599.0
7327,r181,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,180,1699.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.4,1422.6,0.0,6.7
7327,r182,All institutions -> U. Virgin Islands,All institutions,U. Virgin Islands,2,181,1674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.4,1543.6,0.0,0.0
7327,r183,"All institutions -> U. North Carolina, The, Greensboro",All institutions,"U. North Carolina, The, Greensboro",2,182,1673.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.7,1170.9,0.0,0.0
7327,r184,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,183,1669.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.4,1486.2,0.0,0.0
7327,r185,All institutions -> Marquette U.,All institutions,Marquette U.,2,184,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.0,8.0,0.0,0.0
7327,r186,All institutions -> Harris-Stowe State U.,All institutions,Harris-Stowe State U.,2,185,1633.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.2,0.0,0.0
7327,r187,"All institutions -> U. Alaska, Anchorage, Anchorage Campus",All institutions,"U. Alaska, Anchorage, Anchorage Campus",2,186,1630.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.4,47.4,0.0,0.0
7327,r188,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,187,1624.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,1127.2,0.0,0.0
7327,r189,All institutions -> Long Island U.,All institutions,Long Island U.,2,188,1599.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.5,76.1,0.0,0.0
7327,r190,"All institutions -> U. South Dakota, The",All institutions,"U. South Dakota, The",2,189,1591.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591.4,0.0,0.0,0.0
7327,r191,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,190,1587.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.2,150.9,0.0,0.0
7327,r192,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,191,1546.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,805.8,0.0,0.0
7327,r193,"All institutions -> U. Houston, System Administration",All institutions,"U. Houston, System Administration",2,192,1533.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.9,1053.8,0.0,0.0
7327,r194,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,193,1533.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.7,1407.5,0.0,0.0
7327,r195,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,194,1531.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.3,0.0,0.0
7327,r196,All institutions -> Alamo Colleges District,All institutions,Alamo Colleges District,2,195,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0
7327,r197,All institutions -> U. Corp. for Atmospheric Research,All institutions,U. Corp. for Atmospheric Research,2,196,1498.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.2,0.0,50.0
7327,r198,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,197,1458.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.8,0.0,0.0
7327,r199,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,198,1451.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.7,0.0,56.2
7327,r200,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,199,1451.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.9,0.0,0.0,0.0
7327,r201,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,200,1444.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.9,0.0,0.0
7327,r202,"All institutions -> U. Texas, The, San Antonio",All institutions,"U. Texas, The, San Antonio",2,201,1428.7,0.0,0.0,0.0,0.0,0.0,174.0,0.0,300.7,954.0,0.0,0.0
7327,r203,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,202,1418.6,0.0,0.0,483.7,0.0,305.4,0.0,0.0,0.0,629.5,0.0,0.0
7327,r204,"All institutions -> CUNY, New York City C. Technology",All institutions,"CUNY, New York City C. Technology",2,203,1415.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.9,0.0,0.0
7327,r205,All institutions -> Lincoln U.,All institutions,Lincoln U.,2,204,1401.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.4,0.0,596.3
7327,r206,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,205,1401.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.3,0.0,0.0
7327,r207,"All institutions -> State U. New York, The, Buffalo",All institutions,"State U. New York, The, Buffalo",2,206,1392.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.9,0.0,0.0,0.0
7327,r208,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,207,1392.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.3,0.0,0.0,0.0
7327,r209,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,208,1359.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.6,0.0,0.0,0.0
7327,r210,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,209,1324.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,687.4,0.0,0.0
7327,r211,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,210,1319.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.3,0.0,0.0
7327,r212,All institutions -> Nueta Hidatsa Sahnish C.,All institutions,Nueta Hidatsa Sahnish C.,2,211,1303.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.9,0.0,0.0
7327,r213,All institutions -> Lorain County Community C.,All institutions,Lorain County Community C.,2,212,1293.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.8,0.0,0.0
7327,r214,All institutions -> Boise State U.,All institutions,Boise State U.,2,213,1283.3,0.0,0.0,581.6,0.0,0.0,0.0,0.0,0.0,701.7,0.0,0.0
7327,r215,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,214,1274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.4,484.6,0.0,250.0
7327,r216,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,215,1252.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.4,1019.0,0.0,0.0
7327,r217,All institutions -> Mt. San Antonio C.,All institutions,Mt. San Antonio C.,2,216,1238.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238.2,0.0,0.0
7327,r218,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,217,1236.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.2,198.0,0.0,0.0
7327,r219,All institutions -> Barry U.,All institutions,Barry U.,2,218,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.5,487.5,0.0,0.0
7327,r220,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,219,1223.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.3,0.0,0.0,0.0
7327,r221,All institutions -> Utica C.,All institutions,Utica C.,2,220,1202.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.4,0.0,0.0
7327,r222,"All institutions -> Xavier U., Louisiana",All institutions,"Xavier U., Louisiana",2,221,1183.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.3,58.3,0.0,0.0
7327,r223,All institutions -> Norwich U.,All institutions,Norwich U.,2,222,1174.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.7,0.0,0.0
7327,r224,All institutions -> Caldwell U.,All institutions,Caldwell U.,2,223,1170.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.1,0.0,0.0
7327,r225,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,224,1166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.1,0.0,119.4
7327,r226,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,225,1164.3,0.0,0.0,0.0,0.0,476.0,193.3,0.0,382.7,112.3,0.0,0.0
7327,r227,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,226,1164.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.2,205.0,0.0,854.9
7327,r228,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,227,1161.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.4,943.3,0.0,0.0
7327,r229,"All institutions -> U. Tennessee, The, Chattanooga",All institutions,"U. Tennessee, The, Chattanooga",2,228,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,0.0,0.0
7327,r230,All institutions -> Occidental C.,All institutions,Occidental C.,2,229,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,400.0
7327,r231,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,230,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.5,461.5,0.0,0.0
7327,r232,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,231,1134.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,953.8,0.0,0.0
7327,r233,All institutions -> Dominican U.,All institutions,Dominican U.,2,232,1129.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.8,0.0,0.0,0.0
7327,r234,All institutions -> Eastern Iowa Community C. District,All institutions,Eastern Iowa Community C. District,2,233,1127.7,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,966.7,0.0,0.0
7327,r235,All institutions -> George Mason U.,All institutions,George Mason U.,2,234,1118.3,0.0,0.0,0.0,0.0,0.0,778.2,0.0,149.2,190.9,0.0,0.0
7327,r236,All institutions -> U. West Florida,All institutions,U. West Florida,2,235,1112.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.4,736.4,0.0,0.0
7327,r237,All institutions -> Chief Dull Knife C.,All institutions,Chief Dull Knife C.,2,236,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,0.0,0.0
7327,r238,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,237,1106.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.5,749.9,0.0,0.0
7327,r239,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,238,1096.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.9,89.9,0.0,0.0
7327,r240,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,239,1094.6,0.0,0.0,0.0,0.0,245.6,0.0,0.0,0.0,849.0,0.0,0.0
7327,r241,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,240,1092.3,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.3
7327,r242,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,241,1071.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.9,0.0,0.0
7327,r243,All institutions -> LeMoyne-Owen C.,All institutions,LeMoyne-Owen C.,2,242,1069.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.3,0.0,0.0
7327,r244,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,243,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.2,117.8,0.0,0.0
7327,r245,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,244,1050.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.2,28.9,0.0,67.1
7327,r246,All institutions -> South Central C.,All institutions,South Central C.,2,245,1035.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.7,0.0,0.0
7327,r247,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,246,1017.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.9,0.0,607.3
7327,r248,"All institutions -> U. Southern Mississippi, The",All institutions,"U. Southern Mississippi, The",2,247,1004.5,0.0,0.0,0.0,0.0,0.0,808.1,0.0,0.0,196.4,0.0,0.0
7327,r249,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,248,984.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.6,255.9,0.0,0.0
7327,r250,All institutions -> San Mateo County Community C. District,All institutions,San Mateo County Community C. District,2,249,983.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.5,0.0,0.0
7327,r251,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,250,982.6,0.0,0.0,477.0,0.0,0.0,0.0,0.0,366.0,107.2,0.0,32.4
7327,r252,"All institutions -> C. St. Scholastica, The",All institutions,"C. St. Scholastica, The",2,251,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.0,0.0,0.0
7327,r253,All institutions -> Western Michigan U.,All institutions,Western Michigan U.,2,252,977.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.9,0.0,0.0
7327,r254,All institutions -> U. San Diego,All institutions,U. San Diego,2,253,974.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.4,0.0,0.0
7327,r255,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,254,969.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.2,394.6,0.0,0.0
7327,r256,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,255,957.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7,797.5,0.0,120.0
7327,r257,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,256,955.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8,856.6,0.0,0.0
7327,r258,All institutions -> Rowan U.,All institutions,Rowan U.,2,257,937.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.5,0.0,0.0
7327,r259,All institutions -> West Virginia School of Osteopathic Medicine,All institutions,West Virginia School of Osteopathic Medicine,2,258,932.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.7,0.0,0.0,0.0
7327,r260,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,259,926.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.2,523.6,0.0,0.0
7327,r261,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,260,926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,360.0,0.0,25.0
7327,r262,"All institutions -> North Dakota State U., Main Campus",All institutions,"North Dakota State U., Main Campus",2,261,923.8,0.0,0.0,0.0,0.0,155.5,0.0,0.0,0.0,685.4,0.0,82.9
7327,r263,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,262,923.7,0.0,0.0,0.0,0.0,0.0,60.2,0.0,0.0,813.6,0.0,49.9
7327,r264,All institutions -> Connecticut Board of Regents for Higher Education,All institutions,Connecticut Board of Regents for Higher Education,2,263,910.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.7,0.0,0.0
7327,r265,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,264,910.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4,820.8,0.0,0.0
7327,r266,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,265,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0,0.0,0.0
7327,r267,"All institutions -> U. Mississippi, The, Oxford",All institutions,"U. Mississippi, The, Oxford",2,266,893.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.3,137.4,0.0,0.0
7327,r268,All institutions -> DePaul U.,All institutions,DePaul U.,2,267,881.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.3,0.0,0.0
7327,r269,All institutions -> Kutztown U. Pennsylvania,All institutions,Kutztown U. Pennsylvania,2,268,871.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.8,0.0,0.0
7327,r270,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,269,869.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.2,0.0,0.0
7327,r271,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,270,866.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.7,0.0,0.0
7327,r272,All institutions -> Wake Technical Community C.,All institutions,Wake Technical Community C.,2,271,866.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.1,0.0,0.0
7327,r273,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,272,864.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.2,0.0,0.0
7327,r274,All institutions -> Governors State U.,All institutions,Governors State U.,2,273,863.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.7,0.0,0.0,0.0
7327,r275,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,274,856.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.6,494.0,0.0,0.0
7327,r276,All institutions -> Touro C. and U. System,All institutions,Touro C. and U. System,2,275,848.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.7,0.0,0.0,0.0
7327,r277,"All institutions -> U. Arkansas, System Office",All institutions,"U. Arkansas, System Office",2,276,844.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.5
7327,r278,All institutions -> Madison Area Technical C.,All institutions,Madison Area Technical C.,2,277,844.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.2,0.0,0.0
7327,r279,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,278,841.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.4,0.0,0.0
7327,r280,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,279,837.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.5,494.4,0.0,0.0
7327,r281,All institutions -> Bemidji State U.,All institutions,Bemidji State U.,2,280,829.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.5,0.0,0.0
7327,r282,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,281,812.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,505.1,0.0,0.0
7327,r283,"All institutions -> U. Texas Rio Grande Valley, The",All institutions,"U. Texas Rio Grande Valley, The",2,282,806.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.3,171.8,0.0,374.9
7327,r284,All institutions -> Tulane U.,All institutions,Tulane U.,2,283,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.4,95.7,0.0,0.0
7327,r285,All institutions -> Drake U.,All institutions,Drake U.,2,284,796.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.8,0.0,0.0
7327,r286,"All institutions -> Concordia C., Moorhead",All institutions,"Concordia C., Moorhead",2,285,796.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.4,0.0,0.0
7327,r287,All institutions -> Ursinus C.,All institutions,Ursinus C.,2,286,790.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.5,0.0,47.7
7327,r288,All institutions -> Hampton U.,All institutions,Hampton U.,2,287,782.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.4,437.5,0.0,0.0
7327,r289,"All institutions -> U. Texas, The, Arlington",All institutions,"U. Texas, The, Arlington",2,288,782.9,0.0,0.0,0.0,0.0,255.4,0.0,0.0,286.7,240.7,0.0,0.0
7327,r290,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,289,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,0.0,0.0
7327,r291,All institutions -> U. District of Columbia,All institutions,U. District of Columbia,2,290,769.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.6,0.0,0.0
7327,r292,All institutions -> Florida Memorial U.,All institutions,Florida Memorial U.,2,291,766.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.3,0.0,0.0
7327,r293,All institutions -> Normandale Community C.,All institutions,Normandale Community C.,2,292,755.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.7,0.0,0.0
7327,r294,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,293,753.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.9,0.0,0.0
7327,r295,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,294,753.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.8,0.0,0.0
