table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
7292,r020,All systems -> Indiana U. System,All systems,Indiana U. System,2,19,338534.5,60.0,0.0,4471.7,182.5,2017.9,275502.5,587.9,54062.8,51.3,1597.8
7292,r021,All systems -> Kansas Board of Regents,All systems,Kansas Board of Regents,2,20,221209.9,818.7,1368.2,9175.9,316.4,900.0,119681.3,2089.8,41690.7,22207.7,22961.1
7292,r022,All systems -> U. Nebraska System,All systems,U. Nebraska System,2,21,204922.4,2802.3,16857.7,7343.4,3221.9,0.0,121673.0,177.7,22849.5,17664.3,12332.6
7292,r023,All systems -> California State U. System,All systems,California State U. System,2,22,171802.6,1435.8,817.5,2645.1,1201.7,1000.0,73060.5,11603.6,66812.2,3284.9,9941.4
7292,r024,All systems -> U. Missouri System,All systems,U. Missouri System,2,23,150250.9,206.0,10002.4,2487.4,649.2,0.0,82754.2,444.9,31362.5,15529.4,6814.7
7292,r025,All systems -> U. Hawaii System,All systems,U. Hawaii System,2,24,147975.3,5094.8,18163.5,2684.7,0.0,0.0,49112.2,19623.9,45767.4,6118.7,1410.2
7292,r026,All systems -> U. Tennessee System,All systems,U. Tennessee System,2,25,143373.3,4242.5,219.4,36883.9,675.3,0.0,57674.1,934.4,26737.9,13777.5,2228.3
7292,r027,All systems -> Colorado State U. System,All systems,Colorado State U. System,2,26,141018.8,5485.3,187.0,19331.2,0.0,400.0,49618.2,8540.2,34075.6,17897.9,5483.4
7292,r028,All systems -> Louisiana State U. System,All systems,Louisiana State U. System,2,27,131147.3,2762.5,1622.3,4546.9,0.0,0.0,79806.6,923.2,19337.6,10497.9,11650.2
7292,r029,All systems -> U. Alaska System,All systems,U. Alaska System,2,28,127993.0,3610.1,21164.0,1507.3,0.0,0.0,14273.7,15024.0,55678.6,2406.2,14329.1
7292,r030,All systems -> U. Arkansas System,All systems,U. Arkansas System,2,29,116018.6,185.1,658.4,4125.3,0.0,0.0,69544.8,813.4,18287.0,15210.7,7194.0
7292,r031,All systems -> Montana U. System,All systems,Montana U. System,2,30,112653.7,1022.9,4363.4,6872.2,0.0,0.0,44282.0,6082.3,28786.5,10177.9,11066.5
7292,r032,All systems -> CUNY System,All systems,CUNY System,2,31,98783.7,7298.1,629.4,4589.6,5763.6,0.0,53312.1,1495.3,24945.6,750.0,0.0
7292,r033,All systems -> North Dakota U. System,All systems,North Dakota U. System,2,32,94921.2,0.0,387.0,28939.9,0.0,0.0,25426.8,705.4,14123.8,13367.6,11970.8
7292,r034,All systems -> Nevada System of Higher Education,All systems,Nevada System of Higher Education,2,33,92760.8,1234.9,5444.3,3704.3,0.0,1600.0,39665.8,2198.3,24862.5,4755.9,9294.7
7292,r035,All systems -> West Virginia Public Colleges and Universities System,All systems,West Virginia Public Colleges and Universities System,2,34,90702.1,856.7,1116.6,9854.9,0.0,0.0,43072.1,604.8,14973.4,15827.4,4396.1
7292,r036,All systems -> U. South Carolina System,All systems,U. South Carolina System,2,35,74996.7,809.9,201.9,6277.5,343.6,0.0,48366.4,940.1,16120.8,773.4,1163.2
7292,r037,All systems -> U. Puerto Rico System,All systems,U. Puerto Rico System,2,36,62918.8,1490.5,55.9,0.0,751.7,0.0,36704.2,534.9,18762.8,4618.9,0.0
7292,r038,All systems -> U. Houston System,All systems,U. Houston System,2,37,57053.3,71.0,527.5,2476.0,5241.6,0.0,31324.5,1518.9,14694.7,0.0,1199.1
7292,r039,All systems -> U. System of New Hampshire,All systems,U. System of New Hampshire,2,38,53592.8,9754.1,674.3,2040.0,0.0,0.0,4204.3,9191.5,21443.1,5517.2,768.3
7292,r040,All systems -> U. Maine System,All systems,U. Maine System,2,39,51747.9,2732.9,8032.8,5720.0,0.0,0.0,1867.9,477.6,15599.2,6711.4,10606.0
7292,r041,All systems -> U. North Texas System,All systems,U. North Texas System,2,40,43293.8,0.0,0.0,1797.7,221.6,0.0,34387.1,70.2,6736.9,80.3,0.0
7292,r042,All systems -> Oklahoma State U. System,All systems,Oklahoma State U. System,2,41,40293.0,0.0,196.5,3459.3,0.0,687.7,10135.7,5875.0,11866.8,7339.8,732.3
7292,r043,All systems -> South Dakota U. System,All systems,South Dakota U. System,2,42,34430.0,512.7,0.0,656.0,0.0,0.0,11135.7,339.2,13170.4,8615.9,0.0
7292,r044,All systems -> Texas Tech U. System,All systems,Texas Tech U. System,2,43,33704.3,506.2,1833.5,451.0,0.0,0.0,16591.9,1000.5,10796.5,2122.1,402.5
7292,r045,All systems -> U. Louisiana System,All systems,U. Louisiana System,2,44,24746.8,0.0,0.0,2014.3,0.0,0.0,10215.1,281.8,11081.5,212.8,941.4
7292,r046,All systems -> California Community Colleges,All systems,California Community Colleges,2,45,24116.8,0.0,0.0,90.0,0.0,0.0,0.0,0.0,23526.8,500.0,0.0
7292,r047,All systems -> Florida C. System,All systems,Florida C. System,2,46,11707.7,186.1,0.0,0.0,466.1,0.0,0.0,0.0,11055.4,0.0,0.0
7292,r048,All systems -> Southern Illinois U. System,All systems,Southern Illinois U. System,2,47,10527.1,0.0,0.0,0.0,0.0,0.0,6192.6,0.0,3225.6,1057.4,51.4
7292,r049,All systems -> Ana G. Mendez U. System,All systems,Ana G. Mendez U. System,2,48,10341.3,0.0,0.0,4000.0,2616.9,0.0,1785.8,0.0,1688.6,249.9,0.0
7292,r050,All systems -> Touro C. and U. System,All systems,Touro C. and U. System,2,49,8295.5,0.0,0.0,0.0,0.0,0.0,8295.5,0.0,0.0,0.0,0.0
7292,r051,All systems -> Texas State U. System,All systems,Texas State U. System,2,50,7802.0,85.2,0.0,0.0,416.4,0.0,1333.2,127.4,5839.7,0.0,0.0
7292,r052,All systems -> Minnesota State Colleges and Universities System,All systems,Minnesota State Colleges and Universities System,2,51,6670.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6450.6,219.6,0.0
7292,r053,All systems -> Southern U. System,All systems,Southern U. System,2,52,6162.8,0.0,0.0,0.0,558.0,200.0,0.0,0.0,3409.5,1995.4,0.0
7292,r054,All systems -> Claremont Colleges System,All systems,Claremont Colleges System,2,53,6115.7,0.0,0.0,0.0,0.0,0.0,1505.6,0.0,4610.1,0.0,0.0
7292,r055,All systems -> Tennessee Board of Regents System,All systems,Tennessee Board of Regents System,2,54,5414.9,0.0,0.0,0.0,5140.4,0.0,0.0,0.0,274.5,0.0,0.0
7292,r056,All systems -> Connecticut Board of Regents for Higher Education,All systems,Connecticut Board of Regents for Higher Education,2,55,3589.2,0.0,0.0,0.0,0.0,0.0,490.6,0.0,3028.1,0.0,70.4
7292,r057,All systems -> Maricopa Community Colleges,All systems,Maricopa Community Colleges,2,56,3515.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3515.9,0.0,0.0
7292,r058,All systems -> Pennsylvania State System of Higher Education,All systems,Pennsylvania State System of Higher Education,2,57,2844.6,0.0,30.7,0.0,0.0,0.0,417.0,0.0,2146.8,250.0,0.0
7292,r059,All systems -> North Carolina Community C. System,All systems,North Carolina Community C. System,2,58,2333.8,249.5,0.0,0.0,0.0,0.0,0.0,0.0,2084.3,0.0,0.0
7292,r060,All systems -> Virginia Community C. System,All systems,Virginia Community C. System,2,59,2071.1,1981.2,0.0,0.0,0.0,0.0,0.0,0.0,89.9,0.0,0.0
7292,r061,All systems -> Washington State Community and Technical Colleges,All systems,Washington State Community and Technical Colleges,2,60,1414.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.8,0.0,0.0
7292,r062,All systems -> Louisiana Community and Technical C. System,All systems,Louisiana Community and Technical C. System,2,61,1274.2,0.0,0.0,0.0,930.5,0.0,0.0,0.0,343.7,0.0,0.0
7292,r063,All systems -> Inter American U. Puerto Rico System,All systems,Inter American U. Puerto Rico System,2,62,1228.9,0.0,0.0,0.0,319.7,0.0,0.0,0.0,909.1,0.0,0.0
7292,r064,All systems -> Colorado Community C. System,All systems,Colorado Community C. System,2,63,1182.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.7,0.0,0.0
7292,r065,All systems -> Regional U. System of Oklahoma,All systems,Regional U. System of Oklahoma,2,64,1036.0,0.0,0.0,0.0,0.0,173.4,0.0,0.0,712.8,149.7,0.0
7292,r066,All systems -> Arkansas State U. System,All systems,Arkansas State U. System,2,65,891.7,0.0,0.0,358.1,0.0,0.0,0.0,0.0,296.6,237.1,0.0
7292,r067,All systems -> Kentucky Community and Technical C. System,All systems,Kentucky Community and Technical C. System,2,66,768.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.3,0.0,0.0
7292,r068,All systems -> Vermont State Colleges System,All systems,Vermont State Colleges System,2,67,658.3,658.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7292,r069,All systems -> Mississippi Community C. Board,All systems,Mississippi Community C. Board,2,68,653.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.7,0.0,0.0
7292,r070,All systems -> Technical C. System of Georgia,All systems,Technical C. System of Georgia,2,69,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,0.0,0.0
7292,r071,All systems -> Illinois Community C. System,All systems,Illinois Community C. System,2,70,563.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.4,0.0,0.0
7292,r072,All systems -> Alabama Community C. System,All systems,Alabama Community C. System,2,71,521.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.1,0.0,0.0
7292,r073,All systems -> Community and Technical C. System of West Virginia,All systems,Community and Technical C. System of West Virginia,2,72,453.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.6,0.0,0.0
