table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total_employment,field_total_r_d_employment,field_researchersa_total,field_researchersa_with_phd,field_r_d_technicians_and_equivalent_staff,field_other_r_d_supporting_staff
9695,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['80', '  ']","['1', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
9695,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['42', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['*', 'i ']","['*', 'i ']"
9695,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['268', '  ']","['2', '  ']","['1', '  ']","['*', 'i ']","['1', '  ']","['*', '  ']"
9695,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['967', '  ']","['59', '  ']","['45', '  ']","['2', '  ']","['11', '  ']","['3', '  ']"
9695,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['74', '  ']","['7', '  ']","['6', '  ']","['*', '  ']","['1', '  ']","['*', '  ']"
9695,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['76', '  ']","['13', '  ']","['9', '  ']","['1', '  ']","['4', '  ']","['*', '  ']"
9695,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['132', '  ']","['3', '  ']","['3', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
9695,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['685', '  ']","['35', '  ']","['27', '  ']","['1', '  ']","['6', '  ']","['2', '  ']"
9695,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['1,367', '  ']","['208', '  ']","['176', '  ']","['6', 'i ']","['17', '  ']","['15', 'i ']"
9695,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['140', '  ']","['32', '  ']","['26', '  ']","['1', 'i ']","['3', '  ']","['4', '  ']"
9695,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['504', '  ']","['95', '  ']","['87', '  ']","['3', '  ']","['5', '  ']","['3', 'i ']"
9695,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['348', '  ']","['31', '  ']","['26', '  ']","['2', 'i ']","['3', '  ']","['2', '  ']"
9695,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['28', '  ']","['3', '  ']","['2', '  ']","['1', 'i ']","['1', '  ']","['*', '  ']"
9695,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",5,334511,"['57', 'i ']","['3', '  ']","['3', '  ']","['*', 'i ']","['*', '  ']","['*', '  ']"
9695,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['264', '  ']","['25', '  ']","['22', '  ']","['2', '  ']","['3', '  ']","['1', '  ']"
9695,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['375', '  ']","['49', '  ']","['37', '  ']","['1', 'i ']","['5', 'i ']","['7', 'i ']"
9695,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['402', '  ']","['21', 'i ']","['15', 'i ']","['3', 'i ']","['4', '  ']","['2', '  ']"
9695,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['1,339', '  ']","['77', '  ']","['62', '  ']","['3', '  ']","['10', '  ']","['5', '  ']"
9695,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['1,146', '  ']","['60', '  ']","['49', '  ']","['2', '  ']","['8', '  ']","['3', 'i ']"
9695,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['145', '  ']","['11', '  ']","['10', '  ']","['1', '  ']","['1', '  ']","['*', '  ']"
9695,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['142', '  ']","['10', '  ']","['9', '  ']","['1', '  ']","['1', '  ']","['*', '  ']"
9695,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['3', '  ']","['*', '  ']","['*', '  ']","['*', 'i ']","['*', '  ']","['0', '  ']"
9695,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9695,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['48', '  ']","['6', '  ']","['3', 'i ']","['*', 'i ']","['1', '  ']","['2', '  ']"
9695,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['36', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', 'i ']"
9695,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['787', '  ']","['35', '  ']","['25', '  ']","['1', '  ']","['8', '  ']","['2', '  ']"
9695,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['636', '  ']","['31', '  ']","['22', '  ']","['1', '  ']","['7', '  ']","['2', '  ']"
9695,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['150', '  ']","['4', 'i ']","['3', 'i ']","['*', '  ']","['1', '  ']","['*', '  ']"
9695,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['3,929', '  ']","['520', '  ']","['314', '  ']","['14', 'i ']","['163', '  ']","['43', '  ']"
9695,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['81', '  ']","['0 - 82', '  ']","['0 - 61', '  ']","['0 - 1', '  ']","['0 - 50', '  ']","['0 - 8', '  ']"
9695,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['9', '  ']","['0 - 10', '  ']","['0 - 10', '  ']","['*', '  ']","['0 - 10', '  ']","['0 - 8', '  ']"
9695,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['133', 'i ']","['0 - 103', 'i ']","['0 - 61', 'i ']","['*', '  ']","['0 - 50', 'i ']","['0 - 8', '  ']"
9695,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['0 - 888', '  ']","['0 - 103', '  ']","['0 - 61', '  ']","['0', '  ']","['0 - 50', '  ']","['0 - 12', '  ']"
9695,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['323', '  ']","['0 - 103', '  ']","['0 - 61', '  ']","['0', '  ']","['0 - 50', '  ']","['0 - 8', '  ']"
9695,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,024', '  ']","['242', '  ']","['179', '  ']","['7', 'i ']","['39', '  ']","['24', '  ']"
9695,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['316', '  ']","['90', '  ']","['67', '  ']","['3', 'i ']","['12', '  ']","['11', '  ']"
9695,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9695,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['315', '  ']","['90', '  ']","['67', '  ']","['3', 'i ']","['12', '  ']","['11', '  ']"
9695,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['68', '  ']","['1', '  ']","['1', '  ']","['*', 'i ']","['*', '  ']","['*', '  ']"
9695,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['478', '  ']","['114', '  ']","['82', '  ']","['1', 'i ']","['20', '  ']","['12', '  ']"
9695,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['162', '  ']","['38', '  ']","['30', '  ']","['3', '  ']","['7', '  ']","['1', '  ']"
9695,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['405', '  ']","['26', '  ']","['8 - 26', '  ']","['0 - 2', 'i ']","['0 - 18', '  ']","['0 - 7', '  ']"
9695,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['17', '  ']","['0 - 17', '  ']","['0 - 17', '  ']","['0', '  ']","['0 - 17', '  ']","['0', '  ']"
9695,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9695,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['17', '  ']","['0 - 17', '  ']","['0 - 17', '  ']","['0', '  ']","['0 - 17', '  ']","['0', '  ']"
9695,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['1,042', '  ']","['150', '  ']","['67', '  ']","['6', 'i ']","['75', 'i ']","['9', 'i ']"
9695,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['84', '  ']","['3', 'r ']","['3', 'r ']","['*', '  ']","['*', '  ']","['*', 'r ']"
9695,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['485', '  ']","['44', '  ']","['36', '  ']","['3', 'i ']","['4', '  ']","['4', '  ']"
9695,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['186', 'i ']","['99', 'i ']","['27', '  ']","['2', '  ']","['68', 'i ']","['5', 'i ']"
9695,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['*', '  ']","['*', 'i ']","['*', '  ']","['*', 'i ']","['*', 'i ']","['*', 'i ']"
9695,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['54', '  ']","['43', '  ']","['19', '  ']","['2', '  ']","['24', '  ']","['*', '  ']"
9695,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['132', 'i ']","['55', 'i ']","['8', 'i ']","['1', 'i ']","['43', 'i ']","['4', 'i ']"
9695,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
9695,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['288', '  ']","['5', '  ']","['2', 'i ']","['*', 'i ']","['3', '  ']","['*', 'i ']"
9695,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['12', '  ']","['0 - 13', '  ']","['0 - 13', '  ']","['0 - 2', '  ']","['0 - 13', 'i ']","['*', 'i ']"
9695,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['0 - 888', '  ']","['0 - 103', '  ']","['0 - 61', '  ']","['0 - 2', '  ']","['0 - 50', '  ']","['0 - 8', '  ']"
9695,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['11,920', '  ']","['1,029', '  ']","['700', '  ']","['38', '  ']","['233', '  ']","['96', '  ']"
9695,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9695,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>b</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>b</sup>,,,3,–,"['11', '  ']","['5', '  ']","['4', '  ']","['*', '  ']","['1', '  ']","['*', '  ']"
9695,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['45', '  ']","['12', '  ']","['8', '  ']","['*', '  ']","['3', '  ']","['1', '  ']"
9695,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9695,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['56', '  ']","['9', '  ']","['6', '  ']","['*', '  ']","['3', '  ']","['1', '  ']"
9695,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['225', '  ']","['21', '  ']","['15', '  ']","['2', '  ']","['5', '  ']","['1', '  ']"
9695,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9695,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['262', '  ']","['38', '  ']","['30', '  ']","['1', 'i ']","['5', '  ']","['3', '  ']"
9695,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['416', '  ']","['43', '  ']","['32', '  ']","['2', 'i ']","['9', '  ']","['3', '  ']"
9695,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['1,860', '  ']","['168', '  ']","['111', '  ']","['6', 'i ']","['37', '  ']","['20', '  ']"
9695,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['1,285', '  ']","['103', '  ']","['70', '  ']","['4', '  ']","['25', 'i ']","['8', '  ']"
9695,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['2,726', '  ']","['232', '  ']","['141', '  ']","['9', 'i ']","['74', 'i ']","['18', 'i ']"
9695,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['5,034', '  ']","['399', '  ']","['284', '  ']","['14', '  ']","['73', '  ']","['41', '  ']"
