table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_dhs,field_doc,field_dod,field_doe,field_doi,field_dot,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
7288,r017,All HHE institutions -> U. Central Florida,All HHE institutions,U. Central Florida,2,16,66007.1,297.6,210.0,5141.9,6867.6,381.7,966.1,0.0,0.0,16578.9,6318.6,28603.0,519.5,122.0
7288,r018,"All HHE institutions -> U. Texas, The, San Antonio",All HHE institutions,"U. Texas, The, San Antonio",2,17,62837.6,0.0,0.0,252.7,39300.0,0.0,0.0,3317.4,0.0,13792.0,39.4,5936.1,200.0,0.0
7288,r019,"All HHE institutions -> New Mexico State U., Las Cruces",All HHE institutions,"New Mexico State U., Las Cruces",2,18,40672.8,0.0,0.0,6709.8,460.0,709.8,1262.0,0.0,0.0,10318.0,2301.2,14378.0,4533.9,0.0
7288,r020,All HHE institutions -> U. Houston,All HHE institutions,U. Houston,2,19,39538.6,1199.1,71.0,0.0,2476.0,0.0,0.0,4947.8,0.0,30844.7,0.0,0.0,0.0,0.0
7288,r021,"All HHE institutions -> San Diego State U., San Diego<sup>b</sup>",All HHE institutions,"San Diego State U., San Diego<sup>b</sup>",2,20,36070.3,0.0,396.4,0.0,572.8,0.0,0.0,499.9,0.0,34581.2,0.0,0.0,20.0,0.0
7288,r022,"All HHE institutions -> U. Texas, The, Arlington",All HHE institutions,"U. Texas, The, Arlington",2,21,35776.0,0.0,11890.4,0.0,2384.9,0.0,5945.8,0.0,0.0,5893.4,1609.6,7913.2,138.7,0.0
7288,r023,All HHE institutions -> Florida Atlantic U.,All HHE institutions,Florida Atlantic U.,2,22,35630.5,0.0,0.0,10359.0,113.1,141.6,5695.8,0.0,0.0,8375.2,453.4,7585.5,2907.0,0.0
7288,r024,"All HHE institutions -> U. Texas, The, El Paso",All HHE institutions,"U. Texas, The, El Paso",2,23,35376.4,0.0,0.0,355.8,250.0,416.0,0.0,826.8,0.0,15834.0,440.4,17253.4,0.0,0.0
7288,r025,All HHE institutions -> Northern Arizona U.,All HHE institutions,Northern Arizona U.,2,24,33355.7,0.0,152.3,1278.5,952.4,952.3,0.0,0.0,2290.0,12977.6,3606.3,9386.1,1760.2,0.0
7288,r026,All HHE institutions -> Texas Tech U.<sup>b</sup>,All HHE institutions,Texas Tech U.<sup>b</sup>,2,25,31313.6,402.5,506.2,1833.5,451.0,0.0,0.0,0.0,0.0,15866.0,1000.5,10796.5,457.4,0.0
7288,r027,"All HHE institutions -> U. Puerto Rico, Medical Sciences Campus",All HHE institutions,"U. Puerto Rico, Medical Sciences Campus",2,26,31104.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26074.2,410.7,4619.9,0.0,0.0
7288,r028,All HHE institutions -> New Mexico Institute of Mining and Technology,All HHE institutions,New Mexico Institute of Mining and Technology,2,27,26422.5,0.0,0.0,10003.4,11461.8,1026.7,350.0,0.0,0.0,0.0,687.6,2893.1,0.0,0.0
7288,r029,"All HHE institutions -> U. Nevada, Las Vegas",All HHE institutions,"U. Nevada, Las Vegas",2,28,22312.3,0.0,0.0,169.6,0.0,56.9,5695.8,0.0,0.0,10239.6,0.0,4590.3,1560.0,0.0
7288,r030,"All HHE institutions -> CUNY, Hunter C.",All HHE institutions,"CUNY, Hunter C.",2,29,18224.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16952.8,0.0,1271.9,0.0,0.0
7288,r031,"All HHE institutions -> U. California, Merced",All HHE institutions,"U. California, Merced",2,30,14756.4,0.0,74.2,0.0,449.0,0.0,0.0,0.0,0.0,4459.8,61.4,7484.3,2227.7,0.0
7288,r032,"All HHE institutions -> Rutgers, The State U. New Jersey<sup>b</sup>",All HHE institutions,"Rutgers, The State U. New Jersey<sup>b</sup>",2,31,14498.9,0.0,0.0,115.8,0.0,0.0,249.9,0.0,0.0,10191.6,0.0,3941.6,0.0,0.0
7288,r033,All HHE institutions -> San Francisco State U.,All HHE institutions,San Francisco State U.,2,32,14370.2,0.0,0.0,0.0,578.1,138.7,0.0,0.0,0.0,7963.0,0.0,5690.4,0.0,0.0
7288,r034,All HHE institutions -> Embry-Riddle Aeronautical U.,All HHE institutions,Embry-Riddle Aeronautical U.,2,33,13530.3,0.0,0.0,0.0,109.4,0.0,8391.9,0.0,0.0,0.0,957.5,4071.5,0.0,0.0
7288,r035,"All HHE institutions -> U. Texas Rio Grande Valley, The",All HHE institutions,"U. Texas Rio Grande Valley, The",2,34,13346.8,0.0,0.0,0.0,249.4,0.0,0.0,0.0,0.0,8129.4,0.0,3510.9,1457.1,0.0
7288,r036,"All HHE institutions -> CUNY, City C.",All HHE institutions,"CUNY, City C.",2,35,13129.5,0.0,0.0,0.0,1561.9,0.0,0.0,0.0,0.0,0.0,0.0,11567.6,0.0,0.0
7288,r037,All HHE institutions -> Loma Linda U.,All HHE institutions,Loma Linda U.,2,36,11402.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9423.2,1978.9,0.0,0.0,0.0
7288,r038,"All HHE institutions -> California State U., Long Beach",All HHE institutions,"California State U., Long Beach",2,37,10158.5,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,6794.1,0.0,2804.0,335.4,0.0
7288,r039,"All HHE institutions -> U. North Texas, Denton<sup>b</sup>",All HHE institutions,"U. North Texas, Denton<sup>b</sup>",2,38,9803.2,0.0,0.0,0.0,1797.7,0.0,0.0,221.6,0.0,1303.1,70.2,6330.4,80.3,0.0
7288,r040,"All HHE institutions -> California State U., Northridge<sup>b</sup>",All HHE institutions,"California State U., Northridge<sup>b</sup>",2,39,9800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6536.1,0.0,3263.9,0.0,0.0
7288,r041,"All HHE institutions -> U. Puerto Rico, Rio Piedras",All HHE institutions,"U. Puerto Rico, Rio Piedras",2,40,9184.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4478.1,0.0,4683.2,23.0,0.0
7288,r042,All HHE institutions -> San Jose State U.<sup>b</sup>,All HHE institutions,San Jose State U.<sup>b</sup>,2,41,8419.8,0.0,0.0,0.0,0.0,0.0,5695.8,0.0,0.0,2724.0,0.0,0.0,0.0,0.0
7288,r043,All HHE institutions -> Pasadena City C.,All HHE institutions,Pasadena City C.,2,42,7483.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7483.7,0.0,0.0
7288,r044,All HHE institutions -> Charles R. Drew U. Medicine and Science,All HHE institutions,Charles R. Drew U. Medicine and Science,2,43,7479.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7479.5,0.0,0.0,0.0,0.0
7288,r045,All HHE institutions -> Nova Southeastern U.,All HHE institutions,Nova Southeastern U.,2,44,6876.0,0.0,597.0,0.0,0.0,1817.4,0.0,0.0,0.0,4432.0,0.0,29.5,0.0,0.0
7288,r046,All HHE institutions -> U. Texas of the Permian Basin,All HHE institutions,U. Texas of the Permian Basin,2,45,6772.0,0.0,0.0,0.0,0.0,0.0,0.0,5826.8,0.0,945.2,0.0,0.0,0.0,0.0
7288,r047,All HHE institutions -> Texas State U.,All HHE institutions,Texas State U.,2,46,6733.3,0.0,85.2,0.0,0.0,0.0,0.0,416.4,0.0,1165.2,127.4,4939.0,0.0,0.0
7288,r048,"All HHE institutions -> California State U., Los Angeles",All HHE institutions,"California State U., Los Angeles",2,47,6406.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3381.1,0.0,3025.3,0.0,0.0
7288,r049,"All HHE institutions -> U. Puerto Rico, Mayaguez<sup>b</sup>",All HHE institutions,"U. Puerto Rico, Mayaguez<sup>b</sup>",2,48,6159.7,0.0,1490.5,55.9,0.0,0.0,0.0,0.0,0.0,890.5,0.0,3429.6,293.2,0.0
7288,r050,All HHE institutions -> Montclair State U.,All HHE institutions,Montclair State U.,2,49,5891.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.3,0.0,4589.8,149.2,0.0
7288,r051,All HHE institutions -> Indian River State C.,All HHE institutions,Indian River State C.,2,50,5791.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5791.8,0.0,0.0
7288,r052,"All HHE institutions -> California State U., Dominguez Hills",All HHE institutions,"California State U., Dominguez Hills",2,51,5680.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.9,0.0,4411.6,0.0,0.0
7288,r053,"All HHE institutions -> California State U., Fullerton",All HHE institutions,"California State U., Fullerton",2,52,5652.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.7,0.0,3627.1,0.0,0.0
7288,r054,All HHE institutions -> Texas A&M U.-Kingsville,All HHE institutions,Texas A&M U.-Kingsville,2,53,4441.9,0.0,75.0,0.0,50.0,0.0,0.0,1349.5,0.0,1372.1,0.0,340.3,1255.0,0.0
7288,r055,"All HHE institutions -> CUNY, Graduate Center",All HHE institutions,"CUNY, Graduate Center",2,54,4223.7,0.0,0.0,0.0,0.0,0.0,0.0,899.6,0.0,2479.1,0.0,845.1,0.0,0.0
7288,r056,All HHE institutions -> Texas A&M U.-Corpus Christi,All HHE institutions,Texas A&M U.-Corpus Christi,2,55,4082.6,0.0,564.6,0.0,0.0,0.0,0.0,0.0,0.0,2673.9,100.9,743.3,0.0,0.0
7288,r057,"All HHE institutions -> California State U., East Bay",All HHE institutions,"California State U., East Bay",2,56,4012.3,0.0,0.0,0.0,640.0,50.0,0.0,0.0,0.0,0.0,0.0,1513.1,1809.2,0.0
7288,r058,All HHE institutions -> New Mexico Highlands U.,All HHE institutions,New Mexico Highlands U.,2,57,3246.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3246.9,0.0,0.0
7288,r059,"All HHE institutions -> CUNY, Queens C.",All HHE institutions,"CUNY, Queens C.",2,58,3144.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2162.0,0.0,982.8,0.0,0.0
7288,r060,All HHE institutions -> Texas Woman's U.,All HHE institutions,Texas Woman's U.,2,59,3127.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.8,0.0,2548.1,0.0,0.0
7288,r061,All HHE institutions -> Sonoma State U.,All HHE institutions,Sonoma State U.,2,60,2959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2959.0,0.0,0.0
7288,r062,"All HHE institutions -> Colorado State U., Pueblo",All HHE institutions,"Colorado State U., Pueblo",2,61,2946.1,0.0,0.0,0.0,0.0,0.0,1134.6,0.0,0.0,0.0,0.0,1811.5,0.0,0.0
7288,r063,"All HHE institutions -> California State U., Chico<sup>b</sup>",All HHE institutions,"California State U., Chico<sup>b</sup>",2,62,2755.1,0.0,0.0,0.0,0.0,0.0,0.0,249.4,0.0,0.0,0.0,2505.7,0.0,0.0
7288,r064,All HHE institutions -> Saddleback C.,All HHE institutions,Saddleback C.,2,63,2615.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2615.6,0.0,0.0
7288,r065,"All HHE institutions -> California State U., Monterey Bay",All HHE institutions,"California State U., Monterey Bay",2,64,2511.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.9,0.0,1513.9,92.1,0.0
7288,r066,"All HHE institutions -> CUNY, Lehman C.",All HHE institutions,"CUNY, Lehman C.",2,65,2365.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.5,0.0,1074.3,0.0,0.0
7288,r067,"All HHE institutions -> California State U., San Marcos<sup>b</sup>",All HHE institutions,"California State U., San Marcos<sup>b</sup>",2,66,2357.5,0.0,0.0,0.0,0.0,0.0,0.0,364.9,0.0,1325.5,667.1,0.0,0.0,0.0
7288,r068,"All HHE institutions -> CUNY, John Jay C. Criminal Justice",All HHE institutions,"CUNY, John Jay C. Criminal Justice",2,67,2234.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117.9,0.0,116.5,0.0,0.0
7288,r069,All HHE institutions -> U. Sacred Heart,All HHE institutions,U. Sacred Heart,2,68,2234.2,0.0,0.0,0.0,0.0,0.0,0.0,1231.6,0.0,0.0,0.0,1002.5,0.0,0.0
7288,r070,All HHE institutions -> Citrus C.,All HHE institutions,Citrus C.,2,69,2232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232.0,0.0,0.0
7288,r071,"All HHE institutions -> CUNY, C. Staten Island",All HHE institutions,"CUNY, C. Staten Island",2,70,2178.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.5,0.0,1611.6,0.0,0.0
7288,r072,All HHE institutions -> U. Incarnate Word,All HHE institutions,U. Incarnate Word,2,71,2154.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144.9,0.0,0.0,0.0,10.0
7288,r073,"All HHE institutions -> Universidad Ana G. Mendez, Carolina Campus",All HHE institutions,"Universidad Ana G. Mendez, Carolina Campus",2,72,2141.4,0.0,0.0,0.0,0.0,0.0,0.0,559.9,0.0,0.0,0.0,1581.5,0.0,0.0
7288,r074,"All HHE institutions -> California State U., Sacramento<sup>b</sup>",All HHE institutions,"California State U., Sacramento<sup>b</sup>",2,73,2108.5,0.0,0.0,0.0,0.0,1582.8,0.0,87.6,0.0,438.1,0.0,0.0,0.0,0.0
7288,r075,"All HHE institutions -> CUNY, Baruch C.",All HHE institutions,"CUNY, Baruch C.",2,74,2059.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.8,0.0,1216.2,0.0,0.0
7288,r076,"All HHE institutions -> Universidad Ana G. Mendez, Gurabo Campus",All HHE institutions,"Universidad Ana G. Mendez, Gurabo Campus",2,75,2057.0,0.0,0.0,0.0,0.0,0.0,0.0,2057.0,0.0,0.0,0.0,0.0,0.0,0.0
7288,r077,"All HHE institutions -> CUNY, New York City C. Technology",All HHE institutions,"CUNY, New York City C. Technology",2,76,1975.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.3,0.0,1686.3,0.0,0.0
7288,r078,"All HHE institutions -> California State U., Fresno",All HHE institutions,"California State U., Fresno",2,77,1960.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.5,0.0,736.4,0.0,0.0
7288,r079,All HHE institutions -> Mercy C.,All HHE institutions,Mercy C.,2,78,1942.7,0.0,0.0,0.0,0.0,0.0,0.0,1604.3,0.0,200.0,0.0,138.4,0.0,0.0
7288,r080,All HHE institutions -> Northeastern Illinois U.,All HHE institutions,Northeastern Illinois U.,2,79,1593.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.1,0.0,276.5,0.0,0.0
7288,r081,All HHE institutions -> Mt. San Antonio C.,All HHE institutions,Mt. San Antonio C.,2,80,1547.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.7,0.0,0.0
7288,r082,All HHE institutions -> Alamo Colleges District,All HHE institutions,Alamo Colleges District,2,81,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0
7288,r083,All HHE institutions -> William Paterson U.,All HHE institutions,William Paterson U.,2,82,1489.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.6,0.0,1000.0,0.0,0.0
7288,r084,All HHE institutions -> Azusa Pacific U.,All HHE institutions,Azusa Pacific U.,2,83,1451.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.9,0.0,0.0,0.0,0.0
7288,r085,All HHE institutions -> Texas Lutheran U.,All HHE institutions,Texas Lutheran U.,2,84,1389.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.8,0.0,0.0
7288,r086,All HHE institutions -> Barry U.,All HHE institutions,Barry U.,2,85,1387.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.5,0.0,650.0,0.0,0.0
7288,r087,"All HHE institutions -> CUNY, Borough of Manhattan Community C.",All HHE institutions,"CUNY, Borough of Manhattan Community C.",2,86,1379.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.4,0.0,0.0
7288,r088,All HHE institutions -> Caldwell U.,All HHE institutions,Caldwell U.,2,87,1346.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.5,0.0,0.0
7288,r089,"All HHE institutions -> California State U., Bakersfield",All HHE institutions,"California State U., Bakersfield",2,88,1332.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.5,0.0,988.8,0.0,0.0
7288,r090,All HHE institutions -> Santa Monica C.,All HHE institutions,Santa Monica C.,2,89,1166.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.6,0.0,0.0
7288,r091,All HHE institutions -> Dominican U.,All HHE institutions,Dominican U.,2,90,1147.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.7,0.0,0.0,0.0,0.0
7288,r092,"All HHE institutions -> California State U., San Bernardino<sup>b</sup>",All HHE institutions,"California State U., San Bernardino<sup>b</sup>",2,91,1140.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.1,0.0,0.0,0.0,0.0
7288,r093,"All HHE institutions -> U. Puerto Rico, Cayey",All HHE institutions,"U. Puerto Rico, Cayey",2,92,1082.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.4,0.0,0.0,0.0,0.0
7288,r094,All HHE institutions -> West Texas A&M U.,All HHE institutions,West Texas A&M U.,2,93,1050.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.8,234.4,0.0
7288,r095,All HHE institutions -> U. Houston-Clear Lake,All HHE institutions,U. Houston-Clear Lake,2,94,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,0.0,0.0
7288,r096,All HHE institutions -> Connecticut Board of Regents for Higher Education<sup>b</sup>,All HHE institutions,Connecticut Board of Regents for Higher Education<sup>b</sup>,2,95,1021.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.4,0.0,0.0
7288,r097,All HHE institutions -> Holyoke Community C.,All HHE institutions,Holyoke Community C.,2,96,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
7288,r098,All HHE institutions -> Rio Hondo C.,All HHE institutions,Rio Hondo C.,2,97,996.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.7,0.0,0.0
7288,r099,"All HHE institutions -> California State U., Channel Islands",All HHE institutions,"California State U., Channel Islands",2,98,947.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.8,0.0,583.6,0.0,0.0
7288,r100,"All HHE institutions -> Southwestern C., Chula Vista",All HHE institutions,"Southwestern C., Chula Vista",2,99,927.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.1,0.0,0.0
7288,r101,All HHE institutions -> Kean U.,All HHE institutions,Kean U.,2,100,881.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.5,0.0,0.0
7288,r102,All HHE institutions -> Miami Dade C.,All HHE institutions,Miami Dade C.,2,101,876.1,0.0,0.0,0.0,0.0,0.0,0.0,466.1,0.0,0.0,0.0,410.0,0.0,0.0
7288,r103,All HHE institutions -> Universidad Central del Caribe,All HHE institutions,Universidad Central del Caribe,2,102,839.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.3,0.0,0.0,0.0,0.0
7288,r104,"All HHE institutions -> U. Puerto Rico, Humacao",All HHE institutions,"U. Puerto Rico, Humacao",2,103,816.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.6,0.0,548.5,0.0,0.0
7288,r105,All HHE institutions -> St. Edward's U.,All HHE institutions,St. Edward's U.,2,104,744.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.3,0.0,629.6,0.0,0.0
7288,r106,"All HHE institutions -> St. Mary's U., San Antonio",All HHE institutions,"St. Mary's U., San Antonio",2,105,728.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.3,0.0,124.2,0.0,0.0
7288,r107,All HHE institutions -> Pontifical Catholic U. Puerto Rico,All HHE institutions,Pontifical Catholic U. Puerto Rico,2,106,709.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.3,0.0,0.0,0.0,0.0
7288,r108,All HHE institutions -> Pueblo Community C.,All HHE institutions,Pueblo Community C.,2,107,688.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.5,0.0,0.0
7288,r109,All HHE institutions -> Valencia C.,All HHE institutions,Valencia C.,2,108,684.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.4,0.0,0.0
7288,r110,"All HHE institutions -> Carlos Albizu U., San Juan",All HHE institutions,"Carlos Albizu U., San Juan",2,109,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0
7288,r111,All HHE institutions -> Mount Mary U.,All HHE institutions,Mount Mary U.,2,109,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0
7288,r112,All HHE institutions -> South Texas C.,All HHE institutions,South Texas C.,2,111,649.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.4,0.0,0.0
7288,r113,All HHE institutions -> Felician U.,All HHE institutions,Felician U.,2,112,637.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.6,0.0,0.0
7288,r114,All HHE institutions -> Seminole State C. Florida,All HHE institutions,Seminole State C. Florida,2,113,621.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.3,0.0,0.0
7288,r115,"All HHE institutions -> U. Puerto Rico, Aguadilla",All HHE institutions,"U. Puerto Rico, Aguadilla",2,114,608.6,0.0,0.0,0.0,0.0,0.0,0.0,608.6,0.0,0.0,0.0,0.0,0.0,0.0
7288,r116,All HHE institutions -> C. Florida Keys,All HHE institutions,C. Florida Keys,2,115,593.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.9,0.0,0.0
7288,r117,All HHE institutions -> Sam Houston State U.,All HHE institutions,Sam Houston State U.,2,116,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,0.0,556.6,0.0,0.0
7288,r118,All HHE institutions -> Monterey Peninsula C.,All HHE institutions,Monterey Peninsula C.,2,117,583.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.4,0.0,0.0
7288,r119,"All HHE institutions -> U. St. Thomas, Houston",All HHE institutions,"U. St. Thomas, Houston",2,118,573.9,0.0,0.0,0.0,0.0,0.0,0.0,573.9,0.0,0.0,0.0,0.0,0.0,0.0
7288,r120,All HHE institutions -> Elmhurst C.,All HHE institutions,Elmhurst C.,2,119,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0
7288,r121,All HHE institutions -> Manhattan C.,All HHE institutions,Manhattan C.,2,120,509.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.2,0.0,113.9,0.0,0.0
7288,r122,All HHE institutions -> San Jacinto Community C. District,All HHE institutions,San Jacinto Community C. District,2,121,506.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.2,0.0,0.0
