table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_for_instruction_in_s_e,field_fellowships_traineeships_and_training_grants,field_general_support_for_s_e,field_other_s_e_activities
7311,r251,"All states and outlying areas -> Hawaii -> U. Hawaii, Hilo",All states and outlying areas,Hawaii,"U. Hawaii, Hilo",3,611.9,611.9,0.0,0.0,0.0,0.0,0.0
7311,r252,"All states and outlying areas -> Hawaii -> U. Hawaii, Manoa",All states and outlying areas,Hawaii,"U. Hawaii, Manoa",3,106050.7,100413.8,641.9,0.0,3697.5,422.7,874.8
7311,r253,"All states and outlying areas -> Hawaii -> U. Hawaii, System Office",All states and outlying areas,Hawaii,"U. Hawaii, System Office",3,41312.7,35982.5,0.0,0.0,5101.4,0.0,228.8
7311,r254,All states and outlying areas -> Idaho,All states and outlying areas,Idaho,,2,75731.7,62687.9,581.6,0.0,5422.7,0.0,7039.5
7311,r255,All states and outlying areas -> Idaho -> Boise State U.,All states and outlying areas,Idaho,Boise State U.,3,23053.8,20185.5,0.0,0.0,1283.3,0.0,1585.1
7311,r256,All states and outlying areas -> Idaho -> Idaho State U.,All states and outlying areas,Idaho,Idaho State U.,3,4691.5,3126.1,329.1,0.0,1236.3,0.0,0.0
7311,r257,All states and outlying areas -> Idaho -> U. Idaho,All states and outlying areas,Idaho,U. Idaho,3,47986.4,39376.3,252.5,0.0,2903.1,0.0,5454.5
7311,r258,All states and outlying areas -> Illinois,All states and outlying areas,Illinois,,2,1470063.6,1377653.5,7804.2,0.0,68330.9,6710.2,9564.8
7311,r259,"All states and outlying areas -> Illinois -> Augustana C., Rock Island",All states and outlying areas,Illinois,"Augustana C., Rock Island",3,755.9,64.1,0.0,0.0,691.8,0.0,0.0
7311,r260,"All states and outlying areas -> Illinois -> Aurora U., Aurora",All states and outlying areas,Illinois,"Aurora U., Aurora",3,74.9,1.5,0.0,0.0,73.4,0.0,0.0
7311,r261,All states and outlying areas -> Illinois -> Chicago State U.,All states and outlying areas,Illinois,Chicago State U.,3,989.1,111.0,0.0,0.0,753.9,0.0,124.2
7311,r262,All states and outlying areas -> Illinois -> DePaul U.,All states and outlying areas,Illinois,DePaul U.,3,4907.6,4026.3,0.0,0.0,881.3,0.0,0.0
7311,r263,All states and outlying areas -> Illinois -> Dominican U.,All states and outlying areas,Illinois,Dominican U.,3,1147.7,17.9,0.0,0.0,1129.8,0.0,0.0
7311,r264,All states and outlying areas -> Illinois -> Elmhurst C.,All states and outlying areas,Illinois,Elmhurst C.,3,512.0,2.5,0.0,0.0,509.6,0.0,0.0
7311,r265,All states and outlying areas -> Illinois -> Erikson Institute,All states and outlying areas,Illinois,Erikson Institute,3,967.1,967.1,0.0,0.0,0.0,0.0,0.0
7311,r266,All states and outlying areas -> Illinois -> Governors State U.,All states and outlying areas,Illinois,Governors State U.,3,863.7,0.0,0.0,0.0,863.7,0.0,0.0
7311,r267,All states and outlying areas -> Illinois -> Illinois Institute of Technology,All states and outlying areas,Illinois,Illinois Institute of Technology,3,18166.6,17955.8,0.0,0.0,210.8,0.0,0.0
7311,r268,All states and outlying areas -> Illinois -> Illinois State U.,All states and outlying areas,Illinois,Illinois State U.,3,7450.2,4475.6,0.0,0.0,2974.6,0.0,0.0
7311,r269,All states and outlying areas -> Illinois -> Illinois Wesleyan U.,All states and outlying areas,Illinois,Illinois Wesleyan U.,3,4.5,4.5,0.0,0.0,0.0,0.0,0.0
7311,r270,All states and outlying areas -> Illinois -> Lewis and Clark Community C.,All states and outlying areas,Illinois,Lewis and Clark Community C.,3,511.9,271.9,0.0,0.0,240.0,0.0,0.0
7311,r271,"All states and outlying areas -> Illinois -> Loyola U., Chicago",All states and outlying areas,Illinois,"Loyola U., Chicago",3,19952.8,18417.8,0.0,0.0,984.4,550.6,0.0
7311,r272,"All states and outlying areas -> Illinois -> Midwestern U., Downers Grove",All states and outlying areas,Illinois,"Midwestern U., Downers Grove",3,502.1,502.1,0.0,0.0,0.0,0.0,0.0
7311,r273,All states and outlying areas -> Illinois -> Northeastern Illinois U.,All states and outlying areas,Illinois,Northeastern Illinois U.,3,1593.6,996.6,0.0,0.0,597.0,0.0,0.0
7311,r274,All states and outlying areas -> Illinois -> Northern Illinois U.,All states and outlying areas,Illinois,Northern Illinois U.,3,5951.1,5607.0,252.5,0.0,91.6,0.0,0.0
7311,r275,"All states and outlying areas -> Illinois -> Northwestern U., Evanston",All states and outlying areas,Illinois,"Northwestern U., Evanston",3,505395.6,477973.8,294.3,0.0,17630.8,2761.6,6735.0
7311,r276,All states and outlying areas -> Illinois -> Parkland C.,All states and outlying areas,Illinois,Parkland C.,3,51.5,51.5,0.0,0.0,0.0,0.0,0.0
7311,r277,All states and outlying areas -> Illinois -> Quincy U.,All states and outlying areas,Illinois,Quincy U.,3,149.0,37.2,0.0,0.0,111.7,0.0,0.0
7311,r278,All states and outlying areas -> Illinois -> Rosalind Franklin U. Medicine and Science,All states and outlying areas,Illinois,Rosalind Franklin U. Medicine and Science,3,7034.3,6914.5,0.0,0.0,119.8,0.0,0.0
7311,r279,All states and outlying areas -> Illinois -> Rush U.,All states and outlying areas,Illinois,Rush U.,3,55839.2,55526.3,0.0,0.0,313.0,0.0,0.0
7311,r280,All states and outlying areas -> Illinois -> School of the Art Institute of Chicago,All states and outlying areas,Illinois,School of the Art Institute of Chicago,3,75.8,75.8,0.0,0.0,0.0,0.0,0.0
7311,r281,"All states and outlying areas -> Illinois -> Southern Illinois U., Carbondale",All states and outlying areas,Illinois,"Southern Illinois U., Carbondale",3,8804.3,8701.5,0.0,0.0,102.9,0.0,0.0
7311,r282,"All states and outlying areas -> Illinois -> Southern Illinois U., Edwardsville",All states and outlying areas,Illinois,"Southern Illinois U., Edwardsville",3,1671.4,1647.4,0.0,0.0,24.0,0.0,0.0
7311,r283,"All states and outlying areas -> Illinois -> Southern Illinois U., System Office",All states and outlying areas,Illinois,"Southern Illinois U., System Office",3,51.4,51.4,0.0,0.0,0.0,0.0,0.0
7311,r284,"All states and outlying areas -> Illinois -> Toyota Technological Institute, Chicago",All states and outlying areas,Illinois,"Toyota Technological Institute, Chicago",3,819.8,819.8,0.0,0.0,0.0,0.0,0.0
7311,r285,"All states and outlying areas -> Illinois -> U. Chicago, The",All states and outlying areas,Illinois,"U. Chicago, The",3,324074.6,304749.8,3352.4,0.0,13134.8,1997.9,839.7
7311,r286,"All states and outlying areas -> Illinois -> U. Illinois, Chicago",All states and outlying areas,Illinois,"U. Illinois, Chicago",3,209257.6,192317.6,16.0,0.0,16517.2,0.0,406.7
7311,r287,"All states and outlying areas -> Illinois -> U. Illinois, U. administration",All states and outlying areas,Illinois,"U. Illinois, U. administration",3,15537.8,13526.1,0.0,0.0,2011.7,0.0,0.0
7311,r288,"All states and outlying areas -> Illinois -> U. Illinois, Urbana-Champaign",All states and outlying areas,Illinois,"U. Illinois, Urbana-Champaign",3,276763.0,261652.0,3889.0,0.0,8363.0,1400.0,1459.0
7311,r289,All states and outlying areas -> Illinois -> Western Illinois U.,All states and outlying areas,Illinois,Western Illinois U.,3,53.5,53.5,0.0,0.0,0.0,0.0,0.0
7311,r290,"All states and outlying areas -> Illinois -> Wheaton C., Wheaton",All states and outlying areas,Illinois,"Wheaton C., Wheaton",3,133.9,133.9,0.0,0.0,0.0,0.0,0.0
7311,r291,All states and outlying areas -> Indiana,All states and outlying areas,Indiana,,2,629410.6,594790.5,1323.4,154.3,22481.9,1949.2,8711.4
7311,r292,All states and outlying areas -> Indiana -> Ball State U.,All states and outlying areas,Indiana,Ball State U.,3,2010.9,1760.9,0.0,0.0,0.0,0.0,250.0
7311,r293,All states and outlying areas -> Indiana -> Butler U.,All states and outlying areas,Indiana,Butler U.,3,481.2,481.2,0.0,0.0,0.0,0.0,0.0
7311,r294,All states and outlying areas -> Indiana -> DePauw U.,All states and outlying areas,Indiana,DePauw U.,3,149.9,149.9,0.0,0.0,0.0,0.0,0.0
7311,r295,All states and outlying areas -> Indiana -> Indiana State U.,All states and outlying areas,Indiana,Indiana State U.,3,623.5,611.5,0.0,0.0,12.0,0.0,0.0
7311,r296,All states and outlying areas -> Indiana -> Indiana U.,All states and outlying areas,Indiana,Indiana U.,3,7870.8,3278.3,0.0,0.0,4592.5,0.0,0.0
7311,r297,"All states and outlying areas -> Indiana -> Indiana U., Bloomington",All states and outlying areas,Indiana,"Indiana U., Bloomington",3,95612.8,89923.3,744.5,0.0,4623.9,0.0,321.1
7311,r298,"All states and outlying areas -> Indiana -> Indiana U.-Purdue U., Indianapolis",All states and outlying areas,Indiana,"Indiana U.-Purdue U., Indianapolis",3,235051.0,225461.6,0.0,0.0,7983.0,1606.4,0.0
7311,r299,All states and outlying areas -> Indiana -> Indiana Wesleyan U.,All states and outlying areas,Indiana,Indiana Wesleyan U.,3,57.6,57.6,0.0,0.0,0.0,0.0,0.0
7311,r300,"All states and outlying areas -> Indiana -> Ivy Tech Community C., central office",All states and outlying areas,Indiana,"Ivy Tech Community C., central office",3,217.5,174.0,0.0,0.0,43.5,0.0,0.0
7311,r301,"All states and outlying areas -> Indiana -> Marian U., Indianapolis",All states and outlying areas,Indiana,"Marian U., Indianapolis",3,85.2,85.2,0.0,0.0,0.0,0.0,0.0
7311,r302,"All states and outlying areas -> Indiana -> Purdue U., West Lafayette",All states and outlying areas,Indiana,"Purdue U., West Lafayette",3,205896.8,192585.2,493.8,154.3,4777.6,0.0,7886.0
7311,r303,All states and outlying areas -> Indiana -> Rose-Hulman Institute of Technology,All states and outlying areas,Indiana,Rose-Hulman Institute of Technology,3,243.6,243.6,0.0,0.0,0.0,0.0,0.0
7311,r304,All states and outlying areas -> Indiana -> U. Evansville,All states and outlying areas,Indiana,U. Evansville,3,74.9,18.7,0.0,0.0,56.2,0.0,0.0
7311,r305,All states and outlying areas -> Indiana -> U. Indianapolis,All states and outlying areas,Indiana,U. Indianapolis,3,88.0,1.8,0.0,0.0,86.2,0.0,0.0
7311,r306,All states and outlying areas -> Indiana -> U. Notre Dame,All states and outlying areas,Indiana,U. Notre Dame,3,79649.2,78707.8,85.1,0.0,259.1,342.8,254.3
7311,r307,All states and outlying areas -> Indiana -> Valparaiso U.,All states and outlying areas,Indiana,Valparaiso U.,3,698.8,698.8,0.0,0.0,0.0,0.0,0.0
7311,r308,All states and outlying areas -> Indiana -> Wabash C.,All states and outlying areas,Indiana,Wabash C.,3,599.3,551.4,0.0,0.0,47.9,0.0,0.0
7311,r309,All states and outlying areas -> Iowa,All states and outlying areas,Iowa,,2,366818.1,330666.8,1710.5,388.2,20086.6,0.0,13966.0
7311,r310,All states and outlying areas -> Iowa -> Coe C.,All states and outlying areas,Iowa,Coe C.,3,170.6,170.6,0.0,0.0,0.0,0.0,0.0
7311,r311,All states and outlying areas -> Iowa -> Des Moines Area Community C.,All states and outlying areas,Iowa,Des Moines Area Community C.,3,358.3,189.7,0.0,0.0,164.8,0.0,3.9
7311,r312,All states and outlying areas -> Iowa -> Dordt U.,All states and outlying areas,Iowa,Dordt U.,3,696.2,131.4,249.3,0.0,315.5,0.0,0.0
7311,r313,All states and outlying areas -> Iowa -> Drake U.,All states and outlying areas,Iowa,Drake U.,3,1122.3,325.4,0.0,0.0,796.8,0.0,0.0
7311,r314,All states and outlying areas -> Iowa -> Eastern Iowa Community C. District,All states and outlying areas,Iowa,Eastern Iowa Community C. District,3,1546.2,418.5,0.0,0.0,1127.7,0.0,0.0
7311,r315,All states and outlying areas -> Iowa -> Grinnell C.,All states and outlying areas,Iowa,Grinnell C.,3,198.6,198.6,0.0,0.0,0.0,0.0,0.0
7311,r316,All states and outlying areas -> Iowa -> Iowa State U.,All states and outlying areas,Iowa,Iowa State U.,3,99573.9,80825.6,1030.0,0.0,6572.5,0.0,11145.8
7311,r317,All states and outlying areas -> Iowa -> Luther C.,All states and outlying areas,Iowa,Luther C.,3,56.4,56.4,0.0,0.0,0.0,0.0,0.0
7311,r318,All states and outlying areas -> Iowa -> Mount Mercy U.,All states and outlying areas,Iowa,Mount Mercy U.,3,999.8,249.9,0.0,0.0,749.8,0.0,0.0
7311,r319,All states and outlying areas -> Iowa -> Palmer C. Chiropractic,All states and outlying areas,Iowa,Palmer C. Chiropractic,3,1704.0,1704.0,0.0,0.0,0.0,0.0,0.0
7311,r320,All states and outlying areas -> Iowa -> U. Iowa,All states and outlying areas,Iowa,U. Iowa,3,259650.6,245960.5,431.2,388.2,10054.4,0.0,2816.3
7311,r321,All states and outlying areas -> Iowa -> U. Northern Iowa,All states and outlying areas,Iowa,U. Northern Iowa,3,741.4,436.3,0.0,0.0,305.1,0.0,0.0
7311,r322,All states and outlying areas -> Kansas,All states and outlying areas,Kansas,,2,221466.8,209122.5,1436.7,0.0,7030.2,714.3,3163.1
7311,r323,All states and outlying areas -> Kansas -> Baker U.,All states and outlying areas,Kansas,Baker U.,3,256.8,256.8,0.0,0.0,0.0,0.0,0.0
7311,r324,All states and outlying areas -> Kansas -> Fort Hays State U.,All states and outlying areas,Kansas,Fort Hays State U.,3,30.0,30.0,0.0,0.0,0.0,0.0,0.0
7311,r325,All states and outlying areas -> Kansas -> Johnson County Community C.,All states and outlying areas,Kansas,Johnson County Community C.,3,479.8,479.8,0.0,0.0,0.0,0.0,0.0
7311,r326,All states and outlying areas -> Kansas -> Kansas State U.,All states and outlying areas,Kansas,Kansas State U.,3,82972.9,75081.8,1436.7,0.0,3291.6,0.0,3162.8
7311,r327,All states and outlying areas -> Kansas -> Pittsburg State U.,All states and outlying areas,Kansas,Pittsburg State U.,3,881.1,785.8,0.0,0.0,95.3,0.0,0.0
7311,r328,"All states and outlying areas -> Kansas -> U. Kansas, Lawrence",All states and outlying areas,Kansas,"U. Kansas, Lawrence",3,132990.0,128632.0,0.0,0.0,3643.3,714.3,0.4
7311,r329,All states and outlying areas -> Kansas -> Wichita State U.,All states and outlying areas,Kansas,Wichita State U.,3,3856.3,3856.3,0.0,0.0,0.0,0.0,0.0
7311,r330,All states and outlying areas -> Kentucky,All states and outlying areas,Kentucky,,2,320973.1,291942.4,8599.9,0.0,14298.3,2298.1,3834.5
7311,r331,All states and outlying areas -> Kentucky -> Bellarmine U.,All states and outlying areas,Kentucky,Bellarmine U.,3,988.5,247.1,0.0,0.0,741.4,0.0,0.0
7311,r332,All states and outlying areas -> Kentucky -> Berea C.,All states and outlying areas,Kentucky,Berea C.,3,251.0,231.0,0.0,0.0,20.1,0.0,0.0
7311,r333,All states and outlying areas -> Kentucky -> Centre C.,All states and outlying areas,Kentucky,Centre C.,3,66.1,60.8,0.0,0.0,5.3,0.0,0.0
7311,r334,All states and outlying areas -> Kentucky -> Eastern Kentucky U.,All states and outlying areas,Kentucky,Eastern Kentucky U.,3,425.0,425.0,0.0,0.0,0.0,0.0,0.0
7311,r335,All states and outlying areas -> Kentucky -> Kentucky Community and Technical C. System,All states and outlying areas,Kentucky,Kentucky Community and Technical C. System,3,768.3,186.2,0.0,0.0,582.2,0.0,0.0
7311,r336,All states and outlying areas -> Kentucky -> Kentucky State U.,All states and outlying areas,Kentucky,Kentucky State U.,3,5045.3,4496.9,0.0,0.0,548.4,0.0,0.0
7311,r337,All states and outlying areas -> Kentucky -> Morehead State U.,All states and outlying areas,Kentucky,Morehead State U.,3,2171.1,1817.7,0.0,0.0,353.4,0.0,0.0
7311,r338,All states and outlying areas -> Kentucky -> Murray State U.,All states and outlying areas,Kentucky,Murray State U.,3,466.8,463.6,0.0,0.0,3.2,0.0,0.0
7311,r339,All states and outlying areas -> Kentucky -> Northern Kentucky U.,All states and outlying areas,Kentucky,Northern Kentucky U.,3,645.8,54.3,0.0,0.0,591.5,0.0,0.0
7311,r340,All states and outlying areas -> Kentucky -> Spalding U.,All states and outlying areas,Kentucky,Spalding U.,3,549.4,0.0,0.0,0.0,549.4,0.0,0.0
7311,r341,All states and outlying areas -> Kentucky -> U. Kentucky,All states and outlying areas,Kentucky,U. Kentucky,3,221060.2,210253.1,591.9,0.0,7818.9,1699.7,696.7
7311,r342,All states and outlying areas -> Kentucky -> U. Louisville,All states and outlying areas,Kentucky,U. Louisville,3,84469.5,73202.2,8008.0,0.0,2434.7,598.4,226.1
7311,r343,All states and outlying areas -> Kentucky -> U. Pikeville,All states and outlying areas,Kentucky,U. Pikeville,3,650.0,0.0,0.0,0.0,650.0,0.0,0.0
7311,r344,All states and outlying areas -> Kentucky -> Western Kentucky U.,All states and outlying areas,Kentucky,Western Kentucky U.,3,3416.2,504.5,0.0,0.0,0.0,0.0,2911.7
7311,r345,All states and outlying areas -> Louisiana,All states and outlying areas,Louisiana,,2,271168.9,249466.0,2715.7,0.0,11906.8,0.0,7080.3
7311,r346,All states and outlying areas -> Louisiana -> Baton Rouge Community C.,All states and outlying areas,Louisiana,Baton Rouge Community C.,3,980.5,976.5,0.0,0.0,4.0,0.0,0.0
7311,r347,All states and outlying areas -> Louisiana -> Dillard U.,All states and outlying areas,Louisiana,Dillard U.,3,1447.7,1447.7,0.0,0.0,0.0,0.0,0.0
7311,r348,All states and outlying areas -> Louisiana -> Grambling State U.,All states and outlying areas,Louisiana,Grambling State U.,3,448.9,89.8,0.0,0.0,359.1,0.0,0.0
7311,r349,All states and outlying areas -> Louisiana -> Louisiana State U.,All states and outlying areas,Louisiana,Louisiana State U.,3,131147.3,116998.9,2026.8,0.0,5502.3,0.0,6619.3
7311,r350,All states and outlying areas -> Louisiana -> Louisiana Tech U.,All states and outlying areas,Louisiana,Louisiana Tech U.,3,3478.6,2077.3,0.0,0.0,1401.3,0.0,0.0
7311,r351,All states and outlying areas -> Louisiana -> Louisiana Universities Marine Consortium,All states and outlying areas,Louisiana,Louisiana Universities Marine Consortium,3,662.8,662.8,0.0,0.0,0.0,0.0,0.0
7311,r352,All states and outlying areas -> Louisiana -> Nicholls State U.,All states and outlying areas,Louisiana,Nicholls State U.,3,104.4,104.4,0.0,0.0,0.0,0.0,0.0
7311,r353,All states and outlying areas -> Louisiana -> River Parishes Community C.,All states and outlying areas,Louisiana,River Parishes Community C.,3,293.7,58.7,0.0,0.0,235.0,0.0,0.0
7311,r354,All states and outlying areas -> Louisiana -> Southeastern Louisiana U.,All states and outlying areas,Louisiana,Southeastern Louisiana U.,3,674.2,674.2,0.0,0.0,0.0,0.0,0.0
7311,r355,"All states and outlying areas -> Louisiana -> Southern U. and A&M C., Baton Rouge",All states and outlying areas,Louisiana,"Southern U. and A&M C., Baton Rouge",3,5744.4,4299.5,0.0,0.0,1444.9,0.0,0.0
7311,r356,"All states and outlying areas -> Louisiana -> Southern U. and A&M C., System Office",All states and outlying areas,Louisiana,"Southern U. and A&M C., System Office",3,418.4,0.0,0.0,0.0,418.4,0.0,0.0
7311,r357,All states and outlying areas -> Louisiana -> Tulane U.,All states and outlying areas,Louisiana,Tulane U.,3,96834.2,95567.1,0.0,0.0,806.0,0.0,461.0
7311,r358,All states and outlying areas -> Louisiana -> U. Louisiana at Lafayette,All states and outlying areas,Louisiana,U. Louisiana at Lafayette,3,17525.8,16610.9,362.8,0.0,552.2,0.0,0.0
7311,r359,"All states and outlying areas -> Louisiana -> U. Louisiana, Monroe",All states and outlying areas,Louisiana,"U. Louisiana, Monroe",3,425.8,425.8,0.0,0.0,0.0,0.0,0.0
7311,r360,"All states and outlying areas -> Louisiana -> U. Louisiana, System Office",All states and outlying areas,Louisiana,"U. Louisiana, System Office",3,106.0,106.0,0.0,0.0,0.0,0.0,0.0
7311,r361,All states and outlying areas -> Louisiana -> U. New Orleans,All states and outlying areas,Louisiana,U. New Orleans,3,1983.1,1657.0,326.1,0.0,0.0,0.0,0.0
7311,r362,"All states and outlying areas -> Louisiana -> Xavier U., Louisiana",All states and outlying areas,Louisiana,"Xavier U., Louisiana",3,8893.1,7709.5,0.0,0.0,1183.6,0.0,0.0
7311,r363,All states and outlying areas -> Maine,All states and outlying areas,Maine,,2,60489.1,49770.9,103.9,1166.7,4409.7,172.0,4866.0
7311,r364,All states and outlying areas -> Maine -> Bates C.,All states and outlying areas,Maine,Bates C.,3,236.0,236.0,0.0,0.0,0.0,0.0,0.0
7311,r365,All states and outlying areas -> Maine -> Bowdoin C.,All states and outlying areas,Maine,Bowdoin C.,3,1372.0,1372.0,0.0,0.0,0.0,0.0,0.0
7311,r366,All states and outlying areas -> Maine -> Colby C.,All states and outlying areas,Maine,Colby C.,3,951.0,951.0,0.0,0.0,0.0,0.0,0.0
7311,r367,All states and outlying areas -> Maine -> Husson U.,All states and outlying areas,Maine,Husson U.,3,64.0,64.0,0.0,0.0,0.0,0.0,0.0
7311,r368,All states and outlying areas -> Maine -> Maine Maritime Academy,All states and outlying areas,Maine,Maine Maritime Academy,3,1498.7,0.0,0.0,1166.7,160.0,172.0,0.0
7311,r369,All states and outlying areas -> Maine -> Saint Joseph's C. Maine,All states and outlying areas,Maine,Saint Joseph's C. Maine,3,761.6,15.2,0.0,0.0,746.4,0.0,0.0
7311,r370,All states and outlying areas -> Maine -> U. Maine,All states and outlying areas,Maine,U. Maine,3,41165.7,32709.5,103.9,0.0,3486.3,0.0,4866.0
7311,r371,"All states and outlying areas -> Maine -> U. Maine, System Office",All states and outlying areas,Maine,"U. Maine, System Office",3,10582.2,10568.9,0.0,0.0,13.3,0.0,0.0
7311,r372,All states and outlying areas -> Maine -> U. New England,All states and outlying areas,Maine,U. New England,3,3858.0,3854.3,0.0,0.0,3.7,0.0,0.0
7311,r373,All states and outlying areas -> Maryland,All states and outlying areas,Maryland,,2,2537078.8,2457452.8,4510.2,120.0,58063.3,3209.7,13722.8
7311,r374,All states and outlying areas -> Maryland -> Bowie State U.,All states and outlying areas,Maryland,Bowie State U.,3,2255.8,1182.6,0.0,0.0,923.7,0.0,149.6
7311,r375,All states and outlying areas -> Maryland -> C. Southern Maryland,All states and outlying areas,Maryland,C. Southern Maryland,3,61.6,61.6,0.0,0.0,0.0,0.0,0.0
7311,r376,All states and outlying areas -> Maryland -> Chesapeake Research Consortium Inc.,All states and outlying areas,Maryland,Chesapeake Research Consortium Inc.,3,298.3,0.0,0.0,0.0,298.3,0.0,0.0
7311,r377,All states and outlying areas -> Maryland -> Coppin State U.,All states and outlying areas,Maryland,Coppin State U.,3,334.5,134.7,0.0,0.0,199.9,0.0,0.0
7311,r378,All states and outlying areas -> Maryland -> Harford Community C.,All states and outlying areas,Maryland,Harford Community C.,3,493.9,98.8,0.0,0.0,395.1,0.0,0.0
7311,r379,All states and outlying areas -> Maryland -> Hood C.,All states and outlying areas,Maryland,Hood C.,3,674.0,297.5,0.0,0.0,376.4,0.0,0.0
7311,r380,All states and outlying areas -> Maryland -> Johns Hopkins U.,All states and outlying areas,Maryland,Johns Hopkins U.,3,1952917.9,1915151.3,4153.5,0.0,30796.5,2709.7,106.9
7311,r381,"All states and outlying areas -> Maryland -> Loyola U., Maryland",All states and outlying areas,Maryland,"Loyola U., Maryland",3,280.1,206.6,0.0,0.0,73.5,0.0,0.0
7311,r382,All states and outlying areas -> Maryland -> Morgan State U.,All states and outlying areas,Maryland,Morgan State U.,3,20035.0,14247.2,6.7,120.0,3127.3,0.0,2533.8
7311,r383,All states and outlying areas -> Maryland -> Mount St. Mary's U.,All states and outlying areas,Maryland,Mount St. Mary's U.,3,1333.7,658.8,0.0,0.0,674.9,0.0,0.0
7311,r384,All states and outlying areas -> Maryland -> Prince George's Community C.,All states and outlying areas,Maryland,Prince George's Community C.,3,119.2,23.8,0.0,0.0,95.4,0.0,0.0
7311,r385,All states and outlying areas -> Maryland -> Salisbury U.,All states and outlying areas,Maryland,Salisbury U.,3,702.5,660.6,0.0,0.0,41.9,0.0,0.0
7311,r386,All states and outlying areas -> Maryland -> St. Mary's C. Maryland,All states and outlying areas,Maryland,St. Mary's C. Maryland,3,560.2,560.2,0.0,0.0,0.0,0.0,0.0
7311,r387,All states and outlying areas -> Maryland -> Towson U.,All states and outlying areas,Maryland,Towson U.,3,1851.3,1473.9,0.0,0.0,209.2,0.0,168.2
7311,r388,All states and outlying areas -> Maryland -> U. Maryland Center for Environmental Science,All states and outlying areas,Maryland,U. Maryland Center for Environmental Science,3,6932.2,6567.0,0.0,0.0,365.2,0.0,0.0
7311,r389,"All states and outlying areas -> Maryland -> U. Maryland, Baltimore",All states and outlying areas,Maryland,"U. Maryland, Baltimore",3,235144.9,230062.2,0.0,0.0,5082.7,0.0,0.0
7311,r390,"All states and outlying areas -> Maryland -> U. Maryland, Baltimore County",All states and outlying areas,Maryland,"U. Maryland, Baltimore County",3,37602.1,34626.7,0.0,0.0,2885.9,0.0,89.5
7311,r391,"All states and outlying areas -> Maryland -> U. Maryland, College Park",All states and outlying areas,Maryland,"U. Maryland, College Park",3,261835.1,239286.9,350.0,0.0,11827.7,0.0,10370.5
7311,r392,"All states and outlying areas -> Maryland -> U. Maryland, Eastern Shore",All states and outlying areas,Maryland,"U. Maryland, Eastern Shore",3,5828.6,4543.9,0.0,0.0,689.8,500.0,94.9
7311,r393,All states and outlying areas -> Maryland -> U. System Maryland,All states and outlying areas,Maryland,U. System Maryland,3,7020.9,6811.5,0.0,0.0,0.0,0.0,209.4
7311,r394,All states and outlying areas -> Maryland -> Uniformed Services U. Health Sciences,All states and outlying areas,Maryland,Uniformed Services U. Health Sciences,3,796.9,796.9,0.0,0.0,0.0,0.0,0.0
7311,r395,All states and outlying areas -> Massachusetts,All states and outlying areas,Massachusetts,,2,1890380.0,1792755.8,10486.7,2003.0,69758.1,3728.0,11648.5
7311,r396,All states and outlying areas -> Massachusetts -> Amherst C.,All states and outlying areas,Massachusetts,Amherst C.,3,1096.7,1092.8,0.0,0.0,3.9,0.0,0.0
7311,r397,All states and outlying areas -> Massachusetts -> Babson C.,All states and outlying areas,Massachusetts,Babson C.,3,116.5,116.5,0.0,0.0,0.0,0.0,0.0
7311,r398,All states and outlying areas -> Massachusetts -> Bard C. at Simon's Rock,All states and outlying areas,Massachusetts,Bard C. at Simon's Rock,3,24.0,24.0,0.0,0.0,0.0,0.0,0.0
7311,r399,All states and outlying areas -> Massachusetts -> Bentley U.,All states and outlying areas,Massachusetts,Bentley U.,3,398.9,398.9,0.0,0.0,0.0,0.0,0.0
7311,r400,All states and outlying areas -> Massachusetts -> Boston C.,All states and outlying areas,Massachusetts,Boston C.,3,27274.0,24942.4,0.0,156.7,2174.8,0.0,0.0
7311,r401,All states and outlying areas -> Massachusetts -> Boston U.,All states and outlying areas,Massachusetts,Boston U.,3,273806.3,261021.1,0.0,238.2,10721.2,1622.4,203.4
7311,r402,All states and outlying areas -> Massachusetts -> Brandeis U.,All states and outlying areas,Massachusetts,Brandeis U.,3,30256.1,27730.8,155.8,0.0,2369.5,0.0,0.0
7311,r403,All states and outlying areas -> Massachusetts -> Bridgewater State U.,All states and outlying areas,Massachusetts,Bridgewater State U.,3,595.3,547.6,0.0,0.0,47.6,0.0,0.0
7311,r404,All states and outlying areas -> Massachusetts -> C. Holy Cross,All states and outlying areas,Massachusetts,C. Holy Cross,3,153.4,153.4,0.0,0.0,0.0,0.0,0.0
7311,r405,All states and outlying areas -> Massachusetts -> Clark U.,All states and outlying areas,Massachusetts,Clark U.,3,2012.8,1978.9,0.0,0.0,33.9,0.0,0.0
7311,r406,All states and outlying areas -> Massachusetts -> Consortium of Universities for the Advancement of Hydrologic Science Inc.,All states and outlying areas,Massachusetts,Consortium of Universities for the Advancement of Hydrologic Science Inc.,3,3049.6,3039.8,0.0,0.0,9.8,0.0,0.0
