table_id,row_id,time_period,current_millions_level_1,current_millions_level_2,current_millions_hierarchy_depth,value
8464,r380,R&D and R&D plant budget authority -> 2016,Current $millions,National defense,2,80202
8464,r381,R&D and R&D plant budget authority -> 2016,Current $millions,Civilian functions,2,70191
8464,r382,R&D and R&D plant budget authority -> 2016,% distribution,Total,2,100.0
8464,r383,R&D and R&D plant budget authority -> 2016,% distribution,National defense,2,53.3
8464,r384,R&D and R&D plant budget authority -> 2016,% distribution,Civilian functions,2,46.7
8464,r385,R&D and R&D plant budget authority -> 2017<sup>b</sup>,Current $millions,Total,2,127306
8464,r386,R&D and R&D plant budget authority -> 2017<sup>b</sup>,Current $millions,National defense,2,57530
8464,r387,R&D and R&D plant budget authority -> 2017<sup>b</sup>,Current $millions,Civilian functions,2,69776
8464,r388,R&D and R&D plant budget authority -> 2017<sup>b</sup>,% distribution,Total,2,100.0
8464,r389,R&D and R&D plant budget authority -> 2017<sup>b</sup>,% distribution,National defense,2,45.2
8464,r390,R&D and R&D plant budget authority -> 2017<sup>b</sup>,% distribution,Civilian functions,2,54.8
8464,r391,R&D and R&D plant budget authority -> 2018,Current $millions,Total,2,144459
8464,r392,R&D and R&D plant budget authority -> 2018,Current $millions,National defense,2,68916
8464,r393,R&D and R&D plant budget authority -> 2018,Current $millions,Civilian functions,2,75543
8464,r394,R&D and R&D plant budget authority -> 2018,% distribution,Total,2,100.0
8464,r395,R&D and R&D plant budget authority -> 2018,% distribution,National defense,2,47.7
8464,r396,R&D and R&D plant budget authority -> 2018,% distribution,Civilian functions,2,52.3
8464,r397,R&D and R&D plant budget authority -> 2019,Current $millions,Total,2,149971
8464,r398,R&D and R&D plant budget authority -> 2019,Current $millions,National defense,2,72027
8464,r399,R&D and R&D plant budget authority -> 2019,Current $millions,Civilian functions,2,77944
8464,r400,R&D and R&D plant budget authority -> 2019,% distribution,Total,2,100.0
8464,r401,R&D and R&D plant budget authority -> 2019,% distribution,National defense,2,48.0
8464,r402,R&D and R&D plant budget authority -> 2019,% distribution,Civilian functions,2,52.0
8464,r403,R&D and R&D plant budget authority -> 2020<sup>c</sup>,Current $millions,Total,2,169901
8464,r404,R&D and R&D plant budget authority -> 2020<sup>c</sup>,Current $millions,National defense,2,81874
8464,r405,R&D and R&D plant budget authority -> 2020<sup>c</sup>,Current $millions,Civilian functions,2,88027
8464,r406,R&D and R&D plant budget authority -> 2020<sup>c</sup>,% distribution,Total,2,100.0
8464,r407,R&D and R&D plant budget authority -> 2020<sup>c</sup>,% distribution,National defense,2,48.2
8464,r408,R&D and R&D plant budget authority -> 2020<sup>c</sup>,% distribution,Civilian functions,2,51.8
8464,r409,R&D and R&D plant budget authority -> 2021<sup>c</sup>,Current $millions,Total,2,161885
8464,r410,R&D and R&D plant budget authority -> 2021<sup>c</sup>,Current $millions,National defense,2,78368
8464,r411,R&D and R&D plant budget authority -> 2021<sup>c</sup>,Current $millions,Civilian functions,2,83517
8464,r412,R&D and R&D plant budget authority -> 2021<sup>c</sup>,% distribution,Total,2,100.0
8464,r413,R&D and R&D plant budget authority -> 2021<sup>c</sup>,% distribution,National defense,2,48.4
8464,r414,R&D and R&D plant budget authority -> 2021<sup>c</sup>,% distribution,Civilian functions,2,51.6
8464,r415,R&D and R&D plant budget authority -> 2022 preliminary,Current $millions,Total,2,169937
8464,r416,R&D and R&D plant budget authority -> 2022 preliminary,Current $millions,National defense,2,80425
8464,r417,R&D and R&D plant budget authority -> 2022 preliminary,Current $millions,Civilian functions,2,89512
8464,r418,R&D and R&D plant budget authority -> 2022 preliminary,% distribution,Total,2,100.0
8464,r419,R&D and R&D plant budget authority -> 2022 preliminary,% distribution,National defense,2,47.3
8464,r420,R&D and R&D plant budget authority -> 2022 preliminary,% distribution,Civilian functions,2,52.7
8464,r421,R&D and R&D plant budget authority -> 2023 proposed,Current $millions,Total,2,191479
8464,r422,R&D and R&D plant budget authority -> 2023 proposed,Current $millions,National defense,2,90103
8464,r423,R&D and R&D plant budget authority -> 2023 proposed,Current $millions,Civilian functions,2,101376
8464,r424,R&D and R&D plant budget authority -> 2023 proposed,% distribution,Total,2,100.0
8464,r425,R&D and R&D plant budget authority -> 2023 proposed,% distribution,National defense,2,47.1
8464,r426,R&D and R&D plant budget authority -> 2023 proposed,% distribution,Civilian functions,2,52.9
