table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_level_3,_b_total_in_survey_b_hierarchy_depth,value
3447,r424,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Total in survey,Doctoral students,Part time,3,20924
3447,r425,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Number imputed,Master's students,Full time,3,3212
3447,r426,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Number imputed,Master's students,Part time,3,1026
3447,r427,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Number imputed,Doctoral students,Full time,3,1897
3447,r428,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Number imputed,Doctoral students,Part time,3,107
3447,r429,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Imputation rate (%),Master's students,Full time,3,2.1
3447,r430,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Imputation rate (%),Master's students,Part time,3,1.1
3447,r431,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Imputation rate (%),Doctoral students,Full time,3,1.1
3447,r432,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Imputation rate (%),Doctoral students,Part time,3,0.5
3447,r433,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Total in survey,Master's students,Full time,3,3626
3447,r434,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Total in survey,Master's students,Part time,3,2032
3447,r435,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Total in survey,Doctoral students,Full time,3,3273
3447,r436,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Total in survey,Doctoral students,Part time,3,607
3447,r437,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Number imputed,Master's students,Full time,3,0
3447,r438,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Number imputed,Master's students,Part time,3,0
3447,r439,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Number imputed,Doctoral students,Full time,3,0
3447,r440,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Number imputed,Doctoral students,Part time,3,0
3447,r441,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Imputation rate (%),Master's students,Full time,3,0.0
3447,r442,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Imputation rate (%),Master's students,Part time,3,0.0
3447,r443,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Imputation rate (%),Doctoral students,Full time,3,0.0
3447,r444,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r445,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Total in survey,Master's students,Full time,3,24759
3447,r446,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Total in survey,Master's students,Part time,3,10547
3447,r447,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Total in survey,Doctoral students,Full time,3,49254
3447,r448,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Total in survey,Doctoral students,Part time,3,3373
3447,r449,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Number imputed,Master's students,Full time,3,222
3447,r450,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Number imputed,Master's students,Part time,3,102
3447,r451,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Number imputed,Doctoral students,Full time,3,306
3447,r452,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Number imputed,Doctoral students,Part time,3,39
3447,r453,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Imputation rate (%),Master's students,Full time,3,0.9
3447,r454,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Imputation rate (%),Master's students,Part time,3,1.0
3447,r455,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Imputation rate (%),Doctoral students,Full time,3,0.6
3447,r456,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Imputation rate (%),Doctoral students,Part time,3,1.2
3447,r457,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Total in survey,Master's students,Full time,3,44193
3447,r458,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Total in survey,Master's students,Part time,3,33158
3447,r459,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Total in survey,Doctoral students,Full time,3,13596
3447,r460,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Total in survey,Doctoral students,Part time,3,2531
3447,r461,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Number imputed,Master's students,Full time,3,1660
3447,r462,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Number imputed,Master's students,Part time,3,313
3447,r463,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Number imputed,Doctoral students,Full time,3,257
3447,r464,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Number imputed,Doctoral students,Part time,3,8
3447,r465,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Imputation rate (%),Master's students,Full time,3,3.8
3447,r466,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Imputation rate (%),Master's students,Part time,3,0.9
3447,r467,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Imputation rate (%),Doctoral students,Full time,3,1.9
3447,r468,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Imputation rate (%),Doctoral students,Part time,3,0.3
3447,r469,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Master's students,Full time,3,3820
3447,r470,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Master's students,Part time,3,1809
3447,r471,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Doctoral students,Full time,3,5950
3447,r472,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Doctoral students,Part time,3,754
3447,r473,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Master's students,Full time,3,13
3447,r474,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Master's students,Part time,3,6
3447,r475,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Doctoral students,Full time,3,56
3447,r476,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Doctoral students,Part time,3,0
3447,r477,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Master's students,Full time,3,0.3
3447,r478,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Master's students,Part time,3,0.3
3447,r479,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Doctoral students,Full time,3,0.9
3447,r480,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r481,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Total in survey,Master's students,Full time,3,12707
3447,r482,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Total in survey,Master's students,Part time,3,5366
3447,r483,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Total in survey,Doctoral students,Full time,3,12248
3447,r484,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Total in survey,Doctoral students,Part time,3,1140
3447,r485,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Number imputed,Master's students,Full time,3,676
3447,r486,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Number imputed,Master's students,Part time,3,98
3447,r487,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Number imputed,Doctoral students,Full time,3,146
3447,r488,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Number imputed,Doctoral students,Part time,3,24
3447,r489,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Master's students,Full time,3,5.3
3447,r490,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Master's students,Part time,3,1.8
3447,r491,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Doctoral students,Full time,3,1.2
3447,r492,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Doctoral students,Part time,3,2.1
3447,r493,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Master's students,Full time,3,4268
3447,r494,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Master's students,Part time,3,3146
3447,r495,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Doctoral students,Full time,3,2388
3447,r496,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Doctoral students,Part time,3,536
3447,r497,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Master's students,Full time,3,123
3447,r498,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Master's students,Part time,3,159
3447,r499,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Doctoral students,Full time,3,284
3447,r500,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Doctoral students,Part time,3,3
3447,r501,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Master's students,Full time,3,2.9
3447,r502,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Master's students,Part time,3,5.1
3447,r503,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Doctoral students,Full time,3,11.9
3447,r504,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Doctoral students,Part time,3,0.6
3447,r505,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Master's students,Full time,3,5072
3447,r506,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Master's students,Part time,3,2619
3447,r507,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Doctoral students,Full time,3,2962
3447,r508,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Doctoral students,Part time,3,754
3447,r509,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Master's students,Full time,3,0
3447,r510,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Master's students,Part time,3,0
3447,r511,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Doctoral students,Full time,3,0
3447,r512,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Doctoral students,Part time,3,0
3447,r513,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Master's students,Full time,3,0.0
3447,r514,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Master's students,Part time,3,0.0
3447,r515,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Doctoral students,Full time,3,0.0
3447,r516,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r517,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Master's students,Full time,3,3915
3447,r518,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Master's students,Part time,3,2160
3447,r519,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Doctoral students,Full time,3,33756
3447,r520,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Doctoral students,Part time,3,2244
3447,r521,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Master's students,Full time,3,76
3447,r522,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Master's students,Part time,3,45
3447,r523,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Doctoral students,Full time,3,368
3447,r524,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Doctoral students,Part time,3,2
3447,r525,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Master's students,Full time,3,1.9
3447,r526,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Master's students,Part time,3,2.1
3447,r527,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Doctoral students,Full time,3,1.1
3447,r528,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Doctoral students,Part time,3,0.1
3447,r529,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Master's students,Full time,3,21987
3447,r530,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Master's students,Part time,3,13417
3447,r531,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Doctoral students,Full time,3,16538
3447,r532,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Doctoral students,Part time,3,3765
3447,r533,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Master's students,Full time,3,332
3447,r534,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Master's students,Part time,3,233
3447,r535,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Doctoral students,Full time,3,108
3447,r536,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Doctoral students,Part time,3,15
3447,r537,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Master's students,Full time,3,1.5
3447,r538,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Master's students,Part time,3,1.7
3447,r539,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Doctoral students,Full time,3,0.7
3447,r540,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Doctoral students,Part time,3,0.4
3447,r541,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Master's students,Full time,3,26712
3447,r542,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Master's students,Part time,3,16014
3447,r543,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Doctoral students,Full time,3,30039
3447,r544,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Doctoral students,Part time,3,5220
3447,r545,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Master's students,Full time,3,110
3447,r546,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Master's students,Part time,3,70
3447,r547,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Doctoral students,Full time,3,372
3447,r548,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Doctoral students,Part time,3,16
3447,r549,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Master's students,Full time,3,0.4
3447,r550,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Master's students,Part time,3,0.4
3447,r551,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Doctoral students,Full time,3,1.2
3447,r552,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Doctoral students,Part time,3,0.3
3447,r553,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Master's students,Full time,3,59228
3447,r554,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Master's students,Part time,3,33836
3447,r555,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Doctoral students,Full time,3,61293
3447,r556,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Doctoral students,Part time,3,8944
3447,r557,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Master's students,Full time,3,367
3447,r558,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Master's students,Part time,3,259
3447,r559,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Doctoral students,Full time,3,665
3447,r560,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Doctoral students,Part time,3,18
3447,r561,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Master's students,Full time,3,0.6
3447,r562,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Master's students,Part time,3,0.8
3447,r563,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Doctoral students,Full time,3,1.1
3447,r564,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Doctoral students,Part time,3,0.2
3447,r565,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Master's students,Full time,3,2128
3447,r566,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Master's students,Part time,3,1214
3447,r567,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctoral students,Full time,3,2173
3447,r568,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctoral students,Part time,3,333
3447,r569,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Master's students,Full time,3,13
3447,r570,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Master's students,Part time,3,1
3447,r571,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctoral students,Full time,3,36
3447,r572,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctoral students,Part time,3,0
3447,r573,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Master's students,Full time,3,0.6
3447,r574,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Master's students,Part time,3,0.1
3447,r575,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctoral students,Full time,3,1.7
3447,r576,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r577,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Master's students,Full time,3,286
3447,r578,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Master's students,Part time,3,85
3447,r579,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Doctoral students,Full time,3,572
3447,r580,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Doctoral students,Part time,3,89
3447,r581,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Master's students,Full time,3,0
3447,r582,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Master's students,Part time,3,0
3447,r583,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Doctoral students,Full time,3,0
3447,r584,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Doctoral students,Part time,3,0
3447,r585,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Master's students,Full time,3,0.0
3447,r586,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Master's students,Part time,3,0.0
3447,r587,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Doctoral students,Full time,3,0.0
3447,r588,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r589,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Master's students,Full time,3,3369
3447,r590,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Master's students,Part time,3,833
3447,r591,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Doctoral students,Full time,3,6564
3447,r592,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Doctoral students,Part time,3,714
3447,r593,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Master's students,Full time,3,12
3447,r594,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Master's students,Part time,3,0
3447,r595,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Doctoral students,Full time,3,51
3447,r596,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Doctoral students,Part time,3,3
3447,r597,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Master's students,Full time,3,0.4
3447,r598,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Master's students,Part time,3,0.0
3447,r599,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Doctoral students,Full time,3,0.8
3447,r600,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Doctoral students,Part time,3,0.4
3447,r601,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Master's students,Full time,3,50
3447,r602,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Master's students,Part time,3,30
3447,r603,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Doctoral students,Full time,3,149
3447,r604,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Doctoral students,Part time,3,54
3447,r605,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Master's students,Full time,3,0
3447,r606,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Master's students,Part time,3,0
3447,r607,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Doctoral students,Full time,3,0
3447,r608,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Doctoral students,Part time,3,0
3447,r609,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Master's students,Full time,3,0.0
3447,r610,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Master's students,Part time,3,0.0
3447,r611,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Doctoral students,Full time,3,0.0
3447,r612,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r613,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Master's students,Full time,3,2220
3447,r614,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Master's students,Part time,3,841
3447,r615,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Doctoral students,Full time,3,6583
3447,r616,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Doctoral students,Part time,3,367
3447,r617,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Master's students,Full time,3,51
3447,r618,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Master's students,Part time,3,67
3447,r619,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Doctoral students,Full time,3,124
3447,r620,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Doctoral students,Part time,3,9
3447,r621,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Master's students,Full time,3,2.3
3447,r622,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Master's students,Part time,3,8.0
3447,r623,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Doctoral students,Full time,3,1.9
3447,r624,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Doctoral students,Part time,3,2.5
3447,r625,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Master's students,Full time,3,8289
3447,r626,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Master's students,Part time,3,4440
3447,r627,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Doctoral students,Full time,3,6573
