table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_economy,field_isic_rev_4_industry_codes,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10758,r173,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries","All ISIC, Rev.4, industries",Total private services,All KTI industries,,,3,Italy,,106147,127100,143987,145249,155070,179009,192825,165777,169323,181122,164938,171900,172637,153616,161853,172516,184338,176265,170967,187443,185207
10758,r174,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,,4,Italy,,74874,88822,101772,101639,109181,126333,134958,109840,115149,123764,111880,116368,116215,104810,110997,118033,125333,119975,115287,127517,128315
10758,r175,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Chemicals and chemical products","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Chemicals and chemical products,5,Italy,C20,9267,10407,11761,11739,12006,13766,13629,11732,12965,13412,12281,13009,10214,12085,13296,13701,14516,13303,13514,14943,15375
10758,r176,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Pharmaceuticals, medicinal chemical, and botanical products","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Pharmaceuticals, medicinal chemical, and botanical products",5,Italy,C21,7867,9560,10225,9718,9738,10725,12066,11164,11042,11909,10909,11480,10861,9858,10272,10376,10836,11314,11746,12260,12328
10758,r177,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Weapons and ammunition","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Weapons and ammunition,5,Italy,C252,561,696,694,632,701,837,899,881,846,923,974,850,938,794,626,679,763,811,804,1129,1232
10758,r178,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Computer, electronic, and optical products","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Computer, electronic, and optical products",5,Italy,C26,7349,8578,9894,10122,10445,11822,12025,10223,10720,11870,10728,10552,10625,9224,8926,9361,9978,9797,9772,9135,9078
10758,r179,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Electrical equipment","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Electrical equipment,5,Italy,C27,9115,11086,12952,13291,14139,16193,17293,14176,14764,15672,14107,14409,13573,11960,12316,12689,13309,12821,12861,13213,13175
10758,r180,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Machinery and equipment nec","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Machinery and equipment nec,5,Italy,C28,23882,29588,34325,35264,38693,45622,49375,38099,39590,44371,41146,43583,45513,38638,40055,42636,45824,44008,42555,49143,50377
10758,r181,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Motor vehicles, trailers, and semi-trailers","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Motor vehicles, trailers, and semi-trailers",5,Italy,C29,9962,11633,13498,13058,14750,17586,17121,12856,14375,14868,11920,13277,13812,13227,15263,17234,17895,16030,13312,16190,15753
10758,r182,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Railroad, military vehicles, and transport equipment nec","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Railroad, military vehicles, and transport equipment nec",5,Italy,C30X,1866,2234,2650,2213,2422,2824,3348,2496,2589,1976,2116,1867,2290,1956,1926,1931,2026,2081,2014,2414,2373
10758,r183,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Air and spacecraft and related machinery","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Air and spacecraft and related machinery,5,Italy,C303,2026,1783,2222,2232,2442,2848,4776,4340,4022,4186,4072,3628,4503,3587,4609,4701,4948,4717,4561,4446,4207
10758,r184,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Medical and dental instruments and supplies","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Medical and dental instruments and supplies,5,Italy,C325,2981,3257,3550,3369,3846,4111,4426,3872,4235,4577,3626,3714,3885,3481,3708,4724,5238,5093,4148,4643,4417
10758,r185,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,,4,Italy,,31273,38278,42214,43610,45889,52676,57867,55937,54174,57358,53059,55532,56421,48806,50856,54483,59005,56291,55680,59926,56892
10758,r186,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> Software publishing","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,Software publishing,5,Italy,J582,141,149,170,208,213,238,248,257,257,149,170,196,203,169,224,188,182,209,222,232,219
10758,r187,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> IT and other information services","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,IT and other information services,5,Italy,J62–63,19907,23858,25655,26112,26762,31058,34431,33690,32512,35301,32617,34226,35557,31275,33369,36238,39469,37318,36768,39415,37007
10758,r188,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> Scientific R&D","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,Scientific R&D,5,Italy,M72,11224,14271,16390,17290,18914,21380,23188,21990,21406,21908,20272,21111,20661,17361,17263,18057,19354,18764,18691,20279,19667
10758,r189,Analytical ratios (%),Analytical ratios (%),,,,,1,,,KTI shares (%),,,,,,,,,,,,,,,,,,,,
10758,r190,"Analytical ratios (%) -> KTI/all ISIC, Rev.4, industries (%)",Analytical ratios (%),"KTI/all ISIC, Rev.4, industries (%)",,,,2,Italy,,9.3,8.9,8.8,8.7,8.9,9.0,8.9,8.4,8.8,8.8,8.8,8.9,8.9,9.3,9.6,9.8,9.8,9.8,10.0,9.9,9.4
10758,r191,Analytical ratios (%) -> KTI manufacturing industries/all KTI (%),Analytical ratios (%),KTI manufacturing industries/all KTI (%),,,,2,Italy,,70.5,69.9,70.7,70.0,70.4,70.6,70.0,66.3,68.0,68.3,67.8,67.7,67.3,68.2,68.6,68.4,68.0,68.1,67.4,68.0,69.3
10758,r192,Analytical ratios (%) -> KTI service industries/all KTI (%),Analytical ratios (%),KTI service industries/all KTI (%),,,,2,Italy,,29.5,30.1,29.3,30.0,29.6,29.4,30.0,33.7,32.0,31.7,32.2,32.3,32.7,31.8,31.4,31.6,32.0,31.9,32.6,32.0,30.7
10758,r193,&nbsp;,&nbsp;,,,,,1,,,Millions of current U.S. dollars,,,,,,,,,,,,,,,,,,,,
10758,r194,"All ISIC, Rev.4, industries","All ISIC, Rev.4, industries",,,,,1,Japan,A to U,4179998,4523770,4902316,4853553,4610763,4589419,5111704,5295009,5758406,6199971,6235333,5176179,4861893,4419346,4983880,4908090,5012131,5075707,5015633,4907071,4414291
10758,r195,"All ISIC, Rev.4, industries -> All manufacturing","All ISIC, Rev.4, industries",All manufacturing,,,,2,Japan,C (10–33),866464,945361,1033460,1035061,984722,1001844,1086395,1007526,1195940,1217618,1233281,1007170,960358,909644,1014764,1007583,1039137,1027662,995693,995727,927828
10758,r196,"All ISIC, Rev.4, industries -> Total private services","All ISIC, Rev.4, industries",Total private services,,,,2,Japan,G to N,2044563,2225354,2431088,2427535,2312055,2305141,2592827,2717092,2901863,3188882,3201951,2670339,2482240,2212866,2487180,2444873,2487541,2516159,2467837,2422680,2150306
10758,r197,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries","All ISIC, Rev.4, industries",Total private services,All KTI industries,,,3,Japan,,568225,626582,684127,688825,666038,684519,774838,727280,839844,868709,879734,714974,688850,642045,714621,712842,737845,730565,659313,654579,598087
10758,r198,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,,4,Japan,,449805,498768,548957,554503,536002,552985,589271,528155,633188,648041,653943,524756,504401,478288,530912,531761,553596,538416,515386,514095,477216
10758,r199,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Chemicals and chemical products","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Chemicals and chemical products,5,Japan,C20,50228,54197,57070,54012,50096,50287,54718,59936,68936,72068,70374,59414,55394,56465,66473,64348,64926,67584,59899,60222,56400
10758,r200,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Pharmaceuticals, medicinal chemical, and botanical products","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Pharmaceuticals, medicinal chemical, and botanical products",5,Japan,C21,34649,38806,40797,40472,37756,36268,37904,44325,50418,53698,53549,41919,35998,36481,43689,40383,40746,42499,43270,45749,45308
10758,r201,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Weapons and ammunition","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Weapons and ammunition,5,Japan,C252,658,710,726,772,709,533,989,1175,1238,1328,2228,1408,703,1286,957,1034,1113,1029,1067,839,810
10758,r202,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Computer, electronic, and optical products","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Computer, electronic, and optical products",5,Japan,C26,95646,110878,121518,116040,112107,116366,118486,103327,124562,120111,103288,83596,80620,75026,79192,76844,83243,75953,77415,70579,61325
10758,r203,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Electrical equipment","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Electrical equipment,5,Japan,C27,54668,60861,65832,66233,64754,66342,69144,63081,73400,76918,75434,61081,62685,54783,60435,62899,69104,67152,68267,60688,54211
10758,r204,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Machinery and equipment nec","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Machinery and equipment nec,5,Japan,C28,98135,110723,128611,133056,134450,139984,159450,128043,152440,173297,178044,141904,137379,130661,144916,149972,159765,156332,155404,163192,159473
10758,r205,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Motor vehicles, trailers, and semi-trailers","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Motor vehicles, trailers, and semi-trailers",5,Japan,C29,99616,106416,116064,127635,120649,127271,130795,108389,141593,129260,153609,120824,118227,108530,117053,119443,118021,112576,96313,100348,87465
10758,r206,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Railroad, military vehicles, and transport equipment nec","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Railroad, military vehicles, and transport equipment nec",5,Japan,C30X,6551,6542,7788,6804,6657,6813,7446,8490,9033,9082,7789,4799,4436,6540,6033,5803,5547,4038,3806,4137,3990
10758,r207,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Air and spacecraft and related machinery","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Air and spacecraft and related machinery,5,Japan,C303,6004,5995,7137,6236,6101,6244,6824,7780,8278,8324,6188,6501,5795,5302,8770,7471,7155,6857,5225,3643,4146
10758,r208,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Medical and dental instruments and supplies","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Medical and dental instruments and supplies,5,Japan,C325,3651,3641,3414,3244,2723,2878,3516,3609,3290,3954,3441,3310,3164,3213,3393,3564,3975,4396,4720,4697,4088
10758,r209,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,,4,Japan,,118419,127814,135169,134322,130036,131534,185567,199125,206657,220668,225791,190218,184449,163757,183709,181081,184249,192149,143927,140484,120871
10758,r210,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> Software publishing","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,Software publishing,5,Japan,J582,8551,9270,10681,10436,9759,8491,9369,10556,10802,11681,10869,9805,9918,9345,10487,9739,9941,9954,10115,9648,7384
10758,r211,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> IT and other information services","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,IT and other information services,5,Japan,J62–63,96202,104033,108928,109881,106727,109507,127890,131345,133380,141324,143278,117836,108666,97547,109386,108282,111459,116399,116419,113654,98749
10758,r212,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> Scientific R&D","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,Scientific R&D,5,Japan,M72,13666,14511,15561,14005,13550,13536,48308,57224,62474,67662,71644,62576,65865,56865,63836,63060,62849,65796,17393,17182,14738
10758,r213,Analytical ratios (%),Analytical ratios (%),,,,,1,,,KTI shares (%),,,,,,,,,,,,,,,,,,,,
10758,r214,"Analytical ratios (%) -> KTI/all ISIC, Rev.4, industries (%)",Analytical ratios (%),"KTI/all ISIC, Rev.4, industries (%)",,,,2,Japan,,13.6,13.9,14.0,14.2,14.4,14.9,15.2,13.7,14.6,14.0,14.1,13.8,14.2,14.5,14.3,14.5,14.7,14.4,13.1,13.3,13.5
10758,r215,Analytical ratios (%) -> KTI manufacturing industries/all KTI (%),Analytical ratios (%),KTI manufacturing industries/all KTI (%),,,,2,Japan,,79.2,79.6,80.2,80.5,80.5,80.8,76.1,72.6,75.4,74.6,74.3,73.4,73.2,74.5,74.3,74.6,75.0,73.7,78.2,78.5,79.8
10758,r216,Analytical ratios (%) -> KTI service industries/all KTI (%),Analytical ratios (%),KTI service industries/all KTI (%),,,,2,Japan,,20.8,20.4,19.8,19.5,19.5,19.2,23.9,27.4,24.6,25.4,25.7,26.6,26.8,25.5,25.7,25.4,25.0,26.3,21.8,21.5,20.2
10758,r217,&nbsp;,&nbsp;,,,,,1,,,Millions of current U.S. dollars,,,,,,,,,,,,,,,,,,,,
10758,r218,"All ISIC Rev.4, industries","All ISIC Rev.4, industries",,,,,1,South Korea,A to U,579990,650327,737127,865869,974706,1082820,965767,873915,1058212,1166316,1186851,1271653,1374616,1344559,1372834,1485299,1577874,1512911,1501446,1651457,1696026
10758,r219,"All ISIC Rev.4, industries -> All manufacturing","All ISIC Rev.4, industries",All manufacturing,,,,2,South Korea,C (10–33),152119,167488,203063,236537,261888,294948,267206,242521,314027,353792,355877,381418,402352,389984,395396,437574,459449,416725,407607,461241,470298
10758,r220,"All ISIC Rev.4, industries -> Total private services","All ISIC Rev.4, industries",Total private services,,,,2,South Korea,G to N,262609,291209,319631,377871,427503,474982,426645,378627,452345,497431,506254,537152,583418,568800,577629,616926,662267,652564,644355,708376,735476
10758,r221,"All ISIC Rev.4, industries -> Total private services -> All KTI industries","All ISIC Rev.4, industries",Total private services,All KTI industries,,,3,South Korea,,103540,115664,141440,163696,187164,212074,187232,177490,230713,264723,272780,295693,322319,301741,308770,353720,382183,357115,362122,409823,401049
10758,r222,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,,4,South Korea,,77470,86298,107579,122119,137123,155500,135518,129803,174512,200584,206870,223695,234676,227381,231437,269236,287049,261421,264103,300767,294565
10758,r223,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Chemicals and chemical products","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Chemicals and chemical products,5,South Korea,C20,12686,13852,17076,18878,19811,22508,20652,19119,24879,32449,32232,33706,34393,33674,34189,35966,36767,33153,33267,42862,44518
10758,r224,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Pharmaceuticals, medicinal chemical, and botanical products","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Pharmaceuticals, medicinal chemical, and botanical products",5,South Korea,C21,2647,2839,3331,4206,4690,5201,4611,4258,4127,4666,4470,4794,5440,5923,6374,7177,7820,7922,8931,9865,10470
10758,r225,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Weapons and ammunition","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Weapons and ammunition,5,South Korea,C252,186,262,334,559,626,758,757,709,1037,1084,973,1037,1350,1763,2065,2057,2107,1808,1647,2042,2544
10758,r226,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Computer, electronic, and optical products","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Computer, electronic, and optical products",5,South Korea,C26,28708,31924,42978,46828,52442,59518,50943,53639,72951,81802,83463,91433,95365,90060,93925,121739,134814,115112,118502,134167,122918
10758,r227,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Electrical equipment","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Electrical equipment,5,South Korea,C27,7578,8566,10608,11538,13505,14633,13773,13574,18612,20279,21087,23454,24966,23447,22640,24503,26627,30149,29537,28866,29264
10758,r228,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Machinery and equipment nec","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Machinery and equipment nec,5,South Korea,C28,11253,12988,14817,18410,20999,23549,21297,17968,24794,27766,28642,30804,33181,32747,32339,39309,40211,37510,39813,45285,46505
10758,r229,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Motor vehicles, trailers, and semi-trailers","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Motor vehicles, trailers, and semi-trailers",5,South Korea,C29,12328,13793,16321,19458,22519,26506,20998,17895,24864,29090,32382,34518,36018,36146,35578,34863,34267,31097,28532,33370,33745
10758,r230,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Railroad, military vehicles, and transport equipment nec","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Railroad, military vehicles, and transport equipment nec",5,South Korea,C30X,978,915,891,857,864,881,749,910,1149,1094,1083,946,872,795,837,700,775,688,605,766,865
10758,r231,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Air and spacecraft and related machinery","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Air and spacecraft and related machinery,5,South Korea,C303,283,281,345,396,570,679,572,577,920,834,946,1272,1318,1348,1942,1377,1842,2040,1297,1317,1574
10758,r232,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Medical and dental instruments and supplies","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Medical and dental instruments and supplies,5,South Korea,C325,824,878,878,991,1097,1265,1166,1154,1180,1520,1593,1730,1774,1479,1548,1545,1819,1941,1971,2227,2162
10758,r233,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI service industries,,4,South Korea,,26070,29366,33861,41577,50041,56574,51714,47686,56201,64138,65910,71999,87643,74360,77333,84484,95134,95694,98019,109056,106484
10758,r234,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> Software publishing","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI service industries,Software publishing,5,South Korea,J582,3966,4034,4645,5747,6774,7415,6803,7098,8183,10530,10197,12118,13619,11676,12934,13172,17914,18595,19575,21646,20673
10758,r235,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> IT and other information services","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI service industries,IT and other information services,5,South Korea,J62–63,9255,10184,11471,14413,17419,19528,16809,14830,17018,19029,20810,20542,22052,24579,25326,28137,29193,29023,29422,32614,31032
10758,r236,"All ISIC Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> Scientific R&D","All ISIC Rev.4, industries",Total private services,All KTI industries,KTI service industries,Scientific R&D,5,South Korea,M72,12849,15147,17745,21417,25847,29632,28103,25758,31000,34579,34903,39338,51972,38106,39073,43175,48027,48076,49022,54796,54779
10758,r237,Analytical ratios (%),Analytical ratios (%),,,,,1,,,KTI shares (%),,,,,,,,,,,,,,,,,,,,
10758,r238,"Analytical ratios (%) -> KTI/all ISIC, Rev.4, industries (%)",Analytical ratios (%),"KTI/all ISIC, Rev.4, industries (%)",,,,2,South Korea,,17.9,17.8,19.2,18.9,19.2,19.6,19.4,20.3,21.8,22.7,23.0,23.3,23.4,22.4,22.5,23.8,24.2,23.6,24.1,24.8,23.6
10758,r239,Analytical ratios (%) -> KTI manufacturing industries/all KTI (%),Analytical ratios (%),KTI manufacturing industries/all KTI (%),,,,2,South Korea,,74.8,74.6,76.1,74.6,73.3,73.3,72.4,73.1,75.6,75.8,75.8,75.7,72.8,75.4,75.0,76.1,75.1,73.2,72.9,73.4,73.4
10758,r240,Analytical ratios (%) -> KTI service industries/all KTI (%),Analytical ratios (%),KTI service industries/all KTI (%),,,,2,South Korea,,25.2,25.4,23.9,25.4,26.7,26.7,27.6,26.9,24.4,24.2,24.2,24.3,27.2,24.6,25.0,23.9,24.9,26.8,27.1,26.6,26.6
10758,r241,&nbsp;,&nbsp;,,,,,1,,,Millions of current U.S. dollars,,,,,,,,,,,,,,,,,,,,
10758,r242,"All ISIC, Rev.4, industries","All ISIC, Rev.4, industries",,,,,1,United Kingdom,A to U,1605241,1852374,2177983,2292394,2448286,2797259,2660413,2209773,2244579,2390078,2439735,2503579,2756423,2640651,2429393,2410811,2591689,2574673,2461238,2831321,2905289
10758,r243,"All ISIC, Rev.4, industries -> All manufacturing","All ISIC, Rev.4, industries",All manufacturing,,,,2,United Kingdom,C (10–33),216673,238772,265929,267635,277024,299637,279402,220906,236593,249882,253599,266444,288042,272523,244925,241599,256641,255589,242408,282740,280107
10758,r244,"All ISIC, Rev.4, industries -> Total private services","All ISIC, Rev.4, industries",Total private services,,,,2,United Kingdom,G to N,887276,1026851,1211432,1274413,1356694,1575079,1485912,1235610,1246999,1333362,1368284,1408950,1568284,1512353,1410296,1394437,1496630,1476638,1421856,1624463,1652756
10758,r245,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries","All ISIC, Rev.4, industries",Total private services,All KTI industries,,,3,United Kingdom,,142099,162498,185917,193563,203591,226379,217469,171691,185885,202909,201181,203605,223313,213267,199283,197450,214980,214644,208038,240154,225176
10758,r246,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,,4,United Kingdom,,93872,102812,115454,116706,124369,129065,125068,96263,105557,116641,115086,121101,129754,123352,113416,112302,118589,117278,111401,129450,118535
10758,r247,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Chemicals and chemical products","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Chemicals and chemical products,5,United Kingdom,C20,14012,15965,14905,16667,17494,16229,14573,12048,11882,14789,13959,16477,18378,18554,15341,13874,14702,15622,16261,18978,18775
10758,r248,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Pharmaceuticals, medicinal chemical, and botanical products","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Pharmaceuticals, medicinal chemical, and botanical products",5,United Kingdom,C21,14937,16133,18812,19671,22954,24007,25459,21838,21649,21845,19656,18070,18541,17830,17601,16653,17214,17292,19693,22632,20511
10758,r249,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Weapons and ammunition","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Weapons and ammunition,5,United Kingdom,C252,794,1019,1538,1740,2075,1995,1870,1522,1723,1801,2186,1988,1995,1694,1454,1436,1564,1677,1468,1647,1441
10758,r250,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Computer, electronic, and optical products","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Computer, electronic, and optical products",5,United Kingdom,C26,13601,13183,17099,15602,16449,17178,17990,15628,16847,17943,17378,17540,18365,16234,16101,16331,17592,17808,13700,14158,13552
10758,r251,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Electrical equipment","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Electrical equipment,5,United Kingdom,C27,7546,7974,8792,8329,8493,9438,8664,6756,7095,6857,7239,6854,7922,6770,6330,6190,6314,6349,6524,7451,6606
10758,r252,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Machinery and equipment nec","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Machinery and equipment nec,5,United Kingdom,C28,17042,19238,21295,21311,21699,24141,21266,12875,17976,20764,21964,23740,24810,22609,18835,19175,21503,19244,19605,25771,23017
10758,r253,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Motor vehicles, trailers, and semi-trailers","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Motor vehicles, trailers, and semi-trailers",5,United Kingdom,C29,12261,13117,13953,13933,14195,15013,15310,10518,14277,15133,16104,21039,24741,23815,22724,22349,22903,22207,16918,18481,16573
10758,r254,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Railroad, military vehicles, and transport equipment nec","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Railroad, military vehicles, and transport equipment nec",5,United Kingdom,C30X,818,931,1223,1175,1222,1028,1250,690,990,1157,1333,1612,1248,1356,995,1024,1122,1147,1620,1918,1735
10758,r255,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Air and spacecraft and related machinery","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Air and spacecraft and related machinery,5,United Kingdom,C303,9761,11602,14120,14516,15728,15445,14141,10550,9430,12570,11372,10354,10482,11165,10853,12064,12173,12260,12568,15220,13555
10758,r256,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Medical and dental instruments and supplies","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Medical and dental instruments and supplies,5,United Kingdom,C325,3099,3650,3716,3762,4059,4591,4546,3837,3685,3782,3896,3426,3271,3326,3182,3205,3502,3672,3044,3193,2769
10758,r257,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,,4,United Kingdom,,48227,59685,70463,76856,79222,97313,92401,75428,80329,86268,86095,82504,93558,89915,85867,85149,96392,97366,96636,110704,106641
