table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_engineering,field_other_fields
10844,r015,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,511653,263464,15995,138984,1040,21785,10563,0,59282,540
10844,r016,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,36008,0,0,36008,0,0,0,0,0,0
10844,r017,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,586149,8389,0,2643,1687,12361,110,648,444822,115489
10844,r018,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,398152,45536,3274,72709,8649,19540,14537,1196,87615,145097
10844,r019,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,730135,51477,211941,22743,10755,63927,7261,5558,252698,103775
10844,r020,All agencies -> Departments -> Department of Defense -> Space Force,All agencies,Departments,Department of Defense,Space Force,,4,4446,0,0,0,0,0,0,0,4446,0
10844,r021,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,211848,25395,8939,30287,14280,35006,4562,12833,57881,22665
10844,r022,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,148400,0,0,0,0,0,0,0,0,148400
10844,r023,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,1319094,36546,43536,148676,10971,815511,0,0,258740,5114
10844,r024,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,73287,3507,0,6351,0,10606,0,0,52823,0
10844,r025,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,4206,0,0,0,0,0,0,0,4206,0
10844,r026,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,88000,0,0,0,0,0,0,0,88000,0
10844,r027,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,80418,0,7640,0,0,12786,0,0,59992,0
10844,r028,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,24857,0,0,0,0,19772,0,0,85,5000
10844,r029,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,9807,0,0,0,0,9772,0,0,35,0
10844,r030,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,15050,0,0,0,0,10000,0,0,50,5000
10844,r031,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,53634,0,0,0,0,0,0,0,53634,0
10844,r032,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,12194,12194,0,0,0,0,0,0,0,0
10844,r033,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,982499,20846,35896,142325,10971,772347,0,0,0,114
10844,r034,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,26101914,1828,376962,18535474,202488,687331,2895207,825646,1818158,758822
10844,r035,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,1800,0,0,0,0,0,0,1800,0,0
10844,r036,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,77027,0,0,0,0,0,0,77027,0,0
10844,r037,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,103809,1828,0,1192,0,10848,0,10152,79789,0
10844,r038,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,7529,0,7529,0,0,0,0,0,0,0
10844,r039,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,46050,0,0,46050,0,0,0,0,0,0
10844,r040,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,246564,0,0,199786,0,0,0,30180,4084,12514
10844,r041,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,2081,0,0,2081,0,0,0,0,0,0
10844,r042,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,82155,0,0,82155,0,0,0,0,0,0
10844,r043,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,30121,0,0,30121,0,0,0,0,0,0
10844,r044,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,25504332,0,369433,18174088,202488,676483,2895207,706040,1734285,746308
10844,r045,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,447,0,0,0,0,0,0,447,0,0
10844,r046,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,447,0,0,0,0,0,0,447,0,0
10844,r047,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,18274,1900,0,1000,0,4270,0,0,8526,2578
10844,r048,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,4720,1500,0,1000,0,2220,0,0,0,0
10844,r049,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,13554,400,0,0,0,2050,0,0,8526,2578
10844,r050,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,52182,282,31664,10533,0,1509,0,6278,1514,404
10844,r051,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,5337,0,0,5337,0,0,0,0,0,0
10844,r052,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,9798,282,7071,0,0,959,0,1082,0,404
10844,r053,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,1128,0,0,0,0,0,0,0,1128,0
10844,r054,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,1011,0,76,0,0,549,0,0,385,0
10844,r055,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,24517,0,24517,0,0,0,0,0,0,0
10844,r056,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,10391,0,0,5196,0,0,0,5196,0,0
10844,r057,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,42446,306,0,4615,266,4934,2438,28005,531,1350
10844,r058,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,1350,0,0,0,0,0,0,0,0,1350
10844,r059,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,41096,306,0,4615,266,4934,2438,28005,531,0
10844,r060,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,116220,1028,63,5439,779,0,1053,4930,101477,1452
10844,r061,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,67047,1028,63,102,779,0,1053,0,63071,952
10844,r062,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,11141,0,0,0,0,0,0,0,11141,0
10844,r063,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,6526,0,0,0,0,0,0,0,6526,0
10844,r064,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,1875,0,0,0,0,0,0,0,1375,500
10844,r065,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,24237,0,0,5337,0,0,0,4930,13970,0
10844,r066,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,5394,0,0,0,0,0,0,0,5394,0
10844,r067,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10844,r068,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,32549,0,0,31599,0,0,0,0,0,950
10844,r069,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,162,0,0,0,0,0,0,162,0,0
10844,r070,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,46217,633,19049,18258,351,1104,0,267,6555,0
10844,r071,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,1514032,0,381111,24138,0,989695,0,0,117798,1291
10844,r072,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,5689744,920662,804229,734889,258949,1096725,31027,168310,816069,858884
10844,r073,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,15592,0,0,0,0,0,0,0,15592,0
10844,r074,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,3825,0,0,0,0,0,0,3825,0,0
