table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_united_states_and_u_s_territories_industry,field_extramural_united_states_and_u_s_territories_industry_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_universities_and_colleges,field_extramural_united_states_and_u_s_territories_university_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_other_nonprofits,field_extramural_united_states_and_u_s_territories_nonprofit_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_state_local_governments,field_extramural_foreign
3882,r048,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,17000.0,2752.2,5500.2,0.0,2145.7,0.0,6601.9,0.0,0.0,0.0
3882,r049,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,232937.5,70056.5,105916.6,3936.8,21280.0,5822.9,13192.5,10837.8,0.0,1894.3
3882,r050,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,24021.5,2535.8,6789.4,2642.4,4280.0,4822.9,372.5,684.2,0.0,1894.3
3882,r051,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,14431.0,4510.9,652.1,1294.4,0.0,0.0,2820.0,5153.6,0.0,0.0
3882,r052,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,193000.0,62000.0,98000.0,0.0,17000.0,1000.0,10000.0,5000.0,0.0,0.0
3882,r053,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,1485.0,1009.8,475.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r054,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,88610.0,40836.9,29069.0,0.0,5145.6,0.0,13558.5,0.0,0.0,0.0
3882,r055,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,717934.2,613645.6,15220.8,0.0,52764.6,0.0,2251.8,0.0,32268.2,1783.3
3882,r056,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0
3882,r057,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,13723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13723.0,0.0
3882,r058,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,67232.0,51321.9,8710.6,0.0,4940.6,0.0,402.8,0.0,72.7,1783.3
3882,r059,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,17500.0,16000.0,500.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
3882,r060,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,13563.2,4269.5,5727.1,0.0,2933.4,0.0,633.2,0.0,0.0,0.0
3882,r061,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,10231.0,0.0,27.2,0.0,10105.9,0.0,97.9,0.0,0.0,0.0
3882,r062,All agencies -> Departments -> Department of the Interior -> Office of Surface Mining Reclamation and Enforcement,All agencies,Departments,Department of the Interior,Office of Surface Mining Reclamation and Enforcement,,4,510.0,330.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0
3882,r063,All agencies -> Departments -> Department of the Interior -> U.S. Fish and Wildlife Service,All agencies,Departments,Department of the Interior,U.S. Fish and Wildlife Service,,4,32650.0,32650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r064,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,557525.1,509074.2,255.9,0.0,33604.7,0.0,1117.9,0.0,13472.4,0.0
3882,r065,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,90558.2,4306.8,8012.9,0.0,49012.2,0.0,28281.7,0.0,944.5,0.0
3882,r066,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,1276.0,976.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
3882,r067,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,1003.7,0.0,1003.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r068,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,88278.5,3330.8,7009.2,0.0,49012.2,0.0,28281.7,0.0,644.5,0.0
3882,r069,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,4652.0,3572.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r070,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,2895.3,1815.3,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r071,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,1756.8,1756.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r072,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,62300.0,62300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r073,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,913281.4,208498.1,367101.0,0.0,160200.8,1540.3,55072.2,5294.7,115574.3,0.0
3882,r074,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,348223.5,106835.8,149993.5,0.0,52770.4,0.0,35091.3,3532.6,0.0,0.0
3882,r075,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,391860.3,65424.9,131335.6,0.0,76361.6,1275.3,11888.6,0.0,105574.3,0.0
3882,r076,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,11102.4,8164.1,1076.8,0.0,1736.5,0.0,125.0,0.0,0.0,0.0
3882,r077,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,32243.4,6771.1,17411.4,0.0,7093.5,0.0,967.3,0.0,0.0,0.0
3882,r078,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,20000.0,0.0,0.0,0.0,3000.0,0.0,7000.0,0.0,10000.0,0.0
3882,r079,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,74240.7,9443.4,49244.3,0.0,14238.9,265.0,0.0,1049.2,0.0,0.0
3882,r080,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,15112.7,10112.7,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0
3882,r081,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,20498.4,1746.0,18039.4,0.0,0.0,0.0,0.0,713.0,0.0,0.0
3882,r082,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,49604.4,2575.6,19512.7,0.0,0.0,0.0,0.0,7916.0,0.0,19600.0
3882,r083,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,49428.7,2400.0,19512.7,0.0,0.0,0.0,0.0,7916.0,0.0,19600.0
3882,r084,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,175.6,175.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r085,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,1570511.8,1495410.7,0.0,0.0,0.0,0.0,0.0,75101.1,0.0,0.0
3882,r086,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
3882,r087,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,7671.6,0.0,0.0,0.0,0.0,0.0,0.0,7671.6,0.0,0.0
3882,r088,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,171713.9,16127.0,12564.1,0.0,52524.7,0.0,44991.3,0.0,0.0,45506.8
3882,r089,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r090,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,411906.4,190545.7,169718.7,0.0,51642.0,0.0,0.0,0.0,0.0,0.0
3882,r091,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r092,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,7324.8,7324.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r093,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,1114.3,1114.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r094,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,7615288.2,1748040.1,2558480.1,3906.5,975821.5,2007262.7,280975.9,26405.4,2427.1,11968.9
3882,r095,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,6156565.0,37593.9,415545.0,0.0,5048934.4,310768.3,298036.5,5848.4,14156.7,25682.0
3882,r096,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,65286.1,31281.9,8000.8,10233.0,559.6,2422.8,69.2,11796.0,0.0,922.9
3882,r097,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,540670.0,0.0,0.0,0.0,0.0,0.0,540670.0,0.0,0.0,0.0
3882,r098,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,241440.0,241440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r099,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,131774.0,62988.0,55355.0,0.0,10271.0,0.0,3160.0,0.0,0.0,0.0
3882,r100,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,5880.0,0.0,5880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r101,All agencies -> Other agencies -> U.S. Agency for Global Media,All agencies,Other agencies,U.S. Agency for Global Media,,,3,6198.0,0.0,6198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,r102,All agencies -> Other agencies -> U.S. Postal Service,All agencies,Other agencies,U.S. Postal Service,,,3,26595.0,0.0,24595.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
