table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
11232,r001,All institutions,All institutions,,1,-,44628417,41303924,512849,17885,1942928,850831
11232,r002,All institutions -> Johns Hopkins U.,All institutions,Johns Hopkins U.,2,1,1800816,1753812,5500,0,39273,2231
11232,r003,All institutions -> U. Washington,All institutions,U. Washington,2,2,928382,873274,1033,0,51354,2721
11232,r004,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,3,879536,848318,5424,33,22031,3730
11232,r005,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,4,876442,836277,0,0,40165,0
11232,r006,All institutions -> U. Michigan,All institutions,U. Michigan,2,5,865049,827701,8579,325,26810,1633
11232,r007,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,6,836411,803388,4346,0,23024,5653
11232,r008,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,7,798189,754809,2540,0,38811,2028
11232,r009,All institutions -> Stanford U.,All institutions,Stanford U.,2,8,796224,778508,0,0,16777,939
11232,r010,All institutions -> U. Pittsburgh,All institutions,U. Pittsburgh,2,9,772399,737138,11119,482,20678,2982
11232,r011,All institutions -> Duke U.,All institutions,Duke U.,2,10,762635,745052,3447,0,13536,600
11232,r012,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,11,761096,723114,375,0,37174,432
11232,r013,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,12,756368,737785,0,0,16012,2572
11232,r014,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,13,671317,643672,0,0,25564,2081
11232,r015,"All institutions -> U. North Carolina, The, Chapel Hill",All institutions,"U. North Carolina, The, Chapel Hill",2,14,659585,623747,1386,0,31918,2535
11232,r016,All institutions -> Yale U.,All institutions,Yale U.,2,15,629061,598880,2500,0,23133,4547
11232,r017,All institutions -> U. Minnesota,All institutions,U. Minnesota,2,16,626803,570913,677,0,27885,27328
11232,r018,All institutions -> Emory U.,All institutions,Emory U.,2,17,583544,563391,0,0,19649,505
11232,r019,"All institutions -> Cornell U., Ithaca",All institutions,"Cornell U., Ithaca",2,18,583368,532256,16215,345,16547,18006
11232,r020,All institutions -> Vanderbilt U.,All institutions,Vanderbilt U.,2,19,574810,532130,7975,0,31510,3195
11232,r021,"All institutions -> Northwestern U., Evanston",All institutions,"Northwestern U., Evanston",2,20,562562,534700,697,0,21413,5753
11232,r022,All institutions -> New York U.,All institutions,New York U.,2,21,523279,509567,3327,0,9943,442
11232,r023,All institutions -> Pennsylvania State U.,All institutions,Pennsylvania State U.,2,22,503380,469628,1871,200,12362,19319
11232,r024,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,23,474110,462027,2314,0,9768,0
11232,r025,All institutions -> U. Southern California,All institutions,U. Southern California,2,24,470720,458530,0,0,9818,2372
11232,r026,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,25,463593,430747,7285,0,24812,749
11232,r027,All institutions -> Harvard U.,All institutions,Harvard U.,2,26,463557,439764,421,0,23101,272
11232,r028,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,27,446899,439656,1161,156,5922,4
11232,r029,"All institutions -> Ohio State U., The",All institutions,"Ohio State U., The",2,28,433275,399476,1236,0,13418,19146
11232,r030,All institutions -> U. Florida,All institutions,U. Florida,2,29,426291,392174,982,300,11706,21129
11232,r031,All institutions -> Baylor C. Medicine,All institutions,Baylor C. Medicine,2,30,413912,401169,0,0,8650,4093
11232,r032,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,31,399989,379098,536,0,13421,6934
11232,r033,All institutions -> Boston U.,All institutions,Boston U.,2,32,379854,366643,1376,0,10830,1006
11232,r034,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,33,378051,367555,4244,0,1582,4670
11232,r035,"All institutions -> U. Utah, The",All institutions,"U. Utah, The",2,34,373400,347683,1490,0,21697,2531
11232,r036,All institutions -> U. Arizona,All institutions,U. Arizona,2,35,364661,340488,4842,0,12725,6605
11232,r037,"All institutions -> U. Alabama, The, Birmingham",All institutions,"U. Alabama, The, Birmingham",2,36,359469,344047,4750,0,8217,2456
11232,r038,"All institutions -> U. Chicago, The",All institutions,"U. Chicago, The",2,37,354973,328234,13171,0,12222,1346
11232,r039,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,38,350193,338477,0,0,9119,2597
11232,r040,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,39,342671,312207,589,0,13360,16514
11232,r041,All institutions -> U. Iowa,All institutions,U. Iowa,2,40,336545,315446,8437,0,12662,0
11232,r042,"All institutions -> Texas A&M U., College Station",All institutions,"Texas A&M U., College Station",2,41,336102,300614,0,1000,11893,22595
11232,r043,"All institutions -> U. Texas, The, Austin",All institutions,"U. Texas, The, Austin",2,42,328323,309332,11077,0,7914,0
11232,r044,"All institutions -> Rutgers, The State U. New Jersey",All institutions,"Rutgers, The State U. New Jersey",2,43,321118,301830,2648,91,10704,5844
11232,r045,"All institutions -> U. Maryland, College Park",All institutions,"U. Maryland, College Park",2,44,318088,297371,1135,1157,14055,4370
11232,r046,All institutions -> Association of Universities for Research in Astronomy,All institutions,Association of Universities for Research in Astronomy,2,45,310227,262739,47488,0,0,0
11232,r047,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,46,297530,289793,0,0,6157,1580
11232,r048,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,47,283095,270806,2930,0,7927,1433
11232,r049,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,48,282538,269871,390,0,5351,6926
11232,r050,"All institutions -> Scripps Research Institute, The",All institutions,"Scripps Research Institute, The",2,49,281562,275052,3870,0,2040,600
11232,r051,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,50,273226,256347,1642,0,9349,5887
11232,r052,"All institutions -> U. Texas Southwestern Medical Center, The",All institutions,"U. Texas Southwestern Medical Center, The",2,51,261763,256224,0,0,4732,808
11232,r053,All institutions -> U. Virginia,All institutions,U. Virginia,2,52,259488,247464,642,0,9697,1684
11232,r054,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,53,254732,251220,1312,0,1693,506
11232,r055,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,54,251896,223435,16,321,6154,21969
11232,r056,All institutions -> U. Miami,All institutions,U. Miami,2,55,240614,235359,924,0,4331,0
11232,r057,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,56,240480,215325,1137,0,10178,13840
11232,r058,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,57,235771,229527,0,0,6244,0
11232,r059,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,58,232461,227002,0,0,5459,0
11232,r060,All institutions -> U. Rochester,All institutions,U. Rochester,2,59,227319,214069,605,630,10815,1199
11232,r061,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,60,227240,205750,7611,0,11795,2083
11232,r062,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,61,214041,210552,0,322,2812,355
11232,r063,"All institutions -> U. Texas M. D. Anderson Cancer Center, The",All institutions,"U. Texas M. D. Anderson Cancer Center, The",2,62,206906,203859,0,0,3047,0
11232,r064,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,63,198461,168864,2370,4224,4796,18207
11232,r065,All institutions -> Albert Einstein C. Medicine,All institutions,Albert Einstein C. Medicine,2,64,198141,183860,7101,0,5536,1645
11232,r066,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,65,197417,187288,4080,0,6042,7
11232,r067,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,66,194096,170193,11132,0,7204,5568
11232,r068,All institutions -> Brown U.,All institutions,Brown U.,2,67,190779,183991,0,0,6353,435
11232,r069,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,68,188184,137548,39704,0,3122,7810
11232,r070,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,69,182003,160185,5985,0,98,15735
11232,r071,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,70,180764,150115,595,0,5309,24745
11232,r072,All institutions -> U. Corp. for Atmospheric Research,All institutions,U. Corp. for Atmospheric Research,2,71,176701,176701,0,0,0,0
11232,r073,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,72,175172,168136,3994,0,3041,0
11232,r074,All institutions -> U. Georgia,All institutions,U. Georgia,2,73,173051,155592,196,0,5506,11757
11232,r075,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,74,169727,156306,2848,0,8804,1769
11232,r076,"All institutions -> U. Texas Medical Branch at Galveston, The",All institutions,"U. Texas Medical Branch at Galveston, The",2,75,168877,159341,7132,0,2234,170
11232,r077,"All institutions -> U. Wisconsin, System Office",All institutions,"U. Wisconsin, System Office",2,76,165836,148259,0,0,3449,14128
11232,r078,All institutions -> Princeton U.,All institutions,Princeton U.,2,77,160757,150701,5605,0,3600,852
11232,r079,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,78,153861,142207,998,0,4596,6061
11232,r080,"All institutions -> Louisiana State U., system office",All institutions,"Louisiana State U., system office",2,79,151402,134735,758,0,6932,8976
11232,r081,"All institutions -> U. Oklahoma, The, Norman",All institutions,"U. Oklahoma, The, Norman",2,80,151188,140997,0,0,9696,494
11232,r082,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,81,150497,134170,10916,0,3797,1614
11232,r083,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,82,149362,132923,0,0,1846,14593
11232,r084,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,83,149334,149085,0,0,0,250
11232,r085,All institutions -> U. Delaware,All institutions,U. Delaware,2,84,149088,137643,1286,0,4812,5347
11232,r086,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,85,149074,135574,610,0,12759,131
11232,r087,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,86,138460,136531,0,0,1005,925
11232,r088,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,87,137139,132078,0,0,5060,0
11232,r089,All institutions -> Florida State U.,All institutions,Florida State U.,2,88,135571,122827,7919,0,4414,411
11232,r090,All institutions -> Tulane U.,All institutions,Tulane U.,2,89,133228,116819,14147,0,889,1373
11232,r091,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,90,132193,126855,0,0,4762,576
11232,r092,All institutions -> Tufts U.,All institutions,Tufts U.,2,91,132156,111443,8987,0,8351,3375
11232,r093,"All institutions -> U. Texas Health Science Center, The, Houston",All institutions,"U. Texas Health Science Center, The, Houston",2,92,128159,121693,0,0,3597,2869
11232,r094,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,93,127973,113909,3193,0,4493,6378
11232,r095,"All institutions -> State U. New York, The, U. at Buffalo",All institutions,"State U. New York, The, U. at Buffalo",2,94,127118,121610,493,0,4651,364
11232,r096,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,95,126228,95471,0,0,7977,22780
11232,r097,All institutions -> Washington State U.,All institutions,Washington State U.,2,96,119377,100374,500,0,4092,14410
11232,r098,"All institutions -> George Washington U., The",All institutions,"George Washington U., The",2,97,117199,109383,0,116,6584,1116
11232,r099,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,98,117036,112422,0,0,3938,676
11232,r100,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,99,115913,110710,1030,0,2911,1263
11232,r101,All institutions -> Stony Brook U.,All institutions,Stony Brook U.,2,100,115745,107707,5521,0,1889,629
11232,r102,"All institutions -> U. Texas Health Science Center, The, San Antonio",All institutions,"U. Texas Health Science Center, The, San Antonio",2,101,113446,103071,0,0,8897,1478
11232,r103,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,102,111533,105986,0,0,4868,679
11232,r104,All institutions -> U. South Carolina,All institutions,U. South Carolina,2,103,110089,101217,874,0,6996,1002
11232,r105,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,104,104389,89823,11147,0,3267,152
11232,r106,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,105,104386,97705,0,0,6428,253
11232,r107,All institutions -> Temple U.,All institutions,Temple U.,2,106,101584,96539,740,0,4305,0
11232,r108,All institutions -> U. Vermont,All institutions,U. Vermont,2,107,101207,91518,0,0,2947,6742
11232,r109,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,108,100105,90382,660,0,6980,2083
11232,r110,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,109,99858,82954,0,0,9794,7109
11232,r111,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,110,95366,90530,3907,0,928,0
11232,r112,All institutions -> Florida International U.,All institutions,Florida International U.,2,111,93036,73377,12836,0,6308,515
11232,r113,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,112,91842,85154,565,0,5984,139
11232,r114,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,113,91543,73371,2742,0,2061,13369
11232,r115,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,114,91204,84940,210,0,2610,3444
11232,r116,All institutions -> Drexel U.,All institutions,Drexel U.,2,115,87777,80533,1244,0,5730,270
11232,r117,"All institutions -> U. Tennessee, The, Knoxville",All institutions,"U. Tennessee, The, Knoxville",2,116,86855,77283,44,0,3838,5691
11232,r118,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,117,86085,68196,0,0,7066,10823
11232,r119,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,118,86072,80235,0,0,2678,3158
11232,r120,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,119,85174,84191,287,0,443,253
11232,r121,All institutions -> Clemson U.,All institutions,Clemson U.,2,120,84811,67423,0,0,8061,9327
11232,r122,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,121,84592,81197,0,0,1178,2216
11232,r123,"All institutions -> Rockefeller U., The",All institutions,"Rockefeller U., The",2,122,83512,75287,7019,0,1206,0
11232,r124,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,123,83506,80350,580,0,2563,12
11232,r125,All institutions -> Utah State U.,All institutions,Utah State U.,2,124,82544,78754,0,0,953,2837
11232,r126,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,125,81620,74403,2326,0,4315,577
11232,r127,All institutions -> Rush U.,All institutions,Rush U.,2,126,81437,79532,0,0,1905,0
11232,r128,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,127,81211,78699,469,0,1663,380
11232,r129,All institutions -> U. Missouri System,All institutions,U. Missouri System,2,128,81181,67425,0,0,1054,12701
11232,r130,All institutions -> U. Louisville,All institutions,U. Louisville,2,129,78884,73166,1588,0,3365,765
11232,r131,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,130,77465,72853,0,0,3052,1560
11232,r132,All institutions -> Rice U.,All institutions,Rice U.,2,131,76271,73914,548,0,1620,188
11232,r133,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,132,73033,55321,4628,0,1980,11103
11232,r134,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,133,72623,69266,358,0,2551,448
11232,r135,"All institutions -> U. Oregon, Eugene",All institutions,"U. Oregon, Eugene",2,134,71698,63299,391,0,7767,241
11232,r136,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,135,70469,61640,7975,0,854,0
11232,r137,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,136,70116,60948,0,0,9168,0
11232,r138,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,137,67467,60692,1744,0,3687,1344
11232,r139,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,138,66549,59508,0,0,6739,302
11232,r140,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,139,65881,52420,0,0,3970,9492
11232,r141,"All institutions -> U. Alabama, The, Tuscaloosa",All institutions,"U. Alabama, The, Tuscaloosa",2,140,65463,59947,0,0,5072,443
11232,r142,"All institutions -> U. Mississippi, The, Oxford",All institutions,"U. Mississippi, The, Oxford",2,141,65245,62223,0,0,1022,2000
11232,r143,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,142,65237,59461,0,530,2770,2476
11232,r144,All institutions -> George Mason U.,All institutions,George Mason U.,2,143,65233,58333,4040,0,1678,1182
11232,r145,All institutions -> Augusta U.,All institutions,Augusta U.,2,144,61040,58356,0,0,2684,0
11232,r146,"All institutions -> U. Tennessee, The, Health Science Center",All institutions,"U. Tennessee, The, Health Science Center",2,145,60631,58369,2022,0,240,0
11232,r147,"All institutions -> U. Hawaii, System Office",All institutions,"U. Hawaii, System Office",2,146,59376,52431,0,0,3435,3510
11232,r148,"All institutions -> U. Illinois, University Administration",All institutions,"U. Illinois, University Administration",2,147,58860,46286,0,0,0,12574
11232,r149,"All institutions -> San Diego State U., San Diego",All institutions,"San Diego State U., San Diego",2,148,58746,54927,0,0,3819,0
11232,r150,"All institutions -> State U. New York, System Office",All institutions,"State U. New York, System Office",2,149,58576,53564,0,0,4657,355
11232,r151,"All institutions -> New Mexico State U., Las Cruces",All institutions,"New Mexico State U., Las Cruces",2,150,57340,37048,8641,0,6686,4965
11232,r152,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,151,57134,39246,9875,0,50,7964
11232,r153,All institutions -> U. Idaho,All institutions,U. Idaho,2,152,56841,38108,10451,0,2611,5670
11232,r154,"All institutions -> U. Texas, The, Dallas",All institutions,"U. Texas, The, Dallas",2,153,56363,50971,2836,0,1832,724
11232,r155,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,154,55550,51701,994,0,1208,1647
11232,r156,All institutions -> Oak Ridge Associated Universities,All institutions,Oak Ridge Associated Universities,2,155,54914,54884,30,0,0,0
11232,r157,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,156,52349,44631,0,0,4713,3006
11232,r158,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,157,52340,39458,680,0,8932,3271
11232,r159,"All institutions -> U. Nebraska, Central Administration",All institutions,"U. Nebraska, Central Administration",2,158,51797,31402,0,0,10121,10273
11232,r160,"All institutions -> U. Texas, The, El Paso",All institutions,"U. Texas, The, El Paso",2,159,48885,37916,420,0,10302,248
11232,r161,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,160,48837,38631,94,0,6281,3831
11232,r162,All institutions -> U. Houston,All institutions,U. Houston,2,161,48487,47727,0,0,660,100
11232,r163,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,162,47183,44479,606,0,597,1500
11232,r164,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,163,46249,42709,0,0,2893,647
11232,r165,"All institutions -> U. Texas, The, San Antonio",All institutions,"U. Texas, The, San Antonio",2,164,45572,39700,0,0,5434,438
11232,r166,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,165,45138,43985,0,0,1153,0
11232,r167,"All institutions -> U. Texas, The, Arlington",All institutions,"U. Texas, The, Arlington",2,166,44030,33857,0,0,1326,8847
11232,r168,"All institutions -> North Dakota State U., Main Campus",All institutions,"North Dakota State U., Main Campus",2,167,43206,35536,0,0,2292,5378
11232,r169,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,168,41835,36473,0,0,5184,179
11232,r170,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,169,41145,33075,40,0,801,7229
11232,r171,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,170,40129,39988,0,0,141,0
11232,r172,"All institutions -> State U. New York, The, Albany",All institutions,"State U. New York, The, Albany",2,171,38943,36685,1099,0,682,477
11232,r173,"All institutions -> U. Massachusetts, Central Office",All institutions,"U. Massachusetts, Central Office",2,172,38905,33660,0,0,398,4847
11232,r174,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,173,38440,38426,14,0,0,0
11232,r175,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,174,37184,35287,0,0,1667,230
11232,r176,All institutions -> Howard U.,All institutions,Howard U.,2,175,36586,32312,0,0,3867,407
11232,r177,"All institutions -> U. Maine, System Office",All institutions,"U. Maine, System Office",2,176,36547,30659,0,0,1164,4724
11232,r178,"All institutions -> Montana State U., Billings",All institutions,"Montana State U., Billings",2,177,36032,36032,0,0,0,0
11232,r179,All institutions -> U. Maine,All institutions,U. Maine,2,178,35243,32750,0,0,2024,469
11232,r180,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,179,35126,35126,0,0,0,0
11232,r181,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,180,34095,32776,0,0,65,1254
11232,r182,"All institutions -> U. New Hampshire, Durham",All institutions,"U. New Hampshire, Durham",2,181,33626,30368,0,0,842,2416
11232,r183,"All institutions -> Rensselaer Polytechnic Institute, Troy",All institutions,"Rensselaer Polytechnic Institute, Troy",2,182,33248,32329,479,0,0,439
11232,r184,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,183,32879,31786,587,0,300,205
11232,r185,"All institutions -> Syracuse U., Syracuse",All institutions,"Syracuse U., Syracuse",2,184,32737,31557,159,0,917,105
11232,r186,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,185,32565,30426,150,0,1989,0
11232,r187,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,186,32472,23961,0,0,118,8393
11232,r188,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,187,32448,29742,2298,0,150,257
11232,r189,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,188,32333,14298,8163,0,7067,2805
11232,r190,"All institutions -> U. Tennessee, System Office",All institutions,"U. Tennessee, System Office",2,189,32326,29240,0,0,2772,314
11232,r191,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,190,31944,30559,0,0,807,578
11232,r192,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,191,31366,19410,979,753,3663,6561
11232,r193,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,192,31168,28824,0,0,2094,250
11232,r194,All institutions -> Nevada System of Higher Education,All institutions,Nevada System of Higher Education,2,193,30717,28455,0,0,302,1960
11232,r195,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,194,30061,27075,0,0,2985,0
11232,r196,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,195,29566,27494,234,49,840,949
11232,r197,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,196,29280,29280,0,0,0,0
11232,r198,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,197,28834,27699,456,0,353,326
11232,r199,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,198,28400,22483,0,0,2869,3048
11232,r200,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,199,28128,22998,0,0,3654,1477
11232,r201,All institutions -> U. System New Hampshire,All institutions,U. System New Hampshire,2,200,27876,25574,0,0,2019,283
11232,r202,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,201,27700,22288,373,0,4097,942
11232,r203,"All institutions -> U. Alabama, The, Huntsville",All institutions,"U. Alabama, The, Huntsville",2,202,27185,26135,0,0,1050,0
11232,r204,"All institutions -> Colorado State U., system office",All institutions,"Colorado State U., system office",2,203,26400,22185,0,0,0,4215
11232,r205,"All institutions -> U. Houston, System Administration",All institutions,"U. Houston, System Administration",2,204,26347,20115,32,0,5201,998
11232,r206,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,205,25920,20111,0,0,3623,2185
11232,r207,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,206,25475,23307,0,0,2168,0
11232,r208,All institutions -> Boise State U.,All institutions,Boise State U.,2,207,25082,18436,1262,0,3902,1482
11232,r209,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,208,24895,22835,168,0,1892,0
11232,r210,"All institutions -> U. Arkansas, System Office",All institutions,"U. Arkansas, System Office",2,209,23620,17970,0,0,1461,4188
11232,r211,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,210,23531,10671,2000,0,10860,0
11232,r212,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,211,23410,21869,0,0,1324,217
11232,r213,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,212,23139,19416,0,0,3567,156
11232,r214,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,213,23121,21192,128,600,1197,4
11232,r215,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,214,22900,21405,6,0,732,757
11232,r216,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,215,22829,19234,280,0,3059,256
11232,r217,"All institutions -> U. Southern Mississippi, The",All institutions,"U. Southern Mississippi, The",2,216,22810,15635,0,0,175,7000
11232,r218,All institutions -> Portland State U.,All institutions,Portland State U.,2,217,22488,20962,0,0,1276,250
11232,r219,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,218,22415,22306,9,0,100,0
11232,r220,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,219,22251,22227,0,0,24,0
11232,r221,All institutions -> Boston C.,All institutions,Boston C.,2,220,21988,21134,0,0,425,428
11232,r222,All institutions -> American U.,All institutions,American U.,2,221,21963,21228,0,0,240,495
11232,r223,"All institutions -> Catholic U. America, The",All institutions,"Catholic U. America, The",2,222,21670,20785,0,0,886,0
11232,r224,"All institutions -> U. Texas Rio Grande Valley, The",All institutions,"U. Texas Rio Grande Valley, The",2,223,21535,17123,0,0,3647,766
11232,r225,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,224,21447,18526,0,0,2604,318
11232,r226,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,225,21336,17473,0,0,3249,615
11232,r227,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,226,21316,9113,0,0,11604,599
11232,r228,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,227,21134,20837,0,0,0,296
11232,r229,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,228,21046,12053,0,0,2595,6398
11232,r230,"All institutions -> U. North Carolina, The, Charlotte",All institutions,"U. North Carolina, The, Charlotte",2,229,20543,17332,0,0,3111,100
11232,r231,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,230,20529,16376,610,0,3024,519
11232,r232,All institutions -> Central State U.,All institutions,Central State U.,2,231,20277,14867,0,0,3110,2300
11232,r233,"All institutions -> U. Toledo, The",All institutions,"U. Toledo, The",2,232,20016,19507,0,0,211,299
