table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_doc,field_dod,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
10398,r280,All states and outlying areas -> Illinois -> Illinois Institute of Technology,All states and outlying areas,Illinois,Illinois Institute of Technology,3,22789,0,283,1340,0,0,13426,110,7303,327,0
10398,r281,All states and outlying areas -> Illinois -> Illinois State U.,All states and outlying areas,Illinois,Illinois State U.,3,5251,0,0,1881,0,0,2283,0,1087,0,0
10398,r282,All states and outlying areas -> Illinois -> Knox C.,All states and outlying areas,Illinois,Knox C.,3,6,0,0,0,0,0,0,0,6,0,0
10398,r283,All states and outlying areas -> Illinois -> Lake Forest C.,All states and outlying areas,Illinois,Lake Forest C.,3,350,0,0,0,0,0,0,0,350,0,0
10398,r284,All states and outlying areas -> Illinois -> Lewis and Clark Community C.,All states and outlying areas,Illinois,Lewis and Clark Community C.,3,145,0,0,0,0,0,0,0,145,0,0
10398,r285,All states and outlying areas -> Illinois -> Lewis U.,All states and outlying areas,Illinois,Lewis U.,3,875,0,0,0,0,0,875,0,0,0,0
10398,r286,"All states and outlying areas -> Illinois -> Loyola U., Chicago",All states and outlying areas,Illinois,"Loyola U., Chicago",3,21234,0,0,0,0,0,16431,0,4170,0,633
10398,r287,"All states and outlying areas -> Illinois -> Midwestern U., Downers Grove",All states and outlying areas,Illinois,"Midwestern U., Downers Grove",3,150,0,0,0,0,0,150,0,0,0,0
10398,r288,All states and outlying areas -> Illinois -> National Louis U.,All states and outlying areas,Illinois,National Louis U.,3,789,0,0,0,0,0,0,0,789,0,0
10398,r289,All states and outlying areas -> Illinois -> North Central C.,All states and outlying areas,Illinois,North Central C.,3,75,0,0,0,0,0,0,0,75,0,0
10398,r290,All states and outlying areas -> Illinois -> North Park U.,All states and outlying areas,Illinois,North Park U.,3,413,0,0,0,0,0,0,0,413,0,0
10398,r291,All states and outlying areas -> Illinois -> Northeastern Illinois U.,All states and outlying areas,Illinois,Northeastern Illinois U.,3,2984,0,0,0,0,0,1242,0,1743,0,0
10398,r292,All states and outlying areas -> Illinois -> Northern Illinois U.,All states and outlying areas,Illinois,Northern Illinois U.,3,6849,200,0,2967,0,0,988,109,2560,25,0
10398,r293,"All states and outlying areas -> Illinois -> Northwestern U., Evanston",All states and outlying areas,Illinois,"Northwestern U., Evanston",3,554882,5050,62317,19676,782,0,416459,2246,48292,0,60
10398,r294,All states and outlying areas -> Illinois -> Parkland C.,All states and outlying areas,Illinois,Parkland C.,3,1231,0,0,0,0,0,0,0,1231,0,0
10398,r295,All states and outlying areas -> Illinois -> Quincy U.,All states and outlying areas,Illinois,Quincy U.,3,154,0,0,0,0,0,0,0,154,0,0
10398,r296,All states and outlying areas -> Illinois -> Rosalind Franklin U. Medicine and Science,All states and outlying areas,Illinois,Rosalind Franklin U. Medicine and Science,3,4755,0,0,0,0,0,4755,0,0,0,0
10398,r297,All states and outlying areas -> Illinois -> Rush U.,All states and outlying areas,Illinois,Rush U.,3,70790,0,0,0,265,0,70526,0,0,0,0
10398,r298,All states and outlying areas -> Illinois -> Saint Augustine C.,All states and outlying areas,Illinois,Saint Augustine C.,3,200,0,0,0,0,0,0,0,200,0,0
10398,r299,"All states and outlying areas -> Illinois -> Southern Illinois U., Carbondale",All states and outlying areas,Illinois,"Southern Illinois U., Carbondale",3,5423,0,94,0,0,0,4262,10,1057,0,0
10398,r300,"All states and outlying areas -> Illinois -> Southern Illinois U., Edwardsville",All states and outlying areas,Illinois,"Southern Illinois U., Edwardsville",3,2250,0,0,0,0,0,2096,0,140,15,0
10398,r301,"All states and outlying areas -> Illinois -> Southern Illinois U., System Office",All states and outlying areas,Illinois,"Southern Illinois U., System Office",3,308,0,0,0,0,0,0,0,0,253,55
10398,r302,"All states and outlying areas -> Illinois -> Toyota Technological Institute, Chicago",All states and outlying areas,Illinois,"Toyota Technological Institute, Chicago",3,1224,0,841,0,0,0,0,0,383,0,0
10398,r303,"All states and outlying areas -> Illinois -> U. Chicago, The",All states and outlying areas,Illinois,"U. Chicago, The",3,337367,145,16127,14256,1643,0,221899,8882,72375,475,1566
10398,r304,"All states and outlying areas -> Illinois -> U. Illinois, Chicago",All states and outlying areas,Illinois,"U. Illinois, Chicago",3,299000,0,34644,76089,443,0,159411,0,26410,52,1951
10398,r305,"All states and outlying areas -> Illinois -> U. Illinois, University Administration",All states and outlying areas,Illinois,"U. Illinois, University Administration",3,59243,0,39508,3485,0,0,0,8932,0,0,7318
10398,r306,"All states and outlying areas -> Illinois -> U. Illinois, Urbana-Champaign",All states and outlying areas,Illinois,"U. Illinois, Urbana-Champaign",3,224388,20,7767,0,0,0,67553,0,102374,44553,2122
10398,r307,"All states and outlying areas -> Illinois -> U. St. Francis, Joliet",All states and outlying areas,Illinois,"U. St. Francis, Joliet",3,415,0,0,0,0,0,248,0,167,0,0
10398,r308,"All states and outlying areas -> Illinois -> Wheaton C., Wheaton",All states and outlying areas,Illinois,"Wheaton C., Wheaton",3,492,0,0,0,0,0,215,0,277,0,0
10398,r309,All states and outlying areas -> Indiana,All states and outlying areas,Indiana,,2,721074,9333,83348,33581,1725,0,349178,12445,169016,55226,7222
10398,r310,All states and outlying areas -> Indiana -> Ball State U.,All states and outlying areas,Indiana,Ball State U.,3,3912,0,0,0,0,0,3748,0,164,0,0
10398,r311,All states and outlying areas -> Indiana -> Butler U.,All states and outlying areas,Indiana,Butler U.,3,684,0,0,0,0,0,0,0,684,0,0
10398,r312,All states and outlying areas -> Indiana -> Indiana State U.,All states and outlying areas,Indiana,Indiana State U.,3,2095,0,0,0,0,0,1941,0,0,0,154
10398,r313,All states and outlying areas -> Indiana -> Indiana U.,All states and outlying areas,Indiana,Indiana U.,3,27074,0,16721,4093,0,0,2146,0,0,1832,2282
10398,r314,"All states and outlying areas -> Indiana -> Indiana U., Bloomington",All states and outlying areas,Indiana,"Indiana U., Bloomington",3,72347,4075,450,0,337,0,28685,912,37878,0,10
10398,r315,"All states and outlying areas -> Indiana -> Indiana U.-Purdue U., Indianapolis",All states and outlying areas,Indiana,"Indiana U.-Purdue U., Indianapolis",3,239833,0,6720,640,0,0,230346,0,0,106,2021
10398,r316,All states and outlying areas -> Indiana -> Indiana Wesleyan U.,All states and outlying areas,Indiana,Indiana Wesleyan U.,3,1031,0,0,0,0,0,472,0,59,500,0
10398,r317,"All states and outlying areas -> Indiana -> Ivy Tech Community C., central office",All states and outlying areas,Indiana,"Ivy Tech Community C., central office",3,570,0,0,0,0,0,0,0,570,0,0
10398,r318,"All states and outlying areas -> Indiana -> Marian U., Indianapolis",All states and outlying areas,Indiana,"Marian U., Indianapolis",3,2103,0,0,0,0,0,0,0,2103,0,0
10398,r319,"All states and outlying areas -> Indiana -> Purdue U., West Lafayette",All states and outlying areas,Indiana,"Purdue U., West Lafayette",3,281157,5003,45676,23757,762,0,55874,10490,87037,49803,2755
10398,r320,All states and outlying areas -> Indiana -> U. Evansville,All states and outlying areas,Indiana,U. Evansville,3,19,0,0,0,0,0,0,0,19,0,0
10398,r321,All states and outlying areas -> Indiana -> U. Indianapolis,All states and outlying areas,Indiana,U. Indianapolis,3,640,0,0,0,0,0,640,0,0,0,0
10398,r322,All states and outlying areas -> Indiana -> U. Notre Dame,All states and outlying areas,Indiana,U. Notre Dame,3,87549,255,13781,5090,626,0,25325,1043,38443,2985,0
10398,r323,All states and outlying areas -> Indiana -> Valparaiso U.,All states and outlying areas,Indiana,Valparaiso U.,3,2060,0,0,0,0,0,0,0,2060,0,0
10398,r324,All states and outlying areas -> Iowa,All states and outlying areas,Iowa,,2,371343,7279,22834,12448,858,0,209251,921,56822,53846,7084
10398,r325,All states and outlying areas -> Iowa -> Central C.,All states and outlying areas,Iowa,Central C.,3,235,0,0,0,0,0,0,0,235,0,0
10398,r326,All states and outlying areas -> Iowa -> Coe C.,All states and outlying areas,Iowa,Coe C.,3,181,0,0,0,0,0,0,0,181,0,0
10398,r327,All states and outlying areas -> Iowa -> Cornell C.,All states and outlying areas,Iowa,Cornell C.,3,442,0,0,0,0,0,0,0,142,0,300
10398,r328,All states and outlying areas -> Iowa -> Des Moines Area Community C.,All states and outlying areas,Iowa,Des Moines Area Community C.,3,656,0,0,0,0,0,0,0,656,0,0
10398,r329,All states and outlying areas -> Iowa -> Des Moines U.,All states and outlying areas,Iowa,Des Moines U.,3,932,0,0,0,0,0,932,0,0,0,0
10398,r330,All states and outlying areas -> Iowa -> Drake U.,All states and outlying areas,Iowa,Drake U.,3,300,0,0,0,0,0,0,0,300,0,0
10398,r331,All states and outlying areas -> Iowa -> Eastern Iowa Community C. District,All states and outlying areas,Iowa,Eastern Iowa Community C. District,3,7589,0,0,0,0,0,0,0,7589,0,0
10398,r332,All states and outlying areas -> Iowa -> Graceland U.,All states and outlying areas,Iowa,Graceland U.,3,0,0,0,0,0,0,0,0,0,0,0
10398,r333,All states and outlying areas -> Iowa -> Grinnell C.,All states and outlying areas,Iowa,Grinnell C.,3,225,0,0,0,0,0,0,0,225,0,0
10398,r334,All states and outlying areas -> Iowa -> Indian Hills Community C.,All states and outlying areas,Iowa,Indian Hills Community C.,3,45,0,0,0,0,0,0,0,45,0,0
10398,r335,All states and outlying areas -> Iowa -> Iowa State U.,All states and outlying areas,Iowa,Iowa State U.,3,128505,7219,6452,11059,404,0,16669,921,27208,53190,5383
10398,r336,All states and outlying areas -> Iowa -> Luther C.,All states and outlying areas,Iowa,Luther C.,3,150,0,0,0,0,0,0,0,150,0,0
10398,r337,All states and outlying areas -> Iowa -> Morningside U.,All states and outlying areas,Iowa,Morningside U.,3,1299,0,0,0,0,0,0,0,1299,0,0
10398,r338,All states and outlying areas -> Iowa -> Mount Mercy U.,All states and outlying areas,Iowa,Mount Mercy U.,3,3000,0,0,0,0,0,0,0,3000,0,0
10398,r339,All states and outlying areas -> Iowa -> North Iowa Area Community C.,All states and outlying areas,Iowa,North Iowa Area Community C.,3,500,0,0,0,0,0,0,0,500,0,0
10398,r340,All states and outlying areas -> Iowa -> Palmer C. Chiropractic,All states and outlying areas,Iowa,Palmer C. Chiropractic,3,1838,0,0,0,0,0,1838,0,0,0,0
10398,r341,All states and outlying areas -> Iowa -> U. Iowa,All states and outlying areas,Iowa,U. Iowa,3,221561,60,15812,1388,454,0,189812,0,11979,656,1401
10398,r342,All states and outlying areas -> Iowa -> U. Northern Iowa,All states and outlying areas,Iowa,U. Northern Iowa,3,3247,0,570,0,0,0,0,0,2677,0,0
10398,r343,All states and outlying areas -> Iowa -> Upper Iowa U.,All states and outlying areas,Iowa,Upper Iowa U.,3,638,0,0,0,0,0,0,0,638,0,0
10398,r344,All states and outlying areas -> Kansas,All states and outlying areas,Kansas,,2,276604,2750,37748,12285,6053,0,118969,4255,38966,33406,22173
10398,r345,All states and outlying areas -> Kansas -> Baker U.,All states and outlying areas,Kansas,Baker U.,3,619,0,0,0,0,0,0,0,619,0,0
10398,r346,All states and outlying areas -> Kansas -> Fort Hays State U.,All states and outlying areas,Kansas,Fort Hays State U.,3,1501,0,0,0,0,0,695,0,776,30,0
10398,r347,All states and outlying areas -> Kansas -> Kansas State U.,All states and outlying areas,Kansas,Kansas State U.,3,91796,1350,1183,8688,0,0,16013,238,11011,33084,20229
10398,r348,All states and outlying areas -> Kansas -> Pittsburg State U.,All states and outlying areas,Kansas,Pittsburg State U.,3,3635,1400,0,0,0,0,2235,0,0,0,0
10398,r349,"All states and outlying areas -> Kansas -> U. Kansas, Lawrence",All states and outlying areas,Kansas,"U. Kansas, Lawrence",3,140182,0,5958,2882,6053,0,96957,1271,24826,292,1943
10398,r350,All states and outlying areas -> Kansas -> Washburn U.,All states and outlying areas,Kansas,Washburn U.,3,1351,0,0,0,0,0,1351,0,0,0,0
10398,r351,All states and outlying areas -> Kansas -> Wichita State U.,All states and outlying areas,Kansas,Wichita State U.,3,37520,0,30607,716,0,0,1717,2746,1734,0,0
10398,r352,All states and outlying areas -> Kentucky,All states and outlying areas,Kentucky,,2,352277,1244,17425,3606,483,0,247217,2892,35318,43255,838
10398,r353,All states and outlying areas -> Kentucky -> Campbellsville U.,All states and outlying areas,Kentucky,Campbellsville U.,3,297,0,0,0,0,0,0,0,297,0,0
10398,r354,All states and outlying areas -> Kentucky -> Eastern Kentucky U.,All states and outlying areas,Kentucky,Eastern Kentucky U.,3,8,0,0,0,0,0,8,0,0,0,0
10398,r355,All states and outlying areas -> Kentucky -> Frontier Nursing U.,All states and outlying areas,Kentucky,Frontier Nursing U.,3,1035,0,0,0,0,0,1035,0,0,0,0
10398,r356,All states and outlying areas -> Kentucky -> Kentucky Community and Technical C. System,All states and outlying areas,Kentucky,Kentucky Community and Technical C. System,3,2147,0,0,0,0,0,0,0,2147,0,0
10398,r357,All states and outlying areas -> Kentucky -> Kentucky State U.,All states and outlying areas,Kentucky,Kentucky State U.,3,13879,0,0,0,0,0,0,0,291,13588,0
10398,r358,All states and outlying areas -> Kentucky -> Morehead State U.,All states and outlying areas,Kentucky,Morehead State U.,3,1489,0,0,0,0,0,0,1180,309,0,0
10398,r359,All states and outlying areas -> Kentucky -> Murray State U.,All states and outlying areas,Kentucky,Murray State U.,3,1210,0,0,300,0,0,30,0,631,250,0
10398,r360,All states and outlying areas -> Kentucky -> Northern Kentucky U.,All states and outlying areas,Kentucky,Northern Kentucky U.,3,705,0,0,0,0,0,370,0,335,0,0
10398,r361,All states and outlying areas -> Kentucky -> Spalding U.,All states and outlying areas,Kentucky,Spalding U.,3,175,0,0,0,0,0,175,0,0,0,0
10398,r362,All states and outlying areas -> Kentucky -> U. Kentucky,All states and outlying areas,Kentucky,U. Kentucky,3,246515,0,14626,2871,0,0,173730,0,25832,28617,838
10398,r363,All states and outlying areas -> Kentucky -> U. Louisville,All states and outlying areas,Kentucky,U. Louisville,3,81125,0,2799,435,483,0,71359,780,4953,315,0
10398,r364,All states and outlying areas -> Kentucky -> U. Pikeville,All states and outlying areas,Kentucky,U. Pikeville,3,253,0,0,0,0,0,253,0,0,0,0
10398,r365,All states and outlying areas -> Kentucky -> Western Kentucky U.,All states and outlying areas,Kentucky,Western Kentucky U.,3,3440,1244,0,0,0,0,257,932,524,484,0
10398,r366,All states and outlying areas -> Louisiana,All states and outlying areas,Louisiana,,2,307921,2263,8848,8416,2144,1463,206214,1804,46968,26550,3250
10398,r367,All states and outlying areas -> Louisiana -> Dillard U.,All states and outlying areas,Louisiana,Dillard U.,3,1209,0,190,0,250,0,165,0,604,0,0
10398,r368,All states and outlying areas -> Louisiana -> Grambling State U.,All states and outlying areas,Louisiana,Grambling State U.,3,1397,0,0,0,0,0,0,0,1397,0,0
10398,r369,"All states and outlying areas -> Louisiana -> Louisiana State U., system office",All states and outlying areas,Louisiana,"Louisiana State U., system office",3,140293,1784,5143,3132,0,0,88468,250,22673,16260,2583
10398,r370,All states and outlying areas -> Louisiana -> Louisiana Tech U.,All states and outlying areas,Louisiana,Louisiana Tech U.,3,2804,0,0,716,0,0,600,909,318,261,0
10398,r371,All states and outlying areas -> Louisiana -> Louisiana Universities Marine Consortium,All states and outlying areas,Louisiana,Louisiana Universities Marine Consortium,3,1139,0,0,0,0,0,0,0,1139,0,0
10398,r372,All states and outlying areas -> Louisiana -> Nicholls State U.,All states and outlying areas,Louisiana,Nicholls State U.,3,137,0,0,0,0,0,0,0,0,0,137
10398,r373,All states and outlying areas -> Louisiana -> Northwestern State U. Louisiana,All states and outlying areas,Louisiana,Northwestern State U. Louisiana,3,479,0,0,0,0,0,479,0,0,0,0
10398,r374,All states and outlying areas -> Louisiana -> Southeastern Louisiana U.,All states and outlying areas,Louisiana,Southeastern Louisiana U.,3,1042,0,0,0,0,0,373,0,669,0,0
10398,r375,"All states and outlying areas -> Louisiana -> Southern U. and A&M C., Baton Rouge",All states and outlying areas,Louisiana,"Southern U. and A&M C., Baton Rouge",3,11051,0,0,0,0,0,102,0,1330,9618,0
10398,r376,"All states and outlying areas -> Louisiana -> Southern U. and A&M C., New Orleans",All states and outlying areas,Louisiana,"Southern U. and A&M C., New Orleans",3,479,0,0,0,0,0,0,0,479,0,0
10398,r377,"All states and outlying areas -> Louisiana -> Southern U. and A&M C., System Office",All states and outlying areas,Louisiana,"Southern U. and A&M C., System Office",3,515,0,0,0,216,0,0,0,300,0,0
10398,r378,All states and outlying areas -> Louisiana -> Tulane U.,All states and outlying areas,Louisiana,Tulane U.,3,106803,125,1390,0,1678,1463,94084,418,7245,400,0
10398,r379,All states and outlying areas -> Louisiana -> U. Louisiana at Lafayette,All states and outlying areas,Louisiana,U. Louisiana at Lafayette,3,23317,103,1872,4568,0,0,9577,216,6440,11,530
10398,r380,"All states and outlying areas -> Louisiana -> U. Louisiana, Monroe",All states and outlying areas,Louisiana,"U. Louisiana, Monroe",3,470,130,0,0,0,0,330,11,0,0,0
10398,r381,All states and outlying areas -> Louisiana -> U. New Orleans,All states and outlying areas,Louisiana,U. New Orleans,3,1600,121,50,0,0,0,0,0,1429,0,0
10398,r382,All states and outlying areas -> Louisiana -> Xavier U. Louisiana,All states and outlying areas,Louisiana,Xavier U. Louisiana,3,15185,0,203,0,0,0,12036,0,2947,0,0
10398,r383,All states and outlying areas -> Maine,All states and outlying areas,Maine,,2,74521,2177,3215,15276,0,0,9207,1792,16263,22815,3775
10398,r384,All states and outlying areas -> Maine -> Bates C.,All states and outlying areas,Maine,Bates C.,3,1184,0,0,0,0,0,0,0,1184,0,0
10398,r385,All states and outlying areas -> Maine -> Bowdoin C.,All states and outlying areas,Maine,Bowdoin C.,3,755,0,0,0,0,0,401,22,332,0,0
10398,r386,All states and outlying areas -> Maine -> Colby C.,All states and outlying areas,Maine,Colby C.,3,12088,0,0,0,0,0,0,0,1858,10229,0
10398,r387,All states and outlying areas -> Maine -> Maine Maritime Academy,All states and outlying areas,Maine,Maine Maritime Academy,3,1192,0,0,0,0,0,0,0,0,0,1192
10398,r388,All states and outlying areas -> Maine -> Saint Joseph's C. Maine,All states and outlying areas,Maine,Saint Joseph's C. Maine,3,278,0,0,0,0,0,0,0,278,0,0
10398,r389,All states and outlying areas -> Maine -> U. Maine,All states and outlying areas,Maine,U. Maine,3,34064,277,0,15276,0,0,1340,0,12514,2074,2583
10398,r390,"All states and outlying areas -> Maine -> U. Maine, System Office",All states and outlying areas,Maine,"U. Maine, System Office",3,19046,1900,3215,0,0,0,1650,1770,0,10511,0
10398,r391,"All states and outlying areas -> Maine -> U. Maine, The, Farmington",All states and outlying areas,Maine,"U. Maine, The, Farmington",3,96,0,0,0,0,0,0,0,96,0,0
10398,r392,All states and outlying areas -> Maine -> U. New England,All states and outlying areas,Maine,U. New England,3,4708,0,0,0,0,0,4708,0,0,0,0
10398,r393,All states and outlying areas -> Maine -> U. Southern Maine,All states and outlying areas,Maine,U. Southern Maine,3,1109,0,0,0,0,0,1109,0,0,0,0
10398,r394,All states and outlying areas -> Maryland,All states and outlying areas,Maryland,,2,2583100,11237,871792,15673,6464,3363,1133518,349994,142215,42233,6609
10398,r395,All states and outlying areas -> Maryland -> Bowie State U.,All states and outlying areas,Maryland,Bowie State U.,3,3405,0,0,0,250,0,258,0,2896,0,0
10398,r396,All states and outlying areas -> Maryland -> Capitol Technology U.,All states and outlying areas,Maryland,Capitol Technology U.,3,8,8,0,0,0,0,0,0,0,0,0
10398,r397,All states and outlying areas -> Maryland -> Harford Community C.,All states and outlying areas,Maryland,Harford Community C.,3,92,0,0,0,0,0,0,0,92,0,0
10398,r398,All states and outlying areas -> Maryland -> Hood C.,All states and outlying areas,Maryland,Hood C.,3,269,0,0,0,0,0,269,0,0,0,0
10398,r399,All states and outlying areas -> Maryland -> Johns Hopkins U.,All states and outlying areas,Maryland,Johns Hopkins U.,3,1870070,484,716822,6214,4187,3363,821918,273219,39729,500,3635
10398,r400,"All states and outlying areas -> Maryland -> Loyola U., Maryland",All states and outlying areas,Maryland,"Loyola U., Maryland",3,560,0,560,0,0,0,0,0,0,0,0
10398,r401,All states and outlying areas -> Maryland -> Morgan State U.,All states and outlying areas,Maryland,Morgan State U.,3,25163,0,8431,0,0,0,7124,0,9540,44,24
10398,r402,All states and outlying areas -> Maryland -> Prince George's Community C.,All states and outlying areas,Maryland,Prince George's Community C.,3,6698,0,0,0,0,0,0,0,6698,0,0
10398,r403,All states and outlying areas -> Maryland -> St. Mary's C. Maryland,All states and outlying areas,Maryland,St. Mary's C. Maryland,3,18,0,0,0,0,0,0,0,18,0,0
10398,r404,All states and outlying areas -> Maryland -> Towson U.,All states and outlying areas,Maryland,Towson U.,3,4399,0,745,0,0,0,825,0,2799,30,0
10398,r405,All states and outlying areas -> Maryland -> U. Baltimore,All states and outlying areas,Maryland,U. Baltimore,3,145,0,0,0,0,0,0,0,145,0,0
10398,r406,All states and outlying areas -> Maryland -> U. Maryland Center for Environmental Science,All states and outlying areas,Maryland,U. Maryland Center for Environmental Science,3,14019,0,0,0,0,0,0,0,5566,8453,0
10398,r407,"All states and outlying areas -> Maryland -> U. Maryland, Baltimore",All states and outlying areas,Maryland,"U. Maryland, Baltimore",3,260252,0,15652,7049,0,0,235911,0,1200,0,439
10398,r408,"All states and outlying areas -> Maryland -> U. Maryland, Baltimore County",All states and outlying areas,Maryland,"U. Maryland, Baltimore County",3,39719,500,77,62,472,0,6286,9784,12539,10000,0
10398,r409,"All states and outlying areas -> Maryland -> U. Maryland, College Park",All states and outlying areas,Maryland,"U. Maryland, College Park",3,320385,10245,111546,0,1396,0,59223,66991,59572,10011,1401
10398,r410,"All states and outlying areas -> Maryland -> U. Maryland, Eastern Shore",All states and outlying areas,Maryland,"U. Maryland, Eastern Shore",3,13290,0,141,0,160,0,708,0,1421,10860,0
10398,r411,"All states and outlying areas -> Maryland -> U. Maryland, Global Campus",All states and outlying areas,Maryland,"U. Maryland, Global Campus",3,1208,0,912,297,0,0,0,0,0,0,0
10398,r412,All states and outlying areas -> Maryland -> U. System Maryland,All states and outlying areas,Maryland,U. System Maryland,3,18165,0,11672,2052,0,0,996,0,0,2334,1111
10398,r413,All states and outlying areas -> Maryland -> U.S. Naval Academy,All states and outlying areas,Maryland,U.S. Naval Academy,3,5234,0,5234,0,0,0,0,0,0,0,0
10398,r414,All states and outlying areas -> Massachusetts,All states and outlying areas,Massachusetts,,2,2180799,10145,368790,108849,5440,641,1163316,34182,455380,23160,10896
10398,r415,All states and outlying areas -> Massachusetts -> Amherst C.,All states and outlying areas,Massachusetts,Amherst C.,3,3631,0,0,0,0,0,476,196,2959,0,0
10398,r416,All states and outlying areas -> Massachusetts -> Assumption C.,All states and outlying areas,Massachusetts,Assumption C.,3,143,0,0,0,0,0,0,0,143,0,0
10398,r417,All states and outlying areas -> Massachusetts -> Bard C. at Simon's Rock,All states and outlying areas,Massachusetts,Bard C. at Simon's Rock,3,79,0,0,0,0,0,0,0,79,0,0
10398,r418,All states and outlying areas -> Massachusetts -> Bay Path U.,All states and outlying areas,Massachusetts,Bay Path U.,3,300,0,0,0,0,0,300,0,0,0,0
10398,r419,All states and outlying areas -> Massachusetts -> Benjamin Franklin Institute of Technology,All states and outlying areas,Massachusetts,Benjamin Franklin Institute of Technology,3,375,0,0,0,0,0,0,0,375,0,0
10398,r420,All states and outlying areas -> Massachusetts -> Bentley U.,All states and outlying areas,Massachusetts,Bentley U.,3,875,0,0,0,0,0,0,0,875,0,0
10398,r421,All states and outlying areas -> Massachusetts -> Boston C.,All states and outlying areas,Massachusetts,Boston C.,3,28420,0,394,448,372,0,13025,152,11789,175,2065
10398,r422,All states and outlying areas -> Massachusetts -> Boston U.,All states and outlying areas,Massachusetts,Boston U.,3,329790,478,10567,4833,289,0,283124,6123,22418,937,1021
10398,r423,All states and outlying areas -> Massachusetts -> Brandeis U.,All states and outlying areas,Massachusetts,Brandeis U.,3,32955,0,0,1475,0,0,25412,0,6069,0,0
10398,r424,All states and outlying areas -> Massachusetts -> C. Holy Cross,All states and outlying areas,Massachusetts,C. Holy Cross,3,351,0,0,0,0,0,0,0,351,0,0
10398,r425,All states and outlying areas -> Massachusetts -> Clark U.,All states and outlying areas,Massachusetts,Clark U.,3,421,0,0,0,0,0,0,45,376,0,0
10398,r426,All states and outlying areas -> Massachusetts -> Consortium of Universities for the Advancement of Hydrologic Science Inc.,All states and outlying areas,Massachusetts,Consortium of Universities for the Advancement of Hydrologic Science Inc.,3,3176,0,0,0,0,0,0,0,3176,0,0
10398,r427,"All states and outlying areas -> Massachusetts -> Emmanuel C., Boston",All states and outlying areas,Massachusetts,"Emmanuel C., Boston",3,379,0,0,0,0,0,0,0,379,0,0
10398,r428,All states and outlying areas -> Massachusetts -> Franklin W. Olin C. Engineering,All states and outlying areas,Massachusetts,Franklin W. Olin C. Engineering,3,272,0,0,0,0,0,0,105,167,0,0
10398,r429,All states and outlying areas -> Massachusetts -> Harvard U.,All states and outlying areas,Massachusetts,Harvard U.,3,513429,200,54695,17252,2805,0,389393,376,46897,800,1011
10398,r430,All states and outlying areas -> Massachusetts -> Holyoke Community C.,All states and outlying areas,Massachusetts,Holyoke Community C.,3,956,0,0,0,0,0,0,0,956,0,0
10398,r431,All states and outlying areas -> Massachusetts -> Lesley U.,All states and outlying areas,Massachusetts,Lesley U.,3,200,0,0,0,0,0,200,0,0,0,0
10398,r432,All states and outlying areas -> Massachusetts -> Massachusetts Bay Community C.,All states and outlying areas,Massachusetts,Massachusetts Bay Community C.,3,1299,0,0,0,0,0,0,0,1299,0,0
10398,r433,All states and outlying areas -> Massachusetts -> Massachusetts Institute of Technology,All states and outlying areas,Massachusetts,Massachusetts Institute of Technology,3,464264,3430,192010,65432,0,0,106721,14069,80321,480,1802
10398,r434,All states and outlying areas -> Massachusetts -> Massachusetts Maritime Academy,All states and outlying areas,Massachusetts,Massachusetts Maritime Academy,3,1448,0,0,0,0,0,0,0,0,0,1448
10398,r435,All states and outlying areas -> Massachusetts -> Massachusetts School of Professional Psychology,All states and outlying areas,Massachusetts,Massachusetts School of Professional Psychology,3,1521,0,0,0,0,0,1521,0,0,0,0
10398,r436,All states and outlying areas -> Massachusetts -> Merrimack C.,All states and outlying areas,Massachusetts,Merrimack C.,3,1069,0,0,0,0,0,1069,0,0,0,0
10398,r437,All states and outlying areas -> Massachusetts -> MGH Institute of Health Professions,All states and outlying areas,Massachusetts,MGH Institute of Health Professions,3,4997,0,0,0,0,0,4997,0,0,0,0
10398,r438,All states and outlying areas -> Massachusetts -> Mount Holyoke C.,All states and outlying areas,Massachusetts,Mount Holyoke C.,3,996,0,0,0,0,0,0,0,996,0,0
10398,r439,All states and outlying areas -> Massachusetts -> Mount Wachusett Community C.,All states and outlying areas,Massachusetts,Mount Wachusett Community C.,3,640,0,0,0,0,0,640,0,0,0,0
10398,r440,"All states and outlying areas -> Massachusetts -> New England C. Optometry, The",All states and outlying areas,Massachusetts,"New England C. Optometry, The",3,1369,0,0,0,0,0,1369,0,0,0,0
10398,r441,All states and outlying areas -> Massachusetts -> North Shore Community C.,All states and outlying areas,Massachusetts,North Shore Community C.,3,130,0,0,0,0,0,130,0,0,0,0
10398,r442,All states and outlying areas -> Massachusetts -> Northeast Radio Observatory Corp.,All states and outlying areas,Massachusetts,Northeast Radio Observatory Corp.,3,5154,0,0,0,0,0,0,0,5154,0,0
10398,r443,All states and outlying areas -> Massachusetts -> Northeastern U.,All states and outlying areas,Massachusetts,Northeastern U.,3,115911,1799,12638,3818,0,0,40486,798,56123,0,250
10398,r444,All states and outlying areas -> Massachusetts -> Salem State U.,All states and outlying areas,Massachusetts,Salem State U.,3,26,0,0,0,0,0,0,0,26,0,0
