table_id,row_id,_b_state_institutional_control_system_and_institution_b_full_path,_b_state_institutional_control_system_and_institution_b_level_1,_b_state_institutional_control_system_and_institution_b_level_2,_b_state_institutional_control_system_and_institution_b_level_3,_b_state_institutional_control_system_and_institution_b_level_4,_b_state_institutional_control_system_and_institution_b_hierarchy_depth,field_all_r_d_expenditures
5388,r434,Massachusetts -> Private -> Clark U.,Massachusetts,Private,Clark U.,,3,"['10,277', '']"
5388,r435,Massachusetts -> Private -> Emerson C.,Massachusetts,Private,Emerson C.,,3,"['919', '']"
5388,r436,Massachusetts -> Private -> Franklin W. Olin C. of Engineering,Massachusetts,Private,Franklin W. Olin C. of Engineering,,3,"['1,404', '']"
5388,r437,Massachusetts -> Private -> Hampshire C.,Massachusetts,Private,Hampshire C.,,3,"['212', '']"
5388,r438,Massachusetts -> Private -> Harvard U.,Massachusetts,Private,Harvard U.,,3,"['1,239,983', '']"
5388,r439,Massachusetts -> Private -> Hult International Business School,Massachusetts,Private,Hult International Business School,,3,"['910', 'i']"
5388,r440,Massachusetts -> Private -> Lasell U.,Massachusetts,Private,Lasell U.,,3,"['189', '']"
5388,r441,Massachusetts -> Private -> Massachusetts Institute of Technology,Massachusetts,Private,Massachusetts Institute of Technology,,3,"['987,968', '']"
5388,r442,Massachusetts -> Private -> MCPHS U.,Massachusetts,Private,MCPHS U.,,3,"['473', '']"
5388,r443,Massachusetts -> Private -> Merrimack C.,Massachusetts,Private,Merrimack C.,,3,"['503', '']"
5388,r444,Massachusetts -> Private -> MGH Institute of Health Professions,Massachusetts,Private,MGH Institute of Health Professions,,3,"['3,549', '']"
5388,r445,Massachusetts -> Private -> Mount Holyoke C.,Massachusetts,Private,Mount Holyoke C.,,3,"['2,016', '']"
5388,r446,Massachusetts -> Private -> New England C. of Optometry,Massachusetts,Private,New England C. of Optometry,,3,"['1,150', '']"
5388,r447,Massachusetts -> Private -> Northeastern U.,Massachusetts,Private,Northeastern U.,,3,"['200,068', '']"
5388,r448,Massachusetts -> Private -> Simmons U.,Massachusetts,Private,Simmons U.,,3,"['604', '']"
5388,r449,Massachusetts -> Private -> Smith C.,Massachusetts,Private,Smith C.,,3,"['4,685', '']"
5388,r450,Massachusetts -> Private -> Stonehill C.,Massachusetts,Private,Stonehill C.,,3,"['833', '']"
5388,r451,Massachusetts -> Private -> Suffolk U.,Massachusetts,Private,Suffolk U.,,3,"['2,106', '']"
5388,r452,Massachusetts -> Private -> Tufts U.,Massachusetts,Private,Tufts U.,,3,"['216,241', '']"
5388,r453,Massachusetts -> Private -> Wellesley C.,Massachusetts,Private,Wellesley C.,,3,"['8,088', '']"
5388,r454,Massachusetts -> Private -> Western New England U.,Massachusetts,Private,Western New England U.,,3,"['505', '']"
5388,r455,"Massachusetts -> Private -> Wheaton C., Norton",Massachusetts,Private,"Wheaton C., Norton",,3,"['281', '']"
5388,r456,Massachusetts -> Private -> Williams C.,Massachusetts,Private,Williams C.,,3,"['4,924', 'i']"
5388,r457,Massachusetts -> Private -> Woods Hole Oceanographic Institution,Massachusetts,Private,Woods Hole Oceanographic Institution,,3,"['227,573', '']"
5388,r458,Massachusetts -> Private -> Worcester Polytechnic Institute,Massachusetts,Private,Worcester Polytechnic Institute,,3,"['43,092', '']"
5388,r459,Michigan,Michigan,,,,1,"['2,869,739', '']"
5388,r460,Michigan -> Public,Michigan,Public,,,2,"['2,794,282', '']"
5388,r461,Michigan -> Public -> Central Michigan U.,Michigan,Public,Central Michigan U.,,3,"['17,448', '']"
5388,r462,Michigan -> Public -> Eastern Michigan U.,Michigan,Public,Eastern Michigan U.,,3,"['9,088', '']"
5388,r463,Michigan -> Public -> Ferris State U.,Michigan,Public,Ferris State U.,,3,"['394', '']"
5388,r464,Michigan -> Public -> Grand Valley State U.,Michigan,Public,Grand Valley State U.,,3,"['6,792', '']"
5388,r465,Michigan -> Public -> Lake Superior State U.,Michigan,Public,Lake Superior State U.,,3,"['935', '']"
5388,r466,Michigan -> Public -> Michigan State U.,Michigan,Public,Michigan State U.,,3,"['713,197', '']"
5388,r467,Michigan -> Public -> Michigan Technological U.,Michigan,Public,Michigan Technological U.,,3,"['77,927', '']"
5388,r468,Michigan -> Public -> Northern Michigan U.,Michigan,Public,Northern Michigan U.,,3,"['1,523', '']"
5388,r469,Michigan -> Public -> Oakland U.,Michigan,Public,Oakland U.,,3,"['12,949', '']"
5388,r470,Michigan -> Public -> Saginaw Valley State U.,Michigan,Public,Saginaw Valley State U.,,3,"['2,343', '']"
5388,r471,Michigan -> Public -> U. Michigan,Michigan,Public,U. Michigan,,3,"['1,683,886', '']"
5388,r472,"Michigan -> Public -> U. Michigan -> U. Michigan, Ann Arbor",Michigan,Public,U. Michigan,"U. Michigan, Ann Arbor",4,"['1,673,862', '']"
5388,r473,"Michigan -> Public -> U. Michigan -> U. Michigan, Dearborn",Michigan,Public,U. Michigan,"U. Michigan, Dearborn",4,"['8,777', '']"
5388,r474,"Michigan -> Public -> U. Michigan -> U. Michigan, Flint",Michigan,Public,U. Michigan,"U. Michigan, Flint",4,"['1,247', '']"
5388,r475,Michigan -> Public -> Wayne State U.,Michigan,Public,Wayne State U.,,3,"['243,259', '']"
5388,r476,Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,,3,"['24,541', '']"
5388,r477,Michigan -> Private,Michigan,Private,,,2,"['75,457', '']"
5388,r478,Michigan -> Private -> Albion C.,Michigan,Private,Albion C.,,3,"['1,132', '']"
5388,r479,Michigan -> Private -> Andrews U.,Michigan,Private,Andrews U.,,3,"['1,033', '']"
5388,r480,Michigan -> Private -> Calvin U.,Michigan,Private,Calvin U.,,3,"['1,497', 'i']"
5388,r481,Michigan -> Private -> Hope C.,Michigan,Private,Hope C.,,3,"['3,822', '']"
5388,r482,Michigan -> Private -> Kalamazoo C.,Michigan,Private,Kalamazoo C.,,3,"['603', 'i']"
5388,r483,Michigan -> Private -> Kettering U.,Michigan,Private,Kettering U.,,3,"['2,081', '']"
5388,r484,Michigan -> Private -> Lawrence Technological U.,Michigan,Private,Lawrence Technological U.,,3,"['1,521', '']"
5388,r485,Michigan -> Private -> U. Detroit Mercy,Michigan,Private,U. Detroit Mercy,,3,"['4,786', '']"
5388,r486,Michigan -> Private -> Van Andel Research Institute,Michigan,Private,Van Andel Research Institute,,3,"['58,982', '']"
5388,r487,Minnesota,Minnesota,,,,1,"['1,092,238', '']"
5388,r488,Minnesota -> Public,Minnesota,Public,,,2,"['1,077,117', '']"
5388,r489,Minnesota -> Public -> Minnesota State Colleges and Universities System,Minnesota,Public,Minnesota State Colleges and Universities System,,3,"['6,651', '']"
5388,r490,Minnesota -> Public -> Minnesota State Colleges and Universities System -> Metropolitan State U.,Minnesota,Public,Minnesota State Colleges and Universities System,Metropolitan State U.,4,"['156', 'i']"
5388,r491,"Minnesota -> Public -> Minnesota State Colleges and Universities System -> Minnesota State U., Mankato",Minnesota,Public,Minnesota State Colleges and Universities System,"Minnesota State U., Mankato",4,"['2,754', '']"
5388,r492,"Minnesota -> Public -> Minnesota State Colleges and Universities System -> Minnesota State U., Moorhead",Minnesota,Public,Minnesota State Colleges and Universities System,"Minnesota State U., Moorhead",4,"['169', '']"
5388,r493,Minnesota -> Public -> Minnesota State Colleges and Universities System -> St. Cloud State U.,Minnesota,Public,Minnesota State Colleges and Universities System,St. Cloud State U.,4,"['3,056', '']"
5388,r494,Minnesota -> Public -> Minnesota State Colleges and Universities System -> Winona State U.,Minnesota,Public,Minnesota State Colleges and Universities System,Winona State U.,4,"['516', '']"
5388,r495,Minnesota -> Public -> U. Minnesota,Minnesota,Public,U. Minnesota,,3,"['1,070,466', '']"
5388,r496,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Crookston",Minnesota,Public,U. Minnesota,"U. Minnesota, Crookston",4,"['210', '']"
5388,r497,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Duluth",Minnesota,Public,U. Minnesota,"U. Minnesota, Duluth",4,"['26,137', '']"
5388,r498,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Morris",Minnesota,Public,U. Minnesota,"U. Minnesota, Morris",4,"['1,004', '']"
5388,r499,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Rochester",Minnesota,Public,U. Minnesota,"U. Minnesota, Rochester",4,"['733', '']"
5388,r500,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Twin Cities",Minnesota,Public,U. Minnesota,"U. Minnesota, Twin Cities",4,"['1,042,382', '']"
5388,r501,Minnesota -> Private,Minnesota,Private,,,2,"['15,121', '']"
5388,r502,Minnesota -> Private -> Augsburg U.,Minnesota,Private,Augsburg U.,,3,"['883', '']"
5388,r503,Minnesota -> Private -> Bethany Global U.,Minnesota,Private,Bethany Global U.,,3,"['150', 'i']"
5388,r504,Minnesota -> Private -> C. of Saint Benedict,Minnesota,Private,C. of Saint Benedict,,3,"['1,069', 'i']"
5388,r505,Minnesota -> Private -> Carleton C.,Minnesota,Private,Carleton C.,,3,"['3,732', '']"
5388,r506,"Minnesota -> Private -> Concordia C., Moorhead",Minnesota,Private,"Concordia C., Moorhead",,3,"['275', '']"
5388,r507,Minnesota -> Private -> Gustavus Adolphus C.,Minnesota,Private,Gustavus Adolphus C.,,3,"['843', '']"
5388,r508,Minnesota -> Private -> Macalester C.,Minnesota,Private,Macalester C.,,3,"['1,755', '']"
5388,r509,"Minnesota -> Private -> Saint John's U., Collegeville",Minnesota,Private,"Saint John's U., Collegeville",,3,"['1,130', 'i']"
5388,r510,Minnesota -> Private -> Saint Mary's U. Minnesota,Minnesota,Private,Saint Mary's U. Minnesota,,3,"['610', '']"
5388,r511,Minnesota -> Private -> St. Catherine U.,Minnesota,Private,St. Catherine U.,,3,"['963', '']"
5388,r512,Minnesota -> Private -> St. Olaf C.,Minnesota,Private,St. Olaf C.,,3,"['1,032', '']"
5388,r513,Minnesota -> Private -> U. of St. Thomas (MN),Minnesota,Private,U. of St. Thomas (MN),,3,"['2,679', '']"
5388,r514,Mississippi,Mississippi,,,,1,"['508,133', '']"
5388,r515,Mississippi -> Public (Mississippi State Institutions of Higher Learning),Mississippi,Public (Mississippi State Institutions of Higher Learning),,,2,"['505,803', '']"
5388,r516,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Alcorn State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Alcorn State U.,,3,"['13,710', '']"
5388,r517,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Delta State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Delta State U.,,3,"['592', '']"
5388,r518,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Jackson State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Jackson State U.,,3,"['15,081', '']"
5388,r519,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Mississippi State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Mississippi State U.,,3,"['280,485', '']"
5388,r520,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Mississippi Valley State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Mississippi Valley State U.,,3,"['653', '']"
5388,r521,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> U. Mississippi,Mississippi,Public (Mississippi State Institutions of Higher Learning),U. Mississippi,,3,"['122,960', '']"
5388,r522,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> U. Southern Mississippi,Mississippi,Public (Mississippi State Institutions of Higher Learning),U. Southern Mississippi,,3,"['72,322', '']"
5388,r523,Mississippi -> Private,Mississippi,Private,,,2,"['2,330', '']"
5388,r524,Mississippi -> Private -> Millsaps C.,Mississippi,Private,Millsaps C.,,3,"['228', '']"
5388,r525,Mississippi -> Private -> Tougaloo C.,Mississippi,Private,Tougaloo C.,,3,"['2,102', '']"
5388,r526,Missouri,Missouri,,,,1,"['1,447,156', '']"
5388,r527,Missouri -> Public (Missouri Department of Higher Education),Missouri,Public (Missouri Department of Higher Education),,,2,"['451,271', '']"
5388,r528,"Missouri -> Public (Missouri Department of Higher Education) -> Lincoln U., Jefferson City",Missouri,Public (Missouri Department of Higher Education),"Lincoln U., Jefferson City",,3,"['5,777', '']"
5388,r529,Missouri -> Public (Missouri Department of Higher Education) -> Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Missouri State U.,,3,"['13,131', '']"
5388,r530,Missouri -> Public (Missouri Department of Higher Education) -> Missouri Western State U.,Missouri,Public (Missouri Department of Higher Education),Missouri Western State U.,,3,"['306', '']"
5388,r531,Missouri -> Public (Missouri Department of Higher Education) -> Northwest Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Northwest Missouri State U.,,3,"['239', '']"
5388,r532,Missouri -> Public (Missouri Department of Higher Education) -> Southeast Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Southeast Missouri State U.,,3,"['232', '']"
5388,r533,Missouri -> Public (Missouri Department of Higher Education) -> Truman State U.,Missouri,Public (Missouri Department of Higher Education),Truman State U.,,3,"['296', '']"
5388,r534,Missouri -> Public (Missouri Department of Higher Education) -> U. Central Missouri,Missouri,Public (Missouri Department of Higher Education),U. Central Missouri,,3,"['401', '']"
5388,r535,Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System,Missouri,Public (Missouri Department of Higher Education),U. Missouri System,,3,"['430,889', '']"
5388,r536,Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> Missouri U. of Science and Technology,Missouri,Public (Missouri Department of Higher Education),U. Missouri System,Missouri U. of Science and Technology,4,"['47,001', '']"
5388,r537,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Columbia",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Columbia",4,"['332,180', '']"
5388,r538,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Kansas City",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Kansas City",4,"['36,356', '']"
5388,r539,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Saint Louis",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Saint Louis",4,"['15,352', '']"
5388,r540,Missouri -> Private,Missouri,Private,,,2,"['995,885', '']"
5388,r541,Missouri -> Private -> A. T. Still U.,Missouri,Private,A. T. Still U.,,3,"['656', '']"
5388,r542,Missouri -> Private -> Graduate School of the Stowers Institute for Medical Research,Missouri,Private,Graduate School of the Stowers Institute for Medical Research,,3,"['416', '']"
5388,r543,Missouri -> Private -> Kansas City U. of Medicine and Biosciences,Missouri,Private,Kansas City U. of Medicine and Biosciences,,3,"['235', '']"
5388,r544,Missouri -> Private -> Saint Louis U.,Missouri,Private,Saint Louis U.,,3,"['69,528', '']"
5388,r545,Missouri -> Private -> U. of Health Sciences and Pharmacy in St. Louis,Missouri,Private,U. of Health Sciences and Pharmacy in St. Louis,,3,"['4,835', '']"
5388,r546,"Missouri -> Private -> Washington U., Saint Louis",Missouri,Private,"Washington U., Saint Louis",,3,"['920,215', '']"
5388,r547,Montana,Montana,,,,1,"['291,018', '']"
5388,r548,Montana -> Public (Montana U. System),Montana,Public (Montana U. System),,,2,"['291,018', '']"
5388,r549,Montana -> Public (Montana U. System) -> Montana State U.,Montana,Public (Montana U. System),Montana State U.,,3,"['167,006', '']"
5388,r550,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Billings",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Billings",4,"['399', '']"
5388,r551,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Bozeman",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Bozeman",4,"['166,285', '']"
5388,r552,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Northern",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Northern",4,"['322', '']"
5388,r553,Montana -> Public (Montana U. System) -> Salish Kootenai C.,Montana,Public (Montana U. System),Salish Kootenai C.,,3,"['807', '']"
5388,r554,Montana -> Public (Montana U. System) -> U. Montana,Montana,Public (Montana U. System),U. Montana,,3,"['123,205', '']"
5388,r555,Montana -> Public (Montana U. System) -> U. Montana -> Montana Technological U.,Montana,Public (Montana U. System),U. Montana,Montana Technological U.,4,"['12,987', '']"
5388,r556,"Montana -> Public (Montana U. System) -> U. Montana -> U. Montana, Missoula",Montana,Public (Montana U. System),U. Montana,"U. Montana, Missoula",4,"['110,218', '']"
5388,r557,Nebraska,Nebraska,,,,1,"['586,777', '']"
5388,r558,Nebraska -> Public,Nebraska,Public,,,2,"['565,315', '']"
5388,r559,Nebraska -> Public -> U. Nebraska System,Nebraska,Public,U. Nebraska System,,3,"['565,315', '']"
5388,r560,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, central administration",Nebraska,Public,U. Nebraska System,"U. Nebraska, central administration",4,"['23,672', '']"
5388,r561,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Kearney",Nebraska,Public,U. Nebraska System,"U. Nebraska, Kearney",4,"['2,640', '']"
5388,r562,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Lincoln",Nebraska,Public,U. Nebraska System,"U. Nebraska, Lincoln",4,"['320,463', '']"
5388,r563,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Medical Center",Nebraska,Public,U. Nebraska System,"U. Nebraska, Medical Center",4,"['202,406', '']"
5388,r564,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Omaha",Nebraska,Public,U. Nebraska System,"U. Nebraska, Omaha",4,"['16,134', '']"
5388,r565,Nebraska -> Private,Nebraska,Private,,,2,"['21,462', '']"
5388,r566,Nebraska -> Private -> Creighton U.,Nebraska,Private,Creighton U.,,3,"['20,339', '']"
5388,r567,Nebraska -> Private -> Doane U.,Nebraska,Private,Doane U.,,3,"['1,123', 'i']"
5388,r568,Nevada,Nevada,,,,1,"['297,225', '']"
5388,r569,Nevada -> Public (Nevada System of Higher Education),Nevada,Public (Nevada System of Higher Education),,,2,"['292,845', '']"
5388,r570,Nevada -> Public (Nevada System of Higher Education) -> C. Southern Nevada,Nevada,Public (Nevada System of Higher Education),C. Southern Nevada,,3,"['194', '']"
5388,r571,Nevada -> Public (Nevada System of Higher Education) -> Desert Research Institute,Nevada,Public (Nevada System of Higher Education),Desert Research Institute,,3,"['26,428', '']"
5388,r572,Nevada -> Public (Nevada System of Higher Education) -> Nevada State C.,Nevada,Public (Nevada System of Higher Education),Nevada State C.,,3,"['561', '']"
5388,r573,"Nevada -> Public (Nevada System of Higher Education) -> U. Nevada, Las Vegas",Nevada,Public (Nevada System of Higher Education),"U. Nevada, Las Vegas",,3,"['105,872', '']"
5388,r574,"Nevada -> Public (Nevada System of Higher Education) -> U. Nevada, Reno",Nevada,Public (Nevada System of Higher Education),"U. Nevada, Reno",,3,"['159,790', '']"
5388,r575,Nevada -> Private,Nevada,Private,,,2,"['4,380', '']"
5388,r576,Nevada -> Private -> Roseman U. of Health Sciences,Nevada,Private,Roseman U. of Health Sciences,,3,"['4,380', '']"
5388,r577,New Hampshire,New Hampshire,,,,1,"['484,977', '']"
5388,r578,New Hampshire -> Public (U. System of New Hampshire),New Hampshire,Public (U. System of New Hampshire),,,2,"['158,628', '']"
5388,r579,New Hampshire -> Public (U. System of New Hampshire) -> Keene State C.,New Hampshire,Public (U. System of New Hampshire),Keene State C.,,3,"['1,063', '']"
5388,r580,New Hampshire -> Public (U. System of New Hampshire) -> Plymouth State U.,New Hampshire,Public (U. System of New Hampshire),Plymouth State U.,,3,"['664', '']"
5388,r581,New Hampshire -> Public (U. System of New Hampshire) -> U. New Hampshire,New Hampshire,Public (U. System of New Hampshire),U. New Hampshire,,3,"['156,901', '']"
5388,r582,New Hampshire -> Private,New Hampshire,Private,,,2,"['326,349', '']"
5388,r583,New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,,3,"['326,349', '']"
5388,r584,New Jersey,New Jersey,,,,1,"['1,387,131', '']"
5388,r585,New Jersey -> Public,New Jersey,Public,,,2,"['937,609', '']"
5388,r586,New Jersey -> Public -> C. New Jersey,New Jersey,Public,C. New Jersey,,3,"['1,464', '']"
5388,r587,New Jersey -> Public -> Kean U.,New Jersey,Public,Kean U.,,3,"['2,201', '']"
5388,r588,New Jersey -> Public -> Montclair State U.,New Jersey,Public,Montclair State U.,,3,"['17,636', '']"
5388,r589,New Jersey -> Public -> New Jersey City U.,New Jersey,Public,New Jersey City U.,,3,"['262', '']"
5388,r590,New Jersey -> Public -> New Jersey Institute of Technology,New Jersey,Public,New Jersey Institute of Technology,,3,"['155,715', '']"
5388,r591,New Jersey -> Public -> Ramapo C. New Jersey,New Jersey,Public,Ramapo C. New Jersey,,3,"['441', '']"
5388,r592,New Jersey -> Public -> Rowan U.,New Jersey,Public,Rowan U.,,3,"['26,018', '']"
5388,r593,"New Jersey -> Public -> Rutgers, the State U. of New Jersey",New Jersey,Public,"Rutgers, the State U. of New Jersey",,3,"['720,033', '']"
5388,r594,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, Camden",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, Camden",4,"['3,950', '']"
5388,r595,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, New Brunswick",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, New Brunswick",4,"['688,077', '']"
5388,r596,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, Newark",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, Newark",4,"['28,006', '']"
5388,r597,New Jersey -> Public -> Stockton U.,New Jersey,Public,Stockton U.,,3,"['4,236', '']"
5388,r598,New Jersey -> Public -> William Paterson U.,New Jersey,Public,William Paterson U.,,3,"['9,603', '']"
5388,r599,New Jersey -> Private,New Jersey,Private,,,2,"['449,522', '']"
5388,r600,New Jersey -> Private -> Fairleigh Dickinson U.,New Jersey,Private,Fairleigh Dickinson U.,,3,"['656', '']"
5388,r601,New Jersey -> Private -> Monmouth U.,New Jersey,Private,Monmouth U.,,3,"['1,729', '']"
5388,r602,New Jersey -> Private -> Princeton U.,New Jersey,Private,Princeton U.,,3,"['396,502', '']"
5388,r603,New Jersey -> Private -> Rider U.,New Jersey,Private,Rider U.,,3,"['170', '']"
5388,r604,New Jersey -> Private -> Seton Hall U.,New Jersey,Private,Seton Hall U.,,3,"['5,718', '']"
5388,r605,New Jersey -> Private -> Stevens Institute of Technology,New Jersey,Private,Stevens Institute of Technology,,3,"['44,747', '']"
5388,r606,New Mexico,New Mexico,,,,1,"['377,093', '']"
5388,r607,New Mexico -> Public (New Mexico Higher Education Department),New Mexico,Public (New Mexico Higher Education Department),,,2,"['377,093', '']"
5388,r608,"New Mexico -> Public (New Mexico Higher Education Department) -> Eastern New Mexico U., Portales",New Mexico,Public (New Mexico Higher Education Department),"Eastern New Mexico U., Portales",,3,"['358', '']"
5388,r609,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico Highlands U.,New Mexico,Public (New Mexico Higher Education Department),New Mexico Highlands U.,,3,"['1,090', '']"
5388,r610,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico Institute of Mining and Technology,New Mexico,Public (New Mexico Higher Education Department),New Mexico Institute of Mining and Technology,,3,"['24,591', '']"
5388,r611,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico State U.,New Mexico,Public (New Mexico Higher Education Department),New Mexico State U.,,3,"['107,275', '']"
5388,r612,New Mexico -> Public (New Mexico Higher Education Department) -> Northern New Mexico C.,New Mexico,Public (New Mexico Higher Education Department),Northern New Mexico C.,,3,"['404', '']"
5388,r613,New Mexico -> Public (New Mexico Higher Education Department) -> U. New Mexico,New Mexico,Public (New Mexico Higher Education Department),U. New Mexico,,3,"['243,375', '']"
5388,r614,New York,New York,,,,1,"['7,165,482', '']"
5388,r615,New York -> Public,New York,Public,,,2,"['1,595,049', '']"
5388,r616,New York -> Public -> CUNY System,New York,Public,CUNY System,,3,"['166,436', '']"
5388,r617,"New York -> Public -> CUNY System -> CUNY, Advanced Science Research Center",New York,Public,CUNY System,"CUNY, Advanced Science Research Center",4,"['11,373', '']"
5388,r618,"New York -> Public -> CUNY System -> CUNY, Baruch C.",New York,Public,CUNY System,"CUNY, Baruch C.",4,"['2,396', '']"
5388,r619,"New York -> Public -> CUNY System -> CUNY, Brooklyn C.",New York,Public,CUNY System,"CUNY, Brooklyn C.",4,"['7,074', '']"
5388,r620,"New York -> Public -> CUNY System -> CUNY, C. Staten Island",New York,Public,CUNY System,"CUNY, C. Staten Island",4,"['3,682', '']"
5388,r621,"New York -> Public -> CUNY System -> CUNY, City C.",New York,Public,CUNY System,"CUNY, City C.",4,"['45,632', '']"
5388,r622,"New York -> Public -> CUNY System -> CUNY, Graduate Center",New York,Public,CUNY System,"CUNY, Graduate Center",4,"['4,787', '']"
5388,r623,"New York -> Public -> CUNY System -> CUNY, Graduate School of Public Health and Health Policy",New York,Public,CUNY System,"CUNY, Graduate School of Public Health and Health Policy",4,"['12,177', '']"
5388,r624,"New York -> Public -> CUNY System -> CUNY, Hunter C.",New York,Public,CUNY System,"CUNY, Hunter C.",4,"['38,345', '']"
5388,r625,"New York -> Public -> CUNY System -> CUNY, John Jay C. of Criminal Justice",New York,Public,CUNY System,"CUNY, John Jay C. of Criminal Justice",4,"['13,939', '']"
5388,r626,"New York -> Public -> CUNY System -> CUNY, Lehman C.",New York,Public,CUNY System,"CUNY, Lehman C.",4,"['4,154', '']"
5388,r627,"New York -> Public -> CUNY System -> CUNY, Medgar Evers C.",New York,Public,CUNY System,"CUNY, Medgar Evers C.",4,"['882', '']"
5388,r628,"New York -> Public -> CUNY System -> CUNY, New York City C. of Technology",New York,Public,CUNY System,"CUNY, New York City C. of Technology",4,"['2,130', '']"
5388,r629,"New York -> Public -> CUNY System -> CUNY, Queens C.",New York,Public,CUNY System,"CUNY, Queens C.",4,"['16,470', '']"
5388,r630,"New York -> Public -> CUNY System -> CUNY, system office",New York,Public,CUNY System,"CUNY, system office",4,"['1,704', '']"
5388,r631,"New York -> Public -> CUNY System -> CUNY, York C.",New York,Public,CUNY System,"CUNY, York C.",4,"['1,691', '']"
5388,r632,New York -> Public -> SUNY System,New York,Public,SUNY System,,3,"['1,416,140', '']"
5388,r633,"New York -> Public -> SUNY System -> SUNY, Binghamton U.",New York,Public,SUNY System,"SUNY, Binghamton U.",4,"['117,870', '']"
5388,r634,"New York -> Public -> SUNY System -> SUNY, Buffalo State",New York,Public,SUNY System,"SUNY, Buffalo State",4,"['2,253', '']"
5388,r635,"New York -> Public -> SUNY System -> SUNY, C. Brockport",New York,Public,SUNY System,"SUNY, C. Brockport",4,"['1,719', '']"
5388,r636,"New York -> Public -> SUNY System -> SUNY, C. Cortland",New York,Public,SUNY System,"SUNY, C. Cortland",4,"['255', '']"
5388,r637,"New York -> Public -> SUNY System -> SUNY, C. of Environmental Science and Forestry",New York,Public,SUNY System,"SUNY, C. of Environmental Science and Forestry",4,"['29,296', '']"
5388,r638,"New York -> Public -> SUNY System -> SUNY, C. of Optometry",New York,Public,SUNY System,"SUNY, C. of Optometry",4,"['3,477', '']"
5388,r639,"New York -> Public -> SUNY System -> SUNY, C. Old Westbury",New York,Public,SUNY System,"SUNY, C. Old Westbury",4,"['150', 'i']"
5388,r640,"New York -> Public -> SUNY System -> SUNY, C. Plattsburgh",New York,Public,SUNY System,"SUNY, C. Plattsburgh",4,"['1,452', '']"
