table_id,row_id,state_or_location_and_institution_full_path,state_or_location_and_institution_level_1,state_or_location_and_institution_level_2,state_or_location_and_institution_level_3,state_or_location_and_institution_hierarchy_depth,field_all_fields,field_education_total,field_education_education_administration,field_education_education_research,field_education_teacher_education,field_education_teaching_fields,field_education_other_education,field_humanities_and_arts_total,field_humanities_and_arts_foreign_languages_and_literature,field_humanities_and_arts_history,field_humanities_and_arts_letters,field_humanities_and_arts_other_humanities_and_arts,field_othera_total,field_othera_business_management_and_administration,field_othera_communication,field_othera_non_s_e_fields_nec,field_othera_unknown_field
2804,r165,All institutions -> Kentucky -> U. Kentucky,All institutions,Kentucky,U. Kentucky,3,322,34,10,13,4,5,2,14,4,0,4,6,23,8,6,9,0
2804,r166,All institutions -> Kentucky -> U. Louisville,All institutions,Kentucky,U. Louisville,3,154,18,9,6,1,1,1,13,0,1,6,6,12,6,0,6,0
2804,r167,All institutions -> Louisiana,All institutions,Louisiana,,2,615,55,20,23,0,8,4,68,14,4,23,27,41,21,10,10,0
2804,r168,All institutions -> Louisiana -> Grambling State U.,All institutions,Louisiana,Grambling State U.,3,9,9,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2804,r169,"All institutions -> Louisiana -> Louisiana State U., Baton Rouge",All institutions,Louisiana,"Louisiana State U., Baton Rouge",3,300,27,7,14,0,5,1,33,6,3,11,13,31,15,10,6,0
2804,r170,"All institutions -> Louisiana -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,Louisiana,"Louisiana State U., Health Sciences Center, New Orleans",3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r171,"All institutions -> Louisiana -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,Louisiana,"Louisiana State U., Health Sciences Center, Shreveport",3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r172,All institutions -> Louisiana -> Louisiana Tech U.,All institutions,Louisiana,Louisiana Tech U.,3,36,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
2804,r173,All institutions -> Louisiana -> New Orleans Baptist Theological Seminary,All institutions,Louisiana,New Orleans Baptist Theological Seminary,3,14,1,0,0,0,0,1,7,0,0,0,7,0,0,0,0,0
2804,r174,"All institutions -> Louisiana -> Southern U. and A&M C., Baton Rouge",All institutions,Louisiana,"Southern U. and A&M C., Baton Rouge",3,21,4,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0
2804,r175,All institutions -> Louisiana -> Tulane U.,All institutions,Louisiana,Tulane U.,3,102,1,1,0,0,0,0,13,6,1,0,6,4,0,0,4,0
2804,r176,"All institutions -> Louisiana -> U. Louisiana, Lafayette",All institutions,Louisiana,"U. Louisiana, Lafayette",3,45,0,0,0,0,0,0,14,2,0,12,0,0,0,0,0,0
2804,r177,"All institutions -> Louisiana -> U. Louisiana, Monroe",All institutions,Louisiana,"U. Louisiana, Monroe",3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r178,All institutions -> Louisiana -> U. New Orleans,All institutions,Louisiana,U. New Orleans,3,40,13,9,4,0,0,0,0,0,0,0,0,1,1,0,0,0
2804,r179,All institutions -> Maine,All institutions,Maine,,2,74,7,3,1,0,2,1,1,0,1,0,0,1,0,0,1,0
2804,r180,All institutions -> Maine -> U. Maine,All institutions,Maine,U. Maine,3,67,4,1,0,0,2,1,1,0,1,0,0,1,0,0,1,0
2804,r181,All institutions -> Maine -> U. Southern Maine,All institutions,Maine,U. Southern Maine,3,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r182,All institutions -> Maryland,All institutions,Maryland,,2,1291,49,10,30,1,7,1,61,10,14,17,20,53,26,12,15,0
2804,r183,All institutions -> Maryland -> Bowie State U.,All institutions,Maryland,Bowie State U.,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r184,All institutions -> Maryland -> Johns Hopkins U.,All institutions,Maryland,Johns Hopkins U.,3,455,0,0,0,0,0,0,25,5,8,5,7,0,0,0,0,0
2804,r185,"All institutions -> Maryland -> Loyola U., Maryland",All institutions,Maryland,"Loyola U., Maryland",3,10,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r186,All institutions -> Maryland -> Morgan State U.,All institutions,Maryland,Morgan State U.,3,37,3,0,3,0,0,0,4,0,2,0,2,10,2,0,8,0
2804,r187,All institutions -> Maryland -> Notre Dame of Maryland U.,All institutions,Maryland,Notre Dame of Maryland U.,3,12,12,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0
2804,r188,All institutions -> Maryland -> Towson U.,All institutions,Maryland,Towson U.,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2804,r189,"All institutions -> Maryland -> U. Maryland, Baltimore",All institutions,Maryland,"U. Maryland, Baltimore",3,71,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0
2804,r190,"All institutions -> Maryland -> U. Maryland, Baltimore County",All institutions,Maryland,"U. Maryland, Baltimore County",3,81,1,0,1,0,0,0,3,0,0,2,1,2,1,1,0,0
2804,r191,"All institutions -> Maryland -> U. Maryland, College Park",All institutions,Maryland,"U. Maryland, College Park",3,575,28,2,20,0,5,1,29,5,4,10,10,29,16,11,2,0
2804,r192,"All institutions -> Maryland -> U. Maryland, Eastern Shore",All institutions,Maryland,"U. Maryland, Eastern Shore",3,18,1,1,0,0,0,0,0,0,0,0,0,7,7,0,0,0
2804,r193,All institutions -> Maryland -> Uniformed Services U. of the Health Sciences,All institutions,Maryland,Uniformed Services U. of the Health Sciences,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r194,All institutions -> Massachusetts,All institutions,Massachusetts,,2,3034,127,33,57,1,23,13,263,34,51,50,128,142,78,6,58,0
2804,r195,All institutions -> Massachusetts -> Bentley U.,All institutions,Massachusetts,Bentley U.,3,6,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
2804,r196,All institutions -> Massachusetts -> Boston C.,All institutions,Massachusetts,Boston C.,3,133,20,0,12,1,5,2,18,3,1,0,14,11,5,0,6,0
2804,r197,All institutions -> Massachusetts -> Boston U.,All institutions,Massachusetts,Boston U.,3,312,1,0,1,0,0,0,53,5,5,9,34,8,3,0,5,0
2804,r198,All institutions -> Massachusetts -> Brandeis U.,All institutions,Massachusetts,Brandeis U.,3,77,0,0,0,0,0,0,13,0,3,4,6,0,0,0,0,0
2804,r199,All institutions -> Massachusetts -> Clark U.,All institutions,Massachusetts,Clark U.,3,15,0,0,0,0,0,0,3,0,2,0,1,2,2,0,0,0
2804,r200,All institutions -> Massachusetts -> Harvard U.,All institutions,Massachusetts,Harvard U.,3,738,17,2,9,0,1,5,103,21,29,19,34,37,19,0,18,0
2804,r201,All institutions -> Massachusetts -> Massachusetts C. of Pharmacy and Health Sciences,All institutions,Massachusetts,Massachusetts C. of Pharmacy and Health Sciences,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r202,All institutions -> Massachusetts -> Massachusetts Institute of Technology,All institutions,Massachusetts,Massachusetts Institute of Technology,3,685,1,0,1,0,0,0,11,0,0,0,11,24,19,0,5,0
2804,r203,All institutions -> Massachusetts -> New England Conservatory,All institutions,Massachusetts,New England Conservatory,3,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0
2804,r204,All institutions -> Massachusetts -> Northeastern U.,All institutions,Massachusetts,Northeastern U.,3,197,0,0,0,0,0,0,11,0,4,7,0,0,0,0,0,0
2804,r205,All institutions -> Massachusetts -> Simmons C.,All institutions,Massachusetts,Simmons C.,3,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0
2804,r206,All institutions -> Massachusetts -> Smith C.,All institutions,Massachusetts,Smith C.,3,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0
2804,r207,All institutions -> Massachusetts -> Springfield C.,All institutions,Massachusetts,Springfield C.,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2804,r208,All institutions -> Massachusetts -> Suffolk U.,All institutions,Massachusetts,Suffolk U.,3,13,0,0,0,0,0,0,0,0,0,0,0,7,1,0,6,0
2804,r209,"All institutions -> Massachusetts -> Tufts U., Medford",All institutions,Massachusetts,"Tufts U., Medford",3,138,3,0,1,0,1,1,8,0,1,2,5,0,0,0,0,0
2804,r210,"All institutions -> Massachusetts -> U. Massachusetts, Amherst",All institutions,Massachusetts,"U. Massachusetts, Amherst",3,349,40,5,20,0,11,4,31,4,6,9,12,22,15,6,1,0
2804,r211,"All institutions -> Massachusetts -> U. Massachusetts, Boston",All institutions,Massachusetts,"U. Massachusetts, Boston",3,82,6,2,4,0,0,0,0,0,0,0,0,7,6,0,1,0
2804,r212,"All institutions -> Massachusetts -> U. Massachusetts, Dartmouth",All institutions,Massachusetts,"U. Massachusetts, Dartmouth",3,29,9,4,2,0,3,0,2,1,0,0,1,0,0,0,0,0
2804,r213,"All institutions -> Massachusetts -> U. Massachusetts, Lowell",All institutions,Massachusetts,"U. Massachusetts, Lowell",3,114,26,20,4,0,1,1,0,0,0,0,0,2,2,0,0,0
2804,r214,"All institutions -> Massachusetts -> U. Massachusetts, Medical School",All institutions,Massachusetts,"U. Massachusetts, Medical School",3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r215,All institutions -> Massachusetts -> Western New England U.,All institutions,Massachusetts,Western New England U.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r216,All institutions -> Massachusetts -> Worcester Polytechnic Institute,All institutions,Massachusetts,Worcester Polytechnic Institute,3,60,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0
2804,r217,All institutions -> Michigan,All institutions,Michigan,,2,1905,194,50,98,4,38,4,152,15,38,45,54,87,36,24,27,0
2804,r218,All institutions -> Michigan -> Andrews U.,All institutions,Michigan,Andrews U.,3,23,6,2,4,0,0,0,6,0,0,0,6,3,3,0,0,0
2804,r219,All institutions -> Michigan -> Calvin Theological Seminary,All institutions,Michigan,Calvin Theological Seminary,3,4,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0
2804,r220,All institutions -> Michigan -> Central Michigan U.,All institutions,Michigan,Central Michigan U.,3,40,5,2,1,0,2,0,3,0,3,0,0,0,0,0,0,0
2804,r221,All institutions -> Michigan -> Eastern Michigan U.,All institutions,Michigan,Eastern Michigan U.,3,40,22,16,2,0,3,1,0,0,0,0,0,4,3,0,1,0
2804,r222,All institutions -> Michigan -> Lawrence Technological U.,All institutions,Michigan,Lawrence Technological U.,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r223,All institutions -> Michigan -> Michigan State U.,All institutions,Michigan,Michigan State U.,3,518,75,6,50,3,15,1,29,4,4,9,12,31,9,18,4,0
2804,r224,All institutions -> Michigan -> Michigan Technological U.,All institutions,Michigan,Michigan Technological U.,3,86,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0
2804,r225,All institutions -> Michigan -> Oakland U.,All institutions,Michigan,Oakland U.,3,59,20,13,3,1,3,0,0,0,0,0,0,0,0,0,0,0
2804,r226,All institutions -> Michigan -> U. Detroit Mercy,All institutions,Michigan,U. Detroit Mercy,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r227,"All institutions -> Michigan -> U. Michigan, Ann Arbor",All institutions,Michigan,"U. Michigan, Ann Arbor",3,801,21,0,8,0,11,2,83,9,27,21,26,36,18,4,14,0
2804,r228,"All institutions -> Michigan -> U. Michigan, Dearborn",All institutions,Michigan,"U. Michigan, Dearborn",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r229,"All institutions -> Michigan -> U. Michigan, Flint",All institutions,Michigan,"U. Michigan, Flint",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r230,All institutions -> Michigan -> Van Andel Institute,All institutions,Michigan,Van Andel Institute,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r231,All institutions -> Michigan -> Wayne State U.,All institutions,Michigan,Wayne State U.,3,205,24,0,22,0,2,0,20,0,3,12,5,7,3,2,2,0
2804,r232,All institutions -> Michigan -> Western Michigan U.,All institutions,Michigan,Western Michigan U.,3,113,21,11,8,0,2,0,4,2,0,2,0,6,0,0,6,0
2804,r233,All institutions -> Minnesota,All institutions,Minnesota,,2,1578,176,14,92,4,34,32,62,9,8,8,37,221,114,10,97,0
2804,r234,All institutions -> Minnesota -> Luther Seminary,All institutions,Minnesota,Luther Seminary,3,5,0,0,0,0,0,0,5,0,1,0,4,0,0,0,0,0
2804,r235,"All institutions -> Minnesota -> Mayo Clinic, Mayo Graduate School",All institutions,Minnesota,"Mayo Clinic, Mayo Graduate School",3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r236,"All institutions -> Minnesota -> U. Minnesota, Twin Cities",All institutions,Minnesota,"U. Minnesota, Twin Cities",3,719,66,5,31,1,15,14,52,9,7,8,28,40,14,10,16,0
2804,r237,All institutions -> Minnesota -> Walden U.,All institutions,Minnesota,Walden U.,3,820,110,9,61,3,19,18,5,0,0,0,5,181,100,0,81,0
2804,r238,All institutions -> Mississippi,All institutions,Mississippi,,2,517,129,61,34,3,26,5,30,0,11,19,0,38,23,6,9,0
2804,r239,All institutions -> Mississippi -> Jackson State U.,All institutions,Mississippi,Jackson State U.,3,85,45,34,11,0,0,0,0,0,0,0,0,10,2,0,8,0
2804,r240,All institutions -> Mississippi -> Mississippi State U.,All institutions,Mississippi,Mississippi State U.,3,179,29,17,5,0,4,3,4,0,4,0,0,7,6,0,1,0
2804,r241,"All institutions -> Mississippi -> U. Mississippi, Oxford",All institutions,Mississippi,"U. Mississippi, Oxford",3,129,15,1,6,1,6,1,11,0,5,6,0,13,13,0,0,0
2804,r242,All institutions -> Mississippi -> U. Southern Mississippi,All institutions,Mississippi,U. Southern Mississippi,3,124,40,9,12,2,16,1,15,0,2,13,0,8,2,6,0,0
2804,r243,All institutions -> Missouri,All institutions,Missouri,,2,978,108,22,41,1,33,11,91,9,14,18,50,67,27,11,29,0
2804,r244,All institutions -> Missouri -> Concordia Seminary,All institutions,Missouri,Concordia Seminary,3,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
2804,r245,All institutions -> Missouri -> Midwestern Baptist Theological Seminary,All institutions,Missouri,Midwestern Baptist Theological Seminary,3,11,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0
2804,r246,All institutions -> Missouri -> Missouri U. of Science and Technology,All institutions,Missouri,Missouri U. of Science and Technology,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r247,All institutions -> Missouri -> Saint Louis U.,All institutions,Missouri,Saint Louis U.,3,135,41,12,25,0,1,3,23,0,3,3,17,7,3,0,4,0
2804,r248,"All institutions -> Missouri -> U. Missouri, Columbia",All institutions,Missouri,"U. Missouri, Columbia",3,325,31,3,6,1,21,0,30,5,6,8,11,30,10,11,9,0
2804,r249,"All institutions -> Missouri -> U. Missouri, Kansas City",All institutions,Missouri,"U. Missouri, Kansas City",3,61,10,0,3,0,7,0,0,0,0,0,0,5,2,0,3,0
2804,r250,"All institutions -> Missouri -> U. Missouri, Saint Louis",All institutions,Missouri,"U. Missouri, Saint Louis",3,55,21,7,5,0,3,6,0,0,0,0,0,3,3,0,0,0
2804,r251,"All institutions -> Missouri -> Washington U., Saint Louis",All institutions,Missouri,"Washington U., Saint Louis",3,287,5,0,2,0,1,2,23,4,5,7,7,22,9,0,13,0
2804,r252,All institutions -> Montana,All institutions,Montana,,2,126,14,7,2,1,3,1,3,0,2,0,1,0,0,0,0,0
2804,r253,"All institutions -> Montana -> Montana State U., Bozeman",All institutions,Montana,"Montana State U., Bozeman",3,74,11,5,2,1,2,1,2,0,1,0,1,0,0,0,0,0
2804,r254,All institutions -> Montana -> Montana Tech of U. Montana,All institutions,Montana,Montana Tech of U. Montana,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r255,"All institutions -> Montana -> U. Montana, Missoula",All institutions,Montana,"U. Montana, Missoula",3,49,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2804,r256,All institutions -> Nebraska,All institutions,Nebraska,,2,383,37,13,14,1,4,5,20,3,2,9,6,17,6,4,7,0
2804,r257,All institutions -> Nebraska -> Creighton U.,All institutions,Nebraska,Creighton U.,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r258,"All institutions -> Nebraska -> U. Nebraska, Lincoln",All institutions,Nebraska,"U. Nebraska, Lincoln",3,275,37,13,14,1,4,5,20,3,2,9,6,12,6,4,2,0
2804,r259,"All institutions -> Nebraska -> U. Nebraska, Medical Center",All institutions,Nebraska,"U. Nebraska, Medical Center",3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r260,"All institutions -> Nebraska -> U. Nebraska, Omaha",All institutions,Nebraska,"U. Nebraska, Omaha",3,24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0
2804,r261,All institutions -> Nevada,All institutions,Nevada,,2,217,33,2,19,0,9,3,14,0,1,13,0,14,5,0,9,0
2804,r262,"All institutions -> Nevada -> U. Nevada, Las Vegas",All institutions,Nevada,"U. Nevada, Las Vegas",3,109,26,0,17,0,7,2,8,0,1,7,0,12,5,0,7,0
2804,r263,"All institutions -> Nevada -> U. Nevada, Reno",All institutions,Nevada,"U. Nevada, Reno",3,108,7,2,2,0,2,1,6,0,0,6,0,2,0,0,2,0
2804,r264,All institutions -> New Hampshire,All institutions,New Hampshire,,2,193,4,0,1,0,1,2,6,0,2,4,0,7,7,0,0,0
2804,r265,"All institutions -> New Hampshire -> Antioch U., Keene",All institutions,New Hampshire,"Antioch U., Keene",3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r266,All institutions -> New Hampshire -> Dartmouth C.,All institutions,New Hampshire,Dartmouth C.,3,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r267,All institutions -> New Hampshire -> Southern New Hampshire U.,All institutions,New Hampshire,Southern New Hampshire U.,3,7,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
2804,r268,"All institutions -> New Hampshire -> U. New Hampshire, Durham",All institutions,New Hampshire,"U. New Hampshire, Durham",3,77,3,0,0,0,1,2,6,0,2,4,0,0,0,0,0,0
2804,r269,All institutions -> New Jersey,All institutions,New Jersey,,2,1145,56,12,22,5,15,2,170,25,48,34,63,67,33,10,24,0
2804,r270,All institutions -> New Jersey -> Caldwell U.,All institutions,New Jersey,Caldwell U.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r271,All institutions -> New Jersey -> Drew U.,All institutions,New Jersey,Drew U.,3,17,0,0,0,0,0,0,17,0,7,0,10,0,0,0,0,0
2804,r272,"All institutions -> New Jersey -> Fairleigh Dickinson U., Teaneck",All institutions,New Jersey,"Fairleigh Dickinson U., Teaneck",3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r273,All institutions -> New Jersey -> Montclair State U.,All institutions,New Jersey,Montclair State U.,3,23,9,0,1,1,7,0,0,0,0,0,0,1,0,0,1,0
2804,r274,All institutions -> New Jersey -> New Jersey Institute of Technology,All institutions,New Jersey,New Jersey Institute of Technology,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r275,All institutions -> New Jersey -> Princeton Theological Seminary,All institutions,New Jersey,Princeton Theological Seminary,3,9,0,0,0,0,0,0,9,0,0,1,8,0,0,0,0,0
2804,r276,All institutions -> New Jersey -> Princeton U.,All institutions,New Jersey,Princeton U.,3,398,0,0,0,0,0,0,87,10,32,21,24,10,0,0,10,0
2804,r277,All institutions -> New Jersey -> Rowan U.,All institutions,New Jersey,Rowan U.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r278,"All institutions -> New Jersey -> Rutgers, State U. New Jersey, Camden",All institutions,New Jersey,"Rutgers, State U. New Jersey, Camden",3,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
2804,r279,"All institutions -> New Jersey -> Rutgers, State U. New Jersey, New Brunswick",All institutions,New Jersey,"Rutgers, State U. New Jersey, New Brunswick",3,441,31,6,11,4,8,2,57,15,9,12,21,19,2,10,7,0
2804,r280,"All institutions -> New Jersey -> Rutgers, State U. New Jersey, Newark",All institutions,New Jersey,"Rutgers, State U. New Jersey, Newark",3,69,2,2,0,0,0,0,0,0,0,0,0,29,26,0,3,0
2804,r281,All institutions -> New Jersey -> Seton Hall U.,All institutions,New Jersey,Seton Hall U.,3,38,14,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r282,All institutions -> New Jersey -> Stevens Institute of Technology,All institutions,New Jersey,Stevens Institute of Technology,3,60,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
2804,r283,All institutions -> New Mexico,All institutions,New Mexico,,2,328,54,5,29,1,16,3,24,3,2,11,8,16,7,6,3,0
2804,r284,All institutions -> New Mexico -> New Mexico Institute of Mining and Technology,All institutions,New Mexico,New Mexico Institute of Mining and Technology,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r285,"All institutions -> New Mexico -> New Mexico State U., Las Cruces",All institutions,New Mexico,"New Mexico State U., Las Cruces",3,107,23,5,12,1,4,1,4,0,0,4,0,6,6,0,0,0
2804,r286,"All institutions -> New Mexico -> U. New Mexico, Albuquerque",All institutions,New Mexico,"U. New Mexico, Albuquerque",3,215,31,0,17,0,12,2,20,3,2,7,8,10,1,6,3,0
2804,r287,All institutions -> New York,All institutions,New York,,2,4164,290,32,111,9,111,27,544,66,94,139,245,193,80,34,79,0
2804,r288,All institutions -> New York -> Adelphi U.,All institutions,New York,Adelphi U.,3,29,1,0,0,0,1,0,0,0,0,0,0,5,0,0,5,0
2804,r289,All institutions -> New York -> Albany Medical C.,All institutions,New York,Albany Medical C.,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r290,All institutions -> New York -> Albert Einstein College of Medicine ,All institutions,New York,Albert Einstein College of Medicine ,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r291,All institutions -> New York -> Alfred U.,All institutions,New York,Alfred U.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r292,All institutions -> New York -> Bard C.,All institutions,New York,Bard C.,3,5,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
2804,r293,All institutions -> New York -> Clarkson U.,All institutions,New York,Clarkson U.,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r294,All institutions -> New York -> Cold Spring Harbor Laboratory,All institutions,New York,Cold Spring Harbor Laboratory,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r295,All institutions -> New York -> Columbia U. in the City of New York,All institutions,New York,Columbia U. in the City of New York,3,573,40,1,16,0,20,3,98,14,27,16,41,28,13,5,10,0
2804,r296,"All institutions -> New York -> Columbia U., Teachers C.",All institutions,New York,"Columbia U., Teachers C.",3,100,81,6,17,7,45,6,1,0,1,0,0,4,1,3,0,0
2804,r297,All institutions -> New York -> Cornell U.,All institutions,New York,Cornell U.,3,527,3,0,1,0,0,2,51,8,8,14,21,25,11,6,8,0
2804,r298,"All institutions -> New York -> Cornell U., Weill Cornell Medical College",All institutions,New York,"Cornell U., Weill Cornell Medical College",3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r299,"All institutions -> New York -> CUNY, City C.",All institutions,New York,"CUNY, City C.",3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r300,"All institutions -> New York -> CUNY, Graduate Center",All institutions,New York,"CUNY, Graduate Center",3,394,16,9,5,0,2,0,110,13,11,33,53,16,11,0,5,0
2804,r301,All institutions -> New York -> Elmezzi Graduate School of Molecular Medicine,All institutions,New York,Elmezzi Graduate School of Molecular Medicine,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r302,All institutions -> New York -> Five Towns C.,All institutions,New York,Five Towns C.,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2804,r303,All institutions -> New York -> Fordham U.,All institutions,New York,Fordham U.,3,102,21,6,10,0,3,2,26,0,5,10,11,20,1,0,19,0
2804,r304,"All institutions -> New York -> Hebrew Union C.-Jewish Institute of Religion, New York City",All institutions,New York,"Hebrew Union C.-Jewish Institute of Religion, New York City",3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2804,r305,All institutions -> New York -> Hofstra U.,All institutions,New York,Hofstra U.,3,27,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2804,r306,All institutions -> New York -> Icahn School of Medicine at Mt. Sinai,All institutions,New York,Icahn School of Medicine at Mt. Sinai,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r307,All institutions -> New York -> Jewish Theological Seminary of America,All institutions,New York,Jewish Theological Seminary of America,3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
2804,r308,All institutions -> New York -> Juilliard School,All institutions,New York,Juilliard School,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2804,r309,"All institutions -> New York -> Long Island U., Brooklyn",All institutions,New York,"Long Island U., Brooklyn",3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r310,"All institutions -> New York -> Long Island U., Brookville",All institutions,New York,"Long Island U., Brookville",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r311,All institutions -> New York -> Memorial Sloan Kettering Cancer Center,All institutions,New York,Memorial Sloan Kettering Cancer Center,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r312,All institutions -> New York -> Molloy C.,All institutions,New York,Molloy C.,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r313,All institutions -> New York -> New School,All institutions,New York,New School,3,67,0,0,0,0,0,0,7,0,1,0,6,0,0,0,0,0
2804,r314,All institutions -> New York -> New York Medical C.,All institutions,New York,New York Medical C.,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r315,All institutions -> New York -> New York U.,All institutions,New York,New York U.,3,426,25,3,12,1,6,3,99,25,19,12,43,29,12,7,10,0
2804,r316,All institutions -> New York -> Pace U.,All institutions,New York,Pace U.,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r317,"All institutions -> New York -> Rensselaer Polytechnic Institute, Troy",All institutions,New York,"Rensselaer Polytechnic Institute, Troy",3,147,0,0,0,0,0,0,3,0,0,0,3,6,6,0,0,0
2804,r318,All institutions -> New York -> Rochester Institute of Technology,All institutions,New York,Rochester Institute of Technology,3,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2804,r319,All institutions -> New York -> Rockefeller U.,All institutions,New York,Rockefeller U.,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r320,"All institutions -> New York -> St. John's U., Queens",All institutions,New York,"St. John's U., Queens",3,42,7,0,0,0,7,0,11,0,0,11,0,0,0,0,0,0
2804,r321,"All institutions -> New York -> SUNY, Binghamton U.",All institutions,New York,"SUNY, Binghamton U.",3,150,7,0,3,0,2,2,32,4,3,17,8,6,5,0,1,0
2804,r322,"All institutions -> New York -> SUNY, C. of Environmental Science and Forestry",All institutions,New York,"SUNY, C. of Environmental Science and Forestry",3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,r323,"All institutions -> New York -> SUNY, C. of Optometry",All institutions,New York,"SUNY, C. of Optometry",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
