table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_engineering,field_other_fields
10831,r075,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,48000,3000,0,0,0,0,0,15000,28000,2000
10831,r076,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,95500,6158,0,19784,0,0,0,18275,51283,0
10831,r077,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,51406,0,0,0,0,0,0,0,51406,0
10831,r078,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,18263,0,0,0,0,2200,0,0,14700,1363
10831,r079,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,48012,0,0,0,0,48012,0,0,0,0
10831,r080,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,48012,0,0,0,0,48012,0,0,0,0
10831,r081,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,1076012,0,0,1076012,0,0,0,0,0,0
10831,r082,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10831,r083,All agencies -> Other agencies -> Agency for Global Media,All agencies,Other agencies,Agency for Global Media,,,3,7917,0,0,0,0,0,0,7917,0,0
10831,r084,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,152853,0,0,146214,0,0,0,5329,0,1310
10831,r085,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,827,0,0,0,0,0,0,827,0,0
10831,r086,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,374,0,0,0,0,0,0,0,374,0
10831,r087,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,444513,6088,183210,175611,3380,10614,0,2568,63041,0
10831,r088,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,10465,0,0,0,0,10465,0,0,0,0
10831,r089,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,495,0,0,0,0,495,0,0,0,0
10831,r090,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,1740762,0,180386,0,0,204630,0,0,1324902,30844
10831,r091,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,1465771,263997,25266,8261,996,27079,14,2933,474967,662259
10831,r092,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,82729,530,0,0,0,0,0,0,82199,0
10831,r093,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,560397,0,0,560397,0,0,0,0,0,0
10831,r094,All agencies -> Other agencies -> Postal Service,All agencies,Other agencies,Postal Service,,,3,13620,0,0,0,0,0,0,0,13620,0
10831,r095,All agencies -> Other agencies -> RESTORE Act Centers of Excellence Research Grants Program,All agencies,Other agencies,RESTORE Act Centers of Excellence Research Grants Program,,,3,22996,0,0,0,0,0,0,0,0,22996
10831,r096,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,106316,0,0,0,0,0,0,106316,0,0
10831,r097,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,12955,0,0,0,0,0,0,0,12955,0
