table_id,row_id,academic_institution_full_path,academic_institution_level_1,academic_institution_level_2,academic_institution_level_3,academic_institution_hierarchy_depth,field_doctorate_recipients
1208,r044,"Science, all institutions -> Top 52 U.S. institutions -> Princeton U.","Science, all institutions",Top 52 U.S. institutions,Princeton U.,3,30
1208,r045,"Science, all institutions -> Top 52 U.S. institutions -> Rice U.","Science, all institutions",Top 52 U.S. institutions,Rice U.,3,30
1208,r046,"Science, all institutions -> Top 52 U.S. institutions -> Rutgers, State U. New Jersey, New Brunswick","Science, all institutions",Top 52 U.S. institutions,"Rutgers, State U. New Jersey, New Brunswick",3,30
1208,r047,"Science, all institutions -> Top 52 U.S. institutions -> California State U., Fullerton","Science, all institutions",Top 52 U.S. institutions,"California State U., Fullerton",3,28
1208,r048,"Science, all institutions -> Top 52 U.S. institutions -> Pontifical Catholic U. Puerto Rico, Ponce","Science, all institutions",Top 52 U.S. institutions,"Pontifical Catholic U. Puerto Rico, Ponce",3,28
1208,r049,"Science, all institutions -> Top 52 U.S. institutions -> U. Washington, Seattle","Science, all institutions",Top 52 U.S. institutions,"U. Washington, Seattle",3,28
1208,r050,"Science, all institutions -> Top 52 U.S. institutions -> California State Polytechnic U., Pomona","Science, all institutions",Top 52 U.S. institutions,"California State Polytechnic U., Pomona",3,27
1208,r051,"Science, all institutions -> Top 52 U.S. institutions -> U. South Florida, Tampa","Science, all institutions",Top 52 U.S. institutions,"U. South Florida, Tampa",3,27
1208,r052,"Science, all institutions -> Top 52 U.S. institutions -> California State U., Los Angeles","Science, all institutions",Top 52 U.S. institutions,"California State U., Los Angeles",3,26
1208,r053,"Science, all institutions -> Top 52 U.S. institutions -> U. Pennsylvania","Science, all institutions",Top 52 U.S. institutions,U. Pennsylvania,3,26
1208,r054,"Science, all institutions -> Top 52 U.S. institutions -> U. Southern California","Science, all institutions",Top 52 U.S. institutions,U. Southern California,3,26
1208,r055,"Science, all institutions -> Top 52 U.S. institutions -> U. Wisconsin-Madison","Science, all institutions",Top 52 U.S. institutions,U. Wisconsin-Madison,3,26
1208,r056,"Science, all institutions -> Other U.S. institutions","Science, all institutions",Other U.S. institutions,,2,2976
1208,r057,"Engineering, all institutions","Engineering, all institutions",,,1,2184
1208,r058,"Engineering, all institutions -> Foreign or unknown institutions","Engineering, all institutions",Foreign or unknown institutions,,2,987
1208,r059,"Engineering, all institutions -> Top 52 U.S. institutions","Engineering, all institutions",Top 52 U.S. institutions,,2,801
1208,r060,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Puerto Rico, Mayaguez","Engineering, all institutions",Top 52 U.S. institutions,"U. Puerto Rico, Mayaguez",3,113
1208,r061,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Texas, El Paso","Engineering, all institutions",Top 52 U.S. institutions,"U. Texas, El Paso",3,63
1208,r062,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Florida","Engineering, all institutions",Top 52 U.S. institutions,U. Florida,3,61
1208,r063,"Engineering, all institutions -> Top 52 U.S. institutions -> Massachusetts Institute of Technology","Engineering, all institutions",Top 52 U.S. institutions,Massachusetts Institute of Technology,3,52
1208,r064,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Texas, Austin","Engineering, all institutions",Top 52 U.S. institutions,"U. Texas, Austin",3,36
1208,r065,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Miami","Engineering, all institutions",Top 52 U.S. institutions,U. Miami,3,21
1208,r066,"Engineering, all institutions -> Top 52 U.S. institutions -> Texas A&M U., College Station and Health Science Center","Engineering, all institutions",Top 52 U.S. institutions,"Texas A&M U., College Station and Health Science Center",3,19
1208,r067,"Engineering, all institutions -> Top 52 U.S. institutions -> U. New Mexico, Albuquerque","Engineering, all institutions",Top 52 U.S. institutions,"U. New Mexico, Albuquerque",3,18
1208,r068,"Engineering, all institutions -> Top 52 U.S. institutions -> Arizona State U.","Engineering, all institutions",Top 52 U.S. institutions,Arizona State U.,3,17
1208,r069,"Engineering, all institutions -> Top 52 U.S. institutions -> Florida International U.","Engineering, all institutions",Top 52 U.S. institutions,Florida International U.,3,16
1208,r070,"Engineering, all institutions -> Top 52 U.S. institutions -> U. California, Berkeley","Engineering, all institutions",Top 52 U.S. institutions,"U. California, Berkeley",3,16
1208,r071,"Engineering, all institutions -> Top 52 U.S. institutions -> Georgia Institute of Technology","Engineering, all institutions",Top 52 U.S. institutions,Georgia Institute of Technology,3,15
1208,r072,"Engineering, all institutions -> Top 52 U.S. institutions -> U. California, Davis","Engineering, all institutions",Top 52 U.S. institutions,"U. California, Davis",3,15
1208,r073,"Engineering, all institutions -> Top 52 U.S. institutions -> U. California, Irvine","Engineering, all institutions",Top 52 U.S. institutions,"U. California, Irvine",3,15
1208,r074,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Central Florida","Engineering, all institutions",Top 52 U.S. institutions,U. Central Florida,3,15
1208,r075,"Engineering, all institutions -> Top 52 U.S. institutions -> New Mexico State U., Las Cruces","Engineering, all institutions",Top 52 U.S. institutions,"New Mexico State U., Las Cruces",3,14
1208,r076,"Engineering, all institutions -> Top 52 U.S. institutions -> U. California, Los Angeles","Engineering, all institutions",Top 52 U.S. institutions,"U. California, Los Angeles",3,14
1208,r077,"Engineering, all institutions -> Top 52 U.S. institutions -> Cornell U.","Engineering, all institutions",Top 52 U.S. institutions,Cornell U.,3,13
1208,r078,"Engineering, all institutions -> Top 52 U.S. institutions -> Florida State U.","Engineering, all institutions",Top 52 U.S. institutions,Florida State U.,3,13
1208,r079,"Engineering, all institutions -> Top 52 U.S. institutions -> U. California, San Diego","Engineering, all institutions",Top 52 U.S. institutions,"U. California, San Diego",3,13
1208,r080,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Maryland, College Park","Engineering, all institutions",Top 52 U.S. institutions,"U. Maryland, College Park",3,13
1208,r081,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Arizona","Engineering, all institutions",Top 52 U.S. institutions,U. Arizona,3,11
1208,r082,"Engineering, all institutions -> Top 52 U.S. institutions -> Rice U.","Engineering, all institutions",Top 52 U.S. institutions,Rice U.,3,10
1208,r083,"Engineering, all institutions -> Top 52 U.S. institutions -> U. South Florida, Tampa","Engineering, all institutions",Top 52 U.S. institutions,"U. South Florida, Tampa",3,10
1208,r084,"Engineering, all institutions -> Top 52 U.S. institutions -> U. California, Riverside","Engineering, all institutions",Top 52 U.S. institutions,"U. California, Riverside",3,9
1208,r085,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Notre Dame","Engineering, all institutions",Top 52 U.S. institutions,U. Notre Dame,3,9
1208,r086,"Engineering, all institutions -> Top 52 U.S. institutions -> California Institute of Technology","Engineering, all institutions",Top 52 U.S. institutions,California Institute of Technology,3,8
1208,r087,"Engineering, all institutions -> Top 52 U.S. institutions -> California State Polytechnic U., Pomona","Engineering, all institutions",Top 52 U.S. institutions,"California State Polytechnic U., Pomona",3,8
1208,r088,"Engineering, all institutions -> Top 52 U.S. institutions -> Purdue U., West Lafayette","Engineering, all institutions",Top 52 U.S. institutions,"Purdue U., West Lafayette",3,8
1208,r089,"Engineering, all institutions -> Top 52 U.S. institutions -> Rensselaer Polytechnic Institute, Troy","Engineering, all institutions",Top 52 U.S. institutions,"Rensselaer Polytechnic Institute, Troy",3,8
1208,r090,"Engineering, all institutions -> Top 52 U.S. institutions -> Texas Tech U.","Engineering, all institutions",Top 52 U.S. institutions,Texas Tech U.,3,8
1208,r091,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Houston","Engineering, all institutions",Top 52 U.S. institutions,U. Houston,3,8
1208,r092,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Illinois, Chicago","Engineering, all institutions",Top 52 U.S. institutions,"U. Illinois, Chicago",3,8
1208,r093,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Southern California","Engineering, all institutions",Top 52 U.S. institutions,U. Southern California,3,8
1208,r094,"Engineering, all institutions -> Top 52 U.S. institutions -> Carnegie Mellon U.","Engineering, all institutions",Top 52 U.S. institutions,Carnegie Mellon U.,3,7
1208,r095,"Engineering, all institutions -> Top 52 U.S. institutions -> Ohio State U., Columbus","Engineering, all institutions",Top 52 U.S. institutions,"Ohio State U., Columbus",3,7
1208,r096,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Illinois, Urbana-Champaign","Engineering, all institutions",Top 52 U.S. institutions,"U. Illinois, Urbana-Champaign",3,7
1208,r097,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Michigan, Ann Arbor","Engineering, all institutions",Top 52 U.S. institutions,"U. Michigan, Ann Arbor",3,7
1208,r098,"Engineering, all institutions -> Top 52 U.S. institutions -> U. New Orleans","Engineering, all institutions",Top 52 U.S. institutions,U. New Orleans,3,7
1208,r099,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Puerto Rico, Rio Piedras","Engineering, all institutions",Top 52 U.S. institutions,"U. Puerto Rico, Rio Piedras",3,7
1208,r100,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Texas Pan American","Engineering, all institutions",Top 52 U.S. institutions,U. Texas Pan American,3,7
1208,r101,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Virginia, Charlottesville","Engineering, all institutions",Top 52 U.S. institutions,"U. Virginia, Charlottesville",3,7
1208,r102,"Engineering, all institutions -> Top 52 U.S. institutions -> Duke U.","Engineering, all institutions",Top 52 U.S. institutions,Duke U.,3,6
1208,r103,"Engineering, all institutions -> Top 52 U.S. institutions -> Harvard U.","Engineering, all institutions",Top 52 U.S. institutions,Harvard U.,3,6
1208,r104,"Engineering, all institutions -> Top 52 U.S. institutions -> New Mexico Institute of Mining and Technology","Engineering, all institutions",Top 52 U.S. institutions,New Mexico Institute of Mining and Technology,3,6
1208,r105,"Engineering, all institutions -> Top 52 U.S. institutions -> North Carolina State U.","Engineering, all institutions",Top 52 U.S. institutions,North Carolina State U.,3,6
1208,r106,"Engineering, all institutions -> Top 52 U.S. institutions -> U. California, Santa Barbara","Engineering, all institutions",Top 52 U.S. institutions,"U. California, Santa Barbara",3,6
1208,r107,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Colorado Boulder","Engineering, all institutions",Top 52 U.S. institutions,U. Colorado Boulder,3,6
1208,r108,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Texas, San Antonio","Engineering, all institutions",Top 52 U.S. institutions,"U. Texas, San Antonio",3,6
1208,r109,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Washington, Seattle","Engineering, all institutions",Top 52 U.S. institutions,"U. Washington, Seattle",3,6
1208,r110,"Engineering, all institutions -> Top 52 U.S. institutions -> U. Wisconsin-Madison","Engineering, all institutions",Top 52 U.S. institutions,U. Wisconsin-Madison,3,6
1208,r111,"Engineering, all institutions -> Top 52 U.S. institutions -> Virginia Polytechnic Institute and State U.","Engineering, all institutions",Top 52 U.S. institutions,Virginia Polytechnic Institute and State U.,3,6
1208,r112,"Engineering, all institutions -> Other U.S. institutions","Engineering, all institutions",Other U.S. institutions,,2,396
