table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_all_master_s_students_rank,field_all_master_s_students_total,field_all_master_s_students_science,field_all_master_s_students_engineering,field_all_master_s_students_health,field_full_time_master_s_students_rank,field_full_time_master_s_students_total,field_full_time_master_s_students_science,field_full_time_master_s_students_engineering,field_full_time_master_s_students_health,field_part_time_master_s_students_rank,field_part_time_master_s_students_total,field_part_time_master_s_students_science,field_part_time_master_s_students_engineering,field_part_time_master_s_students_health
10646,r461,All institutions<sup>a</sup> -> Shippensburg U. Pennsylvania,All institutions<sup>a</sup>,Shippensburg U. Pennsylvania,2,460,121,121,0,0,415,100,100,0,0,497,21,21,0,0
10646,r462,"All institutions<sup>a</sup> -> U. Texas, Permian Basin",All institutions<sup>a</sup>,"U. Texas, Permian Basin",2,460,121,97,12,12,444,79,64,7,8,428,42,33,5,4
10646,r463,All institutions<sup>a</sup> -> Norfolk State U.,All institutions<sup>a</sup>,Norfolk State U.,2,460,121,92,29,0,478,64,47,17,0,404,57,45,12,0
10646,r464,All institutions<sup>a</sup> -> Fort Valley State U.,All institutions<sup>a</sup>,Fort Valley State U.,2,463,118,85,0,33,408,106,76,0,30,538,12,9,0,3
10646,r465,All institutions<sup>a</sup> -> Western Colorado U.,All institutions<sup>a</sup>,Western Colorado U.,2,464,117,110,0,7,416,99,94,0,5,513,18,16,0,2
10646,r466,All institutions<sup>a</sup> -> Millersville U. Pennsylvania,All institutions<sup>a</sup>,Millersville U. Pennsylvania,2,465,116,116,0,0,521,41,41,0,0,357,75,75,0,0
10646,r467,All institutions<sup>a</sup> -> Marywood U.,All institutions<sup>a</sup>,Marywood U.,2,466,114,80,0,34,426,93,62,0,31,497,21,18,0,3
10646,r468,All institutions<sup>a</sup> -> Campbell U.,All institutions<sup>a</sup>,Campbell U.,2,467,111,0,0,111,404,111,0,0,111,624,0,0,0,0
10646,r469,"All institutions<sup>a</sup> -> Southern U., New Orleans",All institutions<sup>a</sup>,"Southern U., New Orleans",2,468,110,110,0,0,459,73,73,0,0,437,37,37,0,0
10646,r470,All institutions<sup>a</sup> -> Arcadia U.,All institutions<sup>a</sup>,Arcadia U.,2,468,110,90,0,20,482,61,45,0,16,416,49,45,0,4
10646,r471,All institutions<sup>a</sup> -> Sonoma State U.,All institutions<sup>a</sup>,Sonoma State U.,2,470,109,109,0,0,438,81,81,0,0,460,28,28,0,0
10646,r472,All institutions<sup>a</sup> -> Hawaii Pacific U.,All institutions<sup>a</sup>,Hawaii Pacific U.,2,470,109,72,0,37,456,74,47,0,27,440,35,25,0,10
10646,r473,All institutions<sup>a</sup> -> Pittsburg State U.,All institutions<sup>a</sup>,Pittsburg State U.,2,472,108,108,0,0,421,96,96,0,0,538,12,12,0,0
10646,r474,All institutions<sup>a</sup> -> Slippery Rock U. Pennsylvania,All institutions<sup>a</sup>,Slippery Rock U. Pennsylvania,2,473,107,80,0,27,449,77,54,0,23,455,30,26,0,4
10646,r475,All institutions<sup>a</sup> -> Cameron U.,All institutions<sup>a</sup>,Cameron U.,2,473,107,107,0,0,482,61,61,0,0,419,46,46,0,0
10646,r476,All institutions<sup>a</sup> -> Bloomsburg U. Pennsylvania,All institutions<sup>a</sup>,Bloomsburg U. Pennsylvania,2,475,106,45,0,61,455,75,18,0,57,452,31,27,0,4
10646,r477,"All institutions<sup>a</sup> -> SUNY, Oswego",All institutions<sup>a</sup>,"SUNY, Oswego",2,475,106,48,0,58,478,64,42,0,22,428,42,6,0,36
10646,r478,All institutions<sup>a</sup> -> Dominican U. California,All institutions<sup>a</sup>,Dominican U. California,2,477,105,105,0,0,441,80,80,0,0,470,25,25,0,0
10646,r479,All institutions<sup>a</sup> -> Lincoln Memorial U.,All institutions<sup>a</sup>,Lincoln Memorial U.,2,477,105,105,0,0,468,68,68,0,0,437,37,37,0,0
10646,r480,All institutions<sup>a</sup> -> Frostburg State U.,All institutions<sup>a</sup>,Frostburg State U.,2,479,104,104,0,0,509,47,47,0,0,404,57,57,0,0
10646,r481,All institutions<sup>a</sup> -> Canisius C.,All institutions<sup>a</sup>,Canisius C.,2,479,104,95,0,9,533,36,32,0,4,376,68,63,0,5
10646,r482,All institutions<sup>a</sup> -> Florida Gulf Coast U.,All institutions<sup>a</sup>,Florida Gulf Coast U.,2,481,103,74,13,16,523,40,36,1,3,385,63,38,12,13
10646,r483,All institutions<sup>a</sup> -> Tuskegee U.,All institutions<sup>a</sup>,Tuskegee U.,2,482,101,80,13,8,435,86,68,11,7,524,15,12,2,1
10646,r484,All institutions<sup>a</sup> -> Worcester State U.,All institutions<sup>a</sup>,Worcester State U.,2,482,101,28,0,73,494,56,5,0,51,424,45,23,0,22
10646,r485,All institutions<sup>a</sup> -> Molloy C.,All institutions<sup>a</sup>,Molloy C.,2,484,100,19,0,81,426,93,14,0,79,574,7,5,0,2
10646,r486,All institutions<sup>a</sup> -> Icahn School of Medicine at Mt. Sinai,All institutions<sup>a</sup>,Icahn School of Medicine at Mt. Sinai,2,485,99,99,0,0,416,99,99,0,0,624,0,0,0,0
10646,r487,"All institutions<sup>a</sup> -> Inter American U. Puerto Rico, San German",All institutions<sup>a</sup>,"Inter American U. Puerto Rico, San German",2,485,99,99,0,0,459,73,73,0,0,466,26,26,0,0
10646,r488,All institutions<sup>a</sup> -> U. Wisconsin-Green Bay,All institutions<sup>a</sup>,U. Wisconsin-Green Bay,2,485,99,99,0,0,566,24,24,0,0,357,75,75,0,0
10646,r489,All institutions<sup>a</sup> -> U. Texas Medical Branch,All institutions<sup>a</sup>,U. Texas Medical Branch,2,485,99,94,0,5,573,23,22,0,1,354,76,72,0,4
10646,r490,All institutions<sup>a</sup> -> Texas A&M U.-Central Texas,All institutions<sup>a</sup>,Texas A&M U.-Central Texas,2,489,98,98,0,0,640,1,1,0,0,315,97,97,0,0
10646,r491,All institutions<sup>a</sup> -> Lindenwood U.,All institutions<sup>a</sup>,Lindenwood U.,2,490,97,59,0,38,446,78,49,0,29,508,19,10,0,9
10646,r492,All institutions<sup>a</sup> -> Alcorn State U.,All institutions<sup>a</sup>,Alcorn State U.,2,490,97,97,0,0,504,50,50,0,0,418,47,47,0,0
10646,r493,"All institutions<sup>a</sup> -> Des Moines U., Osteopathic Medical Center",All institutions<sup>a</sup>,"Des Moines U., Osteopathic Medical Center",2,490,97,35,0,62,552,28,26,0,2,373,69,9,0,60
10646,r494,All institutions<sup>a</sup> -> Northern Michigan U.,All institutions<sup>a</sup>,Northern Michigan U.,2,493,96,78,0,18,475,66,52,0,14,455,30,26,0,4
10646,r495,All institutions<sup>a</sup> -> U. Wisconsin-Oshkosh,All institutions<sup>a</sup>,U. Wisconsin-Oshkosh,2,493,96,96,0,0,643,0,0,0,0,319,96,96,0,0
10646,r496,All institutions<sup>a</sup> -> Framingham State U.,All institutions<sup>a</sup>,Framingham State U.,2,495,95,95,0,0,614,8,8,0,0,327,87,87,0,0
10646,r497,"All institutions<sup>a</sup> -> U. Hawaii, Hilo",All institutions<sup>a</sup>,"U. Hawaii, Hilo",2,496,94,94,0,0,472,67,67,0,0,463,27,27,0,0
10646,r498,All institutions<sup>a</sup> -> U. Guam,All institutions<sup>a</sup>,U. Guam,2,496,94,94,0,0,558,26,26,0,0,376,68,68,0,0
10646,r499,"All institutions<sup>a</sup> -> U. Tennessee, Health Science Center",All institutions<sup>a</sup>,"U. Tennessee, Health Science Center",2,498,92,44,6,42,431,91,43,6,42,611,1,1,0,0
10646,r500,All institutions<sup>a</sup> -> Emory U.,All institutions<sup>a</sup>,Emory U.,2,498,92,56,0,36,466,69,54,0,15,483,23,2,0,21
10646,r501,All institutions<sup>a</sup> -> Arkansas Tech U.,All institutions<sup>a</sup>,Arkansas Tech U.,2,498,92,84,8,0,511,46,39,7,0,419,46,45,1,0
10646,r502,"All institutions<sup>a</sup> -> CUNY, C. Staten Island",All institutions<sup>a</sup>,"CUNY, C. Staten Island",2,501,91,80,11,0,604,10,9,1,0,341,81,71,10,0
10646,r503,All institutions<sup>a</sup> -> Mississippi U. for Women,All institutions<sup>a</sup>,Mississippi U. for Women,2,502,88,11,0,77,468,68,0,0,68,506,20,11,0,9
10646,r504,All institutions<sup>a</sup> -> Wayland Baptist U.,All institutions<sup>a</sup>,Wayland Baptist U.,2,503,87,87,0,0,494,56,56,0,0,452,31,31,0,0
10646,r505,All institutions<sup>a</sup> -> Sul Ross State U.,All institutions<sup>a</sup>,Sul Ross State U.,2,503,87,66,0,21,542,32,32,0,0,409,55,34,0,21
10646,r506,All institutions<sup>a</sup> -> Indiana Institute of Technology,All institutions<sup>a</sup>,Indiana Institute of Technology,2,505,86,85,0,1,444,79,78,0,1,574,7,7,0,0
10646,r507,All institutions<sup>a</sup> -> U. of the Incarnate Word,All institutions<sup>a</sup>,U. of the Incarnate Word,2,505,86,64,0,22,453,76,59,0,17,554,10,5,0,5
10646,r508,All institutions<sup>a</sup> -> Bridgewater State U.,All institutions<sup>a</sup>,Bridgewater State U.,2,505,86,86,0,0,500,52,52,0,0,442,34,34,0,0
10646,r509,All institutions<sup>a</sup> -> Robert Morris U.,All institutions<sup>a</sup>,Robert Morris U.,2,505,86,86,0,0,643,0,0,0,0,330,86,86,0,0
10646,r510,All institutions<sup>a</sup> -> Salus U.,All institutions<sup>a</sup>,Salus U.,2,509,83,1,0,82,438,81,1,0,80,603,2,0,0,2
10646,r511,All institutions<sup>a</sup> -> Florida Polytechnic U.,All institutions<sup>a</sup>,Florida Polytechnic U.,2,510,82,41,41,0,488,59,30,29,0,483,23,11,12,0
10646,r512,All institutions<sup>a</sup> -> Creighton U.,All institutions<sup>a</sup>,Creighton U.,2,510,82,28,0,54,493,57,26,0,31,470,25,2,0,23
10646,r513,All institutions<sup>a</sup> -> New Mexico Highlands U.,All institutions<sup>a</sup>,New Mexico Highlands U.,2,512,81,81,0,0,502,51,51,0,0,455,30,30,0,0
10646,r514,All institutions<sup>a</sup> -> Lake Erie C. of Osteopathic Medicine,All institutions<sup>a</sup>,Lake Erie C. of Osteopathic Medicine,2,513,80,11,0,69,441,80,11,0,69,624,0,0,0,0
10646,r515,"All institutions<sup>a</sup> -> U. Nebraska, Medical Center",All institutions<sup>a</sup>,"U. Nebraska, Medical Center",2,513,80,74,0,6,500,52,46,0,6,460,28,28,0,0
10646,r516,All institutions<sup>a</sup> -> Evergreen State C.,All institutions<sup>a</sup>,Evergreen State C.,2,515,79,79,0,0,468,68,68,0,0,546,11,11,0,0
10646,r517,All institutions<sup>a</sup> -> Texas A&M International U.,All institutions<sup>a</sup>,Texas A&M International U.,2,515,79,79,0,0,566,24,24,0,0,409,55,55,0,0
10646,r518,All institutions<sup>a</sup> -> Charles R. Drew U. of Medicine and Science,All institutions<sup>a</sup>,Charles R. Drew U. of Medicine and Science,2,517,76,33,0,43,466,69,28,0,41,574,7,5,0,2
10646,r519,All institutions<sup>a</sup> -> Hampton U.,All institutions<sup>a</sup>,Hampton U.,2,518,75,36,0,39,462,72,34,0,38,597,3,2,0,1
10646,r520,All institutions<sup>a</sup> -> U. West Alabama,All institutions<sup>a</sup>,U. West Alabama,2,518,75,75,0,0,475,66,66,0,0,567,9,9,0,0
10646,r521,"All institutions<sup>a</sup> -> Minnesota State U., Moorhead",All institutions<sup>a</sup>,"Minnesota State U., Moorhead",2,518,75,27,0,48,480,63,15,0,48,538,12,12,0,0
10646,r522,All institutions<sup>a</sup> -> Niagara U.,All institutions<sup>a</sup>,Niagara U.,2,521,74,74,0,0,509,47,47,0,0,463,27,27,0,0
10646,r523,"All institutions<sup>a</sup> -> U. California, San Francisco",All institutions<sup>a</sup>,"U. California, San Francisco",2,522,72,0,17,55,462,72,0,17,55,624,0,0,0,0
10646,r524,All institutions<sup>a</sup> -> St. Thomas U.,All institutions<sup>a</sup>,St. Thomas U.,2,522,72,61,0,11,482,61,50,0,11,546,11,11,0,0
10646,r525,"All institutions<sup>a</sup> -> SUNY, C. Brockport",All institutions<sup>a</sup>,"SUNY, C. Brockport",2,524,71,53,0,18,516,43,32,0,11,460,28,21,0,7
10646,r526,All institutions<sup>a</sup> -> Medical U. South Carolina,All institutions<sup>a</sup>,Medical U. South Carolina,2,524,71,35,0,36,519,42,35,0,7,459,29,0,0,29
10646,r527,"All institutions<sup>a</sup> -> Mayo Clinic, Mayo Graduate School",All institutions<sup>a</sup>,"Mayo Clinic, Mayo Graduate School",2,524,71,63,3,5,643,0,0,0,0,367,71,63,3,5
10646,r528,"All institutions<sup>a</sup> -> U. Maryland, Eastern Shore",All institutions<sup>a</sup>,"U. Maryland, Eastern Shore",2,527,69,68,0,1,548,30,29,0,1,435,39,39,0,0
10646,r529,All institutions<sup>a</sup> -> Truman State U.,All institutions<sup>a</sup>,Truman State U.,2,528,68,29,0,39,499,53,21,0,32,524,15,8,0,7
10646,r530,All institutions<sup>a</sup> -> Metropolitan State U.,All institutions<sup>a</sup>,Metropolitan State U.,2,528,68,62,0,6,586,16,10,0,6,413,52,52,0,0
10646,r531,All institutions<sup>a</sup> -> Southern Nazarene U.,All institutions<sup>a</sup>,Southern Nazarene U.,2,530,67,67,0,0,472,67,67,0,0,624,0,0,0,0
10646,r532,All institutions<sup>a</sup> -> Roger Williams U.,All institutions<sup>a</sup>,Roger Williams U.,2,531,65,65,0,0,497,54,54,0,0,546,11,11,0,0
10646,r533,All institutions<sup>a</sup> -> Mercyhurst U.,All institutions<sup>a</sup>,Mercyhurst U.,2,531,65,65,0,0,505,49,49,0,0,520,16,16,0,0
10646,r534,All institutions<sup>a</sup> -> Jackson State U.,All institutions<sup>a</sup>,Jackson State U.,2,531,65,40,25,0,519,42,28,14,0,483,23,12,11,0
10646,r535,All institutions<sup>a</sup> -> DeSales U.,All institutions<sup>a</sup>,DeSales U.,2,531,65,43,0,22,542,32,11,0,21,447,33,32,0,1
10646,r536,"All institutions<sup>a</sup> -> California State U., Bakersfield",All institutions<sup>a</sup>,"California State U., Bakersfield",2,535,63,63,0,0,523,40,40,0,0,483,23,23,0,0
10646,r537,All institutions<sup>a</sup> -> Duquesne U.,All institutions<sup>a</sup>,Duquesne U.,2,536,62,61,0,1,523,40,39,0,1,492,22,22,0,0
10646,r538,All institutions<sup>a</sup> -> U. Montevallo,All institutions<sup>a</sup>,U. Montevallo,2,537,61,0,0,61,491,58,0,0,58,597,3,0,0,3
10646,r539,All institutions<sup>a</sup> -> Plymouth State U.,All institutions<sup>a</sup>,Plymouth State U.,2,537,61,44,0,17,502,51,41,0,10,554,10,3,0,7
10646,r540,All institutions<sup>a</sup> -> Gonzaga U.,All institutions<sup>a</sup>,Gonzaga U.,2,537,61,33,28,0,533,36,25,11,0,470,25,8,17,0
10646,r541,All institutions<sup>a</sup> -> Palo Alto U.,All institutions<sup>a</sup>,Palo Alto U.,2,537,61,61,0,0,643,0,0,0,0,391,61,61,0,0
10646,r542,All institutions<sup>a</sup> -> California U. of Science and Medicine,All institutions<sup>a</sup>,California U. of Science and Medicine,2,541,60,60,0,0,486,60,60,0,0,624,0,0,0,0
10646,r543,All institutions<sup>a</sup> -> U. Pennsylvania,All institutions<sup>a</sup>,U. Pennsylvania,2,542,59,59,0,0,505,49,49,0,0,554,10,10,0,0
10646,r544,All institutions<sup>a</sup> -> Kettering U.,All institutions<sup>a</sup>,Kettering U.,2,542,59,0,59,0,537,35,0,35,0,480,24,0,24,0
10646,r545,"All institutions<sup>a</sup> -> SUNY, C. Cortland",All institutions<sup>a</sup>,"SUNY, C. Cortland",2,542,59,0,0,59,538,34,0,0,34,470,25,0,0,25
10646,r546,All institutions<sup>a</sup> -> Virginia State U.,All institutions<sup>a</sup>,Virginia State U.,2,545,58,58,0,0,541,33,33,0,0,470,25,25,0,0
10646,r547,All institutions<sup>a</sup> -> Coastal Carolina U.,All institutions<sup>a</sup>,Coastal Carolina U.,2,545,58,58,0,0,558,26,26,0,0,451,32,32,0,0
10646,r548,All institutions<sup>a</sup> -> U. del Turabo,All institutions<sup>a</sup>,U. del Turabo,2,547,56,50,6,0,494,56,50,6,0,624,0,0,0,0
10646,r549,All institutions<sup>a</sup> -> Medical C. Wisconsin,All institutions<sup>a</sup>,Medical C. Wisconsin,2,548,54,13,0,41,579,20,4,0,16,442,34,9,0,25
10646,r550,All institutions<sup>a</sup> -> U. of Saint Mary,All institutions<sup>a</sup>,U. of Saint Mary,2,549,53,53,0,0,505,49,49,0,0,591,4,4,0,0
10646,r551,All institutions<sup>a</sup> -> Springfield C.,All institutions<sup>a</sup>,Springfield C.,2,550,52,43,0,9,511,46,40,0,6,578,6,3,0,3
10646,r552,All institutions<sup>a</sup> -> Clark Atlanta U.,All institutions<sup>a</sup>,Clark Atlanta U.,2,550,52,52,0,0,538,34,34,0,0,513,18,18,0,0
10646,r553,"All institutions<sup>a</sup> -> Louisiana State U., Shreveport",All institutions<sup>a</sup>,"Louisiana State U., Shreveport",2,552,50,50,0,0,552,28,28,0,0,492,22,22,0,0
10646,r554,All institutions<sup>a</sup> -> U. of the Virgin Islands,All institutions<sup>a</sup>,U. of the Virgin Islands,2,553,49,49,0,0,508,48,48,0,0,611,1,1,0,0
10646,r555,All institutions<sup>a</sup> -> South Carolina State U.,All institutions<sup>a</sup>,South Carolina State U.,2,553,49,0,0,49,511,46,0,0,46,597,3,0,0,3
10646,r556,"All institutions<sup>a</sup> -> SUNY, Fredonia",All institutions<sup>a</sup>,"SUNY, Fredonia",2,555,48,12,0,36,516,43,7,0,36,581,5,5,0,0
10646,r557,All institutions<sup>a</sup> -> Winthrop U.,All institutions<sup>a</sup>,Winthrop U.,2,555,48,48,0,0,516,43,43,0,0,581,5,5,0,0
10646,r558,"All institutions<sup>a</sup> -> U. Arkansas, Pine Bluff",All institutions<sup>a</sup>,"U. Arkansas, Pine Bluff",2,555,48,48,0,0,542,32,32,0,0,520,16,16,0,0
10646,r559,All institutions<sup>a</sup> -> Cooper Union for the Advancement of Science and Art,All institutions<sup>a</sup>,Cooper Union for the Advancement of Science and Art,2,555,48,0,48,0,562,25,0,25,0,483,23,0,23,0
10646,r560,All institutions<sup>a</sup> -> Georgia C. and State U.,All institutions<sup>a</sup>,Georgia C. and State U.,2,559,47,18,0,29,552,28,16,0,12,508,19,2,0,17
10646,r561,All institutions<sup>a</sup> -> Oregon Institute of Technology,All institutions<sup>a</sup>,Oregon Institute of Technology,2,559,47,16,31,0,566,24,13,11,0,483,23,3,20,0
10646,r562,All institutions<sup>a</sup> -> Ithaca C.,All institutions<sup>a</sup>,Ithaca C.,2,561,46,46,0,0,531,37,37,0,0,567,9,9,0,0
10646,r563,"All institutions<sup>a</sup> -> SUNY, C. Plattsburgh",All institutions<sup>a</sup>,"SUNY, C. Plattsburgh",2,562,45,45,0,0,548,30,30,0,0,524,15,15,0,0
10646,r564,All institutions<sup>a</sup> -> Suffolk U.,All institutions<sup>a</sup>,Suffolk U.,2,563,44,36,0,8,562,25,22,0,3,508,19,14,0,5
10646,r565,All institutions<sup>a</sup> -> Loras C.,All institutions<sup>a</sup>,Loras C.,2,564,43,43,0,0,528,38,38,0,0,581,5,5,0,0
10646,r566,All institutions<sup>a</sup> -> Albert Einstein C. of Medicine,All institutions<sup>a</sup>,Albert Einstein C. of Medicine,2,565,41,0,0,41,521,41,0,0,41,624,0,0,0,0
10646,r567,All institutions<sup>a</sup> -> Bard C.,All institutions<sup>a</sup>,Bard C.,2,565,41,41,0,0,533,36,36,0,0,581,5,5,0,0
10646,r568,All institutions<sup>a</sup> -> U. of Mary Hardin Baylor,All institutions<sup>a</sup>,U. of Mary Hardin Baylor,2,565,41,41,0,0,533,36,36,0,0,581,5,5,0,0
10646,r569,All institutions<sup>a</sup> -> Christopher Newport U.,All institutions<sup>a</sup>,Christopher Newport U.,2,565,41,41,0,0,574,22,22,0,0,508,19,19,0,0
10646,r570,All institutions<sup>a</sup> -> Butler U.,All institutions<sup>a</sup>,Butler U.,2,565,41,40,0,1,643,0,0,0,0,432,41,40,0,1
10646,r571,"All institutions<sup>a</sup> -> Northeastern Ohio Universities, C. of Medicine",All institutions<sup>a</sup>,"Northeastern Ohio Universities, C. of Medicine",2,570,40,17,0,23,547,31,17,0,14,567,9,0,0,9
10646,r572,"All institutions<sup>a</sup> -> Lincoln U., Jefferson City",All institutions<sup>a</sup>,"Lincoln U., Jefferson City",2,571,39,39,0,0,581,18,18,0,0,497,21,21,0,0
10646,r573,All institutions<sup>a</sup> -> San Juan Bautista School of Medicine,All institutions<sup>a</sup>,San Juan Bautista School of Medicine,2,572,38,0,0,38,528,38,0,0,38,624,0,0,0,0
10646,r574,All institutions<sup>a</sup> -> Wesleyan U.,All institutions<sup>a</sup>,Wesleyan U.,2,572,38,38,0,0,528,38,38,0,0,624,0,0,0,0
10646,r575,All institutions<sup>a</sup> -> Fisk U.,All institutions<sup>a</sup>,Fisk U.,2,572,38,38,0,0,531,37,37,0,0,611,1,1,0,0
10646,r576,All institutions<sup>a</sup> -> Widener U.,All institutions<sup>a</sup>,Widener U.,2,572,38,0,38,0,556,27,0,27,0,546,11,0,11,0
10646,r577,All institutions<sup>a</sup> -> Delaware State U.<sup>e</sup>,All institutions<sup>a</sup>,Delaware State U.<sup>e</sup>,2,576,37,29,0,8,542,32,26,0,6,581,5,3,0,2
10646,r578,"All institutions<sup>a</sup> -> Inter American U. Puerto Rico, Fajardo",All institutions<sup>a</sup>,"Inter American U. Puerto Rico, Fajardo",2,576,37,37,0,0,640,1,1,0,0,439,36,36,0,0
10646,r579,All institutions<sup>a</sup> -> Gallaudet U.,All institutions<sup>a</sup>,Gallaudet U.,2,578,36,0,0,36,538,34,0,0,34,603,2,0,0,2
10646,r580,All institutions<sup>a</sup> -> Aurora U.,All institutions<sup>a</sup>,Aurora U.,2,578,36,6,0,30,591,14,0,0,14,492,22,6,0,16
10646,r581,All institutions<sup>a</sup> -> Smith C.,All institutions<sup>a</sup>,Smith C.,2,580,35,7,0,28,548,30,2,0,28,581,5,5,0,0
10646,r582,"All institutions<sup>a</sup> -> U. California, Merced",All institutions<sup>a</sup>,"U. California, Merced",2,581,34,11,23,0,542,32,11,21,0,603,2,0,2,0
10646,r583,"All institutions<sup>a</sup> -> U. South Carolina, Aiken",All institutions<sup>a</sup>,"U. South Carolina, Aiken",2,582,33,33,0,0,551,29,29,0,0,591,4,4,0,0
10646,r584,All institutions<sup>a</sup> -> Bethune-Cookman U.,All institutions<sup>a</sup>,Bethune-Cookman U.,2,582,33,25,0,8,552,28,20,0,8,581,5,5,0,0
10646,r585,All institutions<sup>a</sup> -> Seattle Pacific U.,All institutions<sup>a</sup>,Seattle Pacific U.,2,582,33,33,0,0,576,21,21,0,0,538,12,12,0,0
10646,r586,All institutions<sup>a</sup> -> Kentucky State U.,All institutions<sup>a</sup>,Kentucky State U.,2,582,33,33,0,0,581,18,18,0,0,524,15,15,0,0
10646,r587,All institutions<sup>a</sup> -> Andrews U.,All institutions<sup>a</sup>,Andrews U.,2,582,33,7,0,26,598,12,7,0,5,497,21,0,0,21
10646,r588,"All institutions<sup>a</sup> -> California State U., Stanislaus",All institutions<sup>a</sup>,"California State U., Stanislaus",2,587,30,30,0,0,587,15,15,0,0,524,15,15,0,0
10646,r589,All institutions<sup>a</sup> -> Saint Martin's U.,All institutions<sup>a</sup>,Saint Martin's U.,2,588,29,17,12,0,574,22,13,9,0,574,7,4,3,0
10646,r590,All institutions<sup>a</sup> -> Northwestern State U. Louisiana,All institutions<sup>a</sup>,Northwestern State U. Louisiana,2,588,29,29,0,0,576,21,21,0,0,571,8,8,0,0
10646,r591,All institutions<sup>a</sup> -> Bowie State U.,All institutions<sup>a</sup>,Bowie State U.,2,588,29,29,0,0,587,15,15,0,0,533,14,14,0,0
10646,r592,"All institutions<sup>a</sup> -> U. Arkansas, Monticello",All institutions<sup>a</sup>,"U. Arkansas, Monticello",2,588,29,29,0,0,625,4,4,0,0,470,25,25,0,0
10646,r593,All institutions<sup>a</sup> -> Western U. of Health Sciences,All institutions<sup>a</sup>,Western U. of Health Sciences,2,592,28,12,0,16,566,24,10,0,14,591,4,2,0,2
10646,r594,All institutions<sup>a</sup> -> LeTourneau U.,All institutions<sup>a</sup>,LeTourneau U.,2,592,28,23,5,0,625,4,2,2,0,480,24,21,3,0
10646,r595,All institutions<sup>a</sup> -> Bucknell U.,All institutions<sup>a</sup>,Bucknell U.,2,594,27,17,10,0,556,27,17,10,0,624,0,0,0,0
10646,r596,All institutions<sup>a</sup> -> Savannah State U.,All institutions<sup>a</sup>,Savannah State U.,2,594,27,27,0,0,562,25,25,0,0,603,2,2,0,0
10646,r597,All institutions<sup>a</sup> -> Morehead State U.,All institutions<sup>a</sup>,Morehead State U.,2,594,27,27,0,0,587,15,15,0,0,538,12,12,0,0
10646,r598,All institutions<sup>a</sup> -> Kutztown U. Pennsylvania,All institutions<sup>a</sup>,Kutztown U. Pennsylvania,2,594,27,27,0,0,596,13,13,0,0,533,14,14,0,0
10646,r599,All institutions<sup>a</sup> -> U. Wisconsin-Parkside,All institutions<sup>a</sup>,U. Wisconsin-Parkside,2,594,27,27,0,0,618,6,6,0,0,497,21,21,0,0
10646,r600,"All institutions<sup>a</sup> -> Trinity C., Hartford",All institutions<sup>a</sup>,"Trinity C., Hartford",2,594,27,27,0,0,625,4,4,0,0,483,23,23,0,0
10646,r601,All institutions<sup>a</sup> -> Williams C.,All institutions<sup>a</sup>,Williams C.,2,600,26,26,0,0,558,26,26,0,0,624,0,0,0,0
10646,r602,All institutions<sup>a</sup> -> Vanguard U. of Southern California,All institutions<sup>a</sup>,Vanguard U. of Southern California,2,600,26,26,0,0,562,25,25,0,0,611,1,1,0,0
10646,r603,All institutions<sup>a</sup> -> Xavier U.,All institutions<sup>a</sup>,Xavier U.,2,600,26,26,0,0,581,18,18,0,0,571,8,8,0,0
10646,r604,All institutions<sup>a</sup> -> California Institute of Technology,All institutions<sup>a</sup>,California Institute of Technology,2,603,24,0,24,0,566,24,0,24,0,624,0,0,0,0
10646,r605,All institutions<sup>a</sup> -> Claflin U.,All institutions<sup>a</sup>,Claflin U.,2,603,24,24,0,0,566,24,24,0,0,624,0,0,0,0
10646,r606,All institutions<sup>a</sup> -> Alfred U.,All institutions<sup>a</sup>,Alfred U.,2,603,24,0,24,0,591,14,0,14,0,554,10,0,10,0
10646,r607,All institutions<sup>a</sup> -> John Carroll U.,All institutions<sup>a</sup>,John Carroll U.,2,603,24,24,0,0,596,13,13,0,0,546,11,11,0,0
10646,r608,All institutions<sup>a</sup> -> Alaska Pacific U.,All institutions<sup>a</sup>,Alaska Pacific U.,2,603,24,24,0,0,601,11,11,0,0,535,13,13,0,0
10646,r609,All institutions<sup>a</sup> -> U. Texas Southwestern Medical Center,All institutions<sup>a</sup>,U. Texas Southwestern Medical Center,2,603,24,1,0,23,616,7,1,0,6,517,17,0,0,17
10646,r610,"All institutions<sup>a</sup> -> SUNY, C. of Optometry",All institutions<sup>a</sup>,"SUNY, C. of Optometry",2,603,24,24,0,0,637,2,2,0,0,492,22,22,0,0
10646,r611,All institutions<sup>a</sup> -> Milwaukee School of Engineering,All institutions<sup>a</sup>,Milwaukee School of Engineering,2,610,23,0,23,0,625,4,0,4,0,508,19,0,19,0
10646,r612,All institutions<sup>a</sup> -> Delta State U.,All institutions<sup>a</sup>,Delta State U.,2,611,22,22,0,0,580,19,19,0,0,597,3,3,0,0
10646,r613,"All institutions<sup>a</sup> -> Colorado State U., Pueblo",All institutions<sup>a</sup>,"Colorado State U., Pueblo",2,611,22,16,6,0,598,12,8,4,0,554,10,8,2,0
10646,r614,All institutions<sup>a</sup> -> Georgia Southwestern State U.,All institutions<sup>a</sup>,Georgia Southwestern State U.,2,611,22,22,0,0,625,4,4,0,0,513,18,18,0,0
