table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_salaries_wages_and_fringe_benefits,field_stock_based_compensation,field_temporary_staffing,field_expensed_equipment,field_materials_and_supplies,field_lease_and_rental_payments,field_depreciation,field_royalties_and_licensing_fees,field_other_purchased_services_except_r_d_,field_other
8817,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['28,322', '&nbsp;']","['17,886', '&nbsp;']","['1,719', '&nbsp;']","['889', '&nbsp;']","['375', '&nbsp;']","['1,237', '&nbsp;']","['635', 'i']","['793', '&nbsp;']","['77', '&nbsp;']","['1,067', 'i']","['3,643', '&nbsp;']"
8817,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,214', '&nbsp;']","['1,866', '&nbsp;']","['4', '&nbsp;']","['35', '&nbsp;']","['11', '&nbsp;']","['147', '&nbsp;']","['13', '&nbsp;']","['17', '&nbsp;']","['1', '&nbsp;']","['14', '&nbsp;']","['105', '&nbsp;']"
8817,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['14,293', '&nbsp;']","['9,631', '&nbsp;']","['694', '&nbsp;']","['601', '&nbsp;']","['198', '&nbsp;']","['387', '&nbsp;']","['98', '&nbsp;']","['539', '&nbsp;']","['39', '&nbsp;']","['197', 'i']","['1,909', '&nbsp;']"
8817,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['6,246', '&nbsp;']","['2,556', '&nbsp;']","['945', 'i']","['147', '&nbsp;']","['83', '&nbsp;']","['415', '&nbsp;']","['491', 'i']","['166', '&nbsp;']","['32', '&nbsp;']","['798', 'i']","['614', '&nbsp;']"
8817,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['126', 'i']","['73', 'i']","['*', '&nbsp;']","['3', 'i']","['1', 'i']","['11', 'i']","['19', 'i']","['7', 'i']","['1', '&nbsp;']","['2', 'i']","['10', 'i']"
8817,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['1,176', '&nbsp;']","['536', '&nbsp;']","['153', '&nbsp;']","['48', '&nbsp;']","['10', 'i']","['123', '&nbsp;']","['36', '&nbsp;']","['37', '&nbsp;']","['26', '&nbsp;']","['55', '&nbsp;']","['153', '&nbsp;']"
8817,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['4,906', 'i']","['1,931', '&nbsp;']","['792', 'i']","['95', '&nbsp;']","['73', '&nbsp;']","['257 - 282', '&nbsp;']","['416 - 437', 'i']","['122', '&nbsp;']","['5', '&nbsp;']","['717 - 743', 'i']","['428 - 453', '&nbsp;']"
8817,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['38', '&nbsp;']","['15', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']","['0 - 23', '&nbsp;']","['0 - 19', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0 - 23', '&nbsp;']","['0 - 23', '&nbsp;']"
8817,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['5,570', '&nbsp;']","['3,834', '&nbsp;']","['76', '&nbsp;']","['106', '&nbsp;']","['84', '&nbsp;']","['289', '&nbsp;']","['33', '&nbsp;']","['71', '&nbsp;']","['4', '&nbsp;']","['59', '&nbsp;']","['1,014', '&nbsp;']"
8817,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['1,374', '&nbsp;']","['765', '&nbsp;']","['95', '&nbsp;']","['156', '&nbsp;']","['20', '&nbsp;']","['86', '&nbsp;']","['29', '&nbsp;']","['26', '&nbsp;']","['17', '&nbsp;']","['31', '&nbsp;']","['149', '&nbsp;']"
8817,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['1,429 - 16,934', '&nbsp;']","['0 - 11,438', '&nbsp;']","['81', '&nbsp;']","['128', '&nbsp;']","['0 - 313', '&nbsp;']","['0 - 256', '&nbsp;']","['0 - 238', 'i']","['0 - 772', 'i']","['*', '&nbsp;']","['47', '&nbsp;']","['0 - 5,493', '&nbsp;']"
8817,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['466,162', '&nbsp;']","['258,088', '&nbsp;']","['47,548', '&nbsp;']","['20,710', '&nbsp;']","['7,555', '&nbsp;']","['27,379', '&nbsp;']","['7,799', '&nbsp;']","['18,558', '&nbsp;']","['3,476', '&nbsp;']","['12,415', '&nbsp;']","['62,634', '&nbsp;']"
8817,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8817,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['4,019', '&nbsp;']","['2,393', '&nbsp;']","['199', '&nbsp;']","['199', '&nbsp;']","['32', '&nbsp;']","['370', '&nbsp;']","['113', 'i']","['108', '&nbsp;']","['46', '&nbsp;']","['161', '&nbsp;']","['398', 'i']"
8817,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['10,970', '&nbsp;']","['7,026', '&nbsp;']","['245', '&nbsp;']","['368', '&nbsp;']","['124', '&nbsp;']","['1,056', '&nbsp;']","['220', '&nbsp;']","['198', '&nbsp;']","['167', '&nbsp;']","['536', '&nbsp;']","['1,030', '&nbsp;']"
8817,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8817,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['11,177', '&nbsp;']","['6,810', '&nbsp;']","['312', '&nbsp;']","['413', '&nbsp;']","['178', '&nbsp;']","['1,377', '&nbsp;']","['278', '&nbsp;']","['251', '&nbsp;']","['96', '&nbsp;']","['468', '&nbsp;']","['995', '&nbsp;']"
8817,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['22,132', '&nbsp;']","['12,398', '&nbsp;']","['1,859', '&nbsp;']","['872', '&nbsp;']","['204', '&nbsp;']","['2,043', '&nbsp;']","['723', '&nbsp;']","['444', '&nbsp;']","['250', '&nbsp;']","['1,283', '&nbsp;']","['2,056', '&nbsp;']"
8817,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8817,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['18,067', '&nbsp;']","['11,390', '&nbsp;']","['1,345', '&nbsp;']","['586', '&nbsp;']","['130', '&nbsp;']","['1,211', '&nbsp;']","['241', '&nbsp;']","['656', '&nbsp;']","['165', '&nbsp;']","['557', '&nbsp;']","['1,786', '&nbsp;']"
8817,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['18,458', '&nbsp;']","['10,262', '&nbsp;']","['1,168', '&nbsp;']","['796', '&nbsp;']","['207', '&nbsp;']","['1,286', '&nbsp;']","['392', '&nbsp;']","['718', '&nbsp;']","['293', '&nbsp;']","['655', '&nbsp;']","['2,680', '&nbsp;']"
8817,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['75,917', '&nbsp;']","['42,342', '&nbsp;']","['10,629', '&nbsp;']","['2,349', '&nbsp;']","['1,219', '&nbsp;']","['4,050', '&nbsp;']","['1,081', '&nbsp;']","['2,359', '&nbsp;']","['765', '&nbsp;']","['2,611', '&nbsp;']","['8,512', '&nbsp;']"
8817,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['42,451', '&nbsp;']","['24,608', '&nbsp;']","['2,990', '&nbsp;']","['2,084', '&nbsp;']","['540', '&nbsp;']","['2,918', '&nbsp;']","['688', '&nbsp;']","['1,869', '&nbsp;']","['256', 'i']","['713', '&nbsp;']","['5,785', '&nbsp;']"
8817,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['72,827', '&nbsp;']","['39,796', '&nbsp;']","['6,251', '&nbsp;']","['4,306', '&nbsp;']","['589', '&nbsp;']","['5,314', '&nbsp;']","['557', '&nbsp;']","['3,817', '&nbsp;']","['364', '&nbsp;']","['2,418', '&nbsp;']","['9,416', '&nbsp;']"
8817,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['190,145', '&nbsp;']","['101,061', '&nbsp;']","['22,551', '&nbsp;']","['8,739', '&nbsp;']","['4,331', '&nbsp;']","['7,754', '&nbsp;']","['3,506', '&nbsp;']","['8,139', '&nbsp;']","['1,075', '&nbsp;']","['3,014', '&nbsp;']","['29,976', '&nbsp;']"
