table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_engineering,field_other_fields
10826,r018,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,461252,94571,14559,33990,46695,32735,2161,22241,174947,39355
10826,r019,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,27867,0,0,0,0,0,0,0,0,27867
10826,r020,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,6523381,975405,279003,598676,4703,4168214,0,0,12920,484460
10826,r021,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,12530,0,0,0,0,0,0,0,12530,0
10826,r022,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,123694,2085,1958,0,4703,109308,0,0,390,5250
10826,r023,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,123694,2085,1958,0,4703,109308,0,0,390,5250
10826,r024,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,12320,12320,0,0,0,0,0,0,0,0
10826,r025,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,6374837,961000,277045,598676,0,4058906,0,0,0,479210
10826,r026,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,23787817,0,320188,16345958,223295,568352,2353873,502303,1806471,1667377
10826,r027,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,82950,0,654,53676,0,2138,425,0,10922,15135
10826,r028,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,427487,0,0,427487,0,0,0,0,0,0
10826,r029,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,2455,0,0,2455,0,0,0,0,0,0
10826,r030,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,23274924,0,319534,15862339,223295,566214,2353448,502303,1795549,1652242
10826,r031,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,69501,17201,10000,2600,0,5057,0,0,25643,9000
10826,r032,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,9251,2251,0,2000,0,5000,0,0,0,0
10826,r033,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,60000,14700,10000,600,0,57,0,0,25643,9000
10826,r034,All agencies -> Departments -> Department of Homeland Security -> Secret Service,All agencies,Departments,Department of Homeland Security,Secret Service,,4,250,250,0,0,0,0,0,0,0,0
10826,r035,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,101215,0,96915,3362,0,581,0,0,356,0
10826,r036,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,1587,0,0,1587,0,0,0,0,0,0
10826,r037,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,1000,0,63,0,0,581,0,0,356,0
10826,r038,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,98628,0,96853,1775,0,0,0,0,0,0
10826,r039,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,15615,0,0,0,0,550,1100,13965,0,0
10826,r040,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,15615,0,0,0,0,550,1100,13965,0,0
10826,r041,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,2000,0,0,0,0,0,0,2000,0,0
10826,r042,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,3753,37,0,0,0,1000,0,470,1700,546
10826,r043,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,37,37,0,0,0,0,0,0,0,0
10826,r044,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,3716,0,0,0,0,1000,0,470,1700,546
10826,r045,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,760629,0,0,760629,0,0,0,0,0,0
10826,r046,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10826,r047,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,5089938,0,1913388,34420,0,3009949,0,0,71949,60232
10826,r048,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,6388325,845331,1107370,857100,291196,1424316,36135,200753,781146,844977
10826,r049,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,242000,0,30150,74730,0,45560,0,28420,47500,15640
