table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
3145,r134,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,133,"['67,323', '']","['54,358', '']","['0', '']","['12,007', '']","['522', '']","['48', '']","['388', '']"
3145,r135,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,134,"['66,794', '']","['29,683', '']","['15,663', '']","['4,511', '']","['1,955', '']","['4,442', '']","['10,540', '']"
3145,r136,All institutions -> William & Mary,All institutions,William & Mary,2,135,"['64,835', '']","['31,983', '']","['3,091', '']","['22,422', '']","['1,119', '']","['4,152', '']","['2,068', '']"
3145,r137,All institutions -> Texas State U.,All institutions,Texas State U.,2,136,"['64,554', '']","['29,614', '']","['4,871', '']","['25,361', '']","['725', '']","['3,983', '']","['0', '']"
3145,r138,All institutions -> Wright State U.,All institutions,Wright State U.,2,137,"['64,208', '']","['41,428', '']","['10,917', '']","['9,377', '']","['1,303', '']","['1,108', '']","['75', '']"
3145,r139,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,138,"['62,018', '']","['25,083', '']","['2,369', '']","['28,163', '']","['1,675', '']","['4,108', '']","['620', '']"
3145,r140,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,139,"['58,914', '']","['35,980', '']","['7,776', '']","['13,052', '']","['552', '']","['1,434', '']","['120', '']"
3145,r141,All institutions -> U. Memphis,All institutions,U. Memphis,2,140,"['58,700', '']","['18,370', '']","['7,117', '']","['29,849', '']","['1,317', '']","['1,541', '']","['506', '']"
3145,r142,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,141,"['56,033', '']","['17,476', '']","['25,840', '']","['10,418', '']","['940', '']","['1,267', '']","['92', '']"
3145,r143,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,142,"['55,611', '']","['17,428', '']","['516', '']","['28,806', '']","['4,076', '']","['4,714', '']","['71', '']"
3145,r144,All institutions -> U. Toledo,All institutions,U. Toledo,2,143,"['55,006', '']","['28,273', '']","['928', '']","['19,875', '']","['3,453', '']","['2,470', '']","['7', '']"
3145,r145,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,144,"['53,773', '']","['23,342', '']","['17,335', '']","['6,836', '']","['3,508', '']","['1,071', '']","['1,681', '']"
3145,r146,All institutions -> Ohio U.,All institutions,Ohio U.,2,145,"['53,735', '']","['14,802', '']","['3,942', '']","['27,950', '']","['4,497', '']","['2,411', '']","['133', '']"
3145,r147,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,146,"['52,738', '']","['33,065', '']","['7,584', '']","['10,094', '']","['490', '']","['1,033', '']","['472', '']"
3145,r148,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,147,"['52,540', '']","['19,947', '']","['150', '']","['28,990', '']","['1,060', '']","['206', '']","['2,187', '']"
3145,r149,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,148,"['52,016', '']","['13,629', '']","['6,309', '']","['27,496', '']","['218', '']","['3,996', '']","['368', '']"
3145,r150,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,149,"['51,085', '']","['21,667', '']","['4,017', '']","['16,253', '']","['1,981', '']","['5,037', '']","['2,130', '']"
3145,r151,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,150,"['50,124', '']","['27,260', '']","['11,355', '']","['8,142', '']","['1,872', '']","['1,492', '']","['3', '']"
3145,r152,All institutions -> Portland State U.,All institutions,Portland State U.,2,151,"['50,045', '']","['33,055', '']","['4,913', '']","['7,713', '']","['1,156', '']","['2,620', '']","['588', '']"
3145,r153,All institutions -> Kent State U.,All institutions,Kent State U.,2,152,"['47,188', '']","['13,350', '']","['547', '']","['31,215', '']","['518', '']","['1,418', '']","['140', '']"
3145,r154,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,153,"['47,187', '']","['26,199', '']","['962', '']","['15,946', '']","['2,877', '']","['941', '']","['262', '']"
3145,r155,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,154,"['45,014', '']","['34,570', '']","['849', '']","['5,476', '']","['4,091', '']","['0', '']","['28', '']"
3145,r156,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,155,"['44,890', '']","['16,850', '']","['3,137', '']","['20,887', '']","['474', '']","['1,937', '']","['1,605', '']"
3145,r157,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,156,"['44,309', '']","['35,143', '']","['2,202', '']","['3,106', '']","['746', '']","['1,111', '']","['2,001', '']"
3145,r158,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,157,"['44,072', '']","['11,345', '']","['17,778', '']","['8,854', '']","['433', '']","['1,963', '']","['3,699', '']"
3145,r159,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,158,"['43,941', '']","['35,294', '']","['0', '']","['7,814', '']","['833', '']","['0', '']","['0', '']"
3145,r160,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,159,"['42,470', '']","['35,362', '']","['1,647', '']","['4,651', '']","['543', '']","['267', '']","['0', '']"
3145,r161,All institutions -> U. West Florida,All institutions,U. West Florida,2,160,"['41,977', '']","['11,506', '']","['2,076', '']","['27,090', '']","['670', '']","['531', '']","['104', '']"
3145,r162,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,161,"['41,939', '']","['22,279', '']","['442', '']","['11,958', '']","['4,481', '']","['820', '']","['1,959', '']"
3145,r163,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,162,"['41,729', '']","['12,625', '']","['604', '']","['20,494', '']","['7,394', '']","['612', '']","['0', '']"
3145,r164,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,163,"['40,914', '']","['31,290', '']","['253', '']","['3,522', '']","['2,222', '']","['3,227', '']","['400', '']"
3145,r165,All institutions -> Boise State U.,All institutions,Boise State U.,2,164,"['39,824', '']","['24,493', '']","['2,347', '']","['12,116', '']","['254', '']","['530', '']","['84', '']"
3145,r166,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,165,"['38,091', '']","['22,028', '']","['2,302', '']","['7,531', '']","['2,380', '']","['2,039', '']","['1,811', '']"
3145,r167,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,166,"['37,478', '']","['23,485', '']","['2,788', '']","['10,063', '']","['203', '']","['541', '']","['398', '']"
3145,r168,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,167,"['37,339', '']","['23,863', '']","['347', '']","['12,615', '']","['208', '']","['208', '']","['98', '']"
3145,r169,"All institutions -> SUNY, Downstate Medical Center",All institutions,"SUNY, Downstate Medical Center",2,168,"['36,015', '']","['26,914', '']","['21', '']","['7,150', '']","['469', '']","['1,096', '']","['365', '']"
3145,r170,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,169,"['34,016', '']","['21,856', '']","['0', '']","['12,037', '']","['73', '']","['50', '']","['0', '']"
3145,r171,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,170,"['32,944', '']","['14,451', '']","['8,481', '']","['3,981', '']","['479', '']","['2,548', '']","['3,004', '']"
3145,r172,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,171,"['32,028', '']","['13,367', '']","['1,843', '']","['15,676', '']","['48', '']","['1,094', '']","['0', '']"
3145,r173,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,172,"['31,888', '']","['15,675', '']","['2,171', '']","['12,800', '']","['65', '']","['1,162', '']","['15', '']"
3145,r174,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,173,"['30,923', '']","['9,720', '']","['2,682', '']","['14,717', '']","['1,485', '']","['2,319', '']","['0', '']"
3145,r175,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,174,"['30,381', '']","['2,499', '']","['107', '']","['26,300', '']","['840', '']","['598', '']","['37', '']"
3145,r176,All institutions -> U. Akron,All institutions,U. Akron,2,175,"['30,020', '']","['11,796', '']","['4,604', '']","['7,713', '']","['3,781', '']","['1,330', '']","['796', '']"
3145,r177,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,176,"['29,137', '']","['7,743', '']","['13,726', '']","['6,552', '']","['469', '']","['542', '']","['105', '']"
3145,r178,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,177,"['28,036', '']","['7,353', '']","['1,603', '']","['17,421', '']","['1,140', '']","['287', '']","['232', '']"
3145,r179,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,178,"['27,530', '']","['7,143', '']","['6,735', '']","['12,443', '']","['1,025', '']","['77', '']","['107', '']"
3145,r180,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,179,"['27,082', '']","['9,827', '']","['514', '']","['15,525', '']","['456', '']","['749', '']","['11', '']"
3145,r181,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,180,"['27,064', '']","['19,408', '']","['458', '']","['4,286', '']","['1,226', '']","['1,686', '']","['0', '']"
3145,r182,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,181,"['26,991', '']","['16,745', '']","['2,765', '']","['3,896', '']","['258', '']","['2,565', '']","['762', '']"
3145,r183,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,182,"['26,877', '']","['15,653', '']","['517', '']","['9,252', '']","['993', '']","['417', '']","['45', '']"
3145,r184,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,183,"['26,708', '']","['14,327', '']","['0', '']","['10,162', '']","['364', '']","['733', '']","['1,122', '']"
3145,r185,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,184,"['26,661', '']","['15,397', '']","['1,361', '']","['6,607', '']","['548', '']","['1,739', '']","['1,009', '']"
3145,r186,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,185,"['26,570', '']","['8,610', '']","['1,167', '']","['16,077', '']","['337', '']","['255', '']","['124', '']"
3145,r187,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,186,"['26,325', '']","['18,923', '']","['268', '']","['5,804', '']","['194', '']","['149', '']","['987', '']"
3145,r188,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,187,"['26,262', '']","['12,185', '']","['132', '']","['9,841', '']","['524', '']","['3,580', '']","['0', '']"
3145,r189,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,188,"['26,143', '']","['6,564', '']","['2,525', '']","['14,848', '']","['890', '']","['0', '']","['1,316', '']"
3145,r190,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,189,"['25,071', '']","['14,399', '']","['464', '']","['6,320', '']","['1,685', '']","['623', '']","['1,580', '']"
3145,r191,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,190,"['24,616', '']","['22,864', '']","['226', '']","['311', '']","['923', '']","['215', '']","['77', '']"
3145,r192,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,191,"['24,088', '']","['13,943', '']","['84', '']","['9,791', '']","['117', '']","['110', '']","['43', '']"
3145,r193,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,192,"['23,544', '']","['5,801', '']","['10,720', '']","['5,746', '']","['386', '']","['888', '']","['3', '']"
3145,r194,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,193,"['23,017', '']","['12,179', '']","['498', '']","['10,315', '']","['25', '']","['0', '']","['0', '']"
3145,r195,All institutions -> Rowan U.,All institutions,Rowan U.,2,194,"['22,892', '']","['12,064', '']","['4,615', '']","['3,477', '']","['1,200', '']","['1,536', '']","['0', '']"
3145,r196,All institutions -> Miami U.,All institutions,Miami U.,2,195,"['22,380', '']","['9,755', '']","['1,877', '']","['9,085', '']","['1,155', '']","['438', '']","['70', '']"
3145,r197,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,196,"['22,268', '']","['8,419', '']","['4,190', '']","['3,985', '']","['451', '']","['5,223', '']","['0', '']"
3145,r198,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,197,"['21,724', '']","['14,219', '']","['1,980', '']","['4,001', '']","['465', '']","['624', '']","['435', '']"
3145,r199,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,198,"['21,095', '']","['16,939', '']","['1,606', '']","['1,863', '']","['49', '']","['587', '']","['51', '']"
3145,r200,All institutions -> Marshall U.,All institutions,Marshall U.,2,199,"['19,622', '']","['9,617', '']","['2,025', '']","['6,107', '']","['413', '']","['1,460', '']","['0', '']"
3145,r201,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,200,"['18,860', '']","['18,523', '']","['0', '']","['146', '']","['191', '']","['0', '']","['0', '']"
3145,r202,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,201,"['18,664', '']","['13,579', '']","['1,114', '']","['1,457', '']","['678', '']","['465', '']","['1,371', '']"
3145,r203,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,202,"['18,391', '']","['13,457', '']","['975', '']","['3,403', '']","['16', '']","['535', '']","['5', '']"
3145,r204,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,203,"['18,160', '']","['16,259', '']","['0', '']","['1,438', '']","['0', '']","['347', '']","['116', '']"
3145,r205,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,204,"['18,088', '']","['3,561', '']","['147', '']","['12,944', '']","['1,121', '']","['260', '']","['55', '']"
3145,r206,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,205,"['18,018', '']","['9,346', '']","['4,886', '']","['3,454', '']","['221', '']","['111', '']","['0', '']"
3145,r207,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,206,"['18,016', '']","['10,107', '']","['132', '']","['5,288', '']","['0', '']","['2,489', '']","['0', '']"
3145,r208,All institutions -> Oakland U.,All institutions,Oakland U.,2,207,"['18,002', '']","['6,690', '']","['1,544', '']","['7,410', '']","['939', '']","['1,419', '']","['0', '']"
3145,r209,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,208,"['17,515', '']","['7,174', '']","['6,472', '']","['2,444', '']","['964', '']","['396', '']","['65', '']"
3145,r210,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,209,"['17,102', '']","['8,100', '']","['77', '']","['7,798', '']","['43', '']","['806', '']","['278', '']"
3145,r211,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,210,"['17,026', '']","['5,852', '']","['1,443', '']","['9,126', '']","['37', '']","['461', '']","['107', '']"
3145,r212,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,211,"['16,538', 'i']","['5,626', 'i']","['2,226', 'i']","['5,640', 'i']","['725', 'i']","['2,320', 'i']","['1', 'i']"
3145,r213,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,212,"['16,227', '']","['13,503', '']","['233', '']","['NA', '']","['262', '']","['980', '']","['1,249', '']"
3145,r214,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,213,"['16,062', '']","['8,651', '']","['4,458', '']","['2,903', '']","['30', '']","['20', '']","['0', '']"
3145,r215,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,214,"['15,328', '']","['4,353', '']","['1,048', '']","['7,869', '']","['522', '']","['864', '']","['672', '']"
3145,r216,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,215,"['15,236', '']","['8,962', '']","['752', '']","['5,443', '']","['66', '']","['13', '']","['0', '']"
3145,r217,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,216,"['15,076', '']","['2,103', '']","['5,377', '']","['3,410', '']","['313', '']","['1,899', '']","['1,974', '']"
3145,r218,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,217,"['14,972', '']","['7,547', '']","['1,177', '']","['5,007', '']","['818', '']","['200', '']","['223', '']"
3145,r219,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,218,"['14,435', '']","['7,540', '']","['4,725', '']","['2,133', '']","['37', '']","['0', '']","['0', '']"
3145,r220,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,219,"['14,302', '']","['8,807', '']","['1,730', '']","['2,842', '']","['109', '']","['738', '']","['76', '']"
3145,r221,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,220,"['14,197', '']","['7,688', '']","['112', '']","['2,547', '']","['641', '']","['2,925', '']","['284', '']"
3145,r222,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,221,"['13,801', '']","['6,153', '']","['4,544', '']","['2,751', '']","['69', '']","['170', '']","['114', '']"
3145,r223,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,222,"['13,697', '']","['6,890', '']","['94', '']","['4,746', '']","['43', '']","['1,213', '']","['711', '']"
3145,r224,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,223,"['13,621', '']","['12,991', '']","['0', '']","['275', '']","['0', '']","['355', '']","['0', '']"
3145,r225,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,224,"['13,253', '']","['11,952', '']","['336', '']","['507', '']","['278', '']","['58', '']","['122', '']"
3145,r226,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,225,"['13,171', '']","['4,632', '']","['2,946', '']","['5,383', '']","['96', '']","['79', '']","['35', '']"
3145,r227,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,226,"['12,973', '']","['9,283', '']","['1,101', '']","['1,638', '']","['680', '']","['229', '']","['42', '']"
3145,r228,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,227,"['12,840', '']","['8,277', '']","['4,405', '']","['19', '']","['139', '']","['0', '']","['0', '']"
3145,r229,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,228,"['12,731', '']","['4,926', '']","['5,736', '']","['1,548', '']","['511', '']","['0', '']","['10', '']"
3145,r230,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,229,"['12,476', '']","['9,288', '']","['103', '']","['2,624', '']","['0', '']","['461', '']","['0', '']"
3145,r231,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,230,"['12,451', '']","['9,103', '']","['1,985', '']","['NA', '']","['34', '']","['937', '']","['392', '']"
3145,r232,All institutions -> U. North Florida,All institutions,U. North Florida,2,231,"['12,341', '']","['4,017', '']","['1,693', '']","['6,457', '']","['76', '']","['86', '']","['12', '']"
3145,r233,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,232,"['12,295', '']","['4,971', '']","['808', '']","['2,240', '']","['2,421', '']","['512', '']","['1,343', '']"
3145,r234,All institutions -> U. Guam,All institutions,U. Guam,2,233,"['12,249', '']","['9,339', '']","['1,742', '']","['1,146', '']","['3', '']","['19', '']","['0', '']"
3145,r235,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,234,"['12,236', '']","['10,445', '']","['359', '']","['1,385', '']","['47', '']","['0', '']","['0', '']"
3145,r236,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,235,"['12,159', '']","['12,052', '']","['0', '']","['107', '']","['0', '']","['0', '']","['0', '']"
3145,r237,All institutions -> Ball State U.,All institutions,Ball State U.,2,236,"['12,145', '']","['2,929', '']","['758', '']","['7,734', '']","['391', '']","['333', '']","['0', '']"
3145,r238,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,237,"['11,983', '']","['3,978', '']","['702', '']","['5,916', '']","['238', '']","['1,129', '']","['20', '']"
3145,r239,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,238,"['11,883', '']","['2,279', '']","['2,544', '']","['6,306', '']","['363', '']","['335', '']","['56', '']"
3145,r240,"All institutions -> U. South Florida, Saint Petersburg",All institutions,"U. South Florida, Saint Petersburg",2,239,"['11,686', '']","['3,121', '']","['2,480', '']","['5,766', '']","['28', '']","['273', '']","['18', '']"
3145,r241,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,240,"['11,457', '']","['6,636', '']","['1,527', '']","['2,262', '']","['71', '']","['954', '']","['7', '']"
3145,r242,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,241,"['11,166', '']","['1,780', '']","['265', '']","['4,610', '']","['4,511', '']","['0', '']","['0', '']"
3145,r243,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,242,"['10,765', '']","['10,528', '']","['0', '']","['0', '']","['237', '']","['0', '']","['0', '']"
3145,r244,All institutions -> Langston U.,All institutions,Langston U.,2,243,"['10,719', '']","['6,622', '']","['0', '']","['3,856', '']","['241', '']","['0', '']","['0', '']"
3145,r245,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,244,"['10,595', '']","['9,134', '']","['1,394', '']","['48', '']","['0', '']","['19', '']","['0', '']"
3145,r246,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,245,"['10,225', '']","['4,164', '']","['331', '']","['904', '']","['117', '']","['4,604', '']","['105', '']"
3145,r247,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,246,"['10,122', '']","['1,592', '']","['0', '']","['8,476', '']","['1', '']","['53', '']","['0', '']"
3145,r248,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,247,"['9,975', '']","['6,688', '']","['673', '']","['2,089', '']","['162', '']","['363', '']","['0', '']"
3145,r249,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,248,"['9,521', '']","['5,572', '']","['1,190', '']","['1,518', '']","['328', '']","['913', '']","['0', '']"
3145,r250,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,249,"['9,480', '']","['3,332', '']","['5,573', '']","['107', '']","['1', '']","['467', '']","['0', '']"
3145,r251,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,250,"['9,445', '']","['3,723', '']","['183', '']","['5,310', '']","['53', '']","['115', '']","['61', '']"
3145,r252,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,251,"['9,368', '']","['2,290', '']","['3,477', '']","['3,475', '']","['7', '']","['119', '']","['0', '']"
3145,r253,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,252,"['9,281', '']","['3,391', '']","['378', '']","['5,202', '']","['184', '']","['85', '']","['41', '']"
3145,r254,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,253,"['9,280', '']","['2,393', '']","['1,195', '']","['4,945', '']","['217', '']","['354', '']","['176', '']"
3145,r255,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,254,"['9,024', '']","['4,299', '']","['2,103', '']","['2,562', '']","['0', '']","['60', '']","['0', '']"
3145,r256,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,255,"['8,945', '']","['4,876', '']","['3,010', '']","['781', '']","['209', '']","['6', '']","['63', '']"
3145,r257,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,256,"['8,813', '']","['1,850', '']","['2', '']","['3,871', '']","['2,871', '']","['179', '']","['40', '']"
3145,r258,All institutions -> James Madison U.,All institutions,James Madison U.,2,257,"['8,726', '']","['2,717', '']","['59', '']","['5,170', '']","['221', '']","['490', '']","['69', '']"
3145,r259,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,258,"['8,599', '']","['2,900', '']","['2,612', '']","['2,486', '']","['195', '']","['341', '']","['65', '']"
3145,r260,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,259,"['8,433', '']","['4,692', '']","['3,626', '']","['10', '']","['72', '']","['33', '']","['0', '']"
3145,r261,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,260,"['8,310', '']","['6,859', '']","['17', '']","['706', '']","['288', '']","['141', '']","['299', '']"
3145,r262,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,261,"['8,119', '']","['1,810', '']","['321', '']","['5,515', '']","['9', '']","['464', '']","['0', '']"
3145,r263,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,262,"['8,050', '']","['8,046', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']"
3145,r264,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,263,"['7,950', '']","['3,353', '']","['111', '']","['915', '']","['184', '']","['3,366', '']","['21', '']"
3145,r265,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,264,"['7,673', '']","['2,473', '']","['474', '']","['3,955', '']","['237', '']","['113', '']","['421', '']"
3145,r266,All institutions -> C. Charleston,All institutions,C. Charleston,2,265,"['7,610', '']","['4,395', '']","['249', '']","['2,298', '']","['4', '']","['638', '']","['26', '']"
3145,r267,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,266,"['7,591', '']","['4,376', '']","['90', '']","['2,753', '']","['60', '']","['0', '']","['312', '']"
3145,r268,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,267,"['7,175', '']","['2,135', '']","['36', '']","['4,654', '']","['91', '']","['245', '']","['14', '']"
3145,r269,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,268,"['7,173', '']","['4,340', '']","['298', '']","['1,872', '']","['198', '']","['465', '']","['0', '']"
3145,r270,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,269,"['7,133', '']","['6,983', '']","['109', '']","['0', '']","['41', '']","['0', '']","['0', '']"
3145,r271,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,270,"['7,064', 'i']","['4,463', 'i']","['109', 'i']","['1,879', 'i']","['41', 'i']","['501', 'i']","['71', 'i']"
3145,r272,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,271,"['6,864', '']","['4,924', '']","['281', '']","['1,035', '']","['121', '']","['440', '']","['63', '']"
3145,r273,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,272,"['6,777', '']","['715', '']","['27', '']","['5,522', '']","['25', '']","['376', '']","['112', '']"
3145,r274,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,273,"['6,654', '']","['2,551', '']","['3,839', '']","['161', '']","['0', '']","['88', '']","['15', '']"
3145,r275,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,274,"['6,592', '']","['1,663', '']","['190', '']","['3,423', '']","['39', '']","['877', '']","['400', '']"
