table_id,row_id,academic_institution_full_path,academic_institution_level_1,academic_institution_level_2,academic_institution_level_3,academic_institution_hierarchy_depth,field_doctorate_recipients
1210,r054,"Male, all institutions -> Top 49 U.S. institutions -> Polytechnic Institute of New York U.","Male, all institutions",Top 49 U.S. institutions,Polytechnic Institute of New York U.,3,5
1210,r055,"Male, all institutions -> Top 49 U.S. institutions -> Purdue U., West Lafayette","Male, all institutions",Top 49 U.S. institutions,"Purdue U., West Lafayette",3,5
1210,r056,"Male, all institutions -> Top 49 U.S. institutions -> Rensselaer Polytechnic Institute, Troy","Male, all institutions",Top 49 U.S. institutions,"Rensselaer Polytechnic Institute, Troy",3,5
1210,r057,"Male, all institutions -> Top 49 U.S. institutions -> Rochester Institute of Technology","Male, all institutions",Top 49 U.S. institutions,Rochester Institute of Technology,3,5
1210,r058,"Male, all institutions -> Top 49 U.S. institutions -> Rutgers, State U. New Jersey, New Brunswick","Male, all institutions",Top 49 U.S. institutions,"Rutgers, State U. New Jersey, New Brunswick",3,5
1210,r059,"Male, all institutions -> Top 49 U.S. institutions -> Stanford U.","Male, all institutions",Top 49 U.S. institutions,Stanford U.,3,5
1210,r060,"Male, all institutions -> Top 49 U.S. institutions -> U. California, Santa Barbara","Male, all institutions",Top 49 U.S. institutions,"U. California, Santa Barbara",3,5
1210,r061,"Male, all institutions -> Top 49 U.S. institutions -> U. Connecticut, Storrs","Male, all institutions",Top 49 U.S. institutions,"U. Connecticut, Storrs",3,5
1210,r062,"Male, all institutions -> Top 49 U.S. institutions -> U. Delaware","Male, all institutions",Top 49 U.S. institutions,U. Delaware,3,5
1210,r063,"Male, all institutions -> Top 49 U.S. institutions -> U. Illinois, Chicago","Male, all institutions",Top 49 U.S. institutions,"U. Illinois, Chicago",3,5
1210,r064,"Male, all institutions -> Top 49 U.S. institutions -> U. Kansas","Male, all institutions",Top 49 U.S. institutions,U. Kansas,3,5
1210,r065,"Male, all institutions -> Top 49 U.S. institutions -> U. Pennsylvania","Male, all institutions",Top 49 U.S. institutions,U. Pennsylvania,3,5
1210,r066,"Male, all institutions -> Top 49 U.S. institutions -> U. Texas, San Antonio","Male, all institutions",Top 49 U.S. institutions,"U. Texas, San Antonio",3,5
1210,r067,"Male, all institutions -> Other U.S. institutions","Male, all institutions",Other U.S. institutions,,2,302
