table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_doda,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_otherb
11230,r192,All institutions -> Nevada System of Higher Education,All institutions,Nevada System of Higher Education,2,191,28455,3000,3668,8867,0,0,650,2659,5034,4261,315
11230,r193,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,192,27699,317,8000,1631,0,0,1527,4725,9073,1190,1236
11230,r194,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,193,27494,0,5613,0,0,0,10003,0,11479,0,399
11230,r195,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,194,27075,0,0,0,0,0,26352,0,723,0,0
11230,r196,"All institutions -> U. Alabama, The, Huntsville",All institutions,"U. Alabama, The, Huntsville",2,195,26135,993,11651,0,0,0,932,0,11205,0,1354
11230,r197,All institutions -> U. System New Hampshire,All institutions,U. System New Hampshire,2,196,25574,1000,195,2092,0,0,1158,16296,0,1889,2944
11230,r198,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,197,23961,0,14492,2735,0,0,1384,193,4096,600,462
11230,r199,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,198,23307,612,7887,100,0,0,9402,71,5235,0,0
11230,r200,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,199,22998,0,2244,1525,0,0,0,92,1992,17145,0
11230,r201,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,200,22835,0,0,0,0,0,20524,203,2108,0,0
11230,r202,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,201,22483,0,1471,5106,0,0,8308,0,2162,5436,0
11230,r203,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,202,22306,400,2285,1039,1973,216,4188,379,10825,0,1001
11230,r204,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,203,22288,0,2518,0,0,0,5841,0,5820,8108,0
11230,r205,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,204,22227,0,12915,0,0,0,2867,431,5714,300,0
11230,r206,"All institutions -> Colorado State U., system office",All institutions,"Colorado State U., system office",2,205,22185,8410,0,5444,0,0,227,0,0,4189,3916
11230,r207,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,206,21869,0,10308,1480,0,0,5577,690,3791,0,24
11230,r208,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,207,21405,239,4771,0,0,0,7251,452,5705,2597,391
11230,r209,All institutions -> American U.,All institutions,American U.,2,208,21228,137,6541,0,133,0,1305,1474,8639,0,3000
11230,r210,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,209,21192,0,3293,0,0,0,7627,0,10273,0,0
11230,r211,All institutions -> Boston C.,All institutions,Boston C.,2,210,21134,0,1019,1574,1198,0,11378,344,5192,0,430
11230,r212,All institutions -> Portland State U.,All institutions,Portland State U.,2,211,20962,0,1028,4130,705,0,6173,412,8334,180,0
11230,r213,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,212,20837,208,0,6905,826,0,8393,0,4198,308,0
11230,r214,"All institutions -> Catholic U. America, The",All institutions,"Catholic U. America, The",2,213,20785,0,448,0,0,0,1676,16676,1985,0,0
11230,r215,"All institutions -> U. Houston, System Administration",All institutions,"U. Houston, System Administration",2,214,20115,0,1975,0,0,0,200,1780,15487,472,202
11230,r216,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,215,20111,0,248,0,0,0,726,0,3131,15877,129
11230,r217,"All institutions -> Texas A&M U., System Office",All institutions,"Texas A&M U., System Office",2,216,19962,3148,7952,3120,0,0,2120,3016,77,250,280
11230,r218,"All institutions -> U. Toledo, The",All institutions,"U. Toledo, The",2,217,19507,0,219,264,0,0,15261,67,2896,491,308
11230,r219,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,218,19416,967,774,0,1169,0,11242,293,4651,294,25
11230,r220,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,219,19410,0,377,1876,0,0,3976,858,2477,9797,50
11230,r221,All institutions -> U. Dayton,All institutions,U. Dayton,2,220,19301,0,12263,728,0,444,635,0,2195,0,3037
11230,r222,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,221,19234,0,1967,1145,0,0,3682,268,11675,499,0
11230,r223,All institutions -> Indiana U.,All institutions,Indiana U.,2,222,18567,216,9599,4709,359,0,1076,341,0,1441,825
11230,r224,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,223,18543,1390,90,150,0,0,2206,8949,5366,0,391
11230,r225,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,224,18526,58,3193,670,0,0,0,1437,3074,0,10094
11230,r226,All institutions -> Boise State U.,All institutions,Boise State U.,2,225,18436,0,843,1309,0,0,6056,909,7940,1333,48
11230,r227,"All institutions -> U. Arkansas, System Office",All institutions,"U. Arkansas, System Office",2,226,17970,0,5589,3491,0,0,76,0,0,8568,246
11230,r228,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,227,17807,68,9880,0,0,0,6511,0,1049,0,300
11230,r229,"All institutions -> State U. New York, Upstate Medical U.",All institutions,"State U. New York, Upstate Medical U.",2,228,17707,0,0,0,0,0,17707,0,0,0,0
11230,r230,All institutions -> William & Mary,All institutions,William & Mary,2,229,17685,5301,616,2658,0,0,783,0,8279,48,0
11230,r231,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,230,17587,0,298,3507,0,0,9746,0,4036,0,0
11230,r232,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,231,17473,0,1755,0,1963,0,3567,1737,7657,794,0
11230,r233,"All institutions -> U. North Carolina, The, Charlotte",All institutions,"U. North Carolina, The, Charlotte",2,232,17332,0,522,356,443,0,6800,0,9211,0,0
11230,r234,"All institutions -> U. Texas Rio Grande Valley, The",All institutions,"U. Texas Rio Grande Valley, The",2,233,17123,0,1697,436,0,0,7090,158,6138,1604,0
11230,r235,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,234,16627,0,486,2438,5490,0,1192,845,5915,0,261
11230,r236,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,235,16543,391,1526,420,0,0,5738,65,8403,0,0
11230,r237,All institutions -> Ohio U.,All institutions,Ohio U.,2,236,16483,250,0,3938,1539,0,6677,371,978,74,2654
11230,r238,All institutions -> Marquette U.,All institutions,Marquette U.,2,237,16447,0,341,2203,0,0,7053,0,6849,0,0
11230,r239,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,238,16376,477,3272,1816,885,0,1998,1352,6102,0,474
11230,r240,"All institutions -> U. Southern Mississippi, The",All institutions,"U. Southern Mississippi, The",2,239,15635,5327,918,0,448,0,5839,368,2671,44,19
11230,r241,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,240,15214,0,748,0,0,0,9162,0,4291,595,419
11230,r242,All institutions -> UNAVCO Inc.,All institutions,UNAVCO Inc.,2,241,15197,0,0,0,0,0,0,337,14860,0,0
11230,r243,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,242,15019,0,790,0,0,0,5032,1181,6853,847,318
11230,r244,All institutions -> Central State U.,All institutions,Central State U.,2,243,14867,0,600,0,0,0,0,0,0,14267,0
11230,r245,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,244,14826,0,0,0,0,0,13260,0,1565,0,0
11230,r246,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,245,14729,0,0,0,0,0,10733,0,3996,0,0
11230,r247,All institutions -> Texas State U.,All institutions,Texas State U.,2,246,14494,2108,1335,911,0,0,1397,254,6646,526,1318
11230,r248,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,247,14298,0,357,0,0,0,2432,0,2227,9108,174
11230,r249,All institutions -> Rowan U.,All institutions,Rowan U.,2,248,14078,0,6237,0,0,0,3555,100,3751,284,150
11230,r250,All institutions -> Baylor U.,All institutions,Baylor U.,2,249,13673,0,528,1119,0,0,6694,455,4851,15,10
11230,r251,All institutions -> U. Louisiana at Lafayette,All institutions,U. Louisiana at Lafayette,2,250,13390,0,0,750,774,0,7021,59,4686,0,100
11230,r252,"All institutions -> U. New Hampshire, Manchester",All institutions,"U. New Hampshire, Manchester",2,251,13327,1000,8757,0,0,0,1075,0,0,2495,0
11230,r253,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,252,13203,0,2043,0,0,0,258,0,1439,9463,0
11230,r254,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,253,13044,0,727,225,0,0,9973,0,2119,0,0
11230,r255,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,254,12760,0,0,0,0,0,6922,0,5638,200,0
11230,r256,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,255,12529,0,0,0,0,0,7335,509,0,0,4685
11230,r257,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,256,12179,0,274,0,0,0,103,0,4342,7460,0
11230,r258,"All institutions -> U. North Carolina, The, Greensboro",All institutions,"U. North Carolina, The, Greensboro",2,257,12128,1799,0,0,1081,0,7050,0,1789,410,0
11230,r259,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,258,12053,0,362,0,0,0,654,0,650,10387,0
11230,r260,All institutions -> Lincoln U.,All institutions,Lincoln U.,2,259,11915,0,0,0,0,0,0,0,177,11737,0
11230,r261,"All institutions -> U. South Dakota, The",All institutions,"U. South Dakota, The",2,260,11711,0,288,29,0,0,9050,0,1993,351,0
11230,r262,"All institutions -> U. Memphis, The",All institutions,"U. Memphis, The",2,261,11364,0,502,807,809,0,2932,160,5835,0,318
11230,r263,"All institutions -> U. Puerto Rico, System Office",All institutions,"U. Puerto Rico, System Office",2,262,11321,0,293,900,0,0,482,0,3481,6009,157
11230,r264,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,263,11131,0,0,0,0,0,11131,0,0,0,0
11230,r265,"All institutions -> U. Maryland, Global Campus",All institutions,"U. Maryland, Global Campus",2,264,11054,0,963,10091,0,0,0,0,0,0,0
11230,r266,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,265,11016,0,0,0,0,0,0,0,350,10666,0
11230,r267,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,266,10916,0,1479,0,0,0,0,0,1110,8327,0
11230,r268,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,267,10898,0,0,0,0,0,0,0,55,10843,0
11230,r269,All institutions -> U. Virgin Islands,All institutions,U. Virgin Islands,2,268,10796,0,152,0,0,0,549,63,7852,2055,125
11230,r270,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,269,10768,0,1059,0,0,0,5305,0,3897,6,500
11230,r271,All institutions -> Miami U.,All institutions,Miami U.,2,270,10736,0,304,289,0,0,4318,203,5528,0,95
11230,r272,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,271,10671,0,1055,0,0,0,9009,0,608,0,0
11230,r273,"All institutions -> U. Texas, System Administration",All institutions,"U. Texas, System Administration",2,272,10437,0,7642,0,0,0,2795,0,0,0,0
11230,r274,All institutions -> Marshall U.,All institutions,Marshall U.,2,273,9979,0,0,3,0,0,8473,0,1096,406,0
11230,r275,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,274,9894,0,0,0,0,0,3730,0,6165,0,0
11230,r276,All institutions -> Missouri U. Science and Technology,All institutions,Missouri U. Science and Technology,2,275,9873,0,0,0,0,0,606,0,9267,0,0
11230,r277,"All institutions -> Texas Tech U., System Administration",All institutions,"Texas Tech U., System Administration",2,276,9852,0,960,2885,0,0,0,3515,0,2492,0
11230,r278,All institutions -> U. System Maryland,All institutions,U. System Maryland,2,277,9818,9,1402,2600,0,1350,1850,0,0,2319,288
11230,r279,All institutions -> Creighton U.,All institutions,Creighton U.,2,278,9780,0,580,123,0,0,8459,0,618,0,0
11230,r280,All institutions -> U. Guam,All institutions,U. Guam,2,279,9712,859,0,0,0,0,1898,0,4818,2136,0
11230,r281,All institutions -> Langston U.,All institutions,Langston U.,2,280,9669,0,1200,0,0,0,1225,0,399,6845,0
11230,r282,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,281,9553,100,814,1099,0,0,5053,0,2487,0,0
11230,r283,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,282,9451,0,0,0,0,0,8840,175,0,436,0
11230,r284,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,283,9113,500,337,0,0,0,6968,0,1308,0,0
11230,r285,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,284,8945,0,0,524,0,0,3135,245,5040,0,0
11230,r286,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,285,8841,0,1475,0,0,0,6086,0,1280,0,0
11230,r287,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,286,8794,0,0,0,0,0,8794,0,0,0,0
11230,r288,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,287,8769,0,993,0,0,0,2474,0,5257,45,0
11230,r289,"All institutions -> Wright State U., Dayton",All institutions,"Wright State U., Dayton",2,288,8715,0,3382,0,0,0,4647,0,636,50,0
11230,r290,All institutions -> U. Denver,All institutions,U. Denver,2,289,8547,0,0,0,675,0,5529,0,2302,0,40
11230,r291,All institutions -> Villanova U.,All institutions,Villanova U.,2,290,8395,0,737,750,0,0,1827,568,4513,0,0
11230,r292,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,291,8363,0,0,0,1554,0,2131,527,4151,0,0
11230,r293,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,292,8295,0,203,0,0,0,7312,144,561,75,0
11230,r294,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,293,8247,0,7100,30,0,0,437,75,604,0,0
11230,r295,All institutions -> South Dakota Board of Regents,All institutions,South Dakota Board of Regents,2,294,8104,0,0,0,0,0,0,0,8104,0,0
11230,r296,All institutions -> Chapman U.,All institutions,Chapman U.,2,295,8094,0,1231,0,0,0,4736,430,1623,74,0
11230,r297,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,296,7943,0,0,0,0,0,7392,0,551,0,0
11230,r298,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,297,7882,0,245,262,0,0,3680,0,3694,0,0
11230,r299,All institutions -> Charles R. Drew U. Medicine and Science,All institutions,Charles R. Drew U. Medicine and Science,2,298,7859,0,0,0,0,0,7859,0,0,0,0
11230,r300,"All institutions -> Kent State U., Kent",All institutions,"Kent State U., Kent",2,299,7857,126,0,980,0,0,2648,62,4039,0,3
11230,r301,"All institutions -> Missouri State U., Springfield",All institutions,"Missouri State U., Springfield",2,300,7776,0,6946,0,0,0,356,0,394,0,80
11230,r302,All institutions -> Hampton U.,All institutions,Hampton U.,2,301,7607,0,799,452,0,0,1704,3828,824,0,0
11230,r303,"All institutions -> U. Akron, The, Akron",All institutions,"U. Akron, The, Akron",2,302,7601,0,2007,0,0,0,186,0,4893,0,514
11230,r304,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,303,7593,0,170,0,0,0,0,0,0,7423,0
11230,r305,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,304,7514,0,1083,380,0,0,1833,182,3874,62,100
11230,r306,All institutions -> South Dakota School of Mines & Technology,All institutions,South Dakota School of Mines & Technology,2,305,7384,0,20,0,0,0,413,231,6594,125,0
11230,r307,"All institutions -> U. Texas Health Science Center, The, Tyler",All institutions,"U. Texas Health Science Center, The, Tyler",2,306,7327,0,0,0,0,0,7327,0,0,0,0
11230,r308,"All institutions -> U. Tennessee, The, Knoxville, Institute of Agriculture",All institutions,"U. Tennessee, The, Knoxville, Institute of Agriculture",2,307,7138,0,0,0,0,0,0,0,0,7138,0
11230,r309,All institutions -> Western Michigan U.,All institutions,Western Michigan U.,2,308,6948,0,405,0,500,0,1765,455,3823,0,0
11230,r310,All institutions -> Oakland U.,All institutions,Oakland U.,2,309,6871,0,811,60,0,0,3823,0,2177,0,0
11230,r311,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,310,6846,0,0,0,2270,0,1249,0,3327,0,0
11230,r312,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,311,6774,0,0,0,0,0,1323,150,4904,0,396
11230,r313,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,312,6686,0,1199,0,0,0,0,0,5487,0,0
11230,r314,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,313,6617,2000,756,0,0,0,771,0,2847,244,0
11230,r315,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,314,6563,464,1151,0,0,0,2606,0,1298,118,927
11230,r316,All institutions -> New York Structural Biology Center,All institutions,New York Structural Biology Center,2,315,6560,0,0,0,0,0,6560,0,0,0,0
11230,r317,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,316,6548,120,75,3845,0,0,373,0,2134,0,0
11230,r318,All institutions -> U. Alaska System of Higher Education,All institutions,U. Alaska System of Higher Education,2,317,6536,0,0,750,0,0,0,0,0,0,5786
11230,r319,All institutions -> Naval War C.,All institutions,Naval War C.,2,318,6517,0,6517,0,0,0,0,0,0,0,0
11230,r320,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,319,6487,0,584,0,0,0,2960,0,2842,0,100
11230,r321,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,320,6485,0,0,0,0,0,6485,0,0,0,0
11230,r322,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,321,6359,0,0,5367,0,0,0,0,946,47,0
11230,r323,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,322,6358,239,0,0,0,0,0,266,5795,44,15
11230,r324,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,323,6313,0,0,0,0,0,6055,0,110,0,148
11230,r325,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,324,6301,0,0,0,0,0,520,0,0,5781,0
11230,r326,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,325,6227,0,914,35,0,0,1196,264,3126,589,102
11230,r327,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,326,6208,0,0,0,2539,0,2557,0,1113,0,0
11230,r328,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,327,6105,223,0,845,0,0,2127,253,2632,0,25
11230,r329,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,328,6043,0,0,1911,0,0,959,50,3122,0,0
11230,r330,All institutions -> Haskell Indian Nations U.,All institutions,Haskell Indian Nations U.,2,329,6004,0,0,0,0,0,0,0,6004,0,0
11230,r331,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,330,5959,0,650,3695,0,0,0,0,1396,108,111
11230,r332,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,331,5767,0,103,0,0,0,1252,0,3948,432,32
11230,r333,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,332,5609,205,934,535,0,0,0,87,3848,0,0
11230,r334,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,333,5606,0,180,0,0,0,396,50,4979,0,0
11230,r335,All institutions -> U. District of Columbia,All institutions,U. District of Columbia,2,334,5569,0,1246,0,0,0,375,0,2998,950,0
11230,r336,All institutions -> Ball State U.,All institutions,Ball State U.,2,335,5555,0,0,0,0,0,2375,0,2530,650,0
11230,r337,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,336,5447,1179,0,134,0,0,0,617,2967,0,549
11230,r338,All institutions -> Fordham U.,All institutions,Fordham U.,2,337,5431,0,0,0,0,0,3019,0,2412,0,0
11230,r339,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,338,5371,0,0,0,0,0,0,0,5371,0,0
11230,r340,"All institutions -> U. North Carolina, The, Wilmington",All institutions,"U. North Carolina, The, Wilmington",2,339,5256,440,225,205,0,0,380,163,3135,0,708
11230,r341,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,340,5218,0,0,375,0,0,223,0,4347,273,0
11230,r342,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,341,5189,67,1093,0,0,0,0,760,3270,0,0
11230,r343,All institutions -> Rosalind Franklin U. Medicine and Science,All institutions,Rosalind Franklin U. Medicine and Science,2,342,5063,0,350,0,0,0,4713,0,0,0,0
11230,r344,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,343,4998,0,0,0,0,0,2441,0,2556,0,0
11230,r345,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,344,4971,0,111,0,0,0,255,0,4605,0,0
11230,r346,All institutions -> Providence C.,All institutions,Providence C.,2,345,4907,0,181,0,4309,0,397,0,20,0,0
11230,r347,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,346,4736,0,0,0,0,0,903,72,3761,0,0
11230,r348,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,347,4648,660,120,1104,0,0,303,112,2302,46,0
11230,r349,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,348,4604,0,0,0,0,0,3157,0,1448,0,0
11230,r350,All institutions -> U. San Diego,All institutions,U. San Diego,2,349,4589,0,1689,0,0,0,161,0,2738,0,0
11230,r351,All institutions -> Consortium of Universities of the Washington Metropolitan Area,All institutions,Consortium of Universities of the Washington Metropolitan Area,2,350,4462,0,4462,0,0,0,0,0,0,0,0
11230,r352,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,351,4439,0,0,0,0,0,4439,0,0,0,0
11230,r353,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,352,4380,0,1500,0,0,0,1455,200,1225,0,0
11230,r354,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,353,4340,340,0,1943,0,0,1355,40,662,0,0
11230,r355,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,354,4256,0,0,0,0,0,981,0,2526,750,0
11230,r356,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,355,4209,0,1024,445,0,0,434,1288,1017,0,0
11230,r357,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,356,4183,0,4183,0,0,0,0,0,0,0,0
11230,r358,"All institutions -> Bowling Green State U., Bowling Green",All institutions,"Bowling Green State U., Bowling Green",2,357,4181,0,0,0,0,0,947,0,3234,0,0
11230,r359,All institutions -> Connecticut Board of Regents for Higher Education,All institutions,Connecticut Board of Regents for Higher Education,2,358,4127,0,0,3366,0,0,500,0,261,0,0
11230,r360,All institutions -> Warren Wilson C.,All institutions,Warren Wilson C.,2,359,4103,0,0,0,0,0,4103,0,0,0,0
11230,r361,All institutions -> Newman U.,All institutions,Newman U.,2,360,4094,0,4094,0,0,0,0,0,0,0,0
11230,r362,All institutions -> U. New England,All institutions,U. New England,2,361,4019,0,0,0,0,0,4019,0,0,0,0
11230,r363,All institutions -> James Madison U.,All institutions,James Madison U.,2,362,3991,0,152,0,0,0,651,110,3079,0,0
11230,r364,All institutions -> Clark U.,All institutions,Clark U.,2,363,3988,0,0,0,0,0,0,45,2722,1221,0
11230,r365,All institutions -> DePaul U.,All institutions,DePaul U.,2,364,3950,0,0,154,0,0,1671,513,1612,0,0
11230,r366,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,365,3773,3773,0,0,0,0,0,0,0,0,0
11230,r367,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,366,3689,0,345,0,0,0,515,0,2530,300,0
11230,r368,All institutions -> State U. New York Polytechnic Institute,All institutions,State U. New York Polytechnic Institute,2,367,3682,0,2621,0,0,0,459,0,601,0,0
11230,r369,All institutions -> Western U. Health Sciences,All institutions,Western U. Health Sciences,2,368,3666,0,1073,0,0,0,2586,0,0,6,0
11230,r370,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,369,3660,0,383,0,0,0,1255,0,1348,564,111
11230,r371,All institutions -> Spelman C.,All institutions,Spelman C.,2,370,3582,0,0,0,0,0,1134,0,2411,0,37
11230,r372,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,371,3570,3036,0,0,0,0,187,0,323,25,0
11230,r373,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,372,3567,0,0,244,0,0,690,0,2604,30,0
11230,r374,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,373,3557,0,1121,0,0,0,784,0,1119,533,0
11230,r375,All institutions -> Louisiana Universities Marine Consortium,All institutions,Louisiana Universities Marine Consortium,2,374,3476,0,0,0,0,0,0,0,3476,0,0
11230,r376,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,375,3454,0,300,653,0,0,515,0,1916,25,46
11230,r377,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,376,3273,0,0,150,0,0,2019,60,1044,0,0
11230,r378,All institutions -> National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,All institutions,National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,2,377,3254,0,0,0,0,0,0,0,3254,0,0
11230,r379,All institutions -> Southwestern Ohio Council for Higher Education,All institutions,Southwestern Ohio Council for Higher Education,2,378,3194,0,3194,0,0,0,0,0,0,0,0
11230,r380,All institutions -> Consortium of Universities for the Advancement of Hydrologic Science Inc.,All institutions,Consortium of Universities for the Advancement of Hydrologic Science Inc.,2,379,3166,0,0,0,0,0,0,0,3166,0,0
11230,r381,All institutions -> Alfred U.,All institutions,Alfred U.,2,380,3140,0,2940,0,0,0,0,0,200,0,0
11230,r382,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,381,3118,0,0,0,0,0,2853,0,266,0,0
11230,r383,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,382,3040,0,0,583,0,0,760,120,1527,50,0
11230,r384,"All institutions -> U. Tennessee, The, Chattanooga",All institutions,"U. Tennessee, The, Chattanooga",2,383,3016,0,0,0,0,0,322,0,2694,0,0
11230,r385,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,384,3008,0,0,37,0,0,2516,0,455,0,0
11230,r386,"All institutions -> Montana U. System, system office",All institutions,"Montana U. System, system office",2,385,2960,0,0,0,0,0,0,0,0,2960,0
11230,r387,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,386,2939,0,0,0,0,0,0,0,2939,0,0
11230,r388,All institutions -> Voorhees C.,All institutions,Voorhees C.,2,387,2813,0,0,0,2813,0,0,0,0,0,0
11230,r389,"All institutions -> CUNY, John Jay C. Criminal Justice",All institutions,"CUNY, John Jay C. Criminal Justice",2,388,2748,0,0,0,0,0,1724,0,1024,0,0
11230,r390,"All institutions -> CUNY, Hostos Community C.",All institutions,"CUNY, Hostos Community C.",2,389,2735,0,0,0,0,0,0,0,2735,0,0
11230,r391,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,390,2709,0,2315,0,0,0,395,0,0,0,0
