table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
10403,r191,"All institutions -> U. Alabama, The, Huntsville",All institutions,"U. Alabama, The, Huntsville",2,190,28877,650,17906,0,0,0,0,4756,5520,0,44
10403,r192,All institutions -> Boston C.,All institutions,Boston C.,2,191,28420,0,394,448,372,0,13025,152,11789,175,2065
10403,r193,All institutions -> Portland State U.,All institutions,Portland State U.,2,192,27743,300,631,0,0,6469,9114,552,7275,104,3298
10403,r194,All institutions -> Boise State U.,All institutions,Boise State U.,2,193,27229,815,590,6265,0,0,5500,1842,10783,1330,104
10403,r195,All institutions -> Indiana U.,All institutions,Indiana U.,2,194,27074,0,16721,4093,0,0,2146,0,0,1832,2282
10403,r196,"All institutions -> Syracuse U., Syracuse",All institutions,"Syracuse U., Syracuse",2,195,26956,5,411,2020,0,0,9634,171,14710,4,0
10403,r197,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,196,26206,59,6168,112,0,0,10108,208,5295,2455,1802
10403,r198,"All institutions -> U. New Hampshire, Durham",All institutions,"U. New Hampshire, Durham",2,197,26116,8128,0,0,0,0,5002,0,12778,136,71
10403,r199,"All institutions -> State U. New York, Upstate Medical U.",All institutions,"State U. New York, Upstate Medical U.",2,198,26092,0,7282,0,0,0,18810,0,0,0,0
10403,r200,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,199,25976,500,1220,9217,821,0,10041,0,3998,180,0
10403,r201,"All institutions -> U. Toledo, The",All institutions,"U. Toledo, The",2,200,25834,716,5034,3938,0,0,12504,311,1874,1150,308
10403,r202,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,201,25715,0,1664,5290,1715,0,5815,0,10855,0,376
10403,r203,All institutions -> U. System New Hampshire,All institutions,U. System New Hampshire,2,202,25502,0,1005,14634,0,0,2283,0,0,5886,1693
10403,r204,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,203,25474,0,863,0,688,0,11398,217,12284,0,25
10403,r205,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,204,25163,0,8431,0,0,0,7124,0,9540,44,24
10403,r206,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,205,25051,0,1436,0,0,0,23615,0,0,0,0
10403,r207,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,206,24240,0,909,87,0,0,0,245,5787,17212,0
10403,r208,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,207,24146,630,3897,1100,0,0,15364,70,3086,0,0
10403,r209,"All institutions -> U. Tennessee, System Office",All institutions,"U. Tennessee, System Office",2,208,24007,0,0,0,0,0,0,2815,21182,11,0
10403,r210,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,209,23652,0,207,0,750,0,5033,0,6193,11457,12
10403,r211,All institutions -> U. Louisiana at Lafayette,All institutions,U. Louisiana at Lafayette,2,210,23317,103,1872,4568,0,0,9577,216,6440,11,530
10403,r212,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,211,22955,0,0,100,0,0,2660,847,2261,17086,0
10403,r213,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,212,22789,0,283,1340,0,0,13426,110,7303,327,0
10403,r214,"All institutions -> Montana U. System, system office",All institutions,"Montana U. System, system office",2,213,22686,0,0,4841,0,0,0,0,0,17845,0
10403,r215,"All institutions -> Catholic U. America, The",All institutions,"Catholic U. America, The",2,214,22085,0,80,6,0,0,245,18983,2772,0,0
10403,r216,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,215,21979,0,2357,0,0,0,6565,0,6163,6715,180
10403,r217,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,216,21957,0,807,0,0,0,0,0,2561,18590,0
10403,r218,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,217,21868,0,186,0,0,0,2777,0,2493,15887,525
10403,r219,"All institutions -> U. California, Cooperative Extension",All institutions,"U. California, Cooperative Extension",2,218,21840,0,0,0,0,1464,0,0,0,20376,0
10403,r220,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,219,21758,0,787,0,0,0,9547,0,11423,0,0
10403,r221,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,220,21636,0,12630,0,0,0,1158,516,6957,375,0
10403,r222,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,221,21523,0,1657,0,2235,0,3255,2535,11327,514,0
10403,r223,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,222,21234,0,0,0,0,0,16431,0,4170,0,633
10403,r224,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,223,21018,0,794,0,0,0,9661,0,9657,0,906
10403,r225,All institutions -> U. Dayton,All institutions,U. Dayton,2,224,20333,0,17980,315,0,0,350,81,739,0,868
10403,r226,"All institutions -> Texas A&M U., System Office",All institutions,"Texas A&M U., System Office",2,225,20199,3000,5358,188,0,0,7732,53,1379,468,2021
10403,r227,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,226,20179,0,0,0,0,0,19087,0,1092,0,0
10403,r228,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,227,19916,0,0,0,0,0,19244,0,671,0,0
10403,r229,"All institutions -> U. Texas Rio Grande Valley, The",All institutions,"U. Texas Rio Grande Valley, The",2,228,19606,127,759,540,0,0,8372,0,9808,0,0
10403,r230,"All institutions -> U. North Carolina, The, Charlotte",All institutions,"U. North Carolina, The, Charlotte",2,229,19445,0,720,4429,0,0,4134,0,8326,0,1837
10403,r231,"All institutions -> U. Maine, System Office",All institutions,"U. Maine, System Office",2,230,19046,1900,3215,0,0,0,1650,1770,0,10511,0
10403,r232,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,231,18961,0,1963,3148,578,641,3741,73,7397,263,1158
10403,r233,"All institutions -> U. Southern Mississippi, The",All institutions,"U. Southern Mississippi, The",2,232,18791,7569,3055,750,446,0,4922,176,1254,100,519
10403,r234,"All institutions -> Wright State U., Dayton",All institutions,"Wright State U., Dayton",2,233,18605,0,13689,0,0,0,4838,0,63,15,0
10403,r235,All institutions -> Central State U.,All institutions,Central State U.,2,234,18216,0,600,0,249,0,0,0,364,17003,0
10403,r236,All institutions -> U. System Maryland,All institutions,U. System Maryland,2,235,18165,0,11672,2052,0,0,996,0,0,2334,1111
10403,r237,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,236,18149,0,0,0,0,0,14004,0,4146,0,0
10403,r238,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,237,17817,0,0,0,0,0,5870,1375,8586,200,1786
10403,r239,All institutions -> American U.,All institutions,American U.,2,238,17678,80,75,0,197,0,313,1443,15374,0,195
10403,r240,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,239,17631,0,1543,0,0,0,1786,7286,5524,0,1492
10403,r241,All institutions -> Ohio U.,All institutions,Ohio U.,2,240,16922,0,496,5359,2003,0,4549,188,4046,15,267
10403,r242,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,241,16748,0,10712,0,0,0,0,2041,296,3170,530
10403,r243,All institutions -> New York Structural Biology Center,All institutions,New York Structural Biology Center,2,242,16600,0,0,0,0,0,16600,0,0,0,0
10403,r244,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,243,16492,0,0,0,0,0,7635,0,8857,0,0
10403,r245,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,244,16395,0,0,0,0,0,9081,144,6970,200,0
10403,r246,"All institutions -> U. Texas, System Administration",All institutions,"U. Texas, System Administration",2,245,16135,0,14608,0,0,0,693,0,0,834,0
10403,r247,All institutions -> William & Mary,All institutions,William & Mary,2,246,16061,4161,570,1872,0,1755,699,252,6751,0,0
10403,r248,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,247,15868,225,1184,0,0,0,6841,0,6754,750,114
10403,r249,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,248,15512,0,2279,789,0,0,4561,1263,6245,286,89
10403,r250,All institutions -> Lincoln U.,All institutions,Lincoln U.,2,249,15309,0,0,0,0,0,0,0,499,14810,0
10403,r251,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,250,15185,0,203,0,0,0,12036,0,2947,0,0
10403,r252,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,251,14893,0,1239,7016,0,0,1023,714,4104,0,796
10403,r253,All institutions -> UNAVCO Inc.,All institutions,UNAVCO Inc.,2,252,14809,0,0,0,0,0,0,0,14809,0,0
10403,r254,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,253,14686,0,600,268,250,0,11023,0,2180,365,0
10403,r255,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,254,14446,0,1788,200,0,0,663,0,1167,10628,0
10403,r256,"All institutions -> State U. New York, The, Albany",All institutions,"State U. New York, The, Albany",2,255,14417,0,0,0,0,0,6681,0,7706,30,0
10403,r257,All institutions -> U. Virgin Islands,All institutions,U. Virgin Islands,2,256,14092,0,151,0,0,0,566,0,8842,4407,125
10403,r258,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,257,14019,0,0,0,0,0,0,0,5566,8453,0
10403,r259,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,258,13879,0,0,0,0,0,0,0,291,13588,0
10403,r260,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,259,13784,187,496,2015,79,0,3695,1276,5885,150,0
10403,r261,"All institutions -> U. North Carolina, The, Greensboro",All institutions,"U. North Carolina, The, Greensboro",2,260,13758,199,25,0,1211,0,7259,40,4422,602,0
10403,r262,"All institutions -> Texas Tech U., System Administration",All institutions,"Texas Tech U., System Administration",2,261,13753,0,2818,3980,0,0,0,1488,0,5466,0
10403,r263,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,262,13358,0,773,868,1608,0,3328,720,5602,0,459
10403,r264,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,263,13290,0,141,0,160,0,708,0,1421,10860,0
10403,r265,"All institutions -> U. Puerto Rico, System Office",All institutions,"U. Puerto Rico, System Office",2,264,13184,0,43,0,0,0,118,0,3345,9521,157
10403,r266,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,265,13152,0,0,5820,0,0,1778,43,5021,355,134
10403,r267,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,266,12937,0,2349,0,0,0,10587,0,0,0,0
10403,r268,All institutions -> U. Guam,All institutions,U. Guam,2,267,12871,300,0,0,0,0,2180,0,5457,4934,0
10403,r269,"All institutions -> Kent State U., Kent",All institutions,"Kent State U., Kent",2,268,12556,0,1520,698,28,0,4670,123,5517,0,0
10403,r270,All institutions -> U. Denver,All institutions,U. Denver,2,269,12500,57,0,0,1145,0,6283,0,5015,0,0
10403,r271,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,270,12376,738,5636,0,0,0,4589,0,399,87,927
10403,r272,All institutions -> Hampton U.,All institutions,Hampton U.,2,271,12353,0,739,468,0,0,1233,3438,6474,0,0
10403,r273,All institutions -> Creighton U.,All institutions,Creighton U.,2,272,12182,0,2602,0,0,0,8903,0,677,0,0
10403,r274,All institutions -> Colby C.,All institutions,Colby C.,2,273,12088,0,0,0,0,0,0,0,1858,10229,0
10403,r275,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,274,11902,0,250,0,250,0,4678,0,6724,0,0
10403,r276,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,275,11806,0,543,0,0,0,5919,0,4670,673,0
10403,r277,"All institutions -> U. Memphis, The",All institutions,"U. Memphis, The",2,276,11798,0,888,0,792,0,5859,78,4182,0,0
10403,r278,All institutions -> Texas State U.,All institutions,Texas State U.,2,277,11682,128,906,598,561,0,930,342,5331,1637,1248
10403,r279,"All institutions -> Missouri State U., Springfield",All institutions,"Missouri State U., Springfield",2,278,11621,0,7240,0,2278,0,11,0,2013,0,80
10403,r280,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,279,11607,2,5812,0,0,0,395,1558,3840,0,0
10403,r281,All institutions -> Langston U.,All institutions,Langston U.,2,280,11589,0,600,0,0,0,951,0,0,10039,0
10403,r282,All institutions -> Baylor U.,All institutions,Baylor U.,2,281,11486,0,408,490,75,0,6026,190,4271,14,10
10403,r283,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,282,11445,0,815,5,0,0,10624,0,0,0,0
10403,r284,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,283,11401,600,319,250,0,0,1127,224,8876,5,0
10403,r285,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,284,11361,0,538,531,0,0,6681,258,3353,0,0
10403,r286,All institutions -> Connecticut Board of Regents for Higher Education,All institutions,Connecticut Board of Regents for Higher Education,2,285,11204,926,0,138,0,0,0,0,8250,1889,0
10403,r287,"All institutions -> Colorado State U., system office",All institutions,"Colorado State U., system office",2,286,11193,4969,781,440,0,0,226,0,0,600,4177
10403,r288,All institutions -> Consortium of Universities of the Washington Metropolitan Area,All institutions,Consortium of Universities of the Washington Metropolitan Area,2,287,11122,0,11122,0,0,0,0,0,0,0,0
10403,r289,"All institutions -> U. South Dakota, The",All institutions,"U. South Dakota, The",2,288,11116,0,0,317,0,0,8502,0,1942,205,150
10403,r290,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,289,11051,0,0,0,0,0,102,0,1330,9618,0
10403,r291,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,290,10848,0,0,0,249,0,0,0,0,10599,0
10403,r292,All institutions -> Marquette U.,All institutions,Marquette U.,2,291,10725,0,308,0,0,0,8061,0,2356,0,0
10403,r293,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,292,10252,0,0,0,248,0,912,0,430,8661,0
10403,r294,All institutions -> Missouri U. Science and Technology,All institutions,Missouri U. Science and Technology,2,293,10094,0,634,0,0,0,400,271,7189,0,1601
10403,r295,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,294,10079,0,0,0,0,0,6549,130,0,0,3400
10403,r296,All institutions -> Marshall U.,All institutions,Marshall U.,2,295,9910,0,0,0,0,0,9643,0,268,0,0
10403,r297,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,296,9824,0,0,0,0,0,9824,0,0,0,0
10403,r298,All institutions -> Whatcom Community C.,All institutions,Whatcom Community C.,2,297,9753,0,0,0,0,0,0,0,9753,0,0
10403,r299,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,298,9734,0,146,0,0,0,0,0,0,9588,0
10403,r300,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,299,9685,0,3374,0,0,0,6311,0,0,0,0
10403,r301,"All institutions -> U. Akron, The, Akron",All institutions,"U. Akron, The, Akron",2,300,9578,0,146,2700,0,0,1600,73,5059,0,0
10403,r302,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,301,9461,1642,0.05,0,0,0,1501,202,5445,670,0
10403,r303,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,302,9459,0,0,0,0,0,9334,0,125,0,0
10403,r304,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,303,9437,0,194,0,0,0,7536,0,1315,392,0
10403,r305,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,304,9370,0,0,1750,0,0,6228,39,1353,0,0
10403,r306,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,305,8936,0,1416,6820,0,0,0,0,699,0,0
10403,r307,All institutions -> Miami U.,All institutions,Miami U.,2,306,8801,0,299,711,0,0,5416,99,2181,0,95
10403,r308,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,307,8714,0,0,0,0,0,8514,0,0,200,0
10403,r309,All institutions -> Charles R. Drew U. Medicine and Science,All institutions,Charles R. Drew U. Medicine and Science,2,308,8641,0,0,0,0,0,8641,0,0,0,0
10403,r310,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,309,8639,0,0,0,0,0,390,351,7883,0,15
10403,r311,All institutions -> Rowan U.,All institutions,Rowan U.,2,310,8528,0,500,0,0,0,3370,0,4458,0,200
10403,r312,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,311,8487,0,511,0,6840,0,0,0,1136,0,0
10403,r313,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,312,8276,0,0,0,3412,0,3103,0,1761,0,0
10403,r314,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,313,8208,0,173,0,0,0,3274,342,4419,0,0
10403,r315,All institutions -> U. Alaska System of Higher Education,All institutions,U. Alaska System of Higher Education,2,314,8089,0,0,5999,0,0,0,0,0,0,2090
10403,r316,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,315,7817,0,0,0,0,0,3259,0,4558,0,0
10403,r317,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,316,7756,0,700,920,0,0,2576,0,3560,0,0
10403,r318,All institutions -> Eastern Iowa Community C. District,All institutions,Eastern Iowa Community C. District,2,317,7589,0,0,0,0,0,0,0,7589,0,0
10403,r319,"All institutions -> U. Texas Health Science Center, The, Tyler",All institutions,"U. Texas Health Science Center, The, Tyler",2,318,7536,0,489,0,0,0,7047,0,0,0,0
10403,r320,All institutions -> Western U. Health Sciences,All institutions,Western U. Health Sciences,2,319,7475,0,0,0,0,0,7471,0,0,5,0
10403,r321,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,320,7232,0,121,737,420,0,3755,0,2198,0,0
10403,r322,"All institutions -> U. Tennessee, The, Knoxville, Institute of Agriculture",All institutions,"U. Tennessee, The, Knoxville, Institute of Agriculture",2,321,7180,0,0,0,0,0,0,0,0,7180,0
10403,r323,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,322,7147,0,0,0,0,0,0,0,0,7147,0
10403,r324,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,323,6849,200,0,2967,0,0,988,109,2560,25,0
10403,r325,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,324,6846,0,2548,0,0,0,2444,550,1304,0,0
10403,r326,All institutions -> Chapman U.,All institutions,Chapman U.,2,325,6759,0,2100,0,0,0,2851,35,1113,660,0
10403,r327,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,326,6711,291,1446,1557,0,0,0,0,3416,0,0
10403,r328,All institutions -> Prince George's Community C.,All institutions,Prince George's Community C.,2,327,6698,0,0,0,0,0,0,0,6698,0,0
10403,r329,All institutions -> South Dakota School of Mines & Technology,All institutions,South Dakota School of Mines & Technology,2,328,6652,0,190,0,0,0,66,332,5965,0,99
10403,r330,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,329,6430,0,0,0,0,0,1675,0,4755,0,0
10403,r331,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,330,6287,0,125,2253,0,0,0,0,3909,0,0
10403,r332,All institutions -> Oakland U.,All institutions,Oakland U.,2,331,6272,0,1279,0,0,0,4121,0,872,0,0
10403,r333,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,332,6264,0,590,0,0,0,2620,0,2954,0,100
10403,r334,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,333,6124,0,0,0,0,0,465,0,4241,0,1418
10403,r335,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,334,6099,0,0,0,0,0,3636,0,2463,0,0
10403,r336,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,335,6042,0,0,0,0,0,4399,0,1643,0,0
10403,r337,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,336,5877,0,0,0,0,0,1402,40,4436,0,0
10403,r338,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,337,5635,0,0,0,0,0,2338,29,3268,0,0
10403,r339,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,338,5609,75,0,0,250,0,1821,0,1610,1675,178
10403,r340,All institutions -> Villanova U.,All institutions,Villanova U.,2,339,5506,200,795,0,0,0,879,214,3418,0,0
10403,r341,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,340,5504,0,103,0,0,0,14,0,3878,1497,11
10403,r342,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,341,5423,0,94,0,0,0,4262,10,1057,0,0
10403,r343,All institutions -> Naval War C.,All institutions,Naval War C.,2,342,5372,0,5372,0,0,0,0,0,0,0,0
10403,r344,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,343,5310,0,0,718,0,0,0,57,4512,0,23
10403,r345,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,344,5251,0,0,1881,0,0,2283,0,1087,0,0
10403,r346,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,345,5234,0,5234,0,0,0,0,0,0,0,0
10403,r347,All institutions -> Northeast Radio Observatory Corp.,All institutions,Northeast Radio Observatory Corp.,2,346,5154,0,0,0,0,0,0,0,5154,0,0
10403,r348,All institutions -> Norwich U.,All institutions,Norwich U.,2,347,5021,0,4148,0,0,0,0,0,873,0,0
10403,r349,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,348,5019,0,0,0,0,0,259,0,4760,0,0
10403,r350,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,349,4997,0,0,0,0,0,4997,0,0,0,0
10403,r351,All institutions -> Haverford C.,All institutions,Haverford C.,2,350,4937,0,2611,0,0,0,872,88,1366,0,0
10403,r352,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,351,4869,0,0,0,0,0,4216,0,652,0,0
10403,r353,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,352,4851,0,0,0,0,0,1097,0,3754,0,0
10403,r354,All institutions -> Dine C.,All institutions,Dine C.,2,353,4809,0,0,0,0,0,966,0,3843,0,0
10403,r355,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,354,4788,0,0,315,0,0,1730,0,2743,0,0
10403,r356,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,355,4775,0,1502,320,0,0,455,0,1783,450,264
10403,r357,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,356,4772,0,0,0,0,0,445,61,1444,2821,0
10403,r358,All institutions -> Rosalind Franklin U. Medicine and Science,All institutions,Rosalind Franklin U. Medicine and Science,2,357,4755,0,0,0,0,0,4755,0,0,0,0
10403,r359,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,358,4742,0,378,0,0,0,1786,0,2453,32,93
10403,r360,All institutions -> U. New England,All institutions,U. New England,2,359,4708,0,0,0,0,0,4708,0,0,0,0
10403,r361,All institutions -> U. District of Columbia,All institutions,U. District of Columbia,2,360,4673,0,814,0,0,0,376,50,2357,1076,0
10403,r362,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,361,4671,0,0,0,0,0,1255,0,3417,0,0
10403,r363,All institutions -> Barnard C.,All institutions,Barnard C.,2,362,4625,0,0,0,0,0,938,0,3687,0,0
10403,r364,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,363,4462,0,769,0,0,0,441,131,3091,30,0
10403,r365,All institutions -> Western Michigan U.,All institutions,Western Michigan U.,2,364,4452,0,0,0,500,0,1982,163,1808,0,0
10403,r366,All institutions -> Towson U.,All institutions,Towson U.,2,365,4399,0,745,0,0,0,825,0,2799,30,0
10403,r367,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,366,4360,0,0,0,2773,0,945,0,641,0,0
10403,r368,All institutions -> American Samoa Community C.,All institutions,American Samoa Community C.,2,367,4282,0,0,0,0,0,0,0,300,3982,0
10403,r369,All institutions -> DePaul U.,All institutions,DePaul U.,2,368,4270,0,0,0,664,0,2222,0,1384,0,0
10403,r370,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,369,4178,0,0,0,0,0,2017,0,2161,0,0
10403,r371,All institutions -> U. San Diego,All institutions,U. San Diego,2,370,4166,0,1655,0,0,0,464,0,2046,0,0
10403,r372,All institutions -> South Dakota Board of Regents,All institutions,South Dakota Board of Regents,2,371,4155,0,0,0,0,0,0,0,4155,0,0
10403,r373,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,372,4147,0,0,3164,0,0,0,0,983,0,0
10403,r374,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,373,4139,0,0,560,0,0,3223,0,356,0,0
10403,r375,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,374,4123,0,1349,318,0,0,91,0,1874,225,267
10403,r376,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,375,4101,0,452,0,0,0,0,0,3649,0,0
10403,r377,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,376,3996,2109,0,0,0,0,256,0,1606,25,0
10403,r378,All institutions -> Voorhees C.,All institutions,Voorhees C.,2,377,3940,0,0,0,3940,0,0,0,0,0,0
10403,r379,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,378,3921,243,171,0,0,0,851,256,2376,0,25
10403,r380,All institutions -> Ball State U.,All institutions,Ball State U.,2,379,3912,0,0,0,0,0,3748,0,164,0,0
10403,r381,All institutions -> C. Micronesia-FSM,All institutions,C. Micronesia-FSM,2,380,3866,0,0,0,0,0,0,0,0,3866,0
10403,r382,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,381,3635,1400,0,0,0,0,2235,0,0,0,0
10403,r383,All institutions -> Amherst C.,All institutions,Amherst C.,2,382,3631,0,0,0,0,0,476,196,2959,0,0
10403,r384,All institutions -> Northern Marianas C.,All institutions,Northern Marianas C.,2,383,3613,0,0,0,0,0,0,0,0,3613,0
10403,r385,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,384,3570,0,1115,0,368,0,1972,0,115,0,0
10403,r386,All institutions -> Sitting Bull C.,All institutions,Sitting Bull C.,2,385,3500,0,0,0,0,0,0,0,3500,0,0
10403,r387,"All institutions -> U. Tennessee, The, Chattanooga",All institutions,"U. Tennessee, The, Chattanooga",2,386,3484,0,0,0,0,0,123,0,3362,0,0
10403,r388,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,387,3440,1244,0,0,0,0,257,932,524,484,0
10403,r389,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,388,3423,0,0,0,0,0,1392,0,2032,0,0
10403,r390,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,389,3405,0,0,0,250,0,258,0,2896,0,0
10403,r391,All institutions -> Navajo Technical U.,All institutions,Navajo Technical U.,2,390,3343,0,0,0,0,0,0,0,2035,1308,0
10403,r392,"All institutions -> Pace U., New York City",All institutions,"Pace U., New York City",2,391,3325,0,0,845,0,0,413,0,2066,0,0
