table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_engineering,field_other_fields
10257,r011,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,2834851,598087,140159,325787,62466,226079,41945,49652,819284,571392
10257,r012,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,509680,314345,15324,86480,3644,40323,9407,0,33044,7113
10257,r013,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,17921,0,0,17892,0,0,0,0,0,0.05
10257,r014,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,703068,52055,0,30348,0,99937,300,12994,408784,98649
10257,r015,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,541892,113558,5118,107917,11441,41347,19394,2597,0,240521
10257,r016,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,630694,63574,110191,44067,11787,14769,7322,4413,163625,210946
10257,r017,All agencies -> Departments -> Department of Defense -> Space Force,All agencies,Departments,Department of Defense,Space Force,,4,98285,0,0,0,0,0,0,0,98285,0
10257,r018,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,333311,54555,9526,39083,35594,29703,5522,29648,115546,14134
10257,r019,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,29730,0,0,0,0,0,0,0,0,29730
10257,r020,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,5500144,822465,244235,507085,1578,3482365,0,0,48736,393680
10257,r021,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,12542,0,0,0,0,0,0,0,12542,0
10257,r022,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,1701,0,0,0,0,1701,0,0,0,0
10257,r023,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,122721,4800,2902,960,1578,109674,0,0,2805,0
10257,r024,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,122721,4800,2902,960,1578,109674,0,0,2805,0
10257,r025,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,1731,1731,0,0,0,0,0,0,0,0
10257,r026,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,5361449,815933,241333,506125,0,3370990,0,0,33388,393680
10257,r027,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,21508382,0,253091,15617833,177838,120849,1858373,238807,1461026,1780565
10257,r028,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,89306,0,0,57925,0,2067,160,0,11291,17862
10257,r029,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,420703,0,0,420703,0,0,0,0,0,0
10257,r030,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,3399,0,0,3399,0,0,0,0,0,0
10257,r031,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,20994974,0,253091,15135806,177838,118782,1858213,238807,1449735,1762703
10257,r032,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,50791,2097,8546,924,0.05,3004,0.05,0.05,30912,5308
10257,r033,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,6025,2097,0,924,0,3004,0,0,0,0
10257,r034,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,44766,0,8546,0.05,0.05,0.05,0.05,0.05,30912,5308
10257,r035,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,86089,0,54202,30357,0,0,0,0,1530,0
10257,r036,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,237,0,0,237,0,0,0,0,0,0
10257,r037,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,1530,0,0,0,0,0,0,0,1530,0
10257,r038,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,84322,0,54202,30120,0,0,0,0,0,0
10257,r039,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,8401,0,0,0,0,0,0,8401,0,0
10257,r040,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,8401,0,0,0,0,0,0,8401,0,0
10257,r041,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,4000,0,0,4000,0,0,0,0,0,0
10257,r042,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,2072,0,0,0,0,644,0,65,370,993
10257,r043,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,893,0,0,0,0,0,0,0,0,893
10257,r044,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,1179,0,0,0,0,644,0,65,370,100
10257,r045,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,5264,0,0,0,0,5264,0,0,0,0
10257,r046,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,5264,0,0,0,0,5264,0,0,0,0
10257,r047,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,624980,0,0,624980,0,0,0,0,0,0
10257,r048,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10257,r049,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,4429290,0,23428,29664,0,1030791,0,0,0,3345407
10257,r050,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,5770954,815923,1031500,750117,256181,1279629,32816,203463,678762,722564
10257,r051,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,62500,0,1875,34375,0,11672,0,2718,10172,1688
