table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_hierarchy_depth,value
6051,r490,2014old<sup>e</sup>,Nonfaculty researchers,Science,2,14283
6051,r491,2014old<sup>e</sup>,Nonfaculty researchers,Engineering,2,2744
6051,r492,2014old<sup>e</sup>,Nonfaculty researchers,Health,2,6263
6051,r493,2014new<sup>e</sup>,Graduate students,All fields,2,666586
6051,r494,2014new<sup>e</sup>,Graduate students,Science,2,437395
6051,r495,2014new<sup>e</sup>,Graduate students,Engineering,2,164488
6051,r496,2014new<sup>e</sup>,Graduate students,Health,2,64703
6051,r497,2014new<sup>e</sup>,Postdoctoral appointees,All fields,2,63593
6051,r498,2014new<sup>e</sup>,Postdoctoral appointees,Science,2,37316
6051,r499,2014new<sup>e</sup>,Postdoctoral appointees,Engineering,2,7307
6051,r500,2014new<sup>e</sup>,Postdoctoral appointees,Health,2,18970
6051,r501,2014new<sup>e</sup>,Nonfaculty researchers,All fields,2,23706
6051,r502,2014new<sup>e</sup>,Nonfaculty researchers,Science,2,14674
6051,r503,2014new<sup>e</sup>,Nonfaculty researchers,Engineering,2,2745
6051,r504,2014new<sup>e</sup>,Nonfaculty researchers,Health,2,6287
6051,r505,2015,Graduate students,All fields,2,685397
6051,r506,2015,Graduate students,Science,2,448654
6051,r507,2015,Graduate students,Engineering,2,169354
6051,r508,2015,Graduate students,Health,2,67389
6051,r509,2015,Postdoctoral appointees,All fields,2,63861
6051,r510,2015,Postdoctoral appointees,Science,2,37639
6051,r511,2015,Postdoctoral appointees,Engineering,2,7656
6051,r512,2015,Postdoctoral appointees,Health,2,18566
6051,r513,2015,Nonfaculty researchers,All fields,2,25292
6051,r514,2015,Nonfaculty researchers,Science,2,15667
6051,r515,2015,Nonfaculty researchers,Engineering,2,2929
6051,r516,2015,Nonfaculty researchers,Health,2,6696
6051,r517,2016,Graduate students,All fields,2,684825
6051,r518,2016,Graduate students,Science,2,452046
6051,r519,2016,Graduate students,Engineering,2,168443
6051,r520,2016,Graduate students,Health,2,64336
6051,r521,2016,Postdoctoral appointees,All fields,2,64712
6051,r522,2016,Postdoctoral appointees,Science,2,37941
6051,r523,2016,Postdoctoral appointees,Engineering,2,7796
6051,r524,2016,Postdoctoral appointees,Health,2,18975
6051,r525,2016,Nonfaculty researchers,All fields,2,25747
6051,r526,2016,Nonfaculty researchers,Science,2,15940
6051,r527,2016,Nonfaculty researchers,Engineering,2,3155
6051,r528,2016,Nonfaculty researchers,Health,2,6652
6051,r529,2017old<sup>f</sup>,Graduate students,All fields,2,684096
6051,r530,2017old<sup>f</sup>,Graduate students,Science,2,450343
6051,r531,2017old<sup>f</sup>,Graduate students,Engineering,2,166819
6051,r532,2017old<sup>f</sup>,Graduate students,Health,2,66934
6051,r533,2017old<sup>f</sup>,Postdoctoral appointees,All fields,2,64888
6051,r534,2017old<sup>f</sup>,Postdoctoral appointees,Science,2,37816
6051,r535,2017old<sup>f</sup>,Postdoctoral appointees,Engineering,2,7929
6051,r536,2017old<sup>f</sup>,Postdoctoral appointees,Health,2,19143
6051,r537,2017old<sup>f</sup>,Nonfaculty researchers,All fields,2,na
6051,r538,2017old<sup>f</sup>,Nonfaculty researchers,Science,2,na
6051,r539,2017old<sup>f</sup>,Nonfaculty researchers,Engineering,2,na
6051,r540,2017old<sup>f</sup>,Nonfaculty researchers,Health,2,na
6051,r541,2017new<sup>f</sup>,Graduate students,All fields,2,649112
6051,r542,2017new<sup>f</sup>,Graduate students,Science,2,415568
6051,r543,2017new<sup>f</sup>,Graduate students,Engineering,2,165581
6051,r544,2017new<sup>f</sup>,Graduate students,Health,2,67963
6051,r545,2017new<sup>f</sup>,Postdoctoral appointees,All fields,2,64733
6051,r546,2017new<sup>f</sup>,Postdoctoral appointees,Science,2,38241
6051,r547,2017new<sup>f</sup>,Postdoctoral appointees,Engineering,2,7839
6051,r548,2017new<sup>f</sup>,Postdoctoral appointees,Health,2,18653
6051,r549,2017new<sup>f</sup>,Nonfaculty researchers,All fields,2,28180
6051,r550,2017new<sup>f</sup>,Nonfaculty researchers,Science,2,17268
6051,r551,2017new<sup>f</sup>,Nonfaculty researchers,Engineering,2,3274
6051,r552,2017new<sup>f</sup>,Nonfaculty researchers,Health,2,7638
6051,r553,2018,Graduate students,All fields,2,668307
6051,r554,2018,Graduate students,Science,2,432255
6051,r555,2018,Graduate students,Engineering,2,163301
6051,r556,2018,Graduate students,Health,2,72751
6051,r557,2018,Postdoctoral appointees,All fields,2,64783
6051,r558,2018,Postdoctoral appointees,Science,2,37564
6051,r559,2018,Postdoctoral appointees,Engineering,2,7914
6051,r560,2018,Postdoctoral appointees,Health,2,19305
6051,r561,2018,Nonfaculty researchers,All fields,2,29284
6051,r562,2018,Nonfaculty researchers,Science,2,18278
6051,r563,2018,Nonfaculty researchers,Engineering,2,3570
6051,r564,2018,Nonfaculty researchers,Health,2,7436
6051,r565,2019,Graduate students,All fields,2,690117
6051,r566,2019,Graduate students,Science,2,453691
6051,r567,2019,Graduate students,Engineering,2,164004
6051,r568,2019,Graduate students,Health,2,72422
6051,r569,2019,Postdoctoral appointees,All fields,2,66247
6051,r570,2019,Postdoctoral appointees,Science,2,38503
6051,r571,2019,Postdoctoral appointees,Engineering,2,8266
6051,r572,2019,Postdoctoral appointees,Health,2,19478
6051,r573,2019,Nonfaculty researchers,All fields,2,30349
6051,r574,2019,Nonfaculty researchers,Science,2,18819
6051,r575,2019,Nonfaculty researchers,Engineering,2,3909
6051,r576,2019,Nonfaculty researchers,Health,2,7621
6051,r577,2020,Graduate students,All fields,2,697813
6051,r578,2020,Graduate students,Science,2,464646
6051,r579,2020,Graduate students,Engineering,2,157729
6051,r580,2020,Graduate students,Health,2,75438
6051,r581,2020,Postdoctoral appointees,All fields,2,65681
6051,r582,2020,Postdoctoral appointees,Science,2,38741
6051,r583,2020,Postdoctoral appointees,Engineering,2,8462
6051,r584,2020,Postdoctoral appointees,Health,2,18478
6051,r585,2020,Nonfaculty researchers,All fields,2,29661
6051,r586,2020,Nonfaculty researchers,Science,2,18212
6051,r587,2020,Nonfaculty researchers,Engineering,2,3921
6051,r588,2020,Nonfaculty researchers,Health,2,7528
6051,r589,Master's students -> 2017new<sup>f</sup>,Graduate students,All fields,2,378587
6051,r590,Master's students -> 2017new<sup>f</sup>,Graduate students,Science,2,229169
6051,r591,Master's students -> 2017new<sup>f</sup>,Graduate students,Engineering,2,96756
6051,r592,Master's students -> 2017new<sup>f</sup>,Graduate students,Health,2,52662
6051,r593,Master's students -> 2017new<sup>f</sup>,Postdoctoral appointees,All fields,2,na
6051,r594,Master's students -> 2017new<sup>f</sup>,Postdoctoral appointees,Science,2,na
6051,r595,Master's students -> 2017new<sup>f</sup>,Postdoctoral appointees,Engineering,2,na
6051,r596,Master's students -> 2017new<sup>f</sup>,Postdoctoral appointees,Health,2,na
6051,r597,Master's students -> 2017new<sup>f</sup>,Nonfaculty researchers,All fields,2,na
6051,r598,Master's students -> 2017new<sup>f</sup>,Nonfaculty researchers,Science,2,na
6051,r599,Master's students -> 2017new<sup>f</sup>,Nonfaculty researchers,Engineering,2,na
6051,r600,Master's students -> 2017new<sup>f</sup>,Nonfaculty researchers,Health,2,na
6051,r601,Master's students -> 2018,Graduate students,All fields,2,391211
6051,r602,Master's students -> 2018,Graduate students,Science,2,241327
6051,r603,Master's students -> 2018,Graduate students,Engineering,2,93064
6051,r604,Master's students -> 2018,Graduate students,Health,2,56820
6051,r605,Master's students -> 2018,Postdoctoral appointees,All fields,2,na
6051,r606,Master's students -> 2018,Postdoctoral appointees,Science,2,na
6051,r607,Master's students -> 2018,Postdoctoral appointees,Engineering,2,na
6051,r608,Master's students -> 2018,Postdoctoral appointees,Health,2,na
6051,r609,Master's students -> 2018,Nonfaculty researchers,All fields,2,na
6051,r610,Master's students -> 2018,Nonfaculty researchers,Science,2,na
6051,r611,Master's students -> 2018,Nonfaculty researchers,Engineering,2,na
6051,r612,Master's students -> 2018,Nonfaculty researchers,Health,2,na
6051,r613,Master's students -> 2019,Graduate students,All fields,2,408228
6051,r614,Master's students -> 2019,Graduate students,Science,2,259795
6051,r615,Master's students -> 2019,Graduate students,Engineering,2,91939
6051,r616,Master's students -> 2019,Graduate students,Health,2,56494
6051,r617,Master's students -> 2019,Postdoctoral appointees,All fields,2,na
6051,r618,Master's students -> 2019,Postdoctoral appointees,Science,2,na
6051,r619,Master's students -> 2019,Postdoctoral appointees,Engineering,2,na
6051,r620,Master's students -> 2019,Postdoctoral appointees,Health,2,na
6051,r621,Master's students -> 2019,Nonfaculty researchers,All fields,2,na
6051,r622,Master's students -> 2019,Nonfaculty researchers,Science,2,na
6051,r623,Master's students -> 2019,Nonfaculty researchers,Engineering,2,na
6051,r624,Master's students -> 2019,Nonfaculty researchers,Health,2,na
6051,r625,Master's students -> 2020,Graduate students,All fields,2,414478
6051,r626,Master's students -> 2020,Graduate students,Science,2,267904
6051,r627,Master's students -> 2020,Graduate students,Engineering,2,86450
6051,r628,Master's students -> 2020,Graduate students,Health,2,60124
6051,r629,Master's students -> 2020,Postdoctoral appointees,All fields,2,na
6051,r630,Master's students -> 2020,Postdoctoral appointees,Science,2,na
6051,r631,Master's students -> 2020,Postdoctoral appointees,Engineering,2,na
6051,r632,Master's students -> 2020,Postdoctoral appointees,Health,2,na
6051,r633,Master's students -> 2020,Nonfaculty researchers,All fields,2,na
6051,r634,Master's students -> 2020,Nonfaculty researchers,Science,2,na
6051,r635,Master's students -> 2020,Nonfaculty researchers,Engineering,2,na
6051,r636,Master's students -> 2020,Nonfaculty researchers,Health,2,na
6051,r637,Doctoral students -> 2017new<sup>f</sup>,Graduate students,All fields,2,270525
6051,r638,Doctoral students -> 2017new<sup>f</sup>,Graduate students,Science,2,186399
6051,r639,Doctoral students -> 2017new<sup>f</sup>,Graduate students,Engineering,2,68825
6051,r640,Doctoral students -> 2017new<sup>f</sup>,Graduate students,Health,2,15301
6051,r641,Doctoral students -> 2017new<sup>f</sup>,Postdoctoral appointees,All fields,2,na
6051,r642,Doctoral students -> 2017new<sup>f</sup>,Postdoctoral appointees,Science,2,na
6051,r643,Doctoral students -> 2017new<sup>f</sup>,Postdoctoral appointees,Engineering,2,na
6051,r644,Doctoral students -> 2017new<sup>f</sup>,Postdoctoral appointees,Health,2,na
6051,r645,Doctoral students -> 2017new<sup>f</sup>,Nonfaculty researchers,All fields,2,na
6051,r646,Doctoral students -> 2017new<sup>f</sup>,Nonfaculty researchers,Science,2,na
6051,r647,Doctoral students -> 2017new<sup>f</sup>,Nonfaculty researchers,Engineering,2,na
6051,r648,Doctoral students -> 2017new<sup>f</sup>,Nonfaculty researchers,Health,2,na
6051,r649,Doctoral students -> 2018,Graduate students,All fields,2,277096
6051,r650,Doctoral students -> 2018,Graduate students,Science,2,190928
6051,r651,Doctoral students -> 2018,Graduate students,Engineering,2,70237
6051,r652,Doctoral students -> 2018,Graduate students,Health,2,15931
6051,r653,Doctoral students -> 2018,Postdoctoral appointees,All fields,2,na
6051,r654,Doctoral students -> 2018,Postdoctoral appointees,Science,2,na
6051,r655,Doctoral students -> 2018,Postdoctoral appointees,Engineering,2,na
6051,r656,Doctoral students -> 2018,Postdoctoral appointees,Health,2,na
6051,r657,Doctoral students -> 2018,Nonfaculty researchers,All fields,2,na
6051,r658,Doctoral students -> 2018,Nonfaculty researchers,Science,2,na
6051,r659,Doctoral students -> 2018,Nonfaculty researchers,Engineering,2,na
6051,r660,Doctoral students -> 2018,Nonfaculty researchers,Health,2,na
6051,r661,Doctoral students -> 2019,Graduate students,All fields,2,281889
6051,r662,Doctoral students -> 2019,Graduate students,Science,2,193896
6051,r663,Doctoral students -> 2019,Graduate students,Engineering,2,72065
6051,r664,Doctoral students -> 2019,Graduate students,Health,2,15928
6051,r665,Doctoral students -> 2019,Postdoctoral appointees,All fields,2,na
6051,r666,Doctoral students -> 2019,Postdoctoral appointees,Science,2,na
6051,r667,Doctoral students -> 2019,Postdoctoral appointees,Engineering,2,na
6051,r668,Doctoral students -> 2019,Postdoctoral appointees,Health,2,na
6051,r669,Doctoral students -> 2019,Nonfaculty researchers,All fields,2,na
6051,r670,Doctoral students -> 2019,Nonfaculty researchers,Science,2,na
6051,r671,Doctoral students -> 2019,Nonfaculty researchers,Engineering,2,na
6051,r672,Doctoral students -> 2019,Nonfaculty researchers,Health,2,na
6051,r673,Doctoral students -> 2020,Graduate students,All fields,2,283335
6051,r674,Doctoral students -> 2020,Graduate students,Science,2,196742
6051,r675,Doctoral students -> 2020,Graduate students,Engineering,2,71279
6051,r676,Doctoral students -> 2020,Graduate students,Health,2,15314
6051,r677,Doctoral students -> 2020,Postdoctoral appointees,All fields,2,na
6051,r678,Doctoral students -> 2020,Postdoctoral appointees,Science,2,na
6051,r679,Doctoral students -> 2020,Postdoctoral appointees,Engineering,2,na
6051,r680,Doctoral students -> 2020,Postdoctoral appointees,Health,2,na
6051,r681,Doctoral students -> 2020,Nonfaculty researchers,All fields,2,na
6051,r682,Doctoral students -> 2020,Nonfaculty researchers,Science,2,na
6051,r683,Doctoral students -> 2020,Nonfaculty researchers,Engineering,2,na
6051,r684,Doctoral students -> 2020,Nonfaculty researchers,Health,2,na
