table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_received_as_a_subrecipient_total,field_received_as_a_subrecipient_federally_financed,field_received_as_a_subrecipient_nonfederally_financed,field_passed_through_to_subrecipients_total,field_passed_through_to_subrecipients_federally_financed,field_passed_through_to_subrecipients_nonfederally_financed
8013,r001,United States,United States,,,,1,"['20,448', '']","['19,372', '']","['1,076', '']","['2,878', '']","['2,371', '']","['507', '']"
8013,r002,United States -> Alabama,United States,Alabama,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r003,United States -> Alabama -> Public,United States,Alabama,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r004,"United States -> Alabama -> Public -> Auburn U., Montgomery",United States,Alabama,Public,"Auburn U., Montgomery",4,"['52', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r005,United States -> Alabama -> Public -> U. North Alabama,United States,Alabama,Public,U. North Alabama,4,"['45', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r006,United States -> Alabama -> Public -> U. West Alabama,United States,Alabama,Public,U. West Alabama,4,"['219', '']","['219', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r007,United States -> Alabama -> Private,United States,Alabama,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r008,"United States -> Alabama -> Private -> Alabama C., Osteopathic Medicine",United States,Alabama,Private,"Alabama C., Osteopathic Medicine",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r009,United States -> Alabama -> Private -> Oakwood U.,United States,Alabama,Private,Oakwood U.,4,"['90', '']","['90', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r010,United States -> Arizona,United States,Arizona,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r011,United States -> Arizona -> Public,United States,Arizona,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r012,United States -> Arizona -> Public -> Dine C.,United States,Arizona,Public,Dine C.,4,"['41', '']","['41', '']","['0', '']","['443', '']","['443', '']","['0', '']"
8013,r013,United States -> Arkansas,United States,Arkansas,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r014,United States -> Arkansas -> Public,United States,Arkansas,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r015,United States -> Arkansas -> Public -> Arkansas Tech U.,United States,Arkansas,Public,Arkansas Tech U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r016,United States -> Arkansas -> Public -> Southern Arkansas U.,United States,Arkansas,Public,Southern Arkansas U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r017,United States -> Arkansas -> Private,United States,Arkansas,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r018,United States -> Arkansas -> Private -> Arkansas C. of Health Education,United States,Arkansas,Private,Arkansas C. of Health Education,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r019,United States -> Arkansas -> Private -> Hendrix C.,United States,Arkansas,Private,Hendrix C.,4,"['451', '']","['451', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r020,United States -> Arkansas -> Private -> Ouachita Baptist U.,United States,Arkansas,Private,Ouachita Baptist U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r021,United States -> Arkansas -> Private -> Philander Smith C.,United States,Arkansas,Private,Philander Smith C.,4,"['42', 'i']","['42', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8013,r022,United States -> California,United States,California,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r023,United States -> California -> Private,United States,California,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r024,United States -> California -> Private -> California Lutheran U.,United States,California,Private,California Lutheran U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r025,United States -> California -> Private -> Claremont School of Theology,United States,California,Private,Claremont School of Theology,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8013,r026,United States -> California -> Private -> Dominican U. California,United States,California,Private,Dominican U. California,4,"['49', 'i']","['49', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8013,r027,United States -> California -> Private -> Palo Alto U.,United States,California,Private,Palo Alto U.,4,"['171', '']","['171', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r028,United States -> California -> Private -> Pitzer C.,United States,California,Private,Pitzer C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r029,United States -> California -> Private -> Point Loma Nazarene U.,United States,California,Private,Point Loma Nazarene U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r030,United States -> California -> Private -> Scripps C.,United States,California,Private,Scripps C.,4,"['10', 'i']","['9', 'i']","['1', 'i']","['5', 'i']","['5', 'i']","['0', 'i']"
8013,r031,United States -> California -> Private -> Southern California U. of Health Sciences,United States,California,Private,Southern California U. of Health Sciences,4,"['51', '']","['51', '']","['0', '']","['54', '']","['54', '']","['0', '']"
8013,r032,United States -> California -> Private -> Westmont C.,United States,California,Private,Westmont C.,4,"['80', '']","['80', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r033,United States -> California -> Private -> Whittier C.,United States,California,Private,Whittier C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r034,United States -> Colorado,United States,Colorado,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r035,United States -> Colorado -> Public,United States,Colorado,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r036,United States -> Colorado -> Public -> Colorado Mesa U.,United States,Colorado,Public,Colorado Mesa U.,4,"['31', '']","['26', '']","['5', '']","['7', '']","['7', '']","['0', '']"
8013,r037,United States -> Colorado -> Public -> Metropolitan State U. of Denver,United States,Colorado,Public,Metropolitan State U. of Denver,4,"['0', '']","['0', '']","['0', '']","['20', '']","['20', '']","['0', '']"
8013,r038,United States -> Colorado -> Public -> Western Colorado U.,United States,Colorado,Public,Western Colorado U.,4,"['2', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r039,United States -> Colorado -> Private,United States,Colorado,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r040,United States -> Colorado -> Private -> Regis U.,United States,Colorado,Private,Regis U.,4,"['14', '']","['14', '']","['0', '']","['13', '']","['13', '']","['0', '']"
8013,r041,United States -> Connecticut,United States,Connecticut,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r042,United States -> Connecticut -> Public,United States,Connecticut,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r043,United States -> Connecticut -> Public -> U.S. Coast Guard Academy,United States,Connecticut,Public,U.S. Coast Guard Academy,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r044,United States -> Connecticut -> Public -> Western Connecticut State U.,United States,Connecticut,Public,Western Connecticut State U.,4,"['0', '']","['0', '']","['0', '']","['64', '']","['64', '']","['0', '']"
8013,r045,United States -> Connecticut -> Private,United States,Connecticut,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r046,United States -> Connecticut -> Private -> Hartford International U. for Religion and Peace,United States,Connecticut,Private,Hartford International U. for Religion and Peace,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r047,United States -> Connecticut -> Private -> Quinnipiac U.,United States,Connecticut,Private,Quinnipiac U.,4,"['63', 'i']","['60', 'i']","['3', 'i']","['43', 'i']","['40', 'i']","['3', 'i']"
8013,r048,United States -> Florida,United States,Florida,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r049,United States -> Florida -> Public,United States,Florida,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r050,United States -> Florida -> Public -> New C. Florida,United States,Florida,Public,New C. Florida,4,"['21', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r051,United States -> Florida -> Private,United States,Florida,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r052,United States -> Florida -> Private -> Barry U.,United States,Florida,Private,Barry U.,4,"['87', '']","['8', '']","['79', '']","['0', '']","['0', '']","['0', '']"
8013,r053,United States -> Florida -> Private -> Bethune-Cookman U.,United States,Florida,Private,Bethune-Cookman U.,4,"['192', '']","['192', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r054,United States -> Florida -> Private -> Eckerd C.,United States,Florida,Private,Eckerd C.,4,"['15', '']","['12', '']","['3', '']","['0', '']","['0', '']","['0', '']"
8013,r055,United States -> Florida -> Private -> Jacksonville U.,United States,Florida,Private,Jacksonville U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r056,United States -> Florida -> Private -> Keiser U.,United States,Florida,Private,Keiser U.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8013,r057,United States -> Florida -> Private -> Rollins C.,United States,Florida,Private,Rollins C.,4,"['30', '']","['24', '']","['6', '']","['11', '']","['0', '']","['11', '']"
8013,r058,United States -> Florida -> Private -> St. Thomas U.,United States,Florida,Private,St. Thomas U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r059,United States -> Florida -> Private -> Stetson U.,United States,Florida,Private,Stetson U.,4,"['118', '']","['118', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r060,United States -> Florida -> Private -> U. Tampa,United States,Florida,Private,U. Tampa,4,"['9', '']","['7', '']","['2', '']","['0', '']","['0', '']","['0', '']"
8013,r061,United States -> Georgia,United States,Georgia,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r062,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r063,United States -> Georgia -> Public -> Clayton State U.,United States,Georgia,Public,Clayton State U.,4,"['292', '']","['268', '']","['24', '']","['0', '']","['0', '']","['0', '']"
8013,r064,United States -> Georgia -> Public -> Columbus State U.,United States,Georgia,Public,Columbus State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r065,United States -> Georgia -> Public -> Georgia C. and State U.,United States,Georgia,Public,Georgia C. and State U.,4,"['29', '']","['9', '']","['20', '']","['11', '']","['11', '']","['0', '']"
8013,r066,United States -> Georgia -> Public -> Georgia Gwinnett C.,United States,Georgia,Public,Georgia Gwinnett C.,4,"['9', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r067,United States -> Georgia -> Public -> U. West Georgia,United States,Georgia,Public,U. West Georgia,4,"['92', 'i']","['84', 'i']","['8', 'i']","['2', 'i']","['2', 'i']","['0', 'i']"
8013,r068,United States -> Georgia -> Public -> Valdosta State U.,United States,Georgia,Public,Valdosta State U.,4,"['37', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r069,United States -> Georgia -> Private,United States,Georgia,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r070,United States -> Georgia -> Private -> Agnes Scott C.,United States,Georgia,Private,Agnes Scott C.,4,"['10', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r071,United States -> Georgia -> Private -> Berry C.,United States,Georgia,Private,Berry C.,4,"['27', '']","['27', '']","['0', '']","['37', '']","['37', '']","['0', '']"
8013,r072,United States -> Georgia -> Private -> Life U.,United States,Georgia,Private,Life U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r073,United States -> Idaho,United States,Idaho,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r074,United States -> Idaho -> Public,United States,Idaho,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r075,United States -> Idaho -> Public -> Lewis-Clark State C.,United States,Idaho,Public,Lewis-Clark State C.,4,"['343', '']","['343', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r076,United States -> Idaho -> Private,United States,Idaho,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r077,United States -> Idaho -> Private -> Northwest Nazarene U.,United States,Idaho,Private,Northwest Nazarene U.,4,"['307', '']","['307', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r078,United States -> Illinois,United States,Illinois,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r079,United States -> Illinois -> Public,United States,Illinois,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r080,United States -> Illinois -> Public -> Chicago State U.,United States,Illinois,Public,Chicago State U.,4,"['134', '']","['134', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r081,United States -> Illinois -> Public -> Eastern Illinois U.,United States,Illinois,Public,Eastern Illinois U.,4,"['68', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r082,United States -> Illinois -> Public -> Governors State U.,United States,Illinois,Public,Governors State U.,4,"['95', '']","['95', '']","['0', '']","['11', '']","['11', '']","['0', '']"
8013,r083,United States -> Illinois -> Private,United States,Illinois,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r084,United States -> Illinois -> Private -> Augustana C.,United States,Illinois,Private,Augustana C.,4,"['20', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r085,United States -> Illinois -> Private -> Bradley U.,United States,Illinois,Private,Bradley U.,4,"['101', '']","['101', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r086,United States -> Illinois -> Private -> Elmhurst U.,United States,Illinois,Private,Elmhurst U.,4,"['0', '']","['0', '']","['0', '']","['100', '']","['100', '']","['0', '']"
8013,r087,United States -> Illinois -> Private -> Illinois C. of Optometry,United States,Illinois,Private,Illinois C. of Optometry,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r088,United States -> Illinois -> Private -> Lake Forest C.,United States,Illinois,Private,Lake Forest C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r089,United States -> Indiana,United States,Indiana,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r090,United States -> Indiana -> Public,United States,Indiana,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r091,"United States -> Indiana -> Public -> Indiana U., Kokomo",United States,Indiana,Public,"Indiana U., Kokomo",4,"['40', '']","['27', '']","['13', '']","['0', '']","['0', '']","['0', '']"
8013,r092,"United States -> Indiana -> Public -> Indiana U., Northwest",United States,Indiana,Public,"Indiana U., Northwest",4,"['48', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r093,"United States -> Indiana -> Public -> Indiana U., Southeast",United States,Indiana,Public,"Indiana U., Southeast",4,"['40', '']","['37', '']","['3', '']","['0', '']","['0', '']","['0', '']"
8013,r094,United States -> Indiana -> Public -> U. Southern Indiana,United States,Indiana,Public,U. Southern Indiana,4,"['35', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r095,United States -> Indiana -> Private,United States,Indiana,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r096,United States -> Indiana -> Private -> Butler U.,United States,Indiana,Private,Butler U.,4,"['29', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r097,United States -> Indiana -> Private -> DePauw U.,United States,Indiana,Private,DePauw U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r098,United States -> Indiana -> Private -> Earlham C.,United States,Indiana,Private,Earlham C.,4,"['8', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r099,United States -> Indiana -> Private -> Indiana Wesleyan U.,United States,Indiana,Private,Indiana Wesleyan U.,4,"['18', '']","['17', '']","['1', '']","['8', '']","['8', '']","['0', '']"
8013,r100,United States -> Indiana -> Private -> Manchester U.,United States,Indiana,Private,Manchester U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r101,United States -> Indiana -> Private -> Taylor U.,United States,Indiana,Private,Taylor U.,4,"['9', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r102,United States -> Indiana -> Private -> U. Evansville,United States,Indiana,Private,U. Evansville,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r103,United States -> Indiana -> Private -> Valparaiso U.,United States,Indiana,Private,Valparaiso U.,4,"['237', '']","['237', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r104,United States -> Iowa,United States,Iowa,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r105,United States -> Iowa -> Private,United States,Iowa,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r106,United States -> Iowa -> Private -> Coe C.,United States,Iowa,Private,Coe C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r107,United States -> Iowa -> Private -> Cornell C.,United States,Iowa,Private,Cornell C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r108,United States -> Iowa -> Private -> Luther C.,United States,Iowa,Private,Luther C.,4,"['59', 'i']","['57', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8013,r109,United States -> Kansas,United States,Kansas,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r110,United States -> Kansas -> Public,United States,Kansas,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r111,United States -> Kansas -> Public -> Emporia State U.,United States,Kansas,Public,Emporia State U.,4,"['153', '']","['153', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r112,United States -> Kentucky,United States,Kentucky,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r113,United States -> Kentucky -> Private,United States,Kentucky,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r114,United States -> Kentucky -> Private -> Centre C.,United States,Kentucky,Private,Centre C.,4,"['136', '']","['136', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r115,United States -> Louisiana,United States,Louisiana,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r116,United States -> Louisiana -> Public,United States,Louisiana,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r117,"United States -> Louisiana -> Public -> Louisiana State U., Shreveport",United States,Louisiana,Public,"Louisiana State U., Shreveport",4,"['273', '']","['273', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r118,United States -> Louisiana -> Public -> McNeese State U.,United States,Louisiana,Public,McNeese State U.,4,"['27', '']","['17', '']","['10', '']","['0', '']","['0', '']","['0', '']"
8013,r119,United States -> Louisiana -> Public -> Nicholls State U.,United States,Louisiana,Public,Nicholls State U.,4,"['30', '']","['30', '']","['0', '']","['9', '']","['9', '']","['0', '']"
8013,r120,"United States -> Louisiana -> Public -> Southern U., New Orleans",United States,Louisiana,Public,"Southern U., New Orleans",4,"['156', '']","['156', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r121,United States -> Louisiana -> Private,United States,Louisiana,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r122,"United States -> Louisiana -> Private -> Loyola U., New Orleans",United States,Louisiana,Private,"Loyola U., New Orleans",4,"['36', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8013,r123,United States -> Maine,United States,Maine,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r124,United States -> Maine -> Public,United States,Maine,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r125,United States -> Maine -> Public -> U. Maine Farmington,United States,Maine,Public,U. Maine Farmington,4,"['32', 'i']","['29', 'i']","['3', 'i']","['13', 'i']","['11', 'i']","['2', 'i']"
8013,r126,United States -> Maryland,United States,Maryland,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8013,r127,United States -> Maryland -> Public,United States,Maryland,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
