table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_salaries_wages_and_fringe_benefits,field_stock_based_compensation,field_temporary_staffing,field_expensed_equipment,field_materials_and_supplies,field_lease_and_rental_payments,field_depreciation,field_royalties_and_licensing_fees,field_other_purchased_services_except_r_d_,field_other
2063,r077,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2063,r078,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['2,071', '  ']","['1,208', '  ']","['36', '  ']","['143', '  ']","['14', '  ']","['174', '  ']","['75', '  ']","['48', '  ']","['6', '  ']","['52', '  ']","['314', '  ']"
2063,r079,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['3,703', '  ']","['2,143', '  ']","['61', '  ']","['132', '  ']","['21', '  ']","['344', '  ']","['124', '  ']","['67', '  ']","['7', '  ']","['142', '  ']","['662', '  ']"
2063,r080,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2063,r081,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['2,331', '  ']","['1,514', '  ']","['11', '  ']","['101', '  ']","['31', '  ']","['145', '  ']","['60', '  ']","['52', '  ']","['7', '  ']","['65', '  ']","['345', '  ']"
2063,r082,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['1,576', '  ']","['1,010', '  ']","['23', '  ']","['56', '  ']","['42', '  ']","['129', '  ']","['30', '  ']","['56', '  ']","['4', '  ']","['42', '  ']","['185', '  ']"
2063,r083,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['12,771', '  ']","['6,596', '  ']","['282', '  ']","['506', '  ']","['83', '  ']","['1,196', '  ']","['284', '  ']","['527', '  ']","['17', 'i ']","['920', 'i ']","['2,361', 'i ']"
2063,r084,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['7,497', '  ']","['4,435', '  ']","['71', '  ']","['300', '  ']","['72', '  ']","['350', '  ']","['107', '  ']","['264', '  ']","['4', '  ']","['598', '  ']","['1,296', '  ']"
2063,r085,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['10,070', '  ']","['6,115', '  ']","['90', 'i ']","['229', '  ']","['29', 'i ']","['1,490', '  ']","['171', 'i ']","['274', 'i ']","['25', 'i ']","['426', 'i ']","['1,220', '  ']"
2063,r086,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['18,295', 'i ']","['11,441', 'i ']","['4', '  ']","['321', '  ']","['63', 'i ']","['2,242', 'i ']","['156', 'i ']","['240', '  ']","['209 - 250', '  ']","['516', 'i ']","['3,058 - 3,105', 'i ']"
