table_id,row_id,_b_field_b_full_path,_b_field_b_level_1,_b_field_b_level_2,_b_field_b_level_3,_b_field_b_level_4,_b_field_b_level_5,_b_field_b_hierarchy_depth,field_2018,field_2019,field_2020
6016,r127,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Pediatrics,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Pediatrics,,4,107,129,132
6016,r128,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Psychiatry,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Psychiatry,,4,76,77,83
6016,r129,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Public health,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Public health,,4,149,159,177
6016,r130,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Pulmonary disease,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Pulmonary disease,,4,30,32,43
6016,r131,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Radiological sciences,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Radiological sciences,,4,84,103,110
6016,r132,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Surgery,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Surgery,,4,164,187,175
6016,r133,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Clinical medicine nec,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Clinical medicine nec,,4,391,410,361
6016,r134,All surveyed fields<sup>a</sup> -> Health -> Other health,All surveyed fields<sup>a</sup>,Health,Other health,,,3,450,454,363
6016,r135,All surveyed fields<sup>a</sup> -> Health -> Other health -> Communication disorders sciences,All surveyed fields<sup>a</sup>,Health,Other health,Communication disorders sciences,,4,32,33,32
6016,r136,All surveyed fields<sup>a</sup> -> Health -> Other health -> Dental sciences ,All surveyed fields<sup>a</sup>,Health,Other health,Dental sciences ,,4,57,55,56
6016,r137,All surveyed fields<sup>a</sup> -> Health -> Other health -> Kinesiology and exercise science,All surveyed fields<sup>a</sup>,Health,Other health,Kinesiology and exercise science,,4,na,na,29
6016,r138,All surveyed fields<sup>a</sup> -> Health -> Other health -> Nursing science,All surveyed fields<sup>a</sup>,Health,Other health,Nursing science,,4,38,46,49
6016,r139,All surveyed fields<sup>a</sup> -> Health -> Other health -> Pharmaceutical sciences,All surveyed fields<sup>a</sup>,Health,Other health,Pharmaceutical sciences,,4,101,99,93
6016,r140,All surveyed fields<sup>a</sup> -> Health -> Other health -> Veterinary biomedical and clinical sciences<sup>b</sup>,All surveyed fields<sup>a</sup>,Health,Other health,Veterinary biomedical and clinical sciences<sup>b</sup>,,4,80,81,na
6016,r141,All surveyed fields<sup>a</sup> -> Health -> Other health -> Other health nec,All surveyed fields<sup>a</sup>,Health,Other health,Other health nec,,4,142,140,104
