table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_non_medical_school_r_d_expenditures,field_all_medical_school_r_d_expenditures,field_all_r_d_expenditures
10128,r406,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,405,"['5,095', '']","['5,974', '']","['11,069', '']"
10128,r407,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,406,"['5,086', 'i']","['0', '']","['5,086', 'i']"
10128,r408,All institutions -> Barnard C.,All institutions,Barnard C.,2,407,"['4,988', '']","['0', '']","['4,988', '']"
10128,r409,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,408,"['4,955', '']","['0', '']","['4,955', '']"
10128,r410,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,409,"['4,954', '']","['0', '']","['4,954', '']"
10128,r411,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,410,"['4,925', '']","['316,719', '']","['321,644', '']"
10128,r412,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,411,"['4,815', '']","['0', '']","['4,815', '']"
10128,r413,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,412,"['4,684', '']","['0', '']","['4,684', '']"
10128,r414,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,413,"['4,656', '']","['0', '']","['4,656', '']"
10128,r415,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,414,"['4,615', '']","['0', '']","['4,615', '']"
10128,r416,All institutions -> U. New Haven,All institutions,U. New Haven,2,415,"['4,548', '']","['0', '']","['4,548', '']"
10128,r417,"All institutions -> SUNY, C. of Optometry",All institutions,"SUNY, C. of Optometry",2,416,"['4,497', '']","['0', '']","['4,497', '']"
10128,r418,All institutions -> Haverford C.,All institutions,Haverford C.,2,417,"['4,487', '']","['0', '']","['4,487', '']"
10128,r419,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,418,"['4,486', '']","['0', '']","['4,486', '']"
10128,r420,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,419,"['4,470', '']","['0', '']","['4,470', '']"
10128,r421,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,420,"['4,440', '']","['0', '']","['4,440', '']"
10128,r422,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,421,"['4,374', '']","['0', '']","['4,374', '']"
10128,r423,All institutions -> Carleton C.,All institutions,Carleton C.,2,422,"['4,358', '']","['0', '']","['4,358', '']"
10128,r424,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,423,"['4,344', '']","['0', '']","['4,344', '']"
10128,r425,All institutions -> Colgate U.,All institutions,Colgate U.,2,424,"['4,343', '']","['0', '']","['4,343', '']"
10128,r426,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,425,"['4,311', '']","['0', '']","['4,311', '']"
10128,r427,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,426,"['4,301', '']","['11,216', '']","['15,517', '']"
10128,r428,All institutions -> U. of Health Sciences and Pharmacy in St. Louis,All institutions,U. of Health Sciences and Pharmacy in St. Louis,2,427,"['4,280', '']","['0', '']","['4,280', '']"
10128,r429,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,428,"['4,270', 'i']","['0', 'i']","['4,270', 'i']"
10128,r430,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,429,"['4,230', '']","['0', '']","['4,230', '']"
10128,r431,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,430,"['4,225', '']","['0', '']","['4,225', '']"
10128,r432,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,430,"['4,225', '']","['0', '']","['4,225', '']"
10128,r433,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,432,"['4,177', '']","['0', '']","['4,177', '']"
10128,r434,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,433,"['4,157', '']","['0', '']","['4,157', '']"
10128,r435,All institutions -> Occidental C.,All institutions,Occidental C.,2,434,"['4,139', 'i']","['0', 'i']","['4,139', 'i']"
10128,r436,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,435,"['4,009', '']","['0', '']","['4,009', '']"
10128,r437,All institutions -> Fisk U.,All institutions,Fisk U.,2,436,"['4,000', '']","['0', '']","['4,000', '']"
10128,r438,All institutions -> Philadelphia C. of Osteopathic Medicine,All institutions,Philadelphia C. of Osteopathic Medicine,2,437,"['3,992', '']","['2,675', '']","['6,667', '']"
10128,r439,All institutions -> National Defense U.,All institutions,National Defense U.,2,438,"['3,920', '']","['0', '']","['3,920', '']"
10128,r440,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,439,"['3,888', '']","['0', '']","['3,888', '']"
10128,r441,All institutions -> Rush U.,All institutions,Rush U.,2,440,"['3,835', '']","['111,039', '']","['114,874', '']"
10128,r442,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,441,"['3,775', '']","['0', '']","['3,775', '']"
10128,r443,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,442,"['3,774', '']","['0', '']","['3,774', '']"
10128,r444,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,443,"['3,772', '']","['1,535', '']","['5,307', '']"
10128,r445,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,444,"['3,740', '']","['0', '']","['3,740', '']"
10128,r446,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,445,"['3,724', '']","['0', '']","['3,724', '']"
10128,r447,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,446,"['3,701', '']","['0', '']","['3,701', '']"
10128,r448,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,447,"['3,684', '']","['0', '']","['3,684', '']"
10128,r449,All institutions -> Trinity U.,All institutions,Trinity U.,2,448,"['3,657', '']","['0', '']","['3,657', '']"
10128,r450,All institutions -> Colorado C.,All institutions,Colorado C.,2,449,"['3,646', '']","['0', '']","['3,646', '']"
10128,r451,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,450,"['3,637', '']","['14,323', '']","['17,960', '']"
10128,r452,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,451,"['3,593', '']","['0', '']","['3,593', '']"
10128,r453,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,452,"['3,592', '']","['0', '']","['3,592', '']"
10128,r454,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,453,"['3,577', '']","['0', '']","['3,577', '']"
10128,r455,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,454,"['3,545', '']","['0', '']","['3,545', '']"
10128,r456,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,454,"['3,545', '']","['0', '']","['3,545', '']"
10128,r457,All institutions -> Pace U.,All institutions,Pace U.,2,456,"['3,524', '']","['0', '']","['3,524', '']"
10128,r458,"All institutions -> U. North Carolina, general administration",All institutions,"U. North Carolina, general administration",2,457,"['3,522', '']","['0', '']","['3,522', '']"
10128,r459,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,458,"['3,486', '']","['0', '']","['3,486', '']"
10128,r460,All institutions -> Alfred U.,All institutions,Alfred U.,2,459,"['3,477', '']","['0', '']","['3,477', '']"
10128,r461,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,460,"['3,464', '']","['0', '']","['3,464', '']"
10128,r462,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,461,"['3,424', '']","['0', '']","['3,424', '']"
10128,r463,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,462,"['3,393', '']","['0', '']","['3,393', '']"
10128,r464,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,463,"['3,389', '']","['0', '']","['3,389', '']"
10128,r465,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,464,"['3,377', '']","['0', '']","['3,377', '']"
10128,r466,All institutions -> Murray State U.,All institutions,Murray State U.,2,465,"['3,371', '']","['0', '']","['3,371', '']"
10128,r467,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,466,"['3,351', '']","['0', '']","['3,351', '']"
10128,r468,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,467,"['3,350', '']","['0', '']","['3,350', '']"
10128,r469,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,468,"['3,308', '']","['0', '']","['3,308', '']"
10128,r470,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,469,"['3,302', '']","['0', '']","['3,302', '']"
10128,r471,All institutions -> Biola U.,All institutions,Biola U.,2,470,"['3,260', '']","['0', '']","['3,260', '']"
10128,r472,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,471,"['3,246', '']","['0', '']","['3,246', '']"
10128,r473,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,472,"['3,228', '']","['0', '']","['3,228', '']"
10128,r474,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,473,"['3,206', '']","['0', '']","['3,206', '']"
10128,r475,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,474,"['3,186', '']","['11,020', '']","['14,206', '']"
10128,r476,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,475,"['3,184', '']","['0', '']","['3,184', '']"
10128,r477,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,476,"['3,178', '']","['0', '']","['3,178', '']"
10128,r478,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,477,"['3,176', '']","['0', '']","['3,176', '']"
10128,r479,All institutions -> Calvin U.,All institutions,Calvin U.,2,478,"['3,169', '']","['0', '']","['3,169', '']"
10128,r480,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,479,"['3,156', '']","['0', '']","['3,156', '']"
10128,r481,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,480,"['3,149', '']","['0', '']","['3,149', '']"
10128,r482,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,481,"['3,128', '']","['0', '']","['3,128', '']"
10128,r483,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,482,"['3,117', '']","['0', '']","['3,117', '']"
10128,r484,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,483,"['3,050', '']","['0', '']","['3,050', '']"
10128,r485,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,484,"['2,942', '']","['0', '']","['2,942', '']"
10128,r486,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,485,"['2,927', '']","['0', '']","['2,927', '']"
10128,r487,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,486,"['2,900', '']","['0', '']","['2,900', '']"
10128,r488,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,487,"['2,884', '']","['0', '']","['2,884', '']"
10128,r489,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,488,"['2,881', '']","['0', '']","['2,881', '']"
10128,r490,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,489,"['2,880', '']","['0', '']","['2,880', '']"
10128,r491,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,490,"['2,862', 'i']","['0', 'i']","['2,862', 'i']"
10128,r492,All institutions -> Framingham State U.,All institutions,Framingham State U.,2,491,"['2,830', 'i']","['0', 'i']","['2,830', 'i']"
10128,r493,All institutions -> Davidson C.,All institutions,Davidson C.,2,492,"['2,788', '']","['0', '']","['2,788', '']"
10128,r494,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,493,"['2,783', '']","['0', '']","['2,783', '']"
10128,r495,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,494,"['2,765', '']","['0', '']","['2,765', '']"
10128,r496,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,495,"['2,762', '']","['0', '']","['2,762', '']"
10128,r497,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,496,"['2,713', '']","['0', '']","['2,713', '']"
10128,r498,All institutions -> Spelman C.,All institutions,Spelman C.,2,497,"['2,686', '']","['0', '']","['2,686', '']"
10128,r499,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,498,"['2,685', '']","['0', '']","['2,685', '']"
10128,r500,All institutions -> U. Richmond,All institutions,U. Richmond,2,499,"['2,670', '']","['0', '']","['2,670', '']"
10128,r501,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,500,"['2,657', '']","['0', '']","['2,657', '']"
10128,r502,All institutions -> Furman U.,All institutions,Furman U.,2,501,"['2,650', '']","['0', '']","['2,650', '']"
10128,r503,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,502,"['2,648', '']","['0', '']","['2,648', '']"
10128,r504,All institutions -> U. Virginia's C. Wise,All institutions,U. Virginia's C. Wise,2,503,"['2,628', '']","['0', '']","['2,628', '']"
10128,r505,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,504,"['2,603', '']","['0', '']","['2,603', '']"
10128,r506,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,505,"['2,595', '']","['0', '']","['2,595', '']"
10128,r507,All institutions -> Pomona C.,All institutions,Pomona C.,2,506,"['2,589', '']","['0', '']","['2,589', '']"
10128,r508,All institutions -> Vassar C.,All institutions,Vassar C.,2,507,"['2,580', '']","['0', '']","['2,580', '']"
10128,r509,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,508,"['2,566', '']","['0', '']","['2,566', '']"
10128,r510,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,509,"['2,554', '']","['0', '']","['2,554', '']"
10128,r511,All institutions -> Colby C.,All institutions,Colby C.,2,510,"['2,530', '']","['0', '']","['2,530', '']"
10128,r512,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,511,"['2,526', 'i']","['0', 'i']","['2,526', 'i']"
10128,r513,All institutions -> Troy U.,All institutions,Troy U.,2,512,"['2,517', '']","['0', '']","['2,517', '']"
10128,r514,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,513,"['2,476', '']","['0', '']","['2,476', '']"
10128,r515,All institutions -> Bates C.,All institutions,Bates C.,2,514,"['2,468', '']","['0', '']","['2,468', '']"
10128,r516,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,515,"['2,437', '']","['0', '']","['2,437', '']"
10128,r517,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,516,"['2,407', '']","['0', '']","['2,407', '']"
10128,r518,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,517,"['2,336', 'i']","['0', 'i']","['2,336', 'i']"
10128,r519,All institutions -> Pratt Institute,All institutions,Pratt Institute,2,518,"['2,325', '']","['0', '']","['2,325', '']"
10128,r520,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,519,"['2,306', 'i']","['0', 'i']","['2,306', 'i']"
10128,r521,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,520,"['2,276', '']","['0', '']","['2,276', '']"
10128,r522,All institutions -> Dillard U.,All institutions,Dillard U.,2,521,"['2,270', '']","['0', '']","['2,270', '']"
10128,r523,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,522,"['2,254', '']","['3,301', '']","['5,555', '']"
10128,r524,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,523,"['2,246', '']","['0', '']","['2,246', '']"
10128,r525,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,524,"['2,226', '']","['0', '']","['2,226', '']"
10128,r526,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,525,"['2,224', '']","['0', '']","['2,224', '']"
10128,r527,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,526,"['2,206', '']","['0', '']","['2,206', '']"
10128,r528,All institutions -> Willamette U.,All institutions,Willamette U.,2,527,"['2,183', '']","['0', '']","['2,183', '']"
10128,r529,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,528,"['2,172', '']","['0', '']","['2,172', '']"
10128,r530,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,529,"['2,156', '']","['0', '']","['2,156', '']"
10128,r531,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,530,"['2,134', '']","['0', '']","['2,134', '']"
10128,r532,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,531,"['2,112', '']","['0', '']","['2,112', '']"
10128,r533,All institutions -> Dine C.,All institutions,Dine C.,2,532,"['2,091', '']","['0', '']","['2,091', '']"
10128,r534,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,532,"['2,091', '']","['0', '']","['2,091', '']"
10128,r535,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,534,"['2,068', '']","['0', '']","['2,068', '']"
10128,r536,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,535,"['2,059', '']","['0', '']","['2,059', '']"
10128,r537,All institutions -> Lake Superior State U.,All institutions,Lake Superior State U.,2,536,"['2,056', '']","['0', '']","['2,056', '']"
10128,r538,All institutions -> Western New England U.,All institutions,Western New England U.,2,537,"['2,052', '']","['0', '']","['2,052', '']"
10128,r539,"All institutions -> Palmer C. of Chiropractic, Davenport",All institutions,"Palmer C. of Chiropractic, Davenport",2,538,"['2,050', '']","['0', '']","['2,050', '']"
10128,r540,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,539,"['1,990', '']","['0', '']","['1,990', '']"
10128,r541,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,540,"['1,987', '']","['0', '']","['1,987', '']"
10128,r542,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,541,"['1,966', '']","['0', '']","['1,966', '']"
10128,r543,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,542,"['1,955', '']","['0', '']","['1,955', '']"
10128,r544,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,543,"['1,938', '']","['0', '']","['1,938', '']"
10128,r545,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,544,"['1,934', '']","['0', '']","['1,934', '']"
10128,r546,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,545,"['1,912', '']","['0', '']","['1,912', '']"
10128,r547,All institutions -> Utah Valley U.,All institutions,Utah Valley U.,2,546,"['1,895', '']","['0', '']","['1,895', '']"
10128,r548,All institutions -> Seattle U.,All institutions,Seattle U.,2,547,"['1,894', '']","['0', '']","['1,894', '']"
10128,r549,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,548,"['1,888', '']","['0', '']","['1,888', '']"
10128,r550,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,548,"['1,888', '']","['0', '']","['1,888', '']"
10128,r551,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,550,"['1,879', '']","['0', '']","['1,879', '']"
10128,r552,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,551,"['1,875', '']","['0', '']","['1,875', '']"
10128,r553,All institutions -> New England C. of Optometry,All institutions,New England C. of Optometry,2,552,"['1,868', '']","['0', '']","['1,868', '']"
10128,r554,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,553,"['1,848', '']","['0', '']","['1,848', '']"
10128,r555,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,554,"['1,835', '']","['0', '']","['1,835', '']"
10128,r556,All institutions -> Babson C.,All institutions,Babson C.,2,555,"['1,825', '']","['0', '']","['1,825', '']"
10128,r557,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,556,"['1,800', '']","['0', '']","['1,800', '']"
10128,r558,All institutions -> Elon U.,All institutions,Elon U.,2,557,"['1,797', '']","['0', '']","['1,797', '']"
10128,r559,All institutions -> Virginia Military Institute,All institutions,Virginia Military Institute,2,558,"['1,746', '']","['0', '']","['1,746', '']"
10128,r560,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,559,"['1,734', '']","['0', '']","['1,734', '']"
10128,r561,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,559,"['1,734', '']","['0', '']","['1,734', '']"
10128,r562,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,559,"['1,734', '']","['0', '']","['1,734', '']"
10128,r563,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,562,"['1,725', '']","['0', '']","['1,725', '']"
10128,r564,All institutions -> C. Wooster,All institutions,C. Wooster,2,563,"['1,717', '']","['0', '']","['1,717', '']"
10128,r565,All institutions -> Butler U.,All institutions,Butler U.,2,564,"['1,691', '']","['0', '']","['1,691', '']"
10128,r566,All institutions -> Drake U.,All institutions,Drake U.,2,564,"['1,691', '']","['0', '']","['1,691', '']"
10128,r567,All institutions -> Macalester C.,All institutions,Macalester C.,2,564,"['1,691', '']","['0', '']","['1,691', '']"
10128,r568,All institutions -> Stockton U.,All institutions,Stockton U.,2,567,"['1,657', '']","['0', '']","['1,657', '']"
10128,r569,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,568,"['1,641', '']","['0', '']","['1,641', '']"
10128,r570,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,569,"['1,628', '']","['0', '']","['1,628', '']"
10128,r571,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,570,"['1,620', '']","['0', '']","['1,620', '']"
10128,r572,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,571,"['1,607', '']","['0', '']","['1,607', '']"
10128,r573,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,572,"['1,589', '']","['11,399', '']","['12,988', '']"
10128,r574,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,573,"['1,570', '']","['0', '']","['1,570', '']"
10128,r575,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,574,"['1,559', 'i']","['0', 'i']","['1,559', 'i']"
10128,r576,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,575,"['1,540', '']","['524', '']","['2,064', '']"
10128,r577,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,576,"['1,500', '']","['0', '']","['1,500', '']"
10128,r578,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,577,"['1,488', '']","['11,977', '']","['13,465', '']"
10128,r579,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,578,"['1,485', '']","['0', '']","['1,485', '']"
10128,r580,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,579,"['1,479', '']","['0', '']","['1,479', '']"
10128,r581,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,580,"['1,448', '']","['0', '']","['1,448', '']"
10128,r582,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,581,"['1,419', '']","['0', '']","['1,419', '']"
10128,r583,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,582,"['1,417', '']","['15,044', '']","['16,461', '']"
10128,r584,All institutions -> East Stroudsburg U. Pennsylvania,All institutions,East Stroudsburg U. Pennsylvania,2,583,"['1,410', '']","['0', '']","['1,410', '']"
10128,r585,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,584,"['1,401', '']","['0', '']","['1,401', '']"
10128,r586,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,585,"['1,390', '']","['0', '']","['1,390', '']"
10128,r587,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,586,"['1,354', '']","['0', '']","['1,354', '']"
10128,r588,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,587,"['1,349', 'i']","['0', 'i']","['1,349', 'i']"
10128,r589,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,588,"['1,331', 'i']","['0', 'i']","['1,331', 'i']"
10128,r590,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,589,"['1,330', '']","['0', '']","['1,330', '']"
10128,r591,All institutions -> Albion C.,All institutions,Albion C.,2,590,"['1,300', 'i']","['0', 'i']","['1,300', 'i']"
10128,r592,All institutions -> Marymount U.,All institutions,Marymount U.,2,591,"['1,298', '']","['0', '']","['1,298', '']"
10128,r593,All institutions -> Saint John's U.,All institutions,Saint John's U.,2,591,"['1,298', 'i']","['0', 'i']","['1,298', 'i']"
10128,r594,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,593,"['1,282', '']","['0', '']","['1,282', '']"
10128,r595,All institutions -> Whitman C.,All institutions,Whitman C.,2,594,"['1,270', '']","['0', '']","['1,270', '']"
10128,r596,All institutions -> Northland C.,All institutions,Northland C.,2,595,"['1,265', 'i']","['0', 'i']","['1,265', 'i']"
10128,r597,All institutions -> Texas A&M U.-San Antonio,All institutions,Texas A&M U.-San Antonio,2,596,"['1,242', '']","['0', '']","['1,242', '']"
10128,r598,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,597,"['1,229', '']","['0', '']","['1,229', '']"
10128,r599,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,598,"['1,228', 'i']","['0', 'i']","['1,228', 'i']"
10128,r600,"All institutions -> SUNY, Cobleskill",All institutions,"SUNY, Cobleskill",2,599,"['1,211', '']","['0', '']","['1,211', '']"
10128,r601,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,600,"['1,209', '']","['0', '']","['1,209', '']"
10128,r602,All institutions -> Nevada State C.,All institutions,Nevada State C.,2,601,"['1,191', '']","['0', '']","['1,191', '']"
10128,r603,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,602,"['1,184', '']","['0', '']","['1,184', '']"
10128,r604,All institutions -> Claflin U.,All institutions,Claflin U.,2,603,"['1,179', '']","['0', '']","['1,179', '']"
10128,r605,All institutions -> Bentley U.,All institutions,Bentley U.,2,604,"['1,161', '']","['0', '']","['1,161', '']"
10128,r606,All institutions -> Canisius C.,All institutions,Canisius C.,2,605,"['1,160', '']","['0', '']","['1,160', '']"
10128,r607,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,606,"['1,149', '']","['41,340', '']","['42,489', '']"
10128,r608,All institutions -> U. Hartford,All institutions,U. Hartford,2,607,"['1,090', '']","['0', '']","['1,090', '']"
10128,r609,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,608,"['1,051', '']","['0', '']","['1,051', '']"
10128,r610,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,609,"['1,043', '']","['0', '']","['1,043', '']"
10128,r611,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,610,"['1,035', '']","['0', '']","['1,035', '']"
10128,r612,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,611,"['1,024', '']","['29,894', '']","['30,918', '']"
