table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
11221,r860,All states and outlying areas -> Pennsylvania -> Shippensburg U. Pennsylvania,All states and outlying areas,Pennsylvania,Shippensburg U. Pennsylvania,3,820,16,0,0,804,0
11221,r861,All states and outlying areas -> Pennsylvania -> Slippery Rock U. Pennsylvania,All states and outlying areas,Pennsylvania,Slippery Rock U. Pennsylvania,3,172,172,0,0,0,0
11221,r862,All states and outlying areas -> Pennsylvania -> Swarthmore C.,All states and outlying areas,Pennsylvania,Swarthmore C.,3,1697,1634,0,0,63,0
11221,r863,All states and outlying areas -> Pennsylvania -> Temple U.,All states and outlying areas,Pennsylvania,Temple U.,3,101584,96539,740,0,4305,0
11221,r864,All states and outlying areas -> Pennsylvania -> Thomas Jefferson U.,All states and outlying areas,Pennsylvania,Thomas Jefferson U.,3,84592,81197,0,0,1178,2216
11221,r865,All states and outlying areas -> Pennsylvania -> U. Pennsylvania,All states and outlying areas,Pennsylvania,U. Pennsylvania,3,761096,723114,375,0,37174,432
11221,r866,All states and outlying areas -> Pennsylvania -> U. Pittsburgh,All states and outlying areas,Pennsylvania,U. Pittsburgh,3,772399,737138,11119,482,20678,2982
11221,r867,"All states and outlying areas -> Pennsylvania -> U. Sciences, Philadelphia",All states and outlying areas,Pennsylvania,"U. Sciences, Philadelphia",3,855,855,0,0,0,0
11221,r868,All states and outlying areas -> Pennsylvania -> U. Scranton,All states and outlying areas,Pennsylvania,U. Scranton,3,557,557,0,0,0,0
11221,r869,All states and outlying areas -> Pennsylvania -> Ursinus C.,All states and outlying areas,Pennsylvania,Ursinus C.,3,341,330,0,0,11,0
11221,r870,All states and outlying areas -> Pennsylvania -> Villanova U.,All states and outlying areas,Pennsylvania,Villanova U.,3,8805,8395,0,0,410,0
11221,r871,All states and outlying areas -> Pennsylvania -> Waynesburg U.,All states and outlying areas,Pennsylvania,Waynesburg U.,3,8,8,0,0,0,0
11221,r872,All states and outlying areas -> Pennsylvania -> West Chester U. Pennsylvania,All states and outlying areas,Pennsylvania,West Chester U. Pennsylvania,3,2741,524,392,0,1825,0
11221,r873,"All states and outlying areas -> Pennsylvania -> Widener U., Chester",All states and outlying areas,Pennsylvania,"Widener U., Chester",3,996,611,0,0,385,0
11221,r874,All states and outlying areas -> Pennsylvania -> Wilkes U.,All states and outlying areas,Pennsylvania,Wilkes U.,3,5,5,0,0,0,0
11221,r875,All states and outlying areas -> Rhode Island,All states and outlying areas,Rhode Island,,2,269304,256476,0,530,9387,2911
11221,r876,All states and outlying areas -> Rhode Island -> Brown U.,All states and outlying areas,Rhode Island,Brown U.,3,190779,183991,0,0,6353,435
11221,r877,All states and outlying areas -> Rhode Island -> Naval War C.,All states and outlying areas,Rhode Island,Naval War C.,3,6517,6517,0,0,0,0
11221,r878,All states and outlying areas -> Rhode Island -> Providence C.,All states and outlying areas,Rhode Island,Providence C.,3,4907,4907,0,0,0,0
11221,r879,All states and outlying areas -> Rhode Island -> Rhode Island C.,All states and outlying areas,Rhode Island,Rhode Island C.,3,265,0,0,0,265,0
11221,r880,All states and outlying areas -> Rhode Island -> Roger Williams U.,All states and outlying areas,Rhode Island,Roger Williams U.,3,1600,1600,0,0,0,0
11221,r881,All states and outlying areas -> Rhode Island -> U. Rhode Island,All states and outlying areas,Rhode Island,U. Rhode Island,3,65237,59461,0,530,2770,2476
11221,r882,All states and outlying areas -> South Carolina,All states and outlying areas,South Carolina,,2,360466,316673,874,0,32251,10669
11221,r883,All states and outlying areas -> South Carolina -> Benedict C.,All states and outlying areas,South Carolina,Benedict C.,3,590,590,0,0,0,0
11221,r884,All states and outlying areas -> South Carolina -> C. Charleston,All states and outlying areas,South Carolina,C. Charleston,3,1152,1042,0,0,111,0
11221,r885,All states and outlying areas -> South Carolina -> Central Carolina Technical C.,All states and outlying areas,South Carolina,Central Carolina Technical C.,3,349,70,0,0,280,0
11221,r886,All states and outlying areas -> South Carolina -> Citadel Military C. South Carolina,All states and outlying areas,South Carolina,Citadel Military C. South Carolina,3,1929,416,0,0,1512,0
11221,r887,All states and outlying areas -> South Carolina -> Claflin U.,All states and outlying areas,South Carolina,Claflin U.,3,987,629,0,0,358,0
11221,r888,All states and outlying areas -> South Carolina -> Clemson U.,All states and outlying areas,South Carolina,Clemson U.,3,84811,67423,0,0,8061,9327
11221,r889,All states and outlying areas -> South Carolina -> Florence-Darlington Technical C.,All states and outlying areas,South Carolina,Florence-Darlington Technical C.,3,4796,959,0,0,3837,0
11221,r890,All states and outlying areas -> South Carolina -> Furman U.,All states and outlying areas,South Carolina,Furman U.,3,607,607,0,0,0,0
11221,r891,All states and outlying areas -> South Carolina -> Greenville Technical C.,All states and outlying areas,South Carolina,Greenville Technical C.,3,436,87,0,0,349,0
11221,r892,All states and outlying areas -> South Carolina -> Medical U. South Carolina,All states and outlying areas,South Carolina,Medical U. South Carolina,3,137139,132078,0,0,5060,0
11221,r893,All states and outlying areas -> South Carolina -> South Carolina Sea Grant Consortium,All states and outlying areas,South Carolina,South Carolina Sea Grant Consortium,3,1997,1997,0,0,0,0
11221,r894,All states and outlying areas -> South Carolina -> South Carolina State U.,All states and outlying areas,South Carolina,South Carolina State U.,3,11216,6301,0,0,4576,339
11221,r895,All states and outlying areas -> South Carolina -> Spartanburg Community C.,All states and outlying areas,South Carolina,Spartanburg Community C.,3,389,78,0,0,311,0
11221,r896,All states and outlying areas -> South Carolina -> Trident Technical C.,All states and outlying areas,South Carolina,Trident Technical C.,3,1000,200,0,0,800,0
11221,r897,All states and outlying areas -> South Carolina -> U. South Carolina,All states and outlying areas,South Carolina,U. South Carolina,3,110089,101217,874,0,6996,1002
11221,r898,All states and outlying areas -> South Carolina -> Voorhees C.,All states and outlying areas,South Carolina,Voorhees C.,3,2813,2813,0,0,0,0
11221,r899,All states and outlying areas -> South Carolina -> Winthrop U.,All states and outlying areas,South Carolina,Winthrop U.,3,166,166,0,0,0,0
11221,r900,All states and outlying areas -> South Dakota,All states and outlying areas,South Dakota,,2,69015,49070,1527,753,10070,7595
11221,r901,"All states and outlying areas -> South Dakota -> Augustana U., Sioux Falls",All states and outlying areas,South Dakota,"Augustana U., Sioux Falls",3,120,120,0,0,0,0
11221,r902,All states and outlying areas -> South Dakota -> Black Hills State U.,All states and outlying areas,South Dakota,Black Hills State U.,3,1751,576,0,0,1175,0
11221,r903,All states and outlying areas -> South Dakota -> Lake Area Technical Institute,All states and outlying areas,South Dakota,Lake Area Technical Institute,3,59,0,0,0,0,59
11221,r904,All states and outlying areas -> South Dakota -> Oglala Lakota C.,All states and outlying areas,South Dakota,Oglala Lakota C.,3,924,301,0,0,346,277
11221,r905,All states and outlying areas -> South Dakota -> Sinte Gleska U.,All states and outlying areas,South Dakota,Sinte Gleska U.,3,403,25,0,0,177,202
11221,r906,All states and outlying areas -> South Dakota -> Sisseton Wahpeton C.,All states and outlying areas,South Dakota,Sisseton Wahpeton C.,3,5311,1440,0,0,3624,246
11221,r907,All states and outlying areas -> South Dakota -> South Dakota Board of Regents,All states and outlying areas,South Dakota,South Dakota Board of Regents,3,8104,8104,0,0,0,0
11221,r908,All states and outlying areas -> South Dakota -> South Dakota School of Mines & Technology,All states and outlying areas,South Dakota,South Dakota School of Mines & Technology,3,8487,7384,548,0,305,250
11221,r909,All states and outlying areas -> South Dakota -> South Dakota State U.,All states and outlying areas,South Dakota,South Dakota State U.,3,31366,19410,979,753,3663,6561
11221,r910,"All states and outlying areas -> South Dakota -> U. South Dakota, The",All states and outlying areas,South Dakota,"U. South Dakota, The",3,12490,11711,0,0,779,0
11221,r911,All states and outlying areas -> Tennessee,All states and outlying areas,Tennessee,,2,920433,820609,12748,0,63478,23598
11221,r912,All states and outlying areas -> Tennessee -> Austin Peay State U.,All states and outlying areas,Tennessee,Austin Peay State U.,3,503,503,0,0,0,0
11221,r913,All states and outlying areas -> Tennessee -> Christian Brothers U.,All states and outlying areas,Tennessee,Christian Brothers U.,3,750,187,0,0,562,0
11221,r914,All states and outlying areas -> Tennessee -> East Tennessee State U.,All states and outlying areas,Tennessee,East Tennessee State U.,3,6438,6313,0,0,0,125
11221,r915,All states and outlying areas -> Tennessee -> Fisk U.,All states and outlying areas,Tennessee,Fisk U.,3,2281,1544,0,0,737,0
11221,r916,All states and outlying areas -> Tennessee -> Jackson State Community C.,All states and outlying areas,Tennessee,Jackson State Community C.,3,86,0,0,0,86,0
11221,r917,All states and outlying areas -> Tennessee -> Lane C.,All states and outlying areas,Tennessee,Lane C.,3,691,138,0,0,553,0
11221,r918,All states and outlying areas -> Tennessee -> Lincoln Memorial U.,All states and outlying areas,Tennessee,Lincoln Memorial U.,3,651,6,0,0,645,0
11221,r919,All states and outlying areas -> Tennessee -> Lipscomb U.,All states and outlying areas,Tennessee,Lipscomb U.,3,415,0,0,0,415,0
11221,r920,All states and outlying areas -> Tennessee -> Meharry Medical C.,All states and outlying areas,Tennessee,Meharry Medical C.,3,23531,10671,2000,0,10860,0
11221,r921,All states and outlying areas -> Tennessee -> Middle Tennessee State U.,All states and outlying areas,Tennessee,Middle Tennessee State U.,3,1266,608,253,0,360,45
11221,r922,All states and outlying areas -> Tennessee -> Northeast State Community C.,All states and outlying areas,Tennessee,Northeast State Community C.,3,349,70,0,0,279,0
11221,r923,All states and outlying areas -> Tennessee -> Oak Ridge Associated Universities,All states and outlying areas,Tennessee,Oak Ridge Associated Universities,3,54914,54884,30,0,0,0
11221,r924,"All states and outlying areas -> Tennessee -> Rhodes C., Memphis",All states and outlying areas,Tennessee,"Rhodes C., Memphis",3,795,245,400,0,0,151
11221,r925,All states and outlying areas -> Tennessee -> St. Jude Children's Research Hospital Graduate School of Biomedical Sciences,All states and outlying areas,Tennessee,St. Jude Children's Research Hospital Graduate School of Biomedical Sciences,3,547,0,0,0,547,0
11221,r926,All states and outlying areas -> Tennessee -> Tennessee Board of Regents,All states and outlying areas,Tennessee,Tennessee Board of Regents,3,240,240,0,0,0,0
11221,r927,All states and outlying areas -> Tennessee -> Tennessee State U.,All states and outlying areas,Tennessee,Tennessee State U.,3,25920,20111,0,0,3623,2185
11221,r928,All states and outlying areas -> Tennessee -> Tennessee Technological U.,All states and outlying areas,Tennessee,Tennessee Technological U.,3,8763,6548,0,0,2215,0
11221,r929,"All states and outlying areas -> Tennessee -> U. Memphis, The",All states and outlying areas,Tennessee,"U. Memphis, The",3,15060,11364,25,0,3672,0
11221,r930,"All states and outlying areas -> Tennessee -> U. Tennessee, System Office",All states and outlying areas,Tennessee,"U. Tennessee, System Office",3,32326,29240,0,0,2772,314
11221,r931,"All states and outlying areas -> Tennessee -> U. Tennessee, The, Chattanooga",All states and outlying areas,Tennessee,"U. Tennessee, The, Chattanooga",3,3904,3016,0,0,564,324
11221,r932,"All states and outlying areas -> Tennessee -> U. Tennessee, The, Health Science Center",All states and outlying areas,Tennessee,"U. Tennessee, The, Health Science Center",3,60631,58369,2022,0,240,0
11221,r933,"All states and outlying areas -> Tennessee -> U. Tennessee, The, Knoxville",All states and outlying areas,Tennessee,"U. Tennessee, The, Knoxville",3,86855,77283,44,0,3838,5691
11221,r934,"All states and outlying areas -> Tennessee -> U. Tennessee, The, Knoxville, Institute of Agriculture",All states and outlying areas,Tennessee,"U. Tennessee, The, Knoxville, Institute of Agriculture",3,18705,7138,0,0,0,11567
11221,r935,All states and outlying areas -> Tennessee -> Vanderbilt U.,All states and outlying areas,Tennessee,Vanderbilt U.,3,574810,532130,7975,0,31510,3195
11221,r936,All states and outlying areas -> Texas,All states and outlying areas,Texas,,2,2666814,2468086,24002,1249,125829,47648
11221,r937,All states and outlying areas -> Texas -> Abilene Christian U.,All states and outlying areas,Texas,Abilene Christian U.,3,329,329,0,0,0,0
11221,r938,All states and outlying areas -> Texas -> Alamo Colleges District,All states and outlying areas,Texas,Alamo Colleges District,3,197,167,0,0,15,15
11221,r939,All states and outlying areas -> Texas -> Amarillo C.,All states and outlying areas,Texas,Amarillo C.,3,240,48,0,0,192,0
11221,r940,All states and outlying areas -> Texas -> Angelo State U.,All states and outlying areas,Texas,Angelo State U.,3,1500,375,0,0,1125,0
11221,r941,All states and outlying areas -> Texas -> Austin C.,All states and outlying areas,Texas,Austin C.,3,295,147,0,0,147,0
11221,r942,All states and outlying areas -> Texas -> Austin Community C. District,All states and outlying areas,Texas,Austin Community C. District,3,541,108,0,0,433,0
11221,r943,All states and outlying areas -> Texas -> Baylor C. Medicine,All states and outlying areas,Texas,Baylor C. Medicine,3,413912,401169,0,0,8650,4093
11221,r944,All states and outlying areas -> Texas -> Baylor U.,All states and outlying areas,Texas,Baylor U.,3,15112,13673,0,0,1439,0
11221,r945,All states and outlying areas -> Texas -> C. Mainland,All states and outlying areas,Texas,C. Mainland,3,308,62,0,0,246,0
11221,r946,All states and outlying areas -> Texas -> Dallas County Community C. District,All states and outlying areas,Texas,Dallas County Community C. District,3,10,10,0,0,0,0
11221,r947,All states and outlying areas -> Texas -> Galveston C.,All states and outlying areas,Texas,Galveston C.,3,259,238,0,0,21,0
11221,r948,All states and outlying areas -> Texas -> Hardin-Simmons U.,All states and outlying areas,Texas,Hardin-Simmons U.,3,301,301,0,0,0,0
11221,r949,All states and outlying areas -> Texas -> Houston Baptist U.,All states and outlying areas,Texas,Houston Baptist U.,3,250,230,0,0,20,0
11221,r950,All states and outlying areas -> Texas -> Lamar U.,All states and outlying areas,Texas,Lamar U.,3,1722,1722,0,0,0,0
11221,r951,All states and outlying areas -> Texas -> Laredo C.,All states and outlying areas,Texas,Laredo C.,3,25,0,0,0,0,25
11221,r952,All states and outlying areas -> Texas -> Midwestern State U.,All states and outlying areas,Texas,Midwestern State U.,3,1701,169,0,0,1532,0
11221,r953,All states and outlying areas -> Texas -> Our Lady of the Lake U.,All states and outlying areas,Texas,Our Lady of the Lake U.,3,500,460,0,0,40,0
11221,r954,All states and outlying areas -> Texas -> Prairie View A&M U.,All states and outlying areas,Texas,Prairie View A&M U.,3,28128,22998,0,0,3654,1477
11221,r955,All states and outlying areas -> Texas -> Rice U.,All states and outlying areas,Texas,Rice U.,3,76271,73914,548,0,1620,188
11221,r956,All states and outlying areas -> Texas -> Sam Houston State U.,All states and outlying areas,Texas,Sam Houston State U.,3,687,582,0,0,60,45
11221,r957,All states and outlying areas -> Texas -> San Jacinto Community C. District,All states and outlying areas,Texas,San Jacinto Community C. District,3,1479,0,0,0,1479,0
11221,r958,All states and outlying areas -> Texas -> Southern Methodist U.,All states and outlying areas,Texas,Southern Methodist U.,3,17169,16627,0,0,542,0
11221,r959,All states and outlying areas -> Texas -> Southwestern U.,All states and outlying areas,Texas,Southwestern U.,3,1500,375,0,0,1125,0
11221,r960,All states and outlying areas -> Texas -> St. Edward's U.,All states and outlying areas,Texas,St. Edward's U.,3,316,298,0,0,18,0
11221,r961,"All states and outlying areas -> Texas -> St. Mary's U., San Antonio",All states and outlying areas,Texas,"St. Mary's U., San Antonio",3,1249,0,0,0,1249,0
11221,r962,All states and outlying areas -> Texas -> Stephen F. Austin State U.,All states and outlying areas,Texas,Stephen F. Austin State U.,3,654,582,0,0,72,0
11221,r963,All states and outlying areas -> Texas -> Tarleton State U.,All states and outlying areas,Texas,Tarleton State U.,3,1647,1198,0,0,289,160
11221,r964,All states and outlying areas -> Texas -> Texas A&M International U.,All states and outlying areas,Texas,Texas A&M International U.,3,2534,2534,0,0,0,0
11221,r965,"All states and outlying areas -> Texas -> Texas A&M U., College Station",All states and outlying areas,Texas,"Texas A&M U., College Station",3,336102,300614,0,1000,11893,22595
11221,r966,"All states and outlying areas -> Texas -> Texas A&M U., San Antonio",All states and outlying areas,Texas,"Texas A&M U., San Antonio",3,1884,1884,0,0,0,0
11221,r967,"All states and outlying areas -> Texas -> Texas A&M U., System Office",All states and outlying areas,Texas,"Texas A&M U., System Office",3,19962,19962,0,0,0,0
11221,r968,All states and outlying areas -> Texas -> Texas A&M U.-Commerce,All states and outlying areas,Texas,Texas A&M U.-Commerce,3,6176,2061,144,0,3867,104
11221,r969,All states and outlying areas -> Texas -> Texas A&M U.-Corpus Christi,All states and outlying areas,Texas,Texas A&M U.-Corpus Christi,3,10379,5447,1425,0,3507,0
11221,r970,All states and outlying areas -> Texas -> Texas A&M U.-Kingsville,All states and outlying areas,Texas,Texas A&M U.-Kingsville,3,8395,6227,0,0,2167,0
11221,r971,All states and outlying areas -> Texas -> Texas C.,All states and outlying areas,Texas,Texas C.,3,100,100,0,0,0,0
11221,r972,All states and outlying areas -> Texas -> Texas Christian U.,All states and outlying areas,Texas,Texas Christian U.,3,3008,3008,0,0,0,0
11221,r973,All states and outlying areas -> Texas -> Texas Lutheran U.,All states and outlying areas,Texas,Texas Lutheran U.,3,41,37,0,0,3,0
11221,r974,All states and outlying areas -> Texas -> Texas Southern U.,All states and outlying areas,Texas,Texas Southern U.,3,5100,3273,0,0,1827,0
11221,r975,All states and outlying areas -> Texas -> Texas State U.,All states and outlying areas,Texas,Texas State U.,3,18321,14494,387,0,3111,330
11221,r976,All states and outlying areas -> Texas -> Texas Tech U.,All states and outlying areas,Texas,Texas Tech U.,3,41835,36473,0,0,5184,179
11221,r977,"All states and outlying areas -> Texas -> Texas Tech U. Health Sciences Center, El Paso",All states and outlying areas,Texas,"Texas Tech U. Health Sciences Center, El Paso",3,1814,1814,0,0,0,0
11221,r978,"All states and outlying areas -> Texas -> Texas Tech U., System Administration",All states and outlying areas,Texas,"Texas Tech U., System Administration",3,10731,9852,0,0,640,239
11221,r979,All states and outlying areas -> Texas -> Texas Wesleyan U.,All states and outlying areas,Texas,Texas Wesleyan U.,3,125,3,0,0,123,0
11221,r980,All states and outlying areas -> Texas -> Texas Woman's U.,All states and outlying areas,Texas,Texas Woman's U.,3,1225,1190,0,0,35,0
11221,r981,All states and outlying areas -> Texas -> Trinity U.,All states and outlying areas,Texas,Trinity U.,3,1836,1836,0,0,0,0
11221,r982,All states and outlying areas -> Texas -> U. Houston,All states and outlying areas,Texas,U. Houston,3,48487,47727,0,0,660,100
11221,r983,"All states and outlying areas -> Texas -> U. Houston, System Administration",All states and outlying areas,Texas,"U. Houston, System Administration",3,26347,20115,32,0,5201,998
11221,r984,All states and outlying areas -> Texas -> U. Houston-Clear Lake,All states and outlying areas,Texas,U. Houston-Clear Lake,3,1392,616,0,0,776,0
11221,r985,All states and outlying areas -> Texas -> U. Houston-Downtown,All states and outlying areas,Texas,U. Houston-Downtown,3,239,239,0,0,0,0
11221,r986,All states and outlying areas -> Texas -> U. Houston-Victoria,All states and outlying areas,Texas,U. Houston-Victoria,3,100,25,0,0,75,0
11221,r987,All states and outlying areas -> Texas -> U. Incarnate Word,All states and outlying areas,Texas,U. Incarnate Word,3,3069,1372,0,0,1697,0
11221,r988,"All states and outlying areas -> Texas -> U. North Texas, Denton",All states and outlying areas,Texas,"U. North Texas, Denton",3,104386,97705,0,0,6428,253
11221,r989,"All states and outlying areas -> Texas -> U. St. Thomas, Houston",All states and outlying areas,Texas,"U. St. Thomas, Houston",3,250,0,0,0,0,250
11221,r990,"All states and outlying areas -> Texas -> U. Texas Health Science Center, The, Houston",All states and outlying areas,Texas,"U. Texas Health Science Center, The, Houston",3,128159,121693,0,0,3597,2869
11221,r991,"All states and outlying areas -> Texas -> U. Texas Health Science Center, The, San Antonio",All states and outlying areas,Texas,"U. Texas Health Science Center, The, San Antonio",3,113446,103071,0,0,8897,1478
11221,r992,"All states and outlying areas -> Texas -> U. Texas Health Science Center, The, Tyler",All states and outlying areas,Texas,"U. Texas Health Science Center, The, Tyler",3,7608,7327,0,0,281,0
11221,r993,"All states and outlying areas -> Texas -> U. Texas M. D. Anderson Cancer Center, The",All states and outlying areas,Texas,"U. Texas M. D. Anderson Cancer Center, The",3,206906,203859,0,0,3047,0
11221,r994,"All states and outlying areas -> Texas -> U. Texas Medical Branch at Galveston, The",All states and outlying areas,Texas,"U. Texas Medical Branch at Galveston, The",3,168877,159341,7132,0,2234,170
11221,r995,All states and outlying areas -> Texas -> U. Texas of the Permian Basin,All states and outlying areas,Texas,U. Texas of the Permian Basin,3,1026,776,0,0,0,250
11221,r996,"All states and outlying areas -> Texas -> U. Texas Rio Grande Valley, The",All states and outlying areas,Texas,"U. Texas Rio Grande Valley, The",3,21535,17123,0,0,3647,766
11221,r997,"All states and outlying areas -> Texas -> U. Texas Southwestern Medical Center, The",All states and outlying areas,Texas,"U. Texas Southwestern Medical Center, The",3,261763,256224,0,0,4732,808
11221,r998,"All states and outlying areas -> Texas -> U. Texas, System Administration",All states and outlying areas,Texas,"U. Texas, System Administration",3,10687,10437,0,249,0,0
11221,r999,"All states and outlying areas -> Texas -> U. Texas, The, Arlington",All states and outlying areas,Texas,"U. Texas, The, Arlington",3,44030,33857,0,0,1326,8847
11221,r1000,"All states and outlying areas -> Texas -> U. Texas, The, Austin",All states and outlying areas,Texas,"U. Texas, The, Austin",3,328323,309332,11077,0,7914,0
11221,r1001,"All states and outlying areas -> Texas -> U. Texas, The, Dallas",All states and outlying areas,Texas,"U. Texas, The, Dallas",3,56363,50971,2836,0,1832,724
11221,r1002,"All states and outlying areas -> Texas -> U. Texas, The, El Paso",All states and outlying areas,Texas,"U. Texas, The, El Paso",3,48885,37916,420,0,10302,248
11221,r1003,"All states and outlying areas -> Texas -> U. Texas, The, San Antonio",All states and outlying areas,Texas,"U. Texas, The, San Antonio",3,45572,39700,0,0,5434,438
11221,r1004,"All states and outlying areas -> Texas -> U. Texas, The, Tyler",All states and outlying areas,Texas,"U. Texas, The, Tyler",3,2181,1481,0,0,700,0
11221,r1005,All states and outlying areas -> Texas -> Wayland Baptist U.,All states and outlying areas,Texas,Wayland Baptist U.,3,741,15,0,0,727,0
11221,r1006,All states and outlying areas -> Texas -> West Texas A&M U.,All states and outlying areas,Texas,West Texas A&M U.,3,572,572,0,0,0,0
11221,r1007,All states and outlying areas -> Utah,All states and outlying areas,Utah,,2,475645,443411,2517,0,24348,5368
11221,r1008,All states and outlying areas -> Utah -> Bridgerland Technical C.,All states and outlying areas,Utah,Bridgerland Technical C.,3,578,116,0,0,462,0
11221,r1009,"All states and outlying areas -> Utah -> Brigham Young U., Provo",All states and outlying areas,Utah,"Brigham Young U., Provo",3,16051,15019,1027,0,4,0
11221,r1010,All states and outlying areas -> Utah -> Salt Lake Community C.,All states and outlying areas,Utah,Salt Lake Community C.,3,78,78,0,0,0,0
11221,r1011,All states and outlying areas -> Utah -> Southern Utah U.,All states and outlying areas,Utah,Southern Utah U.,3,245,245,0,0,0,0
11221,r1012,"All states and outlying areas -> Utah -> U. Utah, The",All states and outlying areas,Utah,"U. Utah, The",3,373400,347683,1490,0,21697,2531
11221,r1013,All states and outlying areas -> Utah -> Utah State U.,All states and outlying areas,Utah,Utah State U.,3,82544,78754,0,0,953,2837
11221,r1014,All states and outlying areas -> Utah -> Utah Valley U.,All states and outlying areas,Utah,Utah Valley U.,3,2066,941,0,0,1125,0
11221,r1015,All states and outlying areas -> Utah -> Weber State U.,All states and outlying areas,Utah,Weber State U.,3,382,299,0,0,84,0
11221,r1016,"All states and outlying areas -> Utah -> Westminster C., Salt Lake City",All states and outlying areas,Utah,"Westminster C., Salt Lake City",3,300,276,0,0,24,0
11221,r1017,All states and outlying areas -> Vermont,All states and outlying areas,Vermont,,2,106516,95652,0,0,3310,7554
11221,r1018,All states and outlying areas -> Vermont -> Johnson State C.,All states and outlying areas,Vermont,Johnson State C.,3,58,58,0,0,0,0
11221,r1019,All states and outlying areas -> Vermont -> Middlebury C.,All states and outlying areas,Vermont,Middlebury C.,3,1226,1226,0,0,0,0
11221,r1020,All states and outlying areas -> Vermont -> Norwich U.,All states and outlying areas,Vermont,Norwich U.,3,578,216,0,0,362,0
11221,r1021,All states and outlying areas -> Vermont -> Saint Michael's C.,All states and outlying areas,Vermont,Saint Michael's C.,3,134,134,0,0,0,0
11221,r1022,All states and outlying areas -> Vermont -> U. Vermont,All states and outlying areas,Vermont,U. Vermont,3,101207,91518,0,0,2947,6742
11221,r1023,All states and outlying areas -> Vermont -> Vermont Law School,All states and outlying areas,Vermont,Vermont Law School,3,2500,2500,0,0,0,0
11221,r1024,All states and outlying areas -> Vermont -> Vermont Technical C.,All states and outlying areas,Vermont,Vermont Technical C.,3,812,0,0,0,0,812
11221,r1025,All states and outlying areas -> Virginia,All states and outlying areas,Virginia,,2,759182,684024,9983,4224,36564,24386
11221,r1026,All states and outlying areas -> Virginia -> American Indian Higher Education Consortium,All states and outlying areas,Virginia,American Indian Higher Education Consortium,3,2025,603,0,0,150,1272
11221,r1027,All states and outlying areas -> Virginia -> Christopher Newport U.,All states and outlying areas,Virginia,Christopher Newport U.,3,1079,773,306,0,0,0
11221,r1028,All states and outlying areas -> Virginia -> Defense Acquisition U.,All states and outlying areas,Virginia,Defense Acquisition U.,3,7,7,0,0,0,0
11221,r1029,All states and outlying areas -> Virginia -> Eastern Mennonite U.,All states and outlying areas,Virginia,Eastern Mennonite U.,3,117,0,0,0,117,0
11221,r1030,All states and outlying areas -> Virginia -> Eastern Virginia Medical School,All states and outlying areas,Virginia,Eastern Virginia Medical School,3,12560,12529,0,0,31,0
11221,r1031,All states and outlying areas -> Virginia -> Edward Via C. Osteopathic Medicine,All states and outlying areas,Virginia,Edward Via C. Osteopathic Medicine,3,397,0,0,0,397,0
11221,r1032,All states and outlying areas -> Virginia -> George Mason U.,All states and outlying areas,Virginia,George Mason U.,3,65233,58333,4040,0,1678,1182
11221,r1033,All states and outlying areas -> Virginia -> Hampton U.,All states and outlying areas,Virginia,Hampton U.,3,8536,7607,0,0,929,0
11221,r1034,All states and outlying areas -> Virginia -> Hollins U.,All states and outlying areas,Virginia,Hollins U.,3,75,1,0,0,73,0
11221,r1035,All states and outlying areas -> Virginia -> James Madison U.,All states and outlying areas,Virginia,James Madison U.,3,6955,3991,1482,0,1482,0
11221,r1036,All states and outlying areas -> Virginia -> Liberty U.,All states and outlying areas,Virginia,Liberty U.,3,272,272,0,0,0,0
11221,r1037,All states and outlying areas -> Virginia -> Longwood U.,All states and outlying areas,Virginia,Longwood U.,3,486,214,0,0,272,0
11221,r1038,All states and outlying areas -> Virginia -> Marymount U.,All states and outlying areas,Virginia,Marymount U.,3,2943,603,0,0,2340,0
11221,r1039,All states and outlying areas -> Virginia -> National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,All states and outlying areas,Virginia,National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,3,3254,3254,0,0,0,0
11221,r1040,All states and outlying areas -> Virginia -> Norfolk State U.,All states and outlying areas,Virginia,Norfolk State U.,3,4175,2003,251,0,1922,0
11221,r1041,All states and outlying areas -> Virginia -> Old Dominion U.,All states and outlying areas,Virginia,Old Dominion U.,3,20529,16376,610,0,3024,519
11221,r1042,All states and outlying areas -> Virginia -> Randolph-Macon C.,All states and outlying areas,Virginia,Randolph-Macon C.,3,436,436,0,0,0,0
11221,r1043,All states and outlying areas -> Virginia -> U. Lynchburg,All states and outlying areas,Virginia,U. Lynchburg,3,691,150,0,0,541,0
11221,r1044,All states and outlying areas -> Virginia -> U. Richmond,All states and outlying areas,Virginia,U. Richmond,3,1130,870,0,0,10,250
11221,r1045,All states and outlying areas -> Virginia -> U. Virginia,All states and outlying areas,Virginia,U. Virginia,3,259488,247464,642,0,9697,1684
