table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_for_instruction_in_s_e,field_fellowships_traineeships_and_training_grants,field_general_support_for_s_e,field_other_s_e_activities
7324,r182,All institutions -> Howard U.,All institutions,Howard U.,2,181,27940.6,19918.2,329.7,569.9,6037.7,869.1,215.9
7324,r183,All institutions -> Portland State U.,All institutions,Portland State U.,2,182,27640.3,19697.7,0.0,0.0,2756.1,0.0,5186.4
7324,r184,All institutions -> Boston C.,All institutions,Boston C.,2,183,27274.0,24942.4,0.0,156.7,2174.8,0.0,0.0
7324,r185,"All institutions -> U. North Carolina, The, Charlotte",All institutions,"U. North Carolina, The, Charlotte",2,184,26693.3,20569.2,0.0,0.0,3159.0,0.0,2965.1
7324,r186,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,185,26422.5,24531.8,0.0,0.0,1531.3,0.0,359.5
7324,r187,All institutions -> Mercer U.,All institutions,Mercer U.,2,186,26091.8,25969.5,0.0,0.0,122.3,0.0,0.0
7324,r188,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,187,25569.2,23569.2,0.0,0.0,0.0,2000.0,0.0
7324,r189,"All institutions -> U. Southern Mississippi, The",All institutions,"U. Southern Mississippi, The",2,188,25193.9,23878.0,311.4,0.0,1004.5,0.0,0.0
7324,r190,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,189,24896.6,24555.3,0.0,0.0,341.3,0.0,0.0
7324,r191,All institutions -> U. Missouri System,All institutions,U. Missouri System,2,190,24766.3,15425.9,0.0,0.0,8754.2,0.0,586.2
7324,r192,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,191,24560.1,21281.8,42.7,0.0,715.8,0.0,2519.9
7324,r193,"All institutions -> Syracuse U., Syracuse",All institutions,"Syracuse U., Syracuse",2,192,23103.1,21194.2,831.5,0.0,132.2,584.5,360.8
7324,r194,All institutions -> Boise State U.,All institutions,Boise State U.,2,193,23053.8,20185.5,0.0,0.0,1283.3,0.0,1585.1
7324,r195,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,194,23020.2,18291.5,0.0,0.0,3981.0,0.0,747.7
7324,r196,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,195,22916.0,16647.5,576.1,0.0,5243.4,0.0,449.1
7324,r197,"All institutions -> U. Memphis, The",All institutions,"U. Memphis, The",2,196,22337.3,15367.3,252.0,0.0,5139.3,62.8,1515.9
7324,r198,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,197,22312.3,18615.4,0.0,0.0,1094.6,0.0,2602.3
7324,r199,"All institutions -> U. Tennessee, System Office",All institutions,"U. Tennessee, System Office",2,198,22061.6,21460.8,0.0,0.0,319.1,0.0,281.7
7324,r200,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,199,21215.1,20580.1,625.0,0.0,10.0,0.0,0.0
7324,r201,All institutions -> New York Structural Biology Center,All institutions,New York Structural Biology Center,2,200,21066.5,20767.5,0.0,0.0,0.0,299.0,0.0
7324,r202,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,201,20961.2,20961.2,0.0,0.0,0.0,0.0,0.0
7324,r203,"All institutions -> U. Toledo, The",All institutions,"U. Toledo, The",2,202,20359.7,19928.8,0.0,0.0,130.6,0.0,300.4
7324,r204,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,203,20243.8,19343.7,8.6,0.0,856.6,0.0,35.0
7324,r205,"All institutions -> Colorado State U., System Office",All institutions,"Colorado State U., System Office",2,204,20104.7,19512.2,0.0,0.0,186.3,0.0,406.2
7324,r206,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,205,20035.0,14247.2,6.7,120.0,3127.3,0.0,2533.8
7324,r207,"All institutions -> State U. New York, Upstate Medical U.",All institutions,"State U. New York, Upstate Medical U.",2,206,20013.6,19867.0,0.0,0.0,146.6,0.0,0.0
7324,r208,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,207,19962.5,19833.3,0.0,0.0,129.2,0.0,0.0
7324,r209,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,208,19952.8,18417.8,0.0,0.0,984.4,550.6,0.0
7324,r210,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,209,19244.0,18201.3,455.1,0.0,484.3,0.0,103.3
7324,r211,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,210,19085.1,9741.4,0.0,0.0,9343.8,0.0,0.0
7324,r212,All institutions -> Western Michigan U.,All institutions,Western Michigan U.,2,211,18463.1,17182.2,13.3,289.8,977.9,0.0,0.0
7324,r213,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,212,18259.9,16909.1,500.0,0.0,703.3,0.0,147.5
7324,r214,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,213,18224.7,17548.8,0.0,0.0,675.9,0.0,0.0
7324,r215,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,214,18166.6,17955.8,0.0,0.0,210.8,0.0,0.0
7324,r216,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,215,18106.9,15257.1,0.0,0.0,2849.8,0.0,0.0
7324,r217,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,216,18049.1,14404.5,140.0,0.0,2088.2,0.0,1416.4
7324,r218,All institutions -> U. Louisiana at Lafayette,All institutions,U. Louisiana at Lafayette,2,217,17525.8,16610.9,362.8,0.0,552.2,0.0,0.0
7324,r219,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,218,17501.9,16680.8,0.0,0.0,566.6,0.0,254.5
7324,r220,"All institutions -> State U. New York, The, Albany",All institutions,"State U. New York, The, Albany",2,219,17096.5,14954.6,0.0,0.0,141.9,2000.0,0.0
7324,r221,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,220,16838.2,13495.8,0.0,0.0,3121.9,0.0,220.5
7324,r222,All institutions -> Marquette U.,All institutions,Marquette U.,2,221,16710.5,15071.4,0.0,0.0,1639.0,0.0,0.0
7324,r223,All institutions -> U. System New Hampshire,All institutions,U. System New Hampshire,2,222,16270.0,15082.5,0.0,0.0,0.0,0.0,1187.5
7324,r224,"All institutions -> U. Houston, System Administration",All institutions,"U. Houston, System Administration",2,223,16082.2,14317.6,0.0,0.0,1533.7,0.0,230.9
7324,r225,All institutions -> Oak Ridge Associated Universities,All institutions,Oak Ridge Associated Universities,2,224,15977.0,15941.5,0.0,35.6,0.0,0.0,0.0
7324,r226,"All institutions -> U. North Carolina, The, Greensboro",All institutions,"U. North Carolina, The, Greensboro",2,225,15640.7,13846.5,0.0,0.0,1673.6,0.0,120.6
7324,r227,"All institutions -> U. Illinois, U. administration",All institutions,"U. Illinois, U. administration",2,226,15537.8,13526.1,0.0,0.0,2011.7,0.0,0.0
7324,r228,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,227,15488.1,13627.8,230.0,0.0,1319.3,0.0,311.1
7324,r229,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,228,15460.3,11636.1,0.0,0.0,2509.9,0.0,1314.3
7324,r230,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,229,15335.5,14972.6,0.0,0.0,223.9,0.0,139.0
7324,r231,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,230,15286.6,13570.4,0.0,160.8,955.4,600.0,0.0
7324,r232,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,231,15076.7,9139.5,0.0,0.0,5937.3,0.0,0.0
7324,r233,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,232,15003.2,11169.7,0.0,0.0,3196.4,0.0,637.1
7324,r234,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,233,14756.4,12959.3,700.0,0.0,957.2,0.0,140.0
7324,r235,All institutions -> Ohio U.,All institutions,Ohio U.,2,234,14480.9,13675.7,737.8,0.0,67.4,0.0,0.0
7324,r236,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,235,14370.2,9778.7,1505.2,0.0,2636.3,0.0,450.0
7324,r237,All institutions -> UNAVCO Inc.,All institutions,UNAVCO Inc.,2,236,14190.1,14190.1,0.0,0.0,0.0,0.0,0.0
7324,r238,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,237,14185.4,13439.7,0.0,0.0,487.5,0.0,258.2
7324,r239,All institutions -> Missouri U. Science and Technology,All institutions,Missouri U. Science and Technology,2,238,13858.3,7882.9,2434.4,0.0,440.1,0.0,3100.9
7324,r240,"All institutions -> U. Puerto Rico, System Office",All institutions,"U. Puerto Rico, System Office",2,239,13692.5,11551.8,0.0,0.0,2140.7,0.0,0.0
7324,r241,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,240,13530.3,11963.6,975.9,0.0,285.3,0.0,305.6
7324,r242,"All institutions -> U. Texas Rio Grande Valley, The",All institutions,"U. Texas Rio Grande Valley, The",2,241,13346.8,11400.6,699.1,0.0,806.1,350.0,91.0
7324,r243,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,242,13129.5,12103.6,275.7,0.0,750.2,0.0,0.0
7324,r244,"All institutions -> Kent State U., Kent",All institutions,"Kent State U., Kent",2,243,12974.6,12279.3,611.3,0.0,84.0,0.0,0.0
7324,r245,All institutions -> Baylor U.,All institutions,Baylor U.,2,244,12193.8,12151.4,0.0,0.0,42.4,0.0,0.0
7324,r246,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,245,12022.8,11931.7,0.0,0.0,91.0,0.0,0.0
7324,r247,All institutions -> Marshall U.,All institutions,Marshall U.,2,246,11809.2,11066.3,0.0,0.0,742.9,0.0,0.0
7324,r248,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,247,11761.2,8959.2,0.0,0.0,2575.1,0.0,226.9
7324,r249,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,248,11751.4,11682.5,0.0,0.0,68.8,0.0,0.0
7324,r250,All institutions -> U. Denver,All institutions,U. Denver,2,249,11575.6,11325.8,0.0,0.0,0.0,0.0,249.8
7324,r251,"All institutions -> Catholic U. America, The",All institutions,"Catholic U. America, The",2,250,11464.2,11216.3,0.0,0.0,19.2,0.0,228.8
7324,r252,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,251,11402.1,11402.1,0.0,0.0,0.0,0.0,0.0
7324,r253,"All institutions -> U. South Dakota, The",All institutions,"U. South Dakota, The",2,252,11312.4,9378.4,139.9,0.0,1591.4,0.0,202.7
7324,r254,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,253,10950.1,9890.1,0.0,0.0,869.2,0.0,190.9
7324,r255,All institutions -> William & Mary,All institutions,William & Mary,2,254,10908.0,10221.3,0.0,0.0,364.0,0.0,322.6
7324,r256,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,255,10615.4,8480.5,0.0,0.0,2129.9,5.0,0.0
7324,r257,"All institutions -> U. Maine, System Office",All institutions,"U. Maine, System Office",2,256,10582.2,10568.9,0.0,0.0,13.3,0.0,0.0
7324,r258,"All institutions -> U. Arkansas, System Office",All institutions,"U. Arkansas, System Office",2,257,10485.9,8598.2,0.0,210.6,844.5,0.0,832.6
7324,r259,All institutions -> U. Virgin Islands,All institutions,U. Virgin Islands,2,258,10409.2,8595.8,0.0,0.0,1674.0,0.0,139.4
7324,r260,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,259,10375.1,9613.7,359.0,0.0,402.4,0.0,0.0
7324,r261,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,260,10158.5,8705.3,335.9,0.0,1050.3,0.0,67.1
7324,r262,All institutions -> U. Guam,All institutions,U. Guam,2,261,9924.3,9289.8,0.0,0.0,614.0,0.0,20.4
7324,r263,All institutions -> Rowan U.,All institutions,Rowan U.,2,262,9890.3,8673.4,144.4,0.0,937.5,0.0,135.0
7324,r264,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,263,9835.0,8247.9,0.0,0.0,1587.1,0.0,0.0
7324,r265,All institutions -> South Dakota Board of Regents,All institutions,South Dakota Board of Regents,2,264,9822.4,9822.4,0.0,0.0,0.0,0.0,0.0
7324,r266,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,265,9731.1,9731.1,0.0,0.0,0.0,0.0,0.0
7324,r267,"All institutions -> Wright State U., Dayton",All institutions,"Wright State U., Dayton",2,266,9512.9,9511.7,0.0,0.0,1.2,0.0,0.0
7324,r268,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,267,9276.5,8464.3,0.0,0.0,812.1,0.0,0.0
7324,r269,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,268,9184.3,7506.2,0.0,0.0,1669.6,0.0,8.5
7324,r270,"All institutions -> Xavier U., Louisiana",All institutions,"Xavier U., Louisiana",2,269,8893.1,7709.5,0.0,0.0,1183.6,0.0,0.0
7324,r271,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,270,8804.3,8701.5,0.0,0.0,102.9,0.0,0.0
7324,r272,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,271,8735.6,5708.3,0.0,0.0,3027.4,0.0,0.0
7324,r273,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,272,8732.2,8482.6,249.6,0.0,0.0,0.0,0.0
7324,r274,All institutions -> Hampton U.,All institutions,Hampton U.,2,273,8380.6,7477.0,0.0,0.0,782.9,0.0,120.7
7324,r275,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,274,8295.5,7701.3,0.0,0.0,0.0,594.3,0.0
7324,r276,All institutions -> U. District of Columbia,All institutions,U. District of Columbia,2,275,8078.4,1445.0,5863.8,0.0,769.6,0.0,0.0
7324,r277,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,276,8028.6,5785.1,0.0,0.0,1533.2,0.0,710.3
7324,r278,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,277,7938.1,7039.0,0.0,0.0,0.0,522.5,376.6
7324,r279,All institutions -> Creighton U.,All institutions,Creighton U.,2,278,7883.3,7883.3,0.0,0.0,0.0,0.0,0.0
7324,r280,All institutions -> Indiana U.,All institutions,Indiana U.,2,279,7870.8,3278.3,0.0,0.0,4592.5,0.0,0.0
7324,r281,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,280,7761.4,7761.4,0.0,0.0,0.0,0.0,0.0
7324,r282,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,281,7514.0,7514.0,0.0,0.0,0.0,0.0,0.0
7324,r283,All institutions -> Pasadena City C.,All institutions,Pasadena City C.,2,282,7483.7,1496.7,0.0,0.0,5987.0,0.0,0.0
7324,r284,All institutions -> Charles R. Drew U. Medicine and Science,All institutions,Charles R. Drew U. Medicine and Science,2,283,7479.5,7479.5,0.0,0.0,0.0,0.0,0.0
7324,r285,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,284,7450.2,4475.6,0.0,0.0,2974.6,0.0,0.0
7324,r286,"All institutions -> U. Texas Health Science Center, The, Tyler",All institutions,"U. Texas Health Science Center, The, Tyler",2,285,7112.7,7112.7,0.0,0.0,0.0,0.0,0.0
7324,r287,All institutions -> Rosalind Franklin U. Medicine and Science,All institutions,Rosalind Franklin U. Medicine and Science,2,286,7034.3,6914.5,0.0,0.0,119.8,0.0,0.0
7324,r288,All institutions -> U. System Maryland,All institutions,U. System Maryland,2,287,7020.9,6811.5,0.0,0.0,0.0,0.0,209.4
7324,r289,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,288,6932.2,6567.0,0.0,0.0,365.2,0.0,0.0
7324,r290,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,289,6876.0,6876.0,0.0,0.0,0.0,0.0,0.0
7324,r291,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,290,6772.0,6166.5,0.0,0.0,605.5,0.0,0.0
7324,r292,All institutions -> Texas State U.,All institutions,Texas State U.,2,291,6733.3,6147.4,0.0,0.0,585.8,0.0,0.0
7324,r293,"All institutions -> U. Massachusetts, Central Office",All institutions,"U. Massachusetts, Central Office",2,292,6632.0,6632.0,0.0,0.0,0.0,0.0,0.0
7324,r294,All institutions -> American U.,All institutions,American U.,2,293,6604.5,5650.9,0.0,0.0,0.0,0.0,953.6
7324,r295,All institutions -> South Dakota School of Mines & Technology,All institutions,South Dakota School of Mines & Technology,2,294,6500.9,5000.4,1280.7,0.0,19.2,0.0,200.6
7324,r296,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,295,6406.4,5436.6,0.0,0.0,969.8,0.0,0.0
7324,r297,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,296,6297.2,5484.7,0.0,0.0,449.3,0.0,363.2
7324,r298,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,297,6286.9,4870.0,0.0,0.0,1252.4,0.0,164.6
7324,r299,All institutions -> Lincoln U.,All institutions,Lincoln U.,2,298,6272.5,4684.7,0.0,150.0,1401.6,36.2,0.0
7324,r300,All institutions -> Villanova U.,All institutions,Villanova U.,2,299,6240.6,5309.3,900.9,0.0,30.4,0.0,0.0
7324,r301,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,300,6155.0,5604.0,398.9,0.0,152.0,0.0,0.0
7324,r302,"All institutions -> Montana U. System, System Office",All institutions,"Montana U. System, System Office",2,301,6132.7,5634.3,0.0,0.0,136.4,0.0,362.0
7324,r303,All institutions -> Ana G. Mendez U. System,All institutions,Ana G. Mendez U. System,2,302,6035.8,4000.0,0.0,0.0,1785.8,0.0,249.9
7324,r304,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,303,5951.1,5607.0,252.5,0.0,91.6,0.0,0.0
7324,r305,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,304,5940.7,5911.2,0.0,0.0,29.5,0.0,0.0
7324,r306,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,305,5921.2,5568.7,340.4,0.0,12.1,0.0,0.0
7324,r307,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,306,5891.3,4409.9,300.1,0.0,1166.5,0.0,14.9
7324,r308,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,307,5868.1,4067.8,0.0,0.0,99.0,0.0,1701.3
7324,r309,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,308,5828.6,4543.9,0.0,0.0,689.8,500.0,94.9
7324,r310,All institutions -> Indian River State C.,All institutions,Indian River State C.,2,309,5791.8,1158.4,0.0,0.0,4633.5,0.0,0.0
7324,r311,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,310,5744.4,4299.5,0.0,0.0,1444.9,0.0,0.0
7324,r312,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,311,5680.5,2747.0,0.0,0.0,2933.5,0.0,0.0
7324,r313,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,312,5675.8,2462.4,0.0,0.0,3213.4,0.0,0.0
7324,r314,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,313,5652.7,3946.0,159.9,0.0,1546.8,0.0,0.0
7324,r315,All institutions -> Central State U.,All institutions,Central State U.,2,314,5353.2,5028.3,0.0,0.0,65.9,250.0,9.0
7324,r316,"All institutions -> Bowling Green State U., Bowling Green",All institutions,"Bowling Green State U., Bowling Green",2,315,5325.8,5175.9,0.0,0.0,149.9,0.0,0.0
7324,r317,"All institutions -> U. Alaska, Anchorage, Anchorage Campus",All institutions,"U. Alaska, Anchorage, Anchorage Campus",2,316,5282.2,3201.4,450.0,0.0,1630.7,0.0,0.0
7324,r318,All institutions -> Long Island U.,All institutions,Long Island U.,2,317,5197.6,3598.1,0.0,0.0,1599.6,0.0,0.0
7324,r319,All institutions -> Northeast State Community C.,All institutions,Northeast State Community C.,2,318,5140.4,5124.8,0.0,0.0,15.7,0.0,0.0
7324,r320,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,319,5045.3,4496.9,0.0,0.0,548.4,0.0,0.0
7324,r321,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,320,4958.3,2877.7,766.8,0.0,311.3,0.0,1002.5
7324,r322,All institutions -> DePaul U.,All institutions,DePaul U.,2,321,4907.6,4026.3,0.0,0.0,881.3,0.0,0.0
7324,r323,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,322,4818.1,3253.8,0.0,0.0,1451.9,0.0,112.5
7324,r324,All institutions -> Salish Kootenai C.,All institutions,Salish Kootenai C.,2,323,4813.0,1706.4,0.0,0.0,3106.6,0.0,0.0
7324,r325,All institutions -> New Mexico Consortium,All institutions,New Mexico Consortium,2,324,4707.9,4707.9,0.0,0.0,0.0,0.0,0.0
7324,r326,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,325,4691.5,3126.1,329.1,0.0,1236.3,0.0,0.0
7324,r327,All institutions -> Chapman U.,All institutions,Chapman U.,2,326,4657.9,4653.1,0.0,0.0,4.8,0.0,0.0
7324,r328,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,327,4656.7,4656.7,0.0,0.0,0.0,0.0,0.0
7324,r329,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,328,4574.8,1618.9,0.0,0.0,2955.9,0.0,0.0
7324,r330,All institutions -> Miami U.,All institutions,Miami U.,2,329,4521.0,4521.0,0.0,0.0,0.0,0.0,0.0
7324,r331,All institutions -> Langston U.,All institutions,Langston U.,2,330,4462.6,4462.6,0.0,0.0,0.0,0.0,0.0
7324,r332,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,331,4441.9,3111.9,0.0,0.0,500.0,755.0,75.0
7324,r333,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,332,4430.8,4388.1,0.0,0.0,42.7,0.0,0.0
7324,r334,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,333,4430.0,3344.4,976.5,0.0,109.2,0.0,0.0
7324,r335,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,334,4429.9,3390.6,0.0,0.0,1017.2,0.0,22.0
7324,r336,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,335,4376.5,3304.6,0.0,0.0,1071.9,0.0,0.0
7324,r337,"All institutions -> U. Alaska, Southeast, Juneau",All institutions,"U. Alaska, Southeast, Juneau",2,336,4295.0,4151.8,0.0,0.0,0.0,0.0,143.2
7324,r338,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,337,4223.7,4190.4,0.0,0.0,33.4,0.0,0.0
7324,r339,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,338,4193.5,2734.6,0.0,0.0,1458.8,0.0,0.0
7324,r340,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,339,4107.5,1998.9,0.0,0.0,2108.6,0.0,0.0
7324,r341,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,340,4102.2,3633.7,391.5,0.0,77.0,0.0,0.0
7324,r342,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,341,4082.6,1696.4,0.0,0.0,2386.2,0.0,0.0
7324,r343,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,342,4012.3,2467.7,0.0,0.0,1092.3,0.0,452.3
7324,r344,All institutions -> Navajo Technical U.,All institutions,Navajo Technical U.,2,343,3991.4,1837.2,0.0,0.0,2154.3,0.0,0.0
7324,r345,All institutions -> James Madison U.,All institutions,James Madison U.,2,344,3953.4,3900.1,0.0,0.0,0.0,0.0,53.3
7324,r346,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,345,3909.0,3391.2,0.0,0.0,517.8,0.0,0.0
7324,r347,"All institutions -> U. Akron, The, Akron",All institutions,"U. Akron, The, Akron",2,346,3898.8,3816.3,0.0,0.0,82.5,0.0,0.0
7324,r348,All institutions -> U. New England,All institutions,U. New England,2,347,3858.0,3854.3,0.0,0.0,3.7,0.0,0.0
7324,r349,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,348,3856.3,3856.3,0.0,0.0,0.0,0.0,0.0
7324,r350,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,349,3827.0,1851.6,351.2,0.0,1624.3,0.0,0.0
7324,r351,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,350,3807.7,3047.7,0.0,0.0,310.0,0.0,450.0
7324,r352,All institutions -> Fisk U.,All institutions,Fisk U.,2,351,3736.5,1952.3,0.0,0.0,1784.2,0.0,0.0
7324,r353,All institutions -> American Indian Higher Education Consortium,All institutions,American Indian Higher Education Consortium,2,352,3642.6,3493.0,0.0,0.0,149.5,0.0,0.0
7324,r354,All institutions -> Maricopa Community Colleges,All institutions,Maricopa Community Colleges,2,353,3515.9,3107.0,0.0,0.0,246.2,0.0,162.7
7324,r355,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,354,3478.6,2077.3,0.0,0.0,1401.3,0.0,0.0
7324,r356,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,355,3441.2,3441.2,0.0,0.0,0.0,0.0,0.0
7324,r357,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,356,3416.2,504.5,0.0,0.0,0.0,0.0,2911.7
7324,r358,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,357,3357.3,2251.0,0.0,0.0,1106.4,0.0,0.0
7324,r359,All institutions -> Augsburg U.,All institutions,Augsburg U.,2,358,3263.9,957.7,0.0,0.0,2306.3,0.0,0.0
7324,r360,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,359,3247.2,2875.5,371.7,0.0,0.0,0.0,0.0
7324,r361,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,360,3246.9,2556.5,0.0,0.0,690.4,0.0,0.0
7324,r362,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,361,3177.1,2567.0,606.4,0.0,0.0,0.0,3.6
7324,r363,All institutions -> Barnard C.,All institutions,Barnard C.,2,362,3162.1,3162.1,0.0,0.0,0.0,0.0,0.0
7324,r364,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,363,3144.8,2789.9,0.0,0.0,354.9,0.0,0.0
7324,r365,All institutions -> Clayton State U.,All institutions,Clayton State U.,2,364,3138.8,3038.1,0.0,0.0,100.7,0.0,0.0
7324,r366,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,365,3127.9,2783.9,0.0,0.0,344.0,0.0,0.0
7324,r367,All institutions -> U. Alaska System of Higher Education,All institutions,U. Alaska System of Higher Education,2,366,3119.5,3119.5,0.0,0.0,0.0,0.0,0.0
7324,r368,All institutions -> Troy U.,All institutions,Troy U.,2,367,3082.7,3082.7,0.0,0.0,0.0,0.0,0.0
7324,r369,All institutions -> Reed C.,All institutions,Reed C.,2,368,3058.1,3058.1,0.0,0.0,0.0,0.0,0.0
