table_id,row_id,_b_state_and_outlying_area_b_full_path,_b_state_and_outlying_area_b_level_1,_b_state_and_outlying_area_b_level_2,_b_state_and_outlying_area_b_hierarchy_depth,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019
4315,r021,All states and outlying areas -> Maine,All states and outlying areas,Maine,2,30071.2,34023.2,37737.5,28407.1,29327.2,30222.8,28269.5,43469.3,58335.1
4315,r022,All states and outlying areas -> Maryland,All states and outlying areas,Maryland,2,1823245.1,1824515.0,1674842.3,1819872.4,1735240.0,2221495.7,2099002.9,2207701.7,2340951.9
4315,r023,All states and outlying areas -> Massachusetts,All states and outlying areas,Massachusetts,2,1595750.2,1641381.1,1473581.3,1569070.2,1511296.1,1586864.1,1611439.8,1736283.4,1828291.8
4315,r024,All states and outlying areas -> Michigan,All states and outlying areas,Michigan,2,970098.0,916303.0,855361.3,1126468.9,883574.6,911277.6,959249.1,1025402.8,1089036.7
4315,r025,All states and outlying areas -> Minnesota,All states and outlying areas,Minnesota,2,493289.2,394236.0,379572.8,384110.0,366676.7,361241.7,362867.7,403328.4,432917.7
4315,r026,All states and outlying areas -> Mississippi,All states and outlying areas,Mississippi,2,116935.5,97962.2,105162.7,101661.8,117796.0,141268.6,150808.0,177902.3,203370.0
4315,r027,All states and outlying areas -> Missouri,All states and outlying areas,Missouri,2,537910.5,525196.2,469113.2,521065.9,533963.6,540566.2,592123.0,632660.0,707863.9
4315,r028,All states and outlying areas -> Montana,All states and outlying areas,Montana,2,91587.9,67143.9,71636.0,69578.5,97985.2,88197.8,82326.6,91331.4,89930.7
4315,r029,All states and outlying areas -> Nebraska,All states and outlying areas,Nebraska,2,120518.4,127382.9,114391.2,124430.6,130987.9,151284.1,160392.1,180255.6,190495.3
4315,r030,All states and outlying areas -> Nevada,All states and outlying areas,Nevada,2,49796.0,48576.4,53147.7,61143.0,56554.1,63156.9,57360.2,63934.6,81351.4
4315,r031,All states and outlying areas -> New Hampshire,All states and outlying areas,New Hampshire,2,136437.6,146842.8,150195.4,152032.7,137937.2,155530.3,154241.8,143701.9,161112.3
4315,r032,All states and outlying areas -> New Jersey,All states and outlying areas,New Jersey,2,441427.8,419472.0,368901.0,424048.9,379759.9,434342.3,397409.2,442325.8,479649.1
4315,r033,All states and outlying areas -> New Mexico,All states and outlying areas,New Mexico,2,160381.4,169926.9,177286.2,190285.4,172732.4,153961.0,163171.5,150258.7,148433.2
4315,r034,All states and outlying areas -> New York,All states and outlying areas,New York,2,2210413.2,2207920.2,2144773.7,2267020.9,2205034.4,2288543.5,2549883.4,2726205.0,2978234.1
4315,r035,All states and outlying areas -> North Carolina,All states and outlying areas,North Carolina,2,1155671.3,1153192.4,1121613.4,1171335.0,1184997.8,1214465.5,1219224.9,1376536.9,1533633.6
4315,r036,All states and outlying areas -> North Dakota,All states and outlying areas,North Dakota,2,76929.3,54024.4,52918.4,55057.2,60002.4,70548.8,44033.5,50624.9,38722.4
4315,r037,All states and outlying areas -> Ohio,All states and outlying areas,Ohio,2,758719.9,739619.5,719358.3,694017.6,724939.3,760887.0,773718.2,840954.5,908860.4
4315,r038,All states and outlying areas -> Oklahoma,All states and outlying areas,Oklahoma,2,121729.9,105320.7,105777.6,114548.7,111316.5,103620.5,131088.8,159981.8,187807.4
4315,r039,All states and outlying areas -> Oregon,All states and outlying areas,Oregon,2,369775.2,351873.1,342118.4,373971.3,361407.7,350099.5,377541.3,402111.5,464005.7
4315,r040,All states and outlying areas -> Pennsylvania,All states and outlying areas,Pennsylvania,2,1781421.0,1704400.1,1620194.2,1740940.6,1635822.3,1705795.8,1951088.4,2076520.8,2282065.1
4315,r041,All states and outlying areas -> Rhode Island,All states and outlying areas,Rhode Island,2,129825.8,132102.8,126057.9,132567.5,135006.2,141998.6,162532.0,174035.8,204531.1
4315,r042,All states and outlying areas -> South Carolina,All states and outlying areas,South Carolina,2,203198.0,192833.5,168316.3,199492.5,200698.6,232300.9,242582.6,247666.8,254014.6
4315,r043,All states and outlying areas -> South Dakota,All states and outlying areas,South Dakota,2,40117.0,33484.7,24837.7,38113.8,42011.5,30370.9,34781.2,34169.7,33027.0
4315,r044,All states and outlying areas -> Tennessee,All states and outlying areas,Tennessee,2,561309.9,565751.2,516933.2,524722.1,511899.1,566792.2,541610.1,597853.7,597471.9
4315,r045,All states and outlying areas -> Texas,All states and outlying areas,Texas,2,1472393.4,1463155.1,1298056.1,1362718.3,1399781.9,1503551.6,1603065.9,1720646.7,1955672.7
4315,r046,All states and outlying areas -> Utah,All states and outlying areas,Utah,2,284238.8,287913.8,271080.2,294820.8,272679.7,293519.0,306056.9,370100.5,524417.8
4315,r047,All states and outlying areas -> Vermont,All states and outlying areas,Vermont,2,79153.3,60493.4,72404.3,77022.6,64612.3,60270.1,65152.1,74422.8,81051.0
4315,r048,All states and outlying areas -> Virginia,All states and outlying areas,Virginia,2,491215.7,437151.9,441950.1,467180.3,458850.8,486250.4,480049.9,536198.8,588940.2
4315,r049,All states and outlying areas -> Washington,All states and outlying areas,Washington,2,725199.3,745044.4,676362.5,740867.2,702161.2,680988.5,704147.8,777223.4,827974.4
4315,r050,All states and outlying areas -> West Virginia,All states and outlying areas,West Virginia,2,49908.6,61520.6,37008.4,45065.1,46336.9,48379.2,44533.3,52016.8,60649.8
4315,r051,All states and outlying areas -> Wisconsin,All states and outlying areas,Wisconsin,2,549661.6,555531.2,517410.2,533143.0,523892.1,546487.8,575810.9,596413.6,631565.7
4315,r052,All states and outlying areas -> Wyoming,All states and outlying areas,Wyoming,2,26104.0,26623.4,27583.0,27786.4,30815.7,29398.1,27494.6,34185.5,33467.5
4315,r053,All states and outlying areas -> American Samoa,All states and outlying areas,American Samoa,2,965.0,948.6,875.0,1064.0,1159.6,1255.8,1350.5,1451.6,1134.2
4315,r054,All states and outlying areas -> Guam,All states and outlying areas,Guam,2,3930.0,3248.0,2416.7,1750.6,3939.4,5614.7,5695.2,3356.1,4043.8
4315,r055,All states and outlying areas -> Puerto Rico,All states and outlying areas,Puerto Rico,2,70390.1,63361.5,62045.6,61698.1,59201.4,67159.3,57862.1,61708.7,70978.5
4315,r056,All states and outlying areas -> Trust Territory of the Pacific Islands,All states and outlying areas,Trust Territory of the Pacific Islands,2,1818.0,1815.3,1662.5,2047.9,2238.3,2430.6,2619.2,0.0,2345.8
4315,r057,All states and outlying areas -> Virgin Islands,All states and outlying areas,Virgin Islands,2,6793.8,5001.6,3778.8,7145.9,8147.2,7221.5,5323.3,7416.5,2750.2
