table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_hierarchy_depth,value
3448,r401,"Fall 2017, all surveyed fields",Imputation rate (%),Postdoctoral appointees,2,3.4
3448,r402,"Fall 2017, all surveyed fields",Imputation rate (%),Doctorate nonfaculty researchers,2,6.4
3448,r403,"Fall 2017, all surveyed fields -> Science and engineering",Total in survey,Postdoctoral appointees,2,46080
3448,r404,"Fall 2017, all surveyed fields -> Science and engineering",Total in survey,Doctorate nonfaculty researchers,2,20542
3448,r405,"Fall 2017, all surveyed fields -> Science and engineering",Number imputed,Postdoctoral appointees,2,1604
3448,r406,"Fall 2017, all surveyed fields -> Science and engineering",Number imputed,Doctorate nonfaculty researchers,2,1372
3448,r407,"Fall 2017, all surveyed fields -> Science and engineering",Imputation rate (%),Postdoctoral appointees,2,3.5
3448,r408,"Fall 2017, all surveyed fields -> Science and engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,6.7
3448,r409,"Fall 2017, all surveyed fields -> Science and engineering -> Science",Total in survey,Postdoctoral appointees,2,38241
3448,r410,"Fall 2017, all surveyed fields -> Science and engineering -> Science",Total in survey,Doctorate nonfaculty researchers,2,17268
3448,r411,"Fall 2017, all surveyed fields -> Science and engineering -> Science",Number imputed,Postdoctoral appointees,2,1540
3448,r412,"Fall 2017, all surveyed fields -> Science and engineering -> Science",Number imputed,Doctorate nonfaculty researchers,2,1200
3448,r413,"Fall 2017, all surveyed fields -> Science and engineering -> Science",Imputation rate (%),Postdoctoral appointees,2,4.0
3448,r414,"Fall 2017, all surveyed fields -> Science and engineering -> Science",Imputation rate (%),Doctorate nonfaculty researchers,2,6.9
3448,r415,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Total in survey,Postdoctoral appointees,2,1024
3448,r416,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Total in survey,Doctorate nonfaculty researchers,2,496
3448,r417,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Number imputed,Postdoctoral appointees,2,9
3448,r418,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Number imputed,Doctorate nonfaculty researchers,2,3
3448,r419,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Imputation rate (%),Postdoctoral appointees,2,0.9
3448,r420,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,0.6
3448,r421,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Total in survey,Postdoctoral appointees,2,21781
3448,r422,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Total in survey,Doctorate nonfaculty researchers,2,8203
3448,r423,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Number imputed,Postdoctoral appointees,2,803
3448,r424,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Number imputed,Doctorate nonfaculty researchers,2,681
3448,r425,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Imputation rate (%),Postdoctoral appointees,2,3.7
3448,r426,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,8.3
3448,r427,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Total in survey,Postdoctoral appointees,2,854
3448,r428,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Total in survey,Doctorate nonfaculty researchers,2,476
3448,r429,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Number imputed,Postdoctoral appointees,2,30
3448,r430,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Number imputed,Doctorate nonfaculty researchers,2,33
3448,r431,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Imputation rate (%),Postdoctoral appointees,2,3.5
3448,r432,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,6.9
3448,r433,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Postdoctoral appointees,2,2089
3448,r434,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Doctorate nonfaculty researchers,2,1794
3448,r435,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Postdoctoral appointees,2,52
3448,r436,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Doctorate nonfaculty researchers,2,29
3448,r437,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Postdoctoral appointees,2,2.5
3448,r438,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,1.6
3448,r439,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Total in survey,Postdoctoral appointees,2,991
3448,r440,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Total in survey,Doctorate nonfaculty researchers,2,240
3448,r441,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Number imputed,Postdoctoral appointees,2,55
3448,r442,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Number imputed,Doctorate nonfaculty researchers,2,8
3448,r443,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Postdoctoral appointees,2,5.5
3448,r444,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Doctorate nonfaculty researchers,2,3.3
3448,r445,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Postdoctoral appointees,2,1131
3448,r446,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Doctorate nonfaculty researchers,2,806
3448,r447,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Postdoctoral appointees,2,145
3448,r448,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Doctorate nonfaculty researchers,2,18
3448,r449,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Postdoctoral appointees,2,12.8
3448,r450,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Doctorate nonfaculty researchers,2,2.2
3448,r451,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Postdoctoral appointees,2,731
3448,r452,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Doctorate nonfaculty researchers,2,364
3448,r453,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Postdoctoral appointees,2,15
3448,r454,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Doctorate nonfaculty researchers,2,1
3448,r455,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Postdoctoral appointees,2,2.1
3448,r456,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Doctorate nonfaculty researchers,2,0.3
3448,r457,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Postdoctoral appointees,2,7211
3448,r458,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Doctorate nonfaculty researchers,2,2871
3448,r459,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Postdoctoral appointees,2,385
3448,r460,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Doctorate nonfaculty researchers,2,389
3448,r461,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Postdoctoral appointees,2,5.3
3448,r462,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,13.5
3448,r463,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Postdoctoral appointees,2,1082
3448,r464,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Doctorate nonfaculty researchers,2,494
3448,r465,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Postdoctoral appointees,2,30
3448,r466,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Doctorate nonfaculty researchers,2,8
3448,r467,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Postdoctoral appointees,2,2.8
3448,r468,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Doctorate nonfaculty researchers,2,1.6
3448,r469,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Postdoctoral appointees,2,1347
3448,r470,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Doctorate nonfaculty researchers,2,1524
3448,r471,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Postdoctoral appointees,2,16
3448,r472,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Doctorate nonfaculty researchers,2,30
3448,r473,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Postdoctoral appointees,2,1.2
3448,r474,"Fall 2017, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,2.0
3448,r475,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Postdoctoral appointees,2,7839
3448,r476,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Doctorate nonfaculty researchers,2,3274
3448,r477,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Postdoctoral appointees,2,64
3448,r478,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Doctorate nonfaculty researchers,2,172
3448,r479,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Postdoctoral appointees,2,0.8
3448,r480,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,5.3
3448,r481,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Postdoctoral appointees,2,196
3448,r482,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctorate nonfaculty researchers,2,102
3448,r483,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Postdoctoral appointees,2,1
3448,r484,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctorate nonfaculty researchers,2,1
3448,r485,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Postdoctoral appointees,2,0.5
3448,r486,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,1.0
3448,r487,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Postdoctoral appointees,2,111
3448,r488,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Doctorate nonfaculty researchers,2,52
3448,r489,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Postdoctoral appointees,2,0
3448,r490,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Doctorate nonfaculty researchers,2,0
3448,r491,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
3448,r492,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
3448,r493,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Postdoctoral appointees,2,1398
3448,r494,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Doctorate nonfaculty researchers,2,415
3448,r495,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Postdoctoral appointees,2,19
3448,r496,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Doctorate nonfaculty researchers,2,19
3448,r497,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Postdoctoral appointees,2,1.4
3448,r498,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,4.6
3448,r499,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Postdoctoral appointees,2,78
3448,r500,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Doctorate nonfaculty researchers,2,36
3448,r501,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Postdoctoral appointees,2,0
3448,r502,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Doctorate nonfaculty researchers,2,0
3448,r503,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
3448,r504,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
3448,r505,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Postdoctoral appointees,2,1197
3448,r506,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Doctorate nonfaculty researchers,2,281
3448,r507,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Postdoctoral appointees,2,6
3448,r508,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Doctorate nonfaculty researchers,2,29
3448,r509,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Postdoctoral appointees,2,0.5
3448,r510,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,10.3
3448,r511,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Postdoctoral appointees,2,804
3448,r512,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Doctorate nonfaculty researchers,2,422
3448,r513,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Postdoctoral appointees,2,6
3448,r514,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Doctorate nonfaculty researchers,2,19
3448,r515,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Postdoctoral appointees,2,0.7
3448,r516,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,4.5
3448,r517,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Postdoctoral appointees,2,1170
3448,r518,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Doctorate nonfaculty researchers,2,557
3448,r519,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Postdoctoral appointees,2,5
3448,r520,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Doctorate nonfaculty researchers,2,36
3448,r521,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Postdoctoral appointees,2,0.4
3448,r522,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,6.5
3448,r523,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Postdoctoral appointees,2,316
3448,r524,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Doctorate nonfaculty researchers,2,200
3448,r525,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Postdoctoral appointees,2,0
3448,r526,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Doctorate nonfaculty researchers,2,0
3448,r527,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Postdoctoral appointees,2,0.0
3448,r528,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
3448,r529,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Postdoctoral appointees,2,127
3448,r530,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Doctorate nonfaculty researchers,2,119
3448,r531,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Postdoctoral appointees,2,2
3448,r532,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Doctorate nonfaculty researchers,2,26
3448,r533,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Postdoctoral appointees,2,1.6
3448,r534,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,21.8
3448,r535,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Postdoctoral appointees,2,1089
3448,r536,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Doctorate nonfaculty researchers,2,458
3448,r537,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Postdoctoral appointees,2,10
3448,r538,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Doctorate nonfaculty researchers,2,27
3448,r539,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Postdoctoral appointees,2,0.9
3448,r540,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,5.9
3448,r541,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Postdoctoral appointees,2,550
3448,r542,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Doctorate nonfaculty researchers,2,181
3448,r543,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Postdoctoral appointees,2,12
3448,r544,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Doctorate nonfaculty researchers,2,12
3448,r545,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Postdoctoral appointees,2,2.2
3448,r546,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,6.6
3448,r547,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Postdoctoral appointees,2,15
3448,r548,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Doctorate nonfaculty researchers,2,52
3448,r549,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Postdoctoral appointees,2,0
3448,r550,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Doctorate nonfaculty researchers,2,1
3448,r551,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
3448,r552,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,1.9
3448,r553,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Total in survey,Postdoctoral appointees,2,85
3448,r554,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Total in survey,Doctorate nonfaculty researchers,2,33
3448,r555,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Number imputed,Postdoctoral appointees,2,0
3448,r556,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Number imputed,Doctorate nonfaculty researchers,2,0
3448,r557,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Imputation rate (%),Postdoctoral appointees,2,0.0
3448,r558,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
3448,r559,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Total in survey,Postdoctoral appointees,2,94
3448,r560,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Total in survey,Doctorate nonfaculty researchers,2,22
3448,r561,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Number imputed,Postdoctoral appointees,2,0
3448,r562,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Number imputed,Doctorate nonfaculty researchers,2,2
3448,r563,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
3448,r564,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,9.1
3448,r565,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Total in survey,Postdoctoral appointees,2,65
3448,r566,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Total in survey,Doctorate nonfaculty researchers,2,59
3448,r567,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Number imputed,Postdoctoral appointees,2,0
3448,r568,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Number imputed,Doctorate nonfaculty researchers,2,0
3448,r569,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
3448,r570,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
3448,r571,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Total in survey,Postdoctoral appointees,2,544
3448,r572,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Total in survey,Doctorate nonfaculty researchers,2,285
3448,r573,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Number imputed,Postdoctoral appointees,2,3
3448,r574,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Number imputed,Doctorate nonfaculty researchers,2,0
3448,r575,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Imputation rate (%),Postdoctoral appointees,2,0.6
3448,r576,"Fall 2017, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
3448,r577,"Fall 2017, all surveyed fields -> Science and engineering -> Health",Total in survey,Postdoctoral appointees,2,18653
3448,r578,"Fall 2017, all surveyed fields -> Science and engineering -> Health",Total in survey,Doctorate nonfaculty researchers,2,7638
3448,r579,"Fall 2017, all surveyed fields -> Science and engineering -> Health",Number imputed,Postdoctoral appointees,2,625
3448,r580,"Fall 2017, all surveyed fields -> Science and engineering -> Health",Number imputed,Doctorate nonfaculty researchers,2,420
3448,r581,"Fall 2017, all surveyed fields -> Science and engineering -> Health",Imputation rate (%),Postdoctoral appointees,2,3.4
3448,r582,"Fall 2017, all surveyed fields -> Science and engineering -> Health",Imputation rate (%),Doctorate nonfaculty researchers,2,5.5
3448,r583,"Fall 2017, all surveyed fields -> Science and engineering -> Health -> Clinical medicine",Total in survey,Postdoctoral appointees,2,16100
3448,r584,"Fall 2017, all surveyed fields -> Science and engineering -> Health -> Clinical medicine",Total in survey,Doctorate nonfaculty researchers,2,6448
3448,r585,"Fall 2017, all surveyed fields -> Science and engineering -> Health -> Clinical medicine",Number imputed,Postdoctoral appointees,2,503
3448,r586,"Fall 2017, all surveyed fields -> Science and engineering -> Health -> Clinical medicine",Number imputed,Doctorate nonfaculty researchers,2,343
3448,r587,"Fall 2017, all surveyed fields -> Science and engineering -> Health -> Clinical medicine",Imputation rate (%),Postdoctoral appointees,2,3.1
3448,r588,"Fall 2017, all surveyed fields -> Science and engineering -> Health -> Clinical medicine",Imputation rate (%),Doctorate nonfaculty researchers,2,5.3
3448,r589,"Fall 2017, all surveyed fields -> Science and engineering -> Health -> Other health",Total in survey,Postdoctoral appointees,2,2553
3448,r590,"Fall 2017, all surveyed fields -> Science and engineering -> Health -> Other health",Total in survey,Doctorate nonfaculty researchers,2,1190
3448,r591,"Fall 2017, all surveyed fields -> Science and engineering -> Health -> Other health",Number imputed,Postdoctoral appointees,2,122
3448,r592,"Fall 2017, all surveyed fields -> Science and engineering -> Health -> Other health",Number imputed,Doctorate nonfaculty researchers,2,77
3448,r593,"Fall 2017, all surveyed fields -> Science and engineering -> Health -> Other health",Imputation rate (%),Postdoctoral appointees,2,4.8
3448,r594,"Fall 2017, all surveyed fields -> Science and engineering -> Health -> Other health",Imputation rate (%),Doctorate nonfaculty researchers,2,6.5
