table_id,row_id,_b_state_and_department_or_agency_b_full_path,_b_state_and_department_or_agency_b_level_1,_b_state_and_department_or_agency_b_level_2,_b_state_and_department_or_agency_b_level_3,_b_state_and_department_or_agency_b_hierarchy_depth,field_all_r_d_expenditures,field_intramural_performersa,field_extramural_performersb_total,field_extramural_performersb_academic_institutions,field_extramural_performersb_companies_and_individualsc,field_extramural_performersb_otherd
9947,r324,"United States<sup>e</sup> -> Pennsylvania -> Agriculture, Department of",United States<sup>e</sup>,Pennsylvania,"Agriculture, Department of",3,3206582,0,3206582,2809612,90000,306970
9947,r325,"United States<sup>e</sup> -> Pennsylvania -> Community and Economic Development, Department of",United States<sup>e</sup>,Pennsylvania,"Community and Economic Development, Department of",3,22100000,0,22100000,5350000,0,16750000
9947,r326,"United States<sup>e</sup> -> Pennsylvania -> Conservation and Natural Resources, Department of",United States<sup>e</sup>,Pennsylvania,"Conservation and Natural Resources, Department of",3,505181,158742,346439,148479,0,197960
9947,r327,"United States<sup>e</sup> -> Pennsylvania -> Environmental Protection, Department of",United States<sup>e</sup>,Pennsylvania,"Environmental Protection, Department of",3,196401,46493,149908,0,149908,0
9947,r328,United States<sup>e</sup> -> Pennsylvania -> Fish and Boat Commission,United States<sup>e</sup>,Pennsylvania,Fish and Boat Commission,3,348312,272099,76213,76213,0,0
9947,r329,United States<sup>e</sup> -> Pennsylvania -> Game Commission,United States<sup>e</sup>,Pennsylvania,Game Commission,3,12697359,12444145,253214,253214,0,0
9947,r330,"United States<sup>e</sup> -> Pennsylvania -> Health, Department of",United States<sup>e</sup>,Pennsylvania,"Health, Department of",3,46483760,0,46483760,28941250,3850000,13692510
9947,r331,United States<sup>e</sup> -> Pennsylvania -> Susquehanna River Basin Commission,United States<sup>e</sup>,Pennsylvania,Susquehanna River Basin Commission,3,130000,120000,10000,10000,0,0
9947,r332,"United States<sup>e</sup> -> Pennsylvania -> Transportation, Department of",United States<sup>e</sup>,Pennsylvania,"Transportation, Department of",3,2890235,0,2890235,902862,1987373,0
9947,r333,United States<sup>e</sup> -> Rhode Island,United States<sup>e</sup>,Rhode Island,,2,8361413,5438324,2923089,895354,836124,1191611
9947,r334,United States<sup>e</sup> -> Rhode Island -> Commerce Corporation,United States<sup>e</sup>,Rhode Island,Commerce Corporation,3,986076,0,986076,149952,836124,0
9947,r335,"United States<sup>e</sup> -> Rhode Island -> Fish and Wildlife; Environmental Management, Department of",United States<sup>e</sup>,Rhode Island,"Fish and Wildlife; Environmental Management, Department of",3,4044625,3183962,860663,356577,0,504086
9947,r336,"United States<sup>e</sup> -> Rhode Island -> Marine Fisheries; Environmental Management, Department of",United States<sup>e</sup>,Rhode Island,"Marine Fisheries; Environmental Management, Department of",3,2169953,1905103,264850,88825,0,176025
9947,r337,"United States<sup>e</sup> -> Rhode Island -> Narragansett Bay National Estuarine Research Reserve; Environmental Management, Department of",United States<sup>e</sup>,Rhode Island,"Narragansett Bay National Estuarine Research Reserve; Environmental Management, Department of",3,181937,181937,0,0,0,0
9947,r338,"United States<sup>e</sup> -> Rhode Island -> Transportation, Department of",United States<sup>e</sup>,Rhode Island,"Transportation, Department of",3,900000,150000,750000,300000,0,450000
9947,r339,United States<sup>e</sup> -> Rhode Island -> Water Resources Board,United States<sup>e</sup>,Rhode Island,Water Resources Board,3,78822,17322,61500,0,0,61500
9947,r340,United States<sup>e</sup> -> South Carolina,United States<sup>e</sup>,South Carolina,,2,50056315,29595672,20460643,5652030,1826919,12981694
9947,r341,"United States<sup>e</sup> -> South Carolina -> Agriculture, Department of",United States<sup>e</sup>,South Carolina,"Agriculture, Department of",3,1180047,0,1180047,1180047,0,0
9947,r342,"United States<sup>e</sup> -> South Carolina -> Disabilities and Special Needs, Department of",United States<sup>e</sup>,South Carolina,"Disabilities and Special Needs, Department of",3,11798260,0,11798260,0,0,11798260
9947,r343,"United States<sup>e</sup> -> South Carolina -> Health and Environmental Control, Department of",United States<sup>e</sup>,South Carolina,"Health and Environmental Control, Department of",3,1146936,1146936,0,0,0,0
9947,r344,"United States<sup>e</sup> -> South Carolina -> Mental Health, Department of",United States<sup>e</sup>,South Carolina,"Mental Health, Department of",3,39467,39467,0,0,0,0
9947,r345,"United States<sup>e</sup> -> South Carolina -> Natural Resources, Department of",United States<sup>e</sup>,South Carolina,"Natural Resources, Department of",3,26580926,26296034,284892,251688,0,33204
9947,r346,United States<sup>e</sup> -> South Carolina -> Public Service Authority,United States<sup>e</sup>,South Carolina,Public Service Authority,3,512345,0,512345,30000,0,482345
9947,r347,United States<sup>e</sup> -> South Carolina -> Research Authority,United States<sup>e</sup>,South Carolina,Research Authority,3,3197270,0,3197270,1370351,1826919,0
9947,r348,United States<sup>e</sup> -> South Carolina -> Sea Grant Consortium,United States<sup>e</sup>,South Carolina,Sea Grant Consortium,3,3144115,2096811,1047304,894899,0,152405
9947,r349,"United States<sup>e</sup> -> South Carolina -> Transportation, Department of",United States<sup>e</sup>,South Carolina,"Transportation, Department of",3,2456949,16424,2440525,1925045,0,515480
9947,r350,United States<sup>e</sup> -> South Dakota,United States<sup>e</sup>,South Dakota,,2,4595753,237313,4358440,2989627,624054,744759
9947,r351,United States<sup>e</sup> -> South Dakota -> Corn Utilization Council,United States<sup>e</sup>,South Dakota,Corn Utilization Council,3,50000,0,50000,50000,0,0
9947,r352,"United States<sup>e</sup> -> South Dakota -> Midwest Dairy Association, South Dakota Division",United States<sup>e</sup>,South Dakota,"Midwest Dairy Association, South Dakota Division",3,67509,0,67509,67509,0,0
9947,r353,United States<sup>e</sup> -> South Dakota -> Nutrient Research and Education Council,United States<sup>e</sup>,South Dakota,Nutrient Research and Education Council,3,972936,0,972936,972936,0,0
9947,r354,United States<sup>e</sup> -> South Dakota -> Oilseeds Council,United States<sup>e</sup>,South Dakota,Oilseeds Council,3,352798,0,352798,92628,0,260170
9947,r355,United States<sup>e</sup> -> South Dakota -> Pulse Crop Council,United States<sup>e</sup>,South Dakota,Pulse Crop Council,3,31390,0,31390,31390,0,0
9947,r356,United States<sup>e</sup> -> South Dakota -> Soybean Research and Promotion Council,United States<sup>e</sup>,South Dakota,Soybean Research and Promotion Council,3,449642,14068,435574,270603,10000,154971
9947,r357,"United States<sup>e</sup> -> South Dakota -> Transportation, Department of",United States<sup>e</sup>,South Dakota,"Transportation, Department of",3,2109493,223245,1886248,942576,614054,329618
9947,r358,United States<sup>e</sup> -> South Dakota -> Weed and Pest Control Commission,United States<sup>e</sup>,South Dakota,Weed and Pest Control Commission,3,47000,0,47000,47000,0,0
9947,r359,United States<sup>e</sup> -> South Dakota -> Wheat Commission,United States<sup>e</sup>,South Dakota,Wheat Commission,3,514985,0,514985,514985,0,0
9947,r360,United States<sup>e</sup> -> Tennessee,United States<sup>e</sup>,Tennessee,,2,38959330,314273,38645057,5999804,32645253,0
9947,r361,"United States<sup>e</sup> -> Tennessee -> Education, Department of",United States<sup>e</sup>,Tennessee,"Education, Department of",3,26245253,0,26245253,600000,25645253,0
9947,r362,"United States<sup>e</sup> -> Tennessee -> Environment and Conservation, Department of",United States<sup>e</sup>,Tennessee,"Environment and Conservation, Department of",3,314273,314273,0,0,0,0
9947,r363,United States<sup>e</sup> -> Tennessee -> LaunchTN,United States<sup>e</sup>,Tennessee,LaunchTN,3,7000000,0,7000000,0,7000000,0
9947,r364,"United States<sup>e</sup> -> Tennessee -> Transportation, Department of",United States<sup>e</sup>,Tennessee,"Transportation, Department of",3,5399804,0,5399804,5399804,0,0
9947,r365,United States<sup>e</sup> -> Texas,United States<sup>e</sup>,Texas,,2,247609284,2368161,245241123,200096480,43539743,1604900
9947,r366,"United States<sup>e</sup> -> Texas -> Agriculture, Department of",United States<sup>e</sup>,Texas,"Agriculture, Department of",3,1353356,0,1353356,1103356,0,250000
9947,r367,United States<sup>e</sup> -> Texas -> Alzheimer's Research and Care Consortium (TARCC),United States<sup>e</sup>,Texas,Alzheimer's Research and Care Consortium (TARCC),3,4384547,0,4384547,4384547,0,0
9947,r368,United States<sup>e</sup> -> Texas -> Cancer Prevention and Research Institute,United States<sup>e</sup>,Texas,Cancer Prevention and Research Institute,3,208262268,0,208262268,166029285,42232983,0
9947,r369,"United States<sup>e</sup> -> Texas -> Environmental Quality, Commission on",United States<sup>e</sup>,Texas,"Environmental Quality, Commission on",3,1490243,0,1490243,794113,696130,0
9947,r370,United States<sup>e</sup> -> Texas -> Parks and Wildlife Department,United States<sup>e</sup>,Texas,Parks and Wildlife Department,3,4445763,1811293,2634470,2606370,0,28100
9947,r371,"United States<sup>e</sup> -> Texas -> State Health Services, Department of ",United States<sup>e</sup>,Texas,"State Health Services, Department of ",3,1965537,556868,1408669,1408669,0,0
9947,r372,"United States<sup>e</sup> -> Texas -> Transportation, Department of",United States<sup>e</sup>,Texas,"Transportation, Department of",3,24982335,0,24982335,23665535,0,1316800
9947,r373,United States<sup>e</sup> -> Texas -> Water Development Board,United States<sup>e</sup>,Texas,Water Development Board,3,725235,0,725235,104605,610630,10000
9947,r374,United States<sup>e</sup> -> Utah,United States<sup>e</sup>,Utah,,2,8837531,6375939,2461592,1559806,794455,107331
9947,r375,"United States<sup>e</sup> -> Utah -> Agriculture And Food, Department Of",United States<sup>e</sup>,Utah,"Agriculture And Food, Department Of",3,305965,0,305965,229988,0,75977
9947,r376,"United States<sup>e</sup> -> Utah -> Environmental Quality, Department of",United States<sup>e</sup>,Utah,"Environmental Quality, Department of",3,618560,131217,487343,382186,73803,31354
9947,r377,"United States<sup>e</sup> -> Utah -> Natural Resources, Department of",United States<sup>e</sup>,Utah,"Natural Resources, Department of",3,5228943,5228943,0,0,0,0
9947,r378,"United States<sup>e</sup> -> Utah -> Transportation, Department of ",United States<sup>e</sup>,Utah,"Transportation, Department of ",3,2684063,1015779,1668284,947632,720652,0
9947,r379,United States<sup>e</sup> -> Vermont,United States<sup>e</sup>,Vermont,,2,1460157,1170646,289511,236262,52924,325
9947,r380,"United States<sup>e</sup> -> Vermont -> Agriculture, Food, and Markets, Agency of",United States<sup>e</sup>,Vermont,"Agriculture, Food, and Markets, Agency of",3,63773,0,63773,27000,36773,0
9947,r381,"United States<sup>e</sup> -> Vermont -> Human Services, Agency of",United States<sup>e</sup>,Vermont,"Human Services, Agency of",3,553199,553199,0,0,0,0
9947,r382,"United States<sup>e</sup> -> Vermont -> Transportation, Agency of",United States<sup>e</sup>,Vermont,"Transportation, Agency of",3,843185,617447,225738,209262,16151,325
9947,r383,United States<sup>e</sup> -> Virginia,United States<sup>e</sup>,Virginia,,2,40253504,15546707,24706797,13951050,8277124,2478623
9947,r384,"United States<sup>e</sup> -> Virginia -> Agriculture and Consumer Services, Department of",United States<sup>e</sup>,Virginia,"Agriculture and Consumer Services, Department of",3,2949439,0,2949439,2608793,0,340646
9947,r385,"United States<sup>e</sup> -> Virginia -> Behavioral Health And Developmental Services, Department of",United States<sup>e</sup>,Virginia,"Behavioral Health And Developmental Services, Department of",3,1240,1240,0,0,0,0
9947,r386,United States<sup>e</sup> -> Virginia -> Commonwealth Health Research Board,United States<sup>e</sup>,Virginia,Commonwealth Health Research Board,3,1249650,0,1249650,1249650,0,0
9947,r387,"United States<sup>e</sup> -> Virginia -> Education, Department of",United States<sup>e</sup>,Virginia,"Education, Department of",3,1115000,865000,250000,250000,0,0
9947,r388,"United States<sup>e</sup> -> Virginia -> Energy, Department of",United States<sup>e</sup>,Virginia,"Energy, Department of",3,1629726,1600703,29023,29023,0,0
9947,r389,"United States<sup>e</sup> -> Virginia -> Environmental Quality, Department of",United States<sup>e</sup>,Virginia,"Environmental Quality, Department of",3,347705,189776,157929,49403,6072,102454
9947,r390,"United States<sup>e</sup> -> Virginia -> Forensic Science, Department of",United States<sup>e</sup>,Virginia,"Forensic Science, Department of",3,1016000,1016000,0,0,0,0
9947,r391,"United States<sup>e</sup> -> Virginia -> Forestry, Department of",United States<sup>e</sup>,Virginia,"Forestry, Department of",3,610930,610930,0,0,0,0
9947,r392,United States<sup>e</sup> -> Virginia -> Foundation for Healthy Youth,United States<sup>e</sup>,Virginia,Foundation for Healthy Youth,3,808437,0,808437,808437,0,0
9947,r393,United States<sup>e</sup> -> Virginia -> Innovation Partnership Corporation,United States<sup>e</sup>,Virginia,Innovation Partnership Corporation,3,10980762,1695306,9285456,1014404,8271052,0
9947,r394,United States<sup>e</sup> -> Virginia -> Institute for Advanced Learning and Research,United States<sup>e</sup>,Virginia,Institute for Advanced Learning and Research,3,73000,73000,0,0,0,0
9947,r395,United States<sup>e</sup> -> Virginia -> Marine Resources Commission,United States<sup>e</sup>,Virginia,Marine Resources Commission,3,1990284,330022,1660262,0,0,1660262
9947,r396,"United States<sup>e</sup> -> Virginia -> Natural History, Museum of",United States<sup>e</sup>,Virginia,"Natural History, Museum of",3,856356,856356,0,0,0,0
9947,r397,United States<sup>e</sup> -> Virginia -> Rail And Public Transportation,United States<sup>e</sup>,Virginia,Rail And Public Transportation,3,260000,0,260000,0,0,260000
9947,r398,"United States<sup>e</sup> -> Virginia -> Social Services, Department of",United States<sup>e</sup>,Virginia,"Social Services, Department of",3,1000000,1000000,0,0,0,0
9947,r399,"United States<sup>e</sup> -> Virginia -> Transportation, Department of",United States<sup>e</sup>,Virginia,"Transportation, Department of",3,13652178,7308374,6343804,6343804,0,0
9947,r400,"United States<sup>e</sup> -> Virginia -> Wildlife Resources, Department of",United States<sup>e</sup>,Virginia,"Wildlife Resources, Department of",3,1712797,0,1712797,1597536,0,115261
9947,r401,United States<sup>e</sup> -> Washington,United States<sup>e</sup>,Washington,,2,60886219,24507566,36378653,16420916,15728140,4229597
9947,r402,"United States<sup>e</sup> -> Washington -> Agriculture, Department of",United States<sup>e</sup>,Washington,"Agriculture, Department of",3,3415009,0,3415009,2737033,391412,286564
9947,r403,United States<sup>e</sup> -> Washington -> Alfalfa Seed Commission,United States<sup>e</sup>,Washington,Alfalfa Seed Commission,3,20000,0,20000,20000,0,0
9947,r404,United States<sup>e</sup> -> Washington -> Asparagus Commission,United States<sup>e</sup>,Washington,Asparagus Commission,3,40000,0,40000,0,40000,0
9947,r405,United States<sup>e</sup> -> Washington -> Blueberry Commission,United States<sup>e</sup>,Washington,Blueberry Commission,3,217000,0,217000,0,217000,0
9947,r406,"United States<sup>e</sup> -> Washington -> Commerce, Department of",United States<sup>e</sup>,Washington,"Commerce, Department of",3,14792431,0,14792431,377385,12618549,1796497
9947,r407,United States<sup>e</sup> -> Washington -> Cranberry Commission,United States<sup>e</sup>,Washington,Cranberry Commission,3,15880,0,15880,0,15880,0
9947,r408,United States<sup>e</sup> -> Washington -> Dairy Products Commission,United States<sup>e</sup>,Washington,Dairy Products Commission,3,80000,0,80000,20000,0,60000
9947,r409,"United States<sup>e</sup> -> Washington -> Ecology, Department of",United States<sup>e</sup>,Washington,"Ecology, Department of",3,1353380,1312992,40388,40388,0,0
9947,r410,"United States<sup>e</sup> -> Washington -> Fish and Wildlife, Department of",United States<sup>e</sup>,Washington,"Fish and Wildlife, Department of",3,11727293,11593810,133483,122467,0,11016
9947,r411,United States<sup>e</sup> -> Washington -> Fruit Commission,United States<sup>e</sup>,Washington,Fruit Commission,3,97789,0,97789,61862,0,35927
9947,r412,United States<sup>e</sup> -> Washington -> Grain Commission,United States<sup>e</sup>,Washington,Grain Commission,3,2046962,0,2046962,2046962,0,0
9947,r413,"United States<sup>e</sup> -> Washington -> Health, Department of",United States<sup>e</sup>,Washington,"Health, Department of",3,1265000,1202000,63000,63000,0,0
9947,r414,United States<sup>e</sup> -> Washington -> Hop Commission,United States<sup>e</sup>,Washington,Hop Commission,3,134868,0,134868,134868,0,0
9947,r415,"United States<sup>e</sup> -> Washington -> Labor and Industries, Department of",United States<sup>e</sup>,Washington,"Labor and Industries, Department of",3,3221766,3221766,0,0,0,0
9947,r416,United States<sup>e</sup> -> Washington -> Mint Commission,United States<sup>e</sup>,Washington,Mint Commission,3,32739,0,32739,32739,0,0
9947,r417,"United States<sup>e</sup> -> Washington -> Natural Resources, Department of",United States<sup>e</sup>,Washington,"Natural Resources, Department of",3,7767429,5269465,2497964,1209267,593807,694890
9947,r418,United States<sup>e</sup> -> Washington -> Oilseeds Commission,United States<sup>e</sup>,Washington,Oilseeds Commission,3,120538,0,120538,120538,0,0
9947,r419,"United States<sup>e</sup> -> Washington -> Pesticide Registration, Commission on",United States<sup>e</sup>,Washington,"Pesticide Registration, Commission on",3,405000,0,405000,405000,0,0
9947,r420,United States<sup>e</sup> -> Washington -> Potato Commission,United States<sup>e</sup>,Washington,Potato Commission,3,895660,0,895660,736407,55000,104253
9947,r421,United States<sup>e</sup> -> Washington -> Puget Sound Partnership,United States<sup>e</sup>,Washington,Puget Sound Partnership,3,2512800,12800,2500000,1600000,450000,450000
9947,r422,United States<sup>e</sup> -> Washington -> Pulse Crops Commission,United States<sup>e</sup>,Washington,Pulse Crops Commission,3,124303,0,124303,124303,0,0
9947,r423,United States<sup>e</sup> -> Washington -> Red Raspberry Commission,United States<sup>e</sup>,Washington,Red Raspberry Commission,3,180470,0,180470,98743,56052,25675
9947,r424,"United States<sup>e</sup> -> Washington -> Transportation, Department of",United States<sup>e</sup>,Washington,"Transportation, Department of",3,4527700,1559500,2968200,2665700,215600,86900
9947,r425,United States<sup>e</sup> -> Washington -> Tree Fruit Research Commission,United States<sup>e</sup>,Washington,Tree Fruit Research Commission,3,5231737,335233,4896504,3143789,1074840,677875
9947,r426,United States<sup>e</sup> -> Washington -> Turfgrass Seed Commission,United States<sup>e</sup>,Washington,Turfgrass Seed Commission,3,157209,0,157209,157209,0,0
9947,r427,United States<sup>e</sup> -> Washington -> Wine Commission,United States<sup>e</sup>,Washington,Wine Commission,3,503256,0,503256,503256,0,0
9947,r428,United States<sup>e</sup> -> West Virginia,United States<sup>e</sup>,West Virginia,,2,9180282,3803985,5376297,5131402,237000,7895
9947,r429,"United States<sup>e</sup> -> West Virginia -> Agriculture, Department of",United States<sup>e</sup>,West Virginia,"Agriculture, Department of",3,244126,244126,0,0,0,0
9947,r430,United States<sup>e</sup> -> West Virginia -> Geological and Economic Survey,United States<sup>e</sup>,West Virginia,Geological and Economic Survey,3,2053431,1772083,281348,281348,0,0
9947,r431,United States<sup>e</sup> -> West Virginia -> Higher Education Policy Commission,United States<sup>e</sup>,West Virginia,Higher Education Policy Commission,3,2748699,171450,2577249,2569354,0,7895
9947,r432,"United States<sup>e</sup> -> West Virginia -> Natural Resources, Department of",United States<sup>e</sup>,West Virginia,"Natural Resources, Department of",3,1874026,1616326,257700,20700,237000,0
9947,r433,"United States<sup>e</sup> -> West Virginia -> Transportation, Department of",United States<sup>e</sup>,West Virginia,"Transportation, Department of",3,2260000,0,2260000,2260000,0,0
9947,r434,United States<sup>e</sup> -> Wisconsin,United States<sup>e</sup>,Wisconsin,,2,19060693,5209332,13851361,3395186,7405745,3050430
9947,r435,"United States<sup>e</sup> -> Wisconsin -> Agriculture, Trade and Consumer Protection, Department of",United States<sup>e</sup>,Wisconsin,"Agriculture, Trade and Consumer Protection, Department of",3,2539311,0,2539311,1198272,1138309,202730
9947,r436,United States<sup>e</sup> -> Wisconsin -> Economic Development Corporation,United States<sup>e</sup>,Wisconsin,Economic Development Corporation,3,5256575,0,5256575,0,5256575,0
9947,r437,"United States<sup>e</sup> -> Wisconsin -> Natural Resources, Department of",United States<sup>e</sup>,Wisconsin,"Natural Resources, Department of",3,7047780,4804163,2243617,1533566,366975,343076
9947,r438,"United States<sup>e</sup> -> Wisconsin -> Transportation, Department of",United States<sup>e</sup>,Wisconsin,"Transportation, Department of",3,4217027,405169,3811858,663348,643886,2504624
9947,r439,United States<sup>e</sup> -> Wyoming,United States<sup>e</sup>,Wyoming,,2,5657338,2228619,3428719,800222,2359722,268775
9947,r440,"United States<sup>e</sup> -> Wyoming -> Agriculture, Department of",United States<sup>e</sup>,Wyoming,"Agriculture, Department of",3,640504,0,640504,344452,27277,268775
9947,r441,United States<sup>e</sup> -> Wyoming -> Business Council,United States<sup>e</sup>,Wyoming,Business Council,3,1011555,0,1011555,0,1011555,0
9947,r442,United States<sup>e</sup> -> Wyoming -> Enhanced Oil Recovery Institute,United States<sup>e</sup>,Wyoming,Enhanced Oil Recovery Institute,3,1032669,423984,608685,0,608685,0
9947,r443,United States<sup>e</sup> -> Wyoming -> Game and Fish Department,United States<sup>e</sup>,Wyoming,Game and Fish Department,3,1658878,1472216,186662,136118,50544,0
9947,r444,United States<sup>e</sup> -> Wyoming -> State Geological Survey,United States<sup>e</sup>,Wyoming,State Geological Survey,3,235372,235372,0,0,0,0
9947,r445,"United States<sup>e</sup> -> Wyoming -> Transportation, Department of",United States<sup>e</sup>,Wyoming,"Transportation, Department of",3,768083,97047,671036,9375,661661,0
9947,r446,United States<sup>e</sup> -> Wyoming -> Water Development Office,United States<sup>e</sup>,Wyoming,Water Development Office,3,310277,0,310277,310277,0,0
9947,r447,Puerto Rico<sup>f</sup>,Puerto Rico<sup>f</sup>,,,1,17058786,11176340,5882446,2397243,3340203,145000
9947,r448,Puerto Rico<sup>f</sup> -> Comprehensive Cancer Center,Puerto Rico<sup>f</sup>,Comprehensive Cancer Center,,2,8273926,8273926,0,0,0,0
9947,r449,Puerto Rico<sup>f</sup> -> Economic Development & Commerce,Puerto Rico<sup>f</sup>,Economic Development & Commerce,,2,760000,0,760000,200000,560000,0
9947,r450,Puerto Rico<sup>f</sup> -> Innovation & Technology Services,Puerto Rico<sup>f</sup>,Innovation & Technology Services,,2,3555203,850000,2705203,0,2705203,0
9947,r451,Puerto Rico<sup>f</sup> -> Institute of Statistics,Puerto Rico<sup>f</sup>,Institute of Statistics,,2,1462042,1462042,0,0,0,0
9947,r452,Puerto Rico<sup>f</sup> -> Mental Health and Anti-Addiction Services Administration,Puerto Rico<sup>f</sup>,Mental Health and Anti-Addiction Services Administration,,2,225000,0,225000,225000,0,0
9947,r453,"Puerto Rico<sup>f</sup> -> Science, Technology and Research Trust",Puerto Rico<sup>f</sup>,"Science, Technology and Research Trust",,2,2782615,590372,2192243,1972243,75000,145000
