table_id,row_id,_b_state_or_location_b_full_path,_b_state_or_location_b_level_1,_b_state_or_location_b_level_2,_b_state_or_location_b_level_3,_b_state_or_location_b_hierarchy_depth,field_total,field_intramurala,field_extramural_industry,field_extramural_industry_administered_ffrdcs,field_extramural_universities_and_colleges,field_extramural_university_administered_ffrdcs,field_extramural_other_nonprofits,field_extramural_nonprofit_administered_ffrdcs,field_extramural_state_local_governments
3954,r038,All locations -> Oklahoma,All locations,Oklahoma,,2,10806.3,2192.9,121.2,0.0,8492.2,0.0,0.0,0.0,0.0
3954,r039,All locations -> Oregon,All locations,Oregon,,2,144397.7,23588.6,183.3,0.0,120625.8,0.0,0.0,0.0,0.0
3954,r040,All locations -> Pennsylvania,All locations,Pennsylvania,,2,12322.0,6316.8,122.7,0.0,3614.4,2268.0,0.0,0.0,0.0
3954,r041,All locations -> Rhode Island,All locations,Rhode Island,,2,27672.4,24850.8,209.1,0.0,2612.4,0.0,0.0,0.0,0.0
3954,r042,All locations -> South Carolina,All locations,South Carolina,,2,21817.2,19767.7,541.5,0.0,1508.0,0.0,0.0,0.0,0.0
3954,r043,All locations -> South Dakota,All locations,South Dakota,,2,255.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3954,r044,All locations -> Tennessee,All locations,Tennessee,,2,513096.1,14488.2,155.6,0.0,2324.0,0.0,0.0,496128.3,0.0
3954,r045,All locations -> Texas,All locations,Texas,,2,64524.8,5000.1,9862.8,0.0,49661.8,0.0,0.0,0.0,0.0
3954,r046,All locations -> Utah,All locations,Utah,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3954,r047,All locations -> Vermont,All locations,Vermont,,2,847.1,0.0,0.0,0.0,847.1,0.0,0.0,0.0,0.0
3954,r048,All locations -> Virginia,All locations,Virginia,,2,103838.9,86813.3,6377.5,0.0,2819.1,7578.9,50.0,200.0,0.0
3954,r049,All locations -> Washington,All locations,Washington,,2,55932.3,3774.8,0.0,0.0,1489.3,0.0,0.0,50668.2,0.0
3954,r050,All locations -> West Virginia,All locations,West Virginia,,2,770.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0,0.0
3954,r051,All locations -> Wisconsin,All locations,Wisconsin,,2,12532.4,1086.6,0.0,0.0,11445.9,0.0,0.0,0.0,0.0
3954,r052,All locations -> Wyoming,All locations,Wyoming,,2,10557.3,0.0,0.0,0.0,10557.3,0.0,0.0,0.0,0.0
3954,r053,All locations -> Outlying areas,All locations,Outlying areas,,2,18331.1,4978.9,435.1,0.0,12917.1,0.0,0.0,0.0,0.0
3954,r054,All locations -> Outlying areas -> Puerto Rico,All locations,Outlying areas,Puerto Rico,3,15457.4,2540.3,0.0,0.0,12917.1,0.0,0.0,0.0,0.0
3954,r055,All locations -> Outlying areas -> Other areas<sup>b</sup>,All locations,Outlying areas,Other areas<sup>b</sup>,3,2873.7,2438.6,435.1,0.0,0.0,0.0,0.0,0.0,0.0
3954,r056,All locations -> Offices abroad<sup>c</sup>,All locations,Offices abroad<sup>c</sup>,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
