table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_all_graduate_students_rank,field_all_graduate_students_total,field_all_graduate_students_science,field_all_graduate_students_engineering,field_all_graduate_students_health,field_full_time_students_rank,field_full_time_students_total,field_full_time_students_science,field_full_time_students_engineering,field_full_time_students_health,field_part_time_students_rank,field_part_time_students_total,field_part_time_students_science,field_part_time_students_engineering,field_part_time_students_health
8279,r305,"All institutions<sup>a</sup> -> U. Texas Health Science Center, San Antonio",All institutions<sup>a</sup>,"U. Texas Health Science Center, San Antonio",2,304,441,252,21,168,277,343,247,3,93,348,98,5,18,75
8279,r306,All institutions<sup>a</sup> -> Pontifical Catholic U. Puerto Rico,All institutions<sup>a</sup>,Pontifical Catholic U. Puerto Rico,2,304,441,441,0,0,367,187,187,0,0,200,254,254,0,0
8279,r307,All institutions<sup>a</sup> -> Embry-Riddle Aeronautical U.,All institutions<sup>a</sup>,Embry-Riddle Aeronautical U.,2,306,434,116,318,0,258,394,103,291,0,459,40,13,27,0
8279,r308,All institutions<sup>a</sup> -> William and Mary,All institutions<sup>a</sup>,William and Mary,2,307,431,431,0,0,258,394,394,0,0,475,37,37,0,0
8279,r309,All institutions<sup>a</sup> -> Southern U. and A&M C.,All institutions<sup>a</sup>,Southern U. and A&M C.,2,308,429,357,17,55,307,283,223,11,49,288,146,134,6,6
8279,r310,All institutions<sup>a</sup> -> Hofstra U.,All institutions<sup>a</sup>,Hofstra U.,2,309,425,229,0,196,278,341,190,0,151,372,84,39,0,45
8279,r311,All institutions<sup>a</sup> -> Nova Southeastern U.,All institutions<sup>a</sup>,Nova Southeastern U.,2,310,424,424,0,0,350,210,210,0,0,229,214,214,0,0
8279,r312,All institutions<sup>a</sup> -> Tennessee State U.,All institutions<sup>a</sup>,Tennessee State U.,2,311,412,244,58,110,326,246,151,34,61,269,166,93,24,49
8279,r313,"All institutions<sup>a</sup> -> CUNY, John Jay C. of Criminal Justice",All institutions<sup>a</sup>,"CUNY, John Jay C. of Criminal Justice",2,312,408,408,0,0,377,175,175,0,0,220,233,233,0,0
8279,r314,All institutions<sup>a</sup> -> North Carolina Central U.,All institutions<sup>a</sup>,North Carolina Central U.,2,313,407,292,0,115,313,277,165,0,112,310,130,127,0,3
8279,r315,All institutions<sup>a</sup> -> Governors State U.,All institutions<sup>a</sup>,Governors State U.,2,313,407,292,0,115,319,261,190,0,71,288,146,102,0,44
8279,r316,All institutions<sup>a</sup> -> Touro C.,All institutions<sup>a</sup>,Touro C.,2,315,406,304,0,102,284,331,230,0,101,389,75,74,0,1
8279,r317,All institutions<sup>a</sup> -> Clarkson U.,All institutions<sup>a</sup>,Clarkson U.,2,316,404,135,269,0,311,280,110,170,0,316,124,25,99,0
8279,r318,All institutions<sup>a</sup> -> Eastern Washington U.,All institutions<sup>a</sup>,Eastern Washington U.,2,317,402,273,0,129,285,329,219,0,110,393,73,54,0,19
8279,r319,All institutions<sup>a</sup> -> Thomas Jefferson U.,All institutions<sup>a</sup>,Thomas Jefferson U.,2,318,400,283,7,110,354,206,162,5,39,248,194,121,2,71
8279,r320,"All institutions<sup>a</sup> -> U. Missouri, Saint Louis",All institutions<sup>a</sup>,"U. Missouri, Saint Louis",2,318,400,374,0,26,360,201,195,0,6,243,199,179,0,20
8279,r321,All institutions<sup>a</sup> -> Morgan State U.,All institutions<sup>a</sup>,Morgan State U.,2,320,399,138,137,124,271,353,128,113,112,448,46,10,24,12
8279,r322,All institutions<sup>a</sup> -> Appalachian State U.,All institutions<sup>a</sup>,Appalachian State U.,2,321,396,282,0,114,281,337,224,0,113,416,59,58,0,1
8279,r323,All institutions<sup>a</sup> -> Simmons U.,All institutions<sup>a</sup>,Simmons U.,2,322,395,332,0,63,567,34,34,0,0,157,361,298,0,63
8279,r324,"All institutions<sup>a</sup> -> CUNY, Brooklyn C.",All institutions<sup>a</sup>,"CUNY, Brooklyn C.",2,323,392,286,0,106,424,116,51,0,65,188,276,235,0,41
8279,r325,All institutions<sup>a</sup> -> Clark U.,All institutions<sup>a</sup>,Clark U.,2,324,389,389,0,0,280,339,339,0,0,440,50,50,0,0
8279,r326,All institutions<sup>a</sup> -> Southern Connecticut State U.,All institutions<sup>a</sup>,Southern Connecticut State U.,2,325,387,179,12,196,332,238,88,4,146,285,149,91,8,50
8279,r327,"All institutions<sup>a</sup> -> U. Louisiana, Monroe",All institutions<sup>a</sup>,"U. Louisiana, Monroe",2,326,386,253,0,133,327,245,133,0,112,295,141,120,0,21
8279,r328,All institutions<sup>a</sup> -> Dakota State U.,All institutions<sup>a</sup>,Dakota State U.,2,326,386,368,0,18,330,241,230,0,11,292,145,138,0,7
8279,r329,"All institutions<sup>a</sup> -> Keiser U., Fort Lauderdale",All institutions<sup>a</sup>,"Keiser U., Fort Lauderdale",2,328,384,384,0,0,312,279,279,0,0,336,105,105,0,0
8279,r330,All institutions<sup>a</sup> -> Oregon Health and Science U.,All institutions<sup>a</sup>,Oregon Health and Science U.,2,329,382,242,77,63,285,329,227,73,29,431,53,15,4,34
8279,r331,All institutions<sup>a</sup> -> U. Tulsa,All institutions<sup>a</sup>,U. Tulsa,2,330,380,216,122,42,263,371,207,122,42,571,9,9,0,0
8279,r332,All institutions<sup>a</sup> -> Texas A&M U.-Corpus Christi,All institutions<sup>a</sup>,Texas A&M U.-Corpus Christi,2,330,380,319,18,43,304,286,266,10,10,354,94,53,8,33
8279,r333,All institutions<sup>a</sup> -> Western Kentucky U.,All institutions<sup>a</sup>,Western Kentucky U.,2,330,380,165,0,215,321,260,92,0,168,320,120,73,0,47
8279,r334,"All institutions<sup>a</sup> -> SUNY, C. of Environmental Science and Forestry",All institutions<sup>a</sup>,"SUNY, C. of Environmental Science and Forestry",2,333,377,323,54,0,363,196,177,19,0,261,181,146,35,0
8279,r335,All institutions<sup>a</sup> -> U. Central Oklahoma,All institutions<sup>a</sup>,U. Central Oklahoma,2,334,366,259,18,89,338,231,163,9,59,300,135,96,9,30
8279,r336,All institutions<sup>a</sup> -> U. New Orleans,All institutions<sup>a</sup>,U. New Orleans,2,334,366,247,119,0,355,205,139,66,0,274,161,108,53,0
8279,r337,All institutions<sup>a</sup> -> Uniformed Services U. of the Health Sciences,All institutions<sup>a</sup>,Uniformed Services U. of the Health Sciences,2,336,361,117,0,244,272,352,117,0,235,571,9,0,0,9
8279,r338,All institutions<sup>a</sup> -> Eastern Kentucky U.,All institutions<sup>a</sup>,Eastern Kentucky U.,2,337,358,278,0,80,397,146,79,0,67,231,212,199,0,13
8279,r339,All institutions<sup>a</sup> -> Central Washington U.,All institutions<sup>a</sup>,Central Washington U.,2,338,355,301,16,38,328,242,212,0,30,326,113,89,16,8
8279,r340,"All institutions<sup>a</sup> -> Mayo Clinic, Mayo Graduate School",All institutions<sup>a</sup>,"Mayo Clinic, Mayo Graduate School",2,339,351,299,46,6,317,272,229,43,0,382,79,70,3,6
8279,r341,"All institutions<sup>a</sup> -> U. Massachusetts, Medical School",All institutions<sup>a</sup>,"U. Massachusetts, Medical School",2,340,350,350,0,0,274,350,350,0,0,627,0,0,0,0
8279,r342,All institutions<sup>a</sup> -> Roosevelt U.,All institutions<sup>a</sup>,Roosevelt U.,2,340,350,348,0,2,328,242,241,0,1,334,108,107,0,1
8279,r343,All institutions<sup>a</sup> -> Lake Erie C. of Osteopathic Medicine,All institutions<sup>a</sup>,Lake Erie C. of Osteopathic Medicine,2,342,349,349,0,0,275,349,349,0,0,627,0,0,0,0
8279,r344,All institutions<sup>a</sup> -> U. North Florida,All institutions<sup>a</sup>,U. North Florida,2,343,347,205,39,103,353,207,115,19,73,296,140,90,20,30
8279,r345,All institutions<sup>a</sup> -> Albert Einstein C. of Medicine,All institutions<sup>a</sup>,Albert Einstein C. of Medicine,2,344,345,294,0,51,276,345,294,0,51,627,0,0,0,0
8279,r346,"All institutions<sup>a</sup> -> California State U., Chico",All institutions<sup>a</sup>,"California State U., Chico",2,345,344,260,0,84,341,223,145,0,78,319,121,115,0,6
8279,r347,All institutions<sup>a</sup> -> Sage Colleges,All institutions<sup>a</sup>,Sage Colleges,2,345,344,342,0,2,504,61,61,0,0,186,283,281,0,2
8279,r348,All institutions<sup>a</sup> -> Murray State U.,All institutions<sup>a</sup>,Murray State U.,2,347,341,286,0,55,399,143,88,0,55,246,198,198,0,0
8279,r349,All institutions<sup>a</sup> -> Western Washington U.,All institutions<sup>a</sup>,Western Washington U.,2,348,334,275,0,59,322,256,206,0,50,385,78,69,0,9
8279,r350,All institutions<sup>a</sup> -> Seattle U.,All institutions<sup>a</sup>,Seattle U.,2,349,332,312,20,0,379,168,166,2,0,271,164,146,18,0
8279,r351,All institutions<sup>a</sup> -> Medical C. Wisconsin,All institutions<sup>a</sup>,Medical C. Wisconsin,2,350,330,212,39,79,314,276,209,38,29,427,54,3,1,50
8279,r352,All institutions<sup>a</sup> -> Philadelphia C. of Osteopathic Medicine,All institutions<sup>a</sup>,Philadelphia C. of Osteopathic Medicine,2,351,329,329,0,0,297,292,292,0,0,475,37,37,0,0
8279,r353,All institutions<sup>a</sup> -> U. Hartford,All institutions<sup>a</sup>,U. Hartford,2,352,327,260,67,0,427,112,83,29,0,228,215,177,38,0
8279,r354,All institutions<sup>a</sup> -> Columbus State U.,All institutions<sup>a</sup>,Columbus State U.,2,353,326,318,0,8,406,137,130,0,7,251,189,188,0,1
8279,r355,All institutions<sup>a</sup> -> New York Medical C.,All institutions<sup>a</sup>,New York Medical C.,2,354,321,194,0,127,331,240,141,0,99,378,81,53,0,28
8279,r356,All institutions<sup>a</sup> -> Fairleigh Dickinson U.,All institutions<sup>a</sup>,Fairleigh Dickinson U.,2,354,321,278,9,34,333,237,210,8,19,372,84,68,1,15
8279,r357,All institutions<sup>a</sup> -> South Dakota School of Mines and Technology,All institutions<sup>a</sup>,South Dakota School of Mines and Technology,2,354,321,62,259,0,333,237,46,191,0,372,84,16,68,0
8279,r358,All institutions<sup>a</sup> -> Polytechnic U. Puerto Rico,All institutions<sup>a</sup>,Polytechnic U. Puerto Rico,2,354,321,51,270,0,378,173,27,146,0,286,148,24,124,0
8279,r359,All institutions<sup>a</sup> -> Chapman U.,All institutions<sup>a</sup>,Chapman U.,2,358,320,184,0,136,342,222,92,0,130,348,98,92,0,6
8279,r360,All institutions<sup>a</sup> -> Indiana U. Pennsylvania,All institutions<sup>a</sup>,Indiana U. Pennsylvania,2,358,320,247,0,73,368,186,124,0,62,302,134,123,0,11
8279,r361,All institutions<sup>a</sup> -> Louisiana Tech U.,All institutions<sup>a</sup>,Louisiana Tech U.,2,360,319,172,102,45,324,253,131,78,44,404,66,41,24,1
8279,r362,All institutions<sup>a</sup> -> Yeshiva U.,All institutions<sup>a</sup>,Yeshiva U.,2,361,316,224,0,92,340,224,132,0,92,357,92,92,0,0
8279,r363,All institutions<sup>a</sup> -> Tennessee Technological U.,All institutions<sup>a</sup>,Tennessee Technological U.,2,361,316,121,195,0,467,80,45,35,0,217,236,76,160,0
8279,r364,All institutions<sup>a</sup> -> Arkansas State U.,All institutions<sup>a</sup>,Arkansas State U.,2,363,315,239,8,68,343,220,158,1,61,353,95,81,7,7
8279,r365,"All institutions<sup>a</sup> -> U. Tennessee, Health Science Center",All institutions<sup>a</sup>,"U. Tennessee, Health Science Center",2,364,314,188,5,121,292,307,181,5,121,582,7,7,0,0
8279,r366,All institutions<sup>a</sup> -> New Mexico Institute of Mining and Technology,All institutions<sup>a</sup>,New Mexico Institute of Mining and Technology,2,364,314,145,169,0,343,220,118,102,0,354,94,27,67,0
8279,r367,All institutions<sup>a</sup> -> Southern Arkansas U.,All institutions<sup>a</sup>,Southern Arkansas U.,2,366,311,311,0,0,374,180,180,0,0,309,131,131,0,0
8279,r368,All institutions<sup>a</sup> -> Catholic U. of America,All institutions<sup>a</sup>,Catholic U. of America,2,367,310,190,120,0,363,196,106,90,0,324,114,84,30,0
8279,r369,All institutions<sup>a</sup> -> Eastern Illinois U.,All institutions<sup>a</sup>,Eastern Illinois U.,2,368,309,207,0,102,361,197,112,0,85,329,112,95,0,17
8279,r370,All institutions<sup>a</sup> -> Scripps Research Institute,All institutions<sup>a</sup>,Scripps Research Institute,2,369,308,308,0,0,291,308,308,0,0,627,0,0,0,0
8279,r371,All institutions<sup>a</sup> -> Florida A&M U.,All institutions<sup>a</sup>,Florida A&M U.,2,370,307,207,69,31,325,250,161,63,26,422,57,46,6,5
8279,r372,"All institutions<sup>a</sup> -> Inter American U. Puerto Rico, Metro",All institutions<sup>a</sup>,"Inter American U. Puerto Rico, Metro",2,371,306,306,0,0,358,203,203,0,0,339,103,103,0,0
8279,r373,All institutions<sup>a</sup> -> Augusta U.,All institutions<sup>a</sup>,Augusta U.,2,372,305,213,0,92,345,217,161,0,56,366,88,52,0,36
8279,r374,"All institutions<sup>a</sup> -> Minnesota State U., Mankato",All institutions<sup>a</sup>,"Minnesota State U., Mankato",2,372,305,196,23,86,373,182,98,10,74,317,123,98,13,12
8279,r375,All institutions<sup>a</sup> -> Keck Graduate Institute,All institutions<sup>a</sup>,Keck Graduate Institute,2,374,304,260,44,0,295,304,260,44,0,627,0,0,0,0
8279,r376,All institutions<sup>a</sup> -> Jacksonville U.,All institutions<sup>a</sup>,Jacksonville U.,2,375,303,97,0,206,346,215,25,0,190,366,88,72,0,16
8279,r377,All institutions<sup>a</sup> -> Benedictine U.,All institutions<sup>a</sup>,Benedictine U.,2,376,300,92,0,208,435,108,71,0,37,250,192,21,0,171
8279,r378,All institutions<sup>a</sup> -> U. of Saint Joseph,All institutions<sup>a</sup>,U. of Saint Joseph,2,376,300,281,0,19,480,74,72,0,2,225,226,209,0,17
8279,r379,All institutions<sup>a</sup> -> U. Wisconsin-Platteville,All institutions<sup>a</sup>,U. Wisconsin-Platteville,2,378,298,163,135,0,650,5,5,0,0,179,293,158,135,0
8279,r380,All institutions<sup>a</sup> -> Midwestern U.,All institutions<sup>a</sup>,Midwestern U.,2,379,297,297,0,0,316,273,273,0,0,507,24,24,0,0
8279,r381,All institutions<sup>a</sup> -> James Madison U.,All institutions<sup>a</sup>,James Madison U.,2,380,296,189,0,107,375,177,118,0,59,322,119,71,0,48
8279,r382,All institutions<sup>a</sup> -> Kean U.,All institutions<sup>a</sup>,Kean U.,2,381,295,252,0,43,361,197,186,0,11,348,98,66,0,32
8279,r383,"All institutions<sup>a</sup> -> U. Nebraska, Kearney",All institutions<sup>a</sup>,"U. Nebraska, Kearney",2,382,290,223,0,67,463,83,29,0,54,235,207,194,0,13
8279,r384,All institutions<sup>a</sup> -> Icahn School of Medicine at Mt. Sinai,All institutions<sup>a</sup>,Icahn School of Medicine at Mt. Sinai,2,383,288,288,0,0,302,288,288,0,0,627,0,0,0,0
8279,r385,"All institutions<sup>a</sup> -> U. Tennessee, Chattanooga",All institutions<sup>a</sup>,"U. Tennessee, Chattanooga",2,384,287,198,50,39,366,188,137,24,27,347,99,61,26,12
8279,r386,All institutions<sup>a</sup> -> Mercer U.,All institutions<sup>a</sup>,Mercer U.,2,385,286,55,65,166,338,231,55,35,141,424,55,0,30,25
8279,r387,All institutions<sup>a</sup> -> Rockefeller U.,All institutions<sup>a</sup>,Rockefeller U.,2,386,284,284,0,0,306,284,284,0,0,627,0,0,0,0
8279,r388,All institutions<sup>a</sup> -> Humboldt State U.,All institutions<sup>a</sup>,Humboldt State U.,2,387,278,243,0,35,348,213,184,0,29,408,65,59,0,6
8279,r389,All institutions<sup>a</sup> -> Emporia State U.,All institutions<sup>a</sup>,Emporia State U.,2,388,277,277,0,0,448,94,94,0,0,256,183,183,0,0
8279,r390,All institutions<sup>a</sup> -> Gannon U.,All institutions<sup>a</sup>,Gannon U.,2,389,276,199,77,0,323,254,184,70,0,515,22,15,7,0
8279,r391,All institutions<sup>a</sup> -> Northeastern State U.,All institutions<sup>a</sup>,Northeastern State U.,2,390,269,174,0,95,370,184,102,0,82,371,85,72,0,13
8279,r392,All institutions<sup>a</sup> -> Indiana State U.,All institutions<sup>a</sup>,Indiana State U.,2,390,269,209,0,60,386,155,97,0,58,324,114,112,0,2
8279,r393,All institutions<sup>a</sup> -> Andrews U.,All institutions<sup>a</sup>,Andrews U.,2,392,268,67,0,201,365,194,62,0,132,390,74,5,0,69
8279,r394,All institutions<sup>a</sup> -> Lawrence Technological U.,All institutions<sup>a</sup>,Lawrence Technological U.,2,392,268,72,196,0,500,63,11,52,0,238,205,61,144,0
8279,r395,All institutions<sup>a</sup> -> U. Northern Iowa,All institutions<sup>a</sup>,U. Northern Iowa,2,394,267,158,0,109,368,186,79,0,107,378,81,79,0,2
8279,r396,All institutions<sup>a</sup> -> Central Connecticut State U.,All institutions<sup>a</sup>,Central Connecticut State U.,2,394,267,241,26,0,485,71,66,5,0,247,196,175,21,0
8279,r397,All institutions<sup>a</sup> -> Duquesne U.,All institutions<sup>a</sup>,Duquesne U.,2,396,266,154,0,112,335,232,131,0,101,483,34,23,0,11
8279,r398,All institutions<sup>a</sup> -> U. Baltimore,All institutions<sup>a</sup>,U. Baltimore,2,396,266,266,0,0,459,87,87,0,0,262,179,179,0,0
8279,r399,"All institutions<sup>a</sup> -> SUNY, Polytechnic Institute",All institutions<sup>a</sup>,"SUNY, Polytechnic Institute",2,398,265,179,78,8,410,133,90,43,0,306,132,89,35,8
8279,r400,All institutions<sup>a</sup> -> U. Wisconsin-La Crosse,All institutions<sup>a</sup>,U. Wisconsin-La Crosse,2,399,261,219,25,17,460,84,56,14,14,264,177,163,11,3
8279,r401,"All institutions<sup>a</sup> -> CUNY, Lehman C.",All institutions<sup>a</sup>,"CUNY, Lehman C.",2,400,260,94,0,166,509,59,14,0,45,240,201,80,0,121
8279,r402,All institutions<sup>a</sup> -> New Jersey City U.,All institutions<sup>a</sup>,New Jersey City U.,2,401,258,131,0,127,477,75,53,0,22,256,183,78,0,105
8279,r403,All institutions<sup>a</sup> -> Austin Peay State U.,All institutions<sup>a</sup>,Austin Peay State U.,2,402,257,257,0,0,471,78,78,0,0,262,179,179,0,0
8279,r404,All institutions<sup>a</sup> -> Medical U. South Carolina,All institutions<sup>a</sup>,Medical U. South Carolina,2,403,256,174,0,82,352,208,170,0,38,443,48,4,0,44
8279,r405,All institutions<sup>a</sup> -> Mississippi C.,All institutions<sup>a</sup>,Mississippi C.,2,404,252,249,3,0,359,202,202,0,0,440,50,47,3,0
8279,r406,All institutions<sup>a</sup> -> U. Texas Medical Branch,All institutions<sup>a</sup>,U. Texas Medical Branch,2,404,252,185,0,67,390,151,115,0,36,344,101,70,0,31
8279,r407,All institutions<sup>a</sup> -> Eastern New Mexico U.,All institutions<sup>a</sup>,Eastern New Mexico U.,2,406,243,79,0,164,399,143,40,0,103,345,100,39,0,61
8279,r408,All institutions<sup>a</sup> -> Eastern Virginia Medical School,All institutions<sup>a</sup>,Eastern Virginia Medical School,2,406,243,0,0,243,403,140,0,0,140,339,103,0,0,103
8279,r409,All institutions<sup>a</sup> -> Quinnipiac U.,All institutions<sup>a</sup>,Quinnipiac U.,2,408,238,238,0,0,397,146,146,0,0,357,92,92,0,0
8279,r410,All institutions<sup>a</sup> -> Texas Christian U.,All institutions<sup>a</sup>,Texas Christian U.,2,409,237,171,0,66,335,232,169,0,63,593,5,2,0,3
8279,r411,All institutions<sup>a</sup> -> U. West Georgia,All institutions<sup>a</sup>,U. West Georgia,2,409,237,167,0,70,422,117,82,0,35,320,120,85,0,35
8279,r412,"All institutions<sup>a</sup> -> Touro U., Vallejo",All institutions<sup>a</sup>,"Touro U., Vallejo",2,411,236,0,0,236,335,232,0,0,232,597,4,0,0,4
8279,r413,All institutions<sup>a</sup> -> U. Indianapolis,All institutions<sup>a</sup>,U. Indianapolis,2,411,236,106,0,130,450,92,61,0,31,293,144,45,0,99
8279,r414,All institutions<sup>a</sup> -> Kansas City U. of Medicine and Biosciences,All institutions<sup>a</sup>,Kansas City U. of Medicine and Biosciences,2,413,234,158,0,76,388,153,153,0,0,378,81,5,0,76
8279,r415,All institutions<sup>a</sup> -> Prairie View A&M U.,All institutions<sup>a</sup>,Prairie View A&M U.,2,414,233,116,117,0,395,147,79,68,0,368,86,37,49,0
8279,r416,All institutions<sup>a</sup> -> U. Wisconsin-Eau Claire,All institutions<sup>a</sup>,U. Wisconsin-Eau Claire,2,415,230,126,0,104,487,69,22,0,47,274,161,104,0,57
8279,r417,"All institutions<sup>a</sup> -> Loyola U., Maryland",All institutions<sup>a</sup>,"Loyola U., Maryland",2,416,225,121,0,104,380,166,62,0,104,416,59,59,0,0
8279,r418,All institutions<sup>a</sup> -> U. Central Arkansas,All institutions<sup>a</sup>,U. Central Arkansas,2,417,218,107,0,111,395,147,58,0,89,397,71,49,0,22
8279,r419,All institutions<sup>a</sup> -> U. La Verne,All institutions<sup>a</sup>,U. La Verne,2,417,218,218,0,0,434,109,109,0,0,332,109,109,0,0
8279,r420,All institutions<sup>a</sup> -> Citadel Military C. South Carolina,All institutions<sup>a</sup>,Citadel Military C. South Carolina,2,417,218,167,23,28,491,68,54,1,13,282,150,113,22,15
8279,r421,All institutions<sup>a</sup> -> Hood C.,All institutions<sup>a</sup>,Hood C.,2,420,216,216,0,0,499,65,65,0,0,281,151,151,0,0
8279,r422,All institutions<sup>a</sup> -> C. of Saint Rose,All institutions<sup>a</sup>,C. of Saint Rose,2,421,215,112,0,103,382,162,67,0,95,431,53,45,0,8
8279,r423,All institutions<sup>a</sup> -> Southeastern Louisiana U.,All institutions<sup>a</sup>,Southeastern Louisiana U.,2,421,215,106,0,109,382,162,71,0,91,431,53,35,0,18
8279,r424,All institutions<sup>a</sup> -> West Texas A&M U.,All institutions<sup>a</sup>,West Texas A&M U.,2,423,213,108,43,62,429,111,52,9,50,342,102,56,34,12
8279,r425,All institutions<sup>a</sup> -> Chicago State U.,All institutions<sup>a</sup>,Chicago State U.,2,424,211,200,0,11,435,108,100,0,8,339,103,100,0,3
8279,r426,All institutions<sup>a</sup> -> Saint Joseph's U.,All institutions<sup>a</sup>,Saint Joseph's U.,2,425,210,206,0,4,506,60,59,0,1,282,150,147,0,3
8279,r427,"All institutions<sup>a</sup> -> U. Michigan, Flint",All institutions<sup>a</sup>,"U. Michigan, Flint",2,426,209,82,0,127,421,119,19,0,100,362,90,63,0,27
8279,r428,All institutions<sup>a</sup> -> U. of the District of Columbia,All institutions<sup>a</sup>,U. of the District of Columbia,2,427,206,160,18,28,391,149,106,15,28,422,57,54,3,0
8279,r429,All institutions<sup>a</sup> -> U. Dallas,All institutions<sup>a</sup>,U. Dallas,2,427,206,206,0,0,482,73,73,0,0,304,133,133,0,0
8279,r430,All institutions<sup>a</sup> -> Meharry Medical C.,All institutions<sup>a</sup>,Meharry Medical C.,2,429,205,159,0,46,357,204,158,0,46,618,1,1,0,0
8279,r431,All institutions<sup>a</sup> -> Midwestern State U.,All institutions<sup>a</sup>,Midwestern State U.,2,429,205,205,0,0,426,114,114,0,0,360,91,91,0,0
8279,r432,All institutions<sup>a</sup> -> Loyola Marymount U.,All institutions<sup>a</sup>,Loyola Marymount U.,2,431,204,91,100,13,380,166,83,72,11,470,38,8,28,2
8279,r433,"All institutions<sup>a</sup> -> California State U., San Marcos",All institutions<sup>a</sup>,"California State U., San Marcos",2,432,203,190,0,13,451,91,78,0,13,329,112,112,0,0
8279,r434,All institutions<sup>a</sup> -> Montana Tech of U. Montana,All institutions<sup>a</sup>,Montana Tech of U. Montana,2,433,202,45,58,99,487,69,28,31,10,304,133,17,27,89
8279,r435,All institutions<sup>a</sup> -> Northern Kentucky U.,All institutions<sup>a</sup>,Northern Kentucky U.,2,434,201,98,0,103,496,66,39,0,27,300,135,59,0,76
8279,r436,All institutions<sup>a</sup> -> William Paterson U.,All institutions<sup>a</sup>,William Paterson U.,2,435,197,100,0,97,414,127,49,0,78,399,70,51,0,19
8279,r437,All institutions<sup>a</sup> -> U. Wisconsin-Stout,All institutions<sup>a</sup>,U. Wisconsin-Stout,2,435,197,144,53,0,483,72,62,10,0,315,125,82,43,0
8279,r438,All institutions<sup>a</sup> -> McNeese State U.,All institutions<sup>a</sup>,McNeese State U.,2,437,196,145,14,37,399,143,104,11,28,431,53,41,3,9
8279,r439,All institutions<sup>a</sup> -> U. Detroit Mercy,All institutions<sup>a</sup>,U. Detroit Mercy,2,437,196,50,121,25,430,110,33,52,25,368,86,17,69,0
8279,r440,All institutions<sup>a</sup> -> U. North Alabama,All institutions<sup>a</sup>,U. North Alabama,2,439,187,151,26,10,510,58,48,2,8,311,129,103,24,2
8279,r441,"All institutions<sup>a</sup> -> U. Alaska, Anchorage",All institutions<sup>a</sup>,"U. Alaska, Anchorage",2,440,185,114,27,44,480,74,59,10,5,331,111,55,17,39
8279,r442,All institutions<sup>a</sup> -> Manhattan C.,All institutions<sup>a</sup>,Manhattan C.,2,441,181,0,181,0,404,138,0,138,0,452,43,0,43,0
8279,r443,All institutions<sup>a</sup> -> Chatham U.,All institutions<sup>a</sup>,Chatham U.,2,442,180,180,0,0,413,128,128,0,0,437,52,52,0,0
8279,r444,All institutions<sup>a</sup> -> C. Charleston,All institutions<sup>a</sup>,C. Charleston,2,443,179,179,0,0,453,90,90,0,0,365,89,89,0,0
8279,r445,All institutions<sup>a</sup> -> Western New England U.,All institutions<sup>a</sup>,Western New England U.,2,444,178,140,38,0,539,44,44,0,0,302,134,96,38,0
8279,r446,All institutions<sup>a</sup> -> Pacific U.,All institutions<sup>a</sup>,Pacific U.,2,445,172,107,0,65,385,157,93,0,64,541,15,14,0,1
8279,r447,All institutions<sup>a</sup> -> Valdosta State U.,All institutions<sup>a</sup>,Valdosta State U.,2,446,171,61,0,110,389,152,42,0,110,528,19,19,0,0
8279,r448,All institutions<sup>a</sup> -> William Carey U.,All institutions<sup>a</sup>,William Carey U.,2,446,171,102,0,69,440,105,72,0,33,404,66,30,0,36
8279,r449,All institutions<sup>a</sup> -> La Salle U.,All institutions<sup>a</sup>,La Salle U.,2,448,169,103,0,66,392,148,82,0,66,520,21,21,0,0
8279,r450,All institutions<sup>a</sup> -> Texas Southern U.,All institutions<sup>a</sup>,Texas Southern U.,2,448,169,154,0,15,419,122,109,0,13,446,47,45,0,2
8279,r451,All institutions<sup>a</sup> -> Norfolk State U.,All institutions<sup>a</sup>,Norfolk State U.,2,450,168,138,30,0,443,99,79,20,0,400,69,59,10,0
8279,r452,All institutions<sup>a</sup> -> Weber State U.,All institutions<sup>a</sup>,Weber State U.,2,451,167,62,10,95,422,117,20,6,91,440,50,42,4,4
8279,r453,All institutions<sup>a</sup> -> Abilene Christian U.,All institutions<sup>a</sup>,Abilene Christian U.,2,452,164,47,0,117,387,154,37,0,117,565,10,10,0,0
8279,r454,All institutions<sup>a</sup> -> Avila U.,All institutions<sup>a</sup>,Avila U.,2,452,164,164,0,0,402,141,141,0,0,511,23,23,0,0
8279,r455,All institutions<sup>a</sup> -> East Stroudsburg U. Pennsylvania,All institutions<sup>a</sup>,East Stroudsburg U. Pennsylvania,2,454,161,25,0,136,430,110,19,0,91,438,51,6,0,45
8279,r456,"All institutions<sup>a</sup> -> California State U., Dominguez Hills",All institutions<sup>a</sup>,"California State U., Dominguez Hills",2,454,161,161,0,0,469,79,79,0,0,376,82,82,0,0
8279,r457,All institutions<sup>a</sup> -> Salem State U.,All institutions<sup>a</sup>,Salem State U.,2,454,161,161,0,0,487,69,69,0,0,357,92,92,0,0
8279,r458,All institutions<sup>a</sup> -> Youngstown State U.,All institutions<sup>a</sup>,Youngstown State U.,2,457,157,88,69,0,406,137,77,60,0,523,20,11,9,0
8279,r459,All institutions<sup>a</sup> -> Stockton U.,All institutions<sup>a</sup>,Stockton U.,2,458,155,91,0,64,442,101,38,0,63,427,54,53,0,1
