table_id,row_id,_b_state_and_department_or_agency_b_full_path,_b_state_and_department_or_agency_b_level_1,_b_state_and_department_or_agency_b_level_2,_b_state_and_department_or_agency_b_level_3,_b_state_and_department_or_agency_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_all_othersa
9945,r361,"United States<sup>b</sup> -> Tennessee -> Education, Department of",United States<sup>b</sup>,Tennessee,"Education, Department of",3,26245253,12443404,13801849
9945,r362,"United States<sup>b</sup> -> Tennessee -> Environment and Conservation, Department of",United States<sup>b</sup>,Tennessee,"Environment and Conservation, Department of",3,314273,151913,162360
9945,r363,United States<sup>b</sup> -> Tennessee -> LaunchTN,United States<sup>b</sup>,Tennessee,LaunchTN,3,7000000,0,7000000
9945,r364,"United States<sup>b</sup> -> Tennessee -> Transportation, Department of",United States<sup>b</sup>,Tennessee,"Transportation, Department of",3,5399804,4319843,1079961
9945,r365,United States<sup>b</sup> -> Texas,United States<sup>b</sup>,Texas,,2,247609284,27162975,220446309
9945,r366,"United States<sup>b</sup> -> Texas -> Agriculture, Department of",United States<sup>b</sup>,Texas,"Agriculture, Department of",3,1353356,810017,543339
9945,r367,United States<sup>b</sup> -> Texas -> Alzheimer's Research and Care Consortium (TARCC),United States<sup>b</sup>,Texas,Alzheimer's Research and Care Consortium (TARCC),3,4384547,0,4384547
9945,r368,United States<sup>b</sup> -> Texas -> Cancer Prevention and Research Institute,United States<sup>b</sup>,Texas,Cancer Prevention and Research Institute,3,208262268,0,208262268
9945,r369,"United States<sup>b</sup> -> Texas -> Environmental Quality, Commission on",United States<sup>b</sup>,Texas,"Environmental Quality, Commission on",3,1490243,609126,881117
9945,r370,United States<sup>b</sup> -> Texas -> Parks and Wildlife Department,United States<sup>b</sup>,Texas,Parks and Wildlife Department,3,4445763,3251253,1194510
9945,r371,"United States<sup>b</sup> -> Texas -> State Health Services, Department of ",United States<sup>b</sup>,Texas,"State Health Services, Department of ",3,1965537,1718344,247193
9945,r372,"United States<sup>b</sup> -> Texas -> Transportation, Department of",United States<sup>b</sup>,Texas,"Transportation, Department of",3,24982335,20774235,4208100
9945,r373,United States<sup>b</sup> -> Texas -> Water Development Board,United States<sup>b</sup>,Texas,Water Development Board,3,725235,0,725235
9945,r374,United States<sup>b</sup> -> Utah,United States<sup>b</sup>,Utah,,2,8837531,1669847,7167684
9945,r375,"United States<sup>b</sup> -> Utah -> Agriculture And Food, Department Of",United States<sup>b</sup>,Utah,"Agriculture And Food, Department Of",3,305965,305965,0
9945,r376,"United States<sup>b</sup> -> Utah -> Environmental Quality, Department of",United States<sup>b</sup>,Utah,"Environmental Quality, Department of",3,618560,131217,487343
9945,r377,"United States<sup>b</sup> -> Utah -> Natural Resources, Department of",United States<sup>b</sup>,Utah,"Natural Resources, Department of",3,5228943,0,5228943
9945,r378,"United States<sup>b</sup> -> Utah -> Transportation, Department of ",United States<sup>b</sup>,Utah,"Transportation, Department of ",3,2684063,1232665,1451398
9945,r379,United States<sup>b</sup> -> Vermont,United States<sup>b</sup>,Vermont,,2,1460157,1295178,164979
9945,r380,"United States<sup>b</sup> -> Vermont -> Agriculture, Food, and Markets, Agency of",United States<sup>b</sup>,Vermont,"Agriculture, Food, and Markets, Agency of",3,63773,0,63773
9945,r381,"United States<sup>b</sup> -> Vermont -> Human Services, Agency of",United States<sup>b</sup>,Vermont,"Human Services, Agency of",3,553199,553199,0
9945,r382,"United States<sup>b</sup> -> Vermont -> Transportation, Agency of",United States<sup>b</sup>,Vermont,"Transportation, Agency of",3,843185,741979,101206
9945,r383,United States<sup>b</sup> -> Virginia,United States<sup>b</sup>,Virginia,,2,40253504,16230355,24023149
9945,r384,"United States<sup>b</sup> -> Virginia -> Agriculture and Consumer Services, Department of",United States<sup>b</sup>,Virginia,"Agriculture and Consumer Services, Department of",3,2949439,374319,2575120
9945,r385,"United States<sup>b</sup> -> Virginia -> Behavioral Health And Developmental Services, Department of",United States<sup>b</sup>,Virginia,"Behavioral Health And Developmental Services, Department of",3,1240,0,1240
9945,r386,United States<sup>b</sup> -> Virginia -> Commonwealth Health Research Board,United States<sup>b</sup>,Virginia,Commonwealth Health Research Board,3,1249650,0,1249650
9945,r387,"United States<sup>b</sup> -> Virginia -> Education, Department of",United States<sup>b</sup>,Virginia,"Education, Department of",3,1115000,750000,365000
9945,r388,"United States<sup>b</sup> -> Virginia -> Energy, Department of",United States<sup>b</sup>,Virginia,"Energy, Department of",3,1629726,717742,911984
9945,r389,"United States<sup>b</sup> -> Virginia -> Environmental Quality, Department of",United States<sup>b</sup>,Virginia,"Environmental Quality, Department of",3,347705,298739,48966
9945,r390,"United States<sup>b</sup> -> Virginia -> Forensic Science, Department of",United States<sup>b</sup>,Virginia,"Forensic Science, Department of",3,1016000,327000,689000
9945,r391,"United States<sup>b</sup> -> Virginia -> Forestry, Department of",United States<sup>b</sup>,Virginia,"Forestry, Department of",3,610930,458198,152732
9945,r392,United States<sup>b</sup> -> Virginia -> Foundation for Healthy Youth,United States<sup>b</sup>,Virginia,Foundation for Healthy Youth,3,808437,0,808437
9945,r393,United States<sup>b</sup> -> Virginia -> Innovation Partnership Corporation,United States<sup>b</sup>,Virginia,Innovation Partnership Corporation,3,10980762,3996085,6984677
9945,r394,United States<sup>b</sup> -> Virginia -> Institute for Advanced Learning and Research,United States<sup>b</sup>,Virginia,Institute for Advanced Learning and Research,3,73000,0,73000
9945,r395,United States<sup>b</sup> -> Virginia -> Marine Resources Commission,United States<sup>b</sup>,Virginia,Marine Resources Commission,3,1990284,1651875,338409
9945,r396,"United States<sup>b</sup> -> Virginia -> Natural History, Museum of",United States<sup>b</sup>,Virginia,"Natural History, Museum of",3,856356,421,855935
9945,r397,United States<sup>b</sup> -> Virginia -> Rail And Public Transportation,United States<sup>b</sup>,Virginia,Rail And Public Transportation,3,260000,0,260000
9945,r398,"United States<sup>b</sup> -> Virginia -> Social Services, Department of",United States<sup>b</sup>,Virginia,"Social Services, Department of",3,1000000,500000,500000
9945,r399,"United States<sup>b</sup> -> Virginia -> Transportation, Department of",United States<sup>b</sup>,Virginia,"Transportation, Department of",3,13652178,6298398,7353780
9945,r400,"United States<sup>b</sup> -> Virginia -> Wildlife Resources, Department of",United States<sup>b</sup>,Virginia,"Wildlife Resources, Department of",3,1712797,857578,855219
9945,r401,United States<sup>b</sup> -> Washington,United States<sup>b</sup>,Washington,,2,60886219,15068376,45817843
9945,r402,"United States<sup>b</sup> -> Washington -> Agriculture, Department of",United States<sup>b</sup>,Washington,"Agriculture, Department of",3,3415009,2503676,911333
9945,r403,United States<sup>b</sup> -> Washington -> Alfalfa Seed Commission,United States<sup>b</sup>,Washington,Alfalfa Seed Commission,3,20000,0,20000
9945,r404,United States<sup>b</sup> -> Washington -> Asparagus Commission,United States<sup>b</sup>,Washington,Asparagus Commission,3,40000,0,40000
9945,r405,United States<sup>b</sup> -> Washington -> Blueberry Commission,United States<sup>b</sup>,Washington,Blueberry Commission,3,217000,0,217000
9945,r406,"United States<sup>b</sup> -> Washington -> Commerce, Department of",United States<sup>b</sup>,Washington,"Commerce, Department of",3,14792431,0,14792431
9945,r407,United States<sup>b</sup> -> Washington -> Cranberry Commission,United States<sup>b</sup>,Washington,Cranberry Commission,3,15880,0,15880
9945,r408,United States<sup>b</sup> -> Washington -> Dairy Products Commission,United States<sup>b</sup>,Washington,Dairy Products Commission,3,80000,0,80000
9945,r409,"United States<sup>b</sup> -> Washington -> Ecology, Department of",United States<sup>b</sup>,Washington,"Ecology, Department of",3,1353380,171355,1182025
9945,r410,"United States<sup>b</sup> -> Washington -> Fish and Wildlife, Department of",United States<sup>b</sup>,Washington,"Fish and Wildlife, Department of",3,11727293,4833459,6893834
9945,r411,United States<sup>b</sup> -> Washington -> Fruit Commission,United States<sup>b</sup>,Washington,Fruit Commission,3,97789,0,97789
9945,r412,United States<sup>b</sup> -> Washington -> Grain Commission,United States<sup>b</sup>,Washington,Grain Commission,3,2046962,0,2046962
9945,r413,"United States<sup>b</sup> -> Washington -> Health, Department of",United States<sup>b</sup>,Washington,"Health, Department of",3,1265000,898000,367000
9945,r414,United States<sup>b</sup> -> Washington -> Hop Commission,United States<sup>b</sup>,Washington,Hop Commission,3,134868,0,134868
9945,r415,"United States<sup>b</sup> -> Washington -> Labor and Industries, Department of",United States<sup>b</sup>,Washington,"Labor and Industries, Department of",3,3221766,625945,2595821
9945,r416,United States<sup>b</sup> -> Washington -> Mint Commission,United States<sup>b</sup>,Washington,Mint Commission,3,32739,0,32739
9945,r417,"United States<sup>b</sup> -> Washington -> Natural Resources, Department of",United States<sup>b</sup>,Washington,"Natural Resources, Department of",3,7767429,281577,7485852
9945,r418,United States<sup>b</sup> -> Washington -> Oilseeds Commission,United States<sup>b</sup>,Washington,Oilseeds Commission,3,120538,0,120538
9945,r419,"United States<sup>b</sup> -> Washington -> Pesticide Registration, Commission on",United States<sup>b</sup>,Washington,"Pesticide Registration, Commission on",3,405000,0,405000
9945,r420,United States<sup>b</sup> -> Washington -> Potato Commission,United States<sup>b</sup>,Washington,Potato Commission,3,895660,0,895660
9945,r421,United States<sup>b</sup> -> Washington -> Puget Sound Partnership,United States<sup>b</sup>,Washington,Puget Sound Partnership,3,2512800,1103200,1409600
9945,r422,United States<sup>b</sup> -> Washington -> Pulse Crops Commission,United States<sup>b</sup>,Washington,Pulse Crops Commission,3,124303,0,124303
9945,r423,United States<sup>b</sup> -> Washington -> Red Raspberry Commission,United States<sup>b</sup>,Washington,Red Raspberry Commission,3,180470,0,180470
9945,r424,"United States<sup>b</sup> -> Washington -> Transportation, Department of",United States<sup>b</sup>,Washington,"Transportation, Department of",3,4527700,3744600,783100
9945,r425,United States<sup>b</sup> -> Washington -> Tree Fruit Research Commission,United States<sup>b</sup>,Washington,Tree Fruit Research Commission,3,5231737,906564,4325173
9945,r426,United States<sup>b</sup> -> Washington -> Turfgrass Seed Commission,United States<sup>b</sup>,Washington,Turfgrass Seed Commission,3,157209,0,157209
9945,r427,United States<sup>b</sup> -> Washington -> Wine Commission,United States<sup>b</sup>,Washington,Wine Commission,3,503256,0,503256
9945,r428,United States<sup>b</sup> -> West Virginia,United States<sup>b</sup>,West Virginia,,2,9180282,4275461,4904821
9945,r429,"United States<sup>b</sup> -> West Virginia -> Agriculture, Department of",United States<sup>b</sup>,West Virginia,"Agriculture, Department of",3,244126,244126,0
9945,r430,United States<sup>b</sup> -> West Virginia -> Geological and Economic Survey,United States<sup>b</sup>,West Virginia,Geological and Economic Survey,3,2053431,234180,1819251
9945,r431,United States<sup>b</sup> -> West Virginia -> Higher Education Policy Commission,United States<sup>b</sup>,West Virginia,Higher Education Policy Commission,3,2748699,681636,2067063
9945,r432,"United States<sup>b</sup> -> West Virginia -> Natural Resources, Department of",United States<sup>b</sup>,West Virginia,"Natural Resources, Department of",3,1874026,1405519,468507
9945,r433,"United States<sup>b</sup> -> West Virginia -> Transportation, Department of",United States<sup>b</sup>,West Virginia,"Transportation, Department of",3,2260000,1710000,550000
9945,r434,United States<sup>b</sup> -> Wisconsin,United States<sup>b</sup>,Wisconsin,,2,19060693,9117475,9943218
9945,r435,"United States<sup>b</sup> -> Wisconsin -> Agriculture, Trade and Consumer Protection, Department of",United States<sup>b</sup>,Wisconsin,"Agriculture, Trade and Consumer Protection, Department of",3,2539311,2091953,447358
9945,r436,United States<sup>b</sup> -> Wisconsin -> Economic Development Corporation,United States<sup>b</sup>,Wisconsin,Economic Development Corporation,3,5256575,0,5256575
9945,r437,"United States<sup>b</sup> -> Wisconsin -> Natural Resources, Department of",United States<sup>b</sup>,Wisconsin,"Natural Resources, Department of",3,7047780,3155274,3892506
9945,r438,"United States<sup>b</sup> -> Wisconsin -> Transportation, Department of",United States<sup>b</sup>,Wisconsin,"Transportation, Department of",3,4217027,3870248,346779
9945,r439,United States<sup>b</sup> -> Wyoming,United States<sup>b</sup>,Wyoming,,2,5657338,3516837,2140501
9945,r440,"United States<sup>b</sup> -> Wyoming -> Agriculture, Department of",United States<sup>b</sup>,Wyoming,"Agriculture, Department of",3,640504,228171,412333
9945,r441,United States<sup>b</sup> -> Wyoming -> Business Council,United States<sup>b</sup>,Wyoming,Business Council,3,1011555,711555,300000
9945,r442,United States<sup>b</sup> -> Wyoming -> Enhanced Oil Recovery Institute,United States<sup>b</sup>,Wyoming,Enhanced Oil Recovery Institute,3,1032669,644812,387857
9945,r443,United States<sup>b</sup> -> Wyoming -> Game and Fish Department,United States<sup>b</sup>,Wyoming,Game and Fish Department,3,1658878,1161165,497713
9945,r444,United States<sup>b</sup> -> Wyoming -> State Geological Survey,United States<sup>b</sup>,Wyoming,State Geological Survey,3,235372,158542,76830
9945,r445,"United States<sup>b</sup> -> Wyoming -> Transportation, Department of",United States<sup>b</sup>,Wyoming,"Transportation, Department of",3,768083,612592,155491
9945,r446,United States<sup>b</sup> -> Wyoming -> Water Development Office,United States<sup>b</sup>,Wyoming,Water Development Office,3,310277,0,310277
9945,r447,Puerto Rico<sup>c</sup>,Puerto Rico<sup>c</sup>,,,1,17058786,6129178,10929608
9945,r448,Puerto Rico<sup>c</sup> -> Comprehensive Cancer Center,Puerto Rico<sup>c</sup>,Comprehensive Cancer Center,,2,8273926,4811207,3462719
9945,r449,Puerto Rico<sup>c</sup> -> Economic Development & Commerce,Puerto Rico<sup>c</sup>,Economic Development & Commerce,,2,760000,0,760000
9945,r450,Puerto Rico<sup>c</sup> -> Innovation & Technology Services,Puerto Rico<sup>c</sup>,Innovation & Technology Services,,2,3555203,253600,3301603
9945,r451,Puerto Rico<sup>c</sup> -> Institute of Statistics,Puerto Rico<sup>c</sup>,Institute of Statistics,,2,1462042,248999,1213043
9945,r452,Puerto Rico<sup>c</sup> -> Mental Health and Anti-Addiction Services Administration,Puerto Rico<sup>c</sup>,Mental Health and Anti-Addiction Services Administration,,2,225000,225000,0
9945,r453,"Puerto Rico<sup>c</sup> -> Science, Technology and Research Trust",Puerto Rico<sup>c</sup>,"Science, Technology and Research Trust",,2,2782615,590372,2192243
