table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_doc,field_dod,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
11222,r271,All states and outlying areas -> Illinois -> City Colleges of Chicago,All states and outlying areas,Illinois,City Colleges of Chicago,3,1171,0,0,848,0,0,0,0,323,0,0
11222,r272,"All states and outlying areas -> Illinois -> Columbia C., Chicago",All states and outlying areas,Illinois,"Columbia C., Chicago",3,187,0,0,0,0,0,0,0,187,0,0
11222,r273,All states and outlying areas -> Illinois -> DePaul U.,All states and outlying areas,Illinois,DePaul U.,3,4439,0,0,154,0,0,1671,513,2100,0,0
11222,r274,All states and outlying areas -> Illinois -> Dominican U.,All states and outlying areas,Illinois,Dominican U.,3,1465,0,479,0,0,0,0,0,986,0,0
11222,r275,All states and outlying areas -> Illinois -> Eastern Illinois U.,All states and outlying areas,Illinois,Eastern Illinois U.,3,250,0,0,0,0,0,0,0,250,0,0
11222,r276,All states and outlying areas -> Illinois -> Elmhurst U.,All states and outlying areas,Illinois,Elmhurst U.,3,777,0,0,0,0,0,0,0,777,0,0
11222,r277,All states and outlying areas -> Illinois -> Erikson Institute,All states and outlying areas,Illinois,Erikson Institute,3,179,0,0,0,179,0,0,0,0,0,0
11222,r278,All states and outlying areas -> Illinois -> Illinois C.,All states and outlying areas,Illinois,Illinois C.,3,75,0,0,0,0,0,0,0,75,0,0
11222,r279,All states and outlying areas -> Illinois -> Illinois Institute of Technology,All states and outlying areas,Illinois,Illinois Institute of Technology,3,18518,0,298,3507,0,0,9746,0,4967,0,0
11222,r280,All states and outlying areas -> Illinois -> Illinois State U.,All states and outlying areas,Illinois,Illinois State U.,3,6043,0,0,1911,0,0,959,50,3122,0,0
11222,r281,All states and outlying areas -> Illinois -> Illinois Wesleyan U.,All states and outlying areas,Illinois,Illinois Wesleyan U.,3,538,0,0,0,0,0,0,0,538,0,0
11222,r282,All states and outlying areas -> Illinois -> Knox C.,All states and outlying areas,Illinois,Knox C.,3,10,0,0,0,0,0,0,0,10,0,0
11222,r283,All states and outlying areas -> Illinois -> Lewis and Clark Community C.,All states and outlying areas,Illinois,Lewis and Clark Community C.,3,100,0,0,0,0,0,0,0,100,0,0
11222,r284,All states and outlying areas -> Illinois -> Lewis U.,All states and outlying areas,Illinois,Lewis U.,3,2620,0,0,0,0,0,923,0,1697,0,0
11222,r285,"All states and outlying areas -> Illinois -> Loyola U., Chicago",All states and outlying areas,Illinois,"Loyola U., Chicago",3,24895,0,0,0,0,0,21698,203,2994,0,0
11222,r286,"All states and outlying areas -> Illinois -> Midwestern U., Downers Grove",All states and outlying areas,Illinois,"Midwestern U., Downers Grove",3,1341,0,0,0,0,0,1341,0,0,0,0
11222,r287,All states and outlying areas -> Illinois -> Moraine Valley Community C.,All states and outlying areas,Illinois,Moraine Valley Community C.,3,86,0,0,0,0,0,0,0,86,0,0
11222,r288,All states and outlying areas -> Illinois -> National Louis U.,All states and outlying areas,Illinois,National Louis U.,3,659,0,0,0,0,0,0,0,659,0,0
11222,r289,All states and outlying areas -> Illinois -> North Central C.,All states and outlying areas,Illinois,North Central C.,3,1320,0,0,0,0,0,0,0,1320,0,0
11222,r290,All states and outlying areas -> Illinois -> North Park U.,All states and outlying areas,Illinois,North Park U.,3,34,0,0,0,0,0,0,34,0,0,0
11222,r291,All states and outlying areas -> Illinois -> Northeastern Illinois U.,All states and outlying areas,Illinois,Northeastern Illinois U.,3,3847,0,0,0,0,0,1599,0,2248,0,0
11222,r292,All states and outlying areas -> Illinois -> Northern Illinois U.,All states and outlying areas,Illinois,Northern Illinois U.,3,5785,660,120,1104,0,0,303,112,3408,78,0
11222,r293,"All states and outlying areas -> Illinois -> Northwestern U., Evanston",All states and outlying areas,Illinois,"Northwestern U., Evanston",3,562562,5000,37234,19223,287,0,447779,2177,50803,0,60
11222,r294,All states and outlying areas -> Illinois -> Quincy U.,All states and outlying areas,Illinois,Quincy U.,3,92,0,0,0,0,0,0,0,92,0,0
11222,r295,All states and outlying areas -> Illinois -> Rosalind Franklin U. Medicine and Science,All states and outlying areas,Illinois,Rosalind Franklin U. Medicine and Science,3,5120,0,350,0,0,0,4770,0,0,0,0
11222,r296,All states and outlying areas -> Illinois -> Rush U.,All states and outlying areas,Illinois,Rush U.,3,81437,0,2913,0,818,0,77707,0,0,0,0
11222,r297,All states and outlying areas -> Illinois -> Saint Augustine C.,All states and outlying areas,Illinois,Saint Augustine C.,3,350,0,0,0,0,0,0,0,350,0,0
11222,r298,"All states and outlying areas -> Illinois -> Southern Illinois U., Carbondale",All states and outlying areas,Illinois,"Southern Illinois U., Carbondale",3,13682,0,1475,0,0,0,9515,0,2692,0,0
11222,r299,"All states and outlying areas -> Illinois -> Southern Illinois U., Edwardsville",All states and outlying areas,Illinois,"Southern Illinois U., Edwardsville",3,6873,0,0,0,0,0,4543,0,2086,245,0
11222,r300,"All states and outlying areas -> Illinois -> Southern Illinois U., System Office",All states and outlying areas,Illinois,"Southern Illinois U., System Office",3,1215,0,0,437,0,0,0,281,0,441,55
11222,r301,"All states and outlying areas -> Illinois -> Toyota Technological Institute, Chicago",All states and outlying areas,Illinois,"Toyota Technological Institute, Chicago",3,2168,0,677,0,0,0,0,0,1491,0,0
11222,r302,"All states and outlying areas -> Illinois -> U. Chicago, The",All states and outlying areas,Illinois,"U. Chicago, The",3,354973,400,19236,16240,1194,0,234793,9037,73323,596,155
11222,r303,"All states and outlying areas -> Illinois -> U. Illinois, Chicago",All states and outlying areas,Illinois,"U. Illinois, Chicago",3,197417,0,12987,2650,148,0,155406,0,25328,0,898
11222,r304,"All states and outlying areas -> Illinois -> U. Illinois, University Administration",All states and outlying areas,Illinois,"U. Illinois, University Administration",3,58860,0,19590,5098,0,0,0,12141,0,20081,1950
11222,r305,"All states and outlying areas -> Illinois -> U. Illinois, Urbana-Champaign",All states and outlying areas,Illinois,"U. Illinois, Urbana-Champaign",3,282538,369,18470,47539,0,1000,73060,0,124519,17555,25
11222,r306,"All states and outlying areas -> Illinois -> Wheaton C., Wheaton",All states and outlying areas,Illinois,"Wheaton C., Wheaton",3,96,0,0,0,0,0,0,0,96,0,0
11222,r307,All states and outlying areas -> Indiana,All states and outlying areas,Indiana,,2,679480,11225,72181,30450,2479,725,344991,11274,156708,43938,5510
11222,r308,All states and outlying areas -> Indiana -> Ball State U.,All states and outlying areas,Indiana,Ball State U.,3,6316,0,0,0,0,0,2375,0,3291,650,0
11222,r309,All states and outlying areas -> Indiana -> Butler U.,All states and outlying areas,Indiana,Butler U.,3,923,0,0,0,0,0,704,0,219,0,0
11222,r310,All states and outlying areas -> Indiana -> Earlham C.,All states and outlying areas,Indiana,Earlham C.,3,747,0,0,0,0,0,0,0,747,0,0
11222,r311,All states and outlying areas -> Indiana -> Indiana State U.,All states and outlying areas,Indiana,Indiana State U.,3,633,0,0,0,0,0,116,0,363,0,154
11222,r312,All states and outlying areas -> Indiana -> Indiana U.,All states and outlying areas,Indiana,Indiana U.,3,18659,216,9599,4709,359,0,1076,341,0,1533,825
11222,r313,"All states and outlying areas -> Indiana -> Indiana U., Bloomington",All states and outlying areas,Indiana,"Indiana U., Bloomington",3,77465,4000,1428,0,0,0,32179,0,39859,0,0
11222,r314,"All states and outlying areas -> Indiana -> Indiana U.-Purdue U., Indianapolis",All states and outlying areas,Indiana,"Indiana U.-Purdue U., Indianapolis",3,232461,0,0,0,0,0,230025,0,0,247,2190
11222,r315,All states and outlying areas -> Indiana -> Indiana Wesleyan U.,All states and outlying areas,Indiana,Indiana Wesleyan U.,3,2132,0,0,0,0,0,734,0,1398,0,0
11222,r316,"All states and outlying areas -> Indiana -> Ivy Tech Community C., central office",All states and outlying areas,Indiana,"Ivy Tech Community C., central office",3,238,0,0,0,0,0,0,0,238,0,0
11222,r317,"All states and outlying areas -> Indiana -> Purdue U., West Lafayette",All states and outlying areas,Indiana,"Purdue U., West Lafayette",3,251896,6519,47336,16681,399,725,57658,9253,69476,41508,2341
11222,r318,"All states and outlying areas -> Indiana -> Saint Mary's C., Notre Dame",All states and outlying areas,Indiana,"Saint Mary's C., Notre Dame",3,16,0,0,0,0,0,0,0,16,0,0
11222,r319,All states and outlying areas -> Indiana -> U. Indianapolis,All states and outlying areas,Indiana,U. Indianapolis,3,1459,0,0,0,1459,0,0,0,0,0,0
11222,r320,All states and outlying areas -> Indiana -> U. Notre Dame,All states and outlying areas,Indiana,U. Notre Dame,3,85174,490,13818,9060,262,0,20125,1680,39740,0,0
11222,r321,All states and outlying areas -> Indiana -> Valparaiso U.,All states and outlying areas,Indiana,Valparaiso U.,3,893,0,0,0,0,0,0,0,893,0,0
11222,r322,All states and outlying areas -> Indiana -> Wabash C.,All states and outlying areas,Indiana,Wabash C.,3,467,0,0,0,0,0,0,0,467,0,0
11222,r323,All states and outlying areas -> Iowa,All states and outlying areas,Iowa,,2,472468,6334,16464,14129,0,4596,216534,107770,56761,39740,10140
11222,r324,All states and outlying areas -> Iowa -> Coe C.,All states and outlying areas,Iowa,Coe C.,3,719,0,0,0,0,0,0,0,719,0,0
11222,r325,All states and outlying areas -> Iowa -> Cornell C.,All states and outlying areas,Iowa,Cornell C.,3,400,0,0,0,0,0,0,0,200,200,0
11222,r326,All states and outlying areas -> Iowa -> Des Moines U.,All states and outlying areas,Iowa,Des Moines U.,3,57,0,0,0,0,0,57,0,0,0,0
11222,r327,All states and outlying areas -> Iowa -> Dordt U.,All states and outlying areas,Iowa,Dordt U.,3,351,0,0,0,0,0,351,0,0,0,0
11222,r328,All states and outlying areas -> Iowa -> Drake U.,All states and outlying areas,Iowa,Drake U.,3,16,0,0,0,0,0,0,0,16,0,0
11222,r329,All states and outlying areas -> Iowa -> Grand View U.,All states and outlying areas,Iowa,Grand View U.,3,87,0,0,0,0,0,0,0,87,0,0
11222,r330,All states and outlying areas -> Iowa -> Grinnell C.,All states and outlying areas,Iowa,Grinnell C.,3,3839,0,0,0,0,0,0,0,3839,0,0
11222,r331,All states and outlying areas -> Iowa -> Indian Hills Community C.,All states and outlying areas,Iowa,Indian Hills Community C.,3,989,0,0,0,0,0,0,0,989,0,0
11222,r332,All states and outlying areas -> Iowa -> Iowa State U.,All states and outlying areas,Iowa,Iowa State U.,3,126228,6334,6473,10069,0,4596,17206,1008,37861,39540,3140
11222,r333,All states and outlying areas -> Iowa -> Palmer C. Chiropractic,All states and outlying areas,Iowa,Palmer C. Chiropractic,3,1508,0,0,0,0,0,1508,0,0,0,0
11222,r334,All states and outlying areas -> Iowa -> U. Dubuque,All states and outlying areas,Iowa,U. Dubuque,3,748,0,0,0,0,0,0,0,748,0,0
11222,r335,All states and outlying areas -> Iowa -> U. Iowa,All states and outlying areas,Iowa,U. Iowa,3,336545,0,9991,4059,0,0,197412,106761,11321,0,7000
11222,r336,All states and outlying areas -> Iowa -> U. Northern Iowa,All states and outlying areas,Iowa,U. Northern Iowa,3,980,0,0,0,0,0,0,0,980,0,0
11222,r337,All states and outlying areas -> Kansas,All states and outlying areas,Kansas,,2,287199,13273,40218,8123,6667,0,124665,8543,46999,31759,6951
11222,r338,All states and outlying areas -> Kansas -> Fort Hays State U.,All states and outlying areas,Kansas,Fort Hays State U.,3,1579,0,0,0,0,0,700,0,844,35,0
11222,r339,All states and outlying areas -> Kansas -> Haskell Indian Nations U.,All states and outlying areas,Kansas,Haskell Indian Nations U.,3,6004,0,0,0,0,0,0,0,6004,0,0
11222,r340,All states and outlying areas -> Kansas -> Johnson County Community C.,All states and outlying areas,Kansas,Johnson County Community C.,3,2044,0,0,0,0,0,0,0,2044,0,0
11222,r341,All states and outlying areas -> Kansas -> Kansas State U.,All states and outlying areas,Kansas,Kansas State U.,3,65881,0,1553,4738,0,0,14945,191,8593,30781,5080
11222,r342,All states and outlying areas -> Kansas -> Newman U.,All states and outlying areas,Kansas,Newman U.,3,4094,0,4094,0,0,0,0,0,0,0,0
11222,r343,All states and outlying areas -> Kansas -> Pittsburg State U.,All states and outlying areas,Kansas,Pittsburg State U.,3,5883,3773,0,0,0,0,2110,0,0,0,0
11222,r344,"All states and outlying areas -> Kansas -> U. Kansas, Lawrence",All states and outlying areas,Kansas,"U. Kansas, Lawrence",3,153861,5000,3707,3110,6667,0,105467,1803,25294,943,1871
11222,r345,All states and outlying areas -> Kansas -> U. Saint Mary,All states and outlying areas,Kansas,U. Saint Mary,3,669,0,0,0,0,0,0,0,669,0,0
11222,r346,All states and outlying areas -> Kansas -> Wichita State U.,All states and outlying areas,Kansas,Wichita State U.,3,47183,4500,30865,275,0,0,1444,6548,3551,0,0
11222,r347,All states and outlying areas -> Kentucky,All states and outlying areas,Kentucky,,2,349323,329,15063,9489,873,0,239752,2452,39798,41568,0
11222,r348,All states and outlying areas -> Kentucky -> Bellarmine U.,All states and outlying areas,Kentucky,Bellarmine U.,3,808,0,0,0,0,0,0,0,808,0,0
11222,r349,All states and outlying areas -> Kentucky -> Berea C.,All states and outlying areas,Kentucky,Berea C.,3,737,0,0,0,0,0,0,0,0,737,0
11222,r350,All states and outlying areas -> Kentucky -> Centre C.,All states and outlying areas,Kentucky,Centre C.,3,120,0,0,0,0,0,0,0,120,0,0
11222,r351,All states and outlying areas -> Kentucky -> Eastern Kentucky U.,All states and outlying areas,Kentucky,Eastern Kentucky U.,3,720,0,0,0,0,0,0,0,720,0,0
11222,r352,All states and outlying areas -> Kentucky -> Georgetown C.,All states and outlying areas,Kentucky,Georgetown C.,3,978,0,0,0,0,0,0,978,0,0,0
11222,r353,All states and outlying areas -> Kentucky -> Kentucky Community and Technical C. System,All states and outlying areas,Kentucky,Kentucky Community and Technical C. System,3,4053,0,0,0,0,0,0,0,4053,0,0
11222,r354,All states and outlying areas -> Kentucky -> Kentucky State U.,All states and outlying areas,Kentucky,Kentucky State U.,3,13906,0,0,0,0,0,0,0,274,13632,0
11222,r355,All states and outlying areas -> Kentucky -> Lindsey Wilson C.,All states and outlying areas,Kentucky,Lindsey Wilson C.,3,75,0,0,0,0,0,0,0,75,0,0
11222,r356,All states and outlying areas -> Kentucky -> Morehead State U.,All states and outlying areas,Kentucky,Morehead State U.,3,1696,0,0,0,0,0,852,844,0,0,0
11222,r357,All states and outlying areas -> Kentucky -> Murray State U.,All states and outlying areas,Kentucky,Murray State U.,3,1226,0,0,0,0,0,52,0,891,282,0
11222,r358,All states and outlying areas -> Kentucky -> Northern Kentucky U.,All states and outlying areas,Kentucky,Northern Kentucky U.,3,1396,0,0,0,0,0,401,0,995,0,0
11222,r359,All states and outlying areas -> Kentucky -> Spalding U.,All states and outlying areas,Kentucky,Spalding U.,3,1151,0,0,0,0,0,1151,0,0,0,0
11222,r360,All states and outlying areas -> Kentucky -> U. Kentucky,All states and outlying areas,Kentucky,U. Kentucky,3,240480,125,12386,8792,682,0,168726,629,23602,25537,0
11222,r361,All states and outlying areas -> Kentucky -> U. Louisville,All states and outlying areas,Kentucky,U. Louisville,3,78884,104,2677,697,191,0,67215,0,7775,225,0
11222,r362,All states and outlying areas -> Kentucky -> U. Pikeville,All states and outlying areas,Kentucky,U. Pikeville,3,936,0,0,0,0,0,936,0,0,0,0
11222,r363,All states and outlying areas -> Kentucky -> Western Kentucky U.,All states and outlying areas,Kentucky,Western Kentucky U.,3,2158,100,0,0,0,0,417,0,486,1155,0
11222,r364,All states and outlying areas -> Louisiana,All states and outlying areas,Louisiana,,2,346387,2495,9202,8493,2996,0,221950,2925,61251,33001,4074
11222,r365,All states and outlying areas -> Louisiana -> Dillard U.,All states and outlying areas,Louisiana,Dillard U.,3,1769,0,1015,0,250,0,381,0,122,0,0
11222,r366,"All states and outlying areas -> Louisiana -> Louisiana State U., system office",All states and outlying areas,Louisiana,"Louisiana State U., system office",3,151402,2334,4556,5960,963,0,86338,2356,26764,18262,3869
11222,r367,All states and outlying areas -> Louisiana -> Louisiana Tech U.,All states and outlying areas,Louisiana,Louisiana Tech U.,3,7226,0,0,375,0,0,223,0,6355,273,0
11222,r368,All states and outlying areas -> Louisiana -> Louisiana Universities Marine Consortium,All states and outlying areas,Louisiana,Louisiana Universities Marine Consortium,3,3539,0,0,0,0,0,0,0,3539,0,0
11222,r369,All states and outlying areas -> Louisiana -> Nicholls State U.,All states and outlying areas,Louisiana,Nicholls State U.,3,104,0,0,0,0,0,0,0,0,0,104
11222,r370,All states and outlying areas -> Louisiana -> Southeastern Louisiana U.,All states and outlying areas,Louisiana,Southeastern Louisiana U.,3,498,0,0,0,0,0,0,0,498,0,0
11222,r371,"All states and outlying areas -> Louisiana -> Southern U. and A&M C., Baton Rouge",All states and outlying areas,Louisiana,"Southern U. and A&M C., Baton Rouge",3,18257,0,274,0,0,0,103,0,4642,13238,0
11222,r372,All states and outlying areas -> Louisiana -> Tulane U.,All states and outlying areas,Louisiana,Tulane U.,3,133228,0,2852,1409,1009,0,114476,355,11973,1152,0
11222,r373,All states and outlying areas -> Louisiana -> U. Louisiana at Lafayette,All states and outlying areas,Louisiana,U. Louisiana at Lafayette,3,15430,0,0,750,774,0,9021,59,4725,0,100
11222,r374,"All states and outlying areas -> Louisiana -> U. Louisiana, Monroe",All states and outlying areas,Louisiana,"U. Louisiana, Monroe",3,677,160,0,0,0,0,505,11,0,0,0
11222,r375,All states and outlying areas -> Louisiana -> U. New Orleans,All states and outlying areas,Louisiana,U. New Orleans,3,2258,0,303,0,0,0,0,0,1956,0,0
11222,r376,All states and outlying areas -> Louisiana -> Xavier U. Louisiana,All states and outlying areas,Louisiana,Xavier U. Louisiana,3,12002,0,203,0,0,0,10902,144,678,75,0
11222,r377,All states and outlying areas -> Maine,All states and outlying areas,Maine,,2,83967,3759,18028,353,0,0,10460,1387,32238,16331,1411
11222,r378,All states and outlying areas -> Maine -> Bates C.,All states and outlying areas,Maine,Bates C.,3,998,0,0,0,0,0,0,0,998,0,0
11222,r379,All states and outlying areas -> Maine -> Bowdoin C.,All states and outlying areas,Maine,Bowdoin C.,3,1107,0,0,0,0,0,0,87,1019,0,0
11222,r380,All states and outlying areas -> Maine -> Colby C.,All states and outlying areas,Maine,Colby C.,3,415,0,0,0,0,0,0,0,415,0,0
11222,r381,All states and outlying areas -> Maine -> Kennebec Valley Community C.,All states and outlying areas,Maine,Kennebec Valley Community C.,3,564,0,0,0,0,0,0,0,564,0,0
11222,r382,All states and outlying areas -> Maine -> Maine Maritime Academy,All states and outlying areas,Maine,Maine Maritime Academy,3,1411,0,0,0,0,0,0,0,0,0,1411
11222,r383,All states and outlying areas -> Maine -> U. Maine,All states and outlying areas,Maine,U. Maine,3,35243,759,0,353,0,0,2487,0,28833,2811,0
11222,r384,"All states and outlying areas -> Maine -> U. Maine, System Office",All states and outlying areas,Maine,"U. Maine, System Office",3,36547,3000,18028,0,0,0,700,1300,0,13519,0
11222,r385,All states and outlying areas -> Maine -> U. New England,All states and outlying areas,Maine,U. New England,3,6607,0,0,0,0,0,6500,0,107,0,0
11222,r386,All states and outlying areas -> Maine -> U. Southern Maine,All states and outlying areas,Maine,U. Southern Maine,3,1075,0,0,0,0,0,774,0,301,0,0
11222,r387,All states and outlying areas -> Maryland,All states and outlying areas,Maryland,,2,2508610,32833,637645,22871,4878,1350,1155493,472937,144763,33678,2162
11222,r388,All states and outlying areas -> Maryland -> Bowie State U.,All states and outlying areas,Maryland,Bowie State U.,3,5233,0,111,0,250,0,255,0,4617,0,0
11222,r389,All states and outlying areas -> Maryland -> Chesapeake C.,All states and outlying areas,Maryland,Chesapeake C.,3,317,0,0,0,0,0,0,0,317,0,0
11222,r390,"All states and outlying areas -> Maryland -> Community C. Baltimore County, Catonsville",All states and outlying areas,Maryland,"Community C. Baltimore County, Catonsville",3,563,0,0,0,0,0,563,0,0,0,0
11222,r391,All states and outlying areas -> Maryland -> Frederick Community C.,All states and outlying areas,Maryland,Frederick Community C.,3,350,0,0,0,0,0,0,0,350,0,0
11222,r392,All states and outlying areas -> Maryland -> Frostburg State U.,All states and outlying areas,Maryland,Frostburg State U.,3,35,0,0,0,0,0,0,0,0,35,0
11222,r393,All states and outlying areas -> Maryland -> Hood C.,All states and outlying areas,Maryland,Hood C.,3,1276,58,45,0,0,0,910,0,263,0,0
11222,r394,All states and outlying areas -> Maryland -> Johns Hopkins U.,All states and outlying areas,Maryland,Johns Hopkins U.,3,1800816,4353,538276,8232,1411,0,843584,368592,35072,15,1281
11222,r395,"All states and outlying areas -> Maryland -> Loyola U., Maryland",All states and outlying areas,Maryland,"Loyola U., Maryland",3,704,0,167,0,0,0,0,0,537,0,0
11222,r396,All states and outlying areas -> Maryland -> Montgomery C.,All states and outlying areas,Maryland,Montgomery C.,3,350,0,0,0,0,0,0,0,350,0,0
11222,r397,All states and outlying areas -> Maryland -> Morgan State U.,All states and outlying areas,Maryland,Morgan State U.,3,23410,0,10308,1480,0,0,6549,690,4360,0,24
11222,r398,All states and outlying areas -> Maryland -> Salisbury U.,All states and outlying areas,Maryland,Salisbury U.,3,1626,0,0,0,0,0,515,0,1111,0,0
11222,r399,All states and outlying areas -> Maryland -> St. Mary's C. Maryland,All states and outlying areas,Maryland,St. Mary's C. Maryland,3,69,0,0,0,0,0,0,0,69,0,0
11222,r400,All states and outlying areas -> Maryland -> Towson U.,All states and outlying areas,Maryland,Towson U.,3,2030,50,736,0,0,0,230,0,930,84,0
11222,r401,All states and outlying areas -> Maryland -> U. Maryland Center for Environmental Science,All states and outlying areas,Maryland,U. Maryland Center for Environmental Science,3,5233,67,1093,0,0,0,0,760,3313,0,0
11222,r402,"All states and outlying areas -> Maryland -> U. Maryland, Baltimore",All states and outlying areas,Maryland,"U. Maryland, Baltimore",3,235771,0,6612,0,0,0,228456,0,133,0,570
11222,r403,"All states and outlying areas -> Maryland -> U. Maryland, Baltimore County",All states and outlying areas,Maryland,"U. Maryland, Baltimore County",3,66549,60,3743,51,708,0,7133,37199,17005,650,0
11222,r404,"All states and outlying areas -> Maryland -> U. Maryland, College Park",All states and outlying areas,Maryland,"U. Maryland, College Park",3,318088,28237,69574,416,2402,0,64794,65697,75635,11332,0
11222,r405,"All states and outlying areas -> Maryland -> U. Maryland, Eastern Shore",All states and outlying areas,Maryland,"U. Maryland, Eastern Shore",3,21046,0,362,0,108,0,654,0,700,19223,0
11222,r406,"All states and outlying areas -> Maryland -> U. Maryland, Global Campus",All states and outlying areas,Maryland,"U. Maryland, Global Campus",3,11073,0,963,10091,0,0,0,0,0,19,0
11222,r407,All states and outlying areas -> Maryland -> U. System Maryland,All states and outlying areas,Maryland,U. System Maryland,3,9818,9,1402,2600,0,1350,1850,0,0,2319,288
11222,r408,All states and outlying areas -> Maryland -> U.S. Naval Academy,All states and outlying areas,Maryland,U.S. Naval Academy,3,4183,0,4183,0,0,0,0,0,0,0,0
11222,r409,All states and outlying areas -> Maryland -> Uniformed Services U. Health Sciences,All states and outlying areas,Maryland,Uniformed Services U. Health Sciences,3,72,0,72,0,0,0,0,0,0,0,0
11222,r410,All states and outlying areas -> Massachusetts,All states and outlying areas,Massachusetts,,2,2218729,20503,330190,93633,6622,682,1198456,72104,446328,37976,12234
11222,r411,All states and outlying areas -> Massachusetts -> Amherst C.,All states and outlying areas,Massachusetts,Amherst C.,3,2562,0,0,0,0,0,66,199,2297,0,0
11222,r412,All states and outlying areas -> Massachusetts -> Anna Maria C.,All states and outlying areas,Massachusetts,Anna Maria C.,3,480,0,0,0,0,0,480,0,0,0,0
11222,r413,All states and outlying areas -> Massachusetts -> Assumption C.,All states and outlying areas,Massachusetts,Assumption C.,3,48,0,0,0,0,0,0,0,48,0,0
11222,r414,All states and outlying areas -> Massachusetts -> Babson C.,All states and outlying areas,Massachusetts,Babson C.,3,297,0,0,0,0,0,297,0,0,0,0
11222,r415,All states and outlying areas -> Massachusetts -> Bay Path U.,All states and outlying areas,Massachusetts,Bay Path U.,3,633,0,0,0,0,0,633,0,0,0,0
11222,r416,All states and outlying areas -> Massachusetts -> Bentley U.,All states and outlying areas,Massachusetts,Bentley U.,3,445,0,0,0,0,0,0,0,445,0,0
11222,r417,All states and outlying areas -> Massachusetts -> Berkshire Community C.,All states and outlying areas,Massachusetts,Berkshire Community C.,3,269,0,0,0,0,0,269,0,0,0,0
11222,r418,All states and outlying areas -> Massachusetts -> Boston C.,All states and outlying areas,Massachusetts,Boston C.,3,21988,0,1019,1574,1198,0,11857,344,5566,0,430
11222,r419,All states and outlying areas -> Massachusetts -> Boston U.,All states and outlying areas,Massachusetts,Boston U.,3,379854,461,15049,2819,60,0,313075,12080,32420,889,3001
11222,r420,All states and outlying areas -> Massachusetts -> Brandeis U.,All states and outlying areas,Massachusetts,Brandeis U.,3,32565,0,150,1665,0,0,23544,30,7176,0,0
11222,r421,All states and outlying areas -> Massachusetts -> Bridgewater State U.,All states and outlying areas,Massachusetts,Bridgewater State U.,3,1715,0,0,0,0,0,0,0,1715,0,0
11222,r422,All states and outlying areas -> Massachusetts -> C. Holy Cross,All states and outlying areas,Massachusetts,C. Holy Cross,3,1436,0,0,0,0,0,0,77,1360,0,0
11222,r423,All states and outlying areas -> Massachusetts -> Clark U.,All states and outlying areas,Massachusetts,Clark U.,3,4738,0,0,0,0,0,0,45,3472,1221,0
11222,r424,All states and outlying areas -> Massachusetts -> Consortium of Universities for the Advancement of Hydrologic Science Inc.,All states and outlying areas,Massachusetts,Consortium of Universities for the Advancement of Hydrologic Science Inc.,3,3166,0,0,0,0,0,0,0,3166,0,0
11222,r425,All states and outlying areas -> Massachusetts -> Elms C.,All states and outlying areas,Massachusetts,Elms C.,3,1500,0,0,0,0,0,0,0,1500,0,0
11222,r426,"All states and outlying areas -> Massachusetts -> Emmanuel C., Boston",All states and outlying areas,Massachusetts,"Emmanuel C., Boston",3,129,0,0,0,0,0,0,0,129,0,0
11222,r427,All states and outlying areas -> Massachusetts -> Fitchburg State U.,All states and outlying areas,Massachusetts,Fitchburg State U.,3,109,0,0,0,0,0,0,53,55,0,0
11222,r428,All states and outlying areas -> Massachusetts -> Framingham State U.,All states and outlying areas,Massachusetts,Framingham State U.,3,304,0,0,0,0,0,0,0,304,0,0
11222,r429,All states and outlying areas -> Massachusetts -> Franklin W. Olin C. Engineering,All states and outlying areas,Massachusetts,Franklin W. Olin C. Engineering,3,292,0,0,0,0,0,0,105,187,0,0
11222,r430,All states and outlying areas -> Massachusetts -> Harvard U.,All states and outlying areas,Massachusetts,Harvard U.,3,463557,226,34717,8957,1921,0,370878,5963,40550,165,179
11222,r431,All states and outlying areas -> Massachusetts -> Holyoke Community C.,All states and outlying areas,Massachusetts,Holyoke Community C.,3,558,0,0,0,0,0,558,0,0,0,0
11222,r432,All states and outlying areas -> Massachusetts -> Massachusetts C. Pharmacy and Health Sciences,All states and outlying areas,Massachusetts,Massachusetts C. Pharmacy and Health Sciences,3,383,0,0,0,0,0,383,0,0,0,0
11222,r433,All states and outlying areas -> Massachusetts -> Massachusetts Institute of Technology,All states and outlying areas,Massachusetts,Massachusetts Institute of Technology,3,446899,2980,166356,65349,0,0,105989,33125,70951,0,2149
11222,r434,All states and outlying areas -> Massachusetts -> Massachusetts Maritime Academy,All states and outlying areas,Massachusetts,Massachusetts Maritime Academy,3,1315,0,0,0,0,0,0,0,0,0,1315
11222,r435,All states and outlying areas -> Massachusetts -> Merrimack C.,All states and outlying areas,Massachusetts,Merrimack C.,3,299,0,0,0,0,0,299,0,0,0,0
11222,r436,All states and outlying areas -> Massachusetts -> MGH Institute of Health Professions,All states and outlying areas,Massachusetts,MGH Institute of Health Professions,3,4575,0,0,0,0,0,4575,0,0,0,0
