table_id,row_id,_b_state_or_location_and_agency_b_full_path,_b_state_or_location_and_agency_b_level_1,_b_state_or_location_and_agency_b_level_2,_b_state_or_location_and_agency_b_level_3,_b_state_or_location_and_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_industry,field_extramural_industry_administered_ffrdcs,field_extramural_universities_and_colleges,field_extramural_university_administered_ffrdcs,field_extramural_other_nonprofits,field_extramural_nonprofit_administered_ffrdcs,field_extramural_state_local_governments
6428,r164,"New York -> Department of Defense, total experimental development<sup>b</sup>",New York,"Department of Defense, total experimental development<sup>b</sup>",,2,1303488.4,537559.8,669863.6,0.0,61287.3,0.0,31376.8,3400.5,0.4
6428,r165,"New York -> Department of Defense, operational systems development<sup>c</sup>",New York,"Department of Defense, operational systems development<sup>c</sup>",,2,120253.8,68589.6,50972.2,0.0,0.0,0.0,692.0,0.0,0.0
6428,r166,North Carolina,North Carolina,,,1,,,,,,,,,
6428,r167,"North Carolina -> Department of Defense, RDT&E",North Carolina,"Department of Defense, RDT&E",,2,349722.4,43330.2,165373.7,0.0,111905.4,0.0,28963.1,0.0,150.0
6428,r168,"North Carolina -> Department of Defense, research",North Carolina,"Department of Defense, research",,2,140515.7,1666.0,41141.1,0.0,70338.6,0.0,27370.0,0.0,0.0
6428,r169,"North Carolina -> Department of Defense, total experimental development<sup>b</sup>",North Carolina,"Department of Defense, total experimental development<sup>b</sup>",,2,200443.6,35534.3,121687.8,0.0,41478.3,0.0,1593.2,0.0,150.0
6428,r170,"North Carolina -> Department of Defense, operational systems development<sup>c</sup>",North Carolina,"Department of Defense, operational systems development<sup>c</sup>",,2,8763.1,6129.9,2544.9,0.0,88.4,0.0,0.0,0.0,0.0
6428,r171,North Dakota,North Dakota,,,1,,,,,,,,,
6428,r172,"North Dakota -> Department of Defense, RDT&E",North Dakota,"Department of Defense, RDT&E",,2,7169.0,0.0,0.0,0.0,7169.0,0.0,0.0,0.0,0.0
6428,r173,"North Dakota -> Department of Defense, research",North Dakota,"Department of Defense, research",,2,6326.4,0.0,0.0,0.0,6326.4,0.0,0.0,0.0,0.0
6428,r174,"North Dakota -> Department of Defense, total experimental development<sup>b</sup>",North Dakota,"Department of Defense, total experimental development<sup>b</sup>",,2,842.7,0.0,0.0,0.0,842.7,0.0,0.0,0.0,0.0
6428,r175,"North Dakota -> Department of Defense, operational systems development<sup>c</sup>",North Dakota,"Department of Defense, operational systems development<sup>c</sup>",,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6428,r176,Ohio,Ohio,,,1,,,,,,,,,
6428,r177,"Ohio -> Department of Defense, RDT&E",Ohio,"Department of Defense, RDT&E",,2,4156566.4,1876516.3,2107771.7,0.0,125610.8,0.0,46667.6,0.0,0.0
6428,r178,"Ohio -> Department of Defense, research",Ohio,"Department of Defense, research",,2,425314.4,112242.0,210742.3,0.0,86994.2,0.0,15336.0,0.0,0.0
6428,r179,"Ohio -> Department of Defense, total experimental development<sup>b</sup>",Ohio,"Department of Defense, total experimental development<sup>b</sup>",,2,3323923.6,1652406.8,1603905.7,0.0,38354.0,0.0,29257.1,0.0,0.0
6428,r180,"Ohio -> Department of Defense, operational systems development<sup>c</sup>",Ohio,"Department of Defense, operational systems development<sup>c</sup>",,2,407328.4,111867.6,293123.7,0.0,262.6,0.0,2074.6,0.0,0.0
6428,r181,Oklahoma,Oklahoma,,,1,,,,,,,,,
6428,r182,"Oklahoma -> Department of Defense, RDT&E",Oklahoma,"Department of Defense, RDT&E",,2,537491.7,138463.2,384165.8,0.0,14862.7,0.0,0.0,0.0,0.0
6428,r183,"Oklahoma -> Department of Defense, research",Oklahoma,"Department of Defense, research",,2,19511.5,1258.1,5335.5,0.0,12917.8,0.0,0.0,0.0,0.0
6428,r184,"Oklahoma -> Department of Defense, total experimental development<sup>b</sup>",Oklahoma,"Department of Defense, total experimental development<sup>b</sup>",,2,132424.4,91136.0,39343.6,0.0,1944.8,0.0,0.0,0.0,0.0
6428,r185,"Oklahoma -> Department of Defense, operational systems development<sup>c</sup>",Oklahoma,"Department of Defense, operational systems development<sup>c</sup>",,2,385555.8,46069.1,339486.7,0.0,0.0,0.0,0.0,0.0,0.0
6428,r186,Oregon,Oregon,,,1,,,,,,,,,
6428,r187,"Oregon -> Department of Defense, RDT&E",Oregon,"Department of Defense, RDT&E",,2,94059.4,5429.5,59333.1,0.0,29296.8,0.0,0.0,0.0,0.0
6428,r188,"Oregon -> Department of Defense, research",Oregon,"Department of Defense, research",,2,47828.0,233.9,33721.2,0.0,13872.9,0.0,0.0,0.0,0.0
6428,r189,"Oregon -> Department of Defense, total experimental development<sup>b</sup>",Oregon,"Department of Defense, total experimental development<sup>b</sup>",,2,43700.3,4679.5,23596.9,0.0,15424.0,0.0,0.0,0.0,0.0
6428,r190,"Oregon -> Department of Defense, operational systems development<sup>c</sup>",Oregon,"Department of Defense, operational systems development<sup>c</sup>",,2,2531.0,516.1,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
6428,r191,Pennsylvania,Pennsylvania,,,1,,,,,,,,,
6428,r192,"Pennsylvania -> Department of Defense, RDT&E",Pennsylvania,"Department of Defense, RDT&E",,2,1578525.3,353824.6,878473.0,0.0,293838.7,37914.9,14473.9,0.0,0.2
6428,r193,"Pennsylvania -> Department of Defense, research",Pennsylvania,"Department of Defense, research",,2,182202.8,19003.7,36773.6,0.0,120657.2,4953.0,815.2,0.0,0.0
6428,r194,"Pennsylvania -> Department of Defense, total experimental development<sup>b</sup>",Pennsylvania,"Department of Defense, total experimental development<sup>b</sup>",,2,1193773.7,293621.2,695984.5,0.0,168744.4,29109.8,6313.6,0.0,0.2
6428,r195,"Pennsylvania -> Department of Defense, operational systems development<sup>c</sup>",Pennsylvania,"Department of Defense, operational systems development<sup>c</sup>",,2,202548.8,41199.6,145714.9,0.0,4437.1,3852.1,7345.1,0.0,0.0
6428,r196,Rhode Island,Rhode Island,,,1,,,,,,,,,
6428,r197,"Rhode Island -> Department of Defense, RDT&E",Rhode Island,"Department of Defense, RDT&E",,2,565860.5,358047.3,182990.2,0.0,22729.7,0.0,2093.3,0.0,0.0
6428,r198,"Rhode Island -> Department of Defense, research",Rhode Island,"Department of Defense, research",,2,47831.9,26241.2,5890.9,0.0,15649.7,0.0,50.0,0.0,0.0
6428,r199,"Rhode Island -> Department of Defense, total experimental development<sup>b</sup>",Rhode Island,"Department of Defense, total experimental development<sup>b</sup>",,2,498483.8,315096.7,174263.8,0.0,7080.0,0.0,2043.3,0.0,0.0
6428,r200,"Rhode Island -> Department of Defense, operational systems development<sup>c</sup>",Rhode Island,"Department of Defense, operational systems development<sup>c</sup>",,2,19544.9,16709.4,2835.5,0.0,0.0,0.0,0.0,0.0,0.0
6428,r201,South Carolina,South Carolina,,,1,,,,,,,,,
6428,r202,"South Carolina -> Department of Defense, RDT&E",South Carolina,"Department of Defense, RDT&E",,2,496053.6,96399.9,196062.9,683.5,19542.8,0.0,183364.5,0.0,0.0
6428,r203,"South Carolina -> Department of Defense, research",South Carolina,"Department of Defense, research",,2,57593.4,8722.1,4174.2,596.0,16014.9,0.0,28086.2,0.0,0.0
6428,r204,"South Carolina -> Department of Defense, total experimental development<sup>b</sup>",South Carolina,"Department of Defense, total experimental development<sup>b</sup>",,2,383039.6,70363.4,154956.2,87.6,3527.8,0.0,154104.6,0.0,0.0
6428,r205,"South Carolina -> Department of Defense, operational systems development<sup>c</sup>",South Carolina,"Department of Defense, operational systems development<sup>c</sup>",,2,55420.6,17314.3,36932.6,0.0,0.0,0.0,1173.7,0.0,0.0
6428,r206,South Dakota,South Dakota,,,1,,,,,,,,,
6428,r207,"South Dakota -> Department of Defense, RDT&E",South Dakota,"Department of Defense, RDT&E",,2,28581.7,621.8,26827.3,0.0,1131.6,0.0,1.0,0.0,0.0
6428,r208,"South Dakota -> Department of Defense, research",South Dakota,"Department of Defense, research",,2,1674.9,0.0,691.4,0.0,982.5,0.0,1.0,0.0,0.0
6428,r209,"South Dakota -> Department of Defense, total experimental development<sup>b</sup>",South Dakota,"Department of Defense, total experimental development<sup>b</sup>",,2,26860.8,621.8,26089.9,0.0,149.2,0.0,0.0,0.0,0.0
6428,r210,"South Dakota -> Department of Defense, operational systems development<sup>c</sup>",South Dakota,"Department of Defense, operational systems development<sup>c</sup>",,2,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
6428,r211,Tennessee,Tennessee,,,1,,,,,,,,,
6428,r212,"Tennessee -> Department of Defense, RDT&E",Tennessee,"Department of Defense, RDT&E",,2,377105.2,197815.4,95375.0,0.0,57152.0,0.0,15379.7,11383.2,0.0
6428,r213,"Tennessee -> Department of Defense, research",Tennessee,"Department of Defense, research",,2,76071.5,10757.5,4243.1,0.0,39933.2,0.0,15244.7,5893.0,0.0
6428,r214,"Tennessee -> Department of Defense, total experimental development<sup>b</sup>",Tennessee,"Department of Defense, total experimental development<sup>b</sup>",,2,282659.2,168947.2,90906.4,0.0,17218.8,0.0,135.0,5451.8,0.0
6428,r215,"Tennessee -> Department of Defense, operational systems development<sup>c</sup>",Tennessee,"Department of Defense, operational systems development<sup>c</sup>",,2,18374.5,18110.6,225.4,0.0,0.0,0.0,0.0,38.5,0.0
6428,r216,Texas,Texas,,,1,,,,,,,,,
6428,r217,"Texas -> Department of Defense, RDT&E",Texas,"Department of Defense, RDT&E",,2,3575741.2,332015.7,2932522.9,0.0,219140.2,0.0,91488.7,272.2,301.5
6428,r218,"Texas -> Department of Defense, research",Texas,"Department of Defense, research",,2,209522.1,5082.4,87487.1,0.0,103248.1,0.0,13587.2,117.3,0.0
6428,r219,"Texas -> Department of Defense, total experimental development<sup>b</sup>",Texas,"Department of Defense, total experimental development<sup>b</sup>",,2,2469535.3,105235.2,2179043.8,0.0,107081.8,0.0,77718.1,154.9,301.5
6428,r220,"Texas -> Department of Defense, operational systems development<sup>c</sup>",Texas,"Department of Defense, operational systems development<sup>c</sup>",,2,896683.8,221698.1,665992.0,0.0,8810.3,0.0,183.4,0.0,0.0
6428,r221,Utah,Utah,,,1,,,,,,,,,
6428,r222,"Utah -> Department of Defense, RDT&E",Utah,"Department of Defense, RDT&E",,2,787981.8,235655.2,422452.6,0.0,124624.1,0.0,5250.0,0.0,0.0
6428,r223,"Utah -> Department of Defense, research",Utah,"Department of Defense, research",,2,134329.2,1029.1,111454.9,0.0,21845.2,0.0,0.0,0.0,0.0
6428,r224,"Utah -> Department of Defense, total experimental development<sup>b</sup>",Utah,"Department of Defense, total experimental development<sup>b</sup>",,2,440676.2,140178.9,193869.4,0.0,101377.9,0.0,5250.0,0.0,0.0
6428,r225,"Utah -> Department of Defense, operational systems development<sup>c</sup>",Utah,"Department of Defense, operational systems development<sup>c</sup>",,2,212976.5,94447.2,117128.2,0.0,1401.0,0.0,0.0,0.0,0.0
6428,r226,Vermont,Vermont,,,1,,,,,,,,,
6428,r227,"Vermont -> Department of Defense, RDT&E",Vermont,"Department of Defense, RDT&E",,2,17906.6,177.6,17215.9,0.0,513.1,0.0,0.05,0.0,0.0
6428,r228,"Vermont -> Department of Defense, research",Vermont,"Department of Defense, research",,2,2042.2,0.0,1707.9,0.0,334.3,0.0,0.05,0.0,0.0
6428,r229,"Vermont -> Department of Defense, total experimental development<sup>b</sup>",Vermont,"Department of Defense, total experimental development<sup>b</sup>",,2,15817.3,138.5,15508.1,0.0,170.8,0.0,0.0,0.0,0.0
6428,r230,"Vermont -> Department of Defense, operational systems development<sup>c</sup>",Vermont,"Department of Defense, operational systems development<sup>c</sup>",,2,47.1,39.1,0.0,0.0,8.0,0.0,0.0,0.0,0.0
6428,r231,Virginia,Virginia,,,1,,,,,,,,,
6428,r232,"Virginia -> Department of Defense, RDT&E",Virginia,"Department of Defense, RDT&E",,2,7948782.7,1905100.0,5328556.6,0.0,223593.6,0.0,76490.7,414323.7,718.0
6428,r233,"Virginia -> Department of Defense, research",Virginia,"Department of Defense, research",,2,1017668.9,135736.1,653144.8,0.0,146072.8,0.0,11258.1,70845.2,611.9
6428,r234,"Virginia -> Department of Defense, total experimental development<sup>b</sup>",Virginia,"Department of Defense, total experimental development<sup>b</sup>",,2,6239379.2,1635155.6,4178262.7,0.0,76768.2,0.0,63572.6,285513.9,106.2
6428,r235,"Virginia -> Department of Defense, operational systems development<sup>c</sup>",Virginia,"Department of Defense, operational systems development<sup>c</sup>",,2,691734.6,134208.3,497149.0,0.0,752.5,0.0,1660.1,57964.7,0.0
6428,r236,Washington,Washington,,,1,,,,,,,,,
6428,r237,"Washington -> Department of Defense, RDT&E",Washington,"Department of Defense, RDT&E",,2,722094.7,201125.0,327734.2,0.0,93656.9,0.0,60795.9,38782.7,0.0
6428,r238,"Washington -> Department of Defense, research",Washington,"Department of Defense, research",,2,104041.8,5743.1,13422.2,0.0,58782.6,0.0,6054.8,20039.1,0.0
6428,r239,"Washington -> Department of Defense, total experimental development<sup>b</sup>",Washington,"Department of Defense, total experimental development<sup>b</sup>",,2,587181.1,186236.2,301465.6,0.0,34578.3,0.0,54741.1,10160.0,0.0
6428,r240,"Washington -> Department of Defense, operational systems development<sup>c</sup>",Washington,"Department of Defense, operational systems development<sup>c</sup>",,2,30871.8,9145.8,12846.4,0.0,296.0,0.0,0.0,8583.6,0.0
6428,r241,West Virginia,West Virginia,,,1,,,,,,,,,
6428,r242,"West Virginia -> Department of Defense, RDT&E",West Virginia,"Department of Defense, RDT&E",,2,26415.7,2271.7,21575.8,0.0,2418.3,0.0,150.0,0.0,0.0
6428,r243,"West Virginia -> Department of Defense, research",West Virginia,"Department of Defense, research",,2,4494.7,2228.6,412.6,0.0,1703.5,0.0,150.0,0.0,0.0
6428,r244,"West Virginia -> Department of Defense, total experimental development<sup>b</sup>",West Virginia,"Department of Defense, total experimental development<sup>b</sup>",,2,1614.9,43.0,857.0,0.0,714.8,0.0,0.0,0.0,0.0
6428,r245,"West Virginia -> Department of Defense, operational systems development<sup>c</sup>",West Virginia,"Department of Defense, operational systems development<sup>c</sup>",,2,20306.2,0.0,20306.2,0.0,0.0,0.0,0.0,0.0,0.0
6428,r246,Wisconsin,Wisconsin,,,1,,,,,,,,,
6428,r247,"Wisconsin -> Department of Defense, RDT&E",Wisconsin,"Department of Defense, RDT&E",,2,86117.9,0.5,54732.1,0.0,30711.5,0.0,673.8,0.0,0.0
6428,r248,"Wisconsin -> Department of Defense, research",Wisconsin,"Department of Defense, research",,2,19579.7,0.5,4027.4,0.0,14879.4,0.0,672.4,0.0,0.0
6428,r249,"Wisconsin -> Department of Defense, total experimental development<sup>b</sup>",Wisconsin,"Department of Defense, total experimental development<sup>b</sup>",,2,64691.5,0.0,48858.1,0.0,15832.1,0.0,1.4,0.0,0.0
6428,r250,"Wisconsin -> Department of Defense, operational systems development<sup>c</sup>",Wisconsin,"Department of Defense, operational systems development<sup>c</sup>",,2,1846.7,0.0,1846.7,0.0,0.0,0.0,0.0,0.0,0.0
6428,r251,Wyoming,Wyoming,,,1,,,,,,,,,
6428,r252,"Wyoming -> Department of Defense, RDT&E",Wyoming,"Department of Defense, RDT&E",,2,4332.8,0.0,3239.3,0.0,1093.5,0.0,0.0,0.0,0.0
6428,r253,"Wyoming -> Department of Defense, research",Wyoming,"Department of Defense, research",,2,1163.6,0.0,70.1,0.0,1093.5,0.0,0.0,0.0,0.0
6428,r254,"Wyoming -> Department of Defense, total experimental development<sup>b</sup>",Wyoming,"Department of Defense, total experimental development<sup>b</sup>",,2,1275.9,0.0,1275.9,0.0,0.0,0.0,0.0,0.0,0.0
6428,r255,"Wyoming -> Department of Defense, operational systems development<sup>c</sup>",Wyoming,"Department of Defense, operational systems development<sup>c</sup>",,2,1893.3,0.0,1893.3,0.0,0.0,0.0,0.0,0.0,0.0
6428,r256,Outlying areas,Outlying areas,,,1,,,,,,,,,
6428,r257,"Outlying areas -> Department of Defense, RDT&E",Outlying areas,"Department of Defense, RDT&E",,2,52442.8,33941.1,16679.9,0.0,1821.8,0.0,0.0,0.0,0.0
6428,r258,"Outlying areas -> Department of Defense, research",Outlying areas,"Department of Defense, research",,2,357.6,0.0,0.0,0.0,357.6,0.0,0.0,0.0,0.0
6428,r259,"Outlying areas -> Department of Defense, total experimental development<sup>b</sup>",Outlying areas,"Department of Defense, total experimental development<sup>b</sup>",,2,35003.6,33265.9,273.6,0.0,1464.1,0.0,0.0,0.0,0.0
6428,r260,"Outlying areas -> Department of Defense, operational systems development<sup>c</sup>",Outlying areas,"Department of Defense, operational systems development<sup>c</sup>",,2,17081.6,675.2,16406.4,0.0,0.0,0.0,0.0,0.0,0.0
6428,r261,Outlying areas -> Puerto Rico,Outlying areas,Puerto Rico,,2,,,,,,,,,
6428,r262,"Outlying areas -> Puerto Rico -> Department of Defense, RDT&E",Outlying areas,Puerto Rico,"Department of Defense, RDT&E",3,2088.0,0.0,266.2,0.0,1821.8,0.0,0.0,0.0,0.0
6428,r263,"Outlying areas -> Puerto Rico -> Department of Defense, research",Outlying areas,Puerto Rico,"Department of Defense, research",3,357.6,0.0,0.0,0.0,357.6,0.0,0.0,0.0,0.0
6428,r264,"Outlying areas -> Puerto Rico -> Department of Defense, total experimental development<sup>b</sup>",Outlying areas,Puerto Rico,"Department of Defense, total experimental development<sup>b</sup>",3,1730.3,0.0,266.2,0.0,1464.1,0.0,0.0,0.0,0.0
6428,r265,"Outlying areas -> Puerto Rico -> Department of Defense, operational systems development<sup>c</sup>",Outlying areas,Puerto Rico,"Department of Defense, operational systems development<sup>c</sup>",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6428,r266,Outlying areas -> Other areas<sup>d</sup>,Outlying areas,Other areas<sup>d</sup>,,2,,,,,,,,,
6428,r267,"Outlying areas -> Other areas<sup>d</sup> -> Department of Defense, RDT&E",Outlying areas,Other areas<sup>d</sup>,"Department of Defense, RDT&E",3,50354.8,33941.1,16413.7,0.0,0.0,0.0,0.0,0.0,0.0
6428,r268,"Outlying areas -> Other areas<sup>d</sup> -> Department of Defense, research",Outlying areas,Other areas<sup>d</sup>,"Department of Defense, research",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6428,r269,"Outlying areas -> Other areas<sup>d</sup> -> Department of Defense, total experimental development<sup>b</sup>",Outlying areas,Other areas<sup>d</sup>,"Department of Defense, total experimental development<sup>b</sup>",3,33273.2,33265.9,7.3,0.0,0.0,0.0,0.0,0.0,0.0
6428,r270,"Outlying areas -> Other areas<sup>d</sup> -> Department of Defense, operational systems development<sup>c</sup>",Outlying areas,Other areas<sup>d</sup>,"Department of Defense, operational systems development<sup>c</sup>",3,17081.6,675.2,16406.4,0.0,0.0,0.0,0.0,0.0,0.0
6428,r271,Offices abroad<sup>e</sup>,Offices abroad<sup>e</sup>,,,1,,,,,,,,,
6428,r272,"Offices abroad<sup>e</sup> -> Department of Defense, RDT&E",Offices abroad<sup>e</sup>,"Department of Defense, RDT&E",,2,2194.0,962.9,831.9,0.0,399.2,0.0,0.0,0.0,0.0
6428,r273,"Offices abroad<sup>e</sup> -> Department of Defense, research",Offices abroad<sup>e</sup>,"Department of Defense, research",,2,789.6,390.4,0.0,0.0,399.2,0.0,0.0,0.0,0.0
6428,r274,"Offices abroad<sup>e</sup> -> Department of Defense, total experimental development<sup>b</sup>",Offices abroad<sup>e</sup>,"Department of Defense, total experimental development<sup>b</sup>",,2,1404.3,572.4,831.9,0.0,0.0,0.0,0.0,0.0,0.0
6428,r275,"Offices abroad<sup>e</sup> -> Department of Defense, operational systems development<sup>c</sup>",Offices abroad<sup>e</sup>,"Department of Defense, operational systems development<sup>c</sup>",,2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6428,r276,Undistributed<sup>f</sup>,Undistributed<sup>f</sup>,,,1,,,,,,,,,
6428,r277,"Undistributed<sup>f</sup> -> Department of Defense, RDT&E",Undistributed<sup>f</sup>,"Department of Defense, RDT&E",,2,29486185.6,6425970.3,23035855.6,0.0,7800.0,0.0,16559.8,0.0,0.0
6428,r278,"Undistributed<sup>f</sup> -> Department of Defense, research",Undistributed<sup>f</sup>,"Department of Defense, research",,2,162552.7,83495.1,55075.9,0.0,7422.0,0.0,16559.8,0.0,0.0
6428,r279,"Undistributed<sup>f</sup> -> Department of Defense, total experimental development<sup>b</sup>",Undistributed<sup>f</sup>,"Department of Defense, total experimental development<sup>b</sup>",,2,1666613.4,1159116.2,507119.2,0.0,378.0,0.0,0.0,0.0,0.0
6428,r280,"Undistributed<sup>f</sup> -> Department of Defense, operational systems development<sup>c</sup>",Undistributed<sup>f</sup>,"Department of Defense, operational systems development<sup>c</sup>",,2,27657019.4,5183359.0,22473660.5,0.0,0.0,0.0,0.0,0.0,0.0
