table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_non_medical_school_r_d_expenditures,field_all_medical_school_r_d_expenditures,field_all_r_d_expenditures
7975,r201,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,200,"['40,260', '']","['38,745', '']","['79,005', '']"
7975,r202,All institutions -> Ohio U.,All institutions,Ohio U.,2,201,"['39,536', '']","['10,228', '']","['49,764', '']"
7975,r203,All institutions -> U. Denver,All institutions,U. Denver,2,202,"['38,751', '']","['0', '']","['38,751', '']"
7975,r204,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,203,"['37,201', '']","['0', '']","['37,201', '']"
7975,r205,All institutions -> Marquette U.,All institutions,Marquette U.,2,204,"['37,087', '']","['0', '']","['37,087', '']"
7975,r206,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,205,"['37,033', '']","['0', '']","['37,033', '']"
7975,r207,All institutions -> U. West Florida,All institutions,U. West Florida,2,206,"['36,837', '']","['0', '']","['36,837', '']"
7975,r208,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,207,"['35,768', '']","['0', '']","['35,768', '']"
7975,r209,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,208,"['35,548', '']","['0', '']","['35,548', '']"
7975,r210,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,209,"['35,378', '']","['16,284', '']","['51,662', '']"
7975,r211,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,210,"['35,373', '']","['22,814', '']","['58,187', '']"
7975,r212,All institutions -> U. Toledo,All institutions,U. Toledo,2,211,"['34,657', '']","['18,512', '']","['53,169', '']"
7975,r213,All institutions -> Howard U.,All institutions,Howard U.,2,212,"['34,072', '']","['18,340', '']","['52,412', '']"
7975,r214,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,213,"['33,816', '']","['0', '']","['33,816', '']"
7975,r215,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,214,"['32,086', '']","['0', '']","['32,086', '']"
7975,r216,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,215,"['30,500', '']","['0', '']","['30,500', '']"
7975,r217,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,216,"['30,421', '']","['13,690', '']","['44,111', '']"
7975,r218,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,217,"['29,698', '']","['0', '']","['29,698', '']"
7975,r219,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,218,"['28,896', '']","['0', '']","['28,896', '']"
7975,r220,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,219,"['28,870', '']","['18,340', '']","['47,210', '']"
7975,r221,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,220,"['28,745', '']","['0', '']","['28,745', '']"
7975,r222,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,221,"['28,729', '']","['0', '']","['28,729', '']"
7975,r223,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,222,"['28,440', '']","['0', '']","['28,440', '']"
7975,r224,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,223,"['27,928', '']","['0', '']","['27,928', '']"
7975,r225,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,224,"['27,417', '']","['0', '']","['27,417', '']"
7975,r226,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,225,"['26,880', 'i']","['0', 'i']","['26,880', 'i']"
7975,r227,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,226,"['26,521', '']","['7,334', '']","['33,855', '']"
7975,r228,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,227,"['26,365', '']","['0', '']","['26,365', '']"
7975,r229,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,228,"['25,953', '']","['0', '']","['25,953', '']"
7975,r230,All institutions -> Chapman U.,All institutions,Chapman U.,2,229,"['25,820', '']","['0', '']","['25,820', '']"
7975,r231,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,230,"['25,261', '']","['0', '']","['25,261', '']"
7975,r232,All institutions -> Miami U.,All institutions,Miami U.,2,231,"['25,138', '']","['0', '']","['25,138', '']"
7975,r233,All institutions -> Villanova U.,All institutions,Villanova U.,2,232,"['24,723', '']","['0', '']","['24,723', '']"
7975,r234,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,233,"['24,335', '']","['0', '']","['24,335', '']"
7975,r235,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,234,"['24,152', '']","['0', '']","['24,152', '']"
7975,r236,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,235,"['23,854', '']","['0', '']","['23,854', '']"
7975,r237,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,236,"['23,767', '']","['0', '']","['23,767', '']"
7975,r238,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,237,"['23,741', '']","['23,869', '']","['47,610', '']"
7975,r239,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,238,"['23,699', '']","['0', '']","['23,699', '']"
7975,r240,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,239,"['23,578', '']","['0', '']","['23,578', '']"
7975,r241,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,240,"['23,195', '']","['0', '']","['23,195', '']"
7975,r242,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,241,"['23,193', '']","['0', '']","['23,193', '']"
7975,r243,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,242,"['22,531', '']","['0', '']","['22,531', '']"
7975,r244,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,243,"['21,355', '']","['0', '']","['21,355', '']"
7975,r245,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,244,"['21,332', '']","['0', '']","['21,332', '']"
7975,r246,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,245,"['21,295', '']","['0', '']","['21,295', '']"
7975,r247,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,246,"['20,628', '']","['0', '']","['20,628', '']"
7975,r248,All institutions -> Oakland U.,All institutions,Oakland U.,2,247,"['20,214', '']","['47', '']","['20,261', '']"
7975,r249,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,248,"['20,108', '']","['0', '']","['20,108', '']"
7975,r250,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,249,"['19,939', '']","['5,375', '']","['25,314', '']"
7975,r251,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,250,"['19,830', '']","['0', '']","['19,830', '']"
7975,r252,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,251,"['19,696', '']","['0', '']","['19,696', '']"
7975,r253,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,252,"['19,006', '']","['0', '']","['19,006', '']"
7975,r254,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,253,"['18,880', '']","['0', '']","['18,880', '']"
7975,r255,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,254,"['18,805', '']","['8,732', '']","['27,537', '']"
7975,r256,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,255,"['18,619', '']","['0', '']","['18,619', '']"
7975,r257,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,256,"['18,368', '']","['0', '']","['18,368', '']"
7975,r258,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,257,"['18,044', '']","['0', '']","['18,044', '']"
7975,r259,All institutions -> U. Colorado Denver<sup>d</sup>,All institutions,U. Colorado Denver<sup>d</sup>,2,258,"['18,039', '']","['0', '']","['18,039', '']"
7975,r260,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,259,"['17,729', '']","['0', '']","['17,729', '']"
7975,r261,All institutions -> U. Guam,All institutions,U. Guam,2,260,"['17,666', '']","['0', '']","['17,666', '']"
7975,r262,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,261,"['17,582', '']","['0', '']","['17,582', '']"
7975,r263,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,262,"['17,525', '']","['182,868', '']","['200,393', '']"
7975,r264,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,263,"['17,390', '']","['0', '']","['17,390', '']"
7975,r265,All institutions -> U. Akron,All institutions,U. Akron,2,264,"['17,340', '']","['0', '']","['17,340', '']"
7975,r266,All institutions -> Wright State U.,All institutions,Wright State U.,2,265,"['17,067', '']","['9,192', '']","['26,259', '']"
7975,r267,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,266,"['16,979', '']","['0', '']","['16,979', '']"
7975,r268,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,267,"['16,765', '']","['0', '']","['16,765', '']"
7975,r269,All institutions -> Fordham U.,All institutions,Fordham U.,2,268,"['16,731', '']","['0', '']","['16,731', '']"
7975,r270,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,269,"['16,656', '']","['0', '']","['16,656', '']"
7975,r271,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,270,"['16,573', '']","['0', '']","['16,573', '']"
7975,r272,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,271,"['16,449', '']","['0', '']","['16,449', '']"
7975,r273,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,272,"['16,157', '']","['0', '']","['16,157', '']"
7975,r274,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,273,"['16,063', '']","['0', '']","['16,063', '']"
7975,r275,All institutions -> U. North Florida,All institutions,U. North Florida,2,274,"['15,782', '']","['0', '']","['15,782', '']"
7975,r276,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,275,"['15,746', '']","['0', '']","['15,746', '']"
7975,r277,All institutions -> Rowan U.,All institutions,Rowan U.,2,276,"['15,649', '']","['10,809', '']","['26,458', '']"
7975,r278,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,277,"['15,403', '']","['0', '']","['15,403', '']"
7975,r279,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,278,"['15,387', '']","['0', '']","['15,387', '']"
7975,r280,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,279,"['15,344', '']","['26,239', '']","['41,583', '']"
7975,r281,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,280,"['15,285', '']","['51', '']","['15,336', '']"
7975,r282,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,281,"['15,231', '']","['0', '']","['15,231', '']"
7975,r283,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,282,"['15,134', '']","['0', '']","['15,134', '']"
7975,r284,All institutions -> Long Island U.,All institutions,Long Island U.,2,283,"['15,059', '']","['0', '']","['15,059', '']"
7975,r285,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,284,"['15,035', '']","['0', '']","['15,035', '']"
7975,r286,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,285,"['14,933', '']","['0', '']","['14,933', '']"
7975,r287,All institutions -> James Madison U.,All institutions,James Madison U.,2,286,"['14,687', '']","['0', '']","['14,687', '']"
7975,r288,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,287,"['14,672', '']","['0', '']","['14,672', '']"
7975,r289,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,288,"['14,632', '']","['0', '']","['14,632', '']"
7975,r290,All institutions -> New School,All institutions,New School,2,289,"['14,281', '']","['0', '']","['14,281', '']"
7975,r291,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,290,"['14,188', '']","['0', '']","['14,188', '']"
7975,r292,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,291,"['14,105', '']","['0', '']","['14,105', '']"
7975,r293,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,292,"['14,103', '']","['0', '']","['14,103', '']"
7975,r294,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,293,"['13,997', '']","['250,219', '']","['264,216', '']"
7975,r295,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,294,"['13,953', '']","['0', '']","['13,953', '']"
7975,r296,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,295,"['13,450', '']","['0', '']","['13,450', '']"
7975,r297,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,296,"['12,976', '']","['11,537', '']","['24,513', '']"
7975,r298,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,297,"['12,946', '']","['369', '']","['13,315', '']"
7975,r299,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,298,"['12,918', '']","['0', '']","['12,918', '']"
7975,r300,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,299,"['12,819', '']","['0', '']","['12,819', '']"
7975,r301,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,300,"['12,799', '']","['0', '']","['12,799', '']"
7975,r302,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,301,"['11,791', '']","['0', '']","['11,791', '']"
7975,r303,All institutions -> Hampton U.,All institutions,Hampton U.,2,302,"['11,669', '']","['0', '']","['11,669', '']"
7975,r304,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,303,"['11,607', '']","['0', '']","['11,607', '']"
7975,r305,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,304,"['11,522', '']","['1,706', '']","['13,228', '']"
7975,r306,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,305,"['11,233', '']","['10,493', '']","['21,726', '']"
7975,r307,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,306,"['11,192', '']","['0', '']","['11,192', '']"
7975,r308,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,307,"['10,990', '']","['0', '']","['10,990', '']"
7975,r309,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,308,"['10,818', '']","['0', '']","['10,818', '']"
7975,r310,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,309,"['10,552', '']","['0', '']","['10,552', '']"
7975,r311,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,310,"['10,521', '']","['0', '']","['10,521', '']"
7975,r312,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,311,"['10,213', '']","['0', '']","['10,213', '']"
7975,r313,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,312,"['10,123', '']","['0', '']","['10,123', '']"
7975,r314,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,313,"['10,014', '']","['0', '']","['10,014', '']"
7975,r315,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,314,"['9,920', '']","['0', '']","['9,920', '']"
7975,r316,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,315,"['9,527', '']","['0', '']","['9,527', '']"
7975,r317,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,316,"['9,382', '']","['0', '']","['9,382', '']"
7975,r318,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,317,"['9,218', '']","['9,231', '']","['18,449', '']"
7975,r319,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,318,"['9,213', '']","['0', '']","['9,213', '']"
7975,r320,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,319,"['9,193', '']","['35,677', '']","['44,870', '']"
7975,r321,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,320,"['9,128', '']","['0', '']","['9,128', '']"
7975,r322,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,321,"['9,065', 'i']","['0', 'i']","['9,065', 'i']"
7975,r323,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,322,"['9,006', '']","['0', '']","['9,006', '']"
7975,r324,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,323,"['8,987', '']","['0', '']","['8,987', '']"
7975,r325,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,324,"['8,892', '']","['0', '']","['8,892', '']"
7975,r326,All institutions -> Marshall U.,All institutions,Marshall U.,2,325,"['8,884', '']","['14,736', '']","['23,620', '']"
7975,r327,All institutions -> Ball State U.,All institutions,Ball State U.,2,326,"['8,826', '']","['0', '']","['8,826', '']"
7975,r328,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,327,"['8,756', '']","['0', '']","['8,756', '']"
7975,r329,All institutions -> Central State U.,All institutions,Central State U.,2,328,"['8,751', '']","['0', '']","['8,751', '']"
7975,r330,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,329,"['8,713', '']","['0', '']","['8,713', '']"
7975,r331,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,330,"['8,636', '']","['0', '']","['8,636', '']"
7975,r332,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,331,"['8,422', '']","['0', '']","['8,422', '']"
7975,r333,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,332,"['8,311', '']","['0', '']","['8,311', '']"
7975,r334,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,333,"['8,197', '']","['0', '']","['8,197', '']"
7975,r335,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,334,"['8,123', '']","['0', '']","['8,123', '']"
7975,r336,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,335,"['8,104', '']","['0', '']","['8,104', '']"
7975,r337,All institutions -> Augusta U.,All institutions,Augusta U.,2,336,"['8,026', '']","['108,454', '']","['116,480', '']"
7975,r338,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,337,"['8,009', '']","['0', '']","['8,009', '']"
7975,r339,All institutions -> Clark U.,All institutions,Clark U.,2,338,"['7,931', '']","['0', '']","['7,931', '']"
7975,r340,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,339,"['7,867', '']","['0', '']","['7,867', '']"
7975,r341,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,340,"['7,621', '']","['0', '']","['7,621', '']"
7975,r342,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,341,"['7,583', '']","['36,453', '']","['44,036', '']"
7975,r343,All institutions -> U. San Diego,All institutions,U. San Diego,2,342,"['7,580', '']","['0', '']","['7,580', '']"
7975,r344,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,343,"['7,558', '']","['178,201', '']","['185,759', '']"
7975,r345,All institutions -> Creighton U.,All institutions,Creighton U.,2,344,"['7,542', 'i']","['15,709', 'i']","['23,251', '']"
7975,r346,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,345,"['7,472', '']","['0', '']","['7,472', '']"
7975,r347,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,346,"['7,411', '']","['0', '']","['7,411', '']"
7975,r348,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,347,"['7,397', '']","['0', '']","['7,397', '']"
7975,r349,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,348,"['7,235', '']","['0', '']","['7,235', '']"
7975,r350,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,349,"['7,233', '']","['0', '']","['7,233', '']"
7975,r351,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,350,"['7,011', '']","['0', '']","['7,011', '']"
7975,r352,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,351,"['6,944', '']","['0', '']","['6,944', '']"
7975,r353,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,352,"['6,882', '']","['0', '']","['6,882', '']"
7975,r354,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,353,"['6,809', '']","['0', '']","['6,809', '']"
7975,r355,All institutions -> DePaul U.,All institutions,DePaul U.,2,354,"['6,675', '']","['0', '']","['6,675', '']"
7975,r356,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,355,"['6,565', '']","['0', '']","['6,565', '']"
7975,r357,All institutions -> C. Charleston,All institutions,C. Charleston,2,356,"['6,361', '']","['0', '']","['6,361', '']"
7975,r358,All institutions -> Langston U.,All institutions,Langston U.,2,357,"['6,345', '']","['0', '']","['6,345', '']"
7975,r359,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,358,"['6,318', '']","['0', '']","['6,318', '']"
7975,r360,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,359,"['6,253', '']","['0', '']","['6,253', '']"
7975,r361,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,360,"['6,252', '']","['0', '']","['6,252', '']"
7975,r362,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,361,"['6,180', '']","['0', '']","['6,180', '']"
7975,r363,"All institutions -> Southern U. and A&M C., Agricultural Research and Extension Center",All institutions,"Southern U. and A&M C., Agricultural Research and Extension Center",2,362,"['6,164', '']","['0', '']","['6,164', '']"
7975,r364,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,363,"['6,126', '']","['0', '']","['6,126', '']"
7975,r365,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,364,"['5,997', 'i']","['0', 'i']","['5,997', 'i']"
7975,r366,All institutions -> Roseman U. of Health Sciences,All institutions,Roseman U. of Health Sciences,2,365,"['5,985', '']","['0', '']","['5,985', '']"
7975,r367,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,366,"['5,750', '']","['0', '']","['5,750', '']"
7975,r368,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,367,"['5,647', '']","['0', '']","['5,647', '']"
7975,r369,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,368,"['5,560', '']","['1,128', '']","['6,688', '']"
7975,r370,All institutions -> Naval War C.,All institutions,Naval War C.,2,369,"['5,542', '']","['0', '']","['5,542', '']"
7975,r371,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,370,"['5,520', '']","['626,614', '']","['632,134', '']"
7975,r372,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,371,"['5,509', '']","['0', '']","['5,509', '']"
7975,r373,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,372,"['5,480', '']","['0', '']","['5,480', '']"
7975,r374,All institutions -> Colorado C.,All institutions,Colorado C.,2,373,"['5,467', '']","['0', '']","['5,467', '']"
7975,r375,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,374,"['5,452', '']","['0', '']","['5,452', '']"
7975,r376,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,375,"['5,338', '']","['0', '']","['5,338', '']"
7975,r377,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,376,"['5,320', '']","['0', '']","['5,320', '']"
7975,r378,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,377,"['5,318', '']","['0', '']","['5,318', '']"
7975,r379,All institutions -> U. of Health Sciences and Pharmacy in St. Louis,All institutions,U. of Health Sciences and Pharmacy in St. Louis,2,378,"['5,313', '']","['0', '']","['5,313', '']"
7975,r380,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,379,"['5,277', '']","['268', '']","['5,545', '']"
7975,r381,All institutions -> Hope C.,All institutions,Hope C.,2,380,"['5,211', '']","['0', '']","['5,211', '']"
7975,r382,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,381,"['5,146', '']","['0', '']","['5,146', '']"
7975,r383,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,382,"['5,142', '']","['0', '']","['5,142', '']"
7975,r384,All institutions -> Reed C.,All institutions,Reed C.,2,383,"['5,132', 'i']","['0', 'i']","['5,132', 'i']"
7975,r385,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,384,"['5,090', '']","['2,095', '']","['7,185', '']"
7975,r386,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,385,"['5,071', '']","['39,299', '']","['44,370', '']"
7975,r387,All institutions -> High Tech High Graduate School of Ed.,All institutions,High Tech High Graduate School of Ed.,2,386,"['5,032', '']","['0', '']","['5,032', '']"
7975,r388,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,387,"['4,995', '']","['5,966', '']","['10,961', '']"
7975,r389,All institutions -> U. New England,All institutions,U. New England,2,388,"['4,988', '']","['1,246', '']","['6,234', '']"
7975,r390,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,389,"['4,967', '']","['0', '']","['4,967', '']"
7975,r391,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,390,"['4,943', '']","['0', '']","['4,943', '']"
7975,r392,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,390,"['4,943', '']","['0', '']","['4,943', '']"
7975,r393,All institutions -> Williams C.,All institutions,Williams C.,2,392,"['4,902', 'i']","['0', 'i']","['4,902', 'i']"
7975,r394,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,393,"['4,844', '']","['0', '']","['4,844', '']"
7975,r395,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,394,"['4,842', '']","['0', '']","['4,842', '']"
7975,r396,All institutions -> Lamar U.,All institutions,Lamar U.,2,395,"['4,734', '']","['0', '']","['4,734', '']"
7975,r397,All institutions -> Pacific U.,All institutions,Pacific U.,2,396,"['4,690', '']","['0', '']","['4,690', '']"
7975,r398,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,397,"['4,662', 'i']","['0', 'i']","['4,662', 'i']"
7975,r399,All institutions -> Amherst C.,All institutions,Amherst C.,2,398,"['4,636', '']","['0', '']","['4,636', '']"
7975,r400,All institutions -> Barnard C.,All institutions,Barnard C.,2,399,"['4,632', '']","['0', '']","['4,632', '']"
7975,r401,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,400,"['4,597', '']","['0', '']","['4,597', '']"
7975,r402,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,401,"['4,578', '']","['0', '']","['4,578', '']"
7975,r403,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,402,"['4,533', '']","['0', '']","['4,533', '']"
