table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_salaries_wages_and_fringe_benefits,field_stock_based_compensation,field_temporary_staffing,field_expensed_equipment,field_materials_and_supplies,field_lease_and_rental_payments,field_depreciation,field_royalties_and_licensing_fees,field_other_purchased_services_except_r_d_,field_other
2704,r076,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['11,252', '  ']","['6,963', '  ']","['200', '  ']","['535', '  ']","['252', '  ']","['929', '  ']","['245', '  ']","['169', '  ']","['68', '  ']","['540', '  ']","['1,350', '  ']"
2704,r077,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2704,r078,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['12,321', '  ']","['7,344', '  ']","['343', '  ']","['477', '  ']","['142', '  ']","['1,227', '  ']","['326', '  ']","['218', '  ']","['134', '  ']","['621', '  ']","['1,488', '  ']"
2704,r079,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['18,547', '  ']","['11,532', '  ']","['622', '  ']","['812', '  ']","['166', '  ']","['1,614', '  ']","['351', '  ']","['459', '  ']","['119', '  ']","['769', '  ']","['2,103', '  ']"
2704,r080,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2704,r081,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['19,645', '  ']","['11,354', '  ']","['1,084', '  ']","['1,027', '  ']","['346', '  ']","['1,395', '  ']","['523', '  ']","['466', '  ']","['122', '  ']","['646', '  ']","['2,682', '  ']"
2704,r082,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['17,657', '  ']","['10,241', '  ']","['969', '  ']","['800', '  ']","['218', '  ']","['1,385', '  ']","['331', '  ']","['494', '  ']","['331', '  ']","['650', '  ']","['2,237', '  ']"
2704,r083,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['68,578', '  ']","['41,397', '  ']","['5,313', '  ']","['2,312', '  ']","['872', '  ']","['4,190', '  ']","['992', '  ']","['2,438', '  ']","['463', '  ']","['1,600', '  ']","['9,003', '  ']"
2704,r084,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['45,337', '  ']","['24,963', '  ']","['2,589', '  ']","['2,125', '  ']","['399', '  ']","['3,010', '  ']","['663', '  ']","['1,920', '  ']","['96', 'i ']","['1,974', 'i ']","['7,597', '  ']"
2704,r085,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['84,420', '  ']","['45,727', '  ']","['5,028', '  ']","['3,575', '  ']","['1,348', '  ']","['5,590', '  ']","['1,325', 'i ']","['4,173', '  ']","['465', '  ']","['4,650', '  ']","['12,539', '  ']"
2704,r086,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['158,889', '  ']","['85,750', '  ']","['12,537', '  ']","['6,698', '  ']","['3,478', '  ']","['10,392', '  ']","['2,954', '  ']","['5,999', '  ']","['1,069', '  ']","['4,457', '  ']","['25,553', '  ']"
