table_id,row_id,_b_region_country_or_economy_b_full_path,_b_region_country_or_economy_b_level_1,_b_region_country_or_economy_b_level_2,_b_region_country_or_economy_b_level_3,_b_region_country_or_economy_b_hierarchy_depth,field_total,field_dhs,field_dod,field_doe,field_hhs,field_nasa,field_nsf,field_usda,field_othera
3948,r033,All areas and organizations -> Asia -> Indonesia,All areas and organizations,Asia,Indonesia,3,300.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0
3948,r034,All areas and organizations -> Asia -> Israel,All areas and organizations,Asia,Israel,3,259232.9,2125.7,255193.0,268.5,964.5,200.3,0.0,480.8,0.0
3948,r035,All areas and organizations -> Asia -> Japan,All areas and organizations,Asia,Japan,3,4028.4,0.0,3673.4,0.0,289.3,65.6,0.0,0.0,0.0
3948,r036,"All areas and organizations -> Asia -> Korea, South",All areas and organizations,Asia,"Korea, South",3,1999.3,0.0,1922.3,0.0,54.0,0.0,0.0,23.0,0.0
3948,r037,All areas and organizations -> Asia -> Lebanon,All areas and organizations,Asia,Lebanon,3,153.1,0.0,0.0,0.0,153.1,0.0,0.0,0.0,0.0
3948,r038,All areas and organizations -> Asia -> Malaysia,All areas and organizations,Asia,Malaysia,3,324.7,0.0,189.4,0.0,135.3,0.0,0.0,0.0,0.0
3948,r039,All areas and organizations -> Asia -> Mongolia,All areas and organizations,Asia,Mongolia,3,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
3948,r040,All areas and organizations -> Asia -> Nepal,All areas and organizations,Asia,Nepal,3,196.2,0.0,0.0,0.0,196.2,0.0,0.0,0.0,0.0
3948,r041,All areas and organizations -> Asia -> Pakistan,All areas and organizations,Asia,Pakistan,3,147.4,0.0,0.0,0.0,147.4,0.0,0.0,0.0,0.0
3948,r042,All areas and organizations -> Asia -> Philippines,All areas and organizations,Asia,Philippines,3,1113.7,0.0,1113.7,0.0,0.0,0.0,0.0,0.0,0.0
3948,r043,All areas and organizations -> Asia -> Saudi Arabia,All areas and organizations,Asia,Saudi Arabia,3,123.1,0.0,113.5,0.0,0.0,0.0,0.0,9.7,0.0
3948,r044,All areas and organizations -> Asia -> Singapore,All areas and organizations,Asia,Singapore,3,1802.0,0.0,1772.7,0.0,0.0,29.3,0.0,0.0,0.0
3948,r045,All areas and organizations -> Asia -> Sri Lanka,All areas and organizations,Asia,Sri Lanka,3,394.7,0.0,0.0,0.0,394.7,0.0,0.0,0.0,0.0
3948,r046,All areas and organizations -> Asia -> Taiwan,All areas and organizations,Asia,Taiwan,3,777.9,0.0,777.9,0.0,0.0,0.0,0.0,0.0,0.0
3948,r047,All areas and organizations -> Asia -> Thailand,All areas and organizations,Asia,Thailand,3,12661.6,0.0,2972.1,0.0,9689.5,0.0,0.0,0.0,0.0
3948,r048,All areas and organizations -> Asia -> Turkey,All areas and organizations,Asia,Turkey,3,228.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
3948,r049,All areas and organizations -> Asia -> Uzbekistan,All areas and organizations,Asia,Uzbekistan,3,49.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
3948,r050,All areas and organizations -> Asia -> Vietnam,All areas and organizations,Asia,Vietnam,3,1368.5,0.0,256.1,0.0,1112.3,0.0,0.0,0.0,0.0
3948,r051,"All areas and organizations -> Asia -> Asian countries, other",All areas and organizations,Asia,"Asian countries, other",3,1852.2,0.0,1837.2,0.0,15.0,0.0,0.0,0.0,0.0
3948,r052,All areas and organizations -> Europe,All areas and organizations,Europe,,2,307258.3,3547.4,183598.7,1193.0,67574.6,29634.2,15188.9,763.1,5758.3
3948,r053,All areas and organizations -> Europe -> Austria,All areas and organizations,Europe,Austria,3,5530.6,0.0,1798.1,0.0,0.0,1219.5,2512.9,0.0,0.0
3948,r054,All areas and organizations -> Europe -> Belgium,All areas and organizations,Europe,Belgium,3,3325.3,0.0,535.8,0.0,283.8,2505.7,0.0,0.0,0.0
3948,r055,All areas and organizations -> Europe -> Croatia,All areas and organizations,Europe,Croatia,3,320.1,0.0,320.1,0.0,0.0,0.0,0.0,0.0,0.0
3948,r056,All areas and organizations -> Europe -> Czechia,All areas and organizations,Europe,Czechia,3,2954.5,0.0,2953.2,0.0,0.0,1.3,0.0,0.0,0.0
3948,r057,All areas and organizations -> Europe -> Denmark,All areas and organizations,Europe,Denmark,3,2869.3,0.0,1228.5,0.0,642.1,992.7,0.0,0.0,6.0
3948,r058,All areas and organizations -> Europe -> Estonia,All areas and organizations,Europe,Estonia,3,527.1,0.0,527.1,0.0,0.0,0.0,0.0,0.0,0.0
3948,r059,All areas and organizations -> Europe -> Finland,All areas and organizations,Europe,Finland,3,1554.0,0.0,681.3,0.0,861.4,11.3,0.0,0.0,0.0
3948,r060,All areas and organizations -> Europe -> France,All areas and organizations,Europe,France,3,23044.9,0.0,13488.3,10.0,7782.6,97.2,1487.9,130.9,48.0
3948,r061,All areas and organizations -> Europe -> Germany,All areas and organizations,Europe,Germany,3,32502.6,0.0,5845.0,0.0,17285.4,1350.4,7900.0,121.9,0.0
3948,r062,All areas and organizations -> Europe -> Greece,All areas and organizations,Europe,Greece,3,447.0,0.0,429.0,0.0,0.0,0.0,0.0,18.0,0.0
3948,r063,All areas and organizations -> Europe -> Hungary,All areas and organizations,Europe,Hungary,3,180.8,0.0,180.8,0.0,0.0,0.0,0.0,0.0,0.0
3948,r064,All areas and organizations -> Europe -> Ireland,All areas and organizations,Europe,Ireland,3,872.7,0.0,383.9,0.0,401.6,66.0,0.0,0.0,21.2
3948,r065,All areas and organizations -> Europe -> Italy,All areas and organizations,Europe,Italy,3,5681.6,0.0,3932.7,0.0,1304.9,0.1,0.0,185.0,258.9
3948,r066,All areas and organizations -> Europe -> Latvia,All areas and organizations,Europe,Latvia,3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
3948,r067,All areas and organizations -> Europe -> Luxembourg,All areas and organizations,Europe,Luxembourg,3,326.2,0.0,326.2,0.0,0.0,0.0,0.0,0.0,0.0
3948,r068,All areas and organizations -> Europe -> Netherlands,All areas and organizations,Europe,Netherlands,3,18241.5,0.0,3680.9,0.0,4850.2,9360.4,100.0,0.0,250.0
3948,r069,All areas and organizations -> Europe -> Norway,All areas and organizations,Europe,Norway,3,100623.2,0.0,95418.7,0.0,0.0,3281.2,0.0,0.0,1923.2
3948,r070,All areas and organizations -> Europe -> Poland,All areas and organizations,Europe,Poland,3,360.3,0.0,359.8,0.0,0.0,0.0,0.0,0.5,0.0
3948,r071,All areas and organizations -> Europe -> Romania,All areas and organizations,Europe,Romania,3,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
3948,r072,All areas and organizations -> Europe -> Russia,All areas and organizations,Europe,Russia,3,5263.6,0.0,0.0,0.0,0.0,5263.6,0.0,0.0,0.0
3948,r073,All areas and organizations -> Europe -> Serbia,All areas and organizations,Europe,Serbia,3,66.1,0.0,66.1,0.0,0.0,0.0,0.0,0.0,0.0
3948,r074,All areas and organizations -> Europe -> Slovenia,All areas and organizations,Europe,Slovenia,3,265.9,0.0,265.9,0.0,0.0,0.0,0.0,0.0,0.0
3948,r075,All areas and organizations -> Europe -> Spain,All areas and organizations,Europe,Spain,3,6821.1,0.0,2460.4,0.0,135.0,3955.2,0.0,121.0,149.6
3948,r076,All areas and organizations -> Europe -> Sweden,All areas and organizations,Europe,Sweden,3,7789.4,0.0,2659.1,150.8,2017.3,24.2,2938.0,0.0,0.0
3948,r077,All areas and organizations -> Europe -> Switzerland,All areas and organizations,Europe,Switzerland,3,15357.7,0.0,2891.5,484.0,11508.7,453.5,0.0,20.0,0.0
3948,r078,All areas and organizations -> Europe -> Ukraine,All areas and organizations,Europe,Ukraine,3,607.9,0.0,153.7,0.0,454.2,0.0,0.0,0.0,0.0
3948,r079,All areas and organizations -> Europe -> United Kingdom,All areas and organizations,Europe,United Kingdom,3,71116.4,3547.4,42952.1,0.0,20047.4,1052.0,250.1,165.9,3101.4
3948,r080,"All areas and organizations -> Europe -> European countries, other",All areas and organizations,Europe,"European countries, other",3,548.2,0.0,0.0,548.2,0.0,0.0,0.0,0.0,0.0
3948,r081,All areas and organizations -> North America,All areas and organizations,North America,,2,123814.4,4289.1,54764.3,419.5,51718.2,2293.3,9055.9,401.4,872.7
3948,r082,"All areas and organizations -> North America -> Bahamas, The",All areas and organizations,North America,"Bahamas, The",3,11872.9,0.0,11872.9,0.0,0.0,0.0,0.0,0.0,0.0
3948,r083,All areas and organizations -> North America -> Bermuda,All areas and organizations,North America,Bermuda,3,6949.9,0.0,0.0,0.0,0.0,0.0,6949.9,0.0,0.0
3948,r084,All areas and organizations -> North America -> Canada,All areas and organizations,North America,Canada,3,89494.9,4289.1,38822.1,419.5,40827.1,2188.5,1906.0,169.9,872.7
3948,r085,All areas and organizations -> North America -> Costa Rica,All areas and organizations,North America,Costa Rica,3,7828.6,0.0,0.0,0.0,7715.8,14.4,0.0,98.3,0.0
3948,r086,All areas and organizations -> North America -> Greenland,All areas and organizations,North America,Greenland,3,90.4,0.0,0.0,0.0,0.0,90.4,0.0,0.0,0.0
3948,r087,All areas and organizations -> North America -> Guatemala,All areas and organizations,North America,Guatemala,3,1158.2,0.0,0.0,0.0,1158.2,0.0,0.0,0.0,0.0
3948,r088,All areas and organizations -> North America -> Haiti,All areas and organizations,North America,Haiti,3,1883.4,0.0,0.0,0.0,1883.4,0.0,0.0,0.0,0.0
3948,r089,All areas and organizations -> North America -> Mexico,All areas and organizations,North America,Mexico,3,4317.9,0.0,4059.7,0.0,0.0,0.0,200.0,58.1,0.0
3948,r090,All areas and organizations -> North America -> Nicaragua,All areas and organizations,North America,Nicaragua,3,133.7,0.0,0.0,0.0,133.7,0.0,0.0,0.0,0.0
3948,r091,All areas and organizations -> North America -> Panama,All areas and organizations,North America,Panama,3,75.1,0.0,0.0,0.0,0.0,0.0,0.0,75.1,0.0
3948,r092,"All areas and organizations -> North America -> Virgin Islands, British",All areas and organizations,North America,"Virgin Islands, British",3,9.5,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0
3948,r093,All areas and organizations -> Oceania,All areas and organizations,Oceania,,2,49311.8,0.0,29133.1,0.0,18791.0,870.2,0.0,517.5,0.0
3948,r094,All areas and organizations -> Oceania -> Australia,All areas and organizations,Oceania,Australia,3,44021.6,0.0,27944.3,0.0,15049.1,510.8,0.0,517.5,0.0
3948,r095,All areas and organizations -> Oceania -> Fiji,All areas and organizations,Oceania,Fiji,3,43.5,0.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0
3948,r096,All areas and organizations -> Oceania -> Marshall Islands,All areas and organizations,Oceania,Marshall Islands,3,227.9,0.0,227.9,0.0,0.0,0.0,0.0,0.0,0.0
3948,r097,All areas and organizations -> Oceania -> New Zealand,All areas and organizations,Oceania,New Zealand,3,5018.8,0.0,917.5,0.0,3741.9,359.4,0.0,0.0,0.0
3948,r098,All areas and organizations -> South America,All areas and organizations,South America,,2,21220.0,0.0,3247.7,0.0,16190.1,186.5,806.9,693.2,95.7
3948,r099,All areas and organizations -> South America -> Argentina,All areas and organizations,South America,Argentina,3,2975.0,0.0,116.8,0.0,2237.1,0.0,0.0,621.2,0.0
3948,r100,All areas and organizations -> South America -> Brazil,All areas and organizations,South America,Brazil,3,5798.4,0.0,1172.3,0.0,4513.2,82.9,0.0,30.0,0.0
3948,r101,All areas and organizations -> South America -> Chile,All areas and organizations,South America,Chile,3,2741.3,0.0,1795.0,0.0,770.1,80.6,0.0,0.0,95.7
3948,r102,All areas and organizations -> South America -> Colombia,All areas and organizations,South America,Colombia,3,977.0,0.0,42.0,0.0,935.0,0.0,0.0,0.0,0.0
3948,r103,All areas and organizations -> South America -> Paraguay,All areas and organizations,South America,Paraguay,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3948,r104,All areas and organizations -> South America -> Peru,All areas and organizations,South America,Peru,3,7602.8,0.0,121.6,0.0,7418.1,23.1,0.0,40.0,0.0
3948,r105,All areas and organizations -> South America -> Suriname,All areas and organizations,South America,Suriname,3,316.6,0.0,0.0,0.0,316.6,0.0,0.0,0.0,0.0
3948,r106,All areas and organizations -> South America -> Uruguay,All areas and organizations,South America,Uruguay,3,806.9,0.0,0.0,0.0,0.0,0.0,806.9,0.0,0.0
3948,r107,All areas and organizations -> International organizations,All areas and organizations,International organizations,,2,48314.2,0.0,820.4,0.0,0.0,0.0,0.0,0.0,47493.8
