table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_for_instruction_in_s_e,field_fellowships_traineeships_and_training_grants,field_general_support_for_s_e,field_other_s_e_activities
4321,r552,"All states and outlying areas -> New Hampshire -> U. New Hampshire, Durham",All states and outlying areas,New Hampshire,"U. New Hampshire, Durham",3,30025.6,27640.3,602.9,0.0,1634.3,0.0,148.1
4321,r553,All states and outlying areas -> New Hampshire -> U. System New Hampshire,All states and outlying areas,New Hampshire,U. System New Hampshire,3,14491.3,14140.8,0.0,0.0,7.9,0.0,342.6
4321,r554,All states and outlying areas -> New Jersey,All states and outlying areas,New Jersey,,2,504752.6,479649.1,3663.2,0.0,12790.1,1810.0,6840.2
4321,r555,All states and outlying areas -> New Jersey -> C. New Jersey,All states and outlying areas,New Jersey,C. New Jersey,3,2056.6,1763.2,245.6,0.0,47.8,0.0,0.0
4321,r556,All states and outlying areas -> New Jersey -> Kean U.,All states and outlying areas,New Jersey,Kean U.,3,972.8,894.9,0.0,0.0,77.8,0.0,0.0
4321,r557,All states and outlying areas -> New Jersey -> Montclair State U.,All states and outlying areas,New Jersey,Montclair State U.,3,2307.5,1560.7,0.0,0.0,361.2,0.0,385.6
4321,r558,All states and outlying areas -> New Jersey -> New Jersey City U.,All states and outlying areas,New Jersey,New Jersey City U.,3,143.4,143.4,0.0,0.0,0.0,0.0,0.0
4321,r559,All states and outlying areas -> New Jersey -> New Jersey Institute of Technology,All states and outlying areas,New Jersey,New Jersey Institute of Technology,3,34690.2,33362.3,0.0,0.0,1327.9,0.0,0.0
4321,r560,All states and outlying areas -> New Jersey -> New Jersey Sea Grant Consortium Inc.,All states and outlying areas,New Jersey,New Jersey Sea Grant Consortium Inc.,3,2318.4,2318.4,0.0,0.0,0.0,0.0,0.0
4321,r561,All states and outlying areas -> New Jersey -> Passaic County Community C.,All states and outlying areas,New Jersey,Passaic County Community C.,3,499.8,0.0,0.0,0.0,499.8,0.0,0.0
4321,r562,All states and outlying areas -> New Jersey -> Princeton U.,All states and outlying areas,New Jersey,Princeton U.,3,156573.4,151162.5,860.1,0.0,4308.0,0.0,242.7
4321,r563,"All states and outlying areas -> New Jersey -> Rider U., Lawrenceville",All states and outlying areas,New Jersey,"Rider U., Lawrenceville",3,56.3,56.3,0.0,0.0,0.0,0.0,0.0
4321,r564,All states and outlying areas -> New Jersey -> Rowan U.,All states and outlying areas,New Jersey,Rowan U.,3,14206.2,14182.2,0.0,0.0,24.0,0.0,0.0
4321,r565,"All states and outlying areas -> New Jersey -> Rutgers, State U. New Jersey",All states and outlying areas,New Jersey,"Rutgers, State U. New Jersey",3,275427.8,258720.4,2557.5,0.0,6128.0,1810.0,6211.9
4321,r566,All states and outlying areas -> New Jersey -> Seton Hall U.,All states and outlying areas,New Jersey,Seton Hall U.,3,850.8,850.8,0.0,0.0,0.0,0.0,0.0
4321,r567,All states and outlying areas -> New Jersey -> Stevens Institute of Technology,All states and outlying areas,New Jersey,Stevens Institute of Technology,3,14112.5,14104.6,0.0,0.0,7.9,0.0,0.0
4321,r568,All states and outlying areas -> New Jersey -> Thomas Edison State U.,All states and outlying areas,New Jersey,Thomas Edison State U.,3,7.5,0.0,0.0,0.0,7.5,0.0,0.0
4321,r569,All states and outlying areas -> New Jersey -> William Paterson U.,All states and outlying areas,New Jersey,William Paterson U.,3,529.4,529.4,0.0,0.0,0.0,0.0,0.0
4321,r570,All states and outlying areas -> New Mexico,All states and outlying areas,New Mexico,,2,176029.4,148433.2,4385.9,0.0,18481.7,69.0,4659.6
4321,r571,All states and outlying areas -> New Mexico -> Central New Mexico Community C.,All states and outlying areas,New Mexico,Central New Mexico Community C.,3,299.8,275.8,0.0,0.0,24.0,0.0,0.0
4321,r572,All states and outlying areas -> New Mexico -> Institute of American Indian and Alaska Native Culture and Arts Development,All states and outlying areas,New Mexico,Institute of American Indian and Alaska Native Culture and Arts Development,3,371.8,0.0,0.0,0.0,172.5,0.0,199.3
4321,r573,All states and outlying areas -> New Mexico -> Navajo Technical U.,All states and outlying areas,New Mexico,Navajo Technical U.,3,2960.6,1704.7,0.0,0.0,1005.8,0.0,250.1
4321,r574,All states and outlying areas -> New Mexico -> New Mexico Consortium,All states and outlying areas,New Mexico,New Mexico Consortium,3,828.5,828.5,0.0,0.0,0.0,0.0,0.0
4321,r575,All states and outlying areas -> New Mexico -> New Mexico Highlands U.,All states and outlying areas,New Mexico,New Mexico Highlands U.,3,853.9,634.0,153.9,0.0,66.0,0.0,0.0
4321,r576,All states and outlying areas -> New Mexico -> New Mexico Institute of Mining and Technology,All states and outlying areas,New Mexico,New Mexico Institute of Mining and Technology,3,4183.2,4183.2,0.0,0.0,0.0,0.0,0.0
4321,r577,"All states and outlying areas -> New Mexico -> New Mexico State U., Las Cruces",All states and outlying areas,New Mexico,"New Mexico State U., Las Cruces",3,50957.1,40545.8,0.0,0.0,6348.7,69.0,3993.7
4321,r578,All states and outlying areas -> New Mexico -> Northern New Mexico C.,All states and outlying areas,New Mexico,Northern New Mexico C.,3,284.8,0.0,0.0,0.0,284.8,0.0,0.0
4321,r579,All states and outlying areas -> New Mexico -> Southwestern Indian Polytechnic Institute,All states and outlying areas,New Mexico,Southwestern Indian Polytechnic Institute,3,806.1,410.1,0.0,0.0,303.6,0.0,92.4
4321,r580,All states and outlying areas -> New Mexico -> U. New Mexico,All states and outlying areas,New Mexico,U. New Mexico,3,114483.6,99851.1,4232.0,0.0,10276.3,0.0,124.1
4321,r581,All states and outlying areas -> New York,All states and outlying areas,New York,,2,3160971.0,2978234.1,10104.3,1000.0,135860.3,11922.2,23850.2
4321,r582,All states and outlying areas -> New York -> Adelphi U.,All states and outlying areas,New York,Adelphi U.,3,893.2,210.3,0.0,0.0,682.9,0.0,0.0
4321,r583,All states and outlying areas -> New York -> Albany C. of Pharmacy and Health Sciences,All states and outlying areas,New York,Albany C. of Pharmacy and Health Sciences,3,1306.8,1306.8,0.0,0.0,0.0,0.0,0.0
4321,r584,All states and outlying areas -> New York -> Albany Medical C.,All states and outlying areas,New York,Albany Medical C.,3,13984.7,13939.6,0.0,0.0,45.0,0.0,0.0
4321,r585,All states and outlying areas -> New York -> Albert Einstein C. of Medicine,All states and outlying areas,New York,Albert Einstein C. of Medicine,3,173537.0,167293.4,0.0,0.0,5353.2,890.4,0.0
4321,r586,All states and outlying areas -> New York -> Alfred U.,All states and outlying areas,New York,Alfred U.,3,706.7,706.7,0.0,0.0,0.0,0.0,0.0
4321,r587,All states and outlying areas -> New York -> Bard C.,All states and outlying areas,New York,Bard C.,3,129.5,129.5,0.0,0.0,0.0,0.0,0.0
4321,r588,All states and outlying areas -> New York -> Barnard C.,All states and outlying areas,New York,Barnard C.,3,2264.7,2264.7,0.0,0.0,0.0,0.0,0.0
4321,r589,All states and outlying areas -> New York -> Buffalo State - SUNY,All states and outlying areas,New York,Buffalo State - SUNY,3,1317.1,715.9,0.0,0.0,601.2,0.0,0.0
4321,r590,All states and outlying areas -> New York -> C. New Rochelle,All states and outlying areas,New York,C. New Rochelle,3,650.0,0.0,0.0,0.0,650.0,0.0,0.0
4321,r591,All states and outlying areas -> New York -> Canisius C.,All states and outlying areas,New York,Canisius C.,3,673.5,673.5,0.0,0.0,0.0,0.0,0.0
4321,r592,All states and outlying areas -> New York -> Clarkson U.,All states and outlying areas,New York,Clarkson U.,3,5691.9,3258.1,288.4,0.0,1530.0,0.0,615.3
4321,r593,All states and outlying areas -> New York -> Cold Spring Harbor Laboratory,All states and outlying areas,New York,Cold Spring Harbor Laboratory,3,54771.8,54225.0,12.6,0.0,534.1,0.0,0.0
4321,r594,All states and outlying areas -> New York -> Colgate U.,All states and outlying areas,New York,Colgate U.,3,1461.1,1163.7,297.4,0.0,0.0,0.0,0.0
4321,r595,All states and outlying areas -> New York -> Columbia U. in the City of New York,All states and outlying areas,New York,Columbia U. in the City of New York,3,687042.9,653356.9,132.4,0.0,27419.1,928.8,5205.6
4321,r596,"All states and outlying areas -> New York -> Cornell U., Ithaca",All states and outlying areas,New York,"Cornell U., Ithaca",3,451339.2,423721.6,2114.9,0.0,17564.7,0.0,7938.0
4321,r597,"All states and outlying areas -> New York -> CUNY, Baruch C.",All states and outlying areas,New York,"CUNY, Baruch C.",3,837.6,837.6,0.0,0.0,0.0,0.0,0.0
4321,r598,"All states and outlying areas -> New York -> CUNY, Borough of Manhattan Community C.",All states and outlying areas,New York,"CUNY, Borough of Manhattan Community C.",3,489.8,489.8,0.0,0.0,0.0,0.0,0.0
4321,r599,"All states and outlying areas -> New York -> CUNY, Brooklyn C.",All states and outlying areas,New York,"CUNY, Brooklyn C.",3,4628.1,3755.3,154.4,0.0,434.9,148.7,134.8
4321,r600,"All states and outlying areas -> New York -> CUNY, C. Staten Island",All states and outlying areas,New York,"CUNY, C. Staten Island",3,1361.9,870.5,0.0,0.0,491.4,0.0,0.0
4321,r601,"All states and outlying areas -> New York -> CUNY, City C.",All states and outlying areas,New York,"CUNY, City C.",3,18092.2,17680.1,0.0,0.0,412.1,0.0,0.0
4321,r602,"All states and outlying areas -> New York -> CUNY, Graduate Center",All states and outlying areas,New York,"CUNY, Graduate Center",3,730.2,697.4,0.0,0.0,32.9,0.0,0.0
4321,r603,"All states and outlying areas -> New York -> CUNY, Hostos Community C.",All states and outlying areas,New York,"CUNY, Hostos Community C.",3,999.4,0.0,0.0,0.0,999.4,0.0,0.0
4321,r604,"All states and outlying areas -> New York -> CUNY, Hunter C.",All states and outlying areas,New York,"CUNY, Hunter C.",3,21010.7,19512.6,656.9,0.0,841.2,0.0,0.0
4321,r605,"All states and outlying areas -> New York -> CUNY, John Jay C. of Criminal Justice",All states and outlying areas,New York,"CUNY, John Jay C. of Criminal Justice",3,2629.4,2629.4,0.0,0.0,0.0,0.0,0.0
4321,r606,"All states and outlying areas -> New York -> CUNY, LaGuardia Community C.",All states and outlying areas,New York,"CUNY, LaGuardia Community C.",3,301.1,301.1,0.0,0.0,0.0,0.0,0.0
4321,r607,"All states and outlying areas -> New York -> CUNY, Lehman C.",All states and outlying areas,New York,"CUNY, Lehman C.",3,2740.5,1945.9,0.0,0.0,794.5,0.0,0.0
4321,r608,"All states and outlying areas -> New York -> CUNY, Medgar Evers C.",All states and outlying areas,New York,"CUNY, Medgar Evers C.",3,428.6,428.6,0.0,0.0,0.0,0.0,0.0
4321,r609,"All states and outlying areas -> New York -> CUNY, New York City C. of Technology",All states and outlying areas,New York,"CUNY, New York City C. of Technology",3,1926.5,794.9,0.0,0.0,1131.6,0.0,0.0
4321,r610,"All states and outlying areas -> New York -> CUNY, Queens C.",All states and outlying areas,New York,"CUNY, Queens C.",3,7547.1,7024.4,0.0,0.0,522.7,0.0,0.0
4321,r611,"All states and outlying areas -> New York -> CUNY, Queensborough Community C.",All states and outlying areas,New York,"CUNY, Queensborough Community C.",3,491.1,356.2,48.7,0.0,86.2,0.0,0.0
4321,r612,"All states and outlying areas -> New York -> CUNY, system office",All states and outlying areas,New York,"CUNY, system office",3,20325.9,19486.8,0.0,0.0,839.1,0.0,0.0
4321,r613,"All states and outlying areas -> New York -> CUNY, York C.",All states and outlying areas,New York,"CUNY, York C.",3,299.2,299.2,0.0,0.0,0.0,0.0,0.0
4321,r614,All states and outlying areas -> New York -> D'Youville C.,All states and outlying areas,New York,D'Youville C.,3,680.5,0.0,0.0,0.0,680.5,0.0,0.0
4321,r615,All states and outlying areas -> New York -> Fordham U.,All states and outlying areas,New York,Fordham U.,3,1957.9,1923.9,0.0,0.0,34.1,0.0,0.0
4321,r616,All states and outlying areas -> New York -> Hamilton C.,All states and outlying areas,New York,Hamilton C.,3,37.5,37.5,0.0,0.0,0.0,0.0,0.0
4321,r617,All states and outlying areas -> New York -> Hartwick C.,All states and outlying areas,New York,Hartwick C.,3,118.8,118.8,0.0,0.0,0.0,0.0,0.0
4321,r618,All states and outlying areas -> New York -> Hobart and William Smith Colleges,All states and outlying areas,New York,Hobart and William Smith Colleges,3,171.0,171.0,0.0,0.0,0.0,0.0,0.0
4321,r619,All states and outlying areas -> New York -> Hofstra U.,All states and outlying areas,New York,Hofstra U.,3,2769.7,503.3,0.0,0.0,2266.3,0.0,0.0
4321,r620,All states and outlying areas -> New York -> Icahn School of Medicine at Mt. Sinai,All states and outlying areas,New York,Icahn School of Medicine at Mt. Sinai,3,404772.8,395677.6,0.0,0.0,6561.9,2533.3,0.0
4321,r621,All states and outlying areas -> New York -> Ithaca C.,All states and outlying areas,New York,Ithaca C.,3,2255.1,844.1,0.0,0.0,1411.0,0.0,0.0
4321,r622,All states and outlying areas -> New York -> Le Moyne C.,All states and outlying areas,New York,Le Moyne C.,3,650.0,0.0,0.0,0.0,650.0,0.0,0.0
4321,r623,All states and outlying areas -> New York -> Long Island U.,All states and outlying areas,New York,Long Island U.,3,2271.8,1466.2,0.0,0.0,805.5,0.0,0.0
4321,r624,All states and outlying areas -> New York -> Manhattan C.,All states and outlying areas,New York,Manhattan C.,3,978.1,383.1,293.5,0.0,0.0,0.0,301.5
4321,r625,All states and outlying areas -> New York -> Marist C.,All states and outlying areas,New York,Marist C.,3,379.9,379.9,0.0,0.0,0.0,0.0,0.0
4321,r626,All states and outlying areas -> New York -> Mercy C.,All states and outlying areas,New York,Mercy C.,3,445.4,200.0,0.0,0.0,0.0,0.0,245.4
4321,r627,All states and outlying areas -> New York -> Molloy C.,All states and outlying areas,New York,Molloy C.,3,190.6,0.0,190.6,0.0,0.0,0.0,0.0
4321,r628,"All states and outlying areas -> New York -> Mount Saint Mary C., Newburgh",All states and outlying areas,New York,"Mount Saint Mary C., Newburgh",3,324.0,0.0,0.0,0.0,324.0,0.0,0.0
4321,r629,All states and outlying areas -> New York -> New School,All states and outlying areas,New York,New School,3,981.2,981.2,0.0,0.0,0.0,0.0,0.0
4321,r630,All states and outlying areas -> New York -> New York Institute of Technology,All states and outlying areas,New York,New York Institute of Technology,3,3849.5,2238.8,0.0,0.0,1610.8,0.0,0.0
4321,r631,All states and outlying areas -> New York -> New York Medical C.,All states and outlying areas,New York,New York Medical C.,3,8835.9,8835.9,0.0,0.0,0.0,0.0,0.0
4321,r632,All states and outlying areas -> New York -> New York Structural Biology Center,All states and outlying areas,New York,New York Structural Biology Center,3,17328.5,17266.9,0.0,0.0,61.6,0.0,0.0
4321,r633,All states and outlying areas -> New York -> New York U.,All states and outlying areas,New York,New York U.,3,446777.6,430177.6,160.0,0.0,14140.4,581.1,1718.5
4321,r634,"All states and outlying areas -> New York -> Pace U., New York City",All states and outlying areas,New York,"Pace U., New York City",3,1741.0,894.7,372.3,0.0,474.0,0.0,0.0
4321,r635,All states and outlying areas -> New York -> Pratt Institute,All states and outlying areas,New York,Pratt Institute,3,187.6,183.9,0.0,0.0,0.0,0.0,3.8
4321,r636,"All states and outlying areas -> New York -> Rensselaer Polytechnic Institute, Troy",All states and outlying areas,New York,"Rensselaer Polytechnic Institute, Troy",3,27457.7,25709.6,0.0,0.0,996.1,752.0,0.0
4321,r637,All states and outlying areas -> New York -> Rochester Institute of Technology,All states and outlying areas,New York,Rochester Institute of Technology,3,21992.7,16589.5,0.0,0.0,5403.2,0.0,0.0
4321,r638,All states and outlying areas -> New York -> Rockefeller U.,All states and outlying areas,New York,Rockefeller U.,3,75364.8,73971.4,0.0,0.0,1393.4,0.0,0.0
4321,r639,All states and outlying areas -> New York -> Siena C.,All states and outlying areas,New York,Siena C.,3,589.9,440.0,0.0,0.0,149.9,0.0,0.0
4321,r640,All states and outlying areas -> New York -> Skidmore C.,All states and outlying areas,New York,Skidmore C.,3,849.7,849.7,0.0,0.0,0.0,0.0,0.0
4321,r641,All states and outlying areas -> New York -> St. Bonaventure U.,All states and outlying areas,New York,St. Bonaventure U.,3,840.0,770.8,0.0,0.0,69.3,0.0,0.0
4321,r642,All states and outlying areas -> New York -> St. John Fisher C.,All states and outlying areas,New York,St. John Fisher C.,3,1177.3,23.5,0.0,0.0,1153.8,0.0,0.0
4321,r643,"All states and outlying areas -> New York -> St. John's U., New York",All states and outlying areas,New York,"St. John's U., New York",3,1212.4,1212.4,0.0,0.0,0.0,0.0,0.0
4321,r644,All states and outlying areas -> New York -> St. Lawrence U.,All states and outlying areas,New York,St. Lawrence U.,3,1236.4,0.0,236.5,0.0,999.9,0.0,0.0
4321,r645,All states and outlying areas -> New York -> SUNY Downstate Health Sciences U.,All states and outlying areas,New York,SUNY Downstate Health Sciences U.,3,22857.4,20821.4,0.0,0.0,36.0,2000.0,0.0
4321,r646,"All states and outlying areas -> New York -> SUNY, Binghamton U.",All states and outlying areas,New York,"SUNY, Binghamton U.",3,18364.3,15463.0,1825.2,0.0,476.1,600.0,0.0
4321,r647,"All states and outlying areas -> New York -> SUNY, C. of Environmental Science and Forestry",All states and outlying areas,New York,"SUNY, C. of Environmental Science and Forestry",3,1037.1,1037.1,0.0,0.0,0.0,0.0,0.0
4321,r648,"All states and outlying areas -> New York -> SUNY, C. of Optometry",All states and outlying areas,New York,"SUNY, C. of Optometry",3,2320.6,2206.8,0.0,0.0,113.8,0.0,0.0
4321,r649,"All states and outlying areas -> New York -> SUNY, C. Old Westbury",All states and outlying areas,New York,"SUNY, C. Old Westbury",3,6129.5,0.0,0.0,0.0,0.0,0.0,6129.5
4321,r650,"All states and outlying areas -> New York -> SUNY, C. Plattsburgh",All states and outlying areas,New York,"SUNY, C. Plattsburgh",3,354.5,354.5,0.0,0.0,0.0,0.0,0.0
4321,r651,"All states and outlying areas -> New York -> SUNY, Farmingdale State C.",All states and outlying areas,New York,"SUNY, Farmingdale State C.",3,999.7,0.0,0.0,0.0,999.7,0.0,0.0
4321,r652,"All states and outlying areas -> New York -> SUNY, Fashion Institute of Technology",All states and outlying areas,New York,"SUNY, Fashion Institute of Technology",3,186.6,0.0,186.6,0.0,0.0,0.0,0.0
4321,r653,"All states and outlying areas -> New York -> SUNY, Finger Lakes Community C.",All states and outlying areas,New York,"SUNY, Finger Lakes Community C.",3,48.1,44.3,0.0,0.0,3.9,0.0,0.0
4321,r654,"All states and outlying areas -> New York -> SUNY, Geneseo",All states and outlying areas,New York,"SUNY, Geneseo",3,1084.7,464.5,0.0,0.0,222.5,0.0,397.7
4321,r655,"All states and outlying areas -> New York -> SUNY, Maritime C.",All states and outlying areas,New York,"SUNY, Maritime C.",3,1480.0,0.0,0.0,1000.0,480.0,0.0,0.0
4321,r656,"All states and outlying areas -> New York -> SUNY, Mohawk Valley Community C.",All states and outlying areas,New York,"SUNY, Mohawk Valley Community C.",3,599.9,120.0,0.0,0.0,480.0,0.0,0.0
4321,r657,"All states and outlying areas -> New York -> SUNY, New Paltz",All states and outlying areas,New York,"SUNY, New Paltz",3,317.5,317.5,0.0,0.0,0.0,0.0,0.0
4321,r658,"All states and outlying areas -> New York -> SUNY, Oswego",All states and outlying areas,New York,"SUNY, Oswego",3,193.8,193.8,0.0,0.0,0.0,0.0,0.0
4321,r659,"All states and outlying areas -> New York -> SUNY, Polytechnic Institute",All states and outlying areas,New York,"SUNY, Polytechnic Institute",3,7344.5,2544.5,0.0,0.0,4800.0,0.0,0.0
4321,r660,"All states and outlying areas -> New York -> SUNY, Potsdam",All states and outlying areas,New York,"SUNY, Potsdam",3,414.0,414.0,0.0,0.0,0.0,0.0,0.0
4321,r661,"All states and outlying areas -> New York -> SUNY, Purchase C.",All states and outlying areas,New York,"SUNY, Purchase C.",3,591.0,291.2,0.0,0.0,299.8,0.0,0.0
4321,r662,"All states and outlying areas -> New York -> SUNY, Stony Brook U., Stony Brook",All states and outlying areas,New York,"SUNY, Stony Brook U., Stony Brook",3,118906.4,111579.0,572.0,0.0,6310.7,0.0,444.8
4321,r663,"All states and outlying areas -> New York -> SUNY, system office",All states and outlying areas,New York,"SUNY, system office",3,42432.2,37270.4,1423.7,0.0,3398.2,0.0,339.8
4321,r664,"All states and outlying areas -> New York -> SUNY, U. Albany",All states and outlying areas,New York,"SUNY, U. Albany",3,28458.1,25480.7,118.4,0.0,859.0,2000.0,0.0
4321,r665,"All states and outlying areas -> New York -> SUNY, U. Buffalo, Buffalo",All states and outlying areas,New York,"SUNY, U. Buffalo, Buffalo",3,64204.0,61130.0,0.0,0.0,1586.2,1487.7,0.0
4321,r666,"All states and outlying areas -> New York -> SUNY, Upstate Medical U.",All states and outlying areas,New York,"SUNY, Upstate Medical U.",3,20970.6,20825.5,0.0,0.0,145.0,0.0,0.0
4321,r667,"All states and outlying areas -> New York -> Syracuse U., Syracuse",All states and outlying areas,New York,"Syracuse U., Syracuse",3,20381.8,19712.2,619.6,0.0,50.0,0.0,0.0
4321,r668,"All states and outlying areas -> New York -> Teachers C., Columbia U.",All states and outlying areas,New York,"Teachers C., Columbia U.",3,5666.1,5386.6,0.0,0.0,279.5,0.0,0.0
4321,r669,All states and outlying areas -> New York -> Touro C.,All states and outlying areas,New York,Touro C.,3,3728.3,929.5,0.0,0.0,2798.8,0.0,0.0
4321,r670,All states and outlying areas -> New York -> U. Rochester,All states and outlying areas,New York,U. Rochester,3,279922.7,267290.8,15.5,0.0,12257.8,0.0,358.6
4321,r671,"All states and outlying areas -> New York -> Union C., Schenectady",All states and outlying areas,New York,"Union C., Schenectady",3,1352.1,929.2,384.7,0.0,38.2,0.0,0.0
4321,r672,All states and outlying areas -> New York -> Vassar C.,All states and outlying areas,New York,Vassar C.,3,919.7,829.7,0.0,0.0,73.0,0.0,16.9
4321,r673,All states and outlying areas -> New York -> Yeshiva U.,All states and outlying areas,New York,Yeshiva U.,3,671.0,671.0,0.0,0.0,0.0,0.0,0.0
4321,r674,All states and outlying areas -> North Carolina,All states and outlying areas,North Carolina,,2,1662046.6,1533633.6,18341.6,0.0,84239.1,990.2,24842.1
4321,r675,All states and outlying areas -> North Carolina -> Appalachian State U.,All states and outlying areas,North Carolina,Appalachian State U.,3,1801.7,1651.7,0.0,0.0,150.0,0.0,0.0
4321,r676,"All states and outlying areas -> North Carolina -> Bennett C., Greensboro",All states and outlying areas,North Carolina,"Bennett C., Greensboro",3,299.9,240.0,0.0,0.0,60.0,0.0,0.0
4321,r677,All states and outlying areas -> North Carolina -> Davidson C.,All states and outlying areas,North Carolina,Davidson C.,3,1636.7,1486.7,0.0,0.0,150.0,0.0,0.0
4321,r678,All states and outlying areas -> North Carolina -> Duke U.,All states and outlying areas,North Carolina,Duke U.,3,643834.6,629089.0,1152.5,0.0,12838.2,599.9,155.0
4321,r679,All states and outlying areas -> North Carolina -> East Carolina U.,All states and outlying areas,North Carolina,East Carolina U.,3,21213.8,14752.1,0.0,0.0,6316.3,0.0,145.3
4321,r680,All states and outlying areas -> North Carolina -> Elizabeth City State U.,All states and outlying areas,North Carolina,Elizabeth City State U.,3,1061.6,135.8,176.8,0.0,553.6,0.0,195.5
4321,r681,All states and outlying areas -> North Carolina -> Elon U.,All states and outlying areas,North Carolina,Elon U.,3,96.4,96.4,0.0,0.0,0.0,0.0,0.0
4321,r682,All states and outlying areas -> North Carolina -> Fayetteville State U.,All states and outlying areas,North Carolina,Fayetteville State U.,3,1781.1,1661.4,0.0,0.0,119.7,0.0,0.0
4321,r683,All states and outlying areas -> North Carolina -> High Point U.,All states and outlying areas,North Carolina,High Point U.,3,299.5,0.0,299.5,0.0,0.0,0.0,0.0
4321,r684,All states and outlying areas -> North Carolina -> Johnson C. Smith U.,All states and outlying areas,North Carolina,Johnson C. Smith U.,3,799.0,521.6,0.0,0.0,30.0,0.0,247.4
4321,r685,All states and outlying areas -> North Carolina -> Johnston Community C.,All states and outlying areas,North Carolina,Johnston Community C.,3,283.9,56.8,0.0,0.0,227.1,0.0,0.0
4321,r686,All states and outlying areas -> North Carolina -> Methodist U.,All states and outlying areas,North Carolina,Methodist U.,3,600.0,0.0,0.0,0.0,600.0,0.0,0.0
4321,r687,All states and outlying areas -> North Carolina -> Montgomery Community C.,All states and outlying areas,North Carolina,Montgomery Community C.,3,32.6,0.0,0.0,0.0,0.0,0.0,32.6
4321,r688,All states and outlying areas -> North Carolina -> North Carolina Agricultural and Technical State U.,All states and outlying areas,North Carolina,North Carolina Agricultural and Technical State U.,3,22703.8,16659.0,0.0,0.0,4238.4,0.0,1806.4
4321,r689,All states and outlying areas -> North Carolina -> North Carolina Central U.,All states and outlying areas,North Carolina,North Carolina Central U.,3,13506.2,11965.3,40.6,0.0,1250.5,0.0,249.8
4321,r690,All states and outlying areas -> North Carolina -> North Carolina State U.,All states and outlying areas,North Carolina,North Carolina State U.,3,176836.6,144472.6,177.4,0.0,14895.1,139.2,17152.4
4321,r691,All states and outlying areas -> North Carolina -> Saint Augustine's U.,All states and outlying areas,North Carolina,Saint Augustine's U.,3,299.9,239.9,0.0,0.0,60.0,0.0,0.0
4321,r692,All states and outlying areas -> North Carolina -> Stanly Community C.,All states and outlying areas,North Carolina,Stanly Community C.,3,300.0,60.0,0.0,0.0,240.0,0.0,0.0
4321,r693,"All states and outlying areas -> North Carolina -> U. North Carolina, Asheville",All states and outlying areas,North Carolina,"U. North Carolina, Asheville",3,1352.6,304.5,0.0,0.0,1015.4,0.0,32.7
4321,r694,"All states and outlying areas -> North Carolina -> U. North Carolina, Chapel Hill",All states and outlying areas,North Carolina,"U. North Carolina, Chapel Hill",3,586017.7,535560.2,16494.8,0.0,31238.7,0.0,2724.0
4321,r695,"All states and outlying areas -> North Carolina -> U. North Carolina, Charlotte",All states and outlying areas,North Carolina,"U. North Carolina, Charlotte",3,21678.4,17764.9,0.0,0.0,2239.0,142.7,1531.8
4321,r696,"All states and outlying areas -> North Carolina -> U. North Carolina, general administration",All states and outlying areas,North Carolina,"U. North Carolina, general administration",3,296.3,296.3,0.0,0.0,0.0,0.0,0.0
4321,r697,"All states and outlying areas -> North Carolina -> U. North Carolina, Greensboro",All states and outlying areas,North Carolina,"U. North Carolina, Greensboro",3,13142.6,11924.1,0.0,0.0,768.6,0.0,449.9
4321,r698,"All states and outlying areas -> North Carolina -> U. North Carolina, Pembroke",All states and outlying areas,North Carolina,"U. North Carolina, Pembroke",3,1070.1,70.1,0.0,0.0,1000.0,0.0,0.0
4321,r699,"All states and outlying areas -> North Carolina -> U. North Carolina, Wilmington",All states and outlying areas,North Carolina,"U. North Carolina, Wilmington",3,3437.2,2923.3,0.0,0.0,394.6,0.0,119.4
4321,r700,All states and outlying areas -> North Carolina -> Wake Forest U.,All states and outlying areas,North Carolina,Wake Forest U.,3,143841.5,140143.3,0.0,0.0,3589.7,108.5,0.0
4321,r701,All states and outlying areas -> North Carolina -> Wake Technical Community C.,All states and outlying areas,North Carolina,Wake Technical Community C.,3,422.4,84.5,0.0,0.0,337.9,0.0,0.0
4321,r702,All states and outlying areas -> North Carolina -> Winston-Salem State U.,All states and outlying areas,North Carolina,Winston-Salem State U.,3,3400.4,1474.2,0.0,0.0,1926.3,0.0,0.0
4321,r703,All states and outlying areas -> North Dakota,All states and outlying areas,North Dakota,,2,49688.3,38722.4,229.4,0.0,6535.9,137.0,4063.6
4321,r704,All states and outlying areas -> North Dakota -> Cankdeska Cikana Community C.,All states and outlying areas,North Dakota,Cankdeska Cikana Community C.,3,2314.9,1045.8,0.0,0.0,1144.1,0.0,125.0
4321,r705,"All states and outlying areas -> North Dakota -> North Dakota State U., Main Campus",All states and outlying areas,North Dakota,"North Dakota State U., Main Campus",3,21886.8,17944.4,0.0,0.0,459.4,137.0,3346.1
4321,r706,All states and outlying areas -> North Dakota -> Nueta Hidatsa Sahnish C.,All states and outlying areas,North Dakota,Nueta Hidatsa Sahnish C.,3,723.3,250.0,0.0,0.0,285.8,0.0,187.5
