table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019
6233,r019,World -> Europe -> EU -> Other EU,World,Europe,EU,Other EU,4,6134,7311,9119,9507,10545,13239,15404,15449,16484,18769,17924,20284,22272,24696,26467,31933,40843,46196
6233,r020,World -> Europe -> Non-EU,World,Europe,Non-EU,,3,7493,8251,9882,10376,10853,13146,13106,11281,12335,13994,14158,15283,16642,15687,15020,15746,17048,19244
6233,r021,World -> Europe -> Non-EU -> United Kingdom,World,Europe,Non-EU,United Kingdom,4,5805,6265,7562,7751,7947,9657,9214,7842,8399,9288,9386,10090,11687,11227,10499,10649,11527,13037
6233,r022,World -> Europe -> Non-EU -> Russia,World,Europe,Non-EU,Russia,4,270,396,472,571,739,897,1052,679,812,1124,1354,1459,1225,1184,1260,1577,1740,1945
6233,r023,World -> Europe -> Non-EU -> Switzerland,World,Europe,Non-EU,Switzerland,4,519,592,657,687,696,742,845,856,955,1133,1021,1092,1171,1184,1228,1299,1390,1459
6233,r024,World -> Europe -> Non-EU -> Other non-EU,World,Europe,Non-EU,Other non-EU,4,899,999,1189,1367,1471,1851,1995,1904,2168,2449,2397,2643,2560,2092,2033,2220,2391,2803
6233,r025,World -> Middle East,World,Middle East,,,2,401,381,416,468,530,621,730,686,764,872,868,951,995,1073,1145,1244,1292,1371
6233,r026,World -> Middle East -> Iran,World,Middle East,Iran,,3,57,35,21,35,41,40,48,55,64,92,51,48,64,69,80,89,57,46
6233,r027,World -> Middle East -> Israel,World,Middle East,Israel,,3,211,204,222,246,263,298,348,306,327,340,333,375,351,400,429,473,518,562
6233,r028,World -> Middle East -> Saudi Arabia,World,Middle East,Saudi Arabia,,3,18,20,23,27,33,48,48,50,65,79,84,91,105,100,103,109,115,126
6233,r029,World -> Middle East -> United Arab Emirates,World,Middle East,United Arab Emirates,,3,39,40,47,54,65,73,91,83,93,114,126,138,153,168,184,203,214,227
6233,r030,World -> Middle East -> Other Middle East,World,Middle East,Other Middle East,,3,76,83,103,106,129,162,194,192,214,247,274,300,323,336,349,370,389,410
6233,r031,World -> Africa,World,Africa,,,2,138,181,227,239,280,334,328,317,401,440,477,532,573,502,484,506,569,619
6233,r032,World -> Africa -> Egypt,World,Africa,Egypt,,3,8,8,10,12,16,24,32,39,47,57,74,77,119,93,85,63,79,103
6233,r033,World -> Africa -> Nigeria,World,Africa,Nigeria,,3,7,7,9,12,16,22,28,27,32,46,53,69,86,87,82,76,85,95
6233,r034,World -> Africa -> South Africa,World,Africa,South Africa,,3,92,130,170,170,200,229,208,189,250,262,278,281,251,208,193,236,258,257
6233,r035,World -> Africa -> Other Africa,World,Africa,Other Africa,,3,31,35,38,45,49,59,61,62,73,75,72,105,117,114,123,131,147,164
6233,r036,World -> Asia,World,Asia,,,2,12663,13428,15336,16597,17315,17723,19075,20147,22818,26522,25632,27117,30148,28117,30918,33947,39110,40179
6233,r037,World -> Asia -> China,World,Asia,China,,3,1455,1640,2034,2283,2472,2873,3305,3532,3854,4928,5742,6798,8806,8806,9048,10512,12552,12280
6233,r038,World -> Asia -> India,World,Asia,India,,3,274,332,314,484,581,770,870,818,1070,1378,1300,1361,1328,1368,1466,1663,1671,1793
6233,r039,World -> Asia -> Indonesia,World,Asia,Indonesia,,3,163,167,195,204,284,266,319,360,471,496,461,459,447,403,443,514,532,609
6233,r040,World -> Asia -> Japan,World,Asia,Japan,,3,7085,7567,8598,8557,8043,7372,8377,9055,9607,10320,9039,7632,7228,6500,7396,7150,7406,7309
6233,r041,World -> Asia -> Malaysia,World,Asia,Malaysia,,3,153,176,200,178,264,228,270,245,505,665,578,523,584,505,521,566,664,662
6233,r042,World -> Asia -> Philippines,World,Asia,Philippines,,3,40,17,17,19,21,26,3,3,3,4,4,3,7,7,9,10,11,13
6233,r043,World -> Asia -> Singapore,World,Asia,Singapore,,3,96,93,97,161,177,80,81,84,108,141,137,134,128,102,97,107,119,126
6233,r044,World -> Asia -> South Korea,World,Asia,South Korea,,3,2712,2715,3068,3820,4576,5149,4770,4941,5915,7099,6957,8706,10060,8890,10345,11676,14321,15515
6233,r045,World -> Asia -> Taiwan,World,Asia,Taiwan,,3,617,647,725,794,787,824,920,931,1082,1266,1187,1218,1222,1167,1177,1289,1362,1311
6233,r046,World -> Asia -> Thailand,World,Asia,Thailand,,3,19,23,30,32,40,48,58,57,69,78,76,85,85,87,88,99,85,127
6233,r047,World -> Asia -> Vietnam,World,Asia,Vietnam,,3,6,7,8,9,10,12,13,14,9,8,7,7,8,8,9,10,11,13
6233,r048,World -> Asia -> Other Asia,World,Asia,Other Asia,,3,41,45,51,56,61,76,88,106,125,139,145,190,245,275,318,351,376,421
6233,r049,World -> Oceania,World,Oceania,,,2,1770,2424,2941,3113,3424,4505,4401,4205,4755,5408,5099,4702,4565,3826,3509,3280,3135,3181
6233,r050,World -> Oceania -> Australia,World,Oceania,Australia,,3,1571,2151,2591,2723,3092,4121,4075,3868,4426,4969,4624,4170,4000,3355,3037,2828,2724,2753
6233,r051,World -> Oceania -> New Zealand,World,Oceania,New Zealand,,3,200,273,350,390,332,384,326,337,329,439,476,532,565,471,472,452,411,428
