table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_all_doctoral_students_rank,field_all_doctoral_students_total,field_all_doctoral_students_science,field_all_doctoral_students_engineering,field_all_doctoral_students_health,field_full_time_doctoral_students_rank,field_full_time_doctoral_students_total,field_full_time_doctoral_students_science,field_full_time_doctoral_students_engineering,field_full_time_doctoral_students_health,field_part_time_doctoral_students_rank,field_part_time_doctoral_students_total,field_part_time_doctoral_students_science,field_part_time_doctoral_students_engineering,field_part_time_doctoral_students_health
8281,r151,"All institutions<sup>a</sup> -> U. Nebraska, Medical Center",All institutions<sup>a</sup>,"U. Nebraska, Medical Center",2,150,478,359,0,119,184,255,195,0,60,47,223,164,0,59
8281,r152,All institutions<sup>a</sup> -> Saint Louis U.,All institutions<sup>a</sup>,Saint Louis U.,2,151,476,359,33,84,137,454,343,29,82,237,22,16,4,2
8281,r153,All institutions<sup>a</sup> -> Howard U.,All institutions<sup>a</sup>,Howard U.,2,152,475,411,35,29,160,353,305,27,21,90,122,106,8,8
8281,r154,All institutions<sup>a</sup> -> U. New Hampshire,All institutions<sup>a</sup>,U. New Hampshire,2,153,474,379,95,0,135,464,369,95,0,282,10,10,0,0
8281,r155,All institutions<sup>a</sup> -> Montana State U.,All institutions<sup>a</sup>,Montana State U.,2,154,472,370,102,0,143,427,337,90,0,177,45,33,12,0
8281,r156,All institutions<sup>a</sup> -> U. North Dakota,All institutions<sup>a</sup>,U. North Dakota,2,154,472,201,216,55,173,297,144,127,26,62,175,57,89,29
8281,r157,All institutions<sup>a</sup> -> U. Vermont,All institutions<sup>a</sup>,U. Vermont,2,156,471,404,45,22,144,420,368,40,12,168,51,36,5,10
8281,r158,All institutions<sup>a</sup> -> Worcester Polytechnic Institute,All institutions<sup>a</sup>,Worcester Polytechnic Institute,2,157,470,204,266,0,156,369,161,208,0,113,101,43,58,0
8281,r159,All institutions<sup>a</sup> -> San Diego State U.,All institutions<sup>a</sup>,San Diego State U.,2,158,464,301,66,97,135,464,301,66,97,349,0,0,0,0
8281,r160,"All institutions<sup>a</sup> -> Southern Illinois U., Carbondale",All institutions<sup>a</sup>,"Southern Illinois U., Carbondale",2,159,455,386,69,0,160,353,302,51,0,108,102,84,18,0
8281,r161,All institutions<sup>a</sup> -> New Jersey Institute of Technology,All institutions<sup>a</sup>,New Jersey Institute of Technology,2,160,454,236,218,0,146,402,215,187,0,165,52,21,31,0
8281,r162,All institutions<sup>a</sup> -> Palo Alto U.,All institutions<sup>a</sup>,Palo Alto U.,2,161,451,451,0,0,139,451,451,0,0,349,0,0,0,0
8281,r163,All institutions<sup>a</sup> -> U. Rhode Island,All institutions<sup>a</sup>,U. Rhode Island,2,162,449,305,101,43,150,392,277,84,31,158,57,28,17,12
8281,r164,All institutions<sup>a</sup> -> New Mexico State U.,All institutions<sup>a</sup>,New Mexico State U.,2,162,449,314,120,15,154,375,269,96,10,139,74,45,24,5
8281,r165,All institutions<sup>a</sup> -> Stevens Institute of Technology,All institutions<sup>a</sup>,Stevens Institute of Technology,2,164,448,182,266,0,145,414,174,240,0,199,34,8,26,0
8281,r166,All institutions<sup>a</sup> -> Brandeis U.,All institutions<sup>a</sup>,Brandeis U.,2,165,441,441,0,0,141,435,435,0,0,301,6,6,0,0
8281,r167,All institutions<sup>a</sup> -> Western Michigan U.,All institutions<sup>a</sup>,Western Michigan U.,2,166,427,287,108,32,149,398,276,100,22,215,29,11,8,10
8281,r168,All institutions<sup>a</sup> -> Brigham Young U.,All institutions<sup>a</sup>,Brigham Young U.,2,167,424,262,159,3,249,97,45,51,1,26,327,217,108,2
8281,r169,All institutions<sup>a</sup> -> U. Maine,All institutions<sup>a</sup>,U. Maine,2,168,422,358,64,0,148,401,340,61,0,242,21,18,3,0
8281,r170,All institutions<sup>a</sup> -> Ohio U.,All institutions<sup>a</sup>,Ohio U.,2,169,415,285,106,24,165,339,259,66,14,133,76,26,40,10
8281,r171,All institutions<sup>a</sup> -> U. Idaho,All institutions<sup>a</sup>,U. Idaho,2,170,414,307,107,0,167,312,249,63,0,108,102,58,44,0
8281,r172,All institutions<sup>a</sup> -> U. Southern Mississippi,All institutions<sup>a</sup>,U. Southern Mississippi,2,171,411,258,77,76,170,305,182,73,50,100,106,76,4,26
8281,r173,All institutions<sup>a</sup> -> Illinois Institute of Technology,All institutions<sup>a</sup>,Illinois Institute of Technology,2,172,403,240,163,0,157,367,212,155,0,193,36,28,8,0
8281,r174,All institutions<sup>a</sup> -> Rochester Institute of Technology,All institutions<sup>a</sup>,Rochester Institute of Technology,2,173,398,268,130,0,158,366,246,120,0,204,32,22,10,0
8281,r175,"All institutions<sup>a</sup> -> U. North Carolina, Greensboro",All institutions<sup>a</sup>,"U. North Carolina, Greensboro",2,174,392,215,0,177,215,156,111,0,45,40,236,104,0,132
8281,r176,All institutions<sup>a</sup> -> Southern Methodist U.,All institutions<sup>a</sup>,Southern Methodist U.,2,175,391,271,120,0,163,343,245,98,0,172,48,26,22,0
8281,r177,All institutions<sup>a</sup> -> Portland State U.,All institutions<sup>a</sup>,Portland State U.,2,176,388,350,33,5,182,259,245,13,1,82,129,105,20,4
8281,r178,All institutions<sup>a</sup> -> U. Akron,All institutions<sup>a</sup>,U. Akron,2,177,379,207,169,3,168,309,166,143,0,147,70,41,26,3
8281,r179,All institutions<sup>a</sup> -> Northern Illinois U.,All institutions<sup>a</sup>,Northern Illinois U.,2,178,367,304,5,58,197,206,191,5,10,67,161,113,0,48
8281,r180,All institutions<sup>a</sup> -> Marquette U.,All institutions<sup>a</sup>,Marquette U.,2,179,364,216,116,32,188,250,162,78,10,95,114,54,38,22
8281,r181,All institutions<sup>a</sup> -> New School,All institutions<sup>a</sup>,New School,2,180,360,360,0,0,166,328,328,0,0,204,32,32,0,0
8281,r182,All institutions<sup>a</sup> -> Oakland U.,All institutions<sup>a</sup>,Oakland U.,2,180,360,151,191,18,193,215,109,93,13,73,145,42,98,5
8281,r183,"All institutions<sup>a</sup> -> U. Massachusetts, Medical School",All institutions<sup>a</sup>,"U. Massachusetts, Medical School",2,182,341,341,0,0,164,341,341,0,0,349,0,0,0,0
8281,r184,All institutions<sup>a</sup> -> Florida Institute of Technology,All institutions<sup>a</sup>,Florida Institute of Technology,2,183,325,191,134,0,172,301,178,123,0,229,24,13,11,0
8281,r185,"All institutions<sup>a</sup> -> Columbia U., Teachers C.",All institutions<sup>a</sup>,"Columbia U., Teachers C.",2,183,325,307,0,18,187,251,239,0,12,139,74,68,0,6
8281,r186,All institutions<sup>a</sup> -> Carlos Albizu U.,All institutions<sup>a</sup>,Carlos Albizu U.,2,185,319,319,0,0,174,294,294,0,0,226,25,25,0,0
8281,r187,All institutions<sup>a</sup> -> Scripps Research Institute,All institutions<sup>a</sup>,Scripps Research Institute,2,186,308,308,0,0,169,308,308,0,0,349,0,0,0,0
8281,r188,All institutions<sup>a</sup> -> Bowling Green State U.,All institutions<sup>a</sup>,Bowling Green State U.,2,186,308,304,0,4,194,213,210,0,3,116,95,94,0,1
8281,r189,All institutions<sup>a</sup> -> Oregon Health and Science U.,All institutions<sup>a</sup>,Oregon Health and Science U.,2,188,305,206,74,25,176,291,206,72,13,268,14,0,2,12
8281,r190,All institutions<sup>a</sup> -> Fordham U.,All institutions<sup>a</sup>,Fordham U.,2,189,303,303,0,0,194,213,213,0,0,121,90,90,0,0
8281,r191,All institutions<sup>a</sup> -> Albert Einstein C. of Medicine,All institutions<sup>a</sup>,Albert Einstein C. of Medicine,2,190,302,294,0,8,171,302,294,0,8,349,0,0,0,0
8281,r192,"All institutions<sup>a</sup> -> U. Puerto Rico, Rio Piedras",All institutions<sup>a</sup>,"U. Puerto Rico, Rio Piedras",2,190,302,302,0,0,175,292,292,0,0,282,10,10,0,0
8281,r193,All institutions<sup>a</sup> -> North Carolina Agricultural and Technical State U.,All institutions<sup>a</sup>,North Carolina Agricultural and Technical State U.,2,190,302,101,201,0,209,173,58,115,0,82,129,43,86,0
8281,r194,"All institutions<sup>a</sup> -> U. Louisiana, Lafayette",All institutions<sup>a</sup>,"U. Louisiana, Lafayette",2,193,300,191,90,19,186,252,170,70,12,172,48,21,20,7
8281,r195,All institutions<sup>a</sup> -> Boise State U.,All institutions<sup>a</sup>,Boise State U.,2,194,295,201,94,0,192,216,138,78,0,130,79,63,16,0
8281,r196,All institutions<sup>a</sup> -> Northern Arizona U.,All institutions<sup>a</sup>,Northern Arizona U.,2,195,293,273,20,0,189,249,231,18,0,178,44,42,2,0
8281,r197,All institutions<sup>a</sup> -> U. South Dakota,All institutions<sup>a</sup>,U. South Dakota,2,196,284,148,13,123,208,178,109,10,59,100,106,39,3,64
8281,r198,"All institutions<sup>a</sup> -> U. Texas Health Science Center, San Antonio",All institutions<sup>a</sup>,"U. Texas Health Science Center, San Antonio",2,197,280,194,12,74,199,201,191,3,7,130,79,3,9,67
8281,r199,All institutions<sup>a</sup> -> Morgan State U.,All institutions<sup>a</sup>,Morgan State U.,2,198,273,92,97,84,183,258,88,90,80,261,15,4,7,4
8281,r200,"All institutions<sup>a</sup> -> Mayo Clinic, Mayo Graduate School",All institutions<sup>a</sup>,"Mayo Clinic, Mayo Graduate School",2,199,272,229,43,0,179,272,229,43,0,349,0,0,0,0
8281,r201,All institutions<sup>a</sup> -> Wake Forest U.,All institutions<sup>a</sup>,Wake Forest U.,2,199,272,213,59,0,180,270,211,59,0,325,2,2,0,0
8281,r202,All institutions<sup>a</sup> -> Medical C. Wisconsin,All institutions<sup>a</sup>,Medical C. Wisconsin,2,199,272,200,39,33,185,253,199,38,16,247,19,1,1,17
8281,r203,"All institutions<sup>a</sup> -> U. Alabama, Huntsville",All institutions<sup>a</sup>,"U. Alabama, Huntsville",2,202,271,120,138,13,213,166,94,65,7,102,105,26,73,6
8281,r204,All institutions<sup>a</sup> -> U. Montana,All institutions<sup>a</sup>,U. Montana,2,202,271,257,0,14,223,140,136,0,4,80,131,121,0,10
8281,r205,All institutions<sup>a</sup> -> Rockefeller U.,All institutions<sup>a</sup>,Rockefeller U.,2,204,268,268,0,0,181,268,268,0,0,349,0,0,0,0
8281,r206,"All institutions<sup>a</sup> -> U. Missouri, Kansas City",All institutions<sup>a</sup>,"U. Missouri, Kansas City",2,204,268,177,21,70,276,59,51,2,6,52,209,126,19,64
8281,r207,All institutions<sup>a</sup> -> Pontifical Catholic U. Puerto Rico,All institutions<sup>a</sup>,Pontifical Catholic U. Puerto Rico,2,206,247,247,0,0,260,80,80,0,0,64,167,167,0,0
8281,r208,All institutions<sup>a</sup> -> Loma Linda U.,All institutions<sup>a</sup>,Loma Linda U.,2,207,237,141,0,96,226,134,106,0,28,104,103,35,0,68
8281,r209,All institutions<sup>a</sup> -> Andrews U.,All institutions<sup>a</sup>,Andrews U.,2,208,234,60,0,174,205,182,56,0,126,165,52,4,0,48
8281,r210,All institutions<sup>a</sup> -> Wichita State U.,All institutions<sup>a</sup>,Wichita State U.,2,208,234,103,123,8,251,95,55,40,0,75,139,48,83,8
8281,r211,All institutions<sup>a</sup> -> South Dakota State U.,All institutions<sup>a</sup>,South Dakota State U.,2,210,233,170,43,20,214,159,119,33,7,139,74,51,10,13
8281,r212,"All institutions<sup>a</sup> -> U. Tennessee, Health Science Center",All institutions<sup>a</sup>,"U. Tennessee, Health Science Center",2,211,229,153,0,76,190,228,152,0,76,337,1,1,0,0
8281,r213,All institutions<sup>a</sup> -> A. T. Still U.,All institutions<sup>a</sup>,A. T. Still U.,2,212,228,0,0,228,216,155,0,0,155,142,73,0,0,73
8281,r214,"All institutions<sup>a</sup> -> U. Alaska, Fairbanks",All institutions<sup>a</sup>,"U. Alaska, Fairbanks",2,213,227,211,16,0,247,102,93,9,0,88,125,118,7,0
8281,r215,All institutions<sup>a</sup> -> U. Denver,All institutions<sup>a</sup>,U. Denver,2,214,224,196,28,0,198,204,181,23,0,245,20,15,5,0
8281,r216,All institutions<sup>a</sup> -> U. South Alabama,All institutions<sup>a</sup>,U. South Alabama,2,215,220,184,27,9,205,182,157,17,8,189,38,27,10,1
8281,r217,All institutions<sup>a</sup> -> American U.,All institutions<sup>a</sup>,American U.,2,216,218,218,0,0,199,201,201,0,0,254,17,17,0,0
8281,r218,All institutions<sup>a</sup> -> William and Mary,All institutions<sup>a</sup>,William and Mary,2,216,218,218,0,0,202,198,198,0,0,245,20,20,0,0
8281,r219,All institutions<sup>a</sup> -> Duquesne U.,All institutions<sup>a</sup>,Duquesne U.,2,218,214,104,0,110,201,199,100,0,99,261,15,4,0,11
8281,r220,All institutions<sup>a</sup> -> Icahn School of Medicine at Mt. Sinai,All institutions<sup>a</sup>,Icahn School of Medicine at Mt. Sinai,2,219,208,208,0,0,196,208,208,0,0,349,0,0,0,0
8281,r221,All institutions<sup>a</sup> -> U. Northern Colorado,All institutions<sup>a</sup>,U. Northern Colorado,2,220,202,121,0,81,258,83,65,0,18,93,119,56,0,63
8281,r222,All institutions<sup>a</sup> -> Texas State U.,All institutions<sup>a</sup>,Texas State U.,2,221,195,149,46,0,221,141,107,34,0,163,54,42,12,0
8281,r223,All institutions<sup>a</sup> -> Medical U. South Carolina,All institutions<sup>a</sup>,Medical U. South Carolina,2,222,194,163,0,31,211,172,160,0,12,237,22,3,0,19
8281,r224,All institutions<sup>a</sup> -> Miami U.,All institutions<sup>a</sup>,Miami U.,2,223,192,192,0,0,203,186,186,0,0,301,6,6,0,0
8281,r225,All institutions<sup>a</sup> -> Seton Hall U.,All institutions<sup>a</sup>,Seton Hall U.,2,223,192,92,0,100,303,37,34,0,3,68,155,58,0,97
8281,r226,"All institutions<sup>a</sup> -> U. Missouri, Saint Louis",All institutions<sup>a</sup>,"U. Missouri, Saint Louis",2,225,191,165,0,26,235,119,113,0,6,144,72,52,0,20
8281,r227,"All institutions<sup>a</sup> -> Keiser U., Fort Lauderdale",All institutions<sup>a</sup>,"Keiser U., Fort Lauderdale",2,226,189,189,0,0,237,114,114,0,0,138,75,75,0,0
8281,r228,All institutions<sup>a</sup> -> Idaho State U.,All institutions<sup>a</sup>,Idaho State U.,2,227,186,109,44,33,240,110,76,14,20,133,76,33,30,13
8281,r229,All institutions<sup>a</sup> -> Long Island U.,All institutions<sup>a</sup>,Long Island U.,2,227,186,152,0,34,271,66,54,0,12,91,120,98,0,22
8281,r230,All institutions<sup>a</sup> -> U. Tulsa,All institutions<sup>a</sup>,U. Tulsa,2,229,183,111,72,0,204,183,111,72,0,349,0,0,0,0
8281,r231,"All institutions<sup>a</sup> -> Loyola U., Chicago",All institutions<sup>a</sup>,"Loyola U., Chicago",2,230,179,179,0,0,209,173,173,0,0,301,6,6,0,0
8281,r232,All institutions<sup>a</sup> -> Cleveland State U.,All institutions<sup>a</sup>,Cleveland State U.,2,230,179,103,76,0,220,142,83,59,0,191,37,20,17,0
8281,r233,All institutions<sup>a</sup> -> Dakota State U.,All institutions<sup>a</sup>,Dakota State U.,2,230,179,179,0,0,244,103,103,0,0,133,76,76,0,0
8281,r234,All institutions<sup>a</sup> -> Clarkson U.,All institutions<sup>a</sup>,Clarkson U.,2,233,176,77,99,0,212,171,75,96,0,306,5,2,3,0
8281,r235,All institutions<sup>a</sup> -> Catholic U. of America,All institutions<sup>a</sup>,Catholic U. of America,2,233,176,99,77,0,221,141,74,67,0,197,35,25,10,0
8281,r236,All institutions<sup>a</sup> -> Wright State U.,All institutions<sup>a</sup>,Wright State U.,2,233,176,88,88,0,238,113,63,50,0,155,63,25,38,0
8281,r237,"All institutions<sup>a</sup> -> U. Massachusetts, Dartmouth",All institutions<sup>a</sup>,"U. Massachusetts, Dartmouth",2,236,175,84,66,25,267,72,38,33,1,104,103,46,33,24
8281,r238,All institutions<sup>a</sup> -> U. Arkansas for Medical Sciences,All institutions<sup>a</sup>,U. Arkansas for Medical Sciences,2,237,174,87,0,87,240,110,73,0,37,151,64,14,0,50
8281,r239,All institutions<sup>a</sup> -> Louisiana Tech U.,All institutions<sup>a</sup>,Louisiana Tech U.,2,238,170,100,70,0,230,129,73,56,0,183,41,27,14,0
8281,r240,All institutions<sup>a</sup> -> U. Texas Medical Branch,All institutions<sup>a</sup>,U. Texas Medical Branch,2,239,168,109,0,59,226,134,99,0,35,199,34,10,0,24
8281,r241,"All institutions<sup>a</sup> -> St. John's U., Queens",All institutions<sup>a</sup>,"St. John's U., Queens",2,240,165,75,0,90,253,89,58,0,31,133,76,17,0,59
8281,r242,"All institutions<sup>a</sup> -> U. Puerto Rico, Mayaguez",All institutions<sup>a</sup>,"U. Puerto Rico, Mayaguez",2,241,163,59,104,0,217,153,56,97,0,282,10,3,7,0
8281,r243,"All institutions<sup>a</sup> -> U. Puerto Rico, Medical Sciences Campus",All institutions<sup>a</sup>,"U. Puerto Rico, Medical Sciences Campus",2,241,163,66,0,97,218,150,66,0,84,270,13,0,0,13
8281,r244,All institutions<sup>a</sup> -> U. New Orleans,All institutions<sup>a</sup>,U. New Orleans,2,243,159,99,60,0,244,103,64,39,0,160,56,35,21,0
8281,r245,All institutions<sup>a</sup> -> Adelphi U.,All institutions<sup>a</sup>,Adelphi U.,2,243,159,118,0,41,257,87,87,0,0,144,72,31,0,41
8281,r246,All institutions<sup>a</sup> -> East Carolina U.,All institutions<sup>a</sup>,East Carolina U.,2,245,158,118,0,40,234,122,110,0,12,193,36,8,0,28
8281,r247,"All institutions<sup>a</sup> -> SUNY, C. of Environmental Science and Forestry",All institutions<sup>a</sup>,"SUNY, C. of Environmental Science and Forestry",2,245,158,126,32,0,285,51,44,7,0,99,107,82,25,0
8281,r248,All institutions<sup>a</sup> -> East Tennessee State U.,All institutions<sup>a</sup>,East Tennessee State U.,2,247,157,75,0,82,238,113,62,0,51,178,44,13,0,31
8281,r249,All institutions<sup>a</sup> -> Central Michigan U.,All institutions<sup>a</sup>,Central Michigan U.,2,247,157,157,0,0,272,64,64,0,0,117,93,93,0,0
8281,r250,All institutions<sup>a</sup> -> Rowan U.,All institutions<sup>a</sup>,Rowan U.,2,249,156,67,88,1,240,110,47,62,1,176,46,20,26,0
8281,r251,All institutions<sup>a</sup> -> Montclair State U.,All institutions<sup>a</sup>,Montclair State U.,2,250,154,149,0,5,224,139,134,0,5,261,15,15,0,0
8281,r252,All institutions<sup>a</sup> -> Tennessee Technological U.,All institutions<sup>a</sup>,Tennessee Technological U.,2,251,149,26,123,0,342,19,3,16,0,81,130,23,107,0
8281,r253,All institutions<sup>a</sup> -> U. Dayton,All institutions<sup>a</sup>,U. Dayton,2,252,148,16,132,0,219,148,16,132,0,349,0,0,0,0
8281,r254,All institutions<sup>a</sup> -> Marymount U.,All institutions<sup>a</sup>,Marymount U.,2,252,148,148,0,0,352,16,16,0,0,78,132,132,0,0
8281,r255,All institutions<sup>a</sup> -> Southern U. and A&M C.,All institutions<sup>a</sup>,Southern U. and A&M C.,2,254,146,137,0,9,259,82,79,0,3,151,64,58,0,6
8281,r256,All institutions<sup>a</sup> -> Uniformed Services U. of the Health Sciences,All institutions<sup>a</sup>,Uniformed Services U. of the Health Sciences,2,255,145,117,0,28,225,136,117,0,19,288,9,0,0,9
8281,r257,All institutions<sup>a</sup> -> DePaul U.,All institutions<sup>a</sup>,DePaul U.,2,256,139,139,0,0,292,46,46,0,0,117,93,93,0,0
8281,r258,"All institutions<sup>a</sup> -> CUNY, City C.",All institutions<sup>a</sup>,"CUNY, City C.",2,257,138,0,138,0,228,133,0,133,0,306,5,0,5,0
8281,r259,All institutions<sup>a</sup> -> Pardee RAND Graduate School,All institutions<sup>a</sup>,Pardee RAND Graduate School,2,258,133,133,0,0,228,133,133,0,0,349,0,0,0,0
8281,r260,All institutions<sup>a</sup> -> Barry U.,All institutions<sup>a</sup>,Barry U.,2,258,133,48,0,85,282,52,33,0,19,129,81,15,0,66
8281,r261,All institutions<sup>a</sup> -> Air Force Institute of Technology,All institutions<sup>a</sup>,Air Force Institute of Technology,2,260,130,25,105,0,243,105,21,84,0,226,25,4,21,0
8281,r262,All institutions<sup>a</sup> -> Thomas Jefferson U.,All institutions<sup>a</sup>,Thomas Jefferson U.,2,261,129,129,0,0,230,129,129,0,0,349,0,0,0,0
8281,r263,"All institutions<sup>a</sup> -> SUNY, Upstate Medical U.",All institutions<sup>a</sup>,"SUNY, Upstate Medical U.",2,262,128,128,0,0,232,128,128,0,0,349,0,0,0,0
8281,r264,All institutions<sup>a</sup> -> Villanova U.,All institutions<sup>a</sup>,Villanova U.,2,263,127,0,88,39,260,80,0,61,19,174,47,0,27,20
8281,r265,All institutions<sup>a</sup> -> Embry-Riddle Aeronautical U.,All institutions<sup>a</sup>,Embry-Riddle Aeronautical U.,2,264,126,21,105,0,235,119,16,103,0,296,7,5,2,0
8281,r266,All institutions<sup>a</sup> -> Ball State U.,All institutions<sup>a</sup>,Ball State U.,2,264,126,126,0,0,266,74,74,0,0,165,52,52,0,0
8281,r267,All institutions<sup>a</sup> -> Massachusetts C. of Pharmacy and Health Sciences,All institutions<sup>a</sup>,Massachusetts C. of Pharmacy and Health Sciences,2,264,126,11,0,115,310,33,11,0,22,117,93,0,0,93
8281,r268,All institutions<sup>a</sup> -> Clark U.,All institutions<sup>a</sup>,Clark U.,2,267,125,125,0,0,233,123,123,0,0,325,2,2,0,0
8281,r269,All institutions<sup>a</sup> -> Butler U.,All institutions<sup>a</sup>,Butler U.,2,267,125,0,0,125,305,36,0,0,36,122,89,0,0,89
8281,r270,"All institutions<sup>a</sup> -> SUNY, Downstate Medical Center",All institutions<sup>a</sup>,"SUNY, Downstate Medical Center",2,269,122,47,8,67,282,52,40,7,5,147,70,7,1,62
8281,r271,All institutions<sup>a</sup> -> Hofstra U.,All institutions<sup>a</sup>,Hofstra U.,2,270,115,115,0,0,244,103,103,0,0,274,12,12,0,0
8281,r272,All institutions<sup>a</sup> -> Florida A&M U.,All institutions<sup>a</sup>,Florida A&M U.,2,271,114,49,34,31,248,100,43,31,26,268,14,6,3,5
8281,r273,All institutions<sup>a</sup> -> New Mexico Institute of Mining and Technology,All institutions<sup>a</sup>,New Mexico Institute of Mining and Technology,2,272,112,71,41,0,253,89,62,27,0,235,23,9,14,0
8281,r274,All institutions<sup>a</sup> -> Nova Southeastern U.,All institutions<sup>a</sup>,Nova Southeastern U.,2,273,109,109,0,0,279,56,56,0,0,164,53,53,0,0
8281,r275,All institutions<sup>a</sup> -> Tennessee State U.,All institutions<sup>a</sup>,Tennessee State U.,2,274,107,83,24,0,272,64,53,11,0,181,43,30,13,0
8281,r276,All institutions<sup>a</sup> -> U. Indianapolis,All institutions<sup>a</sup>,U. Indianapolis,2,275,100,0,0,100,356,14,0,0,14,125,86,0,0,86
8281,r277,"All institutions<sup>a</sup> -> U. Michigan, Flint",All institutions<sup>a</sup>,"U. Michigan, Flint",2,276,97,0,0,97,255,88,0,0,88,288,9,0,0,9
8281,r278,"All institutions<sup>a</sup> -> City of Hope, Irell and Manella Graduate School of Biological Sciences",All institutions<sup>a</sup>,"City of Hope, Irell and Manella Graduate School of Biological Sciences",2,277,96,96,0,0,250,96,96,0,0,349,0,0,0,0
8281,r279,All institutions<sup>a</sup> -> National Louis U.,All institutions<sup>a</sup>,National Louis U.,2,277,96,96,0,0,278,58,58,0,0,189,38,38,0,0
8281,r280,All institutions<sup>a</sup> -> South Dakota School of Mines and Technology,All institutions<sup>a</sup>,South Dakota School of Mines and Technology,2,279,95,28,67,0,263,77,19,58,0,251,18,9,9,0
8281,r281,All institutions<sup>a</sup> -> Pace U.,All institutions<sup>a</sup>,Pace U.,2,279,95,58,0,37,285,51,27,0,24,178,44,31,0,13
8281,r282,"All institutions<sup>a</sup> -> Oklahoma State U., Center for Health Sciences",All institutions<sup>a</sup>,"Oklahoma State U., Center for Health Sciences",2,279,95,95,0,0,331,23,23,0,0,144,72,72,0,0
8281,r283,All institutions<sup>a</sup> -> Yeshiva U.,All institutions<sup>a</sup>,Yeshiva U.,2,282,94,94,0,0,270,67,67,0,0,219,27,27,0,0
8281,r284,"All institutions<sup>a</sup> -> U. North Texas, Health Science Center",All institutions<sup>a</sup>,"U. North Texas, Health Science Center",2,283,92,76,0,16,252,92,76,0,16,349,0,0,0,0
8281,r285,All institutions<sup>a</sup> -> Middle Tennessee State U.,All institutions<sup>a</sup>,Middle Tennessee State U.,2,284,89,89,0,0,391,0,0,0,0,122,89,89,0,0
8281,r286,All institutions<sup>a</sup> -> Memorial Sloan Kettering Cancer Center,All institutions<sup>a</sup>,Memorial Sloan Kettering Cancer Center,2,285,88,88,0,0,255,88,88,0,0,349,0,0,0,0
8281,r287,All institutions<sup>a</sup> -> Augusta U.,All institutions<sup>a</sup>,Augusta U.,2,286,84,83,0,1,260,80,79,0,1,310,4,4,0,0
8281,r288,All institutions<sup>a</sup> -> Texas Christian U.,All institutions<sup>a</sup>,Texas Christian U.,2,287,82,70,0,12,263,77,68,0,9,306,5,2,0,3
8281,r289,All institutions<sup>a</sup> -> Chapman U.,All institutions<sup>a</sup>,Chapman U.,2,287,82,47,0,35,287,50,19,0,31,204,32,28,0,4
8281,r290,All institutions<sup>a</sup> -> Illinois State U.,All institutions<sup>a</sup>,Illinois State U.,2,289,78,66,0,12,275,63,62,0,1,261,15,4,0,11
8281,r291,All institutions<sup>a</sup> -> Texas A&M U.-Corpus Christi,All institutions<sup>a</sup>,Texas A&M U.-Corpus Christi,2,290,75,75,0,0,267,72,72,0,0,318,3,3,0,0
8281,r292,All institutions<sup>a</sup> -> California Institute of Integral Studies,All institutions<sup>a</sup>,California Institute of Integral Studies,2,290,75,75,0,0,276,59,59,0,0,258,16,16,0,0
8281,r293,"All institutions<sup>a</sup> -> U. Nebraska, Omaha",All institutions<sup>a</sup>,"U. Nebraska, Omaha",2,292,74,74,0,0,324,27,27,0,0,174,47,47,0,0
8281,r294,"All institutions<sup>a</sup> -> SUNY, Polytechnic Institute",All institutions<sup>a</sup>,"SUNY, Polytechnic Institute",2,293,72,3,69,0,298,40,2,38,0,204,32,1,31,0
8281,r295,All institutions<sup>a</sup> -> Wesleyan U.,All institutions<sup>a</sup>,Wesleyan U.,2,294,69,69,0,0,269,69,69,0,0,349,0,0,0,0
8281,r296,All institutions<sup>a</sup> -> William Carey U.,All institutions<sup>a</sup>,William Carey U.,2,294,69,0,0,69,310,33,0,0,33,193,36,0,0,36
8281,r297,All institutions<sup>a</sup> -> Lamar U.,All institutions<sup>a</sup>,Lamar U.,2,296,68,0,68,0,321,29,0,29,0,187,39,0,39,0
8281,r298,All institutions<sup>a</sup> -> Kennesaw State U.,All institutions<sup>a</sup>,Kennesaw State U.,2,297,67,62,5,0,282,52,47,5,0,261,15,15,0,0
8281,r299,All institutions<sup>a</sup> -> Arkansas State U.,All institutions<sup>a</sup>,Arkansas State U.,2,297,67,67,0,0,298,40,40,0,0,219,27,27,0,0
8281,r300,All institutions<sup>a</sup> -> Naval Postgraduate School,All institutions<sup>a</sup>,Naval Postgraduate School,2,299,64,31,33,0,272,64,31,33,0,349,0,0,0,0
8281,r301,All institutions<sup>a</sup> -> Antioch U.,All institutions<sup>a</sup>,Antioch U.,2,299,64,64,0,0,307,35,35,0,0,215,29,29,0,0
8281,r302,All institutions<sup>a</sup> -> Santa Clara U.,All institutions<sup>a</sup>,Santa Clara U.,2,301,61,0,61,0,328,25,0,25,0,193,36,0,36,0
8281,r303,All institutions<sup>a</sup> -> Clark Atlanta U.,All institutions<sup>a</sup>,Clark Atlanta U.,2,302,59,59,0,0,310,33,33,0,0,223,26,26,0,0
8281,r304,All institutions<sup>a</sup> -> Harrisburg U. of Science and Technology,All institutions<sup>a</sup>,Harrisburg U. of Science and Technology,2,303,58,58,0,0,280,54,54,0,0,310,4,4,0,0
