table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_salaries_wages_and_fringe_benefits,field_stock_based_compensation,field_temporary_staffing,field_expensed_equipment,field_materials_and_supplies,field_lease_and_rental_payments,field_depreciation,field_royalties_and_licensing_fees,field_other_purchased_services_except_r_d_,field_other
2723,r076,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['1,695', '  ']","['1,022', '  ']","['7', '  ']","['66', '  ']","['21', '  ']","['156', '  ']","['45', '  ']","['24', '  ']","['3', '  ']","['97', '  ']","['255', '  ']"
2723,r077,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2723,r078,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['1,875', '  ']","['960', '  ']","['42', '  ']","['55', '  ']","['36', '  ']","['179', '  ']","['57', '  ']","['32', '  ']","['9', '  ']","['102', '  ']","['404', '  ']"
2723,r079,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['3,921', '  ']","['2,162', '  ']","['66', '  ']","['202', '  ']","['33', '  ']","['302', '  ']","['109', '  ']","['94', '  ']","['4', 'i ']","['298', '  ']","['651', '  ']"
2723,r080,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2723,r081,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['3,041', '  ']","['1,892', '  ']","['14', '  ']","['202', '  ']","['43', '  ']","['167', '  ']","['75', '  ']","['75', '  ']","['2', '  ']","['159', '  ']","['411', '  ']"
2723,r082,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['2,096', '  ']","['1,289', '  ']","['29', '  ']","['68', '  ']","['24', '  ']","['185', '  ']","['59', '  ']","['90', 'i ']","['5', '  ']","['80', '  ']","['267', '  ']"
2723,r083,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['10,068', '  ']","['5,965', '  ']","['209', '  ']","['464', '  ']","['81', '  ']","['899', '  ']","['254', '  ']","['489', '  ']","['77', '  ']","['284', 'i ']","['1,347', '  ']"
2723,r084,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['9,063', '  ']","['4,532', '  ']","['70', '  ']","['351', '  ']","['43', '  ']","['730', '  ']","['139', 'i ']","['417', '  ']","['8', '  ']","['1,321', 'i ']","['1,451', '  ']"
2723,r085,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['9,997', '  ']","['6,111', '  ']","['113', 'i ']","['276', '  ']","['29', 'i ']","['503', '  ']","['129', 'i ']","['173', 'i ']","['95', '  ']","['1,270', 'i ']","['1,298', '  ']"
2723,r086,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['20,423', '  ']","['11,464', '  ']","['2', '  ']","['337', '  ']","['68', '  ']","['2,205', '  ']","['102', '  ']","['218', '  ']","['15', 'i ']","['578', '  ']","['5,435', '  ']"
