table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_companies_u_s_totala_number_,field_united_states,field_alabama,field_alaska,field_arizona,field_arkansas,field_california,field_colorado,field_connecticut,field_delaware,field_district_of_columbia,field_florida,field_georgia,field_hawaii,field_idaho,field_illinois,field_indiana,field_iowa,field_kansas,field_kentucky,field_louisiana,field_maine,field_maryland,field_massachusetts,field_michigan,field_minnesota,field_mississippi,field_missouri,field_montana
2717,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['182', '  ']","['1,649', '  ']","['35', '  ']","['*', 'e ']","['13', '  ']","['2', 'e ']","['82', '  ']","['12', '  ']","['17', '  ']","['*', 'e ']","['0', '  ']","['54', '  ']","['285', '  ']","['*', 'e ']","['1', 'i ']","['40', '  ']","['10', 'e ']","['1', 'e ']","['5', '  ']","['1', 'e ']","['6', 'e ']","['6', '  ']","['33', '  ']","['8', '  ']","['186', '  ']","['209', '  ']","['3', 'e ']","['12', '  ']","['0', '  ']"
2717,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['231', '  ']","['404', '  ']","['2', '  ']","['*', 'e ']","['4', '  ']","['*', 'e ']","['23', '  ']","['27', '  ']","['*', 'e ']","['*', 'e ']","['0', '  ']","['*', 'e ']","['29', '  ']","['*', 'e ']","['*', 'e ']","['7', '  ']","['27', '  ']","['28', '  ']","['*', 'e ']","['1', '  ']","['*', '  ']","['*', 'e ']","['*', '  ']","['*', 'e ']","['82', '  ']","['23', '  ']","['11', '  ']","['*', 'e ']","['*', 'e ']"
2717,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['1,220', '  ']","['16,807', '  ']","['29', '  ']","['*', 'e ']","['159', '  ']","['7', 'i ']","['4,700', '  ']","['244', '  ']","['142', '  ']","['26', 'i ']","['0', '  ']","['229', '  ']","['129', '  ']","['1', 'e ']","['11', 'i ']","['523', '  ']","['424', '  ']","['14', '  ']","['16', '  ']","['7', 'e ']","['3', 'e ']","['128', '  ']","['215', '  ']","['1,947', '  ']","['266', 'i ']","['2,830', '  ']","['9', '  ']","['27', '  ']","['0 - 55', '  ']"
2717,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['684', '  ']","['14,267', '  ']","['26', '  ']","['*', 'e ']","['112', '  ']","['3', 'i ']","['4,186', '  ']","['196', '  ']","['87', '  ']","['23', '  ']","['0', '  ']","['208', '  ']","['96', '  ']","['*', 'e ']","['1', 'e ']","['419', '  ']","['404', '  ']","['2', 'e ']","['3', 'e ']","['3', 'e ']","['1', 'e ']","['127', '  ']","['209', '  ']","['1,835', '  ']","['241', 'i ']","['2,801', '  ']","['3', '  ']","['20', '  ']","['1', 'e ']"
2717,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['537', '  ']","['2,540', '  ']","['3', 'e ']","['*', 'e ']","['46', '  ']","['4', 'i ']","['514', '  ']","['48', '  ']","['55', 'i ']","['3', 'i ']","['0', '  ']","['20', '  ']","['33', 'i ']","['*', 'e ']","['11', 'i ']","['104', '  ']","['20', '  ']","['13', '  ']","['13', '  ']","['3', 'e ']","['3', 'e ']","['1', 'e ']","['6', '  ']","['112', '  ']","['24', '  ']","['29', '  ']","['6', '  ']","['8', '  ']","['0 - 54', '  ']"
2717,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['9,978', '  ']","['143,123', '  ']","['394', '  ']","['15', 'e ']","['943', '  ']","['156', '  ']","['62,688', '  ']","['1,494', '  ']","['694', 'i ']","['143', '  ']","['227', '  ']","['2,035', '  ']","['1,747', '  ']","['49', '  ']","['64', '  ']","['2,603', '  ']","['328', '  ']","['300', '  ']","['407', '  ']","['188', '  ']","['157', '  ']","['49', '  ']","['1,395', '  ']","['4,885', '  ']","['1,058', '  ']","['1,222', '  ']","['39', '  ']","['862', '  ']","['57', '  ']"
2717,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['149', '  ']","['1,775', '  ']","['*', 'e ']","['*', 'e ']","['39', '  ']","['*', 'e ']","['112', '  ']","['17', '  ']","['3', '  ']","['*', 'e ']","['0', '  ']","['*', 'e ']","['3', '  ']","['*', 'e ']","['4', '  ']","['3', '  ']","['1', 'e ']","['*', 'e ']","['*', 'e ']","['1', 'e ']","['19', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['1', '  ']","['3', '  ']","['*', 'e ']","['*', 'e ']"
2717,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['61', '  ']","['224', '  ']","['21', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['47', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['3', '  ']","['2', '  ']","['22', '  ']","['1', '  ']","['*', 'e ']","['10', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['15', '  ']","['*', 'e ']","['8', '  ']","['2', '  ']","['*', 'e ']","['*', 'e ']","['3', '  ']","['2', '  ']","['*', 'e ']"
2717,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['768', '  ']","['881', 'i ']","['3', 'e ']","['*', 'e ']","['9', '  ']","['2', 'i ']","['161', 'i ']","['9', '  ']","['4', 'i ']","['*', 'e ']","['*', 'e ']","['8', 'e ']","['14', 'i ']","['*', 'e ']","['1', 'i ']","['23', 'i ']","['9', '  ']","['13', 'i ']","['8', 'i ']","['38', 'i ']","['4', '  ']","['*', 'e ']","['2', 'e ']","['3', 'e ']","['33', 'i ']","['73', 'i ']","['1', 'e ']","['10', 'i ']","['2', 'i ']"
2717,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['84', '  ']","['11,557', 'i ']","['0 - 10', 'i ']","['*', 'e ']","['0 - 80', 'i ']","['0 - 9', '  ']","['635 - 2,508', 'i ']","['0 - 71', 'i ']","['0 - 82', 'i ']","['0 - 7', 'i ']","['0 - 24', 'i ']","['0 - 42', 'i ']","['0 - 103', 'i ']","['0 - 3', 'e ']","['0 - 5', 'e ']","['0 - 104', 'i ']","['0 - 42', 'i ']","['0 - 18', '  ']","['0 - 11', 'i ']","['18', 'i ']","['0 - 24', '  ']","['0 - 4', '  ']","['0 - 27', 'i ']","['0 - 495', 'i ']","['53', 'i ']","['24', 'i ']","['0 - 5', 'e ']","['0 - 21', 'i ']","['0 - 3', 'i ']"
2717,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['87', '  ']","['935', '  ']","['1', 'e ']","['1', 'e ']","['1', 'e ']","['12', '  ']","['148', '  ']","['5', '  ']","['1', 'e ']","['*', 'e ']","['*', 'e ']","['23', '  ']","['4', 'e ']","['11', '  ']","['*', 'e ']","['72', '  ']","['6', '  ']","['2', 'e ']","['6', '  ']","['2', 'e ']","['2', 'e ']","['*', 'e ']","['268', '  ']","['58', '  ']","['6', 'e ']","['2', 'e ']","['1', 'e ']","['2', 'e ']","['*', 'e ']"
2717,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['2,626', '  ']","['93,487', '  ']","['201', '  ']","['4', 'e ']","['297', '  ']","['91', '  ']","['50,138', '  ']","['1,007', '  ']","['405', 'i ']","['30', '  ']","['140', '  ']","['1,146', '  ']","['843', '  ']","['14', 'i ']","['27', 'e ']","['812', '  ']","['151', '  ']","['184', '  ']","['56', '  ']","['54', '  ']","['30', '  ']","['18', '  ']","['296', '  ']","['2,976', '  ']","['444', '  ']","['537', '  ']","['12', '  ']","['148', '  ']","['40', '  ']"
2717,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['975', '  ']","['32,281', '  ']","['77', '  ']","['1', '  ']","['140', '  ']","['3', 'e ']","['9,819', '  ']","['276', '  ']","['128', 'i ']","['8', 'e ']","['29', '  ']","['484', '  ']","['198', '  ']","['4', '  ']","['17', '  ']","['354', '  ']","['104', '  ']","['30', '  ']","['16', '  ']","['7', '  ']","['8', 'e ']","['13', '  ']","['144', '  ']","['1,726', '  ']","['267', '  ']","['358', '  ']","['6', '  ']","['80', '  ']","['6', '  ']"
2717,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['33', '  ']","['131', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['24', '  ']","['*', '  ']","['*', 'e ']","['*', 'e ']","['15', 'i ']","['3', '  ']","['1', 'i ']","['*', 'e ']","['*', 'e ']","['2', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['26', 'i ']","['2', '  ']","['51', 'i ']","['*', 'e ']","['*', 'e ']","['*', 'e ']"
2717,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['941', '  ']","['32,150', '  ']","['77', '  ']","['1', '  ']","['140', '  ']","['3', 'e ']","['9,795', '  ']","['276', '  ']","['128', 'i ']","['8', 'e ']","['15', '  ']","['481', '  ']","['198', '  ']","['4', '  ']","['17', '  ']","['352', '  ']","['104', '  ']","['30', '  ']","['16', '  ']","['7', '  ']","['7', 'e ']","['13', '  ']","['144', '  ']","['1,700', '  ']","['265', '  ']","['308', '  ']","['6', '  ']","['80', '  ']","['6', '  ']"
2717,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['177', '  ']","['3,631', '  ']","['4', '  ']","['2', 'e ']","['23', '  ']","['1', 'e ']","['249', '  ']","['52', '  ']","['1', 'e ']","['*', 'e ']","['1', 'e ']","['335', '  ']","['38', '  ']","['*', 'e ']","['1', 'e ']","['25', '  ']","['4', '  ']","['2', 'e ']","['15', '  ']","['1', 'e ']","['1', 'e ']","['1', 'e ']","['16', '  ']","['73', '  ']","['4', 'e ']","['3', 'e ']","['1', 'e ']","['4', '  ']","['1', 'e ']"
2717,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['1,192', '  ']","['23,115', '  ']","['111', '  ']","['1', 'e ']","['123', '  ']","['86', '  ']","['14,759', '  ']","['404', '  ']","['65 - 154', '  ']","['18', '  ']","['50', '  ']","['280', '  ']","['411', '  ']","['9', 'i ']","['6', 'e ']","['296', '  ']","['37', '  ']","['79', '  ']","['24', '  ']","['37', '  ']","['19', '  ']","['3', '  ']","['119', '  ']","['732', '  ']","['116', '  ']","['158', '  ']","['2', 'e ']","['55', '  ']","['32', '  ']"
2717,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['284', '  ']","['34,459', '  ']","['9', '  ']","['1', 'e ']","['11', 'e ']","['2', 'e ']","['25,311', '  ']","['276', '  ']","['121 - 209', 'i ']","['4', '  ']","['59', '  ']","['47', '  ']","['196', '  ']","['1', 'e ']","['3', 'e ']","['137', '  ']","['6', 'e ']","['72', '  ']","['2', 'e ']","['8', '  ']","['3', 'e ']","['2', 'e ']","['17', '  ']","['445', '  ']","['58', '  ']","['18', '  ']","['3', '  ']","['9', 'e ']","['2', 'e ']"
2717,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['209', '  ']","['7,426', '  ']","['23', 'i ']","['*', 'e ']","['119', '  ']","['15', 'i ']","['2,017', '  ']","['33', '  ']","['49', '  ']","['95', '  ']","['*', 'e ']","['313', '  ']","['76', 'i ']","['*', 'e ']","['1', '  ']","['741', '  ']","['16', '  ']","['38', '  ']","['5', '  ']","['3', '  ']","['3', 'i ']","['*', '  ']","['363', '  ']","['108', '  ']","['68', '  ']","['18', '  ']","['1', 'e ']","['23', '  ']","['*', 'e ']"
2717,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['30', '  ']","['1,022', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', '  ']","['751', '  ']","['4', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', '  ']","['2', '  ']","['*', 'e ']","['*', 'e ']","['3', '  ']","['*', 'e ']","['2', '  ']","['*', 'e ']","['*', 'e ']","['*', 'i ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['1', 'i ']","['*', 'e ']","['*', 'e ']","['*', 'e ']"
2717,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['5', '  ']","['6', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2717,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['25', '  ']","['1,016', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', '  ']","['751', '  ']","['4', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', '  ']","['2', '  ']","['*', 'e ']","['*', 'e ']","['3', '  ']","['*', 'e ']","['2', '  ']","['*', 'e ']","['*', 'e ']","['*', 'i ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['1', 'i ']","['*', 'e ']","['*', 'e ']","['*', 'e ']"
2717,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['5,204', '  ']","['22,374', '  ']","['137', '  ']","['9', 'e ']","['388', '  ']","['29', '  ']","['5,805', '  ']","['336', '  ']","['154', '  ']","['13', 'e ']","['62', 'e ']","['501', '  ']","['684', '  ']","['22', '  ']","['29', '  ']","['835', '  ']","['107', '  ']","['47', '  ']","['324', '  ']","['42', 'e ']","['64', '  ']","['29', '  ']","['429', '  ']","['1,174', '  ']","['309', '  ']","['498', '  ']","['17', '  ']","['660', '  ']","['14', '  ']"
2717,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,150', '  ']","['2,277', '  ']","['44', '  ']","['3', 'e ']","['19', '  ']","['4', '  ']","['249', '  ']","['66', '  ']","['36', '  ']","['2', '  ']","['9', '  ']","['70', '  ']","['205', '  ']","['9', '  ']","['11', '  ']","['81', '  ']","['25', '  ']","['8', '  ']","['31', '  ']","['15', '  ']","['28', '  ']","['4', '  ']","['107', '  ']","['55', '  ']","['79', '  ']","['37', '  ']","['12', '  ']","['83', '  ']","['8', '  ']"
2717,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['2,410', '  ']","['13,633', '  ']","['73', '  ']","['3', 'e ']","['135', '  ']","['14', '  ']","['3,785', '  ']","['174', '  ']","['57', '  ']","['9', 'e ']","['35', 'e ']","['263', '  ']","['353', '  ']","['10', '  ']","['10', '  ']","['439', '  ']","['44', 'e ']","['31', '  ']","['283', '  ']","['20', 'e ']","['16', 'e ']","['22', '  ']","['233', 'e ']","['632', '  ']","['169', '  ']","['356', '  ']","['4', 'e ']","['563', '  ']","['2', 'e ']"
2717,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['785', '  ']","['2,424', '  ']","['12', 'e ']","['0', '  ']","['216', '  ']","['8', '  ']","['870', '  ']","['35', '  ']","['26', '  ']","['1', '  ']","['1', 'i ']","['54', '  ']","['18', '  ']","['2', '  ']","['2', 'i ']","['27', '  ']","['28', '  ']","['3', '  ']","['3', '  ']","['2', '  ']","['1', '  ']","['1', '  ']","['50', '  ']","['281', '  ']","['35', '  ']","['24', '  ']","['*', '  ']","['1', 'i ']","['3', 'i ']"
2717,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['202', '  ']","['820', '  ']","['2', 'e ']","['0', '  ']","['192', '  ']","['*', 'e ']","['302', '  ']","['1', 'e ']","['4', '  ']","['*', '  ']","['0', '  ']","['8', '  ']","['8', '  ']","['*', '  ']","['0', '  ']","['8', '  ']","['2', 'i ']","['2', '  ']","['*', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['15', 'i ']","['61', '  ']","['2', 'i ']","['5', '  ']","['*', 'e ']","['1', 'i ']","['1', '  ']"
2717,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['573', '  ']","['1,577', '  ']","['10', '  ']","['0', '  ']","['24', '  ']","['8', '  ']","['551', '  ']","['34', '  ']","['22', '  ']","['1', '  ']","['*', '  ']","['45', '  ']","['10', '  ']","['2', '  ']","['2', 'i ']","['19', '  ']","['26', '  ']","['1', 'e ']","['2', '  ']","['1', 'i ']","['1', 'i ']","['1', '  ']","['34', '  ']","['219', '  ']","['33', '  ']","['19', '  ']","['*', '  ']","['*', 'e ']","['2', 'i ']"
2717,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['10', '  ']","['27', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['17', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['1', 'i ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', 'i ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2717,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['859', '  ']","['4,041', '  ']","['8', 'e ']","['4', 'e ']","['17', 'e ']","['2', 'e ']","['901', '  ']","['62', '  ']","['35', '  ']","['1', 'e ']","['16', 'e ']","['115', '  ']","['107', '  ']","['1', 'e ']","['5', '  ']","['288', '  ']","['10', 'e ']","['6', 'e ']","['7', 'e ']","['5', 'e ']","['19', '  ']","['2', 'e ']","['39', 'e ']","['206', '  ']","['28', 'e ']","['80', '  ']","['1', 'e ']","['12', 'e ']","['1', 'e ']"
2717,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['178', '  ']","['1,401', '  ']","['2', '  ']","['*', 'e ']","['14', '  ']","['2', '  ']","['1,006', 'i ']","['17', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['4', '  ']","['*', '  ']","['*', 'e ']","['*', 'e ']","['5', '  ']","['*', 'e ']","['*', 'e ']","['*', '  ']","['*', 'e ']","['*', 'e ']","['*', 'i ']","['6', '  ']","['73', '  ']","['92', 'i ']","['13', 'i ']","['*', 'i ']","['*', 'e ']","['*', 'e ']"
2717,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['592', '  ']","['2,041', '  ']","['0 - 10', '  ']","['*', 'e ']","['0 - 80', '  ']","['0 - 9', '  ']","['0 - 1,863', '  ']","['0 - 71', '  ']","['0 - 82', 'i ']","['0 - 7', '  ']","['0 - 24', '  ']","['0 - 42', '  ']","['0 - 103', '  ']","['0 - 3', 'e ']","['0 - 5', '  ']","['0 - 104', '  ']","['0 - 42', '  ']","['0 - 18', '  ']","['0 - 11', '  ']","['31', '  ']","['0 - 24', '  ']","['0 - 4', 'e ']","['0 - 27', '  ']","['0 - 495', '  ']","['53', '  ']","['55', '  ']","['0 - 5', 'e ']","['0 - 21', '  ']","['0 - 3', '  ']"
2717,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['24,698', '  ']","['377,806', '  ']","['1,284', '  ']","['20', 'e ']","['4,673', '  ']","['423', '  ']","['129,656', '  ']","['4,286', '  ']","['6,193', '  ']","['1,432', 'i ']","['278', '  ']","['4,498', '  ']","['4,094', '  ']","['89', '  ']","['2,376', '  ']","['12,239', '  ']","['6,004', '  ']","['2,556', '  ']","['1,645', '  ']","['1,178', '  ']","['359', '  ']","['266', '  ']","['4,227', '  ']","['22,581', '  ']","['20,323', '  ']","['7,021', '  ']","['250', '  ']","['3,976', '  ']","['157', '  ']"
2717,r074,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2717,r075,All companies (number of domestic employees) -> Small companies -> 10-19<sup>b</sup>,All companies (number of domestic employees),Small companies,10-19<sup>b</sup>,,,3,–,"['3,948', '  ']","['3,340', '  ']","['17', 'e ']","['2', 'e ']","['32', 'e ']","['5', 'e ']","['809', '  ']","['80', '  ']","['36', 'e ']","['8', 'e ']","['11', 'e ']","['97', 'e ']","['63', 'e ']","['4', '  ']","['11', 'e ']","['82', 'e ']","['42', '  ']","['14', 'e ']","['18', 'e ']","['18', 'e ']","['11', 'e ']","['4', 'e ']","['82', '  ']","['234', '  ']","['66', 'e ']","['57', 'e ']","['4', 'e ']","['32', 'e ']","['3', 'e ']"
2717,r076,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['6,950', '  ']","['9,556', '  ']","['43', 'e ']","['6', 'e ']","['72', 'e ']","['24', 'e ']","['2,787', '  ']","['149', 'e ']","['225', 'i ']","['19', 'e ']","['31', 'e ']","['226', 'e ']","['161', 'e ']","['17', '  ']","['17', 'e ']","['300', 'e ']","['95', 'e ']","['77', '  ']","['44', 'e ']","['42', 'e ']","['28', 'e ']","['16', 'e ']","['253', '  ']","['1,154', '  ']","['229', 'e ']","['204', '  ']","['22', 'e ']","['64', 'e ']","['13', '  ']"
2717,r077,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2717,r078,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['4,406', '  ']","['10,446', '  ']","['63', '  ']","['2', 'e ']","['135', '  ']","['13', 'e ']","['3,281', '  ']","['147', '  ']","['171', '  ']","['12', 'e ']","['30', '  ']","['203', '  ']","['119', 'e ']","['5', '  ']","['17', 'e ']","['312', '  ']","['165', '  ']","['53', '  ']","['56', '  ']","['40', 'e ']","['32', '  ']","['11', 'e ']","['210', '  ']","['1,230', '  ']","['274', '  ']","['158', '  ']","['12', 'e ']","['91', '  ']","['18', '  ']"
2717,r079,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['4,562', '  ']","['14,626', '  ']","['138', '  ']","['3', 'e ']","['146', '  ']","['42', '  ']","['4,693', '  ']","['313', '  ']","['194', '  ']","['23', '  ']","['17', '  ']","['302', '  ']","['229', '  ']","['3', 'e ']","['27', '  ']","['591', '  ']","['155', '  ']","['56', '  ']","['82', '  ']","['86', '  ']","['42', '  ']","['8', 'e ']","['225', '  ']","['1,503', '  ']","['365', '  ']","['336', '  ']","['36', '  ']","['109', '  ']","['9', '  ']"
