table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramural_federal_agenciesa,field_intramural_ffrdcs,field_extramural_united_states_and_u_s_territories_businesses,field_extramural_united_states_and_u_s_territories_higher_educationb,field_extramural_united_states_and_u_s_territories_nonprofit_organizations,field_extramural_united_states_and_u_s_territories_state_and_local_governments,field_extramural_non_u_s_performers
10817,r012,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,1689980,1259768,18615,56188,333042,18561,1770,2036
10817,r013,All agencies -> Departments -> Department of Commerce -> Census Bureau,All agencies,Departments,Department of Commerce,Census Bureau,,4,150213,150213,0,0,0,0,0,0
10817,r014,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,780207,656063,13058,32558,72283,4007,206,2033
10817,r015,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,748259,442192,5557,23630,260759,14554,1563,4
10817,r016,All agencies -> Departments -> Department of Commerce -> National Telecommunications and Information Administration,All agencies,Departments,Department of Commerce,National Telecommunications and Information Administration,,4,11300,11300,0,0,0,0,0,0
10817,r017,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,10165798,3744069,866086,2472200,2478391,525756,17421,61874
10817,r018,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,1798258,98286,100045,923469,511653,143425,450,20929
10817,r019,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,145348,25968,1807,31873,36008,43065,0,6627
10817,r020,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,2925568,2053358,47324,31210,586149,197235,10291,0
10817,r021,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,1803812,562461,8564,777840,398152,47010,0,9786
10817,r022,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,1738918,595551,19506,303907,730135,60813,6680,22325
10817,r023,All agencies -> Departments -> Department of Defense -> Space Force,All agencies,Departments,Department of Defense,Space Force,,4,175192,104884,11298,54563,4446,0,0,0
10817,r024,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,1578702,303560,677543,349337,211848,34208,0,2207
10817,r025,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,299085,0,0,20593,148400,96494,33598,0
10817,r026,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,11108630,843816,7586563,1211822,1319094,112278,33067,1991
10817,r027,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,201482,937,24650,94950,73287,7659,0,0
10817,r028,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,61315,1404,44122,7106,4206,4286,190,0
10817,r029,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,678802,6534,420293,128772,88000,33552,1650,0
10817,r030,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,11808,0,9601,2124,0,83,0,0
10817,r031,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,558637,362570,85349,0,80418,28708,1143,449
10817,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,2793813,236825,2144591,387541,24857,0,0,0
10817,r033,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,2336964,232777,1910517,183863,9807,0,0,0
10817,r034,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,191110,0,1650,189460,0,0,0,0
10817,r035,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,265739,4048,232423,14218,15050,0,0,0
10817,r036,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,657246,37333,484214,76251,53634,4622,196,997
10817,r037,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,21377,0,9184,0,12194,0,0,0
10817,r038,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,6124150,198213,4364560,515077,982499,33369,29888,544
10817,r039,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,48271429,8785488,719159,4965088,26101914,6725870,558175,415734
10817,r040,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,5228,365,0,0,1800,3063,0,0
10817,r041,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,106731,0,0,4898,77027,24338,468,0
10817,r042,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,314345,46928,0,133403,103809,30110,95,0
10817,r043,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,11777,0,0,0,7529,2500,1250,498
10817,r044,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,2644021,0,0,2322179,46050,154611,0,121181
10817,r045,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,550366,90694,0,95186,246564,59564,30043,28316
10817,r046,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,419105,0,0,8163,2081,8395,400466,0
10817,r047,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,560910,396452,0,14100,82155,57680,2819,7704
10817,r048,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,34884,2317,0,1605,30121,841,0,0
10817,r049,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,43588544,8247214,719159,2360157,25504332,6376613,123034,258035
10817,r050,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,35517,1519,0,25397,447,8155,0,0
10817,r051,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,35517,1519,0,25397,447,8155,0,0
10817,r052,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,327816,102152,36707,162160,18274,6234,162,2127
10817,r053,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,2243,0,0,2243,0,0,0,0
10817,r054,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,34878,7000,7001,14600,4720,0,0,1558
10817,r055,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,3440,1342,0,0,0,2098,0,0
10817,r056,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,287005,93560,29707,145317,13554,4136,162,569
10817,r057,All agencies -> Departments -> Department of Homeland Security -> Secret Service,All agencies,Departments,Department of Homeland Security,Secret Service,,4,250,250,0,0,0,0,0,0
10817,r058,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,0.05,0,0,0.05,0,0,0,0
10817,r059,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,785328,698550,0,14398,52182,5377,14164,657
10817,r060,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,5000,0,0,0,0,0,5000,0
10817,r061,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,10583,3734,0,242,5337,1071,199,0
10817,r062,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,66305,42651,0,7604,9798,3149,2517,585
10817,r063,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,17705,13257,0,3100,1128,0,148,72
10817,r064,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,6056,2079,0,2825,1011,142,0,0
10817,r065,All agencies -> Departments -> Department of the Interior -> Fish and Wildlife Service,All agencies,Departments,Department of the Interior,Fish and Wildlife Service,,4,35000,35000,0,0,0,0,0,0
10817,r066,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,617457,585117,0,627,24517,896,6300,0
10817,r067,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,27222,16712,0,0,10391,119,0,0
10817,r068,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,102945,7498,0,12225,42446,40229,547,0
10817,r069,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,2,2,0,0,0,0,0,0
10817,r070,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,8887,49,0,7488,1350,0,0,0
10817,r071,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,94056,7448,0,4737,41096,40229,547,0
10817,r072,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,3698,2689,0,1009,0,0,0,0
10817,r073,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,1910,901,0,1009,0,0,0,0
10817,r074,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,1788,1788,0,0,0,0,0,0
10817,r075,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,45000,45000,0,0,0,0,0,0
10817,r076,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,808368,181033,7595,282933,116220,54077,163452,3059
10817,r077,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,260969,63964,3647,117017,67047,6584,425,2285
10817,r078,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,341879,65577,1878,77556,11141,26785,158942,0
10817,r079,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,21154,6634,1625,11484,0,1411,0,0
10817,r080,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,32291,8381,0,12176,6526,4435,0,773
10817,r081,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,11909,5950,0,0,1875,0,4084,0
10817,r082,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,91739,0,0,55559,24237,11942,0,0
10817,r083,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,24389,22120,0,2269,0,0,0,0
10817,r084,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,24038,8407,445,6872,5394,2920,0,0
10817,r085,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,37082,2500,8850,10786,0,510,0,14436
10817,r086,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,37082,2500,8850,10786,0,510,0,14436
10817,r087,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,1605959,1605959,0,0,0,0,0,0
10817,r088,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,
10817,r089,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,1443,0,1443,0,0,0,0,0
10817,r090,All agencies -> Other agencies -> Agency for Global Media,All agencies,Other agencies,Agency for Global Media,,,3,8413,791,0,7622,0,0,0,0
10817,r091,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,152853,18441,0,8296,32549,30635,0,62932
10817,r092,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,804,0,0,445,162,197,0,0
10817,r093,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,165,165,0,0,0,0,0,0
10817,r094,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,406371,211102,1118,136557,46217,11378,0,0
10817,r095,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,2713,2713,0,0,0,0,0,0
10817,r096,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,512,512,0,0,0,0,0,0
10817,r097,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,7304822,1232240,1538792,2747920,1514032,246583,5981,19274
10817,r098,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,6896067,27409,315499,481807,5689744,342738,17301,21568
10817,r099,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,61399,1038,32425,7917,15592,753,0,3674
10817,r100,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,521671,0,0,0,0,521671,0,0
10817,r101,All agencies -> Other agencies -> Postal Service,All agencies,Other agencies,Postal Service,,,3,13860,0,0,13860,0,0,0,0
10817,r102,All agencies -> Other agencies -> RESTORE Act Centers of Excellence Research Grants Program,All agencies,Other agencies,RESTORE Act Centers of Excellence Research Grants Program,,,3,6960,0,0,0,0,0,6960,0
10817,r103,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,227400,227400,0,0,0,0,0,0
10817,r104,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,78704,47465,0,20763,3825,6532,0,119
10817,r105,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,11752,0,0,9049,0,2703,0,0
