table_id,row_id,_b_state_institutional_control_system_and_institution_b_full_path,_b_state_institutional_control_system_and_institution_b_level_1,_b_state_institutional_control_system_and_institution_b_level_2,_b_state_institutional_control_system_and_institution_b_level_3,_b_state_institutional_control_system_and_institution_b_level_4,_b_state_institutional_control_system_and_institution_b_hierarchy_depth,field_all_r_d_expenditures
10098,r227,Georgia -> Public (U. System Georgia Board of Regents) -> Savannah State U.,Georgia,Public (U. System Georgia Board of Regents),Savannah State U.,,3,"['1,888', '']"
10098,r228,Georgia -> Public (U. System Georgia Board of Regents) -> U. Georgia,Georgia,Public (U. System Georgia Board of Regents),U. Georgia,,3,"['545,631', '']"
10098,r229,Georgia -> Public (U. System Georgia Board of Regents) -> U. North Georgia,Georgia,Public (U. System Georgia Board of Regents),U. North Georgia,,3,"['1,734', '']"
10098,r230,Georgia -> Public (U. System Georgia Board of Regents) -> U. West Georgia,Georgia,Public (U. System Georgia Board of Regents),U. West Georgia,,3,"['309', '']"
10098,r231,Georgia -> Public (U. System Georgia Board of Regents) -> Valdosta State U.,Georgia,Public (U. System Georgia Board of Regents),Valdosta State U.,,3,"['262', '']"
10098,r232,Georgia -> Private,Georgia,Private,,,2,"['1,069,526', '']"
10098,r233,Georgia -> Private -> Agnes Scott C.,Georgia,Private,Agnes Scott C.,,3,"['433', '']"
10098,r234,Georgia -> Private -> Berry C.,Georgia,Private,Berry C.,,3,"['541', '']"
10098,r235,Georgia -> Private -> Clark Atlanta U.,Georgia,Private,Clark Atlanta U.,,3,"['8,791', '']"
10098,r236,Georgia -> Private -> Emory U.,Georgia,Private,Emory U.,,3,"['958,281', '']"
10098,r237,Georgia -> Private -> Life U.,Georgia,Private,Life U.,,3,"['419', '']"
10098,r238,Georgia -> Private -> Mercer U.,Georgia,Private,Mercer U.,,3,"['50,222', '']"
10098,r239,Georgia -> Private -> Morehouse C.,Georgia,Private,Morehouse C.,,3,"['5,664', '']"
10098,r240,Georgia -> Private -> Morehouse School of Medicine,Georgia,Private,Morehouse School of Medicine,,3,"['42,489', '']"
10098,r241,Georgia -> Private -> Spelman C.,Georgia,Private,Spelman C.,,3,"['2,686', '']"
10098,r242,Hawaii,Hawaii,,,,1,"['302,419', '']"
10098,r243,Hawaii -> Public (U. Hawaii System),Hawaii,Public (U. Hawaii System),,,2,"['299,117', '']"
10098,r244,"Hawaii -> Public (U. Hawaii System) -> U. Hawaii, Hilo",Hawaii,Public (U. Hawaii System),"U. Hawaii, Hilo",,3,"['8,001', '']"
10098,r245,"Hawaii -> Public (U. Hawaii System) -> U. Hawaii, Manoa",Hawaii,Public (U. Hawaii System),"U. Hawaii, Manoa",,3,"['277,323', '']"
10098,r246,"Hawaii -> Public (U. Hawaii System) -> U. Hawaii, Manoa",Hawaii,Public (U. Hawaii System),"U. Hawaii, Manoa",,3,"['1,147', '']"
10098,r247,"Hawaii -> Public (U. Hawaii System) -> U. Hawaii, Maui C.",Hawaii,Public (U. Hawaii System),"U. Hawaii, Maui C.",,3,"['12,646', '']"
10098,r248,Hawaii -> Private,Hawaii,Private,,,2,"['3,302', '']"
10098,r249,Hawaii -> Private -> Hawaii Pacific U.,Hawaii,Private,Hawaii Pacific U.,,3,"['3,302', '']"
10098,r250,Idaho,Idaho,,,,1,"['180,926', '']"
10098,r251,Idaho -> Public,Idaho,Public,,,2,"['180,417', '']"
10098,r252,Idaho -> Public -> Boise State U.,Idaho,Public,Boise State U.,,3,"['47,617', '']"
10098,r253,Idaho -> Public -> Idaho State U.,Idaho,Public,Idaho State U.,,3,"['16,615', '']"
10098,r254,Idaho -> Public -> Lewis-Clark State C.,Idaho,Public,Lewis-Clark State C.,,3,"['582', '']"
10098,r255,Idaho -> Public -> U. Idaho,Idaho,Public,U. Idaho,,3,"['115,603', '']"
10098,r256,Idaho -> Private,Idaho,Private,,,2,"['509', '']"
10098,r257,Idaho -> Private -> Northwest Nazarene U.,Idaho,Private,Northwest Nazarene U.,,3,"['509', '']"
10098,r258,Illinois,Illinois,,,,1,"['3,165,667', '']"
10098,r259,Illinois -> Public,Illinois,Public,,,2,"['1,338,849', '']"
10098,r260,Illinois -> Public -> Chicago State U.,Illinois,Public,Chicago State U.,,3,"['3,701', '']"
10098,r261,Illinois -> Public -> Eastern Illinois U.,Illinois,Public,Eastern Illinois U.,,3,"['553', '']"
10098,r262,Illinois -> Public -> Illinois State U.,Illinois,Public,Illinois State U.,,3,"['25,510', '']"
10098,r263,Illinois -> Public -> Northeastern Illinois U.,Illinois,Public,Northeastern Illinois U.,,3,"['2,224', '']"
10098,r264,Illinois -> Public -> Northern Illinois U.,Illinois,Public,Northern Illinois U.,,3,"['27,068', '']"
10098,r265,Illinois -> Public -> Southern Illinois U. System,Illinois,Public,Southern Illinois U. System,,3,"['66,119', '']"
10098,r266,"Illinois -> Public -> Southern Illinois U. System -> Southern Illinois U., Carbondale",Illinois,Public,Southern Illinois U. System,"Southern Illinois U., Carbondale",4,"['46,967', '']"
10098,r267,"Illinois -> Public -> Southern Illinois U. System -> Southern Illinois U., Edwardsville",Illinois,Public,Southern Illinois U. System,"Southern Illinois U., Edwardsville",4,"['19,152', '']"
10098,r268,Illinois -> Public -> U. Illinois System,Illinois,Public,U. Illinois System,,3,"['1,209,363', '']"
10098,r269,"Illinois -> Public -> U. Illinois System -> U. Illinois, Chicago",Illinois,Public,U. Illinois System,"U. Illinois, Chicago",4,"['440,573', '']"
10098,r270,"Illinois -> Public -> U. Illinois System -> U. Illinois, Springfield",Illinois,Public,U. Illinois System,"U. Illinois, Springfield",4,"['2,881', '']"
10098,r271,"Illinois -> Public -> U. Illinois System -> U. Illinois, Urbana-Champaign",Illinois,Public,U. Illinois System,"U. Illinois, Urbana-Champaign",4,"['765,909', '']"
10098,r272,Illinois -> Public -> Western Illinois U.,Illinois,Public,Western Illinois U.,,3,"['4,311', '']"
10098,r273,Illinois -> Private,Illinois,Private,,,2,"['1,826,818', '']"
10098,r274,Illinois -> Private -> Augustana C.,Illinois,Private,Augustana C.,,3,"['353', '']"
10098,r275,Illinois -> Private -> Benedictine U.,Illinois,Private,Benedictine U.,,3,"['150', '']"
10098,r276,Illinois -> Private -> Bradley U.,Illinois,Private,Bradley U.,,3,"['240', '']"
10098,r277,Illinois -> Private -> DePaul U.,Illinois,Private,DePaul U.,,3,"['8,362', '']"
10098,r278,Illinois -> Private -> Elmhurst U.,Illinois,Private,Elmhurst U.,,3,"['676', '']"
10098,r279,Illinois -> Private -> Erikson Institute,Illinois,Private,Erikson Institute,,3,"['2,068', '']"
10098,r280,Illinois -> Private -> Illinois C. of Optometry,Illinois,Private,Illinois C. of Optometry,,3,"['831', '']"
10098,r281,Illinois -> Private -> Illinois Institute of Technology,Illinois,Private,Illinois Institute of Technology,,3,"['29,791', '']"
10098,r282,Illinois -> Private -> Lake Forest C.,Illinois,Private,Lake Forest C.,,3,"['493', '']"
10098,r283,"Illinois -> Private -> Loyola U., Chicago",Illinois,Private,"Loyola U., Chicago",,3,"['46,169', '']"
10098,r284,Illinois -> Private -> Midwestern U.,Illinois,Private,Midwestern U.,,3,"['11,069', '']"
10098,r285,Illinois -> Private -> Northwestern U.,Illinois,Private,Northwestern U.,,3,"['1,000,695', '']"
10098,r286,Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,Illinois,Private,Rosalind Franklin U. of Medicine and Science,,3,"['12,988', '']"
10098,r287,Illinois -> Private -> Rush U.,Illinois,Private,Rush U.,,3,"['114,874', '']"
10098,r288,"Illinois -> Private -> Toyota Technological Institute, Chicago",Illinois,Private,"Toyota Technological Institute, Chicago",,3,"['4,470', '']"
10098,r289,Illinois -> Private -> U. Chicago,Illinois,Private,U. Chicago,,3,"['591,805', '']"
10098,r290,"Illinois -> Private -> Wheaton C., Wheaton",Illinois,Private,"Wheaton C., Wheaton",,3,"['1,784', '']"
10098,r291,Indiana,Indiana,,,,1,"['1,878,030', '']"
10098,r292,Indiana -> Public,Indiana,Public,,,2,"['1,592,488', '']"
10098,r293,Indiana -> Public -> Ball State U.,Indiana,Public,Ball State U.,,3,"['9,932', '']"
10098,r294,Indiana -> Public -> Indiana State U.,Indiana,Public,Indiana State U.,,3,"['1,354', '']"
10098,r295,Indiana -> Public -> Indiana U.,Indiana,Public,Indiana U.,,3,"['818,054', '']"
10098,r296,"Indiana -> Public -> Indiana U. -> Indiana U., Bloomington",Indiana,Public,Indiana U.,"Indiana U., Bloomington",4,"['751,309', '']"
10098,r297,"Indiana -> Public -> Indiana U. -> Indiana U., Kokomo",Indiana,Public,Indiana U.,"Indiana U., Kokomo",4,"['490', '']"
10098,r298,"Indiana -> Public -> Indiana U. -> Indiana U., Northwest",Indiana,Public,Indiana U.,"Indiana U., Northwest",4,"['495', '']"
10098,r299,"Indiana -> Public -> Indiana U. -> Indiana U., South Bend",Indiana,Public,Indiana U.,"Indiana U., South Bend",4,"['1,075', '']"
10098,r300,"Indiana -> Public -> Indiana U. -> Indiana U., Southeast",Indiana,Public,Indiana U.,"Indiana U., Southeast",4,"['523', '']"
10098,r301,"Indiana -> Public -> Indiana U. -> Indiana U.-Purdue U., Indianapolis",Indiana,Public,Indiana U.,"Indiana U.-Purdue U., Indianapolis",4,"['64,162', '']"
10098,r302,Indiana -> Public -> Purdue U.,Indiana,Public,Purdue U.,,3,"['763,148', '']"
10098,r303,"Indiana -> Public -> Purdue U. -> Purdue U., Fort Wayne",Indiana,Public,Purdue U.,"Purdue U., Fort Wayne",4,"['2,134', '']"
10098,r304,"Indiana -> Public -> Purdue U. -> Purdue U., Northwest",Indiana,Public,Purdue U.,"Purdue U., Northwest",4,"['6,387', '']"
10098,r305,"Indiana -> Public -> Purdue U. -> Purdue U., West Lafayette",Indiana,Public,Purdue U.,"Purdue U., West Lafayette",4,"['754,627', '']"
10098,r306,Indiana -> Private,Indiana,Private,,,2,"['285,542', '']"
10098,r307,Indiana -> Private -> Butler U.,Indiana,Private,Butler U.,,3,"['1,691', '']"
10098,r308,Indiana -> Private -> DePauw U.,Indiana,Private,DePauw U.,,3,"['175', '']"
10098,r309,Indiana -> Private -> Earlham C.,Indiana,Private,Earlham C.,,3,"['405', '']"
10098,r310,Indiana -> Private -> Indiana Wesleyan U.,Indiana,Private,Indiana Wesleyan U.,,3,"['722', '']"
10098,r311,Indiana -> Private -> Manchester U.,Indiana,Private,Manchester U.,,3,"['303', '']"
10098,r312,Indiana -> Private -> Taylor U.,Indiana,Private,Taylor U.,,3,"['204', '']"
10098,r313,Indiana -> Private -> U. Evansville,Indiana,Private,U. Evansville,,3,"['285', '']"
10098,r314,Indiana -> Private -> U. Notre Dame,Indiana,Private,U. Notre Dame,,3,"['280,604', '']"
10098,r315,Indiana -> Private -> Valparaiso U.,Indiana,Private,Valparaiso U.,,3,"['688', '']"
10098,r316,Indiana -> Private -> Wabash C.,Indiana,Private,Wabash C.,,3,"['465', '']"
10098,r317,Iowa,Iowa,,,,1,"['1,007,864', '']"
10098,r318,Iowa -> Public (Iowa Board of Regents),Iowa,Public (Iowa Board of Regents),,,2,"['990,885', '']"
10098,r319,Iowa -> Public (Iowa Board of Regents) -> Iowa State U.,Iowa,Public (Iowa Board of Regents),Iowa State U.,,3,"['393,184', '']"
10098,r320,Iowa -> Public (Iowa Board of Regents) -> U. Iowa,Iowa,Public (Iowa Board of Regents),U. Iowa,,3,"['594,215', '']"
10098,r321,Iowa -> Public (Iowa Board of Regents) -> U. Northern Iowa,Iowa,Public (Iowa Board of Regents),U. Northern Iowa,,3,"['3,486', '']"
10098,r322,Iowa -> Private,Iowa,Private,,,2,"['16,979', '']"
10098,r323,Iowa -> Private -> Coe C.,Iowa,Private,Coe C.,,3,"['614', '']"
10098,r324,Iowa -> Private -> Cornell C.,Iowa,Private,Cornell C.,,3,"['409', '']"
10098,r325,Iowa -> Private -> Des Moines U.,Iowa,Private,Des Moines U.,,3,"['5,307', '']"
10098,r326,Iowa -> Private -> Dordt U.,Iowa,Private,Dordt U.,,3,"['679', '']"
10098,r327,Iowa -> Private -> Drake U.,Iowa,Private,Drake U.,,3,"['1,691', '']"
10098,r328,Iowa -> Private -> Grinnell C.,Iowa,Private,Grinnell C.,,3,"['5,867', '']"
10098,r329,Iowa -> Private -> Loras C.,Iowa,Private,Loras C.,,3,"['150', 'i']"
10098,r330,Iowa -> Private -> Luther C.,Iowa,Private,Luther C.,,3,"['212', '']"
10098,r331,Iowa -> Private -> Palmer C. of Chiropractic,Iowa,Private,Palmer C. of Chiropractic,,3,"['2,050', '']"
10098,r332,"Iowa -> Private -> Palmer C. of Chiropractic -> Palmer C. of Chiropractic, Davenport",Iowa,Private,Palmer C. of Chiropractic,"Palmer C. of Chiropractic, Davenport",4,"['2,050', '']"
10098,r333,Kansas,Kansas,,,,1,"['883,795', '']"
10098,r334,Kansas -> Public (Kansas Board of Regents),Kansas,Public (Kansas Board of Regents),,,2,"['883,795', '']"
10098,r335,Kansas -> Public (Kansas Board of Regents) -> Emporia State U.,Kansas,Public (Kansas Board of Regents),Emporia State U.,,3,"['510', '']"
10098,r336,Kansas -> Public (Kansas Board of Regents) -> Fort Hays State U.,Kansas,Public (Kansas Board of Regents),Fort Hays State U.,,3,"['641', '']"
10098,r337,Kansas -> Public (Kansas Board of Regents) -> Kansas State U.,Kansas,Public (Kansas Board of Regents),Kansas State U.,,3,"['212,974', '']"
10098,r338,Kansas -> Public (Kansas Board of Regents) -> Pittsburg State U.,Kansas,Public (Kansas Board of Regents),Pittsburg State U.,,3,"['2,884', '']"
10098,r339,Kansas -> Public (Kansas Board of Regents) -> U. Kansas,Kansas,Public (Kansas Board of Regents),U. Kansas,,3,"['405,267', '']"
10098,r340,Kansas -> Public (Kansas Board of Regents) -> Wichita State U.,Kansas,Public (Kansas Board of Regents),Wichita State U.,,3,"['261,519', '']"
10098,r341,Kentucky,Kentucky,,,,1,"['734,645', '']"
10098,r342,Kentucky -> Public (Kentucky Council on Postsecondary Education),Kentucky,Public (Kentucky Council on Postsecondary Education),,,2,"['734,331', '']"
10098,r343,Kentucky -> Public (Kentucky Council on Postsecondary Education) -> Eastern Kentucky U.,Kentucky,Public (Kentucky Council on Postsecondary Education),Eastern Kentucky U.,,3,"['1,089', '']"
10098,r344,Kentucky -> Public (Kentucky Council on Postsecondary Education) -> Kentucky State U.,Kentucky,Public (Kentucky Council on Postsecondary Education),Kentucky State U.,,3,"['9,284', '']"
10098,r345,Kentucky -> Public (Kentucky Council on Postsecondary Education) -> Morehead State U.,Kentucky,Public (Kentucky Council on Postsecondary Education),Morehead State U.,,3,"['2,880', '']"
10098,r346,Kentucky -> Public (Kentucky Council on Postsecondary Education) -> Murray State U.,Kentucky,Public (Kentucky Council on Postsecondary Education),Murray State U.,,3,"['3,371', '']"
10098,r347,Kentucky -> Public (Kentucky Council on Postsecondary Education) -> Northern Kentucky U.,Kentucky,Public (Kentucky Council on Postsecondary Education),Northern Kentucky U.,,3,"['3,888', '']"
10098,r348,Kentucky -> Public (Kentucky Council on Postsecondary Education) -> U. Kentucky,Kentucky,Public (Kentucky Council on Postsecondary Education),U. Kentucky,,3,"['476,517', '']"
10098,r349,Kentucky -> Public (Kentucky Council on Postsecondary Education) -> U. Louisville,Kentucky,Public (Kentucky Council on Postsecondary Education),U. Louisville,,3,"['229,582', '']"
10098,r350,Kentucky -> Public (Kentucky Council on Postsecondary Education) -> Western Kentucky U.,Kentucky,Public (Kentucky Council on Postsecondary Education),Western Kentucky U.,,3,"['7,720', '']"
10098,r351,Kentucky -> Private,Kentucky,Private,,,2,"['314', '']"
10098,r352,Kentucky -> Private -> Centre C.,Kentucky,Private,Centre C.,,3,"['314', '']"
10098,r353,Louisiana,Louisiana,,,,1,"['945,938', '']"
10098,r354,Louisiana -> Public (State of Louisiana Board of Regents),Louisiana,Public (State of Louisiana Board of Regents),,,2,"['705,996', '']"
10098,r355,Louisiana -> Public (State of Louisiana Board of Regents) -> Louisiana State U. System,Louisiana,Public (State of Louisiana Board of Regents),Louisiana State U. System,,3,"['428,776', '']"
10098,r356,"Louisiana -> Public (State of Louisiana Board of Regents) -> Louisiana State U. System -> Louisiana State U., Baton Rouge",Louisiana,Public (State of Louisiana Board of Regents),Louisiana State U. System,"Louisiana State U., Baton Rouge",4,"['344,556', '']"
10098,r357,"Louisiana -> Public (State of Louisiana Board of Regents) -> Louisiana State U. System -> Louisiana State U., Health Sciences Center, New Orleans",Louisiana,Public (State of Louisiana Board of Regents),Louisiana State U. System,"Louisiana State U., Health Sciences Center, New Orleans",4,"['53,995', '']"
10098,r358,"Louisiana -> Public (State of Louisiana Board of Regents) -> Louisiana State U. System -> Louisiana State U., Health Sciences Center, Shreveport",Louisiana,Public (State of Louisiana Board of Regents),Louisiana State U. System,"Louisiana State U., Health Sciences Center, Shreveport",4,"['29,502', '']"
10098,r359,"Louisiana -> Public (State of Louisiana Board of Regents) -> Louisiana State U. System -> Louisiana State U., Shreveport",Louisiana,Public (State of Louisiana Board of Regents),Louisiana State U. System,"Louisiana State U., Shreveport",4,"['723', '']"
10098,r360,Louisiana -> Public (State of Louisiana Board of Regents) -> Southern U. System,Louisiana,Public (State of Louisiana Board of Regents),Southern U. System,,3,"['12,709', '']"
10098,r361,"Louisiana -> Public (State of Louisiana Board of Regents) -> Southern U. System -> Southern U. and A&M C., Agricultural Research and Extension Center",Louisiana,Public (State of Louisiana Board of Regents),Southern U. System,"Southern U. and A&M C., Agricultural Research and Extension Center",4,"['7,048', '']"
10098,r362,"Louisiana -> Public (State of Louisiana Board of Regents) -> Southern U. System -> Southern U. and A&M C., Baton Rouge",Louisiana,Public (State of Louisiana Board of Regents),Southern U. System,"Southern U. and A&M C., Baton Rouge",4,"['4,344', '']"
10098,r363,"Louisiana -> Public (State of Louisiana Board of Regents) -> Southern U. System -> Southern U., New Orleans",Louisiana,Public (State of Louisiana Board of Regents),Southern U. System,"Southern U., New Orleans",4,"['1,317', '']"
10098,r364,Louisiana -> Public (State of Louisiana Board of Regents) -> U. Louisiana System,Louisiana,Public (State of Louisiana Board of Regents),U. Louisiana System,,3,"['264,511', '']"
10098,r365,Louisiana -> Public (State of Louisiana Board of Regents) -> U. Louisiana System -> Grambling State U.,Louisiana,Public (State of Louisiana Board of Regents),U. Louisiana System,Grambling State U.,4,"['2,306', 'i']"
10098,r366,Louisiana -> Public (State of Louisiana Board of Regents) -> U. Louisiana System -> Louisiana Tech U.,Louisiana,Public (State of Louisiana Board of Regents),U. Louisiana System,Louisiana Tech U.,4,"['26,591', '']"
10098,r367,Louisiana -> Public (State of Louisiana Board of Regents) -> U. Louisiana System -> McNeese State U.,Louisiana,Public (State of Louisiana Board of Regents),U. Louisiana System,McNeese State U.,4,"['432', '']"
10098,r368,Louisiana -> Public (State of Louisiana Board of Regents) -> U. Louisiana System -> Nicholls State U.,Louisiana,Public (State of Louisiana Board of Regents),U. Louisiana System,Nicholls State U.,4,"['687', '']"
10098,r369,Louisiana -> Public (State of Louisiana Board of Regents) -> U. Louisiana System -> Northwestern State U. Louisiana,Louisiana,Public (State of Louisiana Board of Regents),U. Louisiana System,Northwestern State U. Louisiana,4,"['1,848', '']"
10098,r370,Louisiana -> Public (State of Louisiana Board of Regents) -> U. Louisiana System -> Southeastern Louisiana U.,Louisiana,Public (State of Louisiana Board of Regents),U. Louisiana System,Southeastern Louisiana U.,4,"['2,407', '']"
10098,r371,"Louisiana -> Public (State of Louisiana Board of Regents) -> U. Louisiana System -> U. Louisiana, Lafayette",Louisiana,Public (State of Louisiana Board of Regents),U. Louisiana System,"U. Louisiana, Lafayette",4,"['205,201', '']"
10098,r372,"Louisiana -> Public (State of Louisiana Board of Regents) -> U. Louisiana System -> U. Louisiana, Monroe",Louisiana,Public (State of Louisiana Board of Regents),U. Louisiana System,"U. Louisiana, Monroe",4,"['3,128', '']"
10098,r373,Louisiana -> Public (State of Louisiana Board of Regents) -> U. Louisiana System -> U. New Orleans,Louisiana,Public (State of Louisiana Board of Regents),U. Louisiana System,U. New Orleans,4,"['21,911', '']"
10098,r374,Louisiana -> Private,Louisiana,Private,,,2,"['239,942', '']"
10098,r375,Louisiana -> Private -> Dillard U.,Louisiana,Private,Dillard U.,,3,"['2,270', '']"
10098,r376,"Louisiana -> Private -> Loyola U., New Orleans",Louisiana,Private,"Loyola U., New Orleans",,3,"['911', '']"
10098,r377,Louisiana -> Private -> Tulane U.,Louisiana,Private,Tulane U.,,3,"['222,605', '']"
10098,r378,Louisiana -> Private -> Xavier U. Louisiana,Louisiana,Private,Xavier U. Louisiana,,3,"['14,156', '']"
10098,r379,Maine,Maine,,,,1,"['193,272', '']"
10098,r380,Maine -> Public,Maine,Public,,,2,"['178,962', '']"
10098,r381,Maine -> Public -> Maine Maritime Academy,Maine,Public,Maine Maritime Academy,,3,"['198', '']"
10098,r382,Maine -> Public -> U. Maine System,Maine,Public,U. Maine System,,3,"['178,764', '']"
10098,r383,Maine -> Public -> U. Maine System -> U. Maine,Maine,Public,U. Maine System,U. Maine,4,"['171,931', '']"
10098,r384,Maine -> Public -> U. Maine System -> U. Maine Farmington,Maine,Public,U. Maine System,U. Maine Farmington,4,"['1,174', 'i']"
10098,r385,"Maine -> Public -> U. Maine System -> U. Maine, Presque Isle",Maine,Public,U. Maine System,"U. Maine, Presque Isle",4,"['161', '']"
10098,r386,Maine -> Public -> U. Maine System -> U. Southern Maine,Maine,Public,U. Maine System,U. Southern Maine,4,"['5,498', '']"
10098,r387,Maine -> Private,Maine,Private,,,2,"['14,310', '']"
10098,r388,Maine -> Private -> Bates C.,Maine,Private,Bates C.,,3,"['2,468', '']"
10098,r389,Maine -> Private -> Bowdoin C.,Maine,Private,Bowdoin C.,,3,"['2,648', '']"
10098,r390,Maine -> Private -> Colby C.,Maine,Private,Colby C.,,3,"['2,530', '']"
10098,r391,Maine -> Private -> U. New England,Maine,Private,U. New England,,3,"['6,664', '']"
10098,r392,Maryland,Maryland,,,,1,"['5,171,692', '']"
10098,r393,Maryland -> Public,Maryland,Public,,,2,"['1,750,107', '']"
10098,r394,Maryland -> Public -> Morgan State U.,Maryland,Public,Morgan State U.,,3,"['29,482', '']"
10098,r395,Maryland -> Public -> St. Mary's C. Maryland,Maryland,Public,St. Mary's C. Maryland,,3,"['1,063', '']"
10098,r396,Maryland -> Public -> U. System Maryland,Maryland,Public,U. System Maryland,,3,"['1,431,658', '']"
10098,r397,Maryland -> Public -> U. System Maryland -> Bowie State U.,Maryland,Public,U. System Maryland,Bowie State U.,4,"['3,351', '']"
10098,r398,Maryland -> Public -> U. System Maryland -> Coppin State U.,Maryland,Public,U. System Maryland,Coppin State U.,4,"['398', '']"
10098,r399,Maryland -> Public -> U. System Maryland -> Salisbury U.,Maryland,Public,U. System Maryland,Salisbury U.,4,"['10,614', '']"
10098,r400,Maryland -> Public -> U. System Maryland -> Towson U.,Maryland,Public,U. System Maryland,Towson U.,4,"['8,788', '']"
10098,r401,Maryland -> Public -> U. System Maryland -> U. Baltimore,Maryland,Public,U. System Maryland,U. Baltimore,4,"['6,646', '']"
10098,r402,Maryland -> Public -> U. System Maryland -> U. Maryland<sup>d</sup>,Maryland,Public,U. System Maryland,U. Maryland<sup>d</sup>,4,"['1,228,550', '']"
10098,r403,Maryland -> Public -> U. System Maryland -> U. Maryland Center for Environmental Science,Maryland,Public,U. System Maryland,U. Maryland Center for Environmental Science,4,"['53,718', '']"
10098,r404,"Maryland -> Public -> U. System Maryland -> U. Maryland, Baltimore County",Maryland,Public,U. System Maryland,"U. Maryland, Baltimore County",4,"['110,319', '']"
10098,r405,"Maryland -> Public -> U. System Maryland -> U. Maryland, Eastern Shore",Maryland,Public,U. System Maryland,"U. Maryland, Eastern Shore",4,"['9,274', '']"
10098,r406,Maryland -> Public -> U.S. Naval Academy,Maryland,Public,U.S. Naval Academy,,3,"['10,664', '']"
10098,r407,Maryland -> Public -> Uniformed Services U. of the Health Sciences,Maryland,Public,Uniformed Services U. of the Health Sciences,,3,"['277,240', '']"
10098,r408,Maryland -> Private,Maryland,Private,,,2,"['3,421,585', '']"
10098,r409,Maryland -> Private -> Johns Hopkins U.<sup>e</sup>,Maryland,Private,Johns Hopkins U.<sup>e</sup>,,3,"['3,420,312', '']"
10098,r410,"Maryland -> Private -> Loyola U., Maryland",Maryland,Private,"Loyola U., Maryland",,3,"['866', '']"
10098,r411,Maryland -> Private -> Maryland Institute C. of Art,Maryland,Private,Maryland Institute C. of Art,,3,"['407', '']"
10098,r412,Massachusetts,Massachusetts,,,,1,"['4,843,389', '']"
10098,r413,Massachusetts -> Public,Massachusetts,Public,,,2,"['816,641', '']"
10098,r414,Massachusetts -> Public -> Massachusetts System of Public Higher Education,Massachusetts,Public,Massachusetts System of Public Higher Education,,3,"['3,784', '']"
10098,r415,Massachusetts -> Public -> Massachusetts System of Public Higher Education -> Bridgewater State U.,Massachusetts,Public,Massachusetts System of Public Higher Education,Bridgewater State U.,4,"['954', '']"
10098,r416,Massachusetts -> Public -> Massachusetts System of Public Higher Education -> Framingham State U.,Massachusetts,Public,Massachusetts System of Public Higher Education,Framingham State U.,4,"['2,830', 'i']"
10098,r417,Massachusetts -> Public -> U. Massachusetts System,Massachusetts,Public,U. Massachusetts System,,3,"['812,857', '']"
10098,r418,"Massachusetts -> Public -> U. Massachusetts System -> U. Massachusetts, Amherst",Massachusetts,Public,U. Massachusetts System,"U. Massachusetts, Amherst",4,"['245,158', '']"
10098,r419,"Massachusetts -> Public -> U. Massachusetts System -> U. Massachusetts, Boston",Massachusetts,Public,U. Massachusetts System,"U. Massachusetts, Boston",4,"['65,215', '']"
10098,r420,"Massachusetts -> Public -> U. Massachusetts System -> U. Massachusetts, Dartmouth",Massachusetts,Public,U. Massachusetts System,"U. Massachusetts, Dartmouth",4,"['33,136', '']"
10098,r421,"Massachusetts -> Public -> U. Massachusetts System -> U. Massachusetts, Lowell",Massachusetts,Public,U. Massachusetts System,"U. Massachusetts, Lowell",4,"['111,144', '']"
10098,r422,"Massachusetts -> Public -> U. Massachusetts System -> U. Massachusetts, Medical School",Massachusetts,Public,U. Massachusetts System,"U. Massachusetts, Medical School",4,"['358,204', '']"
10098,r423,Massachusetts -> Private,Massachusetts,Private,,,2,"['4,026,748', '']"
10098,r424,Massachusetts -> Private -> Amherst C.,Massachusetts,Private,Amherst C.,,3,"['7,177', '']"
10098,r425,Massachusetts -> Private -> Babson C.,Massachusetts,Private,Babson C.,,3,"['1,825', '']"
10098,r426,Massachusetts -> Private -> Bentley U.,Massachusetts,Private,Bentley U.,,3,"['1,161', '']"
10098,r427,Massachusetts -> Private -> Boston C.,Massachusetts,Private,Boston C.,,3,"['68,958', '']"
10098,r428,Massachusetts -> Private -> Boston U.,Massachusetts,Private,Boston U.,,3,"['725,402', '']"
10098,r429,Massachusetts -> Private -> Brandeis U.,Massachusetts,Private,Brandeis U.,,3,"['102,378', '']"
10098,r430,Massachusetts -> Private -> C. of the Holy Cross,Massachusetts,Private,C. of the Holy Cross,,3,"['688', '']"
10098,r431,Massachusetts -> Private -> Clark U.,Massachusetts,Private,Clark U.,,3,"['8,813', '']"
10098,r432,Massachusetts -> Private -> Emerson C.,Massachusetts,Private,Emerson C.,,3,"['581', '']"
10098,r433,Massachusetts -> Private -> Franklin W. Olin C. of Engineering,Massachusetts,Private,Franklin W. Olin C. of Engineering,,3,"['2,554', '']"
10098,r434,Massachusetts -> Private -> Harvard U.,Massachusetts,Private,Harvard U.,,3,"['1,308,458', '']"
10098,r435,Massachusetts -> Private -> Hult International Business School,Massachusetts,Private,Hult International Business School,,3,"['1,043', 'i']"
10098,r436,Massachusetts -> Private -> Massachusetts Institute of Technology,Massachusetts,Private,Massachusetts Institute of Technology,,3,"['989,166', '']"
