table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_all_master_s_students_rank,field_all_master_s_students_total,field_all_master_s_students_science,field_all_master_s_students_engineering,field_all_master_s_students_health,field_full_time_master_s_students_rank,field_full_time_master_s_students_total,field_full_time_master_s_students_science,field_full_time_master_s_students_engineering,field_full_time_master_s_students_health,field_part_time_master_s_students_rank,field_part_time_master_s_students_total,field_part_time_master_s_students_science,field_part_time_master_s_students_engineering,field_part_time_master_s_students_health
8280,r307,All institutions<sup>a</sup> -> Southern Arkansas U.,All institutions<sup>a</sup>,Southern Arkansas U.,2,306,311,311,0,0,322,180,180,0,0,274,131,131,0,0
8280,r308,"All institutions<sup>a</sup> -> U. Louisiana, Lafayette",All institutions<sup>a</sup>,"U. Louisiana, Lafayette",2,307,310,182,76,52,272,252,134,66,52,392,58,48,10,0
8280,r309,All institutions<sup>a</sup> -> Hofstra U.,All institutions<sup>a</sup>,Hofstra U.,2,307,310,114,0,196,278,238,87,0,151,367,72,27,0,45
8280,r310,All institutions<sup>a</sup> -> Eastern Illinois U.,All institutions<sup>a</sup>,Eastern Illinois U.,2,309,309,207,0,102,310,197,112,0,85,295,112,95,0,17
8280,r311,All institutions<sup>a</sup> -> Princeton U.,All institutions<sup>a</sup>,Princeton U.,2,310,308,247,61,0,236,308,247,61,0,621,0,0,0,0
8280,r312,All institutions<sup>a</sup> -> Embry-Riddle Aeronautical U.,All institutions<sup>a</sup>,Embry-Riddle Aeronautical U.,2,310,308,95,213,0,252,275,87,188,0,457,33,8,25,0
8280,r313,"All institutions<sup>a</sup> -> Inter American U. Puerto Rico, Metro",All institutions<sup>a</sup>,"Inter American U. Puerto Rico, Metro",2,312,306,306,0,0,306,203,203,0,0,309,103,103,0,0
8280,r314,All institutions<sup>a</sup> -> Texas A&M U.-Corpus Christi,All institutions<sup>a</sup>,Texas A&M U.-Corpus Christi,2,313,305,244,18,43,299,214,194,10,10,329,91,50,8,33
8280,r315,"All institutions<sup>a</sup> -> Minnesota State U., Mankato",All institutions<sup>a</sup>,"Minnesota State U., Mankato",2,313,305,196,23,86,320,182,98,10,74,282,123,98,13,12
8280,r316,All institutions<sup>a</sup> -> Tennessee State U.,All institutions<sup>a</sup>,Tennessee State U.,2,313,305,161,34,110,320,182,98,23,61,282,123,63,11,49
8280,r317,All institutions<sup>a</sup> -> Jacksonville U.,All institutions<sup>a</sup>,Jacksonville U.,2,316,303,97,0,206,298,215,25,0,190,334,88,72,0,16
8280,r318,All institutions<sup>a</sup> -> Polytechnic U. Puerto Rico,All institutions<sup>a</sup>,Polytechnic U. Puerto Rico,2,317,301,51,250,0,333,164,27,137,0,264,137,24,113,0
8280,r319,All institutions<sup>a</sup> -> Benedictine U.,All institutions<sup>a</sup>,Benedictine U.,2,318,300,92,0,208,394,108,71,0,37,215,192,21,0,171
8280,r320,All institutions<sup>a</sup> -> U. of Saint Joseph,All institutions<sup>a</sup>,U. of Saint Joseph,2,318,300,281,0,19,447,74,72,0,2,188,226,209,0,17
8280,r321,All institutions<sup>a</sup> -> U. South Dakota,All institutions<sup>a</sup>,U. South Dakota,2,320,299,169,5,125,292,217,133,5,79,342,82,36,0,46
8280,r322,All institutions<sup>a</sup> -> U. Wisconsin-Platteville,All institutions<sup>a</sup>,U. Wisconsin-Platteville,2,321,298,163,135,0,630,5,5,0,0,156,293,158,135,0
8280,r323,All institutions<sup>a</sup> -> Midwestern U.,All institutions<sup>a</sup>,Midwestern U.,2,322,297,297,0,0,254,273,273,0,0,484,24,24,0,0
8280,r324,All institutions<sup>a</sup> -> U. Rochester,All institutions<sup>a</sup>,U. Rochester,2,322,297,153,82,62,274,243,127,78,38,399,54,26,4,24
8280,r325,All institutions<sup>a</sup> -> Fordham U.,All institutions<sup>a</sup>,Fordham U.,2,324,295,295,0,0,288,219,219,0,0,360,76,76,0,0
8280,r326,All institutions<sup>a</sup> -> Kean U.,All institutions<sup>a</sup>,Kean U.,2,324,295,252,0,43,310,197,186,0,11,320,98,66,0,32
8280,r327,All institutions<sup>a</sup> -> New York Medical C.,All institutions<sup>a</sup>,New York Medical C.,2,326,290,163,0,127,302,209,110,0,99,346,81,53,0,28
8280,r328,"All institutions<sup>a</sup> -> U. Nebraska, Kearney",All institutions<sup>a</sup>,"U. Nebraska, Kearney",2,326,290,223,0,67,427,83,29,0,54,199,207,194,0,13
8280,r329,"All institutions<sup>a</sup> -> U. Alaska, Fairbanks",All institutions<sup>a</sup>,"U. Alaska, Fairbanks",2,328,286,237,49,0,389,111,90,21,0,232,175,147,28,0
8280,r330,All institutions<sup>a</sup> -> Keck Graduate Institute,All institutions<sup>a</sup>,Keck Graduate Institute,2,329,285,241,44,0,245,285,241,44,0,621,0,0,0,0
8280,r331,All institutions<sup>a</sup> -> Indiana U. Pennsylvania,All institutions<sup>a</sup>,Indiana U. Pennsylvania,2,330,284,211,0,73,326,171,109,0,62,292,113,102,0,11
8280,r332,All institutions<sup>a</sup> -> Southern U. and A&M C.,All institutions<sup>a</sup>,Southern U. and A&M C.,2,331,283,220,17,46,308,201,144,11,46,342,82,76,6,0
8280,r333,All institutions<sup>a</sup> -> U. Notre Dame,All institutions<sup>a</sup>,U. Notre Dame,2,332,280,177,103,0,308,201,103,98,0,353,79,74,5,0
8280,r334,All institutions<sup>a</sup> -> U. Arkansas for Medical Sciences,All institutions<sup>a</sup>,U. Arkansas for Medical Sciences,2,333,279,46,0,233,406,99,27,0,72,224,180,19,0,161
8280,r335,All institutions<sup>a</sup> -> Humboldt State U.,All institutions<sup>a</sup>,Humboldt State U.,2,334,278,243,0,35,301,213,184,0,29,383,65,59,0,6
8280,r336,All institutions<sup>a</sup> -> Emporia State U.,All institutions<sup>a</sup>,Emporia State U.,2,335,277,277,0,0,413,94,94,0,0,222,183,183,0,0
8280,r337,All institutions<sup>a</sup> -> Gannon U.,All institutions<sup>a</sup>,Gannon U.,2,336,276,199,77,0,269,254,184,70,0,493,22,15,7,0
8280,r338,All institutions<sup>a</sup> -> Wake Forest U.,All institutions<sup>a</sup>,Wake Forest U.,2,337,274,170,15,89,290,218,165,14,39,397,56,5,1,50
8280,r339,All institutions<sup>a</sup> -> Thomas Jefferson U.,All institutions<sup>a</sup>,Thomas Jefferson U.,2,338,271,154,7,110,439,77,33,5,39,212,194,121,2,71
8280,r340,All institutions<sup>a</sup> -> U. South Alabama,All institutions<sup>a</sup>,U. South Alabama,2,339,269,145,74,50,277,240,130,60,50,470,29,15,14,0
8280,r341,All institutions<sup>a</sup> -> Northeastern State U.,All institutions<sup>a</sup>,Northeastern State U.,2,339,269,174,0,95,317,184,102,0,82,337,85,72,0,13
8280,r342,All institutions<sup>a</sup> -> U. Northern Iowa,All institutions<sup>a</sup>,U. Northern Iowa,2,341,267,158,0,109,316,186,79,0,107,346,81,79,0,2
8280,r343,All institutions<sup>a</sup> -> Central Connecticut State U.,All institutions<sup>a</sup>,Central Connecticut State U.,2,341,267,241,26,0,450,71,66,5,0,209,196,175,21,0
8280,r344,All institutions<sup>a</sup> -> U. Baltimore,All institutions<sup>a</sup>,U. Baltimore,2,343,266,266,0,0,422,87,87,0,0,227,179,179,0,0
8280,r345,All institutions<sup>a</sup> -> Clark U.,All institutions<sup>a</sup>,Clark U.,2,344,264,264,0,0,294,216,216,0,0,418,48,48,0,0
8280,r346,All institutions<sup>a</sup> -> U. Wisconsin-La Crosse,All institutions<sup>a</sup>,U. Wisconsin-La Crosse,2,345,261,219,25,17,424,84,56,14,14,230,177,163,11,3
8280,r347,All institutions<sup>a</sup> -> Loma Linda U.,All institutions<sup>a</sup>,Loma Linda U.,2,346,260,65,0,195,292,217,55,0,162,425,43,10,0,33
8280,r348,"All institutions<sup>a</sup> -> CUNY, Lehman C.",All institutions<sup>a</sup>,"CUNY, Lehman C.",2,346,260,94,0,166,474,59,14,0,45,204,201,80,0,121
8280,r349,All institutions<sup>a</sup> -> Austin Peay State U.,All institutions<sup>a</sup>,Austin Peay State U.,2,348,257,257,0,0,435,78,78,0,0,227,179,179,0,0
8280,r350,All institutions<sup>a</sup> -> Lawrence Technological U.,All institutions<sup>a</sup>,Lawrence Technological U.,2,349,256,72,184,0,464,63,11,52,0,214,193,61,132,0
8280,r351,All institutions<sup>a</sup> -> Mississippi C.,All institutions<sup>a</sup>,Mississippi C.,2,350,252,249,3,0,307,202,202,0,0,415,50,47,3,0
8280,r352,"All institutions<sup>a</sup> -> U. Tennessee, Chattanooga",All institutions<sup>a</sup>,"U. Tennessee, Chattanooga",2,351,251,162,50,39,328,170,119,24,27,346,81,43,26,12
8280,r353,All institutions<sup>a</sup> -> Arkansas State U.,All institutions<sup>a</sup>,Arkansas State U.,2,352,248,172,8,68,322,180,118,1,61,377,68,54,7,7
8280,r354,All institutions<sup>a</sup> -> James Madison U.,All institutions<sup>a</sup>,James Madison U.,2,353,246,139,0,107,358,139,80,0,59,301,107,59,0,48
8280,r355,All institutions<sup>a</sup> -> North Carolina Agricultural and Technical State U.,All institutions<sup>a</sup>,North Carolina Agricultural and Technical State U.,2,354,245,118,127,0,314,191,98,93,0,399,54,20,34,0
8280,r356,All institutions<sup>a</sup> -> A. T. Still U.,All institutions<sup>a</sup>,A. T. Still U.,2,355,244,18,0,226,366,134,13,0,121,297,110,5,0,105
8280,r357,All institutions<sup>a</sup> -> Eastern New Mexico U.,All institutions<sup>a</sup>,Eastern New Mexico U.,2,356,243,79,0,164,351,143,40,0,103,317,100,39,0,61
8280,r358,All institutions<sup>a</sup> -> Eastern Virginia Medical School,All institutions<sup>a</sup>,Eastern Virginia Medical School,2,356,243,0,0,243,357,140,0,0,140,309,103,0,0,103
8280,r359,All institutions<sup>a</sup> -> Vanderbilt U.,All institutions<sup>a</sup>,Vanderbilt U.,2,358,238,210,28,0,283,229,203,26,0,556,9,7,2,0
8280,r360,All institutions<sup>a</sup> -> Chapman U.,All institutions<sup>a</sup>,Chapman U.,2,358,238,137,0,101,325,172,73,0,99,380,66,64,0,2
8280,r361,All institutions<sup>a</sup> -> Quinnipiac U.,All institutions<sup>a</sup>,Quinnipiac U.,2,358,238,238,0,0,348,146,146,0,0,326,92,92,0,0
8280,r362,"All institutions<sup>a</sup> -> Touro U., Vallejo",All institutions<sup>a</sup>,"Touro U., Vallejo",2,361,236,0,0,236,281,232,0,0,232,588,4,0,0,4
8280,r363,All institutions<sup>a</sup> -> Mercer U.,All institutions<sup>a</sup>,Mercer U.,2,361,236,55,65,116,313,194,55,35,104,429,42,0,30,12
8280,r364,All institutions<sup>a</sup> -> Kansas City U. of Medicine and Biosciences,All institutions<sup>a</sup>,Kansas City U. of Medicine and Biosciences,2,363,234,158,0,76,343,153,153,0,0,346,81,5,0,76
8280,r365,All institutions<sup>a</sup> -> New Jersey City U.,All institutions<sup>a</sup>,New Jersey City U.,2,364,231,104,0,127,443,75,53,0,22,248,156,51,0,105
8280,r366,All institutions<sup>a</sup> -> U. Wisconsin-Eau Claire,All institutions<sup>a</sup>,U. Wisconsin-Eau Claire,2,365,230,126,0,104,453,69,22,0,47,241,161,104,0,57
8280,r367,All institutions<sup>a</sup> -> Clarkson U.,All institutions<sup>a</sup>,Clarkson U.,2,366,228,58,170,0,392,109,35,74,0,287,119,23,96,0
8280,r368,All institutions<sup>a</sup> -> South Dakota School of Mines and Technology,All institutions<sup>a</sup>,South Dakota School of Mines and Technology,2,367,226,34,192,0,338,160,27,133,0,380,66,7,59,0
8280,r369,"All institutions<sup>a</sup> -> Loyola U., Maryland",All institutions<sup>a</sup>,"Loyola U., Maryland",2,368,225,121,0,104,330,166,62,0,104,390,59,59,0,0
8280,r370,All institutions<sup>a</sup> -> Indiana State U.,All institutions<sup>a</sup>,Indiana State U.,2,369,223,163,0,60,382,119,61,0,58,306,104,102,0,2
8280,r371,All institutions<sup>a</sup> -> Yeshiva U.,All institutions<sup>a</sup>,Yeshiva U.,2,370,222,130,0,92,339,157,65,0,92,383,65,65,0,0
8280,r372,All institutions<sup>a</sup> -> Augusta U.,All institutions<sup>a</sup>,Augusta U.,2,371,221,130,0,91,363,137,82,0,55,338,84,48,0,36
8280,r373,"All institutions<sup>a</sup> -> SUNY, C. of Environmental Science and Forestry",All institutions<sup>a</sup>,"SUNY, C. of Environmental Science and Forestry",2,372,219,197,22,0,350,145,133,12,0,364,74,64,10,0
8280,r374,All institutions<sup>a</sup> -> U. La Verne,All institutions<sup>a</sup>,U. La Verne,2,373,218,218,0,0,392,109,109,0,0,298,109,109,0,0
8280,r375,All institutions<sup>a</sup> -> Citadel Military C. South Carolina,All institutions<sup>a</sup>,Citadel Military C. South Carolina,2,373,218,167,23,28,455,68,54,1,13,252,150,113,22,15
8280,r376,All institutions<sup>a</sup> -> Uniformed Services U. of the Health Sciences,All institutions<sup>a</sup>,Uniformed Services U. of the Health Sciences,2,375,216,0,0,216,294,216,0,0,216,621,0,0,0,0
8280,r377,All institutions<sup>a</sup> -> Hood C.,All institutions<sup>a</sup>,Hood C.,2,375,216,216,0,0,461,65,65,0,0,251,151,151,0,0
8280,r378,All institutions<sup>a</sup> -> C. of Saint Rose,All institutions<sup>a</sup>,C. of Saint Rose,2,377,215,112,0,103,334,162,67,0,95,406,53,45,0,8
8280,r379,All institutions<sup>a</sup> -> Southeastern Louisiana U.,All institutions<sup>a</sup>,Southeastern Louisiana U.,2,377,215,106,0,109,334,162,71,0,91,406,53,35,0,18
8280,r380,All institutions<sup>a</sup> -> William and Mary,All institutions<sup>a</sup>,William and Mary,2,379,213,213,0,0,312,196,196,0,0,518,17,17,0,0
8280,r381,All institutions<sup>a</sup> -> Chicago State U.,All institutions<sup>a</sup>,Chicago State U.,2,380,211,200,0,11,394,108,100,0,8,309,103,100,0,3
8280,r382,All institutions<sup>a</sup> -> Saint Joseph's U.,All institutions<sup>a</sup>,Saint Joseph's U.,2,381,210,206,0,4,469,60,59,0,1,252,150,147,0,3
8280,r383,"All institutions<sup>a</sup> -> U. Missouri, Saint Louis",All institutions<sup>a</sup>,"U. Missouri, Saint Louis",2,382,209,209,0,0,428,82,82,0,0,278,127,127,0,0
8280,r384,All institutions<sup>a</sup> -> Dakota State U.,All institutions<sup>a</sup>,Dakota State U.,2,383,207,189,0,18,359,138,127,0,11,374,69,62,0,7
8280,r385,All institutions<sup>a</sup> -> U. New Orleans,All institutions<sup>a</sup>,U. New Orleans,2,383,207,148,59,0,404,102,75,27,0,304,105,73,32,0
8280,r386,All institutions<sup>a</sup> -> Midwestern State U.,All institutions<sup>a</sup>,Midwestern State U.,2,385,205,205,0,0,386,114,114,0,0,329,91,91,0,0
8280,r387,All institutions<sup>a</sup> -> Loyola Marymount U.,All institutions<sup>a</sup>,Loyola Marymount U.,2,386,204,91,100,13,330,166,83,72,11,439,38,8,28,2
8280,r388,"All institutions<sup>a</sup> -> California State U., San Marcos",All institutions<sup>a</sup>,"California State U., San Marcos",2,387,203,190,0,13,415,91,78,0,13,295,112,112,0,0
8280,r389,All institutions<sup>a</sup> -> New Mexico Institute of Mining and Technology,All institutions<sup>a</sup>,New Mexico Institute of Mining and Technology,2,388,202,74,128,0,369,131,56,75,0,370,71,18,53,0
8280,r390,All institutions<sup>a</sup> -> U. West Georgia,All institutions<sup>a</sup>,U. West Georgia,2,388,202,132,0,70,406,99,64,0,35,309,103,68,0,35
8280,r391,All institutions<sup>a</sup> -> West Texas A&M U.,All institutions<sup>a</sup>,West Texas A&M U.,2,390,201,96,43,62,403,103,44,9,50,320,98,52,34,12
8280,r392,All institutions<sup>a</sup> -> Northern Kentucky U.,All institutions<sup>a</sup>,Northern Kentucky U.,2,390,201,98,0,103,458,66,39,0,27,267,135,59,0,76
8280,r393,All institutions<sup>a</sup> -> U. Tulsa,All institutions<sup>a</sup>,U. Tulsa,2,392,197,105,50,42,315,188,96,50,42,556,9,9,0,0
8280,r394,All institutions<sup>a</sup> -> William Paterson U.,All institutions<sup>a</sup>,William Paterson U.,2,392,197,100,0,97,376,127,49,0,78,373,70,51,0,19
8280,r395,All institutions<sup>a</sup> -> U. Wisconsin-Stout,All institutions<sup>a</sup>,U. Wisconsin-Stout,2,392,197,144,53,0,448,72,62,10,0,281,125,82,43,0
8280,r396,All institutions<sup>a</sup> -> McNeese State U.,All institutions<sup>a</sup>,McNeese State U.,2,395,196,145,14,37,351,143,104,11,28,406,53,41,3,9
8280,r397,"All institutions<sup>a</sup> -> Keiser U., Fort Lauderdale",All institutions<sup>a</sup>,"Keiser U., Fort Lauderdale",2,396,195,195,0,0,332,165,165,0,0,465,30,30,0,0
8280,r398,All institutions<sup>a</sup> -> Pontifical Catholic U. Puerto Rico,All institutions<sup>a</sup>,Pontifical Catholic U. Puerto Rico,2,397,194,194,0,0,400,107,107,0,0,335,87,87,0,0
8280,r399,All institutions<sup>a</sup> -> Florida A&M U.,All institutions<sup>a</sup>,Florida A&M U.,2,398,193,158,35,0,345,150,118,32,0,425,43,40,3,0
8280,r400,"All institutions<sup>a</sup> -> SUNY, Polytechnic Institute",All institutions<sup>a</sup>,"SUNY, Polytechnic Institute",2,398,193,176,9,8,414,93,88,5,0,317,100,88,4,8
8280,r401,All institutions<sup>a</sup> -> U. of the District of Columbia,All institutions<sup>a</sup>,U. of the District of Columbia,2,400,185,139,18,28,365,136,93,15,28,417,49,46,3,0
8280,r402,All institutions<sup>a</sup> -> U. Dallas,All institutions<sup>a</sup>,U. Dallas,2,401,183,183,0,0,495,51,51,0,0,272,132,132,0,0
8280,r403,All institutions<sup>a</sup> -> U. Central Arkansas,All institutions<sup>a</sup>,U. Central Arkansas,2,402,182,80,0,102,370,130,42,0,88,411,52,38,0,14
8280,r404,All institutions<sup>a</sup> -> Prairie View A&M U.,All institutions<sup>a</sup>,Prairie View A&M U.,2,402,182,105,77,0,387,113,73,40,0,374,69,32,37,0
8280,r405,All institutions<sup>a</sup> -> Montana Tech of U. Montana,All institutions<sup>a</sup>,Montana Tech of U. Montana,2,402,182,32,51,99,469,60,23,27,10,284,122,9,24,89
8280,r406,All institutions<sup>a</sup> -> Manhattan C.,All institutions<sup>a</sup>,Manhattan C.,2,405,181,0,181,0,359,138,0,138,0,425,43,0,43,0
8280,r407,All institutions<sup>a</sup> -> Chatham U.,All institutions<sup>a</sup>,Chatham U.,2,406,180,180,0,0,373,128,128,0,0,411,52,52,0,0
8280,r408,All institutions<sup>a</sup> -> C. Charleston,All institutions<sup>a</sup>,C. Charleston,2,407,179,179,0,0,417,90,90,0,0,333,89,89,0,0
8280,r409,All institutions<sup>a</sup> -> U. North Alabama,All institutions<sup>a</sup>,U. North Alabama,2,407,179,151,26,2,491,52,48,2,2,278,127,103,24,0
8280,r410,All institutions<sup>a</sup> -> U. Detroit Mercy,All institutions<sup>a</sup>,U. Detroit Mercy,2,409,174,50,99,25,417,90,33,32,25,338,84,17,67,0
8280,r411,All institutions<sup>a</sup> -> Meharry Medical C.,All institutions<sup>a</sup>,Meharry Medical C.,2,410,172,126,0,46,326,171,125,0,46,609,1,1,0,0
8280,r412,All institutions<sup>a</sup> -> Valdosta State U.,All institutions<sup>a</sup>,Valdosta State U.,2,411,171,61,0,110,344,152,42,0,110,506,19,19,0,0
8280,r413,All institutions<sup>a</sup> -> Howard U.,All institutions<sup>a</sup>,Howard U.,2,412,170,107,11,52,368,133,79,8,46,443,37,28,3,6
8280,r414,All institutions<sup>a</sup> -> La Salle U.,All institutions<sup>a</sup>,La Salle U.,2,413,169,103,0,66,346,148,82,0,66,499,21,21,0,0
8280,r415,All institutions<sup>a</sup> -> Weber State U.,All institutions<sup>a</sup>,Weber State U.,2,414,167,62,10,95,383,117,20,6,91,415,50,42,4,4
8280,r416,All institutions<sup>a</sup> -> Tennessee Technological U.,All institutions<sup>a</sup>,Tennessee Technological U.,2,414,167,95,72,0,466,61,42,19,0,302,106,53,53,0
8280,r417,All institutions<sup>a</sup> -> Abilene Christian U.,All institutions<sup>a</sup>,Abilene Christian U.,2,416,164,47,0,117,341,154,37,0,117,551,10,10,0,0
8280,r418,All institutions<sup>a</sup> -> Avila U.,All institutions<sup>a</sup>,Avila U.,2,416,164,164,0,0,356,141,141,0,0,489,23,23,0,0
8280,r419,"All institutions<sup>a</sup> -> U. Texas Health Science Center, San Antonio",All institutions<sup>a</sup>,"U. Texas Health Science Center, San Antonio",2,418,161,58,9,94,355,142,56,0,86,506,19,2,9,8
8280,r420,"All institutions<sup>a</sup> -> California State U., Dominguez Hills",All institutions<sup>a</sup>,"California State U., Dominguez Hills",2,418,161,161,0,0,432,79,79,0,0,342,82,82,0,0
8280,r421,All institutions<sup>a</sup> -> Salem State U.,All institutions<sup>a</sup>,Salem State U.,2,418,161,161,0,0,453,69,69,0,0,326,92,92,0,0
8280,r422,"All institutions<sup>a</sup> -> U. Alaska, Anchorage",All institutions<sup>a</sup>,"U. Alaska, Anchorage",2,421,156,85,27,44,491,52,37,10,5,306,104,48,17,39
8280,r423,All institutions<sup>a</sup> -> Texas Christian U.,All institutions<sup>a</sup>,Texas Christian U.,2,422,155,101,0,54,340,155,101,0,54,621,0,0,0,0
8280,r424,All institutions<sup>a</sup> -> Stockton U.,All institutions<sup>a</sup>,Stockton U.,2,422,155,91,0,64,405,101,38,0,63,399,54,53,0,1
8280,r425,All institutions<sup>a</sup> -> Fayetteville State U.,All institutions<sup>a</sup>,Fayetteville State U.,2,424,154,133,0,21,421,88,75,0,13,380,66,58,0,8
8280,r426,All institutions<sup>a</sup> -> Fort Hays State U.,All institutions<sup>a</sup>,Fort Hays State U.,2,425,153,119,0,34,385,115,81,0,34,439,38,38,0,0
8280,r427,"All institutions<sup>a</sup> -> U. California, San Francisco",All institutions<sup>a</sup>,"U. California, San Francisco",2,426,149,0,22,127,346,148,0,22,126,609,1,0,0,1
8280,r428,All institutions<sup>a</sup> -> Louisiana Tech U.,All institutions<sup>a</sup>,Louisiana Tech U.,2,426,149,72,32,45,378,124,58,22,44,481,25,14,10,1
8280,r429,All institutions<sup>a</sup> -> Commonwealth Medical C.,All institutions<sup>a</sup>,Commonwealth Medical C.,2,428,147,147,0,0,394,108,108,0,0,434,39,39,0,0
8280,r430,All institutions<sup>a</sup> -> Western Carolina U.,All institutions<sup>a</sup>,Western Carolina U.,2,429,146,85,0,61,366,134,73,0,61,541,12,12,0,0
8280,r431,All institutions<sup>a</sup> -> Youngstown State U.,All institutions<sup>a</sup>,Youngstown State U.,2,430,145,88,57,0,373,128,77,51,0,518,17,11,6,0
8280,r432,"All institutions<sup>a</sup> -> Texas A&M U., San Antonio",All institutions<sup>a</sup>,"Texas A&M U., San Antonio",2,431,144,133,0,11,506,44,38,0,6,317,100,95,0,5
8280,r433,All institutions<sup>a</sup> -> Arcadia U.,All institutions<sup>a</sup>,Arcadia U.,2,432,141,115,0,26,439,77,55,0,22,385,64,60,0,4
8280,r434,"All institutions<sup>a</sup> -> St. Mary's U., San Antonio",All institutions<sup>a</sup>,"St. Mary's U., San Antonio",2,432,141,91,50,0,451,70,44,26,0,370,71,47,24,0
8280,r435,All institutions<sup>a</sup> -> Lipscomb U.,All institutions<sup>a</sup>,Lipscomb U.,2,434,140,128,1,11,390,110,100,1,9,465,30,28,0,2
8280,r436,All institutions<sup>a</sup> -> Worcester State U.,All institutions<sup>a</sup>,Worcester State U.,2,434,140,56,0,84,394,108,51,0,57,459,32,5,0,27
8280,r437,All institutions<sup>a</sup> -> Norfolk State U.,All institutions<sup>a</sup>,Norfolk State U.,2,434,140,110,30,0,424,84,64,20,0,397,56,46,10,0
8280,r438,All institutions<sup>a</sup> -> U. Wisconsin-Stevens Point,All institutions<sup>a</sup>,U. Wisconsin-Stevens Point,2,437,139,82,0,57,442,76,19,0,57,386,63,63,0,0
8280,r439,All institutions<sup>a</sup> -> Texas Southern U.,All institutions<sup>a</sup>,Texas Southern U.,2,438,138,138,0,0,406,99,99,0,0,434,39,39,0,0
8280,r440,All institutions<sup>a</sup> -> U. Wisconsin-Green Bay,All institutions<sup>a</sup>,U. Wisconsin-Green Bay,2,438,138,123,0,15,550,29,29,0,0,298,109,94,0,15
8280,r441,All institutions<sup>a</sup> -> U. Indianapolis,All institutions<sup>a</sup>,U. Indianapolis,2,440,136,106,0,30,435,78,61,0,17,392,58,45,0,13
8280,r442,All institutions<sup>a</sup> -> Pacific U.,All institutions<sup>a</sup>,Pacific U.,2,441,134,69,0,65,373,128,64,0,64,574,6,5,0,1
8280,r443,All institutions<sup>a</sup> -> Catholic U. of America,All institutions<sup>a</sup>,Catholic U. of America,2,441,134,91,43,0,483,55,32,23,0,353,79,59,20,0
8280,r444,All institutions<sup>a</sup> -> Western New England U.,All institutions<sup>a</sup>,Western New England U.,2,441,134,96,38,0,647,0,0,0,0,269,134,96,38,0
8280,r445,All institutions<sup>a</sup> -> Radford U.,All institutions<sup>a</sup>,Radford U.,2,444,132,76,0,56,380,123,67,0,56,556,9,9,0,0
8280,r446,All institutions<sup>a</sup> -> Valparaiso U.,All institutions<sup>a</sup>,Valparaiso U.,2,445,130,130,0,0,381,122,122,0,0,563,8,8,0,0
8280,r447,All institutions<sup>a</sup> -> California Lutheran U.,All institutions<sup>a</sup>,California Lutheran U.,2,446,129,129,0,0,390,110,110,0,0,506,19,19,0,0
8280,r448,All institutions<sup>a</sup> -> Iona C.,All institutions<sup>a</sup>,Iona C.,2,446,129,66,0,63,401,106,44,0,62,489,23,22,0,1
8280,r449,All institutions<sup>a</sup> -> Hawaii Pacific U.,All institutions<sup>a</sup>,Hawaii Pacific U.,2,448,128,98,0,30,415,91,68,0,23,443,37,30,0,7
8280,r450,All institutions<sup>a</sup> -> Nicholls State U.,All institutions<sup>a</sup>,Nicholls State U.,2,448,128,128,0,0,443,75,75,0,0,406,53,53,0,0
8280,r451,All institutions<sup>a</sup> -> Morgan State U.,All institutions<sup>a</sup>,Morgan State U.,2,450,126,46,40,40,411,95,40,23,32,462,31,6,17,8
8280,r452,All institutions<sup>a</sup> -> U. Houston-Victoria,All institutions<sup>a</sup>,U. Houston-Victoria,2,450,126,126,0,0,417,90,90,0,0,448,36,36,0,0
8280,r453,All institutions<sup>a</sup> -> Campbell U.,All institutions<sup>a</sup>,Campbell U.,2,452,125,0,0,125,377,125,0,0,125,621,0,0,0,0
8280,r454,All institutions<sup>a</sup> -> East Stroudsburg U. Pennsylvania,All institutions<sup>a</sup>,East Stroudsburg U. Pennsylvania,2,452,125,25,0,100,394,108,19,0,89,518,17,6,0,11
8280,r455,All institutions<sup>a</sup> -> Marywood U.,All institutions<sup>a</sup>,Marywood U.,2,452,125,82,0,43,402,105,65,0,40,502,20,17,0,3
8280,r456,"All institutions<sup>a</sup> -> California State U., Monterey Bay",All institutions<sup>a</sup>,"California State U., Monterey Bay",2,452,125,125,0,0,429,81,81,0,0,422,44,44,0,0
8280,r457,All institutions<sup>a</sup> -> MGH Institute of Health Professions,All institutions<sup>a</sup>,MGH Institute of Health Professions,2,456,124,0,0,124,378,124,0,0,124,621,0,0,0,0
8280,r458,All institutions<sup>a</sup> -> Bradley U.,All institutions<sup>a</sup>,Bradley U.,2,457,123,58,65,0,409,98,51,47,0,481,25,7,18,0
8280,r459,All institutions<sup>a</sup> -> Pittsburg State U.,All institutions<sup>a</sup>,Pittsburg State U.,2,458,122,98,0,24,417,90,90,0,0,459,32,8,0,24
8280,r460,All institutions<sup>a</sup> -> Slippery Rock U. Pennsylvania,All institutions<sup>a</sup>,Slippery Rock U. Pennsylvania,2,459,121,86,0,35,457,67,40,0,27,399,54,46,0,8
8280,r461,All institutions<sup>a</sup> -> Millersville U. Pennsylvania,All institutions<sup>a</sup>,Millersville U. Pennsylvania,2,459,121,121,0,0,517,41,41,0,0,352,80,80,0,0
