table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_dhs,field_doc,field_dod,field_doe,field_doi,field_dot,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
4335,r016,"All HHE institutions -> U. California, Riverside",All HHE institutions,"U. California, Riverside",2,15,91604.6,0.0,385.5,9596.9,3151.0,386.4,0.0,1080.8,0.0,27472.2,0.0,28501.0,21030.7,0.0
4335,r017,All HHE institutions -> U. Central Florida,All HHE institutions,U. Central Florida,2,16,78619.8,0.0,49.9,15271.1,2682.0,0.0,1318.3,0.0,0.0,15848.8,6633.7,36700.9,0.0,115.0
4335,r018,All HHE institutions -> Florida International U.,All HHE institutions,Florida International U.,2,17,70446.1,0.0,711.1,8058.1,4255.5,1307.6,2800.2,1007.5,0.0,31329.1,467.9,19989.0,520.2,0.0
4335,r019,"All HHE institutions -> U. California, Santa Cruz",All HHE institutions,"U. California, Santa Cruz",2,18,70066.5,0.0,2132.8,3355.0,3511.7,199.8,0.0,0.0,0.0,40814.9,3910.7,15923.6,218.0,0.0
4335,r020,"All HHE institutions -> New Mexico State U., Las Cruces",All HHE institutions,"New Mexico State U., Las Cruces",2,19,50957.1,0.0,0.0,14790.1,1621.5,500.0,132.9,249.7,0.0,8983.0,1773.5,8339.7,14566.7,0.0
4335,r021,All HHE institutions -> U. Houston,All HHE institutions,U. Houston,2,20,31578.9,0.0,62.3,0.0,3765.6,0.0,0.0,1722.6,0.0,26028.5,0.0,0.0,0.0,0.0
4335,r022,"All HHE institutions -> U. Texas, Arlington",All HHE institutions,"U. Texas, Arlington",2,21,29103.3,0.0,7485.3,5244.3,1688.4,0.0,2800.2,0.0,0.0,6231.4,662.0,4991.8,0.0,0.0
4335,r023,All HHE institutions -> Northern Arizona U.,All HHE institutions,Northern Arizona U.,2,22,28920.0,0.0,195.1,4279.6,1742.5,260.5,0.0,0.0,1850.0,9963.3,1807.0,8402.7,419.3,0.0
4335,r024,"All HHE institutions -> U. Puerto Rico, Medical Sciences Campus",All HHE institutions,"U. Puerto Rico, Medical Sciences Campus",2,23,28417.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28034.5,310.0,73.0,0.0,0.0
4335,r025,"All HHE institutions -> U. Texas, El Paso",All HHE institutions,"U. Texas, El Paso",2,24,27678.1,0.0,0.0,1939.6,0.0,399.0,155.0,756.4,0.0,17650.2,240.4,5349.3,1188.3,0.0
4335,r026,All HHE institutions -> Florida Atlantic U.,All HHE institutions,Florida Atlantic U.,2,25,26410.6,0.0,1274.6,2494.3,1044.2,353.7,2800.2,0.0,0.0,8341.8,124.4,5822.7,4154.6,0.0
4335,r027,"All HHE institutions -> U. Nevada, Las Vegas",All HHE institutions,"U. Nevada, Las Vegas",2,26,24847.4,0.0,0.0,934.7,750.0,63.0,2800.2,0.0,0.0,10507.8,0.0,8491.7,1300.0,0.0
4335,r028,"All HHE institutions -> U. Texas, San Antonio",All HHE institutions,"U. Texas, San Antonio",2,27,23578.7,0.0,0.0,1340.1,2000.0,0.0,0.0,216.0,0.0,11339.0,99.9,8583.8,0.0,0.0
4335,r029,All HHE institutions -> Texas Tech U.<sup>b</sup>,All HHE institutions,Texas Tech U.<sup>b</sup>,2,28,21677.7,0.0,1558.7,2472.8,867.7,0.0,0.0,0.0,0.0,4796.0,1007.7,10608.7,366.0,0.0
4335,r030,"All HHE institutions -> U. California, Merced",All HHE institutions,"U. California, Merced",2,29,21337.6,0.0,66.7,2939.8,1860.0,10.0,0.0,0.0,0.0,6012.7,73.8,9848.2,526.4,0.0
4335,r031,"All HHE institutions -> CUNY, Hunter C.",All HHE institutions,"CUNY, Hunter C.",2,30,21010.7,0.0,0.0,167.8,0.0,0.0,0.0,0.0,0.0,17327.7,0.0,3515.2,0.0,0.0
4335,r032,"All HHE institutions -> CUNY, City C.",All HHE institutions,"CUNY, City C.",2,31,18092.2,0.0,0.0,575.6,389.3,0.0,0.0,0.0,0.0,7592.9,0.0,9534.3,0.0,0.0
4335,r033,"All HHE institutions -> Rutgers, State U. New Jersey<sup>b</sup>",All HHE institutions,"Rutgers, State U. New Jersey<sup>b</sup>",2,32,17088.8,0.0,0.0,2017.5,0.0,0.0,519.3,0.0,0.0,7095.3,0.0,7456.7,0.0,0.0
4335,r034,"All HHE institutions -> U. Puerto Rico, system office",All HHE institutions,"U. Puerto Rico, system office",2,33,16260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5606.1,255.0,3896.7,6502.2,0.0
4335,r035,"All HHE institutions -> U. Puerto Rico, Rio Piedras",All HHE institutions,"U. Puerto Rico, Rio Piedras",2,34,15745.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10742.2,0.0,5003.5,0.0,0.0
4335,r036,"All HHE institutions -> California State U., Northridge<sup>b</sup>",All HHE institutions,"California State U., Northridge<sup>b</sup>",2,35,15463.2,0.0,0.0,1260.5,360.0,0.0,0.0,0.0,0.0,8229.7,0.0,5613.0,0.0,0.0
4335,r037,All HHE institutions -> San Francisco State U.,All HHE institutions,San Francisco State U.,2,36,14856.1,0.0,0.0,1308.8,492.8,0.0,0.0,0.0,0.0,8970.2,0.0,4084.3,0.0,0.0
4335,r038,All HHE institutions -> Ponce Health Sciences U.,All HHE institutions,Ponce Health Sciences U.,2,37,13857.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13857.1,0.0,0.0,0.0,0.0
4335,r039,"All HHE institutions -> California State U., Long Beach",All HHE institutions,"California State U., Long Beach",2,38,11590.1,0.0,0.0,1029.8,0.0,0.0,0.0,0.0,0.0,8446.1,0.0,2114.2,0.0,0.0
4335,r040,"All HHE institutions -> U. North Texas, Denton<sup>b</sup>",All HHE institutions,"U. North Texas, Denton<sup>b</sup>",2,39,11056.1,0.0,0.0,1555.0,1570.9,0.0,0.0,0.0,0.0,1146.3,45.0,6476.9,262.0,0.0
4335,r041,All HHE institutions -> U. Texas Rio Grande Valley,All HHE institutions,U. Texas Rio Grande Valley,2,40,10801.8,0.0,0.0,1199.8,233.3,0.0,0.0,0.0,0.0,4097.1,100.2,3410.8,1760.6,0.0
4335,r042,All HHE institutions -> Loma Linda U.,All HHE institutions,Loma Linda U.,2,41,9317.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7417.1,1900.6,0.0,0.0,0.0
4335,r043,All HHE institutions -> Texas A&M U.-Corpus Christi,All HHE institutions,Texas A&M U.-Corpus Christi,2,42,8739.8,0.0,520.7,0.0,9.0,0.0,0.0,0.0,0.0,3016.0,2662.9,2281.3,250.0,0.0
4335,r044,All HHE institutions -> Texas State U.,All HHE institutions,Texas State U.,2,43,8473.1,0.0,87.3,538.0,0.0,0.0,0.0,345.6,0.0,1966.2,134.5,4843.4,558.2,0.0
4335,r045,All HHE institutions -> Charles R. Drew U. of Medicine and Science,All HHE institutions,Charles R. Drew U. of Medicine and Science,2,44,8090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8090.0,0.0,0.0,0.0,0.0
4335,r046,All HHE institutions -> Austin Community C. District,All HHE institutions,Austin Community C. District,2,45,7698.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7698.7,0.0,0.0
4335,r047,"All HHE institutions -> U. Puerto Rico, Mayaguez<sup>b</sup>",All HHE institutions,"U. Puerto Rico, Mayaguez<sup>b</sup>",2,46,7589.1,0.0,1547.5,1241.7,0.0,0.0,0.0,0.0,0.0,707.4,0.0,3744.2,348.4,0.0
4335,r048,"All HHE institutions -> CUNY, Queens C.",All HHE institutions,"CUNY, Queens C.",2,47,7547.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.4,0.0,4543.7,0.0,0.0
4335,r049,All HHE institutions -> Texas A&M U.-Kingsville,All HHE institutions,Texas A&M U.-Kingsville,2,48,6898.1,0.0,0.0,238.1,0.0,0.0,0.0,249.7,0.0,1065.6,0.0,4517.5,827.2,0.0
4335,r050,"All HHE institutions -> SUNY, C. Old Westbury",All HHE institutions,"SUNY, C. Old Westbury",2,49,6129.5,0.0,6129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,r051,"All HHE institutions -> California State U., Fullerton<sup>b</sup>",All HHE institutions,"California State U., Fullerton<sup>b</sup>",2,50,5044.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.1,0.0,3340.5,0.0,0.0
4335,r052,"All HHE institutions -> San Diego State U., San Diego<sup>b</sup>",All HHE institutions,"San Diego State U., San Diego<sup>b</sup>",2,51,4440.8,0.0,0.0,3254.7,287.2,134.3,0.0,716.6,0.0,0.0,0.0,0.0,48.0,0.0
4335,r053,All HHE institutions -> New Mexico Institute of Mining and Technology,All HHE institutions,New Mexico Institute of Mining and Technology,2,52,4183.2,0.0,0.0,512.0,0.0,791.6,0.0,0.0,0.0,0.0,608.8,2270.9,0.0,0.0
4335,r054,All HHE institutions -> Nova Southeastern U.,All HHE institutions,Nova Southeastern U.,2,53,4164.6,0.0,582.3,658.1,0.0,0.0,0.0,0.0,0.0,2891.1,0.0,33.2,0.0,0.0
4335,r055,"All HHE institutions -> California State U., Chico<sup>b</sup>",All HHE institutions,"California State U., Chico<sup>b</sup>",2,54,3680.9,0.0,0.0,301.0,0.0,0.0,0.0,426.6,0.0,0.0,0.0,2953.3,0.0,0.0
4335,r056,"All HHE institutions -> California State U., Los Angeles<sup>b</sup>",All HHE institutions,"California State U., Los Angeles<sup>b</sup>",2,55,3585.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,2985.0,0.0,0.0,0.0,0.0
4335,r057,All HHE institutions -> Saddleback C.,All HHE institutions,Saddleback C.,2,56,3581.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3581.3,0.0,0.0
4335,r058,"All HHE institutions -> California State U., Dominguez Hills",All HHE institutions,"California State U., Dominguez Hills",2,57,3306.3,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,1123.5,0.0,1882.8,0.0,0.0
4335,r059,"All HHE institutions -> Southwestern C., Chula Vista",All HHE institutions,"Southwestern C., Chula Vista",2,58,3230.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3230.8,0.0,0.0
4335,r060,"All HHE institutions -> California State U., East Bay",All HHE institutions,"California State U., East Bay",2,59,3066.7,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,3057.2,0.0,0.0
4335,r061,All HHE institutions -> San Jose State U.<sup>b</sup>,All HHE institutions,San Jose State U.<sup>b</sup>,2,60,2961.4,0.0,0.0,128.4,0.0,0.0,2800.2,0.0,0.0,0.0,32.8,0.0,0.0,0.0
4335,r062,"All HHE institutions -> California State U., Channel Islands",All HHE institutions,"California State U., Channel Islands",2,61,2878.9,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729.9,0.0,0.0
4335,r063,All HHE institutions -> Dominican U.,All HHE institutions,Dominican U.,2,62,2821.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.1,0.0,937.1,0.0,0.0
4335,r064,"All HHE institutions -> CUNY, Lehman C.",All HHE institutions,"CUNY, Lehman C.",2,63,2740.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.3,0.0,1417.2,0.0,0.0
4335,r065,"All HHE institutions -> California State U., Bakersfield",All HHE institutions,"California State U., Bakersfield",2,64,2716.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.0,2357.4,0.0,0.0
4335,r066,"All HHE institutions -> CUNY, John Jay C. of Criminal Justice",All HHE institutions,"CUNY, John Jay C. of Criminal Justice",2,65,2629.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2318.9,0.0,310.5,0.0,0.0
4335,r067,All HHE institutions -> Heritage U.,All HHE institutions,Heritage U.,2,66,2608.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.8,0.0,0.0
4335,r068,All HHE institutions -> U. Houston-Clear Lake,All HHE institutions,U. Houston-Clear Lake,2,67,2499.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499.9,0.0,0.0
4335,r069,All HHE institutions -> Montclair State U.,All HHE institutions,Montclair State U.,2,68,2307.5,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,321.2,0.0,1956.3,0.0,0.0
4335,r070,All HHE institutions -> Texas Woman's U.,All HHE institutions,Texas Woman's U.,2,69,2166.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.6,0.0,999.8,100.0,0.0
4335,r071,All HHE institutions -> U. of the Incarnate Word,All HHE institutions,U. of the Incarnate Word,2,70,2019.9,0.0,0.0,697.0,0.0,0.0,0.0,0.0,0.0,1322.9,0.0,0.0,0.0,0.0
4335,r072,All HHE institutions -> Inter American U. Puerto Rico,All HHE institutions,Inter American U. Puerto Rico,2,71,1961.5,0.0,0.0,607.9,0.0,0.0,0.0,243.4,0.0,0.0,0.0,1110.2,0.0,0.0
4335,r073,"All HHE institutions -> CUNY, New York City C. of Technology",All HHE institutions,"CUNY, New York City C. of Technology",2,72,1926.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.4,0.0,1624.1,0.0,0.0
4335,r074,All HHE institutions -> Palm Beach State C.,All HHE institutions,Palm Beach State C.,2,73,1848.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.7,0.0,0.0
4335,r075,All HHE institutions -> Adams State U.,All HHE institutions,Adams State U.,2,74,1832.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.3,0.0,0.0
4335,r076,All HHE institutions -> U. Central del Caribe,All HHE institutions,U. Central del Caribe,2,75,1697.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697.9,0.0,0.0,0.0,0.0
4335,r077,All HHE institutions -> U. of Sacred Heart,All HHE institutions,U. of Sacred Heart,2,76,1554.3,0.0,0.0,0.0,0.0,0.0,0.0,244.8,0.0,0.0,0.0,1309.5,0.0,0.0
4335,r078,All HHE institutions -> Sam Houston State U.,All HHE institutions,Sam Houston State U.,2,77,1474.9,0.0,0.0,243.2,0.0,0.0,0.0,0.0,0.0,850.1,0.0,381.5,0.0,0.0
4335,r079,All HHE institutions -> Northeastern Illinois U.,All HHE institutions,Northeastern Illinois U.,2,78,1393.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.8,0.0,251.3,0.0,0.0
4335,r080,"All HHE institutions -> CUNY, C. Staten Island",All HHE institutions,"CUNY, C. Staten Island",2,79,1361.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.9,0.0,0.0
4335,r081,All HHE institutions -> Azusa Pacific U.,All HHE institutions,Azusa Pacific U.,2,80,1348.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.4,0.0,0.0,0.0,0.0
4335,r082,All HHE institutions -> Santa Monica C.,All HHE institutions,Santa Monica C.,2,81,1326.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.8,0.0,0.0
4335,r083,All HHE institutions -> Florida Keys Community C.,All HHE institutions,Florida Keys Community C.,2,82,1323.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.8,0.0,0.0
4335,r084,All HHE institutions -> Ana G. Mendez U. System,All HHE institutions,Ana G. Mendez U. System,2,83,1300.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.5,0.0,0.0,159.0,0.0
4335,r085,All HHE institutions -> Texas Lutheran U.,All HHE institutions,Texas Lutheran U.,2,84,1287.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287.3,0.0,0.0
4335,r086,All HHE institutions -> U. San Francisco,All HHE institutions,U. San Francisco,2,85,1268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.0,0.0,0.0
4335,r087,All HHE institutions -> Miami Dade C.,All HHE institutions,Miami Dade C.,2,86,1220.5,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,970.5,0.0,0.0
4335,r088,All HHE institutions -> West Texas A&M U.,All HHE institutions,West Texas A&M U.,2,87,1156.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,156.9,0.0
4335,r089,"All HHE institutions -> California State U., Stanislaus",All HHE institutions,"California State U., Stanislaus",2,88,1139.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.4,274.1,0.0
4335,r090,"All HHE institutions -> U. Puerto Rico, Humacao",All HHE institutions,"U. Puerto Rico, Humacao",2,89,1126.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.9,0.0,670.0,0.0,0.0
4335,r091,All HHE institutions -> Vanguard U.,All HHE institutions,Vanguard U.,2,90,1124.6,0.0,0.0,0.0,1124.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,r092,"All HHE institutions -> U. Puerto Rico, Ponce",All HHE institutions,"U. Puerto Rico, Ponce",2,91,1123.9,0.0,0.0,0.0,0.0,0.0,0.0,499.9,0.0,624.0,0.0,0.0,0.0,0.0
4335,r093,"All HHE institutions -> California State U., Fresno<sup>b</sup>",All HHE institutions,"California State U., Fresno<sup>b</sup>",2,92,1076.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.6,0.0,0.0,9.9,0.0
4335,r094,"All HHE institutions -> California State U., San Marcos<sup>b</sup>",All HHE institutions,"California State U., San Marcos<sup>b</sup>",2,93,1069.2,0.0,0.0,0.0,0.0,0.0,0.0,249.9,0.0,0.0,819.3,0.0,0.0,0.0
4335,r095,"All HHE institutions -> U. Puerto Rico, Cayey",All HHE institutions,"U. Puerto Rico, Cayey",2,94,1042.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.2,0.0,0.0,0.0,0.0
4335,r096,All HHE institutions -> Saint Mary's C. California,All HHE institutions,Saint Mary's C. California,2,95,999.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.5,0.0,0.0
4335,r097,"All HHE institutions -> CUNY, Hostos Community C.",All HHE institutions,"CUNY, Hostos Community C.",2,96,999.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.4,0.0,0.0
4335,r098,All HHE institutions -> C. Lake County,All HHE institutions,C. Lake County,2,97,996.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.8,0.0,0.0
4335,r099,"All HHE institutions -> West Hills Community C. District, Coalinga",All HHE institutions,"West Hills Community C. District, Coalinga",2,98,993.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.3,0.0,0.0
4335,r100,All HHE institutions -> Manhattan C.,All HHE institutions,Manhattan C.,2,99,978.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.1,0.0,595.0,0.0,0.0
4335,r101,All HHE institutions -> Kean U.,All HHE institutions,Kean U.,2,100,972.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.8,0.0,0.0
4335,r102,"All HHE institutions -> St. Mary's U., San Antonio",All HHE institutions,"St. Mary's U., San Antonio",2,101,961.3,0.0,0.0,268.2,0.0,0.0,0.0,0.0,0.0,693.2,0.0,0.0,0.0,0.0
4335,r103,"All HHE institutions -> State Center Community C. District, Fresno City C.",All HHE institutions,"State Center Community C. District, Fresno City C.",2,102,944.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.7,0.0,0.0
4335,r104,All HHE institutions -> New Mexico Highlands U.,All HHE institutions,New Mexico Highlands U.,2,103,853.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.9,40.0,0.0
4335,r105,"All HHE institutions -> CUNY, Baruch C.",All HHE institutions,"CUNY, Baruch C.",2,104,837.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.6,0.0,0.0
4335,r106,All HHE institutions -> Sonoma State U.,All HHE institutions,Sonoma State U.,2,105,789.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.7,0.0,0.0
4335,r107,All HHE institutions -> Polytechnic U. Puerto Rico,All HHE institutions,Polytechnic U. Puerto Rico,2,106,755.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.4,0.0,0.0
4335,r108,All HHE institutions -> Monterey Peninsula C.,All HHE institutions,Monterey Peninsula C.,2,107,733.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.9,0.0,0.0
4335,r109,"All HHE institutions -> CUNY, Graduate Center",All HHE institutions,"CUNY, Graduate Center",2,108,730.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,0.0,697.4,0.0,0.0
4335,r110,All HHE institutions -> Barry U.,All HHE institutions,Barry U.,2,109,726.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.9,0.0,0.0,0.0,0.0
4335,r111,All HHE institutions -> U. Texas of the Permian Basin,All HHE institutions,U. Texas of the Permian Basin,2,110,689.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,228.8,0.0
4335,r112,"All HHE institutions -> California State U., Monterey Bay<sup>b</sup>",All HHE institutions,"California State U., Monterey Bay<sup>b</sup>",2,111,686.9,0.0,0.0,266.6,0.0,0.0,0.0,0.0,0.0,204.9,0.0,125.0,90.4,0.0
4335,r113,"All HHE institutions -> Carlos Albizu U., San Juan",All HHE institutions,"Carlos Albizu U., San Juan",2,112,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0
4335,r114,All HHE institutions -> Mount Mary U.,All HHE institutions,Mount Mary U.,2,112,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0
4335,r115,All HHE institutions -> C. New Rochelle,All HHE institutions,C. New Rochelle,2,114,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0
4335,r116,All HHE institutions -> Chabot C.,All HHE institutions,Chabot C.,2,115,649.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.9,0.0,0.0
4335,r117,All HHE institutions -> North Park U.,All HHE institutions,North Park U.,2,116,649.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.9,0.0,0.0
4335,r118,All HHE institutions -> North Shore Community C.,All HHE institutions,North Shore Community C.,2,117,640.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.7,0.0,0.0,0.0,0.0
4335,r119,All HHE institutions -> Columbia Basin C.,All HHE institutions,Columbia Basin C.,2,118,539.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,249.8,0.0
4335,r120,All HHE institutions -> Texas A&M International U.,All HHE institutions,Texas A&M International U.,2,119,536.6,0.0,0.0,307.8,0.0,0.0,0.0,228.8,0.0,0.0,0.0,0.0,0.0,0.0
4335,r121,All HHE institutions -> William Paterson U.,All HHE institutions,William Paterson U.,2,120,529.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.5,0.0,297.9,0.0,0.0
4335,r122,All HHE institutions -> Passaic County Community C.,All HHE institutions,Passaic County Community C.,2,121,499.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.8,0.0,0.0
