table_id,row_id,academic_institution_full_path,academic_institution_level_1,academic_institution_level_2,academic_institution_level_3,academic_institution_hierarchy_depth,field_doctorate_recipients
1217,r028,"Female, all institutions -> Top 53 U.S. institutions -> Georgia State U.","Female, all institutions",Top 53 U.S. institutions,Georgia State U.,3,18
1217,r029,"Female, all institutions -> Top 53 U.S. institutions -> U. Illinois, Urbana-Champaign","Female, all institutions",Top 53 U.S. institutions,"U. Illinois, Urbana-Champaign",3,18
1217,r030,"Female, all institutions -> Top 53 U.S. institutions -> Brown U.","Female, all institutions",Top 53 U.S. institutions,Brown U.,3,17
1217,r031,"Female, all institutions -> Top 53 U.S. institutions -> Harvard U.","Female, all institutions",Top 53 U.S. institutions,Harvard U.,3,17
1217,r032,"Female, all institutions -> Top 53 U.S. institutions -> Southern U. and A&M C., Baton Rouge","Female, all institutions",Top 53 U.S. institutions,"Southern U. and A&M C., Baton Rouge",3,17
1217,r033,"Female, all institutions -> Top 53 U.S. institutions -> U. Pennsylvania","Female, all institutions",Top 53 U.S. institutions,U. Pennsylvania,3,17
1217,r034,"Female, all institutions -> Top 53 U.S. institutions -> U. Virginia, Charlottesville","Female, all institutions",Top 53 U.S. institutions,"U. Virginia, Charlottesville",3,17
1217,r035,"Female, all institutions -> Top 53 U.S. institutions -> Cornell U.","Female, all institutions",Top 53 U.S. institutions,Cornell U.,3,16
1217,r036,"Female, all institutions -> Top 53 U.S. institutions -> New York U.","Female, all institutions",Top 53 U.S. institutions,New York U.,3,16
1217,r037,"Female, all institutions -> Top 53 U.S. institutions -> Oakwood U.","Female, all institutions",Top 53 U.S. institutions,Oakwood U.,3,16
1217,r038,"Female, all institutions -> Top 53 U.S. institutions -> Princeton U.","Female, all institutions",Top 53 U.S. institutions,Princeton U.,3,16
1217,r039,"Female, all institutions -> Top 53 U.S. institutions -> Rutgers, State U. New Jersey, New Brunswick","Female, all institutions",Top 53 U.S. institutions,"Rutgers, State U. New Jersey, New Brunswick",3,16
1217,r040,"Female, all institutions -> Top 53 U.S. institutions -> U. Georgia","Female, all institutions",Top 53 U.S. institutions,U. Georgia,3,16
1217,r041,"Female, all institutions -> Top 53 U.S. institutions -> U. Michigan, Ann Arbor","Female, all institutions",Top 53 U.S. institutions,"U. Michigan, Ann Arbor",3,16
1217,r042,"Female, all institutions -> Top 53 U.S. institutions -> Tougaloo C.","Female, all institutions",Top 53 U.S. institutions,Tougaloo C.,3,15
1217,r043,"Female, all institutions -> Top 53 U.S. institutions -> Grambling State U.","Female, all institutions",Top 53 U.S. institutions,Grambling State U.,3,14
1217,r044,"Female, all institutions -> Top 53 U.S. institutions -> Massachusetts Institute of Technology","Female, all institutions",Top 53 U.S. institutions,Massachusetts Institute of Technology,3,14
1217,r045,"Female, all institutions -> Top 53 U.S. institutions -> North Carolina Central U.","Female, all institutions",Top 53 U.S. institutions,North Carolina Central U.,3,14
1217,r046,"Female, all institutions -> Top 53 U.S. institutions -> South Carolina State U.","Female, all institutions",Top 53 U.S. institutions,South Carolina State U.,3,14
1217,r047,"Female, all institutions -> Top 53 U.S. institutions -> Tennessee State U.","Female, all institutions",Top 53 U.S. institutions,Tennessee State U.,3,14
1217,r048,"Female, all institutions -> Top 53 U.S. institutions -> U. Houston","Female, all institutions",Top 53 U.S. institutions,U. Houston,3,14
1217,r049,"Female, all institutions -> Top 53 U.S. institutions -> U. Texas, Austin","Female, all institutions",Top 53 U.S. institutions,"U. Texas, Austin",3,14
1217,r050,"Female, all institutions -> Top 53 U.S. institutions -> Wayne State U.","Female, all institutions",Top 53 U.S. institutions,Wayne State U.,3,14
1217,r051,"Female, all institutions -> Top 53 U.S. institutions -> Albany State U.","Female, all institutions",Top 53 U.S. institutions,Albany State U.,3,13
1217,r052,"Female, all institutions -> Top 53 U.S. institutions -> Fisk U.","Female, all institutions",Top 53 U.S. institutions,Fisk U.,3,13
1217,r053,"Female, all institutions -> Top 53 U.S. institutions -> Florida International U.","Female, all institutions",Top 53 U.S. institutions,Florida International U.,3,13
1217,r054,"Female, all institutions -> Top 53 U.S. institutions -> Norfolk State U.","Female, all institutions",Top 53 U.S. institutions,Norfolk State U.,3,13
1217,r055,"Female, all institutions -> Top 53 U.S. institutions -> North Carolina State U.","Female, all institutions",Top 53 U.S. institutions,North Carolina State U.,3,13
1217,r056,"Female, all institutions -> Top 53 U.S. institutions -> U. Maryland, Eastern Shore","Female, all institutions",Top 53 U.S. institutions,"U. Maryland, Eastern Shore",3,13
1217,r057,"Female, all institutions -> Other U.S. institutions","Female, all institutions",Other U.S. institutions,,2,1810
1217,r058,"Male, all institutions","Male, all institutions",,,1,2723
1217,r059,"Male, all institutions -> Foreign or unknown institutions","Male, all institutions",Foreign or unknown institutions,,2,1106
1217,r060,"Male, all institutions -> Top 51 U.S. institutions","Male, all institutions",Top 51 U.S. institutions,,2,595
1217,r061,"Male, all institutions -> Top 51 U.S. institutions -> Morehouse C.","Male, all institutions",Top 51 U.S. institutions,Morehouse C.,3,46
1217,r062,"Male, all institutions -> Top 51 U.S. institutions -> Howard U.","Male, all institutions",Top 51 U.S. institutions,Howard U.,3,29
1217,r063,"Male, all institutions -> Top 51 U.S. institutions -> U. Maryland, Baltimore County","Male, all institutions",Top 51 U.S. institutions,"U. Maryland, Baltimore County",3,24
1217,r064,"Male, all institutions -> Top 51 U.S. institutions -> U. Florida","Male, all institutions",Top 51 U.S. institutions,U. Florida,3,20
1217,r065,"Male, all institutions -> Top 51 U.S. institutions -> Florida A&M U.","Male, all institutions",Top 51 U.S. institutions,Florida A&M U.,3,19
1217,r066,"Male, all institutions -> Top 51 U.S. institutions -> Jackson State U.","Male, all institutions",Top 51 U.S. institutions,Jackson State U.,3,17
1217,r067,"Male, all institutions -> Top 51 U.S. institutions -> North Carolina Agricultural and Technical State U.","Male, all institutions",Top 51 U.S. institutions,North Carolina Agricultural and Technical State U.,3,16
1217,r068,"Male, all institutions -> Top 51 U.S. institutions -> Southern U. and A&M C., Baton Rouge","Male, all institutions",Top 51 U.S. institutions,"Southern U. and A&M C., Baton Rouge",3,16
1217,r069,"Male, all institutions -> Top 51 U.S. institutions -> U. Maryland, College Park","Male, all institutions",Top 51 U.S. institutions,"U. Maryland, College Park",3,15
1217,r070,"Male, all institutions -> Top 51 U.S. institutions -> U. Michigan, Ann Arbor","Male, all institutions",Top 51 U.S. institutions,"U. Michigan, Ann Arbor",3,14
1217,r071,"Male, all institutions -> Top 51 U.S. institutions -> Yale U.","Male, all institutions",Top 51 U.S. institutions,Yale U.,3,14
1217,r072,"Male, all institutions -> Top 51 U.S. institutions -> Harvard U.","Male, all institutions",Top 51 U.S. institutions,Harvard U.,3,13
1217,r073,"Male, all institutions -> Top 51 U.S. institutions -> Stanford U.","Male, all institutions",Top 51 U.S. institutions,Stanford U.,3,13
1217,r074,"Male, all institutions -> Top 51 U.S. institutions -> U. North Carolina, Chapel Hill","Male, all institutions",Top 51 U.S. institutions,"U. North Carolina, Chapel Hill",3,13
1217,r075,"Male, all institutions -> Top 51 U.S. institutions -> Hampton U.","Male, all institutions",Top 51 U.S. institutions,Hampton U.,3,12
1217,r076,"Male, all institutions -> Top 51 U.S. institutions -> Morgan State U.","Male, all institutions",Top 51 U.S. institutions,Morgan State U.,3,12
1217,r077,"Male, all institutions -> Top 51 U.S. institutions -> Tuskegee U.","Male, all institutions",Top 51 U.S. institutions,Tuskegee U.,3,12
1217,r078,"Male, all institutions -> Top 51 U.S. institutions -> U. California, Berkeley","Male, all institutions",Top 51 U.S. institutions,"U. California, Berkeley",3,12
1217,r079,"Male, all institutions -> Top 51 U.S. institutions -> Prairie View A&M U.","Male, all institutions",Top 51 U.S. institutions,Prairie View A&M U.,3,11
1217,r080,"Male, all institutions -> Top 51 U.S. institutions -> Texas Southern U.","Male, all institutions",Top 51 U.S. institutions,Texas Southern U.,3,11
1217,r081,"Male, all institutions -> Top 51 U.S. institutions -> U. South Florida, Tampa","Male, all institutions",Top 51 U.S. institutions,"U. South Florida, Tampa",3,11
1217,r082,"Male, all institutions -> Top 51 U.S. institutions -> Cornell U.","Male, all institutions",Top 51 U.S. institutions,Cornell U.,3,10
1217,r083,"Male, all institutions -> Top 51 U.S. institutions -> Florida International U.","Male, all institutions",Top 51 U.S. institutions,Florida International U.,3,10
1217,r084,"Male, all institutions -> Top 51 U.S. institutions -> North Carolina State U.","Male, all institutions",Top 51 U.S. institutions,North Carolina State U.,3,10
1217,r085,"Male, all institutions -> Top 51 U.S. institutions -> Oakwood U.","Male, all institutions",Top 51 U.S. institutions,Oakwood U.,3,10
1217,r086,"Male, all institutions -> Top 51 U.S. institutions -> Dartmouth C.","Male, all institutions",Top 51 U.S. institutions,Dartmouth C.,3,9
1217,r087,"Male, all institutions -> Top 51 U.S. institutions -> Georgia State U.","Male, all institutions",Top 51 U.S. institutions,Georgia State U.,3,9
1217,r088,"Male, all institutions -> Top 51 U.S. institutions -> Massachusetts Institute of Technology","Male, all institutions",Top 51 U.S. institutions,Massachusetts Institute of Technology,3,9
1217,r089,"Male, all institutions -> Top 51 U.S. institutions -> Michigan State U.","Male, all institutions",Top 51 U.S. institutions,Michigan State U.,3,9
1217,r090,"Male, all institutions -> Top 51 U.S. institutions -> Princeton U.","Male, all institutions",Top 51 U.S. institutions,Princeton U.,3,9
1217,r091,"Male, all institutions -> Top 51 U.S. institutions -> Virginia Polytechnic Institute and State U.","Male, all institutions",Top 51 U.S. institutions,Virginia Polytechnic Institute and State U.,3,9
1217,r092,"Male, all institutions -> Top 51 U.S. institutions -> Clark Atlanta U.","Male, all institutions",Top 51 U.S. institutions,Clark Atlanta U.,3,8
1217,r093,"Male, all institutions -> Top 51 U.S. institutions -> Duke U.","Male, all institutions",Top 51 U.S. institutions,Duke U.,3,8
1217,r094,"Male, all institutions -> Top 51 U.S. institutions -> Florida State U.","Male, all institutions",Top 51 U.S. institutions,Florida State U.,3,8
1217,r095,"Male, all institutions -> Top 51 U.S. institutions -> Georgetown U.","Male, all institutions",Top 51 U.S. institutions,Georgetown U.,3,8
1217,r096,"Male, all institutions -> Top 51 U.S. institutions -> Louisiana State U., Baton Rouge","Male, all institutions",Top 51 U.S. institutions,"Louisiana State U., Baton Rouge",3,8
1217,r097,"Male, all institutions -> Top 51 U.S. institutions -> Rutgers, State U. New Jersey, New Brunswick","Male, all institutions",Top 51 U.S. institutions,"Rutgers, State U. New Jersey, New Brunswick",3,8
1217,r098,"Male, all institutions -> Top 51 U.S. institutions -> Tennessee State U.","Male, all institutions",Top 51 U.S. institutions,Tennessee State U.,3,8
1217,r099,"Male, all institutions -> Top 51 U.S. institutions -> U. California, Los Angeles","Male, all institutions",Top 51 U.S. institutions,"U. California, Los Angeles",3,8
1217,r100,"Male, all institutions -> Top 51 U.S. institutions -> U. Maryland, Eastern Shore","Male, all institutions",Top 51 U.S. institutions,"U. Maryland, Eastern Shore",3,8
1217,r101,"Male, all institutions -> Top 51 U.S. institutions -> U. Southern Mississippi","Male, all institutions",Top 51 U.S. institutions,U. Southern Mississippi,3,8
1217,r102,"Male, all institutions -> Top 51 U.S. institutions -> Williams C., Williamstown","Male, all institutions",Top 51 U.S. institutions,"Williams C., Williamstown",3,8
1217,r103,"Male, all institutions -> Top 51 U.S. institutions -> Columbia U. in the City of New York","Male, all institutions",Top 51 U.S. institutions,Columbia U. in the City of New York,3,7
1217,r104,"Male, all institutions -> Top 51 U.S. institutions -> Georgia Institute of Technology","Male, all institutions",Top 51 U.S. institutions,Georgia Institute of Technology,3,7
1217,r105,"Male, all institutions -> Top 51 U.S. institutions -> Grambling State U.","Male, all institutions",Top 51 U.S. institutions,Grambling State U.,3,7
1217,r106,"Male, all institutions -> Top 51 U.S. institutions -> SUNY, Binghamton U.","Male, all institutions",Top 51 U.S. institutions,"SUNY, Binghamton U.",3,7
1217,r107,"Male, all institutions -> Top 51 U.S. institutions -> U. California, San Diego","Male, all institutions",Top 51 U.S. institutions,"U. California, San Diego",3,7
1217,r108,"Male, all institutions -> Top 51 U.S. institutions -> U. of the District of Columbia","Male, all institutions",Top 51 U.S. institutions,U. of the District of Columbia,3,7
1217,r109,"Male, all institutions -> Top 51 U.S. institutions -> U. Illinois, Urbana-Champaign","Male, all institutions",Top 51 U.S. institutions,"U. Illinois, Urbana-Champaign",3,7
1217,r110,"Male, all institutions -> Top 51 U.S. institutions -> U. Mississippi, Oxford","Male, all institutions",Top 51 U.S. institutions,"U. Mississippi, Oxford",3,7
1217,r111,"Male, all institutions -> Top 51 U.S. institutions -> Xavier U. Louisiana","Male, all institutions",Top 51 U.S. institutions,Xavier U. Louisiana,3,7
1217,r112,"Male, all institutions -> Other U.S. institutions","Male, all institutions",Other U.S. institutions,,2,1022
