table_id,row_id,time_period,current_millions_level_1,current_millions_level_2,current_millions_hierarchy_depth,value
1333,r380,R&D and R&D plant budget authority -> 2016,Current $millions,National defense,2,80202
1333,r381,R&D and R&D plant budget authority -> 2016,Current $millions,Civilian functions,2,70191
1333,r382,R&D and R&D plant budget authority -> 2016,% distribution,Total,2,100.0
1333,r383,R&D and R&D plant budget authority -> 2016,% distribution,National defense,2,53.3
1333,r384,R&D and R&D plant budget authority -> 2016,% distribution,Civilian functions,2,46.7
1333,r385,R&D and R&D plant budget authority -> 2017<sup>b</sup>,Current $millions,Total,2,127306
1333,r386,R&D and R&D plant budget authority -> 2017<sup>b</sup>,Current $millions,National defense,2,57530
1333,r387,R&D and R&D plant budget authority -> 2017<sup>b</sup>,Current $millions,Civilian functions,2,69776
1333,r388,R&D and R&D plant budget authority -> 2017<sup>b</sup>,% distribution,Total,2,100.0
1333,r389,R&D and R&D plant budget authority -> 2017<sup>b</sup>,% distribution,National defense,2,45.2
1333,r390,R&D and R&D plant budget authority -> 2017<sup>b</sup>,% distribution,Civilian functions,2,54.8
1333,r391,R&D and R&D plant budget authority -> 2018 preliminary<sup>c</sup>,Current $millions,Total,2,130541
1333,r392,R&D and R&D plant budget authority -> 2018 preliminary<sup>c</sup>,Current $millions,National defense,2,61088
1333,r393,R&D and R&D plant budget authority -> 2018 preliminary<sup>c</sup>,Current $millions,Civilian functions,2,69453
1333,r394,R&D and R&D plant budget authority -> 2018 preliminary<sup>c</sup>,% distribution,Total,2,100.0
1333,r395,R&D and R&D plant budget authority -> 2018 preliminary<sup>c</sup>,% distribution,National defense,2,46.8
1333,r396,R&D and R&D plant budget authority -> 2018 preliminary<sup>c</sup>,% distribution,Civilian functions,2,53.2
1333,r397,R&D and R&D plant budget authority -> 2019 proposed<sup>d</sup>,Current $millions,Total,2,123767
1333,r398,R&D and R&D plant budget authority -> 2019 proposed<sup>d</sup>,Current $millions,National defense,2,66027
1333,r399,R&D and R&D plant budget authority -> 2019 proposed<sup>d</sup>,Current $millions,Civilian functions,2,57740
1333,r400,R&D and R&D plant budget authority -> 2019 proposed<sup>d</sup>,% distribution,Total,2,100.0
1333,r401,R&D and R&D plant budget authority -> 2019 proposed<sup>d</sup>,% distribution,National defense,2,53.3
1333,r402,R&D and R&D plant budget authority -> 2019 proposed<sup>d</sup>,% distribution,Civilian functions,2,46.7
