table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
11237,r017,All HBCUs -> Fort Valley State U.,All HBCUs,Fort Valley State U.,2,16,8323,6896,6188,4081,4315,6263,4818,10848,15759
11237,r018,All HBCUs -> Virginia State U.<sup>a</sup>,All HBCUs,Virginia State U.<sup>a</sup>,2,17,8863,7217,9305,7099,7543,10492,4430,14446,15416
11237,r019,All HBCUs -> Lincoln U.,All HBCUs,Lincoln U.,2,18,9987,8178,7837,5080,5780,2043,6273,15309,15042
11237,r020,All HBCUs -> U. Virgin Islands,All HBCUs,U. Virgin Islands,2,19,9311,10215,11365,7543,8590,5520,10409,14092,14644
11237,r021,All HBCUs -> Clark Atlanta U.,All HBCUs,Clark Atlanta U.,2,20,5893,6472,6934,4210,5844,3727,4376,7756,14313
11237,r022,All HBCUs -> Kentucky State U.,All HBCUs,Kentucky State U.,2,21,11570,8455,8389,4295,5203,8024,5045,13879,13906
11237,r023,All HBCUs -> North Carolina Central U.,All HBCUs,North Carolina Central U.,2,22,8572,6846,9884,12301,14750,13506,18107,14686,13255
11237,r024,All HBCUs -> Xavier U. Louisiana,All HBCUs,Xavier U. Louisiana,2,23,8815,9494,8336,7756,11213,10206,8893,15185,12002
11237,r025,All HBCUs -> Langston U.,All HBCUs,Langston U.,2,24,9133,4748,6086,2653,3354,6873,4463,11589,11966
11237,r026,All HBCUs -> Jackson State U.,All HBCUs,Jackson State U.,2,25,10882,12163,23347,11777,9286,10359,11761,11902,11380
11237,r027,All HBCUs -> South Carolina State U.,All HBCUs,South Carolina State U.,2,26,6117,7406,4791,5396,5642,7411,4657,10252,11216
11237,r028,All HBCUs -> U. District of Columbia,All HBCUs,U. District of Columbia,2,27,4020,11662,4798,2617,1487,7315,8078,4673,8671
11237,r029,All HBCUs -> Hampton U.,All HBCUs,Hampton U.,2,28,11478,15009,15887,11431,9006,8383,8381,12353,8536
11237,r030,"All HBCUs -> U. Arkansas, Pine Bluff",All HBCUs,"U. Arkansas, Pine Bluff",2,29,7703,7166,6275,6036,781,4450,4193,2493,7437
11237,r031,All HBCUs -> Morehouse C.,All HBCUs,Morehouse C.,2,30,3054,1895,1021,1478,4144,3203,3909,5019,6060
11237,r032,All HBCUs -> Bowie State U.,All HBCUs,Bowie State U.,2,31,570,973,1138,1844,1719,489,2256,3405,5233
11237,r033,All HBCUs -> Texas Southern U.,All HBCUs,Texas Southern U.,2,32,3963,6256,3177,2633,6615,2523,3037,5635,5100
11237,r034,All HBCUs -> Spelman C.,All HBCUs,Spelman C.,2,33,2789,2165,2895,2198,3430,3948,1389,3214,4284
11237,r035,All HBCUs -> Norfolk State U.,All HBCUs,Norfolk State U.,2,34,5461,10935,9396,6934,8584,5842,2814,4101,4175
11237,r036,All HBCUs -> Oakwood U.,All HBCUs,Oakwood U.,2,35,688,307,307,307,722,206,184,1007,3437
11237,r037,All HBCUs -> Alabama State U.,All HBCUs,Alabama State U.,2,36,5100,1996,1660,3009,1839,3039,2260,3256,2955
11237,r038,All HBCUs -> Voorhees C.,All HBCUs,Voorhees C.,2,37,200,0,153,259,0,0,200,3940,2813
11237,r039,All HBCUs -> Albany State U.<sup>a</sup>,All HBCUs,Albany State U.<sup>a</sup>,2,38,2103,878,694,1882,300,550,427,2052,2352
11237,r040,All HBCUs -> Fisk U.,All HBCUs,Fisk U.,2,39,2438,3339,3662,4644,2225,2945,3737,2477,2281
11237,r041,All HBCUs -> Tougaloo C.,All HBCUs,Tougaloo C.,2,40,1461,1686,1135,1607,2053,1640,1582,2149,1772
11237,r042,All HBCUs -> Dillard U.,All HBCUs,Dillard U.,2,41,9430,7937,2500,1998,887,1477,1448,1209,1769
11237,r043,All HBCUs -> Savannah State U.,All HBCUs,Savannah State U.,2,42,2390,1981,1189,3084,2221,2099,2317,1702,1756
11237,r044,All HBCUs -> Winston-Salem State U.,All HBCUs,Winston-Salem State U.,2,43,3272,3652,3700,3164,4410,3400,1616,2030,1585
11237,r045,All HBCUs -> Fayetteville State U.,All HBCUs,Fayetteville State U.,2,44,2650,1676,1516,2474,2781,1781,1343,2083,1469
11237,r046,All HBCUs -> Claflin U.,All HBCUs,Claflin U.,2,45,1411,1001,431,1682,471,1641,643,807,987
11237,r047,All HBCUs -> Harris-Stowe State U.,All HBCUs,Harris-Stowe State U.,2,46,1035,930,3002,529,449,1950,1791,1449,902
11237,r048,All HBCUs -> Elizabeth City State U.,All HBCUs,Elizabeth City State U.,2,47,1847,769,223,1775,1148,1062,4108,1353,841
11237,r049,All HBCUs -> Lane C.,All HBCUs,Lane C.,2,48,0,0,400,0,0,1049,817,336,691
11237,r050,All HBCUs -> Benedict C.,All HBCUs,Benedict C.,2,49,1019,356,450,1364,650,250,2408,846,590
11237,r051,All HBCUs -> Stillman C.,All HBCUs,Stillman C.,2,50,0,0,0,0,0,0,250,709,570
11237,r052,All HBCUs -> Alcorn State U.<sup>a</sup>,All HBCUs,Alcorn State U.<sup>a</sup>,2,51,6862,6288,5722,4490,5339,5949,5868,196,398
11237,r053,All HBCUs -> Edward Waters U.,All HBCUs,Edward Waters U.,2,52,0,0,0,0,0,0,150,650,346
11237,r054,"All HBCUs -> Bennett C., Greensboro",All HBCUs,"Bennett C., Greensboro",2,53,331,350,0,0,0,300,0,275,293
11237,r055,All HBCUs -> Johnson C. Smith U.,All HBCUs,Johnson C. Smith U.,2,54,91,198,36,243,1106,799,0,558,250
11237,r056,All HBCUs -> Shaw U.,All HBCUs,Shaw U.,2,55,78,52,117,400,0,0,0,0,200
11237,r057,All HBCUs -> Virginia Union U.,All HBCUs,Virginia Union U.,2,56,0,757,380,266,50,836,344,325,125
11237,r058,All HBCUs -> Texas C.,All HBCUs,Texas C.,2,57,500,250,0,0,0,0,149,448,100
11237,r059,All HBCUs -> Florida Memorial U.,All HBCUs,Florida Memorial U.,2,58,671,0,0,0,0,183,782,200,100
11237,r060,All HBCUs -> Saint Augustine's U.,All HBCUs,Saint Augustine's U.,2,59,200,0,0,0,0,300,0,0,27
11237,r061,All HBCUs -> Alamo Colleges District<sup>a</sup>,All HBCUs,Alamo Colleges District<sup>a</sup>,2,60,0,0,0,0,0,0,0,625,0
11237,r062,All HBCUs -> Bethune-Cookman U.,All HBCUs,Bethune-Cookman U.,2,60,699,492,757,409,196,1579,301,292,0
11237,r063,All HBCUs -> Bluefield State C.,All HBCUs,Bluefield State C.,2,60,109,0,423,0,0,0,0,0,0
11237,r064,All HBCUs -> Cheyney U. Pennsylvania,All HBCUs,Cheyney U. Pennsylvania,2,60,369,0,0,0,0,200,0,72,0
11237,r065,All HBCUs -> Clinton C.,All HBCUs,Clinton C.,2,60,0,0,0,0,0,0,0,199,0
11237,r066,All HBCUs -> Coppin State U.,All HBCUs,Coppin State U.,2,60,464,0,9,417,0,50,335,0,0
11237,r067,All HBCUs -> Gadsden State Community C.<sup>a</sup>,All HBCUs,Gadsden State Community C.<sup>a</sup>,2,60,688,0,694,0,0,435,0,0,0
11237,r068,All HBCUs -> Grambling State U.,All HBCUs,Grambling State U.,2,60,1147,685,458,944,903,8,449,1397,0
11237,r069,All HBCUs -> Hinds Community C.<sup>a</sup>,All HBCUs,Hinds Community C.<sup>a</sup>,2,60,0,0,0,0,0,0,0,314,0
11237,r070,All HBCUs -> Huston-Tillotson U.,All HBCUs,Huston-Tillotson U.,2,60,0,398,606,30,0,120,0,299,0
11237,r071,All HBCUs -> J. F. Drake State Community and Technical C.,All HBCUs,J. F. Drake State Community and Technical C.,2,60,576,0,281,0,0,0,0,0,0
11237,r072,All HBCUs -> Jarvis Christian C.,All HBCUs,Jarvis Christian C.,2,60,0,0,0,400,0,400,0,0,0
11237,r073,"All HBCUs -> Lawson State Community C., Birmingham",All HBCUs,"Lawson State Community C., Birmingham",2,60,590,0,200,777,0,369,521,394,0
11237,r074,All HBCUs -> LeMoyne-Owen C.,All HBCUs,LeMoyne-Owen C.,2,60,605,346,0,407,0,0,1399,0,0
11237,r075,All HBCUs -> Lincoln U. Commonwealth of Pennsylvania,All HBCUs,Lincoln U. Commonwealth of Pennsylvania,2,60,0,556,1659,0,1168,4868,400,88,0
11237,r076,All HBCUs -> Livingstone C.,All HBCUs,Livingstone C.,2,60,0,397,327,269,269,0,0,1544,0
11237,r077,All HBCUs -> Miles C.,All HBCUs,Miles C.,2,60,0,369,0,0,0,0,0,0,0
11237,r078,All HBCUs -> Mississippi Valley State U.,All HBCUs,Mississippi Valley State U.,2,60,521,1066,261,1732,762,730,0,77,0
11237,r079,All HBCUs -> Morris C.,All HBCUs,Morris C.,2,60,0,0,0,0,199,0,0,0,0
11237,r080,All HBCUs -> Paine C.,All HBCUs,Paine C.,2,60,0,453,0,0,0,250,202,250,0
11237,r081,All HBCUs -> Philander Smith C.,All HBCUs,Philander Smith C.,2,60,350,350,350,0,0,0,0,0,0
11237,r082,All HBCUs -> Rust C.,All HBCUs,Rust C.,2,60,0,250,249,249,0,0,0,0,0
11237,r083,"All HBCUs -> Southern U. and A&M C., New Orleans",All HBCUs,"Southern U. and A&M C., New Orleans",2,60,0,0,216,216,1135,0,0,479,0
11237,r084,"All HBCUs -> Southern U. and A&M C., System Office",All HBCUs,"Southern U. and A&M C., System Office",2,60,255,550,0,484,0,250,418,515,0
11237,r085,All HBCUs -> Wilberforce U.,All HBCUs,Wilberforce U.,2,60,464,0,0,417,0,0,0,0,0
11237,r086,All HBCUs -> Wiley C.,All HBCUs,Wiley C.,2,60,0,500,0,0,0,0,0,0,0
