table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_company_size_domestic_employees_all_companies,field_company_size_domestic_employees_10_19a,field_company_size_domestic_employees_20_49,field_company_size_domestic_employees_50_99,field_company_size_domestic_employees_100_249,field_company_size_domestic_employees_250_499,field_company_size_domestic_employees_500_599,field_company_size_domestic_employees_1_000_4_999,field_company_size_domestic_employees_5_000_9_999,field_company_size_domestic_employees_10_000_24_999,field_company_size_domestic_employees_25_000_or_more
6657,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['24,103', '&nbsp;']","['724', '&nbsp;']","['1,324', '&nbsp;']","['1,408', '&nbsp;']","['1,847', '&nbsp;']","['1,759', '&nbsp;']","['627', '&nbsp;']","['1,552', '&nbsp;']","['3,499', 'i']","['7,495', 'i']","['3,867', '&nbsp;']"
6657,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,919', '&nbsp;']","['83', '&nbsp;']","['199', '&nbsp;']","['141', '&nbsp;']","['345', '&nbsp;']","['320', '&nbsp;']","['29', '&nbsp;']","['60', '&nbsp;']","['133', '&nbsp;']","['32', '&nbsp;']","['577', '&nbsp;']"
6657,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['2,651', '&nbsp;']","['43', '&nbsp;']","['276', '&nbsp;']","['209', '&nbsp;']","['142', '&nbsp;']","['53', '&nbsp;']","['55', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1,480', '&nbsp;']","['393', '&nbsp;']"
6657,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['18,403', '&nbsp;']","['562', '&nbsp;']","['721', '&nbsp;']","['854', '&nbsp;']","['1,163', '&nbsp;']","['1,121', '&nbsp;']","['489', '&nbsp;']","['1,490', '&nbsp;']","['3,366', 'i']","['5,983', 'i']","['2,655', '&nbsp;']"
6657,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['5,374', '&nbsp;']","['166', '&nbsp;']","['183', '&nbsp;']","['214', '&nbsp;']","['228', '&nbsp;']","['61', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1,866', '&nbsp;']","['2,655', '&nbsp;']"
6657,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['12,291', 'i']","['392', '&nbsp;']","['530', '&nbsp;']","['594', '&nbsp;']","['902', '&nbsp;']","['1,061', '&nbsp;']","['487', '&nbsp;']","['1,213', 'i']","['2,996', 'i']","['4,117', 'i']","['0', '&nbsp;']"
6657,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['738', '&nbsp;']","['4', '&nbsp;']","['8', '&nbsp;']","['46', '&nbsp;']","['34', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['277', '&nbsp;']","['370', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6657,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['1,129', '&nbsp;']","['36', '&nbsp;']","['128', '&nbsp;']","['205', '&nbsp;']","['198', '&nbsp;']","['264', '&nbsp;']","['54', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['243', '&nbsp;']"
6657,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['337', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['34', '&nbsp;']","['16', '&nbsp;']","['9', '&nbsp;']","['4', '&nbsp;']","['273', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']"
6657,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['34 - 58', '&nbsp;']","['0 - 10', '&nbsp;']","['0 - 9', '&nbsp;']","['2 - 9', '&nbsp;']","['9', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']","['11', '&nbsp;']","['12', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
