table_id,row_id,_b_state_or_location_b_full_path,_b_state_or_location_b_level_1,_b_state_or_location_b_level_2,_b_state_or_location_b_level_3,_b_state_or_location_b_hierarchy_depth,field_total,field_dhs,field_doc,field_dod,field_doe,field_doi,field_dot,field_epa,field_hhs,field_nasa,field_nsf,field_usda
3951,r012,All locations -> Georgia,All locations,Georgia,,2,6592.6,0.0,0.0,0.0,0.0,0.0,0.0,112.3,0.0,0.0,2681.6,3798.6
3951,r013,All locations -> Hawaii,All locations,Hawaii,,2,24289.5,0.0,4276.0,7437.1,0.0,0.0,0.0,0.0,6478.2,0.0,6098.2,0.0
3951,r014,All locations -> Idaho,All locations,Idaho,,2,3395.0,0.0,0.0,2590.0,400.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0
3951,r015,All locations -> Illinois,All locations,Illinois,,2,471335.8,0.0,0.0,16141.5,444871.6,0.0,104.3,0.0,3269.5,0.0,6949.0,0.0
3951,r016,All locations -> Indiana,All locations,Indiana,,2,8852.3,0.0,0.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,6302.3,0.0
3951,r017,All locations -> Iowa,All locations,Iowa,,2,2081.8,0.0,0.0,0.0,1000.0,0.0,32.9,0.0,0.0,0.0,688.8,360.1
3951,r018,All locations -> Kansas,All locations,Kansas,,2,12199.5,0.0,0.0,11196.4,0.0,0.0,2.5,0.0,0.0,0.0,1000.6,0.0
3951,r019,All locations -> Kentucky,All locations,Kentucky,,2,6823.4,0.0,0.0,0.0,0.0,0.0,120.9,0.0,6000.0,0.0,702.5,0.0
3951,r020,All locations -> Louisiana,All locations,Louisiana,,2,25859.4,0.0,0.0,18660.7,0.0,0.0,0.0,0.0,1803.0,3663.0,1732.7,0.0
3951,r021,All locations -> Maine,All locations,Maine,,2,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0
3951,r022,All locations -> Maryland,All locations,Maryland,,2,648412.2,0.0,316759.4,48985.0,0.0,0.0,562.3,0.0,173532.3,77.7,108002.2,493.2
3951,r023,All locations -> Massachusetts,All locations,Massachusetts,,2,39754.5,0.0,0.0,19765.0,0.0,0.0,950.0,0.0,0.0,0.0,19039.6,0.0
3951,r024,All locations -> Michigan,All locations,Michigan,,2,84619.7,0.0,0.0,498.3,75000.0,0.0,0.0,0.0,0.0,0.0,9121.3,0.0
3951,r025,All locations -> Minnesota,All locations,Minnesota,,2,2992.0,0.0,0.0,56.5,0.0,0.0,0.0,171.5,0.0,0.0,2764.0,0.0
3951,r026,All locations -> Mississippi,All locations,Mississippi,,2,13552.4,0.0,13221.0,198.5,0.0,0.0,0.0,0.0,0.0,0.0,132.9,0.0
3951,r027,All locations -> Missouri,All locations,Missouri,,2,11126.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7972.4,0.0,3153.9,0.0
3951,r028,All locations -> Montana,All locations,Montana,,2,19.1,0.0,0.0,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0
3951,r029,All locations -> Nebraska,All locations,Nebraska,,2,841.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.6,0.0
3951,r030,All locations -> Nevada,All locations,Nevada,,2,977.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.4,0.0
3951,r031,All locations -> New Hampshire,All locations,New Hampshire,,2,1274.3,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,1259.6,0.0
3951,r032,All locations -> New Jersey,All locations,New Jersey,,2,80847.5,0.0,35727.2,6078.4,11526.0,3354.0,20613.3,38.4,0.0,16.9,3493.2,0.0
3951,r033,All locations -> New Mexico,All locations,New Mexico,,2,256783.6,0.0,0.0,72693.0,178554.7,1150.0,0.0,0.0,4000.0,0.0,385.9,0.0
3951,r034,All locations -> New York,All locations,New York,,2,129654.7,0.0,0.0,15051.2,103792.5,0.0,76.7,0.0,0.0,0.0,10734.3,0.0
3951,r035,All locations -> North Carolina,All locations,North Carolina,,2,22935.4,0.0,0.0,0.0,0.0,0.0,0.0,1841.9,0.0,0.0,18338.6,2754.9
3951,r036,All locations -> North Dakota,All locations,North Dakota,,2,229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.4,0.0
3951,r037,All locations -> Ohio,All locations,Ohio,,2,94547.0,0.0,0.0,345.2,0.0,0.0,0.0,940.2,0.0,0.0,93261.7,0.0
3951,r038,All locations -> Oklahoma,All locations,Oklahoma,,2,10806.3,0.0,822.5,0.0,0.0,0.0,1255.9,121.2,8000.0,0.0,606.7,0.0
3951,r039,All locations -> Oregon,All locations,Oregon,,2,144397.7,0.0,22640.0,0.0,0.0,0.0,0.0,183.3,11000.0,0.0,109625.8,948.6
3951,r040,All locations -> Pennsylvania,All locations,Pennsylvania,,2,12322.0,0.0,0.0,7544.1,0.0,0.0,98.6,0.0,0.0,0.0,2612.4,2066.8
3951,r041,All locations -> Rhode Island,All locations,Rhode Island,,2,27672.4,0.0,10495.0,14355.8,0.0,0.0,0.0,207.0,0.0,2.2,2612.4,0.0
3951,r042,All locations -> South Carolina,All locations,South Carolina,,2,21817.2,0.0,14170.0,750.0,0.0,0.0,541.5,0.0,0.0,0.0,6267.8,87.9
3951,r043,All locations -> South Dakota,All locations,South Dakota,,2,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0
3951,r044,All locations -> Tennessee,All locations,Tennessee,,2,513096.1,0.0,691.3,10300.7,499174.5,0.0,0.0,0.0,0.0,155.6,2774.0,0.0
3951,r045,All locations -> Texas,All locations,Texas,,2,64524.8,0.0,0.0,562.2,0.0,0.0,802.3,0.0,0.0,8606.3,49661.8,4892.1
3951,r046,All locations -> Utah,All locations,Utah,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3951,r047,All locations -> Vermont,All locations,Vermont,,2,847.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.1,0.0
3951,r048,All locations -> Virginia,All locations,Virginia,,2,103838.9,0.0,0.0,83699.6,7578.9,142.5,5447.1,0.0,0.0,0.0,6970.9,0.0
3951,r049,All locations -> Washington,All locations,Washington,,2,55932.3,0.0,3774.8,0.0,50668.2,0.0,0.0,0.0,0.0,0.0,1489.3,0.0
3951,r050,All locations -> West Virginia,All locations,West Virginia,,2,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0
3951,r051,All locations -> Wisconsin,All locations,Wisconsin,,2,12532.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.5,0.0,8446.3,1086.6
3951,r052,All locations -> Wyoming,All locations,Wyoming,,2,10557.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10557.3,0.0
3951,r053,All locations -> Outlying areas,All locations,Outlying areas,,2,18331.1,0.0,0.0,2438.6,0.0,0.0,435.1,0.0,12899.3,0.0,17.8,2540.3
3951,r054,All locations -> Outlying areas -> Puerto Rico,All locations,Outlying areas,Puerto Rico,3,15457.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12899.3,0.0,17.8,2540.3
3951,r055,All locations -> Outlying areas -> Other areas<sup>a</sup>,All locations,Outlying areas,Other areas<sup>a</sup>,3,2873.7,0.0,0.0,2438.6,0.0,0.0,435.1,0.0,0.0,0.0,0.0,0.0
3951,r056,All locations -> Offices abroad<sup>b</sup>,All locations,Offices abroad<sup>b</sup>,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
