table_id,row_id,_b_state_and_department_or_agency_b_full_path,_b_state_and_department_or_agency_b_level_1,_b_state_and_department_or_agency_b_level_2,_b_state_and_department_or_agency_b_level_3,_b_state_and_department_or_agency_b_hierarchy_depth,field_all_r_d_expenditures,field_agriculture,field_energy,field_environment_and_natural_resources,field_health,field_transportation,field_othera
5217,r164,United States<sup>b</sup> -> Kentucky -> Soybean Promotion Board,United States<sup>b</sup>,Kentucky,Soybean Promotion Board,3,658864,540182,0,118682,0,0,0
5217,r165,United States<sup>b</sup> -> Kentucky -> Transportation Cabinet,United States<sup>b</sup>,Kentucky,Transportation Cabinet,3,7234936,0,0,75940,0,7158996,0
5217,r166,United States<sup>b</sup> -> Louisiana,United States<sup>b</sup>,Louisiana,,2,32360516,636415,2613811,12455929,2800226,9200000,4654135
5217,r167,United States<sup>b</sup> -> Louisiana -> Board of Regents,United States<sup>b</sup>,Louisiana,Board of Regents,3,12728300,636415,2613811,2418377,2800226,0,4259471
5217,r168,United States<sup>b</sup> -> Louisiana -> Coastal Protection and Restoration Authority,United States<sup>b</sup>,Louisiana,Coastal Protection and Restoration Authority,3,3436344,0,0,3436344,0,0,0
5217,r169,"United States<sup>b</sup> -> Louisiana -> Education, Department of",United States<sup>b</sup>,Louisiana,"Education, Department of",3,394664,0,0,0,0,0,394664
5217,r170,"United States<sup>b</sup> -> Louisiana -> Transportation and Development, Department of ",United States<sup>b</sup>,Louisiana,"Transportation and Development, Department of ",3,9200000,0,0,0,0,9200000,0
5217,r171,"United States<sup>b</sup> -> Louisiana -> Wildlife and Fisheries, Department of",United States<sup>b</sup>,Louisiana,"Wildlife and Fisheries, Department of",3,6601208,0,0,6601208,0,0,0
5217,r172,United States<sup>b</sup> -> Maine,United States<sup>b</sup>,Maine,,2,29035990,3329336,0,7070173,9463845,824000,8348636
5217,r173,"United States<sup>b</sup> -> Maine -> Agriculture, Conservation and Forestry, Department of ",United States<sup>b</sup>,Maine,"Agriculture, Conservation and Forestry, Department of ",3,1511473,928000,0,583473,0,0,0
5217,r174,"United States<sup>b</sup> -> Maine -> Inland Fisheries and Wildlife, Department of",United States<sup>b</sup>,Maine,"Inland Fisheries and Wildlife, Department of",3,1080841,0,0,1080841,0,0,0
5217,r175,"United States<sup>b</sup> -> Maine -> Marine Resources, Department of",United States<sup>b</sup>,Maine,"Marine Resources, Department of",3,2458575,0,0,2458575,0,0,0
5217,r176,United States<sup>b</sup> -> Maine -> Technology Institute,United States<sup>b</sup>,Maine,Technology Institute,3,23161101,2401336,0,2947284,9463845,0,8348636
5217,r177,"United States<sup>b</sup> -> Maine -> Transportation, Department of ",United States<sup>b</sup>,Maine,"Transportation, Department of ",3,824000,0,0,0,0,824000,0
5217,r178,United States<sup>b</sup> -> Maryland,United States<sup>b</sup>,Maryland,,2,33407022,269157,1168566,1184063,24466432,3660436,2658368
5217,r179,"United States<sup>b</sup> -> Maryland -> Education, Department of",United States<sup>b</sup>,Maryland,"Education, Department of",3,1160456,0,0,0,0,0,1160456
5217,r180,United States<sup>b</sup> -> Maryland -> Energy Administration,United States<sup>b</sup>,Maryland,Energy Administration,3,1026832,0,1000000,26832,0,0,0
5217,r181,"United States<sup>b</sup> -> Maryland -> Health and Mental Hygiene, Department of",United States<sup>b</sup>,Maryland,"Health and Mental Hygiene, Department of",3,15000000,0,0,0,15000000,0,0
5217,r182,"United States<sup>b</sup> -> Maryland -> Natural Resources, Department of",United States<sup>b</sup>,Maryland,"Natural Resources, Department of",3,607906,269157,168566,170183,0,0,0
5217,r183,United States<sup>b</sup> -> Maryland -> Technology Development Corporation,United States<sup>b</sup>,Maryland,Technology Development Corporation,3,10964344,0,0,0,9466432,0,1497912
5217,r184,"United States<sup>b</sup> -> Maryland -> Transportation, Department of",United States<sup>b</sup>,Maryland,"Transportation, Department of",3,4647484,0,0,987048,0,3660436,0
5217,r185,United States<sup>b</sup> -> Massachusetts,United States<sup>b</sup>,Massachusetts,,2,31700411,0,4183011,10052872,6849528,3840000,6775000
5217,r186,United States<sup>b</sup> -> Massachusetts -> Clean Energy Technology Center,United States<sup>b</sup>,Massachusetts,Clean Energy Technology Center,3,4008011,0,4008011,0,0,0,0
5217,r187,"United States<sup>b</sup> -> Massachusetts -> Environmental Protection, Department of ",United States<sup>b</sup>,Massachusetts,"Environmental Protection, Department of ",3,309872,0,0,309872,0,0,0
5217,r188,"United States<sup>b</sup> -> Massachusetts -> Fish and Game, Department of ",United States<sup>b</sup>,Massachusetts,"Fish and Game, Department of ",3,9493000,0,0,9493000,0,0,0
5217,r189,United States<sup>b</sup> -> Massachusetts -> Gaming Commission,United States<sup>b</sup>,Massachusetts,Gaming Commission,3,2670000,0,0,0,2170000,0,500000
5217,r190,United States<sup>b</sup> -> Massachusetts -> Life Sciences Center,United States<sup>b</sup>,Massachusetts,Life Sciences Center,3,1030299,0,0,0,1030299,0,0
5217,r191,United States<sup>b</sup> -> Massachusetts -> Massventures,United States<sup>b</sup>,Massachusetts,Massventures,3,3100000,0,0,0,0,0,3100000
5217,r192,"United States<sup>b</sup> -> Massachusetts -> Mental Health, Department of",United States<sup>b</sup>,Massachusetts,"Mental Health, Department of",3,1800000,0,0,0,1800000,0,0
5217,r193,"United States<sup>b</sup> -> Massachusetts -> Public Health, Department of ",United States<sup>b</sup>,Massachusetts,"Public Health, Department of ",3,1849229,0,0,0,1849229,0,0
5217,r194,United States<sup>b</sup> -> Massachusetts -> Technology Park Corporation ,United States<sup>b</sup>,Massachusetts,Technology Park Corporation ,3,3175000,0,0,0,0,0,3175000
5217,r195,"United States<sup>b</sup> -> Massachusetts -> Transportation, Department of",United States<sup>b</sup>,Massachusetts,"Transportation, Department of",3,4065000,0,125000,100000,0,3840000,0
5217,r196,United States<sup>b</sup> -> Massachusetts -> Water Resources Authority,United States<sup>b</sup>,Massachusetts,Water Resources Authority,3,200000,0,50000,150000,0,0,0
5217,r197,United States<sup>b</sup> -> Michigan,United States<sup>b</sup>,Michigan,,2,11191816,3316092,0,1265405,0,6610319,0
5217,r198,"United States<sup>b</sup> -> Michigan -> Agriculture and Rural Development, Department of",United States<sup>b</sup>,Michigan,"Agriculture and Rural Development, Department of",3,3316092,3316092,0,0,0,0,0
5217,r199,"United States<sup>b</sup> -> Michigan -> Environmental, Great Lakes and Energy, Department of",United States<sup>b</sup>,Michigan,"Environmental, Great Lakes and Energy, Department of",3,1265405,0,0,1265405,0,0,0
5217,r200,"United States<sup>b</sup> -> Michigan -> Transportation, Department of",United States<sup>b</sup>,Michigan,"Transportation, Department of",3,6610319,0,0,0,0,6610319,0
5217,r201,United States<sup>b</sup> -> Minnesota,United States<sup>b</sup>,Minnesota,,2,20511698,5526168,0,3365930,0,11619600,0
5217,r202,"United States<sup>b</sup> -> Minnesota -> Agriculture, Department of",United States<sup>b</sup>,Minnesota,"Agriculture, Department of",3,6203140,5526168,0,676972,0,0,0
5217,r203,United States<sup>b</sup> -> Minnesota -> Forest Resources Council,United States<sup>b</sup>,Minnesota,Forest Resources Council,3,150000,0,0,150000,0,0,0
5217,r204,"United States<sup>b</sup> -> Minnesota -> Natural Resources, Department of",United States<sup>b</sup>,Minnesota,"Natural Resources, Department of",3,1941631,0,0,1941631,0,0,0
5217,r205,United States<sup>b</sup> -> Minnesota -> Pollution Control Agency,United States<sup>b</sup>,Minnesota,Pollution Control Agency,3,25981,0,0,25981,0,0,0
5217,r206,"United States<sup>b</sup> -> Minnesota -> Transportation, Department of",United States<sup>b</sup>,Minnesota,"Transportation, Department of",3,12190946,0,0,571346,0,11619600,0
5217,r207,United States<sup>b</sup> -> Mississippi,United States<sup>b</sup>,Mississippi,,2,10268396,1213684,0,4637046,0,4417666,0
5217,r208,"United States<sup>b</sup> -> Mississippi -> Agriculture and Commerce, Department of ",United States<sup>b</sup>,Mississippi,"Agriculture and Commerce, Department of ",3,180501,180501,0,0,0,0,0
5217,r209,"United States<sup>b</sup> -> Mississippi -> Environmental Quality, Department of",United States<sup>b</sup>,Mississippi,"Environmental Quality, Department of",3,1804582,0,0,1804582,0,0,0
5217,r210,United States<sup>b</sup> -> Mississippi -> Gulf States Marine Fisheries Commission,United States<sup>b</sup>,Mississippi,Gulf States Marine Fisheries Commission,3,1100424,1033183,0,67241,0,0,0
5217,r211,"United States<sup>b</sup> -> Mississippi -> Marine Resources, Department of",United States<sup>b</sup>,Mississippi,"Marine Resources, Department of",3,1060182,0,0,1060182,0,0,0
5217,r212,"United States<sup>b</sup> -> Mississippi -> Transportation, Department of",United States<sup>b</sup>,Mississippi,"Transportation, Department of",3,4417666,0,0,0,0,4417666,0
5217,r213,"United States<sup>b</sup> -> Mississippi -> Wildlife, Fisheries, and Parks, Department of ",United States<sup>b</sup>,Mississippi,"Wildlife, Fisheries, and Parks, Department of ",3,1705041,0,0,1705041,0,0,0
5217,r214,United States<sup>b</sup> -> Missouri,United States<sup>b</sup>,Missouri,,2,14826364,911532,500000,11624124,233307,1557401,0
5217,r215,"United States<sup>b</sup> -> Missouri -> Agriculture, Department of",United States<sup>b</sup>,Missouri,"Agriculture, Department of",3,95763,75329,0,20434,0,0,0
5217,r216,"United States<sup>b</sup> -> Missouri -> Conservation, Department of",United States<sup>b</sup>,Missouri,"Conservation, Department of",3,10860153,0,0,10860153,0,0,0
5217,r217,"United States<sup>b</sup> -> Missouri -> Health and Senior Services, Department of",United States<sup>b</sup>,Missouri,"Health and Senior Services, Department of",3,29761,0,0,0,29761,0,0
5217,r218,"United States<sup>b</sup> -> Missouri -> Mental Health, Department of",United States<sup>b</sup>,Missouri,"Mental Health, Department of",3,121250,0,0,0,121250,0,0
5217,r219,"United States<sup>b</sup> -> Missouri -> Natural Resources, Department of",United States<sup>b</sup>,Missouri,"Natural Resources, Department of",3,743537,0,0,743537,0,0,0
5217,r220,United States<sup>b</sup> -> Missouri -> Technology Corporation,United States<sup>b</sup>,Missouri,Technology Corporation,3,582296,0,500000,0,82296,0,0
5217,r221,"United States<sup>b</sup> -> Missouri -> Transportation, Department of",United States<sup>b</sup>,Missouri,"Transportation, Department of",3,1557401,0,0,0,0,1557401,0
5217,r222,United States<sup>b</sup> -> Missouri -> Wine and Grape Board,United States<sup>b</sup>,Missouri,Wine and Grape Board,3,836203,836203,0,0,0,0,0
5217,r223,United States<sup>b</sup> -> Montana,United States<sup>b</sup>,Montana,,2,13131022,3566938,0,7753095,0,1810989,0
5217,r224,"United States<sup>b</sup> -> Montana -> Agriculture, Department of",United States<sup>b</sup>,Montana,"Agriculture, Department of",3,3566938,3566938,0,0,0,0,0
5217,r225,"United States<sup>b</sup> -> Montana -> Environmental Quality, Department of",United States<sup>b</sup>,Montana,"Environmental Quality, Department of",3,92296,0,0,92296,0,0,0
5217,r226,"United States<sup>b</sup> -> Montana -> Fish, Wildlife and Parks, Department of",United States<sup>b</sup>,Montana,"Fish, Wildlife and Parks, Department of",3,7640799,0,0,7640799,0,0,0
5217,r227,"United States<sup>b</sup> -> Montana -> Natural Resources and Conservation, Department of",United States<sup>b</sup>,Montana,"Natural Resources and Conservation, Department of",3,20000,0,0,20000,0,0,0
5217,r228,"United States<sup>b</sup> -> Montana -> Transportation, Department of",United States<sup>b</sup>,Montana,"Transportation, Department of",3,1810989,0,0,0,0,1810989,0
5217,r229,United States<sup>b</sup> -> Nebraska,United States<sup>b</sup>,Nebraska,,2,32423818,2453010,0,6941251,19977610,1985947,1066000
5217,r230,"United States<sup>b</sup> -> Nebraska -> Agriculture, Department of",United States<sup>b</sup>,Nebraska,"Agriculture, Department of",3,645372,645372,0,0,0,0,0
5217,r231,United States<sup>b</sup> -> Nebraska -> Corn Board,United States<sup>b</sup>,Nebraska,Corn Board,3,803068,803068,0,0,0,0,0
5217,r232,United States<sup>b</sup> -> Nebraska -> Dairy Industry Development Board,United States<sup>b</sup>,Nebraska,Dairy Industry Development Board,3,87654,87654,0,0,0,0,0
5217,r233,United States<sup>b</sup> -> Nebraska -> Dry Bean Commission,United States<sup>b</sup>,Nebraska,Dry Bean Commission,3,290954,290954,0,0,0,0,0
5217,r234,"United States<sup>b</sup> -> Nebraska -> Economic Development, Department of",United States<sup>b</sup>,Nebraska,"Economic Development, Department of",3,2184835,333875,0,118352,524109,142499,1066000
5217,r235,United States<sup>b</sup> -> Nebraska -> Game and Parks Commission,United States<sup>b</sup>,Nebraska,Game and Parks Commission,3,5798854,0,0,5798854,0,0,0
5217,r236,United States<sup>b</sup> -> Nebraska -> Grain Sorghum Board,United States<sup>b</sup>,Nebraska,Grain Sorghum Board,3,3672,3672,0,0,0,0,0
5217,r237,"United States<sup>b</sup> -> Nebraska -> Health and Human Services, Department of",United States<sup>b</sup>,Nebraska,"Health and Human Services, Department of",3,19453501,0,0,0,19453501,0,0
5217,r238,"United States<sup>b</sup> -> Nebraska -> Natural Resources, Department of",United States<sup>b</sup>,Nebraska,"Natural Resources, Department of",3,958089,0,0,958089,0,0,0
5217,r239,"United States<sup>b</sup> -> Nebraska -> Transportation, Department of",United States<sup>b</sup>,Nebraska,"Transportation, Department of",3,1909404,0,0,65956,0,1843448,0
5217,r240,United States<sup>b</sup> -> Nebraska -> Wheat Board,United States<sup>b</sup>,Nebraska,Wheat Board,3,288415,288415,0,0,0,0,0
5217,r241,United States<sup>b</sup> -> Nevada,United States<sup>b</sup>,Nevada,,2,4764898,188146,0,222553,0,1298811,3055388
5217,r242,"United States<sup>b</sup> -> Nevada -> Agriculture, Department of",United States<sup>b</sup>,Nevada,"Agriculture, Department of",3,188146,188146,0,0,0,0,0
5217,r243,"United States<sup>b</sup> -> Nevada -> Economic Development, Governor's office of",United States<sup>b</sup>,Nevada,"Economic Development, Governor's office of",3,3055388,0,0,0,0,0,3055388
5217,r244,"United States<sup>b</sup> -> Nevada -> Transportation, Department of",United States<sup>b</sup>,Nevada,"Transportation, Department of",3,1521364,0,0,222553,0,1298811,0
5217,r245,United States<sup>b</sup> -> New Hampshire,United States<sup>b</sup>,New Hampshire,,2,8221518,113278,0,113525,0,661587,7333128
5217,r246,"United States<sup>b</sup> -> New Hampshire -> Agriculture, Markets and Food, Department of",United States<sup>b</sup>,New Hampshire,"Agriculture, Markets and Food, Department of",3,146743,113278,0,15640,0,17825,0
5217,r247,"United States<sup>b</sup> -> New Hampshire -> Business and Economic Affairs, Department of",United States<sup>b</sup>,New Hampshire,"Business and Economic Affairs, Department of",3,7275000,0,0,0,0,0,7275000
5217,r248,"United States<sup>b</sup> -> New Hampshire -> Transportation, Department of",United States<sup>b</sup>,New Hampshire,"Transportation, Department of",3,799775,0,0,97885,0,643762,58128
5217,r249,United States<sup>b</sup> -> New Jersey,United States<sup>b</sup>,New Jersey,,2,23754925,0,0,2206594,14879386,3125627,3543318
5217,r250,"United States<sup>b</sup> -> New Jersey -> Children and Families, Department of",United States<sup>b</sup>,New Jersey,"Children and Families, Department of",3,237423,0,0,0,0,0,237423
5217,r251,"United States<sup>b</sup> -> New Jersey -> Corrections, Department of",United States<sup>b</sup>,New Jersey,"Corrections, Department of",3,305895,0,0,0,0,0,305895
5217,r252,"United States<sup>b</sup> -> New Jersey -> Environmental Protection, Department of",United States<sup>b</sup>,New Jersey,"Environmental Protection, Department of",3,2608000,0,0,1668800,939200,0,0
5217,r253,"United States<sup>b</sup> -> New Jersey -> Health, Department of",United States<sup>b</sup>,New Jersey,"Health, Department of",3,940186,0,0,0,940186,0,0
5217,r254,United States<sup>b</sup> -> New Jersey -> Pinelands Commission,United States<sup>b</sup>,New Jersey,Pinelands Commission,3,537794,0,0,537794,0,0,0
5217,r255,"United States<sup>b</sup> -> New Jersey -> Research Initiatives, Office of",United States<sup>b</sup>,New Jersey,"Research Initiatives, Office of",3,13000000,0,0,0,13000000,0,0
5217,r256,"United States<sup>b</sup> -> New Jersey -> Secretary of Higher Education, Office of",United States<sup>b</sup>,New Jersey,"Secretary of Higher Education, Office of",3,3000000,0,0,0,0,0,3000000
5217,r257,"United States<sup>b</sup> -> New Jersey -> Transit, New Jersey",United States<sup>b</sup>,New Jersey,"Transit, New Jersey",3,511533,0,0,0,0,511533,0
5217,r258,"United States<sup>b</sup> -> New Jersey -> Transportation, Department of",United States<sup>b</sup>,New Jersey,"Transportation, Department of",3,2614094,0,0,0,0,2614094,0
5217,r259,United States<sup>b</sup> -> New Mexico,United States<sup>b</sup>,New Mexico,,2,5227599,0,169166,2147277,0,2808156,103000
5217,r260,"United States<sup>b</sup> -> New Mexico -> Cultural Affairs, Department of",United States<sup>b</sup>,New Mexico,"Cultural Affairs, Department of",3,103000,0,0,0,0,0,103000
5217,r261,"United States<sup>b</sup> -> New Mexico -> Game and Fish, Department of",United States<sup>b</sup>,New Mexico,"Game and Fish, Department of",3,1000000,0,0,1000000,0,0,0
5217,r262,"United States<sup>b</sup> -> New Mexico -> Transportation, Department of",United States<sup>b</sup>,New Mexico,"Transportation, Department of",3,3383320,0,169166,405998,0,2808156,0
5217,r263,United States<sup>b</sup> -> New Mexico -> Western State Air Resources Council,United States<sup>b</sup>,New Mexico,Western State Air Resources Council,3,741279,0,0,741279,0,0,0
5217,r264,United States<sup>b</sup> -> New York,United States<sup>b</sup>,New York,,2,453807331,7919165,65977562,30312324,313857986,9463758,26276536
5217,r265,"United States<sup>b</sup> -> New York -> Agriculture and Markets, Department of ",United States<sup>b</sup>,New York,"Agriculture and Markets, Department of ",3,6587196,6587196,0,0,0,0,0
5217,r266,"United States<sup>b</sup> -> New York -> Economic Development, Department of",United States<sup>b</sup>,New York,"Economic Development, Department of",3,34942880,0,2837623,0,6177192,0,25928065
5217,r267,United States<sup>b</sup> -> New York -> Energy Research and Development Authority,United States<sup>b</sup>,New York,Energy Research and Development Authority,3,63800898,0,54176157,5545902,0,4078839,0
5217,r268,"United States<sup>b</sup> -> New York -> Environmental Conservation, Department of ",United States<sup>b</sup>,New York,"Environmental Conservation, Department of ",3,11066820,576000,0,10490820,0,0,0
5217,r269,"United States<sup>b</sup> -> New York -> Health, Department of ",United States<sup>b</sup>,New York,"Health, Department of ",3,74723334,378821,0,2272929,72071584,0,0
5217,r270,"United States<sup>b</sup> -> New York -> Mental Health, Office of ",United States<sup>b</sup>,New York,"Mental Health, Office of ",3,166944173,0,0,0,166944173,0,0
5217,r271,"United States<sup>b</sup> -> New York -> People with Developmental Disabilities, Office of",United States<sup>b</sup>,New York,"People with Developmental Disabilities, Office of",3,2136105,0,0,0,2081100,0,55005
5217,r272,United States<sup>b</sup> -> New York -> Power Authority,United States<sup>b</sup>,New York,Power Authority,3,11111406,143118,8963782,1424177,286863,0,293466
5217,r273,United States<sup>b</sup> -> New York -> Roswell Park Comprehensive Cancer Center,United States<sup>b</sup>,New York,Roswell Park Comprehensive Cancer Center,3,66297074,0,0,0,66297074,0,0
5217,r274,United States<sup>b</sup> -> New York -> State Museum,United States<sup>b</sup>,New York,State Museum,3,10578496,0,0,10578496,0,0,0
5217,r275,United States<sup>b</sup> -> New York -> Thoroughbred Breeding and Development Fund Corp.,United States<sup>b</sup>,New York,Thoroughbred Breeding and Development Fund Corp.,3,234030,234030,0,0,0,0,0
5217,r276,"United States<sup>b</sup> -> New York -> Transportation, Department of ",United States<sup>b</sup>,New York,"Transportation, Department of ",3,5384919,0,0,0,0,5384919,0
5217,r277,United States<sup>b</sup> -> North Carolina,United States<sup>b</sup>,North Carolina,,2,35892185,13961296,1500000,7263072,3810296,8877335,480186
5217,r278,"United States<sup>b</sup> -> North Carolina -> Agriculture and Consumer Services, Department of",United States<sup>b</sup>,North Carolina,"Agriculture and Consumer Services, Department of",3,15422911,13922911,1500000,0,0,0,0
5217,r279,United States<sup>b</sup> -> North Carolina -> Biotechnology Center,United States<sup>b</sup>,North Carolina,Biotechnology Center,3,3810296,0,0,0,3810296,0,0
5217,r280,"United States<sup>b</sup> -> North Carolina -> Environmental Quality, Department of",United States<sup>b</sup>,North Carolina,"Environmental Quality, Department of",3,3621969,0,0,3208242,0,0,413727
5217,r281,"United States<sup>b</sup> -> North Carolina -> Natural and Cultural Resources, Department of",United States<sup>b</sup>,North Carolina,"Natural and Cultural Resources, Department of",3,2903776,0,0,2898932,0,0,4844
5217,r282,"United States<sup>b</sup> -> North Carolina -> Transportation, Department of",United States<sup>b</sup>,North Carolina,"Transportation, Department of",3,10033233,0,0,1155898,0,8877335,0
5217,r283,United States<sup>b</sup> -> North Carolina -> Wine and Grape Growers Council,United States<sup>b</sup>,North Carolina,Wine and Grape Growers Council,3,100000,38385,0,0,0,0,61615
5217,r284,United States<sup>b</sup> -> North Dakota,United States<sup>b</sup>,North Dakota,,2,18065251,2955514,10111495,789902,349127,3635470,223743
5217,r285,"United States<sup>b</sup> -> North Dakota -> Agriculture, Department of",United States<sup>b</sup>,North Dakota,"Agriculture, Department of",3,817049,467922,0,0,349127,0,0
5217,r286,United States<sup>b</sup> -> North Dakota -> Dairy Promotion Commission,United States<sup>b</sup>,North Dakota,Dairy Promotion Commission,3,16000,16000,0,0,0,0,0
5217,r287,United States<sup>b</sup> -> North Dakota -> Dry Pea and Lentil Council,United States<sup>b</sup>,North Dakota,Dry Pea and Lentil Council,3,80683,80683,0,0,0,0,0
5217,r288,United States<sup>b</sup> -> North Dakota -> Game and Fish Department,United States<sup>b</sup>,North Dakota,Game and Fish Department,3,789902,0,0,789902,0,0,0
5217,r289,United States<sup>b</sup> -> North Dakota -> Historical Society of North Dakota,United States<sup>b</sup>,North Dakota,Historical Society of North Dakota,3,223743,0,0,0,0,0,223743
5217,r290,United States<sup>b</sup> -> North Dakota -> Industrial Commission,United States<sup>b</sup>,North Dakota,Industrial Commission,3,10111495,0,10111495,0,0,0,0
5217,r291,United States<sup>b</sup> -> North Dakota -> Soybean Council,United States<sup>b</sup>,North Dakota,Soybean Council,3,1163242,1163242,0,0,0,0,0
5217,r292,"United States<sup>b</sup> -> North Dakota -> Transportation, Department of",United States<sup>b</sup>,North Dakota,"Transportation, Department of",3,3635470,0,0,0,0,3635470,0
5217,r293,United States<sup>b</sup> -> North Dakota -> Wheat Commission,United States<sup>b</sup>,North Dakota,Wheat Commission,3,1227667,1227667,0,0,0,0,0
5217,r294,United States<sup>b</sup> -> Ohio,United States<sup>b</sup>,Ohio,,2,76169661,0,11929919,50405927,2752778,6249317,4831720
5217,r295,United States<sup>b</sup> -> Ohio -> Development Services Agency,United States<sup>b</sup>,Ohio,Development Services Agency,3,63372408,0,11854876,45893034,1252778,0,4371720
5217,r296,"United States<sup>b</sup> -> Ohio -> Education, Department of",United States<sup>b</sup>,Ohio,"Education, Department of",3,460000,0,0,0,0,0,460000
5217,r297,United States<sup>b</sup> -> Ohio -> Environmental Protection Agency,United States<sup>b</sup>,Ohio,Environmental Protection Agency,3,53352,0,53352,0,0,0,0
5217,r298,"United States<sup>b</sup> -> Ohio -> Mental Health and Addictions Services, Department of",United States<sup>b</sup>,Ohio,"Mental Health and Addictions Services, Department of",3,1500000,0,0,0,1500000,0,0
5217,r299,"United States<sup>b</sup> -> Ohio -> Natural Resources, Department of",United States<sup>b</sup>,Ohio,"Natural Resources, Department of",3,3583207,0,21691,3561516,0,0,0
5217,r300,United States<sup>b</sup> -> Ohio -> Rail Development Commission,United States<sup>b</sup>,Ohio,Rail Development Commission,3,220000,0,0,0,0,220000,0
5217,r301,"United States<sup>b</sup> -> Ohio -> Transportation, Department of",United States<sup>b</sup>,Ohio,"Transportation, Department of",3,6029317,0,0,0,0,6029317,0
5217,r302,United States<sup>b</sup> -> Ohio -> Water Development Authority,United States<sup>b</sup>,Ohio,Water Development Authority,3,951377,0,0,951377,0,0,0
5217,r303,United States<sup>b</sup> -> Oklahoma,United States<sup>b</sup>,Oklahoma,,2,30050338,2158072,599094,2281991,17420143,6480977,1110061
5217,r304,"United States<sup>b</sup> -> Oklahoma -> Advancement of Science and Technology, Center for the ",United States<sup>b</sup>,Oklahoma,"Advancement of Science and Technology, Center for the ",3,8704830,1703494,599094,510022,4575786,663520,652914
5217,r305,"United States<sup>b</sup> -> Oklahoma -> Agriculture, Food, and Forestry, Department of",United States<sup>b</sup>,Oklahoma,"Agriculture, Food, and Forestry, Department of",3,454578,454578,0,0,0,0,0
5217,r306,United States<sup>b</sup> -> Oklahoma -> Grand River Dam Authority,United States<sup>b</sup>,Oklahoma,Grand River Dam Authority,3,550000,0,0,550000,0,0,0
5217,r307,"United States<sup>b</sup> -> Oklahoma -> Health, Department of",United States<sup>b</sup>,Oklahoma,"Health, Department of",3,544357,0,0,0,544357,0,0
5217,r308,"United States<sup>b</sup> -> Oklahoma -> Human Services, Department of",United States<sup>b</sup>,Oklahoma,"Human Services, Department of",3,457147,0,0,0,0,0,457147
5217,r309,United States<sup>b</sup> -> Oklahoma -> Tobacco Settlement Endowment Trust,United States<sup>b</sup>,Oklahoma,Tobacco Settlement Endowment Trust,3,12300000,0,0,0,12300000,0,0
5217,r310,"United States<sup>b</sup> -> Oklahoma -> Transportation, Department of",United States<sup>b</sup>,Oklahoma,"Transportation, Department of",3,5817457,0,0,0,0,5817457,0
5217,r311,"United States<sup>b</sup> -> Oklahoma -> Wildlife Conservation, Department of",United States<sup>b</sup>,Oklahoma,"Wildlife Conservation, Department of",3,1221969,0,0,1221969,0,0,0
5217,r312,United States<sup>b</sup> -> Oregon,United States<sup>b</sup>,Oregon,,2,30486113,706521,1590000,16706262,3100000,2460479,5922851
5217,r313,"United States<sup>b</sup> -> Oregon -> Agriculture, Department of",United States<sup>b</sup>,Oregon,"Agriculture, Department of",3,206521,206521,0,0,0,0,0
5217,r314,United States<sup>b</sup> -> Oregon -> Business Oregon,United States<sup>b</sup>,Oregon,Business Oregon,3,9190000,500000,1590000,250000,3100000,0,3750000
5217,r315,"United States<sup>b</sup> -> Oregon -> Education, Department of",United States<sup>b</sup>,Oregon,"Education, Department of",3,639639,0,0,0,0,0,639639
5217,r316,"United States<sup>b</sup> -> Oregon -> Environmental Quality, Department of",United States<sup>b</sup>,Oregon,"Environmental Quality, Department of",3,433500,0,0,433500,0,0,0
5217,r317,"United States<sup>b</sup> -> Oregon -> Fish and Wildlife, Department of",United States<sup>b</sup>,Oregon,"Fish and Wildlife, Department of",3,12424618,0,0,12424618,0,0,0
5217,r318,"United States<sup>b</sup> -> Oregon -> Forestry, Department of",United States<sup>b</sup>,Oregon,"Forestry, Department of",3,694549,0,0,694549,0,0,0
5217,r319,"United States<sup>b</sup> -> Oregon -> Geology and Mineral Industries, Department of",United States<sup>b</sup>,Oregon,"Geology and Mineral Industries, Department of",3,496117,0,0,451384,0,0,44733
5217,r320,"United States<sup>b</sup> -> Oregon -> Human Services, Department of",United States<sup>b</sup>,Oregon,"Human Services, Department of",3,1488479,0,0,0,0,0,1488479
5217,r321,"United States<sup>b</sup> -> Oregon -> Transportation, Department of",United States<sup>b</sup>,Oregon,"Transportation, Department of",3,2460479,0,0,0,0,2460479,0
5217,r322,United States<sup>b</sup> -> Oregon -> Water Resources Department,United States<sup>b</sup>,Oregon,Water Resources Department,3,1583355,0,0,1583355,0,0,0
5217,r323,United States<sup>b</sup> -> Oregon -> Watershed Enhancement Board,United States<sup>b</sup>,Oregon,Watershed Enhancement Board,3,868856,0,0,868856,0,0,0
5217,r324,United States<sup>b</sup> -> Pennsylvania,United States<sup>b</sup>,Pennsylvania,,2,103098941,3877434,837000,8868958,73605865,3934697,11974987
5217,r325,"United States<sup>b</sup> -> Pennsylvania -> Agriculture, Department of",United States<sup>b</sup>,Pennsylvania,"Agriculture, Department of",3,3877434,3877434,0,0,0,0,0
5217,r326,"United States<sup>b</sup> -> Pennsylvania -> Community and Economic Development, Department of",United States<sup>b</sup>,Pennsylvania,"Community and Economic Development, Department of",3,31350000,0,837000,0,18000000,721000,11792000
