table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
7325,r017,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,16,561592.7,0.0,2279.3,9050.0,0.0,800.5,523355.2,8291.8,17789.7,26.3,0.0
7325,r018,All institutions -> Vanderbilt U.,All institutions,Vanderbilt U.,2,17,540086.4,320.0,4366.4,9319.0,1071.7,790.4,495044.8,1614.5,27359.7,0.0,200.0
7325,r019,All institutions -> Emory U.,All institutions,Emory U.,2,18,534776.6,0.0,2502.2,2714.1,0.0,0.0,513953.8,952.9,13675.7,179.1,798.8
7325,r020,"All institutions -> Northwestern U., Evanston",All institutions,"Northwestern U., Evanston",2,19,505395.6,5050.0,0.0,21232.3,250.0,0.0,425123.5,2765.3,49974.4,0.0,1000.0
7325,r021,All institutions -> Pennsylvania State U.,All institutions,Pennsylvania State U.,2,20,486924.1,2528.8,201363.3,22482.7,1758.8,0.0,136349.9,10453.4,78583.7,18993.2,14410.3
7325,r022,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,21,475267.0,0.0,513.2,49690.7,0.0,1233.4,321583.7,0.0,98283.0,2479.2,1483.8
7325,r023,All institutions -> U. Minnesota,All institutions,U. Minnesota,2,22,475006.5,1748.2,1490.4,15171.7,6392.4,598.9,339543.7,4791.4,76403.5,27309.3,1557.0
7325,r024,"All institutions -> Cornell U., Ithaca",All institutions,"Cornell U., Ithaca",2,23,473285.1,398.4,734.6,15109.0,0.0,0.0,296572.0,3226.6,109690.8,35767.0,11786.6
7325,r025,All institutions -> Harvard U.,All institutions,Harvard U.,2,24,457442.4,200.0,2190.6,13162.9,224.4,785.0,388251.0,6073.7,46314.2,10.0,230.8
7325,r026,All institutions -> New York U.,All institutions,New York U.,2,25,449904.3,240.0,645.5,2396.3,771.5,0.0,397907.6,705.2,41054.5,487.8,5695.8
7325,r027,All institutions -> U. Southern California,All institutions,U. Southern California,2,26,431048.0,1595.7,50647.3,5885.4,205.2,0.0,314247.1,2235.4,40594.3,0.0,15637.7
7325,r028,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,27,424923.0,0.0,13510.5,0.0,0.0,0.0,410084.1,1078.3,250.0,0.0,0.0
7325,r029,"All institutions -> U. Texas, The, Austin",All institutions,"U. Texas, The, Austin",2,28,368190.1,279.5,135237.6,28838.8,2917.6,0.0,82302.2,8471.2,103067.0,165.0,6911.1
7325,r030,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,29,366336.8,89.5,361.8,10280.5,96.4,0.0,255384.3,6582.0,41528.2,35715.6,16298.7
7325,r031,All institutions -> Baylor C. Medicine,All institutions,Baylor C. Medicine,2,30,360439.9,0.0,0.0,0.0,0.0,0.0,327116.4,14584.8,6720.4,12007.3,11.1
7325,r032,"All institutions -> U. Alabama, The, Birmingham",All institutions,"U. Alabama, The, Birmingham",2,31,353117.4,0.0,0.0,2094.1,249.9,0.0,337664.5,8535.8,4122.8,0.0,450.3
7325,r033,"All institutions -> Ohio State U., The",All institutions,"Ohio State U., The",2,32,344692.0,1979.1,251.6,12636.4,963.4,0.0,233272.2,4810.7,66091.3,16818.0,7869.3
7325,r034,"All institutions -> U. Utah, The",All institutions,"U. Utah, The",2,33,334061.8,2026.7,138.9,54883.3,0.0,0.0,228792.7,2710.2,42606.6,50.0,2853.2
7325,r035,"All institutions -> U. Chicago, The",All institutions,"U. Chicago, The",2,34,324074.6,245.0,0.0,4553.7,958.2,0.0,241873.4,5222.3,71075.0,0.0,147.0
7325,r036,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,35,319812.3,0.0,1669.2,2886.9,0.0,0.0,304446.0,912.5,9332.2,565.5,0.0
7325,r037,All institutions -> U. Florida,All institutions,U. Florida,2,36,316356.3,3132.3,4708.5,19443.3,330.2,798.2,183830.2,6667.7,48074.7,34213.6,15157.6
7325,r038,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,37,312260.8,195.0,232.0,87688.1,2304.2,0.0,84773.6,3129.1,81759.8,46737.7,5441.4
7325,r039,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,38,310177.9,62.4,606.3,0.0,403.0,0.0,308569.4,0.0,536.8,0.0,0.0
7325,r040,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,39,300643.4,3428.3,32091.5,60279.0,0.0,799.7,106972.1,17117.7,73312.4,25.0,6617.8
7325,r041,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,40,290008.4,0.0,0.0,815.8,0.0,0.0,287276.3,0.0,1916.3,0.0,0.0
7325,r042,All institutions -> U. Rochester,All institutions,U. Rochester,2,41,284534.2,0.0,154.3,86973.1,0.0,0.0,177049.5,1317.5,19039.9,0.0,0.0
7325,r043,"All institutions -> Rutgers, The State U. New Jersey",All institutions,"Rutgers, The State U. New Jersey",2,42,283568.1,1581.5,115.8,5148.6,790.3,0.0,205029.8,2724.3,51749.3,4619.8,11808.8
7325,r044,"All institutions -> Texas A&M U., System Office",All institutions,"Texas A&M U., System Office",2,43,283180.2,0.0,134.3,0.0,0.0,0.0,268534.5,3113.8,0.0,1301.8,10095.8
7325,r045,All institutions -> U. Arizona,All institutions,U. Arizona,2,44,282665.3,2686.3,1302.5,3252.7,250.0,0.0,158952.3,51967.1,54187.4,7174.1,2892.9
7325,r046,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,45,276763.0,5.0,7912.5,39008.3,249.9,1398.8,63162.9,5471.9,140263.0,19290.6,0.0
7325,r047,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,46,274197.2,300.0,159888.7,4402.9,3461.7,0.0,31175.4,2407.6,59045.0,1523.6,11992.4
7325,r048,All institutions -> Boston U.,All institutions,Boston U.,2,47,273806.3,386.1,238.2,4173.8,446.5,0.0,223807.0,10215.4,32902.1,0.0,1637.2
7325,r049,All institutions -> Association of Universities for Research in Astronomy,All institutions,Association of Universities for Research in Astronomy,2,48,271215.4,0.0,0.0,0.0,0.0,0.0,0.0,211459.4,59756.0,0.0,0.0
7325,r050,"All institutions -> U. Maryland, College Park",All institutions,"U. Maryland, College Park",2,49,261835.1,24734.6,10997.1,8545.0,1452.7,796.9,59995.1,62645.5,65023.0,26667.2,977.9
7325,r051,All institutions -> U. Iowa,All institutions,U. Iowa,2,50,259650.6,51.0,2799.4,2452.2,0.0,0.0,202587.9,32941.1,12725.7,0.0,6093.4
7325,r052,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,51,241289.4,447.6,2942.7,22287.5,250.0,0.0,129995.3,0.0,78360.0,1050.8,5955.6
7325,r053,"All institutions -> Texas A&M U., College Station",All institutions,"Texas A&M U., College Station",2,52,237656.0,3229.6,1163.9,18829.6,643.4,1599.9,65262.8,1843.6,113902.2,24488.1,6692.9
7325,r054,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,53,235629.9,0.0,0.0,18116.3,195.5,0.0,158083.4,5434.1,53800.7,0.0,0.0
7325,r055,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,54,235144.9,62.3,1157.0,0.0,0.0,0.0,231722.1,0.0,1446.8,0.0,756.6
7325,r056,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,55,235051.0,0.0,0.0,0.0,0.0,0.0,234777.3,0.0,0.0,0.0,273.7
7325,r057,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,56,221060.2,0.0,0.0,10480.1,1407.3,0.0,167511.0,620.9,27589.7,12778.4,672.8
7325,r058,All institutions -> U. Virginia,All institutions,U. Virginia,2,57,216927.8,0.0,3186.4,11271.5,1413.9,25.0,156225.3,1959.1,41977.5,0.0,869.0
7325,r059,"All institutions -> U. Texas Southwestern Medical Center, The",All institutions,"U. Texas Southwestern Medical Center, The",2,58,210897.1,0.0,0.0,0.0,0.0,0.0,208294.0,626.8,1976.3,0.0,0.0
7325,r060,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,59,209257.6,419.7,1117.6,29017.7,81.8,0.0,158816.7,0.0,18714.6,0.0,1089.3
7325,r061,"All institutions -> Scripps Research Institute, The",All institutions,"Scripps Research Institute, The",2,60,208372.3,0.0,0.0,0.0,0.0,0.0,204160.4,786.0,3425.8,0.0,0.0
7325,r062,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,61,205896.8,7104.1,1732.6,15157.1,16268.9,2399.8,58819.1,8412.4,75894.1,14479.3,5629.5
7325,r063,All institutions -> U. Miami,All institutions,U. Miami,2,62,199287.4,9693.8,3015.0,1950.2,490.2,0.0,170239.9,2655.5,11008.2,0.0,234.7
7325,r064,All institutions -> Albert Einstein C. Medicine,All institutions,Albert Einstein C. Medicine,2,63,191336.3,0.0,0.0,0.0,0.0,0.0,191336.3,0.0,0.0,0.0,0.0
7325,r065,"All institutions -> U. Oklahoma, The, Norman",All institutions,"U. Oklahoma, The, Norman",2,64,181795.6,13370.5,600.0,4789.6,0.0,0.0,82403.6,57713.5,19745.5,1334.5,1838.5
7325,r066,"All institutions -> U. Texas M. D. Anderson Cancer Center, The",All institutions,"U. Texas M. D. Anderson Cancer Center, The",2,65,174715.9,70.0,0.0,0.0,0.0,0.0,172757.3,250.0,1638.7,0.0,0.0
7325,r067,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,66,172987.9,50.0,120.7,17088.1,0.0,0.0,74111.6,0.0,78549.4,0.0,3068.0
7325,r068,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,67,169013.4,7289.4,1565.4,31068.4,0.0,0.0,22040.7,4784.1,71640.8,25593.2,5031.3
7325,r069,All institutions -> Brown U.,All institutions,Brown U.,2,68,166111.9,247.4,294.0,5518.0,2368.8,0.0,123621.7,2601.4,30710.6,500.0,250.0
7325,r070,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,69,157610.3,363.6,7041.8,20854.6,336.9,0.0,46920.9,9876.6,61770.8,2189.4,8255.8
7325,r071,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,70,155530.7,3759.0,8255.1,3387.0,999.7,0.0,97730.5,1225.0,25039.0,15135.4,0.0
7325,r072,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,71,155283.2,3927.5,8607.6,12368.0,0.0,0.0,38206.4,3318.2,52204.4,20020.1,16631.0
7325,r073,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,72,148995.7,6784.5,13128.1,0.0,0.0,800.0,1047.6,5082.6,117836.5,999.7,3316.9
7325,r074,All institutions -> Princeton U.,All institutions,Princeton U.,2,73,144332.7,9163.8,450.0,17109.9,0.0,0.0,48761.0,7066.2,61682.0,0.0,99.7
7325,r075,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,74,142717.7,0.0,0.0,0.0,0.0,0.0,142717.7,0.0,0.0,0.0,0.0
7325,r076,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,75,139081.5,8332.6,159.3,14698.8,781.1,0.0,32483.7,840.7,51691.4,24638.2,5455.6
7325,r077,All institutions -> U. Georgia,All institutions,U. Georgia,2,76,137134.9,2094.4,50.0,4925.3,232.6,1600.0,76774.5,1234.9,29909.6,16301.2,4012.6
7325,r078,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,77,136114.6,0.0,33.3,0.0,0.0,0.0,133432.0,105.0,1559.8,488.0,496.5
7325,r079,All institutions -> Utah State U.,All institutions,Utah State U.,2,78,133528.8,151.4,76685.4,3164.0,8691.7,13.0,9040.5,15762.0,12698.2,7021.9,300.6
7325,r080,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,79,132990.0,0.0,676.3,3337.9,316.4,0.0,103285.6,1879.8,21528.0,480.1,1485.8
7325,r081,"All institutions -> U. Texas Health Science Center, The, Houston",All institutions,"U. Texas Health Science Center, The, Houston",2,80,132622.6,0.0,0.0,0.0,778.7,0.0,130196.4,0.0,1527.5,120.0,0.0
7325,r082,All institutions -> Louisiana State U.,All institutions,Louisiana State U.,2,81,131147.3,2762.5,1622.3,4546.9,0.0,0.0,79806.6,923.2,19337.6,10497.9,11650.2
7325,r083,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,82,126089.3,0.0,1399.2,5799.4,0.0,0.0,88399.7,616.1,28756.2,510.0,608.7
7325,r084,All institutions -> U. Delaware,All institutions,U. Delaware,2,83,126010.5,22330.7,2486.4,12237.4,250.0,0.0,40306.7,6201.8,38479.6,3146.7,571.3
7325,r085,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,84,121863.7,0.0,0.0,0.0,0.0,0.0,120078.5,616.4,199.9,500.0,468.9
7325,r086,All institutions -> Stony Brook U.,All institutions,Stony Brook U.,2,85,120573.7,275.0,0.0,9395.7,1766.9,0.0,68574.0,0.0,40522.4,39.8,0.0
7325,r087,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,86,119729.6,175.2,6913.8,210.0,81.0,1000.0,84432.8,2389.6,18581.8,0.0,5945.4
7325,r088,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,87,117967.9,5485.3,187.0,19331.2,0.0,0.0,48918.1,0.0,32264.1,7443.5,4338.8
7325,r089,"All institutions -> U. Alaska, Fairbanks, Fairbanks Campus",All institutions,"U. Alaska, Fairbanks, Fairbanks Campus",2,88,115296.3,691.0,21164.0,1156.0,0.0,0.0,12224.0,14909.9,52281.0,448.1,12422.3
7325,r090,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,89,114259.5,0.0,10845.3,12062.8,0.0,0.0,21784.8,6982.0,61918.9,96.4,569.3
7325,r091,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,90,111045.6,77.8,1937.2,960.0,0.0,0.0,85430.3,2253.1,20356.6,30.5,0.0
7325,r092,All institutions -> Washington State U.,All institutions,Washington State U.,2,91,108300.1,0.0,210.6,13362.9,0.0,0.0,45363.8,835.5,21527.0,19865.5,7134.9
7325,r093,"All institutions -> George Washington U., The",All institutions,"George Washington U., The",2,92,107964.8,1131.9,375.0,2911.0,0.0,0.0,87903.0,1093.7,13155.6,0.0,1394.7
7325,r094,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,93,106979.5,0.0,0.0,2779.8,832.7,0.0,96084.0,198.6,6410.3,0.0,674.1
7325,r095,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,94,106050.7,0.0,18163.5,0.0,0.0,0.0,45072.5,0.0,41755.4,1059.3,0.0
7325,r096,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,95,104469.7,0.0,795.0,3530.9,590.5,0.0,87630.0,50.0,11858.3,15.0,0.0
7325,r097,"All institutions -> U. Texas Medical Branch at Galveston, The",All institutions,"U. Texas Medical Branch at Galveston, The",2,96,101801.8,0.0,417.1,0.0,0.0,0.0,99436.4,279.8,827.5,649.2,191.8
7325,r098,All institutions -> Tufts U.,All institutions,Tufts U.,2,97,101034.4,0.0,642.2,2598.3,0.0,0.0,71807.3,164.6,15032.3,9799.4,990.3
7325,r099,All institutions -> Florida State U.,All institutions,Florida State U.,2,98,100574.4,455.6,170.6,6473.2,249.9,0.0,30672.3,2073.8,59776.7,120.0,582.2
7325,r100,All institutions -> Temple U.,All institutions,Temple U.,2,99,99586.8,0.0,0.0,819.9,2581.0,0.0,82352.6,791.3,12998.3,0.0,43.7
7325,r101,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,100,99573.9,7034.8,734.6,6511.5,337.7,800.0,16118.7,556.4,32674.6,30099.9,4705.8
7325,r102,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,101,98258.7,0.0,708.5,2601.7,747.9,0.0,36170.3,0.0,29503.8,28276.5,250.0
7325,r103,All institutions -> Tulane U.,All institutions,Tulane U.,2,102,96834.2,0.0,0.0,200.0,433.9,0.0,91104.8,158.0,4460.4,477.0,0.0
7325,r104,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,103,95612.8,60.0,0.0,3311.0,182.5,0.0,36033.1,587.9,54062.8,51.3,1324.2
7325,r105,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,104,91221.5,0.0,0.0,0.0,0.0,0.0,89649.9,0.0,1571.6,0.0,0.0
7325,r106,All institutions -> U. Dayton,All institutions,U. Dayton,2,105,90662.4,0.0,84101.4,300.0,0.0,0.0,460.3,74.7,311.3,0.0,5414.6
7325,r107,All institutions -> U. Vermont,All institutions,U. Vermont,2,106,90597.9,1800.0,0.0,429.2,609.9,29.6,61396.2,74.0,12805.6,13367.5,85.9
7325,r108,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,107,90316.6,0.0,837.0,0.0,649.2,0.0,65394.8,0.0,20176.5,3259.1,0.0
7325,r109,All institutions -> Florida International U.,All institutions,Florida International U.,2,108,88071.3,696.9,576.5,10124.9,280.1,0.0,39522.1,366.6,28990.8,500.0,7013.4
7325,r110,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,109,88017.8,187.2,682.9,3784.5,0.0,1267.2,30200.4,4485.2,40709.8,6700.7,0.0
7325,r111,"All institutions -> U. Texas Health Science Center, The, San Antonio",All institutions,"U. Texas Health Science Center, The, San Antonio",2,110,87610.2,0.0,0.0,0.0,0.0,0.0,85526.4,480.1,1603.7,0.0,0.0
7325,r112,All institutions -> U. Louisville,All institutions,U. Louisville,2,111,84469.5,0.0,0.0,2305.3,409.7,0.0,72834.7,0.0,8136.1,33.3,750.3
7325,r113,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,112,82972.9,100.4,687.9,5838.0,0.0,900.0,14686.6,0.0,17682.3,21602.4,21475.4
7325,r114,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,113,80762.6,346.7,993.2,4292.9,0.0,0.0,37174.8,304.3,37650.8,0.0,0.0
7325,r115,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,114,80410.7,0.0,0.0,0.0,0.0,0.0,80327.6,83.1,0.0,0.0,0.0
7325,r116,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,115,79649.2,195.0,10368.1,12538.0,3935.7,0.0,23950.0,620.3,27917.2,24.8,100.0
7325,r117,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,116,77289.8,0.0,0.0,2711.8,0.0,0.0,61230.4,0.0,12822.9,400.2,124.6
7325,r118,All institutions -> George Mason U.,All institutions,George Mason U.,2,117,75641.5,1066.7,41834.7,374.1,2073.5,0.0,8627.9,3293.0,13741.5,140.0,4490.1
7325,r119,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,118,75284.2,856.7,1116.6,9854.9,0.0,0.0,33801.5,578.3,12991.0,14169.8,1915.4
7325,r120,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,119,75224.7,2662.6,13530.3,10463.8,0.0,0.0,5175.9,142.2,8130.4,27468.2,7651.3
7325,r121,All institutions -> U. South Carolina,All institutions,U. South Carolina,2,120,74996.7,809.9,201.9,6277.5,343.6,0.0,48366.4,940.1,16120.8,773.4,1163.2
7325,r122,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,121,73819.6,0.0,303.6,0.0,0.0,0.0,73073.9,0.0,442.1,0.0,0.0
7325,r123,"All institutions -> U. Tennessee, The, Knoxville",All institutions,"U. Tennessee, The, Knoxville",2,122,72371.5,4242.5,219.4,36483.9,675.3,0.0,11755.3,0.0,2989.4,13777.5,2228.3
7325,r124,"All institutions -> State U. New York, The, Buffalo",All institutions,"State U. New York, The, Buffalo",2,123,72348.6,0.0,0.0,0.0,3415.9,0.0,68765.6,0.0,0.0,157.1,10.0
7325,r125,All institutions -> Drexel U.,All institutions,Drexel U.,2,124,71820.5,0.0,0.0,2813.1,0.0,0.0,52501.0,528.5,15435.9,0.0,542.0
7325,r126,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,125,70153.9,1632.0,265.9,3724.7,0.0,0.0,42212.9,3694.3,16482.5,1455.0,686.6
7325,r127,All institutions -> U. Corp. for Atmospheric Research,All institutions,U. Corp. for Atmospheric Research,2,126,69517.1,25753.4,0.0,241.0,0.0,0.0,0.0,0.0,38850.6,50.0,4622.1
7325,r128,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,127,69332.2,5040.4,791.5,1962.9,88.3,0.0,48550.5,2614.8,7801.3,0.0,2482.5
7325,r129,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,128,66756.5,0.0,0.0,1122.4,0.0,0.0,58234.7,0.0,5535.6,1863.8,0.0
7325,r130,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,129,66302.8,1433.5,0.0,7381.0,0.0,1584.7,0.0,44835.6,246.1,10425.2,396.7
7325,r131,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,130,66007.1,210.0,5141.9,6867.6,0.0,0.0,16578.9,6318.6,28603.0,519.5,1767.5
7325,r132,"All institutions -> U. Wisconsin, System Office",All institutions,"U. Wisconsin, System Office",2,131,64648.5,4994.5,0.0,18611.9,5758.4,0.0,2394.3,12858.4,0.0,18299.7,1731.3
7325,r133,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,132,64491.8,0.0,0.0,0.0,0.0,0.0,64194.2,0.0,297.6,0.0,0.0
7325,r134,All institutions -> Clemson U.,All institutions,Clemson U.,2,133,64272.2,407.0,877.6,6979.2,124.5,0.0,12086.5,2328.2,20053.9,15719.5,5695.8
7325,r135,All institutions -> Rice U.,All institutions,Rice U.,2,134,64242.2,69.2,859.3,5561.7,1900.5,0.0,18306.6,3320.2,34224.6,0.0,0.0
7325,r136,"All institutions -> U. Oregon, Eugene",All institutions,"U. Oregon, Eugene",2,135,63881.9,0.0,0.0,1484.9,2121.7,0.0,39409.4,675.3,19332.8,35.0,822.8
7325,r137,"All institutions -> U. Texas, The, San Antonio",All institutions,"U. Texas, The, San Antonio",2,136,62837.6,0.0,252.7,39300.0,3317.4,0.0,13792.0,39.4,5936.1,200.0,0.0
7325,r138,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,137,61802.9,516.0,3800.0,2034.5,0.0,0.0,22746.5,4763.1,17608.5,618.7,9715.5
7325,r139,"All institutions -> State U. New York, System Office",All institutions,"State U. New York, System Office",2,138,60992.9,0.0,6296.7,6615.4,0.0,0.0,8053.9,4591.8,34383.8,600.6,450.7
7325,r140,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,139,59988.9,0.0,0.0,977.2,330.1,0.0,43718.0,78.1,14550.0,0.0,335.6
7325,r141,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,140,58851.7,21956.5,344.1,1226.8,0.0,0.0,15458.9,971.1,15229.6,2823.3,841.5
7325,r142,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,141,57856.1,2802.3,1263.8,974.1,3221.9,0.0,20629.7,177.7,14632.0,3030.0,11124.6
7325,r143,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,142,56951.2,851.6,0.0,16227.4,0.0,0.0,10548.0,267.2,25064.7,3700.4,291.9
7325,r144,All institutions -> Augusta U.,All institutions,Augusta U.,2,143,56761.6,0.0,0.0,0.0,0.0,0.0,55523.6,0.0,1238.0,0.0,0.0
7325,r145,All institutions -> Rush U.,All institutions,Rush U.,2,144,55839.2,0.0,0.0,0.0,85.8,0.0,55448.2,0.0,149.9,0.0,155.3
7325,r146,"All institutions -> U. Mississippi, The, Oxford",All institutions,"U. Mississippi, The, Oxford",2,145,54239.5,760.0,84.8,735.6,0.0,0.0,44368.1,245.7,3005.9,4658.1,381.2
7325,r147,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,146,53400.1,0.0,387.0,28189.9,0.0,0.0,19125.2,705.4,2486.8,1036.6,1469.2
7325,r148,"All institutions -> San Diego State U., San Diego",All institutions,"San Diego State U., San Diego",2,147,51638.6,396.4,817.5,572.8,499.9,0.0,34581.2,1008.3,13742.5,20.0,0.0
