table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019,field_2020_all_geosciences_atmospheric_sciences_and_ocean_sciences,field_2020_atmospheric_science_and_meteorology,field_2020_geological_and_earth_sciences,field_2020_ocean_sciences_and_marine_sciences,field_2020_geosciences_atmospheric_sciences_and_ocean_sciences_nec
5422,r276,All institutions -> Colby C.,All institutions,Colby C.,2,275,"['51', '']","['91', '']","['122', '']","['175', '']","['0', '']","['175', '']","['0', '']","['0', '']"
5422,r277,All institutions -> U. Louisville,All institutions,U. Louisville,2,276,"['133', '']","['187', '']","['106', '']","['169', '']","['37', '']","['132', '']","['0', '']","['0', '']"
5422,r278,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,277,"['225', '']","['178', '']","['201', '']","['164', '']","['70', '']","['94', '']","['0', '']","['0', '']"
5422,r279,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,278,"['104', '']","['145', '']","['167', '']","['163', '']","['0', '']","['163', '']","['0', '']","['0', '']"
5422,r280,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,279,"['626', '']","['412', '']","['155', '']","['161', 'i']","['161', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5422,r281,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,280,"['0', '']","['2', '']","['154', '']","['154', '']","['0', '']","['154', '']","['0', '']","['0', '']"
5422,r282,All institutions -> U. San Diego,All institutions,U. San Diego,2,281,"['1,037', '']","['519', '']","['150', '']","['152', '']","['0', '']","['0', '']","['152', '']","['0', '']"
5422,r283,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,282,"['285', '']","['238', '']","['224', '']","['151', '']","['0', '']","['151', '']","['0', '']","['0', '']"
5422,r284,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,283,"['109', '']","['46', '']","['68', '']","['150', '']","['22', '']","['13', '']","['115', '']","['0', '']"
5422,r285,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,284,"['156', '']","['391', '']","['189', '']","['145', '']","['0', '']","['145', '']","['0', '']","['0', '']"
5422,r286,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,284,"['487', '']","['420', '']","['254', '']","['145', '']","['0', '']","['43', '']","['102', '']","['0', '']"
5422,r287,All institutions -> U. Denver,All institutions,U. Denver,2,284,"['46', '']","['101', '']","['154', '']","['145', '']","['0', '']","['145', '']","['0', '']","['0', '']"
5422,r288,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,287,"['96', '']","['198', '']","['277', '']","['139', '']","['0', '']","['139', '']","['0', '']","['0', '']"
5422,r289,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,288,"['35', '']","['135', '']","['0', '']","['137', '']","['0', '']","['30', '']","['107', '']","['0', '']"
5422,r290,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,289,"['0', '']","['0', '']","['29', '']","['136', '']","['0', '']","['136', '']","['0', '']","['0', '']"
5422,r291,All institutions -> New York U.,All institutions,New York U.,2,290,"['388', '']","['164', '']","['55', '']","['133', '']","['0', '']","['133', '']","['0', '']","['0', '']"
5422,r292,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,291,"['285', '']","['550', '']","['125', '']","['130', '']","['0', '']","['130', '']","['0', '']","['0', '']"
5422,r293,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,292,"['217', '']","['203', '']","['154', '']","['129', '']","['0', '']","['129', '']","['0', '']","['0', '']"
5422,r294,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,293,"['179', '']","['ne', '']","['83', '']","['127', '']","['127', '']","['0', '']","['0', '']","['0', '']"
5422,r295,All institutions -> Wright State U.,All institutions,Wright State U.,2,293,"['297', '']","['231', '']","['161', '']","['127', '']","['0', '']","['127', '']","['0', '']","['0', '']"
5422,r296,All institutions -> Central State U.,All institutions,Central State U.,2,295,"['45', '']","['122', '']","['163', '']","['125', '']","['0', '']","['125', '']","['0', '']","['0', '']"
5422,r297,All institutions -> Providence C.,All institutions,Providence C.,2,296,"['8', '']","['103', '']","['166', '']","['124', '']","['0', '']","['0', '']","['124', '']","['0', '']"
5422,r298,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,297,"['366', '']","['213', '']","['260', '']","['122', '']","['0', '']","['122', '']","['0', '']","['0', '']"
5422,r299,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,298,"['233', '']","['43', '']","['0', '']","['119', '']","['0', '']","['40', '']","['79', '']","['0', '']"
5422,r300,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,299,"['215', '']","['208', '']","['147', '']","['118', '']","['0', '']","['118', '']","['0', '']","['0', '']"
5422,r301,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,300,"['83', '']","['48', '']","['10', '']","['116', '']","['0', '']","['116', '']","['0', '']","['0', '']"
5422,r302,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,300,"['0', '']","['0', '']","['90', '']","['116', '']","['0', '']","['116', '']","['0', '']","['0', '']"
5422,r303,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,302,"['168', '']","['93', '']","['207', '']","['115', '']","['44', '']","['46', '']","['25', '']","['0', '']"
5422,r304,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,303,"['ne', '']","['ne', '']","['91', '']","['109', '']","['0', '']","['0', '']","['109', '']","['0', '']"
5422,r305,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,304,"['155', '']","['113', '']","['481', '']","['107', '']","['7', '']","['100', '']","['0', '']","['0', '']"
5422,r306,All institutions -> Midwestern State U.,All institutions,Midwestern State U.,2,304,"['ne', '']","['ne', '']","['ne', '']","['107', '']","['0', '']","['107', '']","['0', '']","['0', '']"
5422,r307,All institutions -> Kean U.,All institutions,Kean U.,2,306,"['ne', '']","['ne', '']","['ne', '']","['105', '']","['0', '']","['105', '']","['0', '']","['0', '']"
5422,r308,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,307,"['1,288', '']","['657', '']","['899', '']","['104', '']","['8', '']","['8', '']","['88', '']","['0', '']"
5422,r309,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,307,"['273', '']","['153', '']","['140', '']","['104', '']","['0', '']","['104', '']","['0', '']","['0', '']"
5422,r310,All institutions -> U. New Haven,All institutions,U. New Haven,2,307,"['0', '']","['0', '']","['0', '']","['104', '']","['97', '']","['0', '']","['7', '']","['0', '']"
5422,r311,All institutions -> Haverford C.,All institutions,Haverford C.,2,310,"['0', '']","['106', '']","['160', '']","['103', '']","['0', '']","['27', '']","['76', '']","['0', '']"
5422,r312,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,310,"['60', '']","['21', '']","['137', '']","['103', '']","['0', '']","['103', '']","['0', '']","['0', '']"
5422,r313,All institutions -> Pomona C.,All institutions,Pomona C.,2,310,"['366', '']","['96', '']","['100', '']","['103', '']","['0', '']","['103', '']","['0', '']","['0', '']"
5422,r314,All institutions -> Williams C.,All institutions,Williams C.,2,313,"['162', '']","['146', '']","['104', '']","['99', 'i']","['0', 'i']","['99', 'i']","['0', 'i']","['0', 'i']"
5422,r315,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,314,"['215', '']","['245', '']","['111', '']","['98', '']","['0', '']","['0', '']","['0', '']","['98', '']"
5422,r316,All institutions -> Bates C.,All institutions,Bates C.,2,315,"['108', '']","['73', '']","['83', '']","['91', '']","['0', '']","['91', '']","['0', '']","['0', '']"
5422,r317,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,315,"['86', '']","['78', '']","['145', '']","['91', '']","['0', '']","['0', '']","['0', '']","['91', '']"
5422,r318,All institutions -> Weber State U.,All institutions,Weber State U.,2,315,"['ne', '']","['ne', '']","['ne', '']","['91', '']","['0', '']","['91', '']","['0', '']","['0', '']"
5422,r319,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,318,"['58', '']","['38', '']","['110', '']","['86', '']","['0', '']","['86', '']","['0', '']","['0', '']"
5422,r320,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,319,"['80', '']","['ne', '']","['52', '']","['85', '']","['0', '']","['85', '']","['0', '']","['0', '']"
5422,r321,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,320,"['198', '']","['117', '']","['88', '']","['83', '']","['0', '']","['0', '']","['1', '']","['82', '']"
5422,r322,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,321,"['0', '']","['0', '']","['0', '']","['82', '']","['0', '']","['82', '']","['0', '']","['0', '']"
5422,r323,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,322,"['31', '']","['62', '']","['65', '']","['81', '']","['0', '']","['74', '']","['0', '']","['7', '']"
5422,r324,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,323,"['74', 'i']","['77', 'i']","['76', 'i']","['79', 'i']","['0', 'i']","['79', 'i']","['0', 'i']","['0', 'i']"
5422,r325,All institutions -> DePaul U.,All institutions,DePaul U.,2,324,"['0', '']","['5', '']","['22', '']","['76', '']","['0', '']","['76', '']","['0', '']","['0', '']"
5422,r326,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,324,"['198', '']","['121', '']","['39', '']","['76', '']","['0', '']","['0', '']","['0', '']","['76', '']"
5422,r327,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,326,"['99', '']","['133', '']","['33', '']","['72', '']","['0', '']","['72', '']","['0', '']","['0', '']"
5422,r328,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,327,"['180', '']","['276', '']","['170', '']","['67', '']","['49', '']","['18', '']","['0', '']","['0', '']"
5422,r329,All institutions -> Utah State U.,All institutions,Utah State U.,2,327,"['1,038', '']","['1,514', '']","['642', '']","['67', '']","['67', '']","['0', '']","['0', '']","['0', '']"
5422,r330,All institutions -> Benedict C.,All institutions,Benedict C.,2,329,"['439', '']","['532', '']","['157', '']","['66', '']","['0', '']","['45', '']","['21', '']","['0', '']"
5422,r331,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,330,"['ne', '']","['ne', '']","['ne', '']","['63', '']","['0', '']","['63', '']","['0', '']","['0', '']"
5422,r332,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,331,"['96', '']","['75', '']","['326', '']","['62', '']","['62', '']","['0', '']","['0', '']","['0', '']"
5422,r333,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,332,"['42', '']","['30', '']","['30', '']","['58', '']","['0', '']","['58', '']","['0', '']","['0', '']"
5422,r334,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,333,"['406', '']","['997', '']","['3', '']","['56', '']","['0', '']","['0', '']","['56', '']","['0', '']"
5422,r335,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,333,"['0', 'i']","['0', '']","['75', 'i']","['56', '']","['0', '']","['0', '']","['0', '']","['56', '']"
5422,r336,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,335,"['65', '']","['20', '']","['48', '']","['55', '']","['1', '']","['54', '']","['0', '']","['0', '']"
5422,r337,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,336,"['44', 'i']","['33', 'i']","['49', 'i']","['53', 'i']","['0', 'i']","['53', 'i']","['0', 'i']","['0', 'i']"
5422,r338,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,337,"['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['52', '']","['0', '']","['0', '']"
5422,r339,All institutions -> Colorado C.,All institutions,Colorado C.,2,337,"['131', '']","['38', '']","['58', '']","['52', '']","['0', '']","['52', '']","['0', '']","['0', '']"
5422,r340,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,339,"['488', '']","['212', '']","['144', '']","['51', '']","['0', '']","['51', '']","['0', '']","['0', '']"
5422,r341,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,340,"['200', '']","['150', '']","['131', '']","['50', '']","['0', '']","['50', '']","['0', '']","['0', '']"
5422,r342,All institutions -> Troy U.,All institutions,Troy U.,2,341,"['ne', '']","['ne', '']","['ne', '']","['47', '']","['0', '']","['0', '']","['47', '']","['0', '']"
5422,r343,All institutions -> Barnard C.,All institutions,Barnard C.,2,342,"['0', '']","['0', '']","['0', '']","['45', '']","['0', '']","['35', '']","['10', '']","['0', '']"
5422,r344,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,343,"['31', '']","['39', '']","['42', '']","['43', '']","['0', '']","['43', '']","['0', '']","['0', '']"
5422,r345,All institutions -> U. Richmond,All institutions,U. Richmond,2,343,"['49', '']","['28', '']","['25', '']","['43', '']","['0', '']","['43', '']","['0', '']","['0', '']"
5422,r346,All institutions -> Seattle U.,All institutions,Seattle U.,2,345,"['0', '']","['4', '']","['37', '']","['42', '']","['0', '']","['0', '']","['42', '']","['0', '']"
5422,r347,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,346,"['106', '']","['51', '']","['84', '']","['41', '']","['0', '']","['41', '']","['0', '']","['0', '']"
5422,r348,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,347,"['54', '']","['100', '']","['148', '']","['39', '']","['39', '']","['0', '']","['0', '']","['0', '']"
5422,r349,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,347,"['124', '']","['31', '']","['307', '']","['39', '']","['39', '']","['0', '']","['0', '']","['0', '']"
5422,r350,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,349,"['380', '']","['231', '']","['202', '']","['38', '']","['0', '']","['8', '']","['0', '']","['30', '']"
5422,r351,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,349,"['ne', '']","['18', '']","['16', '']","['38', '']","['0', '']","['38', '']","['0', '']","['0', '']"
5422,r352,All institutions -> Claflin U.,All institutions,Claflin U.,2,351,"['101', '']","['138', '']","['259', '']","['37', '']","['37', '']","['0', '']","['0', '']","['0', '']"
5422,r353,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,351,"['35', '']","['144', '']","['442', '']","['37', '']","['0', '']","['0', '']","['37', '']","['0', '']"
5422,r354,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,353,"['419', '']","['352', '']","['126', '']","['36', '']","['16', '']","['20', '']","['0', '']","['0', '']"
5422,r355,All institutions -> Andrews U.,All institutions,Andrews U.,2,354,"['ne', '']","['ne', '']","['54', '']","['35', '']","['0', '']","['35', '']","['0', '']","['0', '']"
5422,r356,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,354,"['29', '']","['37', '']","['0', '']","['35', '']","['0', '']","['35', '']","['0', '']","['0', '']"
5422,r357,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,356,"['ne', '']","['ne', '']","['10', '']","['34', '']","['0', '']","['34', '']","['0', '']","['0', '']"
5422,r358,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,357,"['8', '']","['0', '']","['25', '']","['32', '']","['0', '']","['32', '']","['0', '']","['0', '']"
5422,r359,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,358,"['ne', '']","['32', '']","['25', '']","['30', '']","['0', '']","['30', '']","['0', '']","['0', '']"
5422,r360,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,359,"['88', '']","['93', '']","['173', '']","['29', '']","['0', '']","['0', '']","['29', '']","['0', '']"
5422,r361,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,360,"['0', 'i']","['ne', '']","['ne', '']","['28', '']","['0', '']","['0', '']","['28', '']","['0', '']"
5422,r362,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,360,"['0', 'i']","['ne', '']","['28', 'i']","['28', 'i']","['3', 'i']","['20', 'i']","['0', 'i']","['5', 'i']"
5422,r363,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,362,"['214', '']","['124', '']","['118', '']","['26', '']","['0', '']","['0', '']","['0', '']","['26', '']"
5422,r364,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,363,"['147', 'i']","['ne', '']","['21', 'i']","['22', 'i']","['0', 'i']","['22', 'i']","['0', 'i']","['0', 'i']"
5422,r365,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,363,"['0', '']","['20', '']","['43', '']","['22', '']","['0', '']","['22', '']","['0', '']","['0', '']"
5422,r366,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,365,"['48', 'i']","['46', '']","['22', '']","['21', 'i']","['0', 'i']","['21', 'i']","['0', 'i']","['0', 'i']"
5422,r367,All institutions -> C. Wooster,All institutions,C. Wooster,2,365,"['75', '']","['31', '']","['12', '']","['21', '']","['0', '']","['21', '']","['0', '']","['0', '']"
5422,r368,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,365,"['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['21', '']","['0', '']","['0', '']"
5422,r369,All institutions -> Murray State U.,All institutions,Murray State U.,2,368,"['21', '']","['30', '']","['17', '']","['19', '']","['0', '']","['19', '']","['0', '']","['0', '']"
5422,r370,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,368,"['89', '']","['165', '']","['37', '']","['19', '']","['0', '']","['19', '']","['0', '']","['0', '']"
5422,r371,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,370,"['415', '']","['118', '']","['17', 'i']","['18', '']","['0', '']","['18', '']","['0', '']","['0', '']"
5422,r372,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,370,"['389', '']","['453', '']","['285', '']","['18', '']","['0', '']","['18', '']","['0', '']","['0', '']"
5422,r373,All institutions -> Keene State C.,All institutions,Keene State C.,2,372,"['101', '']","['ne', '']","['39', '']","['16', '']","['0', '']","['0', '']","['16', '']","['0', '']"
5422,r374,All institutions -> Long Island U.,All institutions,Long Island U.,2,373,"['0', '']","['0', '']","['26', '']","['15', '']","['0', '']","['15', '']","['0', '']","['0', '']"
5422,r375,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,374,"['96', '']","['93', '']","['3', '']","['14', '']","['0', '']","['14', '']","['0', '']","['0', '']"
5422,r376,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,375,"['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['12', '']"
5422,r377,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,376,"['28', '']","['15', '']","['9', '']","['11', '']","['0', '']","['11', '']","['0', '']","['0', '']"
5422,r378,All institutions -> Furman U.,All institutions,Furman U.,2,377,"['132', '']","['99', '']","['16', '']","['7', '']","['0', '']","['7', '']","['0', '']","['0', '']"
5422,r379,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,377,"['13', '']","['17', '']","['7', '']","['7', '']","['0', '']","['7', '']","['0', '']","['0', '']"
5422,r380,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,379,"['33', '']","['0', '']","['3', '']","['6', '']","['0', '']","['0', '']","['0', '']","['6', '']"
5422,r381,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,379,"['0', '']","['0', '']","['4', '']","['6', '']","['0', '']","['6', '']","['0', '']","['0', '']"
5422,r382,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,381,"['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['5', '']","['0', '']","['0', '']"
5422,r383,All institutions -> Albany State U.,All institutions,Albany State U.,2,382,"['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['4', '']"
5422,r384,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,382,"['5', '']","['17', '']","['33', '']","['4', '']","['4', '']","['0', '']","['0', '']","['0', '']"
5422,r385,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,382,"['ne', '']","['ne', '']","['ne', '']","['4', '']","['0', '']","['0', '']","['4', '']","['0', '']"
5422,r386,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,382,"['62', '']","['1', '']","['5', '']","['4', '']","['0', '']","['4', '']","['0', '']","['0', '']"
5422,r387,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,386,"['15', '']","['8', '']","['11', '']","['3', '']","['0', '']","['0', '']","['0', '']","['3', '']"
5422,r388,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,386,"['0', '']","['0', '']","['5', '']","['3', '']","['1', '']","['2', '']","['0', '']","['0', '']"
5422,r389,All institutions -> Trinity U.,All institutions,Trinity U.,2,386,"['65', '']","['27', '']","['28', '']","['3', '']","['0', '']","['3', '']","['0', '']","['0', '']"
5422,r390,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,386,"['2', 'i']","['2', 'i']","['3', 'i']","['3', '']","['0', '']","['3', '']","['0', '']","['0', '']"
5422,r391,All institutions -> Alfred U.,All institutions,Alfred U.,2,390,"['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['1', '']"
5422,r392,All institutions -> Biola U.,All institutions,Biola U.,2,390,"['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5422,r393,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,390,"['25', '']","['0', '']","['0', '']","['1', '']","['0', '']","['1', '']","['0', '']","['0', '']"
5422,r394,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,390,"['110', '']","['140', '']","['77', '']","['1', '']","['0', '']","['1', '']","['0', '']","['0', '']"
5422,r395,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,390,"['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['1', '']"
5422,r396,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,390,"['151', '']","['0', '']","['9', '']","['1', '']","['0', '']","['0', '']","['1', '']","['0', '']"
5422,r397,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,390,"['11', '']","['18', '']","['25', '']","['1', '']","['0', '']","['1', '']","['0', '']","['0', '']"
5422,r398,All institutions -> All other surveyed institutions,All institutions,All other surveyed institutions,2,-,"['47,804', '']","['45,966', '']","['1,844', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
