table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_doe,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nsf,field_ssa,field_usda
4329,r311,All institutions -> Towson U.,All institutions,Towson U.,2,310,900.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.8,0.0,0.0
4329,r312,All institutions -> Shawnee State U.,All institutions,Shawnee State U.,2,311,900.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0
4329,r313,All institutions -> Clark State Community C.,All institutions,Clark State Community C.,2,312,899.2,0.0,0.0,0.0,0.0,0.0,0.0,899.2,0.0,0.0,0.0
4329,r314,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,313,894.8,0.0,0.0,0.0,0.0,0.0,0.0,281.4,613.4,0.0,0.0
4329,r315,"All institutions -> State Center Community C. District, Fresno City C.",All institutions,"State Center Community C. District, Fresno City C.",2,314,885.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.8,0.0,0.0
4329,r316,"All institutions -> U. Puerto Rico, system office",All institutions,"U. Puerto Rico, system office",2,315,876.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.7,0.0,701.6
4329,r317,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,316,871.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,24.0,0.0,0.0
4329,r318,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,317,864.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.1,0.0,0.0
4329,r319,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,318,859.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9,760.1,0.0,0.0
4329,r320,All institutions -> Unitek C.,All institutions,Unitek C.,2,319,850.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0
4329,r321,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,320,841.2,0.0,0.0,0.0,0.0,0.0,0.0,685.9,155.3,0.0,0.0
4329,r322,All institutions -> Macomb Community C.,All institutions,Macomb Community C.,2,321,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0
4329,r323,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,322,839.1,0.0,739.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4329,r324,All institutions -> Dillard U.,All institutions,Dillard U.,2,323,832.6,0.0,0.0,0.0,0.0,0.0,0.0,0.05,832.6,0.0,0.0
4329,r325,All institutions -> Reinhardt U.,All institutions,Reinhardt U.,2,324,818.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.9,0.0,0.0
4329,r326,All institutions -> Sacred Heart U.,All institutions,Sacred Heart U.,2,325,812.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.4,0.0,0.0
4329,r327,All institutions -> U. West Alabama,All institutions,U. West Alabama,2,326,809.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.6,0.0,0.0
4329,r328,All institutions -> Long Island U.,All institutions,Long Island U.,2,327,805.5,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,155.5
4329,r329,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,328,804.2,0.0,0.0,0.0,20.4,0.0,0.0,0.0,663.8,0.0,120.0
4329,r330,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,329,795.2,0.0,0.0,0.0,0.0,0.0,0.0,795.2,0.0,0.0,0.0
4329,r331,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,330,794.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.5,0.0,0.0
4329,r332,All institutions -> Northwest State Community C.,All institutions,Northwest State Community C.,2,331,790.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.7,0.0,0.0
4329,r333,All institutions -> Eastern Iowa Community C. District,All institutions,Eastern Iowa Community C. District,2,332,774.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.7,0.0,0.0
4329,r334,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,333,768.6,0.0,0.0,0.0,0.0,0.0,0.0,497.5,240.0,0.0,31.2
4329,r335,All institutions -> C. of Menominee Nation,All institutions,C. of Menominee Nation,2,334,757.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,168.8
4329,r336,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,335,751.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.5,0.0,444.0
4329,r337,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,336,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,0.0,0.0
4329,r338,All institutions -> Barry U.,All institutions,Barry U.,2,337,726.9,0.0,0.0,0.0,0.0,0.0,0.0,726.9,0.0,0.0,0.0
4329,r339,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,338,719.7,0.0,0.0,0.0,0.0,0.0,0.0,408.8,310.9,0.0,0.0
4329,r340,All institutions -> U. West Florida,All institutions,U. West Florida,2,339,712.4,0.0,0.0,0.0,0.0,0.0,0.0,288.2,424.2,0.0,0.0
4329,r341,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,340,704.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.3,0.0,0.0
4329,r342,All institutions -> U. of Sacred Heart,All institutions,U. of Sacred Heart,2,341,695.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.9,0.0,0.0
4329,r343,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,342,694.7,0.0,0.0,0.0,132.7,0.0,0.0,282.9,279.1,0.0,0.0
4329,r344,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,343,693.3,0.0,0.0,0.0,0.0,0.0,0.0,38.3,590.3,0.0,64.7
4329,r345,All institutions -> Edinboro U. Pennsylvania,All institutions,Edinboro U. Pennsylvania,2,344,687.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.3,0.0,0.0
4329,r346,All institutions -> Adelphi U.,All institutions,Adelphi U.,2,345,682.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.9,0.0,0.0
4329,r347,All institutions -> Marywood U.,All institutions,Marywood U.,2,346,681.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.3,0.0,0.0
4329,r348,All institutions -> D'Youville C.,All institutions,D'Youville C.,2,347,680.5,0.0,0.0,0.0,0.0,0.0,0.0,680.5,0.0,0.0,0.0
4329,r349,All institutions -> Oakton Community C.,All institutions,Oakton Community C.,2,348,676.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.5,0.0,0.0
4329,r350,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,349,676.3,0.0,0.0,0.0,0.0,0.0,0.0,456.8,219.5,0.0,0.0
4329,r351,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,350,674.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.4,0.0,0.0
4329,r352,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,351,657.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.4,0.0,458.8
4329,r353,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,352,651.7,0.0,651.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,r354,"All institutions -> Carlos Albizu U., San Juan",All institutions,"Carlos Albizu U., San Juan",2,353,650.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0
4329,r355,All institutions -> Le Moyne C.,All institutions,Le Moyne C.,2,353,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0
4329,r356,All institutions -> Mount Mary U.,All institutions,Mount Mary U.,2,353,650.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0
4329,r357,All institutions -> West Virginia School of Osteopathic Medicine,All institutions,West Virginia School of Osteopathic Medicine,2,353,650.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0
4329,r358,All institutions -> Cape Cod Community C.,All institutions,Cape Cod Community C.,2,357,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0
4329,r359,All institutions -> Pacific Lutheran U.,All institutions,Pacific Lutheran U.,2,358,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0
4329,r360,All institutions -> C. New Rochelle,All institutions,C. New Rochelle,2,359,650.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0
4329,r361,All institutions -> Dordt U.,All institutions,Dordt U.,2,360,649.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.9,0.0,0.0
4329,r362,All institutions -> Chabot C.,All institutions,Chabot C.,2,361,649.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.9,0.0,0.0
4329,r363,All institutions -> North Park U.,All institutions,North Park U.,2,362,649.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.9,0.0,0.0
4329,r364,"All institutions -> U. of St. Francis, Joliet",All institutions,"U. of St. Francis, Joliet",2,363,649.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.7,0.0,0.0
4329,r365,All institutions -> U. Charleston,All institutions,U. Charleston,2,364,648.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.4,0.0,0.0
4329,r366,All institutions -> Skagit Valley C.,All institutions,Skagit Valley C.,2,365,648.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.1,0.0,0.0
4329,r367,All institutions -> Colby-Sawyer C.,All institutions,Colby-Sawyer C.,2,366,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0
4329,r368,All institutions -> Illinois C.,All institutions,Illinois C.,2,367,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0,0.0
4329,r369,All institutions -> North Shore Community C.,All institutions,North Shore Community C.,2,368,640.7,0.0,0.0,0.0,0.0,0.0,0.0,640.7,0.0,0.0,0.0
4329,r370,All institutions -> Frederick Community C.,All institutions,Frederick Community C.,2,369,637.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.1,0.0,0.0
4329,r371,All institutions -> Wisconsin Lutheran C.,All institutions,Wisconsin Lutheran C.,2,370,628.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.8,0.0,0.0
4329,r372,All institutions -> Palm Beach State C.,All institutions,Palm Beach State C.,2,371,626.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.8,0.0,0.0
4329,r373,All institutions -> Utah State U.,All institutions,Utah State U.,2,372,624.4,0.0,96.5,0.0,0.0,0.0,0.0,0.0,170.2,0.0,357.8
4329,r374,All institutions -> Kentucky Community and Technical C. System,All institutions,Kentucky Community and Technical C. System,2,373,619.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.9,0.0,0.0
4329,r375,All institutions -> Polytechnic U. Puerto Rico,All institutions,Polytechnic U. Puerto Rico,2,374,604.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.3,0.0,0.0
4329,r376,All institutions -> Buffalo State - SUNY,All institutions,Buffalo State - SUNY,2,375,601.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.2,0.0,0.0
4329,r377,All institutions -> Methodist U.,All institutions,Methodist U.,2,376,600.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0
4329,r378,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,377,594.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.5,0.0,0.0
4329,r379,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,378,586.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.2,0.0,0.0
4329,r380,All institutions -> Smith C.,All institutions,Smith C.,2,379,581.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.9,0.0,0.0
4329,r381,All institutions -> Oglala Lakota C.,All institutions,Oglala Lakota C.,2,380,569.5,0.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,0.0,83.5
4329,r382,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,381,564.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,524.1
4329,r383,All institutions -> Central State U.,All institutions,Central State U.,2,382,563.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.1,0.0,369.7
4329,r384,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,383,563.1,0.0,0.0,0.0,0.0,0.0,0.0,362.1,201.0,0.0,0.0
4329,r385,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,384,553.6,0.0,0.0,0.0,0.0,0.0,0.0,119.9,433.7,0.0,0.0
4329,r386,All institutions -> Alvernia U.,All institutions,Alvernia U.,2,385,550.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0
4329,r387,All institutions -> Avila U.,All institutions,Avila U.,2,385,550.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0
4329,r388,All institutions -> Pennsylvania C. of Technology,All institutions,Pennsylvania C. of Technology,2,387,548.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.2,0.0,0.0
4329,r389,All institutions -> Berea C.,All institutions,Berea C.,2,388,547.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.3
4329,r390,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,389,544.0,0.0,0.0,0.0,0.0,0.0,0.0,421.5,122.5,0.0,0.0
4329,r391,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,390,538.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.5,0.0,0.0
4329,r392,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,391,534.1,0.0,0.0,0.0,0.0,0.0,0.0,332.5,201.6,0.0,0.0
4329,r393,All institutions -> Lincoln U.,All institutions,Lincoln U.,2,392,530.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.1
4329,r394,All institutions -> Monterey Peninsula C.,All institutions,Monterey Peninsula C.,2,393,529.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.8,0.0,0.0
4329,r395,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,394,522.7,0.0,0.0,0.0,0.0,0.0,0.0,348.9,173.8,0.0,0.0
4329,r396,All institutions -> U. North Florida,All institutions,U. North Florida,2,395,518.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.9,0.0,0.0
4329,r397,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,396,508.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.5,0.0,0.0
4329,r398,All institutions -> C. Charleston,All institutions,C. Charleston,2,397,507.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,307.9
4329,r399,All institutions -> Sinclair Community C.,All institutions,Sinclair Community C.,2,398,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,0.0
4329,r400,All institutions -> Passaic County Community C.,All institutions,Passaic County Community C.,2,399,499.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.8,0.0,0.0
4329,r401,All institutions -> C. of St. Scholastica,All institutions,C. of St. Scholastica,2,400,499.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.7,0.0,0.0
4329,r402,All institutions -> Texas State U.,All institutions,Texas State U.,2,401,494.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.2,0.0,142.6
4329,r403,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,402,491.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.4,0.0,0.0
4329,r404,All institutions -> Virginia Union U.,All institutions,Virginia Union U.,2,403,487.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.2,0.0,0.0
4329,r405,All institutions -> Columbia Basin C.,All institutions,Columbia Basin C.,2,404,481.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,249.8
4329,r406,"All institutions -> SUNY, Maritime C.",All institutions,"SUNY, Maritime C.",2,405,480.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,r407,"All institutions -> SUNY, Mohawk Valley Community C.",All institutions,"SUNY, Mohawk Valley Community C.",2,406,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0
4329,r408,All institutions -> Seattle Colleges,All institutions,Seattle Colleges,2,407,478.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.4,0.0,0.0
4329,r409,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,408,476.1,0.0,0.0,0.0,0.0,0.0,0.0,376.1,100.0,0.0,0.0
4329,r410,"All institutions -> Pace U., New York City",All institutions,"Pace U., New York City",2,409,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0
4329,r411,All institutions -> Madison Area Technical C.,All institutions,Madison Area Technical C.,2,410,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,0.0,0.0
4329,r412,"All institutions -> St. Mary's U., San Antonio",All institutions,"St. Mary's U., San Antonio",2,411,466.4,0.0,0.0,0.0,0.0,0.0,0.0,466.4,0.0,0.0,0.0
4329,r413,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,412,459.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,0.0,425.2
4329,r414,"All institutions -> North Dakota State U., Main Campus",All institutions,"North Dakota State U., Main Campus",2,413,459.4,0.0,0.0,0.0,204.5,0.0,0.0,0.0,254.8,0.0,0.0
4329,r415,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,414,458.7,0.0,0.0,0.0,169.5,0.0,0.0,273.2,16.0,0.0,0.0
4329,r416,All institutions -> San Jacinto Community C. District,All institutions,San Jacinto Community C. District,2,415,454.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.4,0.0,0.0
4329,r417,All institutions -> Chicago School of Professional Psychology,All institutions,Chicago School of Professional Psychology,2,416,450.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0
4329,r418,All institutions -> Mount Aloysius C.,All institutions,Mount Aloysius C.,2,416,450.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0
4329,r419,All institutions -> Columbus State Community C.,All institutions,Columbus State Community C.,2,418,448.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.4,0.0,0.0
4329,r420,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,419,448.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.4
4329,r421,All institutions -> Trident Technical C.,All institutions,Trident Technical C.,2,420,447.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.7,0.0,0.0
4329,r422,All institutions -> East Stroudsburg U. Pennsylvania,All institutions,East Stroudsburg U. Pennsylvania,2,421,445.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.7,0.0,0.0
4329,r423,All institutions -> Sisseton Wahpeton C.,All institutions,Sisseton Wahpeton C.,2,422,439.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.2,0.0,129.5
4329,r424,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,423,434.9,0.0,0.0,0.0,0.0,0.0,0.0,363.0,71.9,0.0,0.0
4329,r425,All institutions -> Lincoln U. of the Commonwealth of Pennsylvania,All institutions,Lincoln U. of the Commonwealth of Pennsylvania,2,424,429.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.9,0.0,0.0
4329,r426,All institutions -> Chief Dull Knife C.,All institutions,Chief Dull Knife C.,2,425,426.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,98.3
4329,r427,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,426,424.2,0.0,0.0,0.0,0.0,0.0,0.0,31.5,392.8,0.0,0.0
4329,r428,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,427,412.1,0.0,0.0,0.0,0.0,0.0,0.0,262.7,149.4,0.0,0.0
4329,r429,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,428,404.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.3,0.0,0.0
4329,r430,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,429,403.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.8
4329,r431,All institutions -> Jarvis Christian C.,All institutions,Jarvis Christian C.,2,430,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0
4329,r432,All institutions -> St. Petersburg C.,All institutions,St. Petersburg C.,2,431,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0
4329,r433,All institutions -> Millersville U. Pennsylvania,All institutions,Millersville U. Pennsylvania,2,432,399.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.7,0.0,0.0
4329,r434,All institutions -> Spelman C.,All institutions,Spelman C.,2,433,399.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.5,0.0,0.0
4329,r435,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,434,396.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.8,0.0,0.0
4329,r436,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,435,394.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.6,0.0,0.0
4329,r437,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,436,393.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.3
4329,r438,All institutions -> Marymount U.,All institutions,Marymount U.,2,437,385.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.4,0.0,0.0
4329,r439,All institutions -> Central Community C.,All institutions,Central Community C.,2,438,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0
4329,r440,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,439,361.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.2,0.0,0.0
4329,r441,All institutions -> U. Houston,All institutions,U. Houston,2,440,360.7,0.0,0.0,0.0,0.0,28.6,0.0,332.1,0.0,0.0,0.0
4329,r442,All institutions -> Green River C.,All institutions,Green River C.,2,441,357.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.5
4329,r443,All institutions -> Minnesota State C. Southeast,All institutions,Minnesota State C. Southeast,2,442,353.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.6,0.0,0.0
4329,r444,All institutions -> Hinds Community C.,All institutions,Hinds Community C.,2,443,350.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.1,0.0,0.0
4329,r445,All institutions -> Aaniiih Nakoda C.,All institutions,Aaniiih Nakoda C.,2,444,348.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,98.3
4329,r446,All institutions -> Gadsden State Community C.,All institutions,Gadsden State Community C.,2,445,348.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.1,0.0,0.0
4329,r447,"All institutions -> St. Paul C., A Community and Technical C.",All institutions,"St. Paul C., A Community and Technical C.",2,446,347.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.7,0.0,0.0
4329,r448,All institutions -> Texas Tech U. System Administration,All institutions,Texas Tech U. System Administration,2,447,347.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.5
4329,r449,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,448,339.4,0.0,0.0,0.0,0.0,31.3,0.0,0.0,308.1,0.0,0.0
4329,r450,All institutions -> Wake Technical Community C.,All institutions,Wake Technical Community C.,2,449,337.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.9,0.0,0.0
4329,r451,"All institutions -> Metropolitan State U. Denver, Denver",All institutions,"Metropolitan State U. Denver, Denver",2,450,334.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.5,0.0,0.0
4329,r452,All institutions -> Everett Community C.,All institutions,Everett Community C.,2,451,329.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.6,0.0,0.0
4329,r453,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,452,327.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,321.1
4329,r454,"All institutions -> Mount Saint Mary C., Newburgh",All institutions,"Mount Saint Mary C., Newburgh",2,453,324.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0
4329,r455,All institutions -> Community C. Allegheny County,All institutions,Community C. Allegheny County,2,454,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0
4329,r456,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,455,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.7,0.0,219.3
4329,r457,All institutions -> Austin C.,All institutions,Austin C.,2,456,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0
4329,r458,All institutions -> Leech Lake Tribal C.,All institutions,Leech Lake Tribal C.,2,457,315.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.6,0.0,68.8
4329,r459,"All institutions -> Bucks County Community C., Newtown",All institutions,"Bucks County Community C., Newtown",2,458,312.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.9,0.0,0.0
4329,r460,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,459,312.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.5,0.0,0.0
4329,r461,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,460,310.0,0.0,0.0,0.0,0.0,0.0,0.0,248.5,61.5,0.0,0.0
4329,r462,All institutions -> Parkland C.,All institutions,Parkland C.,2,461,308.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.7,0.0,0.0
4329,r463,All institutions -> Rush U.,All institutions,Rush U.,2,462,306.4,0.0,0.0,0.0,0.0,0.0,0.0,306.4,0.0,0.0,0.0
4329,r464,All institutions -> Southwestern Indian Polytechnic Institute,All institutions,Southwestern Indian Polytechnic Institute,2,463,303.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.6
4329,r465,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,464,300.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.5,0.0,0.0
4329,r466,All institutions -> Santa Fe C.,All institutions,Santa Fe C.,2,465,300.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.5,0.0,0.0
4329,r467,All institutions -> Bunker Hill Community C.,All institutions,Bunker Hill Community C.,2,466,300.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0
4329,r468,All institutions -> Doane U.,All institutions,Doane U.,2,467,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
4329,r469,"All institutions -> SUNY, Purchase C.",All institutions,"SUNY, Purchase C.",2,468,299.8,0.0,0.0,0.0,0.0,0.0,0.0,299.8,0.0,0.0,0.0
