table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_for_instruction_in_s_e,field_fellowships_traineeships_and_training_grants,field_general_support_for_s_e,field_other_s_e_activities
4352,r184,All institutions -> Boise State U.,All institutions,Boise State U.,2,183,25479.6,21822.6,405.0,0.0,2318.1,0.0,933.8
4352,r185,All institutions -> Oak Ridge Associated Universities,All institutions,Oak Ridge Associated Universities,2,184,25408.4,25408.4,0.0,0.0,0.0,0.0,0.0
4352,r186,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,185,24847.4,20981.6,675.3,0.0,1756.8,0.0,1433.8
4352,r187,All institutions -> Mercer U.,All institutions,Mercer U.,2,186,23721.0,23721.0,0.0,0.0,0.0,0.0,0.0
4352,r188,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,187,23578.7,21728.4,277.8,0.0,1105.5,0.0,467.0
4352,r189,All institutions -> U. Houston system administration,All institutions,U. Houston system administration,2,188,23388.6,19401.0,0.0,0.0,3577.1,0.0,410.5
4352,r190,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,189,23282.1,22869.9,0.0,0.0,404.3,0.0,7.8
4352,r191,All institutions -> SUNY Downstate Health Sciences U.,All institutions,SUNY Downstate Health Sciences U.,2,190,22857.4,20821.4,0.0,0.0,36.0,2000.0,0.0
4352,r192,All institutions -> U. Missouri System,All institutions,U. Missouri System,2,191,22752.7,18314.2,0.0,0.0,2206.7,0.0,2231.8
4352,r193,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,192,22703.8,16659.0,0.0,0.0,4238.4,0.0,1806.4
4352,r194,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,193,22431.0,19691.2,1483.7,0.0,894.8,0.0,361.3
4352,r195,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,194,22324.6,17793.6,229.4,0.0,4301.6,0.0,0.0
4352,r196,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,195,22312.6,16593.8,16.0,0.0,5538.7,164.1,0.0
4352,r197,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,196,21992.7,16589.5,0.0,0.0,5403.2,0.0,0.0
4352,r198,"All institutions -> North Dakota State U., Main Campus",All institutions,"North Dakota State U., Main Campus",2,197,21886.8,17944.4,0.0,0.0,459.4,137.0,3346.1
4352,r199,"All institutions -> U. Arkansas, system office",All institutions,"U. Arkansas, system office",2,198,21704.9,14101.5,0.0,0.0,3043.6,0.0,4559.8
4352,r200,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,199,21678.4,17764.9,0.0,0.0,2239.0,142.7,1531.8
4352,r201,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,200,21440.5,15715.0,7.9,0.0,5510.7,0.0,206.8
4352,r202,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,201,21337.6,19915.7,0.0,0.0,693.3,0.0,728.5
4352,r203,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,202,21213.8,14752.1,0.0,0.0,6316.3,0.0,145.3
4352,r204,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,203,21161.6,20650.7,0.0,0.0,118.0,0.0,393.0
4352,r205,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,204,21010.7,19512.6,656.9,0.0,841.2,0.0,0.0
4352,r206,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,205,20970.6,20825.5,0.0,0.0,145.0,0.0,0.0
4352,r207,"All institutions -> Syracuse U., Syracuse",All institutions,"Syracuse U., Syracuse",2,206,20381.8,19712.2,619.6,0.0,50.0,0.0,0.0
4352,r208,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,207,20325.9,19486.8,0.0,0.0,839.1,0.0,0.0
4352,r209,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,208,19792.4,18316.5,0.0,0.0,1458.8,0.0,17.1
4352,r210,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,209,19546.0,19256.8,0.0,0.0,289.2,0.0,0.0
4352,r211,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,210,19381.9,17249.4,443.3,0.0,458.7,0.0,1230.6
4352,r212,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,211,18364.3,15463.0,1825.2,0.0,476.1,600.0,0.0
4352,r213,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,212,18092.2,17680.1,0.0,0.0,412.1,0.0,0.0
4352,r214,All institutions -> New York Structural Biology Center,All institutions,New York Structural Biology Center,2,213,17328.5,17266.9,0.0,0.0,61.6,0.0,0.0
4352,r215,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,214,17013.1,12454.0,25.0,0.0,1773.1,746.6,2014.5
4352,r216,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,215,16968.1,14872.3,0.0,0.0,1879.7,0.0,216.2
4352,r217,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,216,16849.2,7757.0,0.0,0.0,2732.1,0.0,6360.1
4352,r218,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,217,16670.2,10877.2,199.5,0.0,4237.0,0.0,1356.5
4352,r219,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,218,16527.0,16430.9,0.0,0.0,96.1,0.0,0.0
4352,r220,"All institutions -> Missouri State U., Springfield",All institutions,"Missouri State U., Springfield",2,219,16514.4,16197.8,0.0,0.0,213.7,0.0,102.9
4352,r221,"All institutions -> U. Puerto Rico, system office",All institutions,"U. Puerto Rico, system office",2,220,16260.0,14087.7,0.0,0.0,876.3,0.0,1296.1
4352,r222,All institutions -> Howard U.,All institutions,Howard U.,2,221,16016.3,13082.1,0.0,0.0,2297.4,0.0,636.8
4352,r223,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,222,15858.3,13841.7,0.0,0.0,1740.8,0.0,275.7
4352,r224,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,223,15851.0,11740.6,0.0,0.0,2812.0,0.0,1298.5
4352,r225,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,224,15745.7,8552.0,5586.7,0.0,1178.6,428.4,0.0
4352,r226,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,225,15744.6,15406.1,29.5,0.0,84.0,0.0,225.0
4352,r227,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,226,15628.1,12519.8,0.0,0.0,3108.3,0.0,0.0
4352,r228,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,227,15091.6,14758.1,0.0,0.0,184.3,0.0,149.3
4352,r229,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,228,14976.1,10737.3,0.0,0.0,2011.5,0.0,2227.3
4352,r230,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,229,14856.1,12136.7,0.0,0.0,2719.4,0.0,0.0
4352,r231,All institutions -> U. System New Hampshire,All institutions,U. System New Hampshire,2,230,14491.3,14140.8,0.0,0.0,7.9,0.0,342.6
4352,r232,"All institutions -> U. Illinois, U. administration",All institutions,"U. Illinois, U. administration",2,231,14489.1,12354.4,0.0,0.0,2134.7,0.0,0.0
4352,r233,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,232,14255.9,9501.5,0.0,0.0,4504.3,0.0,250.0
4352,r234,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,233,14245.9,14217.3,0.0,0.0,28.6,0.0,0.0
4352,r235,All institutions -> Rowan U.,All institutions,Rowan U.,2,234,14206.2,14182.2,0.0,0.0,24.0,0.0,0.0
4352,r236,"All institutions -> Kent State U., Kent",All institutions,"Kent State U., Kent",2,235,14150.1,13983.7,0.0,0.0,149.3,0.0,17.1
4352,r237,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,236,14112.5,14104.6,0.0,0.0,7.9,0.0,0.0
4352,r238,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,237,13984.7,13939.6,0.0,0.0,45.0,0.0,0.0
4352,r239,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,238,13857.1,9375.1,4414.2,0.0,67.8,0.0,0.0
4352,r240,All institutions -> Marquette U.,All institutions,Marquette U.,2,239,13839.9,10595.3,0.0,0.0,2215.7,0.0,1029.0
4352,r241,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,240,13653.0,4281.0,278.8,0.0,9093.3,0.0,0.0
4352,r242,All institutions -> U. Denver,All institutions,U. Denver,2,241,13640.7,13596.5,0.0,0.0,44.2,0.0,0.0
4352,r243,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,242,13506.2,11965.3,40.6,0.0,1250.5,0.0,249.8
4352,r244,All institutions -> William and Mary,All institutions,William and Mary,2,243,13178.4,12437.0,0.0,0.0,298.6,118.7,324.1
4352,r245,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,244,13142.6,11924.1,0.0,0.0,768.6,0.0,449.9
4352,r246,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,245,13063.9,9439.3,1979.0,0.0,112.9,0.0,1532.7
4352,r247,All institutions -> Ohio U.,All institutions,Ohio U.,2,246,12696.3,12663.8,0.0,0.0,17.5,0.0,15.0
4352,r248,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,247,11776.0,7476.0,0.0,0.0,2700.0,0.0,1600.0
4352,r249,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,248,11590.1,8374.7,310.4,0.0,2900.0,0.0,5.0
4352,r250,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,249,11509.5,10339.6,426.5,0.0,339.4,0.0,404.1
4352,r251,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,250,10918.3,9883.2,997.6,0.0,37.5,0.0,0.0
4352,r252,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,251,10801.8,9870.7,0.0,0.0,657.2,100.0,174.0
4352,r253,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,252,10492.4,8502.9,0.0,0.0,974.5,0.0,1014.9
4352,r254,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,253,10482.2,10482.2,0.0,0.0,0.0,0.0,0.0
4352,r255,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,254,10359.0,6685.3,0.0,0.0,2736.6,0.0,937.2
4352,r256,All institutions -> Marshall U.,All institutions,Marshall U.,2,255,10334.5,10334.5,0.0,0.0,0.0,0.0,0.0
4352,r257,"All institutions -> Xavier U., Louisiana",All institutions,"Xavier U., Louisiana",2,256,10205.6,8143.6,0.0,0.0,2062.0,0.0,0.0
4352,r258,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,257,10188.8,8411.3,0.0,0.0,564.1,0.0,1213.3
4352,r259,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,258,10130.4,7235.9,230.0,0.0,2064.5,0.0,600.0
4352,r260,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,259,9986.8,8359.2,0.0,0.0,1402.4,0.0,225.1
4352,r261,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,260,9976.3,6667.3,0.0,0.0,1636.2,10.0,1662.8
4352,r262,All institutions -> U. Memphis,All institutions,U. Memphis,2,261,9512.7,7563.7,2.3,0.0,1560.3,0.0,386.4
4352,r263,"All institutions -> U. Akron, Akron",All institutions,"U. Akron, Akron",2,262,9476.4,9426.4,0.0,0.0,50.0,0.0,0.0
4352,r264,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,263,9317.7,9317.7,0.0,0.0,0.0,0.0,0.0
4352,r265,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,264,9155.4,8451.0,0.0,0.0,704.3,0.0,0.0
4352,r266,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,265,8835.9,8835.9,0.0,0.0,0.0,0.0,0.0
4352,r267,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,266,8739.8,6208.5,0.0,0.0,2531.4,0.0,0.0
4352,r268,All institutions -> Baylor U.,All institutions,Baylor U.,2,267,8680.2,7436.8,0.0,0.0,1243.4,0.0,0.0
4352,r269,All institutions -> UNAVCO Inc.,All institutions,UNAVCO Inc.,2,268,8579.1,8539.8,0.0,0.0,39.3,0.0,0.0
4352,r270,All institutions -> Texas State U.,All institutions,Texas State U.,2,269,8473.1,7533.0,255.1,0.0,494.8,0.0,190.2
4352,r271,All institutions -> Hampton U.,All institutions,Hampton U.,2,270,8382.8,6385.4,0.0,0.0,1876.7,0.0,120.7
4352,r272,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,271,8090.0,8090.0,0.0,0.0,0.0,0.0,0.0
4352,r273,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,272,8048.2,8047.8,0.0,0.0,0.0,0.0,0.3
4352,r274,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,273,8037.1,5886.9,0.0,0.0,2043.1,0.0,107.2
4352,r275,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,274,8024.3,5413.0,0.0,0.0,751.5,0.0,1859.8
4352,r276,All institutions -> St. Louis C. of Pharmacy,All institutions,St. Louis C. of Pharmacy,2,275,7960.0,7895.7,0.0,0.0,64.3,0.0,0.0
4352,r277,All institutions -> Miami U.,All institutions,Miami U.,2,276,7726.9,6695.5,1007.6,0.0,23.9,0.0,0.0
4352,r278,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,277,7704.4,6912.4,17.8,0.0,676.3,0.0,98.0
4352,r279,All institutions -> Austin Community C. District,All institutions,Austin Community C. District,2,278,7698.7,1600.1,0.0,0.0,6098.6,0.0,0.0
4352,r280,"All institutions -> U. Massachusetts, central office",All institutions,"U. Massachusetts, central office",2,279,7612.7,7612.7,0.0,0.0,0.0,0.0,0.0
4352,r281,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,280,7547.1,7024.4,0.0,0.0,522.7,0.0,0.0
4352,r282,"All institutions -> U. Maine, system office",All institutions,"U. Maine, system office",2,281,7461.4,6521.1,0.0,0.0,159.1,0.0,781.2
4352,r283,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,282,7411.0,4985.1,0.0,0.0,1136.7,0.0,1289.3
4352,r284,All institutions -> Western Michigan U.,All institutions,Western Michigan U.,2,283,7374.3,7013.9,0.0,0.0,281.3,0.0,79.0
4352,r285,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,284,7369.5,7177.7,0.0,0.0,0.0,0.0,191.7
4352,r286,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,285,7344.5,2544.5,0.0,0.0,4800.0,0.0,0.0
4352,r287,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,286,7315.4,3058.4,199.2,0.0,3826.6,0.0,231.2
4352,r288,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,287,7290.4,6796.3,0.0,0.0,106.9,0.0,387.2
4352,r289,"All institutions -> U. Alaska, Anchorage, Anchorage Campus",All institutions,"U. Alaska, Anchorage, Anchorage Campus",2,288,7203.7,3909.9,0.0,0.0,2563.7,0.0,730.1
4352,r290,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,289,7044.5,3644.7,1423.1,0.0,1976.7,0.0,0.0
4352,r291,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,290,7016.6,6568.3,0.0,0.0,448.4,0.0,0.0
4352,r292,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,291,6994.2,5009.7,0.0,0.0,956.7,0.0,1027.9
4352,r293,All institutions -> Northland Community and Technical C.,All institutions,Northland Community and Technical C.,2,292,6956.5,1391.3,0.0,0.0,5565.2,0.0,0.0
4352,r294,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,293,6898.1,4690.0,0.0,0.0,1578.7,365.0,264.5
4352,r295,All institutions -> Langston U.,All institutions,Langston U.,2,294,6872.8,4771.1,0.0,0.0,1140.3,0.0,961.4
4352,r296,"All institutions -> Colorado State U., system office",All institutions,"Colorado State U., system office",2,295,6751.9,6751.9,0.0,0.0,0.0,0.0,0.0
4352,r297,All institutions -> American U.,All institutions,American U.,2,296,6676.3,5893.4,0.0,0.0,72.0,0.0,710.9
4352,r298,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,297,6589.5,3271.2,0.0,0.0,1224.8,0.0,2093.4
4352,r299,All institutions -> Norwich U.,All institutions,Norwich U.,2,298,6417.3,6417.3,0.0,0.0,0.0,0.0,0.0
4352,r300,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,299,6384.7,4933.5,164.6,0.0,1286.5,0.0,0.0
4352,r301,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,300,6263.0,3786.5,0.0,0.0,1316.9,0.0,1159.6
4352,r302,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,301,6244.1,5219.2,0.0,0.0,1008.5,0.0,16.4
4352,r303,All institutions -> Fox Valley Technical C.,All institutions,Fox Valley Technical C.,2,302,6200.0,0.0,0.0,0.0,6200.0,0.0,0.0
4352,r304,"All institutions -> SUNY, C. Old Westbury",All institutions,"SUNY, C. Old Westbury",2,303,6129.5,0.0,0.0,0.0,0.0,0.0,6129.5
4352,r305,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,304,6124.0,4828.8,0.0,0.0,1045.3,0.0,249.9
4352,r306,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,305,6105.5,5991.3,0.0,0.0,114.3,0.0,0.0
4352,r307,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,306,5949.2,2707.0,0.0,0.0,1548.6,99.0,1594.6
4352,r308,All institutions -> Central State U.,All institutions,Central State U.,2,307,5921.8,3664.5,0.0,0.0,563.8,0.0,1693.5
4352,r309,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,308,5841.6,4149.0,24.0,0.0,1668.6,0.0,0.0
4352,r310,All institutions -> Creighton U.,All institutions,Creighton U.,2,309,5791.1,5791.1,0.0,0.0,0.0,0.0,0.0
4352,r311,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,310,5784.3,5784.3,0.0,0.0,0.0,0.0,0.0
4352,r312,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,311,5691.9,3258.1,288.4,0.0,1530.0,0.0,615.3
4352,r313,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,312,5666.1,5386.6,0.0,0.0,279.5,0.0,0.0
4352,r314,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,313,5616.8,5616.8,0.0,0.0,0.0,0.0,0.0
4352,r315,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,314,5523.8,2955.8,0.0,0.0,2568.0,0.0,0.0
4352,r316,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,315,5520.5,2750.2,0.0,0.0,2226.5,0.0,543.8
4352,r317,All institutions -> U. Guam,All institutions,U. Guam,2,316,5382.6,4043.8,0.0,0.0,1007.0,0.0,331.8
4352,r318,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,317,5295.4,5272.1,0.0,0.0,23.2,0.0,0.0
4352,r319,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,318,5235.3,3133.8,0.0,0.0,1655.5,0.0,446.0
4352,r320,All institutions -> Lincoln U. of the Commonwealth of Pennsylvania,All institutions,Lincoln U. of the Commonwealth of Pennsylvania,2,319,4868.5,3472.7,0.0,0.0,429.9,0.0,966.0
4352,r321,All institutions -> U. System Maryland,All institutions,U. System Maryland,2,320,4702.0,4702.0,0.0,0.0,0.0,0.0,0.0
4352,r322,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,321,4687.6,3326.1,0.0,0.0,1169.0,0.0,192.5
4352,r323,"All institutions -> U. Tennessee, system office",All institutions,"U. Tennessee, system office",2,322,4686.2,4686.2,0.0,0.0,0.0,0.0,0.0
4352,r324,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,323,4628.1,3755.3,154.4,0.0,434.9,148.7,134.8
4352,r325,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,324,4588.8,4360.1,0.0,0.0,95.8,0.0,132.8
4352,r326,"All institutions -> Bowling Green State U., Bowling Green",All institutions,"Bowling Green State U., Bowling Green",2,325,4569.0,4298.6,0.0,0.0,270.4,0.0,0.0
4352,r327,All institutions -> DePaul U.,All institutions,DePaul U.,2,326,4502.9,4201.1,0.0,0.0,298.1,0.0,3.8
4352,r328,All institutions -> Oakland U.,All institutions,Oakland U.,2,327,4479.0,3707.9,735.3,0.0,35.8,0.0,0.0
4352,r329,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,328,4449.9,2578.7,0.0,0.0,1126.2,0.0,745.0
4352,r330,All institutions -> Monroe County Community C.,All institutions,Monroe County Community C.,2,329,4405.6,4405.6,0.0,0.0,0.0,0.0,0.0
4352,r331,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,330,4380.6,4132.0,0.0,0.0,248.6,0.0,0.0
4352,r332,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,331,4340.7,3616.7,0.0,0.0,538.5,0.0,185.5
4352,r333,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,332,4293.8,1160.8,0.0,0.0,3133.1,0.0,0.0
4352,r334,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,333,4227.0,4107.0,0.0,0.0,120.0,0.0,0.0
4352,r335,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,334,4183.2,4183.2,0.0,0.0,0.0,0.0,0.0
4352,r336,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,335,4164.6,4164.6,0.0,0.0,0.0,0.0,0.0
4352,r337,All institutions -> National Consortium for Graduate Degrees for Minorities in Engineering and Science,All institutions,National Consortium for Graduate Degrees for Minorities in Engineering and Science,2,336,4156.3,4156.3,0.0,0.0,0.0,0.0,0.0
4352,r338,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,337,4154.1,1943.7,0.0,0.0,2210.4,0.0,0.0
4352,r339,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,338,4129.2,4121.6,0.0,0.0,7.5,0.0,0.0
4352,r340,All institutions -> Connecticut Board of Regents for Higher Education,All institutions,Connecticut Board of Regents for Higher Education,2,339,4074.6,2434.8,0.0,0.0,1639.8,0.0,0.0
4352,r341,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,340,4072.2,3975.3,0.0,0.0,0.0,0.0,96.9
4352,r342,All institutions -> U. New England,All institutions,U. New England,2,341,4069.0,4069.0,0.0,0.0,0.0,0.0,0.0
4352,r343,All institutions -> Chapman U.,All institutions,Chapman U.,2,342,4026.9,4006.9,0.0,0.0,20.0,0.0,0.0
4352,r344,"All institutions -> U. Alaska, Southeast, Juneau",All institutions,"U. Alaska, Southeast, Juneau",2,343,3970.3,3920.4,0.0,0.0,50.0,0.0,0.0
4352,r345,All institutions -> Spelman C.,All institutions,Spelman C.,2,344,3947.6,3547.4,0.0,0.0,399.5,0.0,0.8
4352,r346,All institutions -> Smith C.,All institutions,Smith C.,2,345,3931.4,3349.5,0.0,0.0,581.9,0.0,0.0
4352,r347,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,346,3849.5,2238.8,0.0,0.0,1610.8,0.0,0.0
4352,r348,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,347,3840.0,1562.8,0.0,0.0,2277.2,0.0,0.0
4352,r349,All institutions -> Villanova U.,All institutions,Villanova U.,2,348,3833.9,3821.7,0.0,0.0,12.2,0.0,0.0
4352,r350,All institutions -> South Dakota Board of Regents,All institutions,South Dakota Board of Regents,2,349,3828.4,3828.4,0.0,0.0,0.0,0.0,0.0
4352,r351,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,350,3741.9,2665.9,211.8,0.0,396.8,467.4,0.0
4352,r352,All institutions -> Touro C.,All institutions,Touro C.,2,351,3728.3,929.5,0.0,0.0,2798.8,0.0,0.0
4352,r353,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,352,3727.4,2538.5,0.0,0.0,1188.9,0.0,0.0
4352,r354,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,353,3680.9,2890.2,608.9,0.0,181.8,0.0,0.0
4352,r355,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,354,3651.2,2619.4,0.0,0.0,403.8,0.0,628.0
4352,r356,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,355,3641.3,3641.3,0.0,0.0,0.0,0.0,0.0
4352,r357,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,356,3614.4,3464.5,0.0,0.0,150.0,0.0,0.0
4352,r358,All institutions -> Saddleback C.,All institutions,Saddleback C.,2,357,3581.3,3581.3,0.0,0.0,0.0,0.0,0.0
4352,r359,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,358,3559.3,1749.4,250.0,0.0,1559.9,0.0,0.0
4352,r360,"All institutions -> Southern Illinois U., system office",All institutions,"Southern Illinois U., system office",2,359,3541.5,3541.5,0.0,0.0,0.0,0.0,0.0
4352,r361,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,360,3516.1,3516.1,0.0,0.0,0.0,0.0,0.0
4352,r362,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,361,3437.2,2923.3,0.0,0.0,394.6,0.0,119.4
4352,r363,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,362,3400.4,1474.2,0.0,0.0,1926.3,0.0,0.0
4352,r364,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,363,3378.8,2578.4,499.9,0.0,300.5,0.0,0.0
4352,r365,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,364,3334.5,3157.1,0.0,0.0,177.4,0.0,0.0
4352,r366,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,365,3306.3,3202.7,0.0,0.0,103.5,0.0,0.0
4352,r367,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,366,3304.0,3304.0,0.0,0.0,0.0,0.0,0.0
4352,r368,All institutions -> Towson U.,All institutions,Towson U.,2,367,3301.3,2294.7,0.0,0.0,900.8,0.0,105.8
4352,r369,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,368,3299.4,3129.7,128.3,0.0,0.0,0.0,41.3
