table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_doe,field_dot,field_hhs,field_nsf
4325,r182,All states and outlying areas -> Oregon -> Portland State U.,All states and outlying areas,Oregon,Portland State U.,3,2.5,0.0,2.5,0.0,0.0
4325,r183,"All states and outlying areas -> Oregon -> U. Oregon, Eugene",All states and outlying areas,Oregon,"U. Oregon, Eugene",3,8000.0,0.0,0.0,8000.0,0.0
4325,r184,All states and outlying areas -> Pennsylvania,All states and outlying areas,Pennsylvania,,2,3553.4,0.0,11.0,1018.5,2523.9
4325,r185,All states and outlying areas -> Pennsylvania -> Carnegie Mellon U.,All states and outlying areas,Pennsylvania,Carnegie Mellon U.,3,11.0,0.0,11.0,0.0,0.0
4325,r186,All states and outlying areas -> Pennsylvania -> Drexel U.,All states and outlying areas,Pennsylvania,Drexel U.,3,542.7,0.0,0.0,0.0,542.7
4325,r187,All states and outlying areas -> Pennsylvania -> Millersville U. Pennsylvania,All states and outlying areas,Pennsylvania,Millersville U. Pennsylvania,3,287.2,0.0,0.0,0.0,287.2
4325,r188,All states and outlying areas -> Pennsylvania -> Pennsylvania State U.,All states and outlying areas,Pennsylvania,Pennsylvania State U.,3,158.7,0.0,0.0,0.0,158.7
4325,r189,All states and outlying areas -> Pennsylvania -> Saint Francis U.,All states and outlying areas,Pennsylvania,Saint Francis U.,3,83.2,0.0,0.0,0.0,83.2
4325,r190,All states and outlying areas -> Pennsylvania -> Saint Joseph's U.,All states and outlying areas,Pennsylvania,Saint Joseph's U.,3,138.2,0.0,0.0,0.0,138.2
4325,r191,All states and outlying areas -> Pennsylvania -> Temple U.,All states and outlying areas,Pennsylvania,Temple U.,3,16.0,0.0,0.0,0.0,16.0
4325,r192,All states and outlying areas -> Pennsylvania -> U. Pennsylvania,All states and outlying areas,Pennsylvania,U. Pennsylvania,3,811.2,0.0,0.0,0.0,811.2
4325,r193,All states and outlying areas -> Pennsylvania -> U. Pittsburgh,All states and outlying areas,Pennsylvania,U. Pittsburgh,3,1018.5,0.0,0.0,1018.5,0.0
4325,r194,All states and outlying areas -> Pennsylvania -> Wilkes U.,All states and outlying areas,Pennsylvania,Wilkes U.,3,486.6,0.0,0.0,0.0,486.6
4325,r195,All states and outlying areas -> Rhode Island,All states and outlying areas,Rhode Island,,2,2612.4,0.0,0.0,0.0,2612.4
4325,r196,All states and outlying areas -> Rhode Island -> Brown U.,All states and outlying areas,Rhode Island,Brown U.,3,570.7,0.0,0.0,0.0,570.7
4325,r197,All states and outlying areas -> Rhode Island -> Providence C.,All states and outlying areas,Rhode Island,Providence C.,3,288.3,0.0,0.0,0.0,288.3
4325,r198,All states and outlying areas -> Rhode Island -> U. Rhode Island,All states and outlying areas,Rhode Island,U. Rhode Island,3,1753.4,0.0,0.0,0.0,1753.4
4325,r199,All states and outlying areas -> South Carolina,All states and outlying areas,South Carolina,,2,1508.0,0.0,0.0,0.0,1508.0
4325,r200,All states and outlying areas -> South Carolina -> Clemson U.,All states and outlying areas,South Carolina,Clemson U.,3,493.3,0.0,0.0,0.0,493.3
4325,r201,All states and outlying areas -> South Carolina -> Furman U.,All states and outlying areas,South Carolina,Furman U.,3,485.0,0.0,0.0,0.0,485.0
4325,r202,All states and outlying areas -> South Carolina -> U. South Carolina,All states and outlying areas,South Carolina,U. South Carolina,3,529.7,0.0,0.0,0.0,529.7
4325,r203,All states and outlying areas -> South Dakota,All states and outlying areas,South Dakota,,2,255.0,0.0,0.0,0.0,255.0
4325,r204,All states and outlying areas -> South Dakota -> South Dakota State U.,All states and outlying areas,South Dakota,South Dakota State U.,3,25.0,0.0,0.0,0.0,25.0
4325,r205,All states and outlying areas -> South Dakota -> U. South Dakota,All states and outlying areas,South Dakota,U. South Dakota,3,230.0,0.0,0.0,0.0,230.0
4325,r206,All states and outlying areas -> Tennessee,All states and outlying areas,Tennessee,,2,2324.0,0.0,0.0,0.0,2324.0
4325,r207,All states and outlying areas -> Tennessee -> Middle Tennessee State U.,All states and outlying areas,Tennessee,Middle Tennessee State U.,3,211.8,0.0,0.0,0.0,211.8
4325,r208,All states and outlying areas -> Tennessee -> Tennessee State U.,All states and outlying areas,Tennessee,Tennessee State U.,3,199.5,0.0,0.0,0.0,199.5
4325,r209,All states and outlying areas -> Tennessee -> U. Memphis,All states and outlying areas,Tennessee,U. Memphis,3,2.3,0.0,0.0,0.0,2.3
4325,r210,"All states and outlying areas -> Tennessee -> U. Tennessee, Knoxville",All states and outlying areas,Tennessee,"U. Tennessee, Knoxville",3,1910.5,0.0,0.0,0.0,1910.5
4325,r211,All states and outlying areas -> Texas,All states and outlying areas,Texas,,2,49661.8,0.0,0.0,0.0,49661.8
4325,r212,All states and outlying areas -> Texas -> Lamar U.,All states and outlying areas,Texas,Lamar U.,3,322.0,0.0,0.0,0.0,322.0
4325,r213,"All states and outlying areas -> Texas -> Texas A&M U., College Station",All states and outlying areas,Texas,"Texas A&M U., College Station",3,526.3,0.0,0.0,0.0,526.3
4325,r214,All states and outlying areas -> Texas -> Texas State U.,All states and outlying areas,Texas,Texas State U.,3,255.1,0.0,0.0,0.0,255.1
4325,r215,All states and outlying areas -> Texas -> Texas Tech U.,All states and outlying areas,Texas,Texas Tech U.,3,146.6,0.0,0.0,0.0,146.6
4325,r216,All states and outlying areas -> Texas -> U. Houston-Downtown,All states and outlying areas,Texas,U. Houston-Downtown,3,86.0,0.0,0.0,0.0,86.0
4325,r217,"All states and outlying areas -> Texas -> U. Texas, Austin",All states and outlying areas,Texas,"U. Texas, Austin",3,47641.7,0.0,0.0,0.0,47641.7
4325,r218,"All states and outlying areas -> Texas -> U. Texas, Dallas",All states and outlying areas,Texas,"U. Texas, Dallas",3,275.0,0.0,0.0,0.0,275.0
4325,r219,"All states and outlying areas -> Texas -> U. Texas, El Paso",All states and outlying areas,Texas,"U. Texas, El Paso",3,131.3,0.0,0.0,0.0,131.3
4325,r220,"All states and outlying areas -> Texas -> U. Texas, San Antonio",All states and outlying areas,Texas,"U. Texas, San Antonio",3,277.8,0.0,0.0,0.0,277.8
4325,r221,All states and outlying areas -> Vermont,All states and outlying areas,Vermont,,2,847.1,0.0,0.0,0.0,847.1
4325,r222,All states and outlying areas -> Vermont -> Middlebury C.,All states and outlying areas,Vermont,Middlebury C.,3,103.3,0.0,0.0,0.0,103.3
4325,r223,All states and outlying areas -> Vermont -> U. Vermont,All states and outlying areas,Vermont,U. Vermont,3,743.8,0.0,0.0,0.0,743.8
4325,r224,All states and outlying areas -> Virginia,All states and outlying areas,Virginia,,2,2834.1,0.0,15.0,0.0,2819.1
4325,r225,All states and outlying areas -> Virginia -> Norfolk State U.,All states and outlying areas,Virginia,Norfolk State U.,3,24.0,0.0,0.0,0.0,24.0
4325,r226,All states and outlying areas -> Virginia -> Randolph-Macon C.,All states and outlying areas,Virginia,Randolph-Macon C.,3,196.3,0.0,0.0,0.0,196.3
4325,r227,All states and outlying areas -> Virginia -> U. Virginia,All states and outlying areas,Virginia,U. Virginia,3,2582.8,0.0,0.0,0.0,2582.8
4325,r228,All states and outlying areas -> Virginia -> Virginia Polytechnic Institute and State U.,All states and outlying areas,Virginia,Virginia Polytechnic Institute and State U.,3,31.0,0.0,15.0,0.0,16.0
4325,r229,All states and outlying areas -> Washington,All states and outlying areas,Washington,,2,1565.4,0.0,76.1,0.0,1489.3
4325,r230,All states and outlying areas -> Washington -> Gonzaga U.,All states and outlying areas,Washington,Gonzaga U.,3,267.0,0.0,0.0,0.0,267.0
4325,r231,All states and outlying areas -> Washington -> U. Washington,All states and outlying areas,Washington,U. Washington,3,686.5,0.0,2.5,0.0,684.0
4325,r232,All states and outlying areas -> Washington -> Washington State U.,All states and outlying areas,Washington,Washington State U.,3,112.0,0.0,73.6,0.0,38.4
4325,r233,All states and outlying areas -> Washington -> Western Washington U.,All states and outlying areas,Washington,Western Washington U.,3,499.9,0.0,0.0,0.0,499.9
4325,r234,All states and outlying areas -> Wisconsin,All states and outlying areas,Wisconsin,,2,11445.9,0.0,0.0,2999.5,8446.3
4325,r235,All states and outlying areas -> Wisconsin -> U. Wisconsin-Eau Claire,All states and outlying areas,Wisconsin,U. Wisconsin-Eau Claire,3,350.0,0.0,0.0,0.0,350.0
4325,r236,All states and outlying areas -> Wisconsin -> U. Wisconsin-La Crosse,All states and outlying areas,Wisconsin,U. Wisconsin-La Crosse,3,396.7,0.0,0.0,0.0,396.7
4325,r237,All states and outlying areas -> Wisconsin -> U. Wisconsin-Madison,All states and outlying areas,Wisconsin,U. Wisconsin-Madison,3,9215.4,0.0,0.0,2999.5,6215.9
4325,r238,All states and outlying areas -> Wisconsin -> U. Wisconsin-Milwaukee,All states and outlying areas,Wisconsin,U. Wisconsin-Milwaukee,3,1483.7,0.0,0.0,0.0,1483.7
4325,r239,All states and outlying areas -> Wyoming,All states and outlying areas,Wyoming,,2,10557.3,0.0,0.0,0.0,10557.3
4325,r240,All states and outlying areas -> Wyoming -> U. Wyoming,All states and outlying areas,Wyoming,U. Wyoming,3,10557.3,0.0,0.0,0.0,10557.3
4325,r241,All states and outlying areas -> Puerto Rico,All states and outlying areas,Puerto Rico,,2,12917.1,0.0,0.0,12899.3,17.8
4325,r242,All states and outlying areas -> Puerto Rico -> Ponce Health Sciences U.,All states and outlying areas,Puerto Rico,Ponce Health Sciences U.,3,4414.2,0.0,0.0,4414.2,0.0
4325,r243,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Mayaguez",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Mayaguez",3,17.8,0.0,0.0,0.0,17.8
4325,r244,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Medical Sciences Campus",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Medical Sciences Campus",3,2898.5,0.0,0.0,2898.5,0.0
4325,r245,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Rio Piedras",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Rio Piedras",3,5586.7,0.0,0.0,5586.7,0.0
