table_id,row_id,_b_state_institutional_control_system_and_institution_b_full_path,_b_state_institutional_control_system_and_institution_b_level_1,_b_state_institutional_control_system_and_institution_b_level_2,_b_state_institutional_control_system_and_institution_b_level_3,_b_state_institutional_control_system_and_institution_b_level_4,_b_state_institutional_control_system_and_institution_b_hierarchy_depth,field_all_r_d_expenditures
12653,r436,Massachusetts -> Private -> Hult International Business School,Massachusetts,Private,Hult International Business School,,3,"['1,159', 'i']"
12653,r437,Massachusetts -> Private -> Massachusetts Institute of Technology,Massachusetts,Private,Massachusetts Institute of Technology,,3,"['1,000,081', '']"
12653,r438,Massachusetts -> Private -> MCPHS U.,Massachusetts,Private,MCPHS U.,,3,"['426', '']"
12653,r439,Massachusetts -> Private -> Merrimack C.,Massachusetts,Private,Merrimack C.,,3,"['1,560', '']"
12653,r440,Massachusetts -> Private -> MGH Institute of Health Professions,Massachusetts,Private,MGH Institute of Health Professions,,3,"['7,426', '']"
12653,r441,Massachusetts -> Private -> Mount Holyoke C.,Massachusetts,Private,Mount Holyoke C.,,3,"['2,533', '']"
12653,r442,Massachusetts -> Private -> New England C. of Optometry,Massachusetts,Private,New England C. of Optometry,,3,"['2,491', '']"
12653,r443,Massachusetts -> Private -> Northeastern U.,Massachusetts,Private,Northeastern U.,,3,"['288,558', '']"
12653,r444,Massachusetts -> Private -> Simmons U.,Massachusetts,Private,Simmons U.,,3,"['620', '']"
12653,r445,Massachusetts -> Private -> Smith C.,Massachusetts,Private,Smith C.,,3,"['5,954', '']"
12653,r446,Massachusetts -> Private -> Stonehill C.,Massachusetts,Private,Stonehill C.,,3,"['542', '']"
12653,r447,Massachusetts -> Private -> Suffolk U.,Massachusetts,Private,Suffolk U.,,3,"['5,164', '']"
12653,r448,Massachusetts -> Private -> Tufts U.,Massachusetts,Private,Tufts U.,,3,"['247,276', '']"
12653,r449,Massachusetts -> Private -> Wellesley C.,Massachusetts,Private,Wellesley C.,,3,"['6,320', '']"
12653,r450,Massachusetts -> Private -> Western New England U.,Massachusetts,Private,Western New England U.,,3,"['1,115', '']"
12653,r451,Massachusetts -> Private -> Williams C.,Massachusetts,Private,Williams C.,,3,"['6,448', 'i']"
12653,r452,Massachusetts -> Private -> Woods Hole Oceanographic Institution,Massachusetts,Private,Woods Hole Oceanographic Institution,,3,"['287,825', '']"
12653,r453,Massachusetts -> Private -> Worcester Polytechnic Institute,Massachusetts,Private,Worcester Polytechnic Institute,,3,"['66,353', '']"
12653,r454,Michigan,Michigan,,,,1,"['3,371,562', '']"
12653,r455,Michigan -> Public,Michigan,Public,,,2,"['3,268,614', '']"
12653,r456,Michigan -> Public -> Central Michigan U.,Michigan,Public,Central Michigan U.,,3,"['25,363', '']"
12653,r457,Michigan -> Public -> Eastern Michigan U.,Michigan,Public,Eastern Michigan U.,,3,"['8,363', '']"
12653,r458,Michigan -> Public -> Ferris State U.,Michigan,Public,Ferris State U.,,3,"['1,915', '']"
12653,r459,Michigan -> Public -> Grand Valley State U.,Michigan,Public,Grand Valley State U.,,3,"['6,231', '']"
12653,r460,Michigan -> Public -> Lake Superior State U.,Michigan,Public,Lake Superior State U.,,3,"['2,545', '']"
12653,r461,Michigan -> Public -> Michigan State U.,Michigan,Public,Michigan State U.,,3,"['844,076', '']"
12653,r462,Michigan -> Public -> Michigan Technological U.,Michigan,Public,Michigan Technological U.,,3,"['103,819', '']"
12653,r463,Michigan -> Public -> Northern Michigan U.,Michigan,Public,Northern Michigan U.,,3,"['1,871', '']"
12653,r464,Michigan -> Public -> Oakland U.,Michigan,Public,Oakland U.,,3,"['37,263', '']"
12653,r465,Michigan -> Public -> Saginaw Valley State U.,Michigan,Public,Saginaw Valley State U.,,3,"['3,143', 'i']"
12653,r466,Michigan -> Public -> U. Michigan,Michigan,Public,U. Michigan,,3,"['1,937,957', '']"
12653,r467,"Michigan -> Public -> U. Michigan -> U. Michigan, Ann Arbor",Michigan,Public,U. Michigan,"U. Michigan, Ann Arbor",4,"['1,925,875', '']"
12653,r468,"Michigan -> Public -> U. Michigan -> U. Michigan, Dearborn",Michigan,Public,U. Michigan,"U. Michigan, Dearborn",4,"['10,839', '']"
12653,r469,"Michigan -> Public -> U. Michigan -> U. Michigan, Flint",Michigan,Public,U. Michigan,"U. Michigan, Flint",4,"['1,243', '']"
12653,r470,Michigan -> Public -> Wayne State U.,Michigan,Public,Wayne State U.,,3,"['250,911', '']"
12653,r471,Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,,3,"['45,157', '']"
12653,r472,Michigan -> Private,Michigan,Private,,,2,"['102,948', '']"
12653,r473,Michigan -> Private -> Albion C.,Michigan,Private,Albion C.,,3,"['276', '']"
12653,r474,Michigan -> Private -> Andrews U.,Michigan,Private,Andrews U.,,3,"['1,255', '']"
12653,r475,Michigan -> Private -> Calvin U.,Michigan,Private,Calvin U.,,3,"['2,555', '']"
12653,r476,Michigan -> Private -> Hope C.,Michigan,Private,Hope C.,,3,"['6,910', '']"
12653,r477,Michigan -> Private -> Kalamazoo C.,Michigan,Private,Kalamazoo C.,,3,"['789', 'i']"
12653,r478,Michigan -> Private -> Kettering U.,Michigan,Private,Kettering U.,,3,"['641', '']"
12653,r479,Michigan -> Private -> Lawrence Technological U.,Michigan,Private,Lawrence Technological U.,,3,"['4,632', '']"
12653,r480,Michigan -> Private -> U. Detroit Mercy,Michigan,Private,U. Detroit Mercy,,3,"['5,142', '']"
12653,r481,Michigan -> Private -> Van Andel Research Institute,Michigan,Private,Van Andel Research Institute,,3,"['80,748', '']"
12653,r482,Minnesota,Minnesota,,,,1,"['1,372,063', '']"
12653,r483,Minnesota -> Public,Minnesota,Public,,,2,"['1,354,495', '']"
12653,r484,Minnesota -> Public -> Minnesota State Colleges and Universities System,Minnesota,Public,Minnesota State Colleges and Universities System,,3,"['6,530', '']"
12653,r485,Minnesota -> Public -> Minnesota State Colleges and Universities System -> Metropolitan State U.,Minnesota,Public,Minnesota State Colleges and Universities System,Metropolitan State U.,4,"['196', 'i']"
12653,r486,"Minnesota -> Public -> Minnesota State Colleges and Universities System -> Minnesota State U., Mankato",Minnesota,Public,Minnesota State Colleges and Universities System,"Minnesota State U., Mankato",4,"['3,055', '']"
12653,r487,"Minnesota -> Public -> Minnesota State Colleges and Universities System -> Minnesota State U., Moorhead",Minnesota,Public,Minnesota State Colleges and Universities System,"Minnesota State U., Moorhead",4,"['378', '']"
12653,r488,Minnesota -> Public -> Minnesota State Colleges and Universities System -> St. Cloud State U.,Minnesota,Public,Minnesota State Colleges and Universities System,St. Cloud State U.,4,"['2,901', '']"
12653,r489,Minnesota -> Public -> U. Minnesota,Minnesota,Public,U. Minnesota,,3,"['1,347,965', '']"
12653,r490,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Crookston",Minnesota,Public,U. Minnesota,"U. Minnesota, Crookston",4,"['358', '']"
12653,r491,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Duluth",Minnesota,Public,U. Minnesota,"U. Minnesota, Duluth",4,"['25,534', '']"
12653,r492,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Morris",Minnesota,Public,U. Minnesota,"U. Minnesota, Morris",4,"['698', '']"
12653,r493,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Rochester",Minnesota,Public,U. Minnesota,"U. Minnesota, Rochester",4,"['1,192', '']"
12653,r494,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Twin Cities",Minnesota,Public,U. Minnesota,"U. Minnesota, Twin Cities",4,"['1,320,183', '']"
12653,r495,Minnesota -> Private,Minnesota,Private,,,2,"['17,568', '']"
12653,r496,Minnesota -> Private -> Augsburg U.,Minnesota,Private,Augsburg U.,,3,"['917', '']"
12653,r497,Minnesota -> Private -> C. of Saint Benedict,Minnesota,Private,C. of Saint Benedict,,3,"['1,400', 'i']"
12653,r498,Minnesota -> Private -> Carleton C.,Minnesota,Private,Carleton C.,,3,"['4,185', '']"
12653,r499,"Minnesota -> Private -> Concordia C., Moorhead",Minnesota,Private,"Concordia C., Moorhead",,3,"['589', '']"
12653,r500,Minnesota -> Private -> Gustavus Adolphus C.,Minnesota,Private,Gustavus Adolphus C.,,3,"['969', '']"
12653,r501,Minnesota -> Private -> Hamline U.,Minnesota,Private,Hamline U.,,3,"['241', '']"
12653,r502,Minnesota -> Private -> Macalester C.,Minnesota,Private,Macalester C.,,3,"['1,935', '']"
12653,r503,Minnesota -> Private -> Saint John's U.,Minnesota,Private,Saint John's U.,,3,"['1,479', 'i']"
12653,r504,Minnesota -> Private -> Saint Mary's U. Minnesota,Minnesota,Private,Saint Mary's U. Minnesota,,3,"['789', '']"
12653,r505,Minnesota -> Private -> St. Catherine U.,Minnesota,Private,St. Catherine U.,,3,"['1,060', '']"
12653,r506,Minnesota -> Private -> St. Olaf C.,Minnesota,Private,St. Olaf C.,,3,"['1,724', '']"
12653,r507,Minnesota -> Private -> U. of St. Thomas (MN),Minnesota,Private,U. of St. Thomas (MN),,3,"['2,280', '']"
12653,r508,Mississippi,Mississippi,,,,1,"['608,909', '']"
12653,r509,Mississippi -> Public (Mississippi State Institutions of Higher Learning),Mississippi,Public (Mississippi State Institutions of Higher Learning),,,2,"['606,076', '']"
12653,r510,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Alcorn State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Alcorn State U.,,3,"['19,141', '']"
12653,r511,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Delta State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Delta State U.,,3,"['351', '']"
12653,r512,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Jackson State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Jackson State U.,,3,"['19,457', '']"
12653,r513,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Mississippi State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Mississippi State U.,,3,"['319,684', '']"
12653,r514,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Mississippi Valley State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Mississippi Valley State U.,,3,"['233', '']"
12653,r515,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> U. Mississippi,Mississippi,Public (Mississippi State Institutions of Higher Learning),U. Mississippi,,3,"['172,176', '']"
12653,r516,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> U. Southern Mississippi,Mississippi,Public (Mississippi State Institutions of Higher Learning),U. Southern Mississippi,,3,"['75,034', '']"
12653,r517,Mississippi -> Private,Mississippi,Private,,,2,"['2,833', '']"
12653,r518,Mississippi -> Private -> Tougaloo C.,Mississippi,Private,Tougaloo C.,,3,"['2,663', 'i']"
12653,r519,Mississippi -> Private -> William Carey U.,Mississippi,Private,William Carey U.,,3,"['170', '']"
12653,r520,Missouri,Missouri,,,,1,"['1,875,957', '']"
12653,r521,Missouri -> Public (Missouri Department of Higher Education),Missouri,Public (Missouri Department of Higher Education),,,2,"['615,547', '']"
12653,r522,"Missouri -> Public (Missouri Department of Higher Education) -> Lincoln U., Jefferson City",Missouri,Public (Missouri Department of Higher Education),"Lincoln U., Jefferson City",,3,"['8,196', '']"
12653,r523,Missouri -> Public (Missouri Department of Higher Education) -> Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Missouri State U.,,3,"['14,654', '']"
12653,r524,Missouri -> Public (Missouri Department of Higher Education) -> Northwest Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Northwest Missouri State U.,,3,"['360', '']"
12653,r525,Missouri -> Public (Missouri Department of Higher Education) -> Truman State U.,Missouri,Public (Missouri Department of Higher Education),Truman State U.,,3,"['318', '']"
12653,r526,Missouri -> Public (Missouri Department of Higher Education) -> U. Central Missouri,Missouri,Public (Missouri Department of Higher Education),U. Central Missouri,,3,"['715', '']"
12653,r527,Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System,Missouri,Public (Missouri Department of Higher Education),U. Missouri System,,3,"['591,304', '']"
12653,r528,Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> Missouri U. of Science and Technology,Missouri,Public (Missouri Department of Higher Education),U. Missouri System,Missouri U. of Science and Technology,4,"['61,496', '']"
12653,r529,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Columbia",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Columbia",4,"['462,435', '']"
12653,r530,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Kansas City",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Kansas City",4,"['54,565', '']"
12653,r531,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Saint Louis",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Saint Louis",4,"['12,808', '']"
12653,r532,Missouri -> Private,Missouri,Private,,,2,"['1,260,410', '']"
12653,r533,Missouri -> Private -> A. T. Still U. of Health Sciences,Missouri,Private,A. T. Still U. of Health Sciences,,3,"['345', '']"
12653,r534,Missouri -> Private -> Graduate School of the Stowers Institute for Medical Research,Missouri,Private,Graduate School of the Stowers Institute for Medical Research,,3,"['666', '']"
12653,r535,Missouri -> Private -> Kansas City U.,Missouri,Private,Kansas City U.,,3,"['274', '']"
12653,r536,Missouri -> Private -> Saint Louis U.,Missouri,Private,Saint Louis U.,,3,"['85,921', '']"
12653,r537,Missouri -> Private -> U. of Health Sciences and Pharmacy in St. Louis,Missouri,Private,U. of Health Sciences and Pharmacy in St. Louis,,3,"['4,343', '']"
12653,r538,"Missouri -> Private -> Washington U., Saint Louis",Missouri,Private,"Washington U., Saint Louis",,3,"['1,168,861', '']"
12653,r539,Montana,Montana,,,,1,"['384,956', '']"
12653,r540,Montana -> Public (Montana U. System),Montana,Public (Montana U. System),,,2,"['384,956', '']"
12653,r541,Montana -> Public (Montana U. System) -> Aaniiih Nakoda C.,Montana,Public (Montana U. System),Aaniiih Nakoda C.,,3,"['1,226', '']"
12653,r542,Montana -> Public (Montana U. System) -> Montana State U.,Montana,Public (Montana U. System),Montana State U.,,3,"['230,844', '']"
12653,r543,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Billings",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Billings",4,"['870', '']"
12653,r544,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Bozeman",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Bozeman",4,"['229,682', '']"
12653,r545,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Northern",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Northern",4,"['292', '']"
12653,r546,Montana -> Public (Montana U. System) -> Salish Kootenai C.,Montana,Public (Montana U. System),Salish Kootenai C.,,3,"['553', '']"
12653,r547,Montana -> Public (Montana U. System) -> U. Montana,Montana,Public (Montana U. System),U. Montana,,3,"['152,333', '']"
12653,r548,Montana -> Public (Montana U. System) -> U. Montana -> Montana Technological U.,Montana,Public (Montana U. System),U. Montana,Montana Technological U.,4,"['18,375', '']"
12653,r549,"Montana -> Public (Montana U. System) -> U. Montana -> U. Montana, Missoula",Montana,Public (Montana U. System),U. Montana,"U. Montana, Missoula",4,"['133,958', '']"
12653,r550,Nebraska,Nebraska,,,,1,"['680,711', '']"
12653,r551,Nebraska -> Public (U. Nebraska System),Nebraska,Public (U. Nebraska System),,,2,"['651,894', '']"
12653,r552,"Nebraska -> Public (U. Nebraska System) -> U. Nebraska, Kearney",Nebraska,Public (U. Nebraska System),"U. Nebraska, Kearney",,3,"['3,681', '']"
12653,r553,"Nebraska -> Public (U. Nebraska System) -> U. Nebraska, Lincoln and Medical Center<sup>d</sup>",Nebraska,Public (U. Nebraska System),"U. Nebraska, Lincoln and Medical Center<sup>d</sup>",,3,"['617,372', '']"
12653,r554,"Nebraska -> Public (U. Nebraska System) -> U. Nebraska, Omaha",Nebraska,Public (U. Nebraska System),"U. Nebraska, Omaha",,3,"['30,841', '']"
12653,r555,Nebraska -> Private,Nebraska,Private,,,2,"['28,817', '']"
12653,r556,Nebraska -> Private -> Creighton U.,Nebraska,Private,Creighton U.,,3,"['28,443', '']"
12653,r557,Nebraska -> Private -> Doane U.,Nebraska,Private,Doane U.,,3,"['374', '']"
12653,r558,Nevada,Nevada,,,,1,"['327,247', '']"
12653,r559,Nevada -> Public (Nevada System of Higher Education),Nevada,Public (Nevada System of Higher Education),,,2,"['320,329', '']"
12653,r560,Nevada -> Public (Nevada System of Higher Education) -> C. Southern Nevada,Nevada,Public (Nevada System of Higher Education),C. Southern Nevada,,3,"['210', '']"
12653,r561,Nevada -> Public (Nevada System of Higher Education) -> Desert Research Institute,Nevada,Public (Nevada System of Higher Education),Desert Research Institute,,3,"['30,716', '']"
12653,r562,Nevada -> Public (Nevada System of Higher Education) -> Nevada State C.,Nevada,Public (Nevada System of Higher Education),Nevada State C.,,3,"['1,744', '']"
12653,r563,Nevada -> Public (Nevada System of Higher Education) -> Truckee Meadows Community C.,Nevada,Public (Nevada System of Higher Education),Truckee Meadows Community C.,,3,"['403', '']"
12653,r564,"Nevada -> Public (Nevada System of Higher Education) -> U. Nevada, Las Vegas",Nevada,Public (Nevada System of Higher Education),"U. Nevada, Las Vegas",,3,"['98,751', '']"
12653,r565,"Nevada -> Public (Nevada System of Higher Education) -> U. Nevada, Reno",Nevada,Public (Nevada System of Higher Education),"U. Nevada, Reno",,3,"['188,505', '']"
12653,r566,Nevada -> Private,Nevada,Private,,,2,"['6,918', '']"
12653,r567,Nevada -> Private -> Roseman U. of Health Sciences,Nevada,Private,Roseman U. of Health Sciences,,3,"['6,065', '']"
12653,r568,Nevada -> Private -> Touro C. and U. System<sup>a</sup>,Nevada,Private,Touro C. and U. System<sup>a</sup>,,3,"['853', '']"
12653,r569,"Nevada -> Private -> Touro C. and U. System<sup>a</sup> -> Touro U., Nevada",Nevada,Private,Touro C. and U. System<sup>a</sup>,"Touro U., Nevada",4,"['853', '']"
12653,r570,New Hampshire,New Hampshire,,,,1,"['592,971', '']"
12653,r571,New Hampshire -> Public (U. System of New Hampshire),New Hampshire,Public (U. System of New Hampshire),,,2,"['226,115', '']"
12653,r572,New Hampshire -> Public (U. System of New Hampshire) -> Keene State C.,New Hampshire,Public (U. System of New Hampshire),Keene State C.,,3,"['1,071', '']"
12653,r573,New Hampshire -> Public (U. System of New Hampshire) -> Plymouth State U.,New Hampshire,Public (U. System of New Hampshire),Plymouth State U.,,3,"['1,361', '']"
12653,r574,New Hampshire -> Public (U. System of New Hampshire) -> U. New Hampshire,New Hampshire,Public (U. System of New Hampshire),U. New Hampshire,,3,"['223,683', '']"
12653,r575,New Hampshire -> Private,New Hampshire,Private,,,2,"['366,856', '']"
12653,r576,New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,,3,"['366,856', '']"
12653,r577,New Jersey,New Jersey,,,,1,"['1,718,753', '']"
12653,r578,New Jersey -> Public,New Jersey,Public,,,2,"['1,134,098', '']"
12653,r579,New Jersey -> Public -> C. New Jersey,New Jersey,Public,C. New Jersey,,3,"['2,641', '']"
12653,r580,New Jersey -> Public -> Kean U.,New Jersey,Public,Kean U.,,3,"['10,062', '']"
12653,r581,New Jersey -> Public -> Montclair State U.,New Jersey,Public,Montclair State U.,,3,"['38,209', '']"
12653,r582,New Jersey -> Public -> New Jersey Institute of Technology,New Jersey,Public,New Jersey Institute of Technology,,3,"['161,078', '']"
12653,r583,New Jersey -> Public -> Ramapo C. New Jersey,New Jersey,Public,Ramapo C. New Jersey,,3,"['346', '']"
12653,r584,New Jersey -> Public -> Rowan U.,New Jersey,Public,Rowan U.,,3,"['47,810', '']"
12653,r585,"New Jersey -> Public -> Rutgers, the State U. of New Jersey",New Jersey,Public,"Rutgers, the State U. of New Jersey",,3,"['871,033', '']"
12653,r586,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, Camden",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, Camden",4,"['9,527', '']"
12653,r587,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, New Brunswick",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, New Brunswick",4,"['831,719', '']"
12653,r588,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, Newark",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, Newark",4,"['29,787', '']"
12653,r589,New Jersey -> Public -> Stockton U.,New Jersey,Public,Stockton U.,,3,"['2,386', '']"
12653,r590,New Jersey -> Public -> William Paterson U.,New Jersey,Public,William Paterson U.,,3,"['533', '']"
12653,r591,New Jersey -> Private,New Jersey,Private,,,2,"['584,655', '']"
12653,r592,New Jersey -> Private -> Fairleigh Dickinson U.,New Jersey,Private,Fairleigh Dickinson U.,,3,"['498', '']"
12653,r593,New Jersey -> Private -> Monmouth U.,New Jersey,Private,Monmouth U.,,3,"['2,517', '']"
12653,r594,New Jersey -> Private -> Princeton U.,New Jersey,Private,Princeton U.,,3,"['513,365', '']"
12653,r595,New Jersey -> Private -> Rider U.,New Jersey,Private,Rider U.,,3,"['522', '']"
12653,r596,New Jersey -> Private -> Seton Hall U.,New Jersey,Private,Seton Hall U.,,3,"['7,068', '']"
12653,r597,New Jersey -> Private -> Stevens Institute of Technology,New Jersey,Private,Stevens Institute of Technology,,3,"['60,685', '']"
12653,r598,New Mexico,New Mexico,,,,1,"['565,224', '']"
12653,r599,New Mexico -> Public (New Mexico Higher Education Department),New Mexico,Public (New Mexico Higher Education Department),,,2,"['565,224', '']"
12653,r600,"New Mexico -> Public (New Mexico Higher Education Department) -> Eastern New Mexico U., Portales",New Mexico,Public (New Mexico Higher Education Department),"Eastern New Mexico U., Portales",,3,"['394', '']"
12653,r601,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico Highlands U.,New Mexico,Public (New Mexico Higher Education Department),New Mexico Highlands U.,,3,"['3,468', '']"
12653,r602,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico Institute of Mining and Technology,New Mexico,Public (New Mexico Higher Education Department),New Mexico Institute of Mining and Technology,,3,"['118,735', '']"
12653,r603,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico State U.,New Mexico,Public (New Mexico Higher Education Department),New Mexico State U.,,3,"['126,337', '']"
12653,r604,New Mexico -> Public (New Mexico Higher Education Department) -> Northern New Mexico C.,New Mexico,Public (New Mexico Higher Education Department),Northern New Mexico C.,,3,"['264', '']"
12653,r605,New Mexico -> Public (New Mexico Higher Education Department) -> U. New Mexico,New Mexico,Public (New Mexico Higher Education Department),U. New Mexico,,3,"['316,026', '']"
12653,r606,New York,New York,,,,1,"['9,069,226', '']"
12653,r607,New York -> Public,New York,Public,,,2,"['1,806,503', '']"
12653,r608,New York -> Public -> CUNY System,New York,Public,CUNY System,,3,"['279,813', '']"
12653,r609,"New York -> Public -> CUNY System -> CUNY, Advanced Science Research Center",New York,Public,CUNY System,"CUNY, Advanced Science Research Center",4,"['17,309', '']"
12653,r610,"New York -> Public -> CUNY System -> CUNY, Baruch C.",New York,Public,CUNY System,"CUNY, Baruch C.",4,"['4,084', '']"
12653,r611,"New York -> Public -> CUNY System -> CUNY, Brooklyn C.",New York,Public,CUNY System,"CUNY, Brooklyn C.",4,"['8,535', '']"
12653,r612,"New York -> Public -> CUNY System -> CUNY, C. Staten Island",New York,Public,CUNY System,"CUNY, C. Staten Island",4,"['4,730', '']"
12653,r613,"New York -> Public -> CUNY System -> CUNY, City C.",New York,Public,CUNY System,"CUNY, City C.",4,"['63,159', '']"
12653,r614,"New York -> Public -> CUNY System -> CUNY, Graduate Center",New York,Public,CUNY System,"CUNY, Graduate Center",4,"['54,089', '']"
12653,r615,"New York -> Public -> CUNY System -> CUNY, Graduate School of Public Health and Health Policy",New York,Public,CUNY System,"CUNY, Graduate School of Public Health and Health Policy",4,"['26,651', '']"
12653,r616,"New York -> Public -> CUNY System -> CUNY, Hunter C.",New York,Public,CUNY System,"CUNY, Hunter C.",4,"['37,172', '']"
12653,r617,"New York -> Public -> CUNY System -> CUNY, John Jay C. of Criminal Justice",New York,Public,CUNY System,"CUNY, John Jay C. of Criminal Justice",4,"['22,967', '']"
12653,r618,"New York -> Public -> CUNY System -> CUNY, Lehman C.",New York,Public,CUNY System,"CUNY, Lehman C.",4,"['5,918', '']"
12653,r619,"New York -> Public -> CUNY System -> CUNY, Medgar Evers C.",New York,Public,CUNY System,"CUNY, Medgar Evers C.",4,"['881', '']"
12653,r620,"New York -> Public -> CUNY System -> CUNY, New York City C. of Technology",New York,Public,CUNY System,"CUNY, New York City C. of Technology",4,"['2,819', '']"
12653,r621,"New York -> Public -> CUNY System -> CUNY, Queens C.",New York,Public,CUNY System,"CUNY, Queens C.",4,"['25,492', '']"
12653,r622,"New York -> Public -> CUNY System -> CUNY, system office",New York,Public,CUNY System,"CUNY, system office",4,"['4,296', '']"
12653,r623,"New York -> Public -> CUNY System -> CUNY, York C.",New York,Public,CUNY System,"CUNY, York C.",4,"['1,711', '']"
12653,r624,New York -> Public -> SUNY System,New York,Public,SUNY System,,3,"['1,506,197', '']"
12653,r625,"New York -> Public -> SUNY System -> SUNY, Binghamton U.",New York,Public,SUNY System,"SUNY, Binghamton U.",4,"['141,685', '']"
12653,r626,"New York -> Public -> SUNY System -> SUNY, Buffalo State U.",New York,Public,SUNY System,"SUNY, Buffalo State U.",4,"['2,636', '']"
12653,r627,"New York -> Public -> SUNY System -> SUNY, C. Brockport",New York,Public,SUNY System,"SUNY, C. Brockport",4,"['1,877', '']"
12653,r628,"New York -> Public -> SUNY System -> SUNY, C. Cortland",New York,Public,SUNY System,"SUNY, C. Cortland",4,"['715', '']"
12653,r629,"New York -> Public -> SUNY System -> SUNY, C. of Environmental Science and Forestry",New York,Public,SUNY System,"SUNY, C. of Environmental Science and Forestry",4,"['32,682', '']"
12653,r630,"New York -> Public -> SUNY System -> SUNY, C. of Optometry",New York,Public,SUNY System,"SUNY, C. of Optometry",4,"['4,423', '']"
12653,r631,"New York -> Public -> SUNY System -> SUNY, C. Plattsburgh",New York,Public,SUNY System,"SUNY, C. Plattsburgh",4,"['1,722', '']"
12653,r632,"New York -> Public -> SUNY System -> SUNY, Cobleskill",New York,Public,SUNY System,"SUNY, Cobleskill",4,"['2,566', '']"
12653,r633,"New York -> Public -> SUNY System -> SUNY, Downstate Health Sciences U.",New York,Public,SUNY System,"SUNY, Downstate Health Sciences U.",4,"['35,600', '']"
12653,r634,"New York -> Public -> SUNY System -> SUNY, Farmingdale State C.",New York,Public,SUNY System,"SUNY, Farmingdale State C.",4,"['631', '']"
12653,r635,"New York -> Public -> SUNY System -> SUNY, Geneseo",New York,Public,SUNY System,"SUNY, Geneseo",4,"['1,958', '']"
12653,r636,"New York -> Public -> SUNY System -> SUNY, New Paltz",New York,Public,SUNY System,"SUNY, New Paltz",4,"['392', '']"
12653,r637,"New York -> Public -> SUNY System -> SUNY, Old Westbury",New York,Public,SUNY System,"SUNY, Old Westbury",4,"['634', '']"
12653,r638,"New York -> Public -> SUNY System -> SUNY, Oneonta",New York,Public,SUNY System,"SUNY, Oneonta",4,"['305', '']"
12653,r639,"New York -> Public -> SUNY System -> SUNY, Oswego",New York,Public,SUNY System,"SUNY, Oswego",4,"['1,595', '']"
12653,r640,"New York -> Public -> SUNY System -> SUNY, Polytechnic Institute",New York,Public,SUNY System,"SUNY, Polytechnic Institute",4,"['284,677', '']"
