table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_hierarchy_depth,field_naics_code,field_total,field_paid_for_by_the_company,field_foreign_owner,field_another_u_s_company,field_other_businesses_outside_the_united_states,field_u_s_university_or_college,field_u_s_nonprofit_organization,field_u_s_federal_government,field_u_s_state_or_local_government,field_all_other_organizations_outside_the_united_states
9857,r016,All selected industries -> Manufacturing industries -> Machinery,All selected industries,Manufacturing industries,Machinery,,3,333,"['64,109', '&nbsp;']","['46,810', '&nbsp;']","['0', '&nbsp;']","['5,921', 'r']","['690', 'r']","['329', 'r']","['0', '&nbsp;']","['8,376', '&nbsp;']","['1,983', 'r']","['0', '&nbsp;']"
9857,r017,All selected industries -> Manufacturing industries -> Computer and electronic products,All selected industries,Manufacturing industries,Computer and electronic products,,3,334,"['279,203', '&nbsp;']","['218,156', '&nbsp;']","['7,113', 'r']","['1,818', 'r']","['973', '&nbsp;']","['186', '&nbsp;']","['855', 'r']","['48,733', '&nbsp;']","['552', '&nbsp;']","['818', 'r']"
9857,r018,All selected industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All selected industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,4,3344,"['71,280', '&nbsp;']","['63,840', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['161', '&nbsp;']","['129', '&nbsp;']","['6,159', '&nbsp;']","['173', '&nbsp;']","['818', 'r']"
9857,r019,"All selected industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All selected industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",4,3345,"['164,799', '&nbsp;']","['118,083', '&nbsp;']","['5,818', 'r']","['344', '&nbsp;']","['588', '&nbsp;']","['24', '&nbsp;']","['726', 'r']","['38,853', '&nbsp;']","['362', '&nbsp;']","['0', '&nbsp;']"
9857,r020,All selected industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All selected industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,4,other 334,"['43,124', '&nbsp;']","['36,232', '&nbsp;']","['1,296', '&nbsp;']","['1,474', 'r']","['385', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['3,721', 'r']","['16', '&nbsp;']","['0', '&nbsp;']"
9857,r021,"All selected industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All selected industries,Manufacturing industries,"Electrical equipment, appliances, and components",,3,335,"['40,032', '&nbsp;']","['24,452', '&nbsp;']","['10,662', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['345', '&nbsp;']","['0', '&nbsp;']","['468', '&nbsp;']","['4,105', 'r']","['0', '&nbsp;']"
9857,r022,All selected industries -> Manufacturing industries -> Transportation equipment,All selected industries,Manufacturing industries,Transportation equipment,,3,336,"['33,911', '&nbsp;']","['26,796', '&nbsp;']","['0', '&nbsp;']","['559', '&nbsp;']","['0', '&nbsp;']","['74', '&nbsp;']","['0', '&nbsp;']","['3,219', '&nbsp;']","['3,264', 'r']","['0', '&nbsp;']"
9857,r023,All selected industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All selected industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,4,3364,"['13,003', '&nbsp;']","['8,931', '&nbsp;']","['0', '&nbsp;']","['559', '&nbsp;']","['0', '&nbsp;']","['74', '&nbsp;']","['0', '&nbsp;']","['3,219', '&nbsp;']","['221', '&nbsp;']","['0', '&nbsp;']"
9857,r024,All selected industries -> Manufacturing industries -> Transportation equipment -> Other transportation equipment,All selected industries,Manufacturing industries,Transportation equipment,Other transportation equipment,4,other 336,"['20,908', '&nbsp;']","['17,865', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['3,043', 'r']","['0', '&nbsp;']"
9857,r025,All selected industries -> Manufacturing industries -> Furniture and related products,All selected industries,Manufacturing industries,Furniture and related products,,3,337,"['1,471', 'r']","['1,185', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['286', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
9857,r026,All selected industries -> Manufacturing industries -> Miscellaneous manufacturing,All selected industries,Manufacturing industries,Miscellaneous manufacturing,,3,339,"['145,741', '&nbsp;']","['63,719', '&nbsp;']","['11,085', 'r']","['2,158', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['68,584', 'r']","['195', '&nbsp;']","['0', '&nbsp;']"
9857,r027,All selected industries -> Selected nonmanufacturing industries,All selected industries,Selected nonmanufacturing industries,,,2,"42, 51, 5413, 5415, 5417","['5,377,544', '&nbsp;']","['4,017,713', '&nbsp;']","['137,793', '&nbsp;']","['257,144', '&nbsp;']","['14,513', '&nbsp;']","['6,241', '&nbsp;']","['24,542', '&nbsp;']","['862,434', '&nbsp;']","['53,059', '&nbsp;']","['4,106', '&nbsp;']"
9857,r028,All selected industries -> Selected nonmanufacturing industries -> Wholesale trade,All selected industries,Selected nonmanufacturing industries,Wholesale trade,,3,42,"['143,063', '&nbsp;']","['120,053', '&nbsp;']","['507', 'r']","['0', '&nbsp;']","['1,488', '&nbsp;']","['183', 'r']","['0', '&nbsp;']","['20,777', 'r']","['54', 'r']","['0', '&nbsp;']"
9857,r029,All selected industries -> Selected nonmanufacturing industries -> Information,All selected industries,Selected nonmanufacturing industries,Information,,3,51,"['756,657', '&nbsp;']","['726,206', '&nbsp;']","['1,343', 'r']","['3,675', '&nbsp;']","['2,745', '&nbsp;']","['0', '&nbsp;']","['513', '&nbsp;']","['20,623', '&nbsp;']","['1,551', '&nbsp;']","['0', '&nbsp;']"
9857,r030,All selected industries -> Selected nonmanufacturing industries -> Information -> Software publishers,All selected industries,Selected nonmanufacturing industries,Information,Software publishers,4,5112,"['535,950', '&nbsp;']","['511,079', '&nbsp;']","['471', '&nbsp;']","['3,307', '&nbsp;']","['2,745', '&nbsp;']","['0', '&nbsp;']","['280', 'r']","['16,517', '&nbsp;']","['1,551', '&nbsp;']","['0', '&nbsp;']"
9857,r031,"All selected industries -> Selected nonmanufacturing industries -> Information -> Information, excluding software publishers",All selected industries,Selected nonmanufacturing industries,Information,"Information, excluding software publishers",4,51 less 5112,"['220,707', '&nbsp;']","['215,127', '&nbsp;']","['872', 'r']","['368', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['233', 'r']","['4,107', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
9857,r032,"All selected industries -> Selected nonmanufacturing industries -> Architectural, engineering, and related services",All selected industries,Selected nonmanufacturing industries,"Architectural, engineering, and related services",,3,5413,"['606,186', '&nbsp;']","['461,332', '&nbsp;']","['2,580', '&nbsp;']","['61,996', '&nbsp;']","['1,021', '&nbsp;']","['1,233', 'r']","['4,544', 'r']","['70,603', '&nbsp;']","['2,877', '&nbsp;']","['0', '&nbsp;']"
9857,r033,All selected industries -> Selected nonmanufacturing industries -> Computer systems design and related services,All selected industries,Selected nonmanufacturing industries,Computer systems design and related services,,3,5415,"['1,616,190', '&nbsp;']","['1,230,848', '&nbsp;']","['23,820', 'r']","['53,930', '&nbsp;']","['0', '&nbsp;']","['227', 'r']","['9,867', 'r']","['295,102', 'r']","['1,764', 'r']","['631', 'r']"
9857,r034,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services,All selected industries,Selected nonmanufacturing industries,Scientific research and development services,,3,5417,"['2,255,449', '&nbsp;']","['1,479,275', '&nbsp;']","['109,543', '&nbsp;']","['137,542', '&nbsp;']","['9,258', '&nbsp;']","['4,597', '&nbsp;']","['9,618', '&nbsp;']","['455,328', '&nbsp;']","['46,813', '&nbsp;']","['3,475', '&nbsp;']"
9857,r035,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Research and development in nanotechnology,All selected industries,Selected nonmanufacturing industries,Scientific research and development services,Research and development in nanotechnology,4,541713,"['172,582', '&nbsp;']","['116,927', '&nbsp;']","['5,374', 'r']","['6,006', '&nbsp;']","['267', '&nbsp;']","['659', 'r']","['2,046', 'r']","['40,900', '&nbsp;']","['404', '&nbsp;']","['0', '&nbsp;']"
9857,r036,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology),All selected industries,Selected nonmanufacturing industries,Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),4,541714,"['868,580', '&nbsp;']","['610,670', '&nbsp;']","['38,829', '&nbsp;']","['49,949', '&nbsp;']","['3,284', '&nbsp;']","['968', 'r']","['4,448', '&nbsp;']","['130,369', '&nbsp;']","['28,243', 'r']","['1,821', 'r']"
9857,r037,"All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All selected industries,Selected nonmanufacturing industries,Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",4,541715,"['1,193,678', '&nbsp;']","['735,709', '&nbsp;']","['65,340', '&nbsp;']","['80,924', '&nbsp;']","['5,707', '&nbsp;']","['1,765', '&nbsp;']","['2,924', '&nbsp;']","['281,490', '&nbsp;']","['18,165', '&nbsp;']","['1,654', '&nbsp;']"
9857,r038,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Social sciences and humanities research and development,All selected industries,Selected nonmanufacturing industries,Scientific research and development services,Social sciences and humanities research and development,4,541720,"['12,047', '&nbsp;']","['7,408', '&nbsp;']","['0', '&nbsp;']","['664', 'r']","['0', '&nbsp;']","['1,205', 'r']","['200', 'r']","['2,570', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
